beta,radius,ref_count,q05_ess_fraction,max_split_logZ_per_P_diff,mean_smc_mh_acceptance,min_smc_cess_fraction,mean_smc_step_count,mean_weighted_accuracy,mean_weighted_ce_l2_ratio
0.05,1.87,2700,0.8064617565576405,0.00041249234227206847,0.8506506940686617,0.7500000000000034,3.887037037037037,0.5147892884484031,2.1014996793278247
0.05,1.88,2700,0.80054477006879,0.00033930845067449487,0.850204497542389,0.7500000000000387,3.8814814814814813,0.5147525839998381,2.09532998695518
0.05,1.89,2700,0.8045851520195805,0.00027781708528316283,0.8493296687057005,0.7500000000000114,3.91,0.5146398369285121,2.0887163650332714
0.05,1.9,2700,0.802001305307454,0.0003528499721895466,0.8489101418711339,0.7500000000000101,3.9114814814814816,0.5146041893543345,2.0824231821444643
0.05,1.91,2700,0.8030163982061138,0.00035572662468006907,0.8483069349872732,0.7500000000000268,3.9322222222222223,0.5144901207827218,2.075991829287407
0.05,1.92,2700,0.7978899796371118,0.000360886317030031,0.8476532146761099,0.7500000000000054,3.935925925925926,0.5144707572342445,2.0685366224814845
0.05,1.93,2700,0.8040012179398922,0.000340854637376536,0.847097557763899,0.7500000000000194,3.9588888888888887,0.5143742340000321,2.0621614267651363
0.05,1.94,2700,0.8015732287999904,0.00041854438988039503,0.846450883958425,0.7500000000000121,3.9537037037037037,0.5143255254536809,2.0562829781476557
0.05,1.95,2700,0.7993551604926986,0.00038232184830067084,0.8459872069842775,0.7500000000000001,3.969259259259259,0.5141948511309637,2.0498042304631086
0.05,1.96,2700,0.7995253358565764,0.0003490057405753407,0.8450947729610918,0.7500000000000168,3.984814814814815,0.5141401184024996,2.0429658140754556
0.05,1.97,2700,0.7979942221168017,0.00040231704989115324,0.8446766861530309,0.7500000000000088,3.997777777777778,0.5140561855403073,2.0376450581947876
0.05,1.98,2700,0.7975338044199873,0.0003828708481451234,0.844396069527742,0.7500000000000014,3.9944444444444445,0.5139837924614324,2.032415625750377
0.05,1.99,2700,0.796889150236292,0.0003724666793774282,0.8436235010488473,0.7500000000000407,4.0092592592592595,0.513913520249136,2.024349807024359
0.05,2.0,2700,0.7996802446712634,0.0003699337224927218,0.8428645280882148,0.7500000000000074,4.034814814814815,0.513883671194136,2.018429276500187
0.05,2.01,2700,0.7982056992887495,0.0003462939494392802,0.8423872793170203,0.7500000000000274,4.0344444444444445,0.5138164792298812,2.0120963511768846
0.05,2.02,2700,0.7975622521588007,0.0003523085010576891,0.8414941286469597,0.7500000000000028,4.052222222222222,0.5137825852886984,2.00591974711133
0.05,2.03,2700,0.8020621855882649,0.00044722322296708285,0.8407182529766076,0.7500000000000268,4.065925925925926,0.513691370949909,1.9988473103543158
0.05,2.04,2700,0.7993699276866634,0.0003947469579387501,0.8405502034074639,0.7500000000000014,4.081851851851852,0.5137073726608599,1.9926696357686149
0.05,2.05,2700,0.8001987970943496,0.0003020339244567075,0.8397250650363159,0.7500000000000028,4.085925925925926,0.5135823691839868,1.9863045923282792
0.05,2.06,2700,0.800816235713777,0.0003955221853707931,0.8391472976551632,0.7500000000000208,4.096666666666667,0.5135301210599931,1.9789262361806639
0.05,2.07,2700,0.7958144682166796,0.0005447868667229094,0.8386717530797396,0.7500000000000194,4.110740740740741,0.5135060587120907,1.9725233078722477
0.05,2.08,2700,0.795857045702959,0.00044815166160575823,0.8381722609329497,0.7500000000000008,4.113703703703703,0.5134687077640707,1.96725029401071
0.05,2.09,2700,0.8015097774092717,0.0004902065221701764,0.8374706731929494,0.7500000000000041,4.134814814814815,0.5133621231803092,1.9605367196879662
0.05,2.1,2700,0.7992963186211799,0.00041511097567218167,0.8369240303163903,0.7500000000000128,4.141111111111111,0.5132556186519783,1.954105410641244
0.05,2.11,2700,0.7989054001760351,0.0003575439033217678,0.8361998531685494,0.7500000000000068,4.150740740740741,0.5132148128916695,1.9481600248736028
0.05,2.12,2700,0.8045921223464261,0.00037730244785685906,0.8355253675300885,0.7500000000000001,4.172962962962963,0.5131316533750045,1.9416111574354047
0.05,2.13,2700,0.8025629805736345,0.0004549531311546938,0.8348831346544575,0.7500000000000061,4.184074074074074,0.5131148981702994,1.9353444083249842
0.05,2.14,2700,0.7991709899818227,0.00034526504176771384,0.8343234380636722,0.7500000000000128,4.196296296296296,0.5130706100043373,1.9279213870216916
0.05,2.15,2700,0.7931815547249276,0.00034508383133871796,0.8334837298560172,0.7500000000000061,4.199259259259259,0.5130729169378957,1.921624324312489
0.05,2.16,2700,0.8007327634475953,0.0004672608665739926,0.8329903668641193,0.7500000000000054,4.213333333333333,0.5130431334355892,1.9157249372852456
0.05,2.17,2700,0.7984792953177638,0.0003566616327406149,0.8324086808634875,0.7500000000000014,4.223333333333334,0.512961678437521,1.910317519668026
0.05,2.18,2700,0.8032285008347928,0.0004135775708810615,0.8317936236277719,0.7500000000000128,4.232222222222222,0.5129293304576846,1.9034366113893164
0.05,2.19,2700,0.8010298709804432,0.00034824648152689857,0.8310286996953661,0.7500000000000347,4.2481481481481485,0.5129278377518786,1.896242186475126
0.05,2.2,2700,0.8040779774366076,0.0004100151268991036,0.8309265626670139,0.7500000000000008,4.251481481481481,0.5127315628789292,1.8912506627078869
0.05,2.21,2700,0.8018919721666772,0.0004301147863736769,0.8299792104034722,0.7500000000000228,4.2592592592592595,0.5128159111443021,1.8837963847034316
0.05,2.22,2700,0.804398597367129,0.00048116209574639024,0.8292649289950168,0.7500000000000294,4.285555555555556,0.5127137664871724,1.8782570887016028
0.05,2.23,2700,0.8009003425028114,0.0004614767324221175,0.8287562999267649,0.7500000000000214,4.2844444444444445,0.51272235442425,1.8726218067998
0.05,2.24,2700,0.8041814017391923,0.0004120717538183956,0.8282362959226028,0.7500000000000008,4.2988888888888885,0.5126318894546429,1.86593939384042
0.05,2.25,2700,0.8022424296034187,0.0003635231112835463,0.8275360556206921,0.7500000000000021,4.305555555555555,0.5126656338533575,1.8589338539948561
0.05,2.26,2700,0.8076439285716028,0.00047176573795544634,0.826884311868687,0.7500000000000181,4.323703703703703,0.5125514842993086,1.8537273002905006
0.05,2.27,2700,0.8071053445151842,0.0004491595840938092,0.8265216539203643,0.7500000000000021,4.331111111111111,0.5125251771222129,1.848269650859539
0.05,2.28,2700,0.8007193877746537,0.0003860581458904836,0.8259448822300384,0.7500000000000141,4.332222222222223,0.5124293527997069,1.8415179675328266
0.05,2.29,2700,0.8081940081139443,0.00035839113724402545,0.8251732075112066,0.7500000000000021,4.355925925925926,0.512411775500741,1.8349063026426602
0.05,2.3,2700,0.810734635064979,0.000358010333687937,0.8248978081701598,0.7500000000000008,4.351111111111111,0.5123722074143816,1.8282852614659835
0.05,2.31,2700,0.8145778947151414,0.00039916682233646965,0.823934011911442,0.7500000000000141,4.366666666666666,0.5123595459273933,1.8224224931051545
0.05,2.32,2700,0.8100501692476821,0.00043377892614698815,0.8237020835107872,0.7500000000000121,4.369259259259259,0.5123203494776698,1.816369712563655
0.05,2.33,2700,0.8128749009934528,0.00039790369665437407,0.8231343424531355,0.7500000000000114,4.37925925925926,0.5122514328295913,1.8105526880002212
0.05,2.34,2700,0.8212997803745211,0.0004155017119081865,0.8223970047542645,0.7500000000000068,4.393703703703704,0.5121798070324871,1.8045336972196306
0.05,2.35,2700,0.8257561469632799,0.00037414304068801265,0.8217602077425218,0.7500000000000048,4.407407407407407,0.51218185240568,1.7976722064564483
0.05,2.36,2700,0.8209009105369908,0.0003918716855303362,0.8211834158539346,0.7500000000000054,4.413333333333333,0.5121955342208054,1.7919777405997848
0.05,2.37,2700,0.8277402174061999,0.0004417126376710349,0.8205281146503488,0.7500000000000074,4.424814814814815,0.5121678223690472,1.7856288621055896
0.05,2.38,2700,0.8171132571032341,0.0004649127329228735,0.8202853409571071,0.7500000000000008,4.422592592592593,0.512087422603002,1.7804204046788645
0.05,2.39,2700,0.825306060648292,0.00039284863065987415,0.8196721932661604,0.7500000000000074,4.438888888888889,0.5120545914096413,1.773580636775136
0.05,2.4,2700,0.8457198239151041,0.0004411865411992618,0.8189008400493852,0.7500000000000001,4.441851851851852,0.5120227088458755,1.768523109385184
0.05,2.41,2700,0.8376746253498486,0.00043697397480407254,0.8184299749468462,0.7500000000000074,4.4511111111111115,0.5119732406872273,1.7626786339344205
0.05,2.42,2700,0.8504192705233024,0.0004745122103298035,0.8177715442391016,0.7500000000000014,4.467777777777778,0.5119887927798628,1.755026805159022
0.05,2.43,2700,0.844055439167948,0.0005183357935460152,0.8172386499857203,0.7500000000000141,4.477777777777778,0.5119414744618604,1.7497460971970853
0.05,2.44,2700,0.8546036229798833,0.0004698457808011509,0.8165701247918596,0.7500000000000028,4.475925925925926,0.511920376971146,1.7438469740525728
0.05,2.45,2700,0.8576458893838882,0.000494497084276114,0.8163551514493899,0.7500000000000008,4.486666666666666,0.5118535333851804,1.7380478980124268
0.05,2.46,2700,0.8574170307463945,0.0004005117575090995,0.8157559217443112,0.7500000000000141,4.488888888888889,0.511793907890386,1.732117040618291
0.05,2.47,2700,0.8512372287463658,0.00041086982087810785,0.8152089128460117,0.7500000000000401,4.497037037037037,0.5118098950822055,1.725330458114379
0.05,2.48,2700,0.8572826674628202,0.0004784569559986093,0.8147072893389079,0.7500000000000048,4.500740740740741,0.5117853527237516,1.7202834026284384
0.05,2.49,2700,0.8577767096078134,0.00044752712059233747,0.8143455747851351,0.7500000000000274,4.517407407407408,0.5117553538600705,1.7141691546524924
0.05,2.5,2700,0.8615624951968234,0.0004931436517276451,0.8136119291146414,0.7500000000000261,4.524814814814815,0.5117312024447742,1.7073057521286823
