cell_id,series,dataset_id,seed,beta_ising,rewire_p,scale,C_s,rho_s
cell_beta_0p21_p_0p00,beta,29,2917234,0.21,0.0,2.0,0.11769794083824059,0.7646041183235188
cell_beta_0p21_p_0p00,beta,29,2917234,0.21,0.0,4.0,0.1192775474889447,0.7614449050221106
cell_beta_0p23_p_0p00,beta,0,19234,0.23,0.0,0.5,0.09439310674924167,0.8112137865015167
cell_beta_0p23_p_0p00,beta,0,19234,0.23,0.0,1.0,0.11438555798423583,0.7712288840315283
cell_beta_0p23_p_0p00,beta,0,19234,0.23,0.0,2.0,0.12299845343632276,0.7540030931273545
cell_beta_0p23_p_0p00,beta,0,19234,0.23,0.0,4.0,0.12548036543711877,0.7490392691257625
cell_beta_0p23_p_0p00,beta,1,119234,0.23,0.0,0.5,0.08407279033732007,0.8318544193253599
cell_beta_0p23_p_0p00,beta,1,119234,0.23,0.0,1.0,0.09014964145081672,0.8197007170983666
cell_beta_0p23_p_0p00,beta,1,119234,0.23,0.0,2.0,0.09398162076921823,0.8120367584615635
cell_beta_0p23_p_0p00,beta,1,119234,0.23,0.0,4.0,0.0952350400479754,0.8095299199040492
cell_beta_0p23_p_0p00,beta,2,219234,0.23,0.0,0.5,0.09677059269651594,0.8064588146069681
cell_beta_0p23_p_0p00,beta,2,219234,0.23,0.0,1.0,0.09941283615761082,0.8011743276847784
cell_beta_0p23_p_0p00,beta,2,219234,0.23,0.0,2.0,0.09946875518380038,0.8010624896323992
cell_beta_0p23_p_0p00,beta,2,219234,0.23,0.0,4.0,0.09944888889834047,0.8011022222033191
cell_beta_0p23_p_0p00,beta,3,319234,0.23,0.0,0.5,0.06686530530609991,0.8662693893878002
cell_beta_0p23_p_0p00,beta,3,319234,0.23,0.0,1.0,0.07087667310087409,0.8582466537982518
cell_beta_0p23_p_0p00,beta,3,319234,0.23,0.0,2.0,0.07359479586282197,0.8528104082743561
cell_beta_0p23_p_0p00,beta,3,319234,0.23,0.0,4.0,0.07449184479631304,0.8510163104073739
cell_beta_0p23_p_0p00,beta,4,419234,0.23,0.0,0.5,0.08869623769338508,0.8226075246132298
cell_beta_0p23_p_0p00,beta,4,419234,0.23,0.0,1.0,0.0881124613512827,0.8237750772974346
cell_beta_0p23_p_0p00,beta,4,419234,0.23,0.0,2.0,0.08766961720003502,0.82466076559993
cell_beta_0p23_p_0p00,beta,4,419234,0.23,0.0,4.0,0.08751149268893471,0.8249770146221306
cell_beta_0p23_p_0p00,beta,5,519234,0.23,0.0,0.5,0.08847971765221097,0.8230405646955781
cell_beta_0p23_p_0p00,beta,5,519234,0.23,0.0,1.0,0.10008763046570918,0.7998247390685816
cell_beta_0p23_p_0p00,beta,5,519234,0.23,0.0,2.0,0.10617490016537084,0.7876501996692583
cell_beta_0p23_p_0p00,beta,5,519234,0.23,0.0,4.0,0.10808686889917968,0.7838262622016406
cell_beta_0p23_p_0p00,beta,6,619234,0.23,0.0,0.5,0.0727454554143343,0.8545090891713314
cell_beta_0p23_p_0p00,beta,6,619234,0.23,0.0,1.0,0.08240407987240073,0.8351918402551985
cell_beta_0p23_p_0p00,beta,6,619234,0.23,0.0,2.0,0.08613615947122577,0.8277276810575485
cell_beta_0p23_p_0p00,beta,6,619234,0.23,0.0,4.0,0.08717825103834909,0.8256434979233018
cell_beta_0p23_p_0p00,beta,7,719234,0.23,0.0,0.5,0.06248334488840329,0.8750333102231934
cell_beta_0p23_p_0p00,beta,7,719234,0.23,0.0,1.0,0.07150020549858843,0.8569995890028231
cell_beta_0p23_p_0p00,beta,7,719234,0.23,0.0,2.0,0.07509029794521482,0.8498194041095704
cell_beta_0p23_p_0p00,beta,7,719234,0.23,0.0,4.0,0.0760641435829566,0.8478717128340868
cell_beta_0p23_p_0p00,beta,8,819234,0.23,0.0,0.5,0.04789248811113617,0.9042150237777277
cell_beta_0p23_p_0p00,beta,8,819234,0.23,0.0,1.0,0.054729389680403306,0.8905412206391934
cell_beta_0p23_p_0p00,beta,8,819234,0.23,0.0,2.0,0.05767261171286009,0.8846547765742798
cell_beta_0p23_p_0p00,beta,8,819234,0.23,0.0,4.0,0.05856417179742546,0.8828716564051491
cell_beta_0p23_p_0p00,beta,9,919234,0.23,0.0,0.5,0.08454442225028957,0.8309111554994209
cell_beta_0p23_p_0p00,beta,9,919234,0.23,0.0,1.0,0.0908948953485676,0.8182102093028648
cell_beta_0p23_p_0p00,beta,9,919234,0.23,0.0,2.0,0.09479495759600026,0.8104100848079995
cell_beta_0p23_p_0p00,beta,9,919234,0.23,0.0,4.0,0.09600613741555236,0.8079877251688953
cell_beta_0p23_p_0p00,beta,10,1019234,0.23,0.0,0.5,0.09627803600319973,0.8074439279936005
cell_beta_0p23_p_0p00,beta,10,1019234,0.23,0.0,1.0,0.10730929940703243,0.7853814011859351
cell_beta_0p23_p_0p00,beta,10,1019234,0.23,0.0,2.0,0.1136024340455003,0.7727951319089994
cell_beta_0p23_p_0p00,beta,10,1019234,0.23,0.0,4.0,0.11556380498682245,0.7688723900263551
cell_beta_0p23_p_0p00,beta,11,1119234,0.23,0.0,0.5,0.07191200606746906,0.8561759878650619
cell_beta_0p23_p_0p00,beta,11,1119234,0.23,0.0,1.0,0.07777810176243954,0.8444437964751209
cell_beta_0p23_p_0p00,beta,11,1119234,0.23,0.0,2.0,0.08014999186823607,0.8397000162635279
cell_beta_0p23_p_0p00,beta,11,1119234,0.23,0.0,4.0,0.08083342161533447,0.8383331567693311
cell_beta_0p23_p_0p00,beta,12,1219234,0.23,0.0,0.5,0.10815513829446122,0.7836897234110776
cell_beta_0p23_p_0p00,beta,12,1219234,0.23,0.0,1.0,0.12146610046843448,0.757067799063131
cell_beta_0p23_p_0p00,beta,12,1219234,0.23,0.0,2.0,0.12621447837499838,0.7475710432500032
cell_beta_0p23_p_0p00,beta,12,1219234,0.23,0.0,4.0,0.12751291915499646,0.7449741616900071
cell_beta_0p23_p_0p00,beta,13,1319234,0.23,0.0,0.5,0.07112635221806385,0.8577472955638723
cell_beta_0p23_p_0p00,beta,13,1319234,0.23,0.0,1.0,0.07998250098903592,0.8400349980219282
cell_beta_0p23_p_0p00,beta,13,1319234,0.23,0.0,2.0,0.08502189320503617,0.8299562135899277
cell_beta_0p23_p_0p00,beta,13,1319234,0.23,0.0,4.0,0.08658479836439203,0.8268304032712159
cell_beta_0p23_p_0p00,beta,14,1419234,0.23,0.0,0.5,0.11452803576966791,0.7709439284606642
cell_beta_0p23_p_0p00,beta,14,1419234,0.23,0.0,1.0,0.1179232129627289,0.7641535740745422
cell_beta_0p23_p_0p00,beta,14,1419234,0.23,0.0,2.0,0.11974615630249785,0.7605076873950043
cell_beta_0p23_p_0p00,beta,14,1419234,0.23,0.0,4.0,0.12026514488181705,0.7594697102363659
cell_beta_0p23_p_0p00,beta,15,1519234,0.23,0.0,0.5,0.08451747131241794,0.8309650573751641
cell_beta_0p23_p_0p00,beta,15,1519234,0.23,0.0,1.0,0.09256695446932467,0.8148660910613507
cell_beta_0p23_p_0p00,beta,15,1519234,0.23,0.0,2.0,0.09562914318593774,0.8087417136281245
cell_beta_0p23_p_0p00,beta,15,1519234,0.23,0.0,4.0,0.09655166735673876,0.8068966652865225
cell_beta_0p23_p_0p00,beta,16,1619234,0.23,0.0,0.5,0.09006096421173032,0.8198780715765394
cell_beta_0p23_p_0p00,beta,16,1619234,0.23,0.0,1.0,0.10446791431384506,0.7910641713723099
cell_beta_0p23_p_0p00,beta,16,1619234,0.23,0.0,2.0,0.10978193088000893,0.7804361382399821
cell_beta_0p23_p_0p00,beta,16,1619234,0.23,0.0,4.0,0.11138416282532404,0.7772316743493519
cell_beta_0p23_p_0p00,beta,17,1719234,0.23,0.0,0.5,0.08516200599817758,0.8296759880036448
cell_beta_0p23_p_0p00,beta,17,1719234,0.23,0.0,1.0,0.09048438235846379,0.8190312352830724
cell_beta_0p23_p_0p00,beta,17,1719234,0.23,0.0,2.0,0.09367253402574832,0.8126549319485034
cell_beta_0p23_p_0p00,beta,17,1719234,0.23,0.0,4.0,0.0948594255666465,0.810281148866707
cell_beta_0p23_p_0p00,beta,18,1819234,0.23,0.0,0.5,0.07197630308501574,0.8560473938299685
cell_beta_0p23_p_0p00,beta,18,1819234,0.23,0.0,1.0,0.0772134808299374,0.8455730383401252
cell_beta_0p23_p_0p00,beta,18,1819234,0.23,0.0,2.0,0.08035720488694559,0.8392855902261088
cell_beta_0p23_p_0p00,beta,18,1819234,0.23,0.0,4.0,0.08146354236134107,0.8370729152773179
cell_beta_0p23_p_0p00,beta,19,1919234,0.23,0.0,0.5,0.0773243156204716,0.8453513687590568
cell_beta_0p23_p_0p00,beta,19,1919234,0.23,0.0,1.0,0.08919750696883971,0.8216049860623206
cell_beta_0p23_p_0p00,beta,19,1919234,0.23,0.0,2.0,0.09331802372559206,0.8133639525488159
cell_beta_0p23_p_0p00,beta,19,1919234,0.23,0.0,4.0,0.09440056470357527,0.8111988705928495
cell_beta_0p23_p_0p00,beta,20,2019234,0.23,0.0,0.5,0.06875159270301334,0.8624968145939733
cell_beta_0p23_p_0p00,beta,20,2019234,0.23,0.0,1.0,0.07574907074674142,0.8485018585065172
cell_beta_0p23_p_0p00,beta,20,2019234,0.23,0.0,2.0,0.07972224449086002,0.84055551101828
cell_beta_0p23_p_0p00,beta,20,2019234,0.23,0.0,4.0,0.08096025851263117,0.8380794829747377
cell_beta_0p23_p_0p00,beta,21,2119234,0.23,0.0,0.5,0.08027068935201431,0.8394586212959714
cell_beta_0p23_p_0p00,beta,21,2119234,0.23,0.0,1.0,0.09575443565017888,0.8084911286996422
cell_beta_0p23_p_0p00,beta,21,2119234,0.23,0.0,2.0,0.10395971332773757,0.7920805733445249
cell_beta_0p23_p_0p00,beta,21,2119234,0.23,0.0,4.0,0.10664847349222611,0.7867030530155478
cell_beta_0p23_p_0p00,beta,22,2219234,0.23,0.0,0.5,0.06907323363796214,0.8618535327240757
cell_beta_0p23_p_0p00,beta,22,2219234,0.23,0.0,1.0,0.07758567084495954,0.8448286583100809
cell_beta_0p23_p_0p00,beta,22,2219234,0.23,0.0,2.0,0.08232076347506989,0.8353584730498602
cell_beta_0p23_p_0p00,beta,22,2219234,0.23,0.0,4.0,0.0837528905661673,0.8324942188676654
cell_beta_0p23_p_0p00,beta,23,2319234,0.23,0.0,0.5,0.05102722622060646,0.8979455475587871
cell_beta_0p23_p_0p00,beta,23,2319234,0.23,0.0,1.0,0.05790988866366503,0.8841802226726699
cell_beta_0p23_p_0p00,beta,23,2319234,0.23,0.0,2.0,0.06390725564059657,0.8721854887188069
cell_beta_0p23_p_0p00,beta,23,2319234,0.23,0.0,4.0,0.0660352349762956,0.8679295300474088
cell_beta_0p23_p_0p00,beta,24,2419234,0.23,0.0,0.5,0.09247490165605365,0.8150501966878927
cell_beta_0p23_p_0p00,beta,24,2419234,0.23,0.0,1.0,0.10731289435964048,0.785374211280719
cell_beta_0p23_p_0p00,beta,24,2419234,0.23,0.0,2.0,0.11171849777805354,0.7765630044438929
cell_beta_0p23_p_0p00,beta,24,2419234,0.23,0.0,4.0,0.11285869965363243,0.7742826006927351
cell_beta_0p23_p_0p00,beta,25,2519234,0.23,0.0,0.5,0.10841452752688069,0.7831709449462386
cell_beta_0p23_p_0p00,beta,25,2519234,0.23,0.0,1.0,0.1185445887640395,0.762910822471921
cell_beta_0p23_p_0p00,beta,25,2519234,0.23,0.0,2.0,0.12177280190207762,0.7564543961958448
cell_beta_0p23_p_0p00,beta,25,2519234,0.23,0.0,4.0,0.12260150633209438,0.7547969873358112
cell_beta_0p23_p_0p00,beta,26,2619234,0.23,0.0,0.5,0.0854576147285222,0.8290847705429556
cell_beta_0p23_p_0p00,beta,26,2619234,0.23,0.0,1.0,0.09065396994831193,0.8186920601033761
cell_beta_0p23_p_0p00,beta,26,2619234,0.23,0.0,2.0,0.09413260939313906,0.8117347812137219
cell_beta_0p23_p_0p00,beta,26,2619234,0.23,0.0,4.0,0.0952365894493209,0.8095268211013582
cell_beta_0p23_p_0p00,beta,27,2719234,0.23,0.0,0.5,0.10110124294645417,0.7977975141070917
cell_beta_0p23_p_0p00,beta,27,2719234,0.23,0.0,1.0,0.10871145378687463,0.7825770924262507
cell_beta_0p23_p_0p00,beta,27,2719234,0.23,0.0,2.0,0.1114376036779744,0.7771247926440512
cell_beta_0p23_p_0p00,beta,27,2719234,0.23,0.0,4.0,0.11219816254447784,0.7756036749110443
cell_beta_0p23_p_0p00,beta,28,2819234,0.23,0.0,0.5,0.084862148826431,0.830275702347138
cell_beta_0p23_p_0p00,beta,28,2819234,0.23,0.0,1.0,0.09135212072107907,0.8172957585578419
cell_beta_0p23_p_0p00,beta,28,2819234,0.23,0.0,2.0,0.09398248068398063,0.8120350386320387
cell_beta_0p23_p_0p00,beta,28,2819234,0.23,0.0,4.0,0.0946949007436117,0.8106101985127766
cell_beta_0p23_p_0p00,beta,29,2919234,0.23,0.0,0.5,0.06966316832293318,0.8606736633541336
cell_beta_0p23_p_0p00,beta,29,2919234,0.23,0.0,1.0,0.07813526820960454,0.8437294635807909
cell_beta_0p23_p_0p00,beta,29,2919234,0.23,0.0,2.0,0.08262742463002487,0.8347451507399503
cell_beta_0p23_p_0p00,beta,29,2919234,0.23,0.0,4.0,0.08400705557951232,0.8319858888409754
cell_beta_0p25_p_0p00,beta,0,21234,0.25,0.0,0.5,0.05655165460791012,0.8868966907841798
cell_beta_0p25_p_0p00,beta,0,21234,0.25,0.0,1.0,0.06944353447236373,0.8611129310552725
cell_beta_0p25_p_0p00,beta,0,21234,0.25,0.0,2.0,0.07596052166066664,0.8480789566786667
cell_beta_0p25_p_0p00,beta,0,21234,0.25,0.0,4.0,0.07788781523965055,0.8442243695206989
cell_beta_0p25_p_0p00,beta,1,121234,0.25,0.0,0.5,0.048891100613933314,0.9022177987721334
cell_beta_0p25_p_0p00,beta,1,121234,0.25,0.0,1.0,0.06081482971314012,0.8783703405737198
cell_beta_0p25_p_0p00,beta,1,121234,0.25,0.0,2.0,0.06574109353166274,0.8685178129366745
cell_beta_0p25_p_0p00,beta,1,121234,0.25,0.0,4.0,0.06716803755747452,0.865663924885051
cell_beta_0p25_p_0p00,beta,2,221234,0.25,0.0,0.5,0.042144457037815775,0.9157110859243685
cell_beta_0p25_p_0p00,beta,2,221234,0.25,0.0,1.0,0.04997212398350842,0.9000557520329832
cell_beta_0p25_p_0p00,beta,2,221234,0.25,0.0,2.0,0.052699471786218366,0.8946010564275633
cell_beta_0p25_p_0p00,beta,2,221234,0.25,0.0,4.0,0.053418540090065025,0.89316291981987
cell_beta_0p25_p_0p00,beta,3,321234,0.25,0.0,0.5,0.02789897216690196,0.9442020556661961
cell_beta_0p25_p_0p00,beta,3,321234,0.25,0.0,1.0,0.03941320432854267,0.9211735913429147
cell_beta_0p25_p_0p00,beta,3,321234,0.25,0.0,2.0,0.04376268150182433,0.9124746369963513
cell_beta_0p25_p_0p00,beta,3,321234,0.25,0.0,4.0,0.04490308858027625,0.9101938228394475
cell_beta_0p25_p_0p00,beta,4,421234,0.25,0.0,0.5,0.04043270679182459,0.9191345864163508
cell_beta_0p25_p_0p00,beta,4,421234,0.25,0.0,1.0,0.05072733644684274,0.8985453271063145
cell_beta_0p25_p_0p00,beta,4,421234,0.25,0.0,2.0,0.05344044825186939,0.8931191034962612
cell_beta_0p25_p_0p00,beta,4,421234,0.25,0.0,4.0,0.05408309559523522,0.8918338088095296
cell_beta_0p25_p_0p00,beta,5,521234,0.25,0.0,0.5,0.050918139020735276,0.8981637219585294
cell_beta_0p25_p_0p00,beta,5,521234,0.25,0.0,1.0,0.06074765100236412,0.8785046979952718
cell_beta_0p25_p_0p00,beta,5,521234,0.25,0.0,2.0,0.06401786138146554,0.8719642772370689
cell_beta_0p25_p_0p00,beta,5,521234,0.25,0.0,4.0,0.06484436367173874,0.8703112726565225
cell_beta_0p25_p_0p00,beta,6,621234,0.25,0.0,0.5,0.07461637324202303,0.850767253515954
cell_beta_0p25_p_0p00,beta,6,621234,0.25,0.0,1.0,0.08806552304774934,0.8238689539045013
cell_beta_0p25_p_0p00,beta,6,621234,0.25,0.0,2.0,0.09315286568939285,0.8136942686212143
cell_beta_0p25_p_0p00,beta,6,621234,0.25,0.0,4.0,0.09463351054675478,0.8107329789064904
cell_beta_0p25_p_0p00,beta,7,721234,0.25,0.0,0.5,0.06345493212064046,0.8730901357587191
cell_beta_0p25_p_0p00,beta,7,721234,0.25,0.0,1.0,0.07843454812988954,0.8431309037402209
cell_beta_0p25_p_0p00,beta,7,721234,0.25,0.0,2.0,0.08262947622471922,0.8347410475505616
cell_beta_0p25_p_0p00,beta,7,721234,0.25,0.0,4.0,0.08367738033708283,0.8326452393258343
cell_beta_0p25_p_0p00,beta,8,821234,0.25,0.0,0.5,0.03674923271460506,0.9265015345707899
cell_beta_0p25_p_0p00,beta,8,821234,0.25,0.0,1.0,0.04762023586066283,0.9047595282786743
cell_beta_0p25_p_0p00,beta,8,821234,0.25,0.0,2.0,0.05421914830546232,0.8915617033890754
cell_beta_0p25_p_0p00,beta,8,821234,0.25,0.0,4.0,0.05640447878462457,0.8871910424307509
cell_beta_0p25_p_0p00,beta,9,921234,0.25,0.0,0.5,0.12955955805046576,0.7408808838990685
cell_beta_0p25_p_0p00,beta,9,921234,0.25,0.0,1.0,0.12383406905146366,0.7523318618970727
cell_beta_0p25_p_0p00,beta,9,921234,0.25,0.0,2.0,0.12200669678144266,0.7559866064371147
cell_beta_0p25_p_0p00,beta,9,921234,0.25,0.0,4.0,0.12159519649547496,0.7568096070090501
cell_beta_0p25_p_0p00,beta,10,1021234,0.25,0.0,0.5,0.0963585224431679,0.8072829551136642
cell_beta_0p25_p_0p00,beta,10,1021234,0.25,0.0,1.0,0.1054738355654048,0.7890523288691904
cell_beta_0p25_p_0p00,beta,10,1021234,0.25,0.0,2.0,0.10928913205734092,0.7814217358853182
cell_beta_0p25_p_0p00,beta,10,1021234,0.25,0.0,4.0,0.1103734055789381,0.7792531888421238
cell_beta_0p25_p_0p00,beta,11,1121234,0.25,0.0,0.5,0.07617281684028382,0.8476543663194324
cell_beta_0p25_p_0p00,beta,11,1121234,0.25,0.0,1.0,0.0774966956234362,0.8450066087531276
cell_beta_0p25_p_0p00,beta,11,1121234,0.25,0.0,2.0,0.07961201698807135,0.8407759660238573
cell_beta_0p25_p_0p00,beta,11,1121234,0.25,0.0,4.0,0.08037405347732562,0.8392518930453488
cell_beta_0p25_p_0p00,beta,12,1221234,0.25,0.0,0.5,0.055961353670809455,0.8880772926583811
cell_beta_0p25_p_0p00,beta,12,1221234,0.25,0.0,1.0,0.05875886250304063,0.8824822749939187
cell_beta_0p25_p_0p00,beta,12,1221234,0.25,0.0,2.0,0.05982128794620062,0.8803574241075988
cell_beta_0p25_p_0p00,beta,12,1221234,0.25,0.0,4.0,0.06013239379064644,0.8797352124187071
cell_beta_0p25_p_0p00,beta,13,1321234,0.25,0.0,0.5,0.06747483350600392,0.8650503329879922
cell_beta_0p25_p_0p00,beta,13,1321234,0.25,0.0,1.0,0.08104616581105178,0.8379076683778964
cell_beta_0p25_p_0p00,beta,13,1321234,0.25,0.0,2.0,0.08662613387121137,0.8267477322575773
cell_beta_0p25_p_0p00,beta,13,1321234,0.25,0.0,4.0,0.08827810495432131,0.8234437900913574
cell_beta_0p25_p_0p00,beta,14,1421234,0.25,0.0,0.5,0.07279802573216804,0.8544039485356639
cell_beta_0p25_p_0p00,beta,14,1421234,0.25,0.0,1.0,0.0825327079949667,0.8349345840100666
cell_beta_0p25_p_0p00,beta,14,1421234,0.25,0.0,2.0,0.08544635427019659,0.8291072914596068
cell_beta_0p25_p_0p00,beta,14,1421234,0.25,0.0,4.0,0.0862417226483096,0.8275165547033808
cell_beta_0p25_p_0p00,beta,15,1521234,0.25,0.0,0.5,0.05971314320918458,0.8805737135816308
cell_beta_0p25_p_0p00,beta,15,1521234,0.25,0.0,1.0,0.07011038192042623,0.8597792361591475
cell_beta_0p25_p_0p00,beta,15,1521234,0.25,0.0,2.0,0.0750319548545682,0.8499360902908636
cell_beta_0p25_p_0p00,beta,15,1521234,0.25,0.0,4.0,0.07643849021431176,0.8471230195713765
cell_beta_0p25_p_0p00,beta,16,1621234,0.25,0.0,0.5,0.058653184828904914,0.8826936303421902
cell_beta_0p25_p_0p00,beta,16,1621234,0.25,0.0,1.0,0.06924389517235796,0.8615122096552841
cell_beta_0p25_p_0p00,beta,16,1621234,0.25,0.0,2.0,0.07410574401948161,0.8517885119610368
cell_beta_0p25_p_0p00,beta,16,1621234,0.25,0.0,4.0,0.07554153643589723,0.8489169271282055
cell_beta_0p25_p_0p00,beta,17,1721234,0.25,0.0,0.5,0.04351422474744998,0.9129715505051
cell_beta_0p25_p_0p00,beta,17,1721234,0.25,0.0,1.0,0.055092641529536246,0.8898147169409275
cell_beta_0p25_p_0p00,beta,17,1721234,0.25,0.0,2.0,0.06121042898921719,0.8775791420215656
cell_beta_0p25_p_0p00,beta,17,1721234,0.25,0.0,4.0,0.0630632261452373,0.8738735477095254
cell_beta_0p25_p_0p00,beta,18,1821234,0.25,0.0,0.5,0.06296037130131843,0.8740792573973631
cell_beta_0p25_p_0p00,beta,18,1821234,0.25,0.0,1.0,0.07361721928955106,0.8527655614208979
cell_beta_0p25_p_0p00,beta,18,1821234,0.25,0.0,2.0,0.07855753934007575,0.8428849213198485
cell_beta_0p25_p_0p00,beta,18,1821234,0.25,0.0,4.0,0.07996535690010148,0.840069286199797
cell_beta_0p25_p_0p00,beta,19,1921234,0.25,0.0,0.5,0.06741129862046397,0.8651774027590721
cell_beta_0p25_p_0p00,beta,19,1921234,0.25,0.0,1.0,0.07353472871364908,0.8529305425727018
cell_beta_0p25_p_0p00,beta,19,1921234,0.25,0.0,2.0,0.07479393758641278,0.8504121248271744
cell_beta_0p25_p_0p00,beta,19,1921234,0.25,0.0,4.0,0.07508258146673052,0.849834837066539
cell_beta_0p25_p_0p00,beta,20,2021234,0.25,0.0,0.5,0.10253769650379951,0.794924606992401
cell_beta_0p25_p_0p00,beta,20,2021234,0.25,0.0,1.0,0.1032601844959507,0.7934796310080986
cell_beta_0p25_p_0p00,beta,20,2021234,0.25,0.0,2.0,0.1067788257348416,0.7864423485303168
cell_beta_0p25_p_0p00,beta,20,2021234,0.25,0.0,4.0,0.10804263030581807,0.7839147393883639
cell_beta_0p25_p_0p00,beta,21,2121234,0.25,0.0,0.5,0.0311450345171444,0.9377099309657112
cell_beta_0p25_p_0p00,beta,21,2121234,0.25,0.0,1.0,0.038231583005398806,0.9235368339892024
cell_beta_0p25_p_0p00,beta,21,2121234,0.25,0.0,2.0,0.041594723952667445,0.9168105520946651
cell_beta_0p25_p_0p00,beta,21,2121234,0.25,0.0,4.0,0.04259281873347309,0.9148143625330538
cell_beta_0p25_p_0p00,beta,22,2221234,0.25,0.0,0.5,0.06743033448470637,0.8651393310305873
cell_beta_0p25_p_0p00,beta,22,2221234,0.25,0.0,1.0,0.07129612856915185,0.8574077428616963
cell_beta_0p25_p_0p00,beta,22,2221234,0.25,0.0,2.0,0.0744499918274083,0.8511000163451834
cell_beta_0p25_p_0p00,beta,22,2221234,0.25,0.0,4.0,0.07553545461029149,0.848929090779417
cell_beta_0p25_p_0p00,beta,23,2321234,0.25,0.0,0.5,0.03643181432875642,0.9271363713424872
cell_beta_0p25_p_0p00,beta,23,2321234,0.25,0.0,1.0,0.04583236548581593,0.9083352690283681
cell_beta_0p25_p_0p00,beta,23,2321234,0.25,0.0,2.0,0.04901902904191491,0.9019619419161702
cell_beta_0p25_p_0p00,beta,23,2321234,0.25,0.0,4.0,0.04990444484289153,0.900191110314217
cell_beta_0p25_p_0p00,beta,24,2421234,0.25,0.0,0.5,0.0615015017694846,0.8769969964610308
cell_beta_0p25_p_0p00,beta,24,2421234,0.25,0.0,1.0,0.0637465684578668,0.8725068630842664
cell_beta_0p25_p_0p00,beta,24,2421234,0.25,0.0,2.0,0.06356764589002362,0.8728647082199528
cell_beta_0p25_p_0p00,beta,24,2421234,0.25,0.0,4.0,0.06340106068997348,0.873197878620053
cell_beta_0p25_p_0p00,beta,25,2521234,0.25,0.0,0.5,0.0664746563052418,0.8670506873895164
cell_beta_0p25_p_0p00,beta,25,2521234,0.25,0.0,1.0,0.07984416855011323,0.8403116628997735
cell_beta_0p25_p_0p00,beta,25,2521234,0.25,0.0,2.0,0.0848523508282405,0.830295298343519
cell_beta_0p25_p_0p00,beta,25,2521234,0.25,0.0,4.0,0.08618617211173979,0.8276276557765204
cell_beta_0p25_p_0p00,beta,26,2621234,0.25,0.0,0.5,0.03385772143369825,0.9322845571326035
cell_beta_0p25_p_0p00,beta,26,2621234,0.25,0.0,1.0,0.0399793306041043,0.9200413387917914
cell_beta_0p25_p_0p00,beta,26,2621234,0.25,0.0,2.0,0.04200680388798833,0.9159863922240233
cell_beta_0p25_p_0p00,beta,26,2621234,0.25,0.0,4.0,0.042566171226959826,0.9148676575460803
cell_beta_0p25_p_0p00,beta,27,2721234,0.25,0.0,0.5,0.060202337138102024,0.879595325723796
cell_beta_0p25_p_0p00,beta,27,2721234,0.25,0.0,1.0,0.06643322958542758,0.8671335408291448
cell_beta_0p25_p_0p00,beta,27,2721234,0.25,0.0,2.0,0.06848242261386511,0.8630351547722698
cell_beta_0p25_p_0p00,beta,27,2721234,0.25,0.0,4.0,0.06898282112099319,0.8620343577580136
cell_beta_0p25_p_0p00,beta,28,2821234,0.25,0.0,0.5,0.04341686027029762,0.9131662794594048
cell_beta_0p25_p_0p00,beta,28,2821234,0.25,0.0,1.0,0.044976251643166765,0.9100474967136665
cell_beta_0p25_p_0p00,beta,28,2821234,0.25,0.0,2.0,0.04536620142778858,0.9092675971444228
cell_beta_0p25_p_0p00,beta,28,2821234,0.25,0.0,4.0,0.04543560687429238,0.9091287862514152
cell_beta_0p25_p_0p00,beta,29,2921234,0.25,0.0,0.5,0.07710806428366446,0.8457838714326711
cell_beta_0p25_p_0p00,beta,29,2921234,0.25,0.0,1.0,0.08390703369829888,0.8321859326034022
cell_beta_0p25_p_0p00,beta,29,2921234,0.25,0.0,2.0,0.08831298524536446,0.8233740295092711
cell_beta_0p25_p_0p00,beta,29,2921234,0.25,0.0,4.0,0.08975449355530174,0.8204910128893965
cell_beta_0p27_p_0p00,beta,0,23234,0.27,0.0,0.5,0.03808470001247155,0.9238305999750569
cell_beta_0p27_p_0p00,beta,0,23234,0.27,0.0,1.0,0.04100348215080851,0.917993035698383
cell_beta_0p27_p_0p00,beta,0,23234,0.27,0.0,2.0,0.0434008254778353,0.9131983490443294
cell_beta_0p27_p_0p00,beta,0,23234,0.27,0.0,4.0,0.044134713817717386,0.9117305723645652
cell_beta_0p27_p_0p00,beta,1,123234,0.27,0.0,0.5,0.03180215959668309,0.9363956808066338
cell_beta_0p27_p_0p00,beta,1,123234,0.27,0.0,1.0,0.03833686767605521,0.9233262646478896
cell_beta_0p27_p_0p00,beta,1,123234,0.27,0.0,2.0,0.0405055376997277,0.9189889246005446
cell_beta_0p27_p_0p00,beta,1,123234,0.27,0.0,4.0,0.041039016798010586,0.9179219664039788
cell_beta_0p27_p_0p00,beta,2,223234,0.27,0.0,0.5,0.04875113922151858,0.9024977215569628
cell_beta_0p27_p_0p00,beta,2,223234,0.27,0.0,1.0,0.05576420898663342,0.8884715820267332
cell_beta_0p27_p_0p00,beta,2,223234,0.27,0.0,2.0,0.05940047247520652,0.881199055049587
cell_beta_0p27_p_0p00,beta,2,223234,0.27,0.0,4.0,0.06052635973696224,0.8789472805260755
cell_beta_0p27_p_0p00,beta,3,323234,0.27,0.0,0.5,0.04272513563214925,0.9145497287357015
