run,beta,radius,dataset_count,phi_energy_mean,phi_energy_ci95_low,phi_energy_ci95_high,phi_energy_ci95_half_width
30_dataset,0.39,1.93,30,-0.002630458491184082,-0.0027801874665373412,-0.002480729515830823,0.0001497289753532591
30_dataset,0.39,1.94,30,-0.002645086855450528,-0.0027943360380705924,-0.002495837672830464,0.0001492491826200642
30_dataset,0.39,1.95,30,-0.0026603716470544156,-0.00280998797659674,-0.002510755317512091,0.0001496163295423244
30_dataset,0.39,1.96,30,-0.00267470635107133,-0.002824398072002133,-0.0025250146301405273,0.00014969172093080288
30_dataset,0.39,1.97,30,-0.002688233491176369,-0.0028385027118861,-0.002537964270466638,0.00015026922070973106
30_dataset,0.39,1.98,30,-0.0027017944825127086,-0.002851279196964673,-0.0025523097680607443,0.00014948471445196424
30_dataset,0.39,1.99,30,-0.002715811811931358,-0.0028658694988266723,-0.0025657541250360435,0.00015005768689531438
30_dataset,0.39,2.0,30,-0.0027296577103477606,-0.0028801314570418564,-0.0025791839636536648,0.0001504737466940958
30_dataset,0.39,2.01,30,-0.002744873150741213,-0.0028960412821428033,-0.0025937050193396228,0.00015116813140159027
30_dataset,0.39,2.02,30,-0.0027608649841664333,-0.0029119654421458554,-0.002609764526187011,0.0001511004579794221
30_dataset,0.39,2.03,30,-0.0027745075222225233,-0.0029260368593285262,-0.0026229781851165204,0.0001515293371060029
30_dataset,0.39,2.04,30,-0.002787581654862563,-0.002938820868368133,-0.002636342441356993,0.00015123921350557006
30_dataset,0.39,2.05,30,-0.0028018921698456365,-0.0029535864600947377,-0.0026501978795965353,0.0001516942902491012
30_dataset,0.39,2.06,30,-0.002816102252488689,-0.002968040911897377,-0.0026641635930800007,0.00015193865940868814
30_dataset,0.39,2.07,30,-0.002831459758718707,-0.002983360808671699,-0.002679558708765715,0.00015190104995299212
30_dataset,0.39,2.08,30,-0.0028460983659947666,-0.002998622211495154,-0.002693574520494379,0.00015252384550038748
30_dataset,0.39,2.09,30,-0.0028604251055256856,-0.0030139174941648974,-0.002706932716886474,0.00015349238863921182
30_dataset,0.39,2.1,30,-0.0028735258471221043,-0.0030256970538301664,-0.002721354640414042,0.00015217120670806212
30_dataset,0.39,2.11,30,-0.0028900144774131973,-0.0030428569351585457,-0.002737172019667849,0.0001528424577453484
30_dataset,0.39,2.12,30,-0.002903047736881786,-0.003055954351044969,-0.0027501411227186024,0.00015290661416318338
30_dataset,0.39,2.13,30,-0.0029173576503013113,-0.003069465296450425,-0.0027652500041521976,0.00015210764614911366
30_dataset,0.39,2.14,30,-0.0029319845576537946,-0.003084265962740263,-0.002779703152567326,0.00015228140508646848
30_dataset,0.39,2.15,30,-0.0029472515190451264,-0.003100872999397148,-0.0027936300386931048,0.00015362148035202167
30_dataset,0.39,2.16,30,-0.002961143560680069,-0.0031152380913724775,-0.0028070490299876606,0.00015409453069240844
30_dataset,0.39,2.17,30,-0.002976115163590658,-0.0031300502308309157,-0.0028221800963504004,0.00015393506724025764
30_dataset,0.39,2.18,30,-0.002991656849734996,-0.0031449599238106266,-0.0028383537756593654,0.00015330307407563065
30_dataset,0.39,2.19,30,-0.0030055648081772483,-0.003159512603805318,-0.0028516170125491786,0.0001539477956280697
30_dataset,0.39,2.2,30,-0.003020489069220373,-0.0031751455895012845,-0.002865832548939461,0.00015465652028091165
30_dataset,0.39,2.21,30,-0.0030346412149104152,-0.003189115504699532,-0.0028801669251212986,0.00015447428978911668
30_dataset,0.39,2.22,30,-0.0030473031899962296,-0.0032009409061704666,-0.0028936654738219926,0.00015363771617423697
30_dataset,0.39,2.23,30,-0.003062148471059026,-0.003216653750859867,-0.002907643191258185,0.000154505279800841
30_dataset,0.39,2.24,30,-0.003077564940942598,-0.003231934586826527,-0.0029231952950586684,0.00015436964588392936
30_dataset,0.39,2.25,30,-0.0030932350790918188,-0.003247937505615217,-0.0029385326525684205,0.00015470242652339825
30_dataset,0.39,2.26,30,-0.003106513097618543,-0.0032614326246682384,-0.0029515935705688476,0.00015491952704969544
30_dataset,0.39,2.27,30,-0.0031231389504084934,-0.0032790441655680303,-0.0029672337352489564,0.0001559052151595369
30_dataset,0.39,2.28,30,-0.0031375098627847,-0.003292143646288796,-0.0029828760792806044,0.00015463378350409574
30_dataset,0.39,2.29,30,-0.003153251140946892,-0.0033100062301224882,-0.0029964960517712956,0.00015675508917559634
30_dataset,0.39,2.3,30,-0.0031680911097665045,-0.0033233980066582733,-0.0030127842128747358,0.00015530689689176877
30_dataset,0.39,2.31,30,-0.0031840847678452763,-0.003340764546840658,-0.003027404988849895,0.0001566797789953815
30_dataset,0.39,2.32,30,-0.003197834144663873,-0.0033541451894804324,-0.0030415230998473135,0.00015631104481655944
30_dataset,0.39,2.33,30,-0.003210943559380153,-0.003366476888175993,-0.0030554102305843127,0.00015553332879584018
30_dataset,0.39,2.34,30,-0.0032267995192270826,-0.003383195603335662,-0.003070403435118503,0.00015639608410857953
30_dataset,0.39,2.35,30,-0.003239869740383588,-0.0033958145293129407,-0.0030839249514542353,0.0001559447889293527
30_dataset,0.39,2.36,30,-0.0032550537708662306,-0.0034115142288004773,-0.003098593312931984,0.0001564604579342467
30_dataset,0.39,2.37,30,-0.0032722135464293882,-0.003428947893212942,-0.0031154791996458346,0.00015673434678355365
30_dataset,0.39,2.38,30,-0.0032879138217384,-0.0034448596247179386,-0.0031309680187588613,0.00015694580297953868
30_dataset,0.39,2.39,30,-0.0033023929300056406,-0.003458349074519462,-0.003146436785491819,0.00015595614451382155
30_dataset,0.39,2.4,30,-0.0033194084603679393,-0.003476406564458862,-0.0031624103562770166,0.00015699810409092272
30_dataset,0.39,2.41,30,-0.0033307482524074475,-0.00348775342122207,-0.003173743083592825,0.00015700516881462243
30_dataset,0.39,2.42,30,-0.003344631262680528,-0.00350001996961913,-0.0031892425557419266,0.00015538870693860164
30_dataset,0.39,2.43,30,-0.003361254106499762,-0.0035186085577828615,-0.0032038996552166622,0.0001573544512830996
30_dataset,0.39,2.44,30,-0.003378244295702634,-0.0035362797957120898,-0.0032202087956931785,0.00015803550000945566
30_dataset,0.39,2.45,30,-0.0033925315147235687,-0.003550599012011073,-0.0032344640174360646,0.00015806749728750416
30_dataset,0.39,2.46,30,-0.0034091831605982947,-0.0035676808434633427,-0.0032506854777332467,0.000158497682865048
30_dataset,0.39,2.47,30,-0.0034249175166189477,-0.003583294368467156,-0.0032665406647707394,0.0001583768518482083
30_dataset,0.39,2.48,30,-0.0034371108837988836,-0.0035939518852983296,-0.0032802698822994377,0.00015684100149944598
30_dataset,0.39,2.49,30,-0.0034547041002984985,-0.0036129849462764744,-0.0032964232543205227,0.00015828084597797583
30_dataset,0.39,2.5,30,-0.0034698139007880236,-0.0036287343914452445,-0.0033108934101308027,0.0001589204906572209
90_dataset,0.29,0.01,90,-0.0002945207406079254,-0.0003266664816920272,-0.00026237499952382363,3.214574108410177e-05
90_dataset,0.29,0.02,90,-0.0002953221830461335,-0.0003275494948006909,-0.00026309487129157617,3.222731175455735e-05
90_dataset,0.29,0.03,90,-0.00029684985205244305,-0.0003292380934958007,-0.0002644616106090854,3.238824144335766e-05
90_dataset,0.29,0.04,90,-0.0002990911725143846,-0.0003317033213282029,-0.00026647902370056627,3.2612148813818316e-05
90_dataset,0.29,0.05,90,-0.0003020078733415053,-0.00033489459610306326,-0.00026912115057994737,3.288672276155794e-05
90_dataset,0.29,0.06,90,-0.0003055077556774146,-0.00033870125619249165,-0.0002723142551623375,3.3193500515077076e-05
90_dataset,0.29,0.07,90,-0.0003095244611563802,-0.00034304986352152414,-0.0002759990587912363,3.352540236514393e-05
90_dataset,0.29,0.08,90,-0.0003140014348844134,-0.00034787682759253666,-0.0002801260421762902,3.387539270812323e-05
90_dataset,0.29,0.09,90,-0.0003188794869546942,-0.00035312707160003814,-0.0002846319023093503,3.424758464534391e-05
90_dataset,0.29,0.1,90,-0.00032409404392341084,-0.0003587165011444582,-0.00028947158670236347,3.462245722104737e-05
90_dataset,0.29,0.11,90,-0.0003296127565146746,-0.0003646150681036226,-0.0002946104449257266,3.500231158894802e-05
90_dataset,0.29,0.12,90,-0.00033541734884925565,-0.0003708117184491155,-0.0003000229792493958,3.539436959985984e-05
90_dataset,0.29,0.13,90,-0.00034140576364675686,-0.00037717958395544514,-0.0003056319433380686,3.5773820308688284e-05
90_dataset,0.29,0.14,90,-0.0003476564443414747,-0.00038382183166077644,-0.00031149105702217296,3.616538731930174e-05
90_dataset,0.29,0.15,90,-0.00035409182882863296,-0.00039065218413085283,-0.0003175314735264131,3.656035530221987e-05
90_dataset,0.29,0.16,90,-0.00036072732901945554,-0.0003976696817959579,-0.00032378497624295315,3.6942352776502387e-05
90_dataset,0.29,0.17,90,-0.0003675461982585531,-0.00040489555552234926,-0.0003301968409947569,3.734935726379618e-05
90_dataset,0.29,0.18,90,-0.0003744573326434915,-0.0004121843054975032,-0.00033673035978947977,3.772697285401173e-05
90_dataset,0.29,0.19,90,-0.00038157612762308865,-0.0004196889923990162,-0.0003434632628471611,3.811286477592755e-05
90_dataset,0.29,0.2,90,-0.00038877561377546963,-0.0004272742011033635,-0.00035027702644757576,3.8498587327893876e-05
90_dataset,0.29,0.21,90,-0.0003961861655297074,-0.00043506258085229953,-0.0003573097502071152,3.887641532259215e-05
90_dataset,0.29,0.22,90,-0.0004038129817945811,-0.0004430850882844216,-0.0003645408753047406,3.927210648984052e-05
90_dataset,0.29,0.23,90,-0.00041148840309096675,-0.0004511250197018723,-0.00037185178648006117,3.9636616610905576e-05
90_dataset,0.29,0.24,90,-0.0004192877637838583,-0.00045931160290656057,-0.000379263924661156,4.002383912270229e-05
90_dataset,0.29,0.25,90,-0.00042721056523957707,-0.0004675860624033529,-0.0003868350680758012,4.037549716377585e-05
90_dataset,0.29,0.26,90,-0.00043532213754326956,-0.00047607262771933063,-0.0003945716473672085,4.075049017606108e-05
90_dataset,0.29,0.27,90,-0.0004435676693464918,-0.00048468367030523885,-0.0004024516683877448,4.111600095874703e-05
90_dataset,0.29,0.28,90,-0.0004520313002339925,-0.0004935183204782547,-0.0004105442799897303,4.1487020244262204e-05
90_dataset,0.29,0.29,90,-0.0004604239315382785,-0.0005022707139106306,-0.0004185771491659264,4.1846782372352077e-05
90_dataset,0.29,0.3,90,-0.0004690806789250558,-0.0005113034275384422,-0.0004268579303116694,4.222274861338641e-05
90_dataset,0.29,0.31,90,-0.00047793870190009476,-0.0005205163492191442,-0.0004353610545810453,4.257764731904946e-05
90_dataset,0.29,0.32,90,-0.0004867188912087828,-0.0005296598619166802,-0.00044377792050088544,4.294097070789738e-05
90_dataset,0.29,0.33,90,-0.0004958260214589282,-0.0005391210185777993,-0.0004525310243400571,4.3294997118871096e-05
90_dataset,0.29,0.34,90,-0.000504935663947813,-0.0005485862817951032,-0.00046128504610052295,4.3650617847290125e-05
90_dataset,0.29,0.35,90,-0.0005143228206727634,-0.0005583568863965593,-0.00047028875494896735,4.4034065723795986e-05
90_dataset,0.29,0.36,90,-0.0005237015221759228,-0.0005680751145257102,-0.0004793279298261354,4.4373592349787415e-05
90_dataset,0.29,0.37,90,-0.0005332640045175266,-0.0005779921356895564,-0.0004885358733454968,4.472813117202979e-05
90_dataset,0.29,0.38,90,-0.0005429528383540338,-0.0005880415259763937,-0.000497864150731674,4.508868762235986e-05
90_dataset,0.29,0.39,90,-0.0005525608737938417,-0.0005979569092309761,-0.0005071648383567072,4.539603543713441e-05
90_dataset,0.29,0.4,90,-0.0005626090147959812,-0.0006083826186384662,-0.0005168354109534963,4.577360384248495e-05
90_dataset,0.29,0.41,90,-0.0005727102949946222,-0.0006188366256185571,-0.0005265839643706873,4.612633062393487e-05
90_dataset,0.29,0.42,90,-0.0005828260135243552,-0.0006293115281641064,-0.0005363404988846039,4.648551463975125e-05
90_dataset,0.29,0.43,90,-0.0005929768699070962,-0.0006398036423242839,-0.0005461500974899084,4.682677241718775e-05
90_dataset,0.29,0.44,90,-0.0006034340243269345,-0.0006505843177924476,-0.0005562837308614214,4.71502934655131e-05
90_dataset,0.29,0.45,90,-0.0006138703636343358,-0.0006613452895736056,-0.0005663954376950661,4.747492593926974e-05
90_dataset,0.29,0.46,90,-0.0006244592323415781,-0.0006723033688767899,-0.0005766150958063664,4.784413653521175e-05
90_dataset,0.29,0.47,90,-0.0006351099130758763,-0.00068330485314147,-0.0005869149730102826,4.819494006559372e-05
90_dataset,0.29,0.48,90,-0.0006459939005165816,-0.0006945306728449958,-0.0005974571281881675,4.853677232841418e-05
90_dataset,0.29,0.49,90,-0.0006568880629739816,-0.0007057511481393841,-0.0006080249778085791,4.886308516540252e-05
90_dataset,0.29,0.5,90,-0.0006677919933960171,-0.0007169471102039124,-0.0006186368765881217,4.915511680789533e-05
90_dataset,0.29,0.51,90,-0.0006791305582379039,-0.0007286862863192568,-0.0006295748301565511,4.9555728081352867e-05
90_dataset,0.29,0.52,90,-0.0006901960592907357,-0.0007400168489763415,-0.00064037526960513,4.982078968560576e-05
90_dataset,0.29,0.53,90,-0.0007013198154729739,-0.0007514611743343605,-0.0006511784566115874,5.0141358861386536e-05
90_dataset,0.29,0.54,90,-0.0007127424762648588,-0.0007632428683415132,-0.0006622420841882043,5.0500392076654435e-05
90_dataset,0.29,0.55,90,-0.0007240866467597743,-0.000774895439854017,-0.0006732778536655316,5.080879309424268e-05
90_dataset,0.29,0.56,90,-0.0007356292653603612,-0.0007867744850250386,-0.0006844840456956837,5.114521966467745e-05
90_dataset,0.29,0.57,90,-0.0007473687877342814,-0.0007988338160709509,-0.000695903759397612,5.146502833666949e-05
90_dataset,0.29,0.58,90,-0.0007588931920165396,-0.0008107171560136585,-0.0007070692280194207,5.182396399711889e-05
90_dataset,0.29,0.59,90,-0.0007706838297035914,-0.0008228498942048708,-0.000718517765202312,5.21660645012794e-05
90_dataset,0.29,0.6,90,-0.0007825189781738124,-0.000834981797170964,-0.0007300561591766608,5.2462818997151646e-05
90_dataset,0.29,0.61,90,-0.0007941789595462146,-0.0008469529486332535,-0.0007414049704591757,5.2773989087038934e-05
90_dataset,0.29,0.62,90,-0.0008063200767932162,-0.0008593848015149715,-0.0007532553520714609,5.306472472175528e-05
90_dataset,0.29,0.63,90,-0.0008182973631759932,-0.0008717228473318015,-0.000764871879020185,5.3425484155808283e-05
90_dataset,0.29,0.64,90,-0.0008301313510550293,-0.0008838638247826593,-0.0007763988773273994,5.373247372762995e-05
90_dataset,0.29,0.65,90,-0.0008424898089495263,-0.0008965365674094817,-0.0007884430504895709,5.404675845995541e-05
90_dataset,0.29,0.66,90,-0.0008545004588580828,-0.0009088358914259582,-0.0008001650262902075,5.433543256787537e-05
90_dataset,0.29,0.67,90,-0.0008667058552842578,-0.000921362316914675,-0.0008120493936538406,5.46564616304172e-05
90_dataset,0.29,0.68,90,-0.0008787658462506171,-0.0009337000050213137,-0.0008238316874799205,5.493415877069665e-05
90_dataset,0.29,0.69,90,-0.0008912673280507543,-0.0009465058018764064,-0.0008360288542251022,5.52384738256521e-05
90_dataset,0.29,0.7,90,-0.0009039035565323503,-0.0009594160965325597,-0.000848391016532141,5.5512540000209336e-05
90_dataset,0.29,0.71,90,-0.0009159938082771782,-0.0009718415094773664,-0.00086014610707699,5.584770120018823e-05
90_dataset,0.29,0.72,90,-0.0009285538285587772,-0.0009846742662701741,-0.0008724333908473802,5.6120437711396965e-05
90_dataset,0.29,0.73,90,-0.0009410768664370601,-0.0009974985027142677,-0.0008846552301598526,5.642163627720754e-05
90_dataset,0.29,0.74,90,-0.0009533035048628282,-0.0010099908476744863,-0.0008966161620511702,5.6687342811658056e-05
90_dataset,0.29,0.75,90,-0.0009660395842414884,-0.0010231111938954554,-0.0009089679745875215,5.707160965396697e-05
90_dataset,0.29,0.76,90,-0.000978653192524466,-0.0010359627622179189,-0.0009213436228310134,5.730956969345275e-05
90_dataset,0.29,0.77,90,-0.0009914424573550932,-0.0010490704170896786,-0.0009338144976205077,5.762795973458546e-05
90_dataset,0.29,0.78,90,-0.0010044424714434432,-0.0010623585613025333,-0.0009465263815843531,5.791608985909009e-05
90_dataset,0.29,0.79,90,-0.0010164888582268993,-0.0010747306257981586,-0.0009582470906556401,5.8241767571259265e-05
90_dataset,0.29,0.8,90,-0.0010295727388810701,-0.0010880485026023702,-0.0009710969751597701,5.8475763721300067e-05
90_dataset,0.29,0.81,90,-0.001042045009573203,-0.0011007408478147219,-0.0009833491713316842,5.869583824151883e-05
90_dataset,0.29,0.82,90,-0.0010553064033236555,-0.0011143719785422755,-0.0009962408281050355,5.906557521861999e-05
90_dataset,0.29,0.83,90,-0.001067880654886118,-0.0011273138637619296,-0.0010084474460103064,5.9433208875811624e-05
90_dataset,0.29,0.84,90,-0.0010807058926585642,-0.0011404264549711772,-0.0010209853303459512,5.972056231261301e-05
90_dataset,0.29,0.85,90,-0.0010936727386294395,-0.0011535912588501414,-0.0010337542184087375,5.991852022070197e-05
90_dataset,0.29,0.86,90,-0.0011069803732194166,-0.0011672979830457907,-0.0010466627633930424,6.031760982637413e-05
90_dataset,0.29,0.87,90,-0.0011194251078938734,-0.0011799794354857387,-0.001058870780302008,6.05543275918653e-05
90_dataset,0.29,0.88,90,-0.0011322298533002748,-0.001193045411629662,-0.0010714142949708877,6.081555832938715e-05
90_dataset,0.29,0.89,90,-0.0011456275911823745,-0.0012067885634145141,-0.0010844666189502349,6.116097223213962e-05
90_dataset,0.29,0.9,90,-0.0011584412773727143,-0.001219823348095124,-0.0010970592066503046,6.138207072240972e-05
90_dataset,0.29,0.91,90,-0.0011714908301588061,-0.0012332843489714926,-0.0011096973113461197,6.179351881268648e-05
90_dataset,0.29,0.92,90,-0.0011848334268336124,-0.0012468552474163045,-0.0011228116062509204,6.202182058269207e-05
90_dataset,0.29,0.93,90,-0.0011976103496918547,-0.0012598356147415024,-0.001135385084642207,6.222526504964777e-05
90_dataset,0.29,0.94,90,-0.00121062024169328,-0.001273162931398595,-0.0011480775519879648,6.254268970531506e-05
90_dataset,0.29,0.95,90,-0.0012236737236280737,-0.0012865247167865657,-0.0011608227304695817,6.285099315849201e-05
90_dataset,0.29,0.96,90,-0.0012367757331904247,-0.0012999672842711294,-0.00117358418210972,6.319155108070471e-05
90_dataset,0.29,0.97,90,-0.0012498012127122166,-0.001313189936436557,-0.0011864124889878762,6.338872372434038e-05
90_dataset,0.29,0.98,90,-0.0012632106947637418,-0.0013268984009967622,-0.0011995229885307214,6.36877062330204e-05
90_dataset,0.29,0.99,90,-0.0012761342594540272,-0.0013400693660101555,-0.001212199152897899,6.393510655612828e-05
90_dataset,0.29,1.0,90,-0.0012894522653454218,-0.0013535572856507513,-0.0012253472450400923,6.410502030532953e-05
90_dataset,0.29,1.01,90,-0.00130248679389608,-0.0013670018535835782,-0.0012379717342085818,6.451505968749823e-05
90_dataset,0.29,1.02,90,-0.0013160454401347805,-0.00138093000292622,-0.0012511608773433408,6.488456279143962e-05
90_dataset,0.29,1.03,90,-0.0013288403323076996,-0.0013938911582894941,-0.001263789506325905,6.505082598179455e-05
90_dataset,0.29,1.04,90,-0.0013421945786504137,-0.001407509248733055,-0.0012768799085677725,6.53146700826412e-05
90_dataset,0.29,1.05,90,-0.0013549212074380652,-0.001420526198998606,-0.0012893162158775244,6.560499156054085e-05
90_dataset,0.29,1.06,90,-0.001368520999299633,-0.0014344637481933675,-0.0013025782504058987,6.594274889373439e-05
90_dataset,0.29,1.07,90,-0.001381517555986793,-0.0014477376400537309,-0.001315297471919855,6.622008406693795e-05
90_dataset,0.29,1.08,90,-0.001394829757866529,-0.0014611726613486947,-0.0013284868543843634,6.634290348216565e-05
90_dataset,0.29,1.09,90,-0.001408226756053949,-0.0014749758984787165,-0.0013414776136291817,6.674914242476735e-05
90_dataset,0.29,1.1,90,-0.0014210513419097616,-0.0014879119560161536,-0.0013541907278033696,6.686061410639201e-05
90_dataset,0.29,1.11,90,-0.0014342623301330266,-0.0015014170551158944,-0.0013671076051501587,6.715472498286783e-05
90_dataset,0.29,1.12,90,-0.0014478677657133573,-0.0015154081054064878,-0.001380327426020227,6.754033969313044e-05
90_dataset,0.29,1.13,90,-0.0014607053955230111,-0.0015284175344329246,-0.0013929932566130977,6.771213890991346e-05
90_dataset,0.29,1.14,90,-0.0014747134216647648,-0.0015426550313357816,-0.001406771811993748,6.794160967101676e-05
90_dataset,0.29,1.15,90,-0.001487566547389116,-0.001555921639601229,-0.0014192114551770032,6.835509221211292e-05
90_dataset,0.29,1.16,90,-0.0015008163127539658,-0.001569401511796643,-0.0014322311137112886,6.858519904267722e-05
90_dataset,0.29,1.17,90,-0.0015142933093292034,-0.001583121637951189,-0.0014454649807072177,6.882832862198569e-05
90_dataset,0.29,1.18,90,-0.0015280431670814548,-0.0015971482914526995,-0.00145893804271021,6.910512437124472e-05
90_dataset,0.29,1.19,90,-0.0015409966682772267,-0.0016105122961119808,-0.0014714810404424727,6.951562783475405e-05
90_dataset,0.29,1.2,90,-0.0015544913237703862,-0.0016242562464395482,-0.0014847264011012243,6.976492266916193e-05
90_dataset,0.29,1.21,90,-0.0015671934496314962,-0.0016370985063500977,-0.0014972883929128948,6.990505671860148e-05
90_dataset,0.29,1.22,90,-0.001580585570850983,-0.001650833552515933,-0.0015103375891860331,7.024798166494991e-05
90_dataset,0.29,1.23,90,-0.0015941009609905879,-0.0016646579131646497,-0.001523544008816526,7.055695217406187e-05
90_dataset,0.29,1.24,90,-0.0016069890653797486,-0.001677712435215277,-0.00153626569554422,7.072336983552849e-05
90_dataset,0.29,1.25,90,-0.0016208748040847055,-0.0016919397751615738,-0.0015498098330078373,7.106497107686825e-05
90_dataset,0.29,1.26,90,-0.001633966230898618,-0.0017052201452389317,-0.0015627123165583045,7.12539143403136e-05
90_dataset,0.29,1.27,90,-0.001647909151315693,-0.0017195664148362418,-0.0015762518877951441,7.165726352054884e-05
90_dataset,0.29,1.28,90,-0.0016611356233208739,-0.0017329597507064298,-0.001589311495935318,7.182412738555594e-05
90_dataset,0.29,1.29,90,-0.0016737952853026125,-0.0017457714865442124,-0.0016018190840610127,7.197620124159984e-05
90_dataset,0.29,1.3,90,-0.0016878013074387488,-0.0017602110008879538,-0.0016153916139895438,7.240969344920502e-05
90_dataset,0.29,1.31,90,-0.0017009525130061971,-0.0017734226017584805,-0.0016284824242539138,7.247008875228334e-05
90_dataset,0.29,1.32,90,-0.0017143962830655588,-0.001787144007610443,-0.0016416485585206747,7.274772454488412e-05
90_dataset,0.29,1.33,90,-0.0017277676879908427,-0.0018008535390003323,-0.0016546818369813532,7.308585100948952e-05
90_dataset,0.29,1.34,90,-0.0017408190652292788,-0.0018142282832403558,-0.0016674098472182017,7.340921801107705e-05
90_dataset,0.29,1.35,90,-0.0017541754952050178,-0.0018277854230303904,-0.0016805655673796452,7.360992782537261e-05
90_dataset,0.29,1.36,90,-0.0017675015873900198,-0.0018412796023041164,-0.001693723572475923,7.377801491409669e-05
90_dataset,0.29,1.37,90,-0.0017806894078859243,-0.0018547581580899155,-0.001706620657681933,7.406875020399121e-05
90_dataset,0.29,1.38,90,-0.0017942309509270502,-0.0018685800503563826,-0.0017198818514977177,7.434909942933242e-05
90_dataset,0.29,1.39,90,-0.001808180285309818,-0.0018828200076419623,-0.0017335405629776738,7.463972233214423e-05
90_dataset,0.29,1.4,90,-0.0018214935730836033,-0.0018963861761263287,-0.001746600970040878,7.489260304272536e-05
90_dataset,0.29,1.41,90,-0.0018341028123006118,-0.001909200696829743,-0.0017590049277714805,7.509788452913124e-05
90_dataset,0.29,1.42,90,-0.001847633374712055,-0.0019229341138192464,-0.0017723326356048636,7.53007391071914e-05
90_dataset,0.29,1.43,90,-0.0018616479988284955,-0.001937313775006198,-0.001785982222650793,7.566577617770256e-05
90_dataset,0.29,1.44,90,-0.0018756224922966726,-0.0019515566067725967,-0.0017996883778207485,7.593411447592412e-05
90_dataset,0.29,1.45,90,-0.0018883290131090531,-0.0019644385929619207,-0.0018122194332561856,7.610957985286753e-05
90_dataset,0.29,1.46,90,-0.0019019788235332673,-0.001978445446907602,-0.0018255122001589325,7.646662337433487e-05
90_dataset,0.29,1.47,90,-0.0019157327392795055,-0.001992234359087499,-0.0018392311194715119,7.650161980799364e-05
90_dataset,0.29,1.48,90,-0.0019286405068293982,-0.0020055569385556845,-0.001851724075103112,7.691643172628624e-05
90_dataset,0.29,1.49,90,-0.0019426178447135517,-0.0020198306385412353,-0.0018654050508858679,7.721279382768371e-05
90_dataset,0.29,1.5,90,-0.0019555448281581597,-0.0020329404136357017,-0.0018781492426806175,7.739558547754206e-05
90_dataset,0.29,1.51,90,-0.0019690583767151383,-0.0020465985964012515,-0.0018915181570290252,7.754021968611313e-05
90_dataset,0.29,1.52,90,-0.001981773680264781,-0.002059497323469072,-0.0019040500370604903,7.772364320429075e-05
90_dataset,0.29,1.53,90,-0.001995664322986393,-0.0020736723549593036,-0.0019176562910134826,7.80080319729105e-05
90_dataset,0.29,1.54,90,-0.002009444657275065,-0.00208791753495852,-0.00193097177959161,7.8472877683455e-05
90_dataset,0.29,1.55,90,-0.0020227297880440723,-0.002101237445172129,-0.0019442221309160154,7.850765712805673e-05
90_dataset,0.29,1.56,90,-0.0020364119967270344,-0.0021150798324094193,-0.0019577441610446494,7.866783568238498e-05
90_dataset,0.29,1.57,90,-0.0020506140240744873,-0.0021297978228421673,-0.001971430225306807,7.918379876768007e-05
90_dataset,0.29,1.58,90,-0.0020634292281003575,-0.002142612201552303,-0.001984246254648412,7.918297345194548e-05
90_dataset,0.29,1.59,90,-0.0020768463116307844,-0.0021562258153764178,-0.001997466807885151,7.93795037456334e-05
90_dataset,0.29,1.6,90,-0.0020903928136084323,-0.0021700882768754762,-0.0020106973503413884,7.969546326704394e-05
90_dataset,0.29,1.61,90,-0.0021037609408566375,-0.002183696451287114,-0.002023825430426161,7.99355104304767e-05
90_dataset,0.29,1.62,90,-0.0021180221671592693,-0.002198104661980178,-0.0020379396723383607,8.008249482090862e-05
90_dataset,0.29,1.63,90,-0.002130751650237503,-0.0022111287413981084,-0.0020503745590768974,8.03770911606055e-05
90_dataset,0.29,1.64,90,-0.0021451302222689015,-0.002225903123239445,-0.002064357321298358,8.077290097054362e-05
90_dataset,0.29,1.65,90,-0.0021582779824008526,-0.0022390761721370425,-0.0020774797926646628,8.079818973618985e-05
90_dataset,0.29,1.66,90,-0.002172363296797617,-0.0022533979706750094,-0.0020913286229202245,8.103467387739248e-05
90_dataset,0.29,1.67,90,-0.0021854700856260385,-0.0022666710876465697,-0.0021042690836055073,8.120100202053124e-05
90_dataset,0.29,1.68,90,-0.0021987467858387865,-0.0022803029108980025,-0.0021171906607795705,8.155612505921601e-05
90_dataset,0.29,1.69,90,-0.002212476188884151,-0.0022941738403155416,-0.0021307785374527605,8.169765143139053e-05
90_dataset,0.29,1.7,90,-0.002225959751462249,-0.0023078407370920456,-0.002144078765832453,8.188098562979642e-05
90_dataset,0.29,1.71,90,-0.002240467636410629,-0.0023226552808166857,-0.002158279992004572,8.218764440605679e-05
90_dataset,0.29,1.72,90,-0.0022538374156893105,-0.0023362577886149984,-0.0021714170427636226,8.242037292568788e-05
90_dataset,0.29,1.73,90,-0.002267055161766156,-0.002349601790538064,-0.002184508532994248,8.254662877190799e-05
90_dataset,0.29,1.74,90,-0.002280361376116882,-0.002363192356958394,-0.00219753039527537,8.283098084151206e-05
90_dataset,0.29,1.75,90,-0.0022939691553802806,-0.0023768305182271564,-0.0022111077925334047,8.286136284687586e-05
90_dataset,0.29,1.76,90,-0.0023084563413402807,-0.0023916073005616953,-0.002225305382118866,8.315095922141469e-05
90_dataset,0.29,1.77,90,-0.0023227211039223653,-0.002406466017052625,-0.002238976190792106,8.374491313025952e-05
