beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.09,0.48,2700,2.0782851942687843,-0.0042295405052826,2.082514734774067,-10.764180585944384,3.927454298209557,pass
0.09,0.49,2700,2.035842376170432,-0.0041720578939605,2.040014434064392,-10.617887340129654,3.8639475410509863,pass
0.09,0.5,2700,1.995095008664076,-0.0041191367190282,1.999214145383104,-10.48320294992694,3.8124243227024937,pass
0.09,0.51,2700,1.9559468188991775,-0.0040670491234733,1.960013868022651,-10.35064001923958,3.7643989984525934,pass
0.09,0.52,2700,1.918306989118728,-0.0040143045188721,1.9223212936376,-10.216405000529642,3.713199064677353,pass
0.09,0.53,2700,1.8820864769261147,-0.0039646036239833,1.886051080550098,-10.08991622303754,3.657430853100278,pass
0.09,0.54,2700,1.84721111201704,-0.0039130966710195,1.851124208688059,-9.958831027744768,3.5964950877670536,pass
0.09,0.55,2700,1.8136029107156757,-0.0038644941780554,1.817467404893731,-9.835137683151231,3.5496544967370967,pass
0.09,0.56,2700,1.7811918095497854,-0.0038208202565575,1.785012629806343,-9.723987552938938,3.50707944834184,pass
0.09,0.57,2700,1.7499254547778629,-0.0037711639792464,1.753696618757109,-9.597612327182269,3.460507157003321,pass
0.09,0.58,2700,1.7197328449463072,-0.0037276252115412,1.7234604701578484,-9.48680616337249,3.407955173279293,pass
0.09,0.59,2700,1.6905640589881896,-0.0036852167602036,1.6942492757483931,-9.378876654718214,3.3833690937627625,pass
0.09,0.6,2700,1.6623730861225792,-0.0036387016966744,1.6660117878192535,-9.260495818036352,3.3148915467512947,pass
0.09,0.61,2700,1.6351052990452537,-0.0035948201212253,1.6387001191664787,-9.148817208518466,3.272833450782841,pass
0.09,0.62,2700,1.608715315140595,-0.0035541569425532,1.6122694720831483,-9.045329418798088,3.2234173002571187,pass
0.09,0.63,2700,1.5831644435105447,-0.003513449650649,1.5866778931611938,-8.941729360901736,3.182844812471455,pass
0.09,0.64,2700,1.5584134341011202,-0.0034726169794298,1.56188605108055,-8.837810212648943,3.128113291323628,pass
