cell_id,dataset_tag,width,ref_id,theta_norm,final_train_loss,theta_path,selected_refs_path
cell_beta_0p07_p_0p00,dataset_053_seed_5303234,48,0,125.26281350877329,0.0012981961874259148,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_054_seed_5403234,48,0,121.16282537067791,0.0005548339734807893,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_055_seed_5503234,48,0,120.54383086044888,0.00037723138521670473,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_056_seed_5603234,48,0,128.84872806371862,0.0005775915724058063,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_057_seed_5703234,48,0,134.28462488282068,0.00044447331784026195,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_058_seed_5803234,48,0,124.28908952303257,0.0010966714038436803,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_059_seed_5903234,48,0,124.27363651993826,0.0023832530162978807,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_000_seed_005234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_001_seed_105234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_002_seed_205234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_003_seed_305234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_004_seed_405234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_005_seed_505234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_006_seed_605234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_007_seed_705234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_008_seed_805234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_009_seed_905234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_010_seed_1005234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_011_seed_1105234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_012_seed_1205234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_013_seed_1305234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_014_seed_1405234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_015_seed_1505234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_016_seed_1605234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_017_seed_1705234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_018_seed_1805234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_019_seed_1905234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_020_seed_2005234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_021_seed_2105234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_022_seed_2205234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_023_seed_2305234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_024_seed_2405234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_025_seed_2505234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_026_seed_2605234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_027_seed_2705234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_028_seed_2805234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_029_seed_2905234,48,0,,,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_030_seed_3005234,48,0,119.75814065114618,0.0013316739366581872,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_031_seed_3105234,48,0,107.93383459243536,0.003893278231319519,not_retained_summary_only,not_retained_summary_only
cell_beta_0p09_p_0p00,dataset_032_seed_3205234,48,0,120.81861707825983,0.004119048002369253,not_retained_summary_only,not_retained_summary_only
