rule,radius,ref_count,unit_count,unit_sampling_fit_pass_count,split_fail_count,split_fail_rate,finite_fail_count,ess_fail_count,split_q50,split_q90,split_q95,split_q99,split_max,ess_q05,ess_min,phi_energy_mean,phi_energy_sd,phi_energy_q25,phi_energy_q50,phi_energy_q75,pool_q95_split_pass,pool_fail_rate_le_0p05
low_tv_spectral_teacher,1.3,90,90,45,45,0.5,0,0,0.00408019338875715,0.00913988804612666,0.010186259053804105,0.01131604006625113,0.01326720815902,0.6007653836130488,0.5641473881742087,-0.08971826533133992,0.0038273329310461674,-0.09199578586747562,-0.08978600871248779,-0.08685191419319707,False,False
low_tv_spectral_teacher,1.4,90,90,41,49,0.5444444444444444,0,0,0.0046838570106409495,0.009438997815725537,0.011592166507613513,0.013580612216971462,0.0148918978834827,0.6086073858541032,0.5272804066810826,-0.09332762081233512,0.00454794522627017,-0.09564011631767616,-0.09322707581364573,-0.09014349817311057,False,False
low_tv_spectral_teacher,1.5,90,90,45,45,0.5,0,0,0.00401315794840625,0.011726055455678631,0.013402169843280286,0.016563138923883565,0.0172519904203087,0.6235603572097953,0.5860197005877295,-0.09656283266761445,0.004640760909145684,-0.09989990717240943,-0.0966840760090538,-0.09340670745035154,False,False
low_tv_spectral_teacher,1.6,90,90,40,50,0.5555555555555556,0,0,0.004404449887876799,0.011015146988637635,0.013895865125280207,0.015818402016375466,0.0169218261759974,0.6087010748844229,0.5400112154573462,-0.0993685736961469,0.0044816549853752274,-0.10291114432996892,-0.09918389733126574,-0.0967391620737879,False,False
low_tv_spectral_teacher,1.7,90,90,35,55,0.6111111111111112,0,0,0.0064129171851293,0.013041094508061991,0.01443149226929563,0.01605924666403683,0.0162303562476571,0.5895387843660382,0.532937747660372,-0.10205652750178977,0.004490363406818521,-0.10468563286494026,-0.10208486290957006,-0.10025449300030023,False,False
low_tv_spectral_teacher,1.8,90,90,34,56,0.6222222222222222,0,0,0.00563370134525755,0.013089585862903041,0.016411917612619255,0.019434550296059724,0.0198682473890811,0.578230739123854,0.507885789772989,-0.1051314813503054,0.004904835759647356,-0.10875592875253173,-0.10508337448677325,-0.10227507579770947,False,False
low_tv_spectral_teacher,1.9,90,90,33,57,0.6333333333333333,0,0,0.0065274631005719005,0.015668367300948245,0.017791790986527927,0.02037226389691312,0.0207193767938151,0.6441157760513065,0.6192577064633428,-0.10669043662166516,0.005422844045435385,-0.11033716990961866,-0.10626642368975224,-0.10334386916308591,False,False
low_tv_spectral_teacher,2.0,90,90,37,53,0.5888888888888889,0,0,0.0057235764377658,0.013046993854799231,0.015332026556189694,0.016760434102900283,0.0182238234688343,0.5922776205671625,0.5270458781434737,-0.10968997685684657,0.0045339977344619154,-0.11251563508949837,-0.10975345035596532,-0.10711793370399106,False,False
low_tv_spectral_teacher,2.1,90,90,33,57,0.6333333333333333,0,0,0.00639016485609435,0.013265440543347882,0.01517185015218204,0.01833847852189565,0.0222480136802669,0.6262931202066532,0.5627244975643492,-0.11317715400333059,0.005245107088223797,-0.11700466120868967,-0.11393875104654247,-0.10891553992047909,False,False
low_tv_spectral_teacher,2.2,90,90,31,59,0.6555555555555556,0,0,0.00623281269567835,0.01467828251484002,0.0164872680320895,0.01733782908920461,0.0188823752735494,0.5993955316776863,0.5364608888100185,-0.11469800875923243,0.005557446195420846,-0.11835712244572004,-0.11420268852532652,-0.11132729307116643,False,False
low_tv_spectral_teacher,2.3,90,90,37,53,0.5888888888888889,0,0,0.00513285387614495,0.013946435976008408,0.015929211464676483,0.01999705764857549,0.0305737310342763,0.597204497761333,0.5201798394981285,-0.11773726058697986,0.005585917581922094,-0.12117197626583368,-0.1178019105639599,-0.11448591212627864,False,False
low_tv_spectral_teacher,2.4,90,90,30,60,0.6666666666666666,0,0,0.0060344149786557,0.014289637554269973,0.016528300990006572,0.020769747861710534,0.0211850071370767,0.5765312123203138,0.5361854433330568,-0.11938487280309497,0.0059022188931860675,-0.12359459385781736,-0.11982910430257787,-0.11439371194919375,False,False
