rule,ref_id,radius,n_samples,phi_energy,logZ_inf_full,split_logZ_per_P_diff,ess_fraction,finite_gate_pass,ess_gate_pass,split_gate_pass,unit_sampling_fit_pass,weighted_ce,weighted_error,weighted_h,theta_ref_norm,samples_path
low_tv_spectral_teacher,36,1.2,1024,-0.08631293086143782,-212.4161228499985,0.0021972884892122,0.8135854443322784,True,True,True,True,0.2898828515013337,0.1254657373944118,0.7471225172972881,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p2000/samples.npz
low_tv_spectral_teacher,36,1.3,1024,-0.0969296612577006,-238.54389635520116,0.0038715912496268,0.7605330765923474,True,True,True,True,0.3163425880756967,0.1349022195271364,0.7816660550343362,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p3000/samples.npz
low_tv_spectral_teacher,36,1.4,1024,-0.08356669462317746,-205.65763546763975,0.011341502337551,0.7165674500175352,True,True,False,False,0.310858290086173,0.134954129171055,0.7744764646832714,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p4000/samples.npz
low_tv_spectral_teacher,36,1.5,1024,-0.09331540924959676,-229.64922216325763,0.001678782074736,0.5860197005877295,True,True,True,True,0.3187601927980338,0.1269086945962519,0.7850126509482498,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p5000/samples.npz
low_tv_spectral_teacher,36,1.6,1024,-0.09690445917910594,-238.4818740397797,0.0156820237494559,0.9586133205526424,True,True,False,False,0.3923120139130871,0.1593658511032812,0.8720287379164823,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p6000/samples.npz
low_tv_spectral_teacher,36,1.7,1024,-0.10533305976759465,-259.2246600880504,0.0060699425775709,0.8358541764067278,True,True,False,False,0.389674476073156,0.1657868611272502,0.8706405910980366,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p7000/samples.npz
low_tv_spectral_teacher,36,1.8,1024,-0.10395406545268289,-255.8309550790526,0.0089648671424787,0.6541141845857598,True,True,False,False,0.3822280725265795,0.1649836638661562,0.8620459617861169,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p8000/samples.npz
low_tv_spectral_teacher,36,1.9,1024,-0.10046974210217118,-247.25603531344325,0.0134153658895535,0.6651668413636634,True,True,False,False,0.3936096422904681,0.1678080002639291,0.8745799155971982,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_1p9000/samples.npz
low_tv_spectral_teacher,36,2.0,1024,-0.10841899406024418,-266.8191443822609,0.0071286211421962,0.5961432765528399,True,True,False,False,0.4048377387856834,0.1842346106644313,0.8877202029531824,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_2p0000/samples.npz
low_tv_spectral_teacher,36,2.1,1024,-0.1041074315071961,-256.2083889392096,0.0098393775770173,0.9853407218330698,True,True,False,False,0.3934046453904454,0.1753684975910077,0.8743462456630307,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_2p1000/samples.npz
low_tv_spectral_teacher,36,2.2,1024,-0.10661883363539625,-262.38894957671016,0.0057589247257174,0.7031458715785635,True,True,False,False,0.3936999520199024,0.1761647465309775,0.875335766381617,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_2p2000/samples.npz
low_tv_spectral_teacher,36,2.3,1024,-0.1198260617772705,-294.8919380338627,0.0067848578338301,0.6705866760056413,True,True,False,False,0.4404039155281866,0.1892333543400271,0.926153791723286,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_2p3000/samples.npz
low_tv_spectral_teacher,36,2.4,1024,-0.11591727639188547,-285.27241720043014,0.0092112493343036,0.8795934089483649,True,True,False,False,0.4379001093984683,0.1887483670325036,0.9244100425144116,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_2p4000/samples.npz
low_tv_spectral_teacher,36,2.5,1024,-0.11569442956064709,-284.7239911487525,0.0076843546636652,0.9489196318228296,True,True,False,False,0.4224727351854926,0.1933210863555658,0.9075864365094805,11.572065857252484,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_036/r_2p5000/samples.npz
low_tv_spectral_teacher,37,0.1,1024,-0.006298827963094156,-15.50141561717472,1.0697885996361815e-05,0.5435473951874923,True,True,True,True,0.0227400058097036,0.0056791727670063,0.1857539303297211,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p1000/samples.npz
low_tv_spectral_teacher,37,0.2,1024,-0.02083260348818408,-51.26903718442102,0.0009848034591893,0.9888038950068796,True,True,True,True,0.0676965829073136,0.026589623510246,0.3525391866773092,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p2000/samples.npz
low_tv_spectral_teacher,37,0.3,1024,-0.03368458854599873,-82.89777241170287,0.0008995720011049,0.6940867977470754,True,True,True,True,0.1100166139717323,0.0438443049708388,0.4572843833888041,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p3000/samples.npz
low_tv_spectral_teacher,37,0.4,1024,-0.043946499678095066,-108.15233570779196,0.0005613200342732,0.7939920903253768,True,True,True,True,0.1461400839386714,0.0609085708849299,0.530398576857372,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p4000/samples.npz
low_tv_spectral_teacher,37,0.5,1024,-0.0535752903545606,-131.84878956257364,5.30584211758282e-06,0.5973140987080345,True,True,True,True,0.1677479032099531,0.0692508206267061,0.5693945484972149,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p5000/samples.npz
low_tv_spectral_teacher,37,0.6,1024,-0.059302389722901215,-145.9431811080599,0.0019776167234672,0.6147465631858816,True,True,True,True,0.1919117023950459,0.0811761825394093,0.6105133620905786,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p6000/samples.npz
low_tv_spectral_teacher,37,0.7,1024,-0.061276088681478595,-150.80045424511883,0.0043717904854812,0.6539171160954761,True,True,False,False,0.227251832552846,0.0971887985546199,0.6659680628902385,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p7000/samples.npz
low_tv_spectral_teacher,37,0.8,1024,-0.06795831469019,-167.24541245255756,0.0050816442928256,0.9609048869548232,True,True,False,False,0.2262433464013722,0.0898038040382465,0.6641226033441364,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p8000/samples.npz
low_tv_spectral_teacher,37,0.9,1024,-0.0730286149760115,-179.7234214559643,0.0039522919226985,0.7968728551482077,True,True,True,True,0.2609250190155935,0.1066138339417747,0.7147957243382812,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_0p9000/samples.npz
low_tv_spectral_teacher,37,1.0,1024,-0.07875754329982716,-193.82231406087465,0.0007004196981024,0.7340531025337448,True,True,True,True,0.2532606299331344,0.1024256222592209,0.7039691360118254,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p0000/samples.npz
low_tv_spectral_teacher,37,1.1,1024,-0.087812158078467,-216.1057210311073,0.0037343439097643,0.6952594827625209,True,True,True,True,0.3106734560306703,0.1346900777657674,0.7812832027760257,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p1000/samples.npz
low_tv_spectral_teacher,37,1.2,1024,-0.09381412286542387,-230.87655637180816,0.0045486140026514,0.7715728800560924,True,True,False,False,0.3504397703222297,0.1477628564877036,0.8306405114930012,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p2000/samples.npz
low_tv_spectral_teacher,37,1.3,1024,-0.08377484411633632,-206.16989137030367,0.002245574814594,0.9062853311251238,True,True,True,True,0.2873435941461177,0.1108967163094871,0.7509069064504268,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p3000/samples.npz
low_tv_spectral_teacher,37,1.4,1024,-0.09656731096015278,-237.652152272936,0.0032745064923334,0.9165012181690928,True,True,True,True,0.3360037498518041,0.1448913369674349,0.8131400838956,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p4000/samples.npz
low_tv_spectral_teacher,37,1.5,1024,-0.09794208060277264,-241.03546036342345,0.0119688076290221,0.7830263923693908,True,True,False,False,0.3495055395400269,0.1428535165475506,0.8273813362107538,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p5000/samples.npz
low_tv_spectral_teacher,37,1.6,1024,-0.10372203526144222,-255.2599287784093,0.0019259728141405,0.9956079203931988,True,True,True,True,0.3901974591429392,0.168783359006328,0.8773177810540993,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p6000/samples.npz
low_tv_spectral_teacher,37,1.7,1024,-0.10342677173373516,-254.5332852367222,0.0013090896159749,0.5636497220179068,True,True,True,True,0.3603534828129573,0.1561465812611621,0.8424731239966627,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p7000/samples.npz
low_tv_spectral_teacher,37,1.8,1024,-0.10892965029645636,-268.0758693795791,0.0049152765257978,0.7099273131033119,True,True,False,False,0.390380138117269,0.1675844080423586,0.8774784207538,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p8000/samples.npz
low_tv_spectral_teacher,37,1.9,1024,-0.11034360588467944,-271.5556140821961,0.0025090539255639,0.8651958682526469,True,True,True,True,0.3976394093726891,0.1789303633310764,0.8857890025385877,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_1p9000/samples.npz
low_tv_spectral_teacher,37,2.0,1024,-0.11109726882448466,-273.41037857705675,0.0131992258183201,0.9937521474706628,True,True,False,False,0.4264098036861301,0.1688811062433879,0.9170472206730758,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_2p0000/samples.npz
low_tv_spectral_teacher,37,2.1,1024,-0.11584145332131442,-285.0858166237548,0.0011198506875058,0.6761610271806398,True,True,True,True,0.4067567899083651,0.1651051597286941,0.8959566722548927,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_2p1000/samples.npz
low_tv_spectral_teacher,37,2.2,1024,-0.11567194997242256,-284.6686688821319,0.0008718203884477,0.7231906501127453,True,True,True,True,0.4252800004095491,0.1835834634987532,0.916259333226164,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_2p2000/samples.npz
low_tv_spectral_teacher,37,2.3,1024,-0.12253351355304837,-301.55497685405203,0.0111923501319056,0.7571166795552255,True,True,False,False,0.497449658561919,0.2256965711613145,0.9915346266931648,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_2p3000/samples.npz
low_tv_spectral_teacher,37,2.4,1024,-0.1207630230759965,-297.1977997900274,0.0023517875913227,0.5361854433330568,True,True,True,True,0.4394705985039135,0.188039398386535,0.9317512318309256,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_2p4000/samples.npz
low_tv_spectral_teacher,37,2.5,1024,-0.11829739357622869,-291.1298855910988,0.004560871345404,0.6028640906859335,True,True,False,False,0.4112624123628535,0.1756238472632785,0.9002059101850093,12.606321956155412,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_037/r_2p5000/samples.npz
low_tv_spectral_teacher,38,0.1,1024,-0.0038780944881104933,-9.543990535239924,0.0002699755388595,0.6731902900486457,True,True,True,True,0.0123018386882537,0.0028615720732573,0.1477203763892095,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p1000/samples.npz
low_tv_spectral_teacher,38,0.2,1024,-0.01637906351587698,-40.30887531257325,0.0009730256040017,0.9947716354292432,True,True,True,True,0.0441093421506271,0.0173333240910001,0.2912308203511017,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p2000/samples.npz
low_tv_spectral_teacher,38,0.3,1024,-0.027173382906502865,-66.87369533290355,0.0010007932803517,0.9046937448138118,True,True,True,True,0.0810366804258315,0.0328769196367949,0.3991955425436901,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p3000/samples.npz
low_tv_spectral_teacher,38,0.4,1024,-0.03987157182426386,-98.12393825951337,0.00076222333837,0.7113367842984657,True,True,True,True,0.1125736364052596,0.0451557014901397,0.4715896233139393,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p4000/samples.npz
low_tv_spectral_teacher,38,0.5,1024,-0.0454344214259035,-111.81411112914851,0.0032505148848881,0.9527327969987536,True,True,True,True,0.1403530498132039,0.0569530970065389,0.5266872956027712,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p5000/samples.npz
low_tv_spectral_teacher,38,0.6,1024,-0.0525681503581117,-129.3702180313129,0.0049877293274715,0.8736882824218523,True,True,False,False,0.1737048666489175,0.0714932875003842,0.5861392359551231,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p6000/samples.npz
low_tv_spectral_teacher,38,0.7,1024,-0.06018369197404178,-148.11206594811682,0.0045720618764363,0.5913853318301769,True,True,False,False,0.1970075990565916,0.0833275208952721,0.6255130015898829,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p7000/samples.npz
low_tv_spectral_teacher,38,0.8,1024,-0.06358811309631912,-156.49034633004135,0.0073811357414636,0.7495306919346645,True,True,False,False,0.2268446068191064,0.0947097068246254,0.6714486611222603,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p8000/samples.npz
low_tv_spectral_teacher,38,0.9,1024,-0.06588655669461359,-162.14681602544402,0.0087553354339784,0.8802844067943028,True,True,False,False,0.2231771394395014,0.0929989567683847,0.6657439373245811,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_0p9000/samples.npz
low_tv_spectral_teacher,38,1.0,1024,-0.07400030255073556,-182.1147445773602,0.0066772998857411,0.7146552196675565,True,True,False,False,0.242401926954365,0.1004330516856467,0.6930559992437836,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p0000/samples.npz
low_tv_spectral_teacher,38,1.1,1024,-0.07810453924694101,-192.21527108672183,0.0100081773757516,0.708690766503267,True,True,False,False,0.287502828775297,0.1155928777291062,0.7557526507219067,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p1000/samples.npz
low_tv_spectral_teacher,38,1.2,1024,-0.09131585407729241,-224.72831688421664,0.0011271585269283,0.6512152775658744,True,True,True,True,0.3117465377550045,0.1295631068884364,0.7879341065709331,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p2000/samples.npz
low_tv_spectral_teacher,38,1.3,1024,-0.09040831518668828,-222.49486367443987,0.0017492780544559,0.7498021103931974,True,True,True,True,0.3147298078182023,0.1384092960816871,0.7918198819918034,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p3000/samples.npz
low_tv_spectral_teacher,38,1.4,1024,-0.09309013075862034,-229.09481179696465,0.002299085085244,0.993671834498818,True,True,True,True,0.3439112851316976,0.1551304661342388,0.8275664629566755,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p4000/samples.npz
low_tv_spectral_teacher,38,1.5,1024,-0.09148376013587058,-225.1415336943775,0.0088498358722688,0.9848029471468795,True,True,False,False,0.336801044125443,0.1495507883842582,0.8185970353235179,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p5000/samples.npz
low_tv_spectral_teacher,38,1.6,1024,-0.09922179375373116,-244.1848344279324,0.0050183670952477,0.932987019625166,True,True,False,False,0.3430718012061698,0.1492500877252895,0.8257604809363746,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p6000/samples.npz
low_tv_spectral_teacher,38,1.7,1024,-0.10595790133502256,-260.7623951854905,0.0099462028604241,0.866947612428949,True,True,False,False,0.3701565862937862,0.1522546476409751,0.8579276233813609,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p7000/samples.npz
low_tv_spectral_teacher,38,1.8,1024,-0.10719871709209591,-263.81604276364806,0.0095233823176634,0.8888242378470419,True,True,False,False,0.4196607948704122,0.178344385437428,0.9146202923807564,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p8000/samples.npz
low_tv_spectral_teacher,38,1.9,1024,-0.09895325290432266,-243.5239553975381,0.0148496175583496,0.8989935212656662,True,True,False,False,0.3573606034820652,0.147605482936918,0.8431709800424423,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_1p9000/samples.npz
low_tv_spectral_teacher,38,2.0,1024,-0.11252972125254958,-276.9356440025245,0.0061545956920664,0.963500423982956,True,True,False,False,0.4190998074005403,0.1754470296270989,0.9139960714936356,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_2p0000/samples.npz
low_tv_spectral_teacher,38,2.1,1024,-0.1180285410570911,-290.4682395415012,0.0001680388700209,0.6719078120200606,True,True,True,True,0.4264335348050569,0.1889314614118028,0.9218013044736268,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_2p1000/samples.npz
low_tv_spectral_teacher,38,2.2,1024,-0.11473724906582186,-282.3683699509876,0.0051714354724662,0.9594566446788249,True,True,False,False,0.4542118824041341,0.1978333027765245,0.9516206015049908,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_2p2000/samples.npz
low_tv_spectral_teacher,38,2.3,1024,-0.10962827987584751,-269.79519677446075,0.0148565138642988,0.7494514087208778,True,True,False,False,0.414694591620395,0.183243062841747,0.9080608954067708,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_2p3000/samples.npz
low_tv_spectral_teacher,38,2.4,1024,-0.11932880511386419,-293.66818938521976,0.0004150157598099,0.6876993552381037,True,True,True,True,0.4327360031055631,0.1747480559233932,0.9289613742950928,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_2p4000/samples.npz
low_tv_spectral_teacher,38,2.5,1024,-0.13166918277500417,-324.03785880928524,0.0031185763245341,1.0,True,True,True,True,0.5023380524653476,0.2332916259765625,1.0006402060729669,14.635979426645674,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_038/r_2p5000/samples.npz
