rule,ref_id,global_cluster,pc1,pc2,pc3,split_fail_count,split_fail_rate,max_split,mean_split,mean_phi_energy,theta_ref_norm
random_label,44,0,8.951344837167401,1.4569654355448798,1.3917599460830017,10,0.4,0.0130942274668408,0.0038191909473028916,-0.15504210322236323,18.62407426647014
random_label,45,0,9.863559246005225,-1.1129707067882229,-0.13414666907453687,10,0.4,0.0115946244128841,0.0035150683336531933,-0.15642936161947277,16.149241104157078
random_label,46,0,11.121052811075451,-2.095153606603865,-1.6680044472333844,4,0.16,0.0150508012223306,0.0031612393503559263,-0.16003280745310688,16.08976954181385
random_label,47,0,9.368354331049899,-0.4335372615448121,1.819202900950598,8,0.32,0.009364017549091,0.003210379414640256,-0.1555759154663083,19.068011726619496
random_label,48,0,9.155465906283245,-0.36902164418707356,2.135367463362653,10,0.4,0.0108451900968896,0.003774503182272836,-0.1547011604942142,18.30276158302915
random_label,49,0,9.21977439224169,1.3039632814339717,-0.30897564998597776,9,0.36,0.0105656581887556,0.0035575974042976093,-0.15623818271726114,18.53288595333144
random_label,50,0,9.730732729219126,0.713231185796979,1.4232054959258098,11,0.44,0.0135968514924467,0.00415124097012222,-0.15612085606237813,16.85529452876132
random_label,51,0,9.796914594830987,-1.4634225154722589,-0.6353011308969659,8,0.32,0.0142277045933877,0.0034042556171928647,-0.1556284271704123,16.52517390426883
random_label,52,0,9.7859877360303,1.4970015321855732,-0.9607350196284284,9,0.36,0.0105718653917213,0.0039881837485067,-0.15693515699090824,17.23935283612818
random_label,53,0,8.796837681043852,1.9885514581368966,2.9020982876228483,8,0.32,0.0127914655296203,0.003238609495753628,-0.1550645558967787,19.64742287545494
random_label,54,0,8.951229796937128,-0.5395793779130869,-0.7018764301853745,7,0.28,0.0073332090273614,0.002720611268932608,-0.1553627960183277,20.86142323169929
random_label,55,0,10.300066521259707,0.33295497493676035,-3.6648578719179734,11,0.44,0.0143282702489609,0.004316653380732672,-0.15774053860740314,16.922897061246374
random_label,56,0,10.351222784599203,1.1833413647118003,-0.7829370626145657,7,0.28,0.0176525824772491,0.0035401975844044043,-0.1575841459695493,16.91751790145517
random_label,57,0,9.330622344245445,-1.2357259391569817,1.611795974452807,9,0.36,0.0162531313958989,0.0036990768279396165,-0.15583557797186104,18.261233469338883
random_label,58,0,8.90780833711633,-0.38150528084468494,0.757064241699018,10,0.4,0.010884755173527,0.004244819557546287,-0.15487566984206388,20.001663810230102
random_label,59,0,9.191805351136347,0.7568000584551279,0.19650155664493388,12,0.48,0.0103526868716538,0.004441641289383332,-0.15631404092301682,19.63653839316819
random_label,1000,0,10.28475008357121,-0.5864738595017576,-1.577216440210219,7,0.28,0.0128817883360403,0.0032249776468456248,-0.15700697271141975,16.304502804962397
random_label,1001,0,11.092281794449471,-0.32419648705774273,-2.1198935849639833,7,0.28,0.0173368236073749,0.0036077077138199336,-0.1594866689806575,16.299809958663047
random_label,1002,0,8.827476468814893,-0.8213265476990614,1.3854641041179854,10,0.4,0.0142150284004382,0.00439732765785264,-0.1542945695118614,20.590446173650104
random_label,1003,0,9.05496268602467,1.2034996029736746,0.07491301435447507,5,0.2,0.0146757257089721,0.00279595801322638,-0.1561462614466408,18.332902192329342
random_label,1004,0,9.582815136118532,-1.7323099356184346,0.8695425198404223,8,0.32,0.0091762138602515,0.003508060517884692,-0.15619471344972186,19.99933620294572
random_label,1005,0,10.732867031026123,1.2887539500322227,-0.15835201263625806,10,0.4,0.0158774670011179,0.004430476578881944,-0.15819054380308234,16.813492645208637
random_label,1006,0,10.255700970740142,0.12975950776409376,-0.9476804063723394,6,0.24,0.0110614911076394,0.002610587030779812,-0.15823780203774498,18.214204857055563
random_label,1007,0,9.972620663536073,-0.6565497898117717,1.1431478007212486,9,0.36,0.0100714480338654,0.003245261351390556,-0.15672337269033124,18.73170697408453
random_label,1008,0,10.025686910240195,0.0748390608333415,-0.5927299939924653,8,0.32,0.0139752638148569,0.002986703844909747,-0.15706016368697473,18.720193885817697
random_label,1009,0,10.188154205625036,-0.7782924744498287,-0.6564544507439696,7,0.28,0.0111675036439017,0.0032740239295359365,-0.15837146144438402,19.882412092225504
random_label,1010,0,10.050989826509273,-0.39659007446650185,-1.9544882412046707,7,0.28,0.0101686852212477,0.003047395937067176,-0.157180129266369,15.135976631238146
random_label,1011,0,9.55484247573162,0.6827107892811792,-1.768473035140908,10,0.4,0.0116150408115564,0.00334162163652642,-0.1558557177400501,19.01931956065722
