beta,dataset_id,K,S_ref,Q_ref,H_err,H_CE,B_CE_mean,B_CE_median,B_CE_q90,B_err_mean,B_err_median,B_err_q90
0.23,dataset_018_seed_1819234,30,2.9287829182646643,-0.0011100971273592121,0.298828125,0.7823339765891433,7.4447963433613165,6.166792400646955,13.57316885944456,0.3811018318965517,0.357421875,0.5968750000000003
0.23,dataset_019_seed_1919234,30,2.8170145970997043,1.104751531147642e-05,0.310546875,1.9625906388973817,9.24865297050879,8.095516985980794,16.27674568993971,0.4548760775862069,0.44921875,0.637890625
0.23,dataset_020_seed_2019234,30,2.952369911272036,0.006965619327880611,0.5,3.9313169065862894,6.027776408247414,4.856655845418572,11.204985138587654,0.3422997485632184,0.31640625,0.5746093750000001
0.23,dataset_021_seed_2119234,30,2.7918985148277757,-0.0022207398990993247,0.521484375,2.356286711525172,7.165276730986547,6.615974790416658,11.667126049380752,0.45651939655172413,0.44921875,0.599609375
0.23,dataset_022_seed_2219234,30,2.638578190131668,-0.0020996520223519983,0.755859375,2.0917165951104835,9.595606692257636,8.624285813421011,15.945410616789017,0.4472027658045977,0.43359375,0.630859375
0.23,dataset_023_seed_2319234,30,2.7184547378157315,0.0005859878345766321,0.9140625,4.8553583197062835,6.877721081293006,5.486634591827169,12.627914102189242,0.425933908045977,0.423828125,0.681640625
0.23,dataset_024_seed_2419234,30,2.4969381642366804,0.0005141547787692679,0.2421875,0.48891414899844676,5.579189024973746,4.910028314683586,9.865319460118192,0.4004265445402299,0.392578125,0.546875
0.23,dataset_025_seed_2519234,30,2.5590851594580317,0.0026918922701398315,0.58203125,1.503220550250262,6.092751915961633,5.362941751256585,9.976301401667302,0.4634698275862069,0.45703125,0.583984375
0.23,dataset_026_seed_2619234,30,2.6806172650039826,-0.0003005987683755973,0.365234375,2.119090810418129,8.718129570229278,7.844823419349268,13.892946402076632,0.46215427442528734,0.45703125,0.595703125
0.23,dataset_027_seed_2719234,30,3.5179221017966853,-0.001505022515405231,0.44140625,1.25306579307653,13.268755287344664,10.715878329239786,24.72467830507085,0.4579022988505747,0.453125,0.6671875
0.23,dataset_028_seed_2819234,30,2.7211914443846226,0.0015116882132682802,0.42578125,2.3258054312318563,7.333383274655361,6.19093547668308,13.301570349186662,0.39621497844827586,0.380859375,0.587109375
0.23,dataset_029_seed_2919234,30,2.7451299604409503,0.00019585010979787862,0.73828125,3.943325752741657,6.752666270557855,5.645052639767528,12.870763077586895,0.4029633620689655,0.396484375,0.5687500000000001
0.25,dataset_000_seed_021234,30,2.347817766364509,-0.0010763181674465824,0.419921875,1.3266776886302978,4.199493455704055,3.0629438704345375,8.16992870620452,0.40834680316091954,0.392578125,0.60078125
0.25,dataset_001_seed_121234,30,1.7052285096808206,-0.0006908096661590738,0.271484375,0.6240636394359171,3.198914604315042,2.6472545377910137,5.88579859589227,0.4282596982758621,0.419921875,0.60078125
0.25,dataset_002_seed_221234,30,1.7855805141532197,-0.0013215932122441856,0.5,0.6852115103974938,1.4325616169207056,1.120279347524047,2.6060209789313378,0.26438128591954024,0.23828125,0.4476562500000001
0.25,dataset_003_seed_321234,30,1.7313834407634052,9.342259525292342e-05,0.22265625,0.46865688636898994,2.094921465016816,1.5972946132533252,4.012296346202494,0.3757947198275862,0.365234375,0.578125
0.25,dataset_004_seed_421234,30,2.295674149017007,0.0006501112822990787,0.265625,1.3256528878118843,2.5208983747020963,1.5027092644013464,4.145061636343602,0.33122306034482757,0.302734375,0.5578125
0.25,dataset_005_seed_521234,30,2.49211737229431,0.002266325468575007,0.396484375,0.8070368107873946,4.054405612226083,2.840707804542035,8.701051924098284,0.3415993175287356,0.328125,0.53828125
0.25,dataset_006_seed_621234,30,2.660751173579538,-0.00043753980117316874,0.5546875,1.716959340381436,8.754097128262337,7.586886656470597,15.065933919977399,0.4620061063218391,0.45703125,0.6253906250000001
0.25,dataset_007_seed_721234,30,2.090596583490887,0.0006669526298431604,0.27734375,0.5909121787408367,5.134211588901436,4.573360679903999,8.497120074694976,0.37927442528735633,0.361328125,0.534375
0.25,dataset_008_seed_821234,30,2.2936975942839903,-0.0012824189541360382,0.60546875,3.3971516226883978,4.325765694086386,2.9656532439403236,7.587110657617452,0.3694908405172414,0.353515625,0.5734375
0.25,dataset_009_seed_921234,30,3.428767597353609,-0.001616770945324946,0.400390625,3.348211928270757,12.22627985864776,11.170370382023975,19.94064224176109,0.4696210488505747,0.470703125,0.626171875
0.25,dataset_010_seed_1021234,30,4.002386014939905,0.002773006178680528,0.373046875,3.4765424996148795,16.83397394942639,14.771288323448971,27.67690575080924,0.47282686781609196,0.46484375,0.662109375
0.25,dataset_011_seed_1121234,30,2.793987027346603,0.000925977898628067,0.376953125,1.976442347629927,7.317950807138742,5.873065266292542,13.476248899055646,0.39174299568965515,0.37109375,0.603515625
0.25,dataset_012_seed_1221234,30,1.9966279582780573,0.002673266955137358,0.5625,1.7621033338364214,4.405928111682785,3.605574136134237,8.306778815481813,0.35619612068965517,0.345703125,0.5703125
0.25,dataset_013_seed_1321234,30,2.7204185546359008,-0.0019462928605418989,0.46875,1.0893413240555674,9.715057040743487,8.731193125247955,16.237810170603918,0.4610003591954023,0.455078125,0.5890625
0.25,dataset_014_seed_1421234,30,2.8156645202061203,0.0033550991498095175,0.583984375,5.871400509378873,6.013667920327093,4.354996691457927,12.091003205813468,0.400933908045977,0.37890625,0.630859375
0.25,dataset_015_seed_1521234,30,2.419745273084655,-0.002664836791731993,0.8359375,2.591307383379899,4.723745185807454,3.8690117015503347,7.995762332156302,0.34955998563218393,0.318359375,0.53046875
0.25,dataset_016_seed_1621234,30,2.487128643716186,6.324680659030126e-05,0.765625,3.3050181383732706,3.867292526970221,2.821772046154365,7.741333815176045,0.3748697916666667,0.365234375,0.6128906250000001
0.25,dataset_017_seed_1721234,30,2.194577630916668,-0.0008811465467582556,0.826171875,2.3650666914181784,3.3363385563657415,2.2284974313806742,6.786840848065913,0.32091864224137934,0.28125,0.55078125
0.25,dataset_018_seed_1821234,30,2.7162970501737957,-0.0008533697771212467,0.5546875,2.207178720156662,8.123316167374998,6.665130061563104,15.920490432251247,0.47988505747126436,0.4765625,0.693359375
0.25,dataset_019_seed_1921234,30,2.133244298039941,0.0017464108030301238,0.51953125,0.9420101414434612,4.975634643080612,4.24187927483581,8.231856535468252,0.41877244971264366,0.41015625,0.534375
0.25,dataset_020_seed_2021234,30,3.1224775900487636,-0.0024427724989664426,0.259765625,1.0408232626505196,9.415347103781505,8.082868681289256,16.79951961189509,0.4309716235632184,0.419921875,0.595703125
0.25,dataset_021_seed_2121234,30,1.980762060833415,-0.0006567444863437875,0.541015625,1.4201547580305487,1.5587338216672384,1.148271213285625,3.100033397972584,0.22112068965517243,0.177734375,0.42929687500000013
0.25,dataset_022_seed_2221234,30,2.6214894507556137,-0.00021907956642385398,0.40234375,0.9355322379851714,4.289837803308927,3.3064959910698235,8.002751156222075,0.3231501436781609,0.294921875,0.520703125
0.25,dataset_023_seed_2321234,30,1.9170380465565804,0.0007804271179102764,0.408203125,0.8739244120661169,3.328866083057458,2.872704475186765,5.902201114408673,0.3536323635057471,0.330078125,0.520703125
0.25,dataset_024_seed_2421234,30,2.4916254886378915,0.002934339454544059,0.5,4.479137294460088,5.334459611342353,4.414705145405605,10.030183698050678,0.43028915229885056,0.4296875,0.649609375
0.25,dataset_025_seed_2521234,30,2.864585492492961,0.003918253213741674,0.494140625,2.85496295359917,9.327595552768633,8.78248793957755,15.018068721052261,0.4584186422413793,0.455078125,0.5734375
0.25,dataset_026_seed_2621234,30,1.9650142373845176,0.0012100927563879961,0.5,2.6253682842943817,4.047799845098186,3.009756292682141,8.70183303998784,0.34173850574712644,0.31640625,0.5992187500000001
0.25,dataset_027_seed_2721234,30,2.178544211115918,0.0003995563046076741,0.564453125,2.7897330597043037,4.122098567067035,3.3883973648771644,7.479886134853588,0.402649066091954,0.384765625,0.602734375
0.25,dataset_028_seed_2821234,30,1.725592978619575,0.0005093011854177894,0.28515625,0.47110660187900066,0.8716487939640793,0.5791786634363234,1.9014476331882204,0.1920977011494253,0.14453125,0.390625
0.25,dataset_029_seed_2921234,30,2.8492636977276353,-0.0015875023481633102,0.49609375,1.6600169795565307,6.829347004666764,5.931303508579731,11.179310133447872,0.42638290229885056,0.41796875,0.6203125
0.27,dataset_000_seed_023234,30,2.2449697255777044,-0.0013489827655669953,0.291015625,1.3560292494948953,4.426850031054546,2.681145911104977,10.120008324831732,0.34933099856321836,0.328125,0.6351562500000001
0.27,dataset_001_seed_123234,30,1.8164791503117628,0.00401554764972709,0.6640625,3.8317026955774054,3.439094598058226,2.2030256337020546,6.787457229569554,0.269311242816092,0.251953125,0.46015625000000004
0.27,dataset_002_seed_223234,30,2.0360994377265924,0.0006570933349594605,0.248046875,0.7824196040164679,3.0901808836888094,2.6362099959515035,5.277784866094589,0.394311242816092,0.373046875,0.55078125
0.27,dataset_003_seed_323234,30,1.7207853507979807,-1.586545740427687e-05,0.5,1.2429571391548961,1.4222956046015132,1.2163434440735728,2.2996253058314333,0.2755028735632184,0.21484375,0.51875
0.27,dataset_004_seed_423234,30,3.3476734081920756,-0.0032302144636133794,0.359375,4.24335328117013,17.382642180170734,14.559635073179379,32.903265638835734,0.46542744252873564,0.453125,0.595703125
0.27,dataset_005_seed_523234,30,2.9972557971435734,-0.003187080916799099,0.4765625,1.825678550871089,10.354470272888376,8.560455527622253,18.29280764143915,0.45081267959770116,0.4375,0.6640625
0.27,dataset_006_seed_623234,30,2.582701917117392,0.002228572133005422,0.5390625,2.9542732222471386,7.015447775820463,5.1947616608813405,13.094902835320688,0.45958153735632185,0.455078125,0.630859375
0.27,dataset_007_seed_723234,30,2.5271395849015357,0.00035429528693032913,0.5,4.873608899884857,5.283822269045117,4.133833549218252,10.612601295253263,0.3190283764367816,0.294921875,0.49921875000000004
0.27,dataset_008_seed_823234,30,2.090948767093801,0.0010016596498754811,0.5,2.559698593453504,4.299764202801703,3.7254877174273133,7.444328141445295,0.415234375,0.416015625,0.563671875
0.27,dataset_009_seed_923234,30,2.6682345317608522,0.0027144107563091694,0.494140625,2.189517619088292,9.53652519288248,8.199151657754555,15.9216815663036,0.48647180316091954,0.482421875,0.640625
0.27,dataset_010_seed_1023234,30,1.8602206928917613,0.0014120730902894842,0.771484375,1.4897725958144292,1.7524679840601254,1.127867579460144,3.901767510827631,0.28044630028735634,0.255859375,0.49375000000000013
0.27,dataset_011_seed_1123234,30,1.6796544582549997,-0.0023423471000257492,0.763671875,1.0708530498668551,1.505619417157174,0.8085738045629114,2.715868532750756,0.19984734195402298,0.166015625,0.38593750000000004
0.27,dataset_012_seed_1223234,30,1.9903644092255819,0.002286687655650478,0.412109375,0.7567609515972435,3.497899896902535,3.0052892514504492,5.875413373485208,0.41911817528735634,0.40625,0.555859375
0.27,dataset_013_seed_1323234,30,1.8843427685713385,0.0014457209604488066,0.66796875,1.2690078900195658,1.9511821064466461,1.5272334259934723,3.7997482123784723,0.33153735632183906,0.318359375,0.5621093750000001
0.27,dataset_014_seed_1423234,30,1.4476277502528205,0.001274134435049923,0.5,0.9185017859563231,2.430183776836821,2.2276680790819228,3.751980639249087,0.348199533045977,0.333984375,0.51484375
0.27,dataset_015_seed_1523234,30,2.9423970936374286,0.0017143748810963396,0.72265625,2.940206647035666,8.052367520808703,7.147907084552571,13.764748369017619,0.39348060344827585,0.380859375,0.5628906250000001
0.27,dataset_016_seed_1623234,30,2.3843467708373773,-0.0013185351222262881,0.1953125,0.9139312640763819,6.112679223493063,5.307484079850838,10.268897112691777,0.3223644037356322,0.2890625,0.49765625000000013
0.27,dataset_017_seed_1723234,30,1.648578203143231,-1.0100353039281003e-05,0.595703125,1.1986491496209055,2.2861321698812684,2.0560730788856745,3.585714815557003,0.3362697557471264,0.3203125,0.501171875
0.27,dataset_018_seed_1823234,30,1.7403994507444749,2.1629287986800967e-05,0.724609375,1.0447642281651497,3.043109409081289,2.657901326660067,5.3334410916082575,0.41311063218390803,0.400390625,0.572265625
0.27,dataset_019_seed_1923234,30,3.1339382786127405,0.00037164648649688536,0.63671875,2.5200939994538203,7.998385152682373,5.988520021084696,15.010774252191192,0.45198455459770115,0.4375,0.6984375
0.27,dataset_020_seed_2023234,30,2.1056684652698956,0.0006176866844761767,0.6171875,1.405824615038,3.875102257429911,3.3667130023241043,6.961047494783999,0.4720860272988506,0.4609375,0.6351562500000001
0.27,dataset_021_seed_2123234,30,2.5121449723962623,0.0016384528611819227,0.3046875,1.4745419124374166,7.495355921172023,6.696838856907561,12.685053830221301,0.4612383261494253,0.451171875,0.5941406250000001
0.27,dataset_022_seed_2223234,30,2.6480386953836557,-0.0014996865554045159,0.376953125,1.0326612894423306,7.909240166115008,6.97093061148189,13.507794714160266,0.423675466954023,0.412109375,0.579296875
0.27,dataset_023_seed_2323234,30,2.1133682271490564,0.004187440321493022,0.228515625,1.0434935791417956,6.578832943771762,5.306389422621578,12.574054314382376,0.42159662356321836,0.408203125,0.630078125
0.27,dataset_024_seed_2423234,30,2.632797974531585,0.0013246171176535895,0.5,3.1115315860370174,9.195388790506913,8.23046057485044,15.405883830413226,0.4529498922413793,0.453125,0.55390625
0.27,dataset_025_seed_2523234,30,2.121552679639236,0.0002740830480795242,0.326171875,0.7044700911501423,4.395955517077444,3.703429843764752,8.319768555928023,0.3934850933908046,0.376953125,0.59375
0.27,dataset_026_seed_2623234,30,2.113402400716763,0.0013940454769124336,0.318359375,0.5366535116918385,2.859920962675121,2.148104746825993,5.644399669300766,0.3455908764367816,0.33203125,0.51953125
0.27,dataset_027_seed_2723234,30,1.9295573441028042,-0.0004933569726720926,0.365234375,0.7715541737852618,1.7097659510779784,1.515192924067378,3.063977251015604,0.3222297054597701,0.30859375,0.48554687500000004
0.27,dataset_028_seed_2823234,30,3.3222436302022422,0.0020111874026916784,0.353515625,1.7160156654426828,12.974754918256945,10.981622755061835,21.724811750650407,0.45817169540229885,0.44921875,0.6097656250000001
0.27,dataset_029_seed_2923234,30,2.295992104190155,-1.0452368420669773e-05,0.5,2.732444988680072,6.951111575886714,6.099747094558552,11.612607121421027,0.4334859913793103,0.423828125,0.5941406250000001
0.29,dataset_000_seed_025234,30,2.488333720122546,0.0009728915361527288,0.203125,0.4919934099307284,5.533042924372672,4.651504415553063,9.549340826505796,0.3856636135057471,0.369140625,0.55078125
0.29,dataset_001_seed_125234,30,2.063767218399948,-0.0022067801290622207,0.79296875,4.254037964623421,3.857367497889978,3.1574171076063067,6.877218363760039,0.3451733117816092,0.328125,0.53828125
0.29,dataset_002_seed_225234,30,1.98025416974065,7.324347313621829e-05,0.599609375,1.7093394231051207,3.6401399552361804,2.88508482160978,7.2540278806816785,0.37099946120689653,0.361328125,0.5785156250000001
0.29,dataset_003_seed_325234,30,1.75520075776669,0.0016275135969045242,0.736328125,1.6175659601576626,3.096660429649269,2.7277591354213655,5.145221630297603,0.3115571120689655,0.287109375,0.4730468750000001
0.29,dataset_004_seed_425234,30,2.30158135129403,-0.0010138596302717543,0.41015625,0.8874306341167539,3.4559314452604144,2.591788192279637,7.209929909696803,0.31154813218390803,0.302734375,0.52265625
0.29,dataset_005_seed_525234,30,1.915345164158269,-0.000557305321361627,0.25,0.525188764790073,3.3111560349764795,2.870415984187275,5.972053318377585,0.3824577945402299,0.375,0.532421875
0.29,dataset_006_seed_625234,30,2.1870875558439877,0.0010970416510974975,0.341796875,0.6910264216130599,3.213250150580505,2.564417433226481,6.194229458644987,0.41564295977011495,0.396484375,0.5960937500000001
0.29,dataset_007_seed_725234,30,2.3639509985323963,0.0005601496012829157,0.37890625,3.4122239985736087,3.9352852990874894,2.700125776929781,8.703685506572949,0.27100395114942527,0.255859375,0.43867187500000004
0.29,dataset_008_seed_825234,30,2.064445392075578,0.0019737597373816946,0.91015625,2.9377843585098162,4.468383509438785,3.361010996857658,9.154487272910774,0.37288074712643676,0.35546875,0.60546875
0.29,dataset_009_seed_925234,30,2.082562207490755,0.0008287437826292801,0.248046875,0.8096273519331589,3.6647143291197075,2.9964227345772088,6.707137387292462,0.34848239942528736,0.33203125,0.552734375
0.29,dataset_010_seed_1025234,30,2.027758106573521,-0.00010827758276236134,0.83984375,2.2039748555980623,3.2078964002821166,2.3823837933596224,6.217125951685013,0.3919270833333333,0.3828125,0.583203125
0.29,dataset_011_seed_1125234,30,2.1382413219894922,-6.859695581870319e-06,0.478515625,1.1902605512877926,4.136957105169415,3.3614560787100345,7.068955052923411,0.4448994252873563,0.439453125,0.572265625
0.29,dataset_012_seed_1225234,30,1.710724003197074,0.0016722328841622747,0.390625,0.7779236001661047,2.259363499178883,1.7311662663705647,4.1725481064990175,0.3529454022988506,0.33984375,0.540234375
0.29,dataset_013_seed_1325234,30,1.4506226032686254,0.0013927544169521796,0.494140625,0.8355263628764078,1.8464092347267802,1.4031663397327065,3.6829047773033383,0.25027837643678164,0.234375,0.4300781250000001
0.29,dataset_014_seed_1425234,30,2.6713756729911933,6.139948048884875e-05,0.3046875,2.580375785473734,8.359681307078318,7.909941608086228,13.12925240509212,0.40413972701149425,0.396484375,0.5394531250000001
0.29,dataset_015_seed_1525234,30,1.82013832592362,0.0019490631994587703,0.5,1.4173151243012398,4.787141316673108,4.133891106583178,8.26854626620189,0.44755298132183907,0.4453125,0.5894531250000001
0.29,dataset_016_seed_1625234,30,1.8844431427235406,0.0019391530176904922,0.619140625,1.5643224173691124,4.188198295001733,3.5628215656615794,7.225190466456117,0.4038433908045977,0.392578125,0.563671875
0.29,dataset_017_seed_1725234,30,1.767773787190957,-0.0011910008224434805,0.5,0.7774681013543159,1.4818017461794781,1.071607700549066,2.645002223737538,0.2712778376436782,0.244140625,0.4375
0.29,dataset_018_seed_1825234,30,2.060020299700835,-4.505635166097463e-05,0.408203125,1.37154786195606,4.151292086773199,3.6602650969289243,7.016524009639398,0.4143812859195402,0.3984375,0.5171875000000001
0.29,dataset_019_seed_1925234,30,2.050487545222464,0.0025104367649745945,0.265625,0.6603945596143603,5.853016667346331,4.339939210563898,11.38279619445093,0.4139996408045977,0.40625,0.591015625
0.29,dataset_020_seed_2025234,30,1.4245492235800115,-0.0005794523289248069,0.5,0.7660249122418463,1.2158229253666968,1.0491392957046628,2.1082616355270147,0.2972252155172414,0.279296875,0.48554687500000004
0.29,dataset_021_seed_2125234,30,1.8544315831800766,-0.0013436323388110118,0.435546875,0.9035336612723768,2.5649188812447434,2.131485120160505,4.707036013901235,0.35692798132183906,0.345703125,0.49140625000000004
0.29,dataset_022_seed_2225234,30,1.8216496257492505,0.0028904683951717558,0.451171875,0.9479421105934307,2.061313241477467,1.6108134356327355,3.9808635130524643,0.34481411637931036,0.322265625,0.521484375
0.29,dataset_023_seed_2325234,30,1.5450975599818695,0.0010457724963886929,0.5,0.7010968120303005,1.036883947111388,0.8751547802239656,1.9273141787387433,0.25779454022988507,0.236328125,0.4300781250000001
0.29,dataset_024_seed_2425234,30,2.567921983781683,0.002618202573967054,0.171875,0.3261438721092418,4.35591850940395,2.9482898546848446,8.855151713360108,0.27379669540229884,0.251953125,0.45234375000000004
0.29,dataset_025_seed_2525234,30,1.8799784839459677,-8.749160614949593e-05,0.5625,1.4395494018681347,4.103883903883077,3.718767479993403,6.584920272324235,0.474524066091954,0.470703125,0.563671875
0.29,dataset_026_seed_2625234,30,2.8844162134145157,0.0009818952685545477,0.810546875,6.738934126100503,8.914666398081811,7.864938887069002,15.792889322992423,0.4429283405172414,0.435546875,0.649609375
0.29,dataset_027_seed_2725234,30,2.7484704391279764,0.004016564839523847,0.501953125,4.684191128588282,6.976274367884315,5.908664597664028,12.138679193053397,0.39652478448275863,0.396484375,0.5625
0.29,dataset_028_seed_2825234,30,1.4010428777563708,-8.60391330710836e-05,0.50390625,0.7522311906795949,1.7576558094942707,1.5619536293670535,3.120995472185314,0.35313397988505746,0.32421875,0.532421875
0.29,dataset_029_seed_2925234,30,2.681236954363645,0.0002865846643984662,0.462890625,2.2432207997189835,9.523606346110578,8.327117254491895,16.163136684568602,0.4612652658045977,0.462890625,0.5734375
0.31,dataset_000_seed_027234,30,2.661303890734163,-0.0004270887032479921,0.26171875,1.3848088721279055,9.90728078792407,8.750005001435056,16.601518705859785,0.4546246408045977,0.44921875,0.6125
0.31,dataset_001_seed_127234,30,2.007094123356569,0.0012567881834111955,0.4765625,2.334328474593349,3.087064733797813,2.599887534044683,5.940599993104116,0.3595994971264368,0.34375,0.53046875
0.31,dataset_002_seed_227234,30,2.0511942717962954,0.00010761430251597542,0.525390625,2.199869002914056,4.9527037135341425,3.9290127172134817,9.262161121796819,0.3991873204022989,0.384765625,0.5335937500000001
0.31,dataset_003_seed_327234,30,2.080106275426131,0.00280547611762727,0.484375,0.9008485093945637,3.863426809835558,3.3495299317874014,6.481423665769399,0.42227460488505747,0.419921875,0.54296875
0.31,dataset_004_seed_427234,30,1.7110525192266715,0.004511021112674081,0.3203125,0.7931685046060011,3.9109243978328747,3.375072411261499,6.8730492840521045,0.25024694683908044,0.224609375,0.37421875000000004
0.31,dataset_005_seed_527234,30,1.820833124845528,0.0010606056644857419,0.359375,1.2959665632806718,2.840025624419006,2.199496667366475,5.420348774176093,0.3079292385057471,0.279296875,0.49335937500000004
0.31,dataset_006_seed_627234,30,1.3290630618700705,0.0011021614958031474,0.5,1.0093313129618764,1.9288028599319702,1.6253231586888433,3.5085234178695828,0.31613685344827586,0.30859375,0.48359375000000004
0.31,dataset_007_seed_727234,30,2.717667389295954,-0.00038496920555758694,0.42578125,2.3357604324119166,5.354843683544033,4.534448741702363,9.840471729170533,0.374542025862069,0.36328125,0.51171875
0.31,dataset_008_seed_827234,30,1.6206021654608915,-0.0009506634149755453,0.2734375,0.6922900399658829,2.8953735214470746,2.664582875557244,4.656040389603005,0.40979705459770116,0.3984375,0.53125
0.31,dataset_009_seed_927234,30,1.8707957511791604,0.0017745309822779951,0.5,0.7008461290970445,1.7803431117214028,1.485710009234026,2.996787232905627,0.26186242816091954,0.24609375,0.361328125
0.31,dataset_010_seed_1027234,30,1.982253566212598,-0.00017485133545000023,0.57421875,1.6536346102366224,4.990343879221607,4.591815109364688,8.01090693906881,0.436413433908046,0.4296875,0.548828125
0.31,dataset_011_seed_1127234,30,1.9658953177533367,-0.0002950019383712998,0.5,1.9066142244264483,2.3056867541873762,2.030157148838043,3.835346217080951,0.36691810344827586,0.34375,0.5335937500000001
0.31,dataset_012_seed_1227234,30,1.5469552243132993,0.0013081250090599753,0.5,0.974735165014863,2.282710309345382,2.006677209865302,3.6397116897627715,0.29993265086206894,0.275390625,0.435546875
0.31,dataset_013_seed_1327234,30,1.9069493021527018,0.0016640575093426928,0.607421875,1.0305817245971411,3.2823644785255985,2.665098750498146,6.308407820854336,0.3600305316091954,0.359375,0.532421875
0.31,dataset_014_seed_1427234,30,1.6419682055230778,0.002716876483813762,0.607421875,1.9762766376370564,2.9439611490853346,2.3643753700889647,5.58477488285862,0.38657058189655175,0.376953125,0.5109375
0.31,dataset_015_seed_1527234,30,1.1379517687901184,-0.0008344867496846505,0.5,0.7947700982913375,1.0754252276859706,1.0070026451721787,1.6518571208231152,0.2644306752873563,0.248046875,0.35273437500000004
0.31,dataset_016_seed_1627234,30,1.0096530767180778,-0.0011127851878186706,0.5,0.6658890813123435,1.2968239351159667,1.2112622349523008,2.026487159356475,0.2059491738505747,0.19140625,0.302734375
0.31,dataset_017_seed_1727234,30,1.2324588732121198,0.0012166569990452547,0.396484375,0.6918490480165929,3.8585249271805817,3.7083780923858285,5.787416224321351,0.4129624640804598,0.412109375,0.49609375
0.31,dataset_018_seed_1827234,30,1.4673487073389297,-0.0012747602223814748,0.451171875,0.7015095992246643,2.264615013432186,1.8051776511128992,4.283604463934899,0.40029633620689653,0.40234375,0.55078125
0.31,dataset_019_seed_1927234,30,1.8267795847264472,-0.0013692990976500858,0.515625,1.1969968958292156,3.5386924653164185,2.91249654465355,6.279777081869544,0.3670797413793103,0.3671875,0.470703125
0.31,dataset_020_seed_2027234,30,1.8672249252302968,0.0015100792907624463,0.5,2.003770474693738,0.9177731056654848,0.6400752374902368,1.7916595068760222,0.19882363505747128,0.177734375,0.36054687500000004
0.31,dataset_021_seed_2127234,30,1.5439829383874601,0.0012119333965043267,0.345703125,0.693659515469335,2.658351590346823,1.7482056461740285,4.6773807267658425,0.30321479885057473,0.279296875,0.439453125
0.31,dataset_022_seed_2227234,30,2.243728968245477,0.0017298544247836833,0.5,1.3322695561219007,5.12735744989263,4.2046362375840545,9.702186872065067,0.4551544540229885,0.447265625,0.596875
0.31,dataset_023_seed_2327234,30,2.123067940100059,0.0010710480846969402,0.13671875,0.3593210713006556,3.181158760351118,2.3862474812194705,6.452941793855281,0.26960308908045977,0.23046875,0.48984375000000013
0.31,dataset_024_seed_2427234,30,1.7303753576999796,0.0026111121418217133,0.44140625,1.2085995621746406,2.6320918476262567,2.177049679448828,4.671813126374036,0.2234644396551724,0.201171875,0.359375
0.31,dataset_025_seed_2527234,30,1.576072976207846,0.001421098303777854,0.5,0.9607271521817893,3.383251342739396,2.8911702004261315,5.836118780495601,0.36796426005747124,0.353515625,0.48828125
0.31,dataset_026_seed_2627234,30,1.9752214809799664,-2.1841394843243125e-06,0.1171875,0.3603307050652802,2.758298061129733,1.9962650719098747,5.694745268113916,0.27164152298850575,0.236328125,0.46796875000000004
0.31,dataset_027_seed_2727234,30,2.330819120377711,-0.00028968283993594207,0.552734375,2.5812679055379704,6.3938500681041,5.261432925704867,11.547938186675312,0.4138380028735632,0.400390625,0.57421875
0.31,dataset_028_seed_2827234,30,2.1675311727708237,-0.00031576786264344973,0.298828125,1.121012810152024,5.499925035358696,4.788598887622356,9.246369112282991,0.47605513649425285,0.478515625,0.5859375
0.31,dataset_029_seed_2927234,30,1.5143687691751124,-0.0010380327627978834,0.517578125,0.7756947414018214,1.1569328015311569,0.862432868219912,2.2632602232508368,0.29421695402298853,0.263671875,0.53515625
0.33,dataset_000_seed_029234,30,1.7316530172460287,0.0032522748212815366,0.5,1.7534898008452728,2.370236149971138,1.5892165759578347,4.516909903287889,0.3218121408045977,0.296875,0.50390625
0.33,dataset_001_seed_129234,30,1.2523659386238128,0.0004462318746346367,0.49609375,1.0361811802722514,3.1264007468804205,3.0159184662625194,4.6983952241018425,0.4286413433908046,0.427734375,0.490234375
0.33,dataset_002_seed_229234,30,1.535996398599781,0.005751476833019752,0.490234375,0.7213156684301794,1.6678601872234808,1.1495722001418471,3.25362016693689,0.27261584051724136,0.234375,0.5
0.33,dataset_003_seed_329234,30,1.0125610833467882,0.0015950307330631923,0.5,0.8879803847521544,0.8089600897581456,0.7421646504662931,1.315298093762249,0.2154992816091954,0.203125,0.33125000000000004
0.33,dataset_004_seed_429234,30,1.8742426421313167,0.00020471148781311195,0.482421875,1.2501289420761168,3.6657910439999366,3.150126965949312,6.588766834652054,0.37474407327586207,0.35546875,0.52265625
0.33,dataset_005_seed_529234,30,1.887700284527295,0.000645109740463677,0.5,0.9740823947358876,2.004558331203572,1.7164711952209473,3.0613082863390444,0.38026221264367815,0.369140625,0.51953125
0.33,dataset_006_seed_629234,30,1.408915465828559,0.0027626511130822554,0.5,1.167052444536239,2.025442298249095,1.8595214188098907,3.24748062430881,0.3216864224137931,0.29296875,0.484375
0.33,dataset_007_seed_729234,30,1.6155465888077893,0.0004762747042411313,0.5,1.4253482365747914,2.743851952761112,2.3063329921569675,5.0547331653069705,0.39014906609195404,0.39453125,0.5
0.33,dataset_008_seed_829234,30,1.5453170882102962,-0.0008341902297082961,0.349609375,0.6238360188435763,1.4002980957401852,1.3366058378014714,2.111171750538051,0.29059357040229883,0.2734375,0.40937500000000004
