rule,split_id,ref_id,observed_radius_count,observed_radius_min,observed_radius_max,unit_qc_fail_count,split_fail_count,ess_fail_count,dense_complete,dense_unit_qc_fail_count,dense_max_split_logZ_per_P_diff,dense_min_ess_fraction,first_fail_radius,max_pass_radius,max_split_logZ_per_P_diff,min_ess_fraction,mean_delta_phi_energy_observed,small_d_slope_0p01_0p08,theta_norm,CE_mean_train,CE_mean_test,train_error,test_error,min_margin,q05_margin,median_margin,mean_margin,theta_path,dataset_path,delta_phi_energy_r_0p0100,delta_phi_energy_r_0p0200,delta_phi_energy_r_0p0300,delta_phi_energy_r_0p0500,delta_phi_energy_r_0p0800,hardness_rank,phi_qc_cluster,phi_qc_cluster_quality,function_cluster,function_pc1,function_pc2
low_tv_spectral_teacher,0,42,5,0.01,0.08,0,0,0,True,0,3.4808864638209817e-06,0.65824166710089,,0.08,3.4808864638209817e-06,0.65824166710089,-0.00045532854376280856,-0.025149575943094454,14.24007228876699,0.0009506281315802,0.7434345612096579,0.0,0.1328125,2.54747028172991,5.400267500690411,10.35337138626673,9.37157101886421,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_042/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-2.753973435749994e-05,-8.627427539576405e-05,-0.0004023583930441667,-0.0017604703160166118,1,0,intermediate,1,-0.6995657150313588,-0.9940544939382504
low_tv_spectral_teacher,0,52,5,0.01,0.08,0,0,0,True,0,4.001856833555381e-06,0.8226996955346275,,0.08,4.001856833555381e-06,0.8226996955346275,-0.0011155901244066832,-0.05263076377256163,12.284403609126777,0.0122186165181975,0.4490398131699945,0.0,0.12744140625,0.8110644083891576,2.6702395375333583,7.321445803999942,6.446042874322923,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_052/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.0001471289659750501,-0.0004143151312887368,-0.0013323530606903144,-0.0036841534640793144,2,2,stable_candidate,0,3.6285076588204155,1.8783906842781886
low_tv_spectral_teacher,0,43,5,0.01,0.08,0,0,0,True,0,4.2421234178793576e-06,0.5271089854091425,,0.08,4.2421234178793576e-06,0.5271089854091425,-0.0008112098087518331,-0.039691514487602345,13.125834140063796,0.0062974631291781,0.4940705633918227,0.0,0.126953125,1.2608231316594722,3.442294527641677,7.674036936083393,6.870281555987281,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_043/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-9.344629553695938e-05,-0.00026407263367245355,-0.0009201241004175881,-0.0027784060141321644,3,2,stable_candidate,0,-0.28209914497411664,-1.8281163463524224
low_tv_spectral_teacher,0,38,5,0.01,0.08,0,0,0,True,0,4.881654088485045e-06,0.5835318642854476,,0.08,4.881654088485045e-06,0.5835318642854476,-0.0005438983017032065,-0.029304497083535583,14.635979426645674,0.0011457988737791,0.6940100893432362,0.0,0.1357421875,2.712518645117019,5.171532984253993,10.459484543210642,9.495592271606773,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_038/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-3.5520916615621206e-05,-0.00011398584139801647,-0.0005186699546549036,-0.002051314795847491,4,0,intermediate,0,0.7572938862351023,0.3655749251035536
low_tv_spectral_teacher,0,57,5,0.01,0.08,0,0,0,True,0,6.763202891183623e-06,0.8445582054637086,,0.08,6.763202891183623e-06,0.8445582054637086,-0.0003422968748345436,-0.019298775931667535,14.526173526122433,0.0007544462206036,0.7181895064869459,0.0,0.130859375,3.446065815273097,5.437393650540958,10.12426576095948,9.175526547832517,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_057/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-1.7070497842417767e-05,-5.578465191992461e-05,-0.0002877149091936478,-0.0013509143152167277,5,0,intermediate,0,0.5372580807861699,-2.631767122764418
low_tv_spectral_teacher,0,49,5,0.01,0.08,0,0,0,True,0,7.38241059335463e-06,0.891584468868538,,0.08,7.38241059335463e-06,0.891584468868538,-0.0003999809438051301,-0.02213073278333853,14.695071081562922,0.0013981203349722,0.6413646546992893,0.0,0.12744140625,2.896769223221463,4.980434903282699,9.841784297671566,9.050156200225697,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_049/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-2.572325094127088e-05,-7.868475721986012e-05,-0.0003463454160308221,-0.0015491512948336973,6,0,intermediate,1,2.2868142870137977,1.3924153292744834
low_tv_spectral_teacher,0,31,5,0.01,0.08,0,0,0,True,0,9.627010795730711e-06,0.7591630911141866,,0.08,9.627010795730711e-06,0.7591630911141866,-0.0011825562424486679,-0.05506199881401677,11.82846808865189,0.009569998604114,0.5061697944541038,0.0,0.12548828125,1.1227224872078447,2.886069238843206,7.97153248503508,7.100110484346572,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_031/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.000163319298430042,-0.00045041931743502426,-0.0014447026793970984,-0.0038543399169811746,7,2,stable_candidate,2,0.34686521436264195,-1.8807492577944196
low_tv_spectral_teacher,0,55,5,0.01,0.08,0,0,0,True,0,9.697063543537005e-06,0.7657262380512939,,0.08,9.697063543537005e-06,0.7657262380512939,-0.00114627358968304,-0.052882121697456735,11.718203314100808,0.0096231261602552,0.5171901293800027,0.0,0.12646484375,1.4391240102226974,2.775251022262572,7.581354229062288,6.707925812322603,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_055/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00016623020142247273,-0.0004469952731109309,-0.0014163939550598248,-0.003701748518821972,8,2,stable_candidate,2,-1.0028837035591278,-1.3405499710672604
low_tv_spectral_teacher,0,33,5,0.01,0.08,0,0,0,True,0,9.797784052984416e-06,0.8488311414998633,,0.08,9.797784052984416e-06,0.8488311414998633,-0.0010312680558438778,-0.04905321903686016,13.190495308447238,0.00806044721364,0.534798795965568,0.0,0.1298828125,0.3080181728356377,3.2883719212395994,8.277961176253953,7.327421804709205,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_033/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00012994858061916457,-0.00037187926194881527,-0.0012207871040711975,-0.0034337253325802115,9,2,stable_candidate,2,-0.39996924007565665,-0.14738963751795164
low_tv_spectral_teacher,0,46,5,0.01,0.08,0,0,0,True,0,1.0698579886847543e-05,0.8950024796630823,,0.08,1.0698579886847543e-05,0.8950024796630823,-0.00027344794104175213,-0.01603304207866172,14.225234556596932,0.0003471317579849,0.8039054484686274,0.0,0.13232421875,4.404105852020921,6.298839646977271,10.421071966164105,9.717869676355368,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_046/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-9.917731509994812e-06,-3.3581544991575376e-05,-0.00020142748320087006,-0.0011223129455063205,10,0,intermediate,1,-2.252549274475211,0.8543636169635102
low_tv_spectral_teacher,0,41,5,0.01,0.08,0,0,0,True,0,1.097213974301838e-05,0.6624863111606388,,0.08,1.097213974301838e-05,0.6624863111606388,-0.0005049799517905556,-0.02597114598747265,13.599110827842816,0.0019575157801477,0.6778126450182225,0.0,0.13525390625,1.5776099752381267,4.805994640158711,8.299699555808989,7.845372448325639,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_041/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-4.291500910561215e-05,-0.00013019276615225763,-0.0005338117645718224,-0.0018179802191230856,11,0,intermediate,1,-5.077257515242756,7.861774311619459
low_tv_spectral_teacher,0,59,5,0.01,0.08,0,0,0,True,0,1.2519566774404636e-05,0.8845139270742118,,0.08,1.2519566774404636e-05,0.8845139270742118,-0.00036976820244990843,-0.020661602739748878,14.899698843256669,0.000978644048356,0.6313236874285921,0.0,0.12060546875,3.157572099996914,5.189385006430361,10.043487990062465,9.298821442451503,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_059/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-2.076528318706847e-05,-6.564869567288679e-05,-0.000316114841607165,-0.0014463121917824217,12,0,intermediate,1,2.0979150685876546,0.4975420950631664
low_tv_spectral_teacher,0,58,5,0.01,0.08,0,0,0,True,0,1.7417220196938543e-05,0.8530595506208124,,0.08,1.7417220196938543e-05,0.8530595506208124,-0.0009242527282576357,-0.04433158813930352,12.60353339853442,0.009981568255766,0.4780679728178877,0.0,0.13134765625,1.0876215074226314,3.0280694917631137,7.303438173757266,6.640606088080426,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_058/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00011579056534834438,-0.00032407029701503695,-0.0010781916091735504,-0.0031032111697512467,13,2,stable_candidate,0,3.3686040474813903,-0.0930009583563388
low_tv_spectral_teacher,0,32,5,0.01,0.08,0,0,0,True,0,1.9402127532703577e-05,0.6949040845277171,,0.08,1.9402127532703577e-05,0.6949040845277171,-0.0013383038735983637,-0.06150989014449917,12.301550321201828,0.0128000566771726,0.4862945174376962,0.0,0.1298828125,0.6657169510768692,2.613321738765848,7.905020538296397,6.821906404535193,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_032/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.0001969060387805055,-0.000546859042876795,-0.0016420619762195759,-0.004305692310114942,14,2,stable_candidate,2,-0.3200747793058862,0.4957792212040364
low_tv_spectral_teacher,0,40,5,0.01,0.08,0,0,0,True,0,1.990372710650135e-05,0.9210904226813114,,0.08,1.990372710650135e-05,0.9210904226813114,-0.000264413228902499,-0.015131567252829391,13.759481252921091,0.0006508553999458,0.6962848678602953,0.0,0.12451171875,4.3040135272258055,5.613155635804344,8.987672742698786,8.52433603761644,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_040/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-1.3305769226258161e-05,-4.1223151167648516e-05,-0.00020832751642053097,-0.0010592097076980575,15,0,intermediate,1,-3.7218522725693326,1.2119149681307686
low_tv_spectral_teacher,0,44,5,0.01,0.08,0,0,0,True,0,2.5331935281153972e-05,0.8446445312660515,,0.08,2.5331935281153972e-05,0.8446445312660515,-0.0010216644586148874,-0.04881579418075874,13.676858857128003,0.0113810508376629,0.4471610546730196,0.0,0.12353515625,1.021893192617466,2.5469305208896817,7.13256885879271,6.45505237436959,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_044/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.0001281460299533436,-0.00036296149041977816,-0.0012001091800482035,-0.003417105592653112,16,2,stable_candidate,0,5.2789019912146,3.929384591753436
low_tv_spectral_teacher,0,45,5,0.01,0.08,0,0,0,True,0,2.7566850236100766e-05,0.8431493564497109,,0.08,2.7566850236100766e-05,0.8431493564497109,-0.0010395706419337274,-0.049447927306297566,11.46596067198782,0.0050572345850452,0.5839136145758308,0.0,0.1298828125,1.6400790115459376,3.5772028397030216,7.648761723007867,6.911405567865402,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_045/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00012876898851333317,-0.00037394420708774747,-0.0012337851026267268,-0.0034613549114408297,17,2,stable_candidate,2,-3.622776512274876,1.376603881931096
low_tv_spectral_teacher,0,39,5,0.01,0.08,0,0,0,True,0,2.7816489401890296e-05,0.8150313454335489,,0.08,2.7816489401890296e-05,0.8150313454335489,-0.0009753706617793452,-0.0457185435749669,13.741791683044031,0.0147384085988056,0.4474644858143046,0.0,0.12744140625,0.2034100859921344,2.593495476202856,7.2073321391870735,6.473470640798039,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_039/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00013392614496590745,-0.0003676565610357561,-0.0011749725526473797,-0.0032002980502476835,18,2,stable_candidate,0,5.114947454312151,2.1422044650622505
low_tv_spectral_teacher,0,34,5,0.01,0.08,0,0,0,True,0,2.8179684386823996e-05,0.7124784474563819,,0.08,2.8179684386823996e-05,0.7124784474563819,-0.0011042181945635989,-0.051369655110375397,13.553738225417456,0.0183657010607435,0.4656909147604845,0.0,0.13232421875,0.4558295248021258,2.1592351611500025,6.969357901847555,6.165378345187195,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_034/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00015838926551100009,-0.00042329642748930565,-0.001343529422091411,-0.003595875857726278,19,2,stable_candidate,1,1.8181993916187829,-1.8548506316224085
low_tv_spectral_teacher,0,47,5,0.01,0.08,0,0,0,True,0,3.318991644046568e-05,0.7765195409639727,,0.08,3.318991644046568e-05,0.7765195409639727,-0.0010988471223377407,-0.051126545134548416,12.53863086995026,0.0114798939469596,0.4569870367996139,0.0,0.13037109375,0.6802283138762502,2.723655760434464,6.881032672401251,6.13385122590601,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_047/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.0001534978894636657,-0.0004211088663962862,-0.0013407706964103617,-0.0035788581594183894,20,2,stable_candidate,0,-1.2593100516627211,-0.6204688020130344
low_tv_spectral_teacher,0,35,5,0.01,0.08,0,0,0,True,0,3.855669148708041e-05,0.675358036308946,,0.08,3.855669148708041e-05,0.675358036308946,-0.0004494599566303655,-0.024514684566384955,13.329115521155831,0.0010141737473528,0.7020951895517694,0.0,0.134765625,3.9057143469048894,5.319454671849896,8.49098158964643,8.039877411563689,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_035/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-2.7412518790154558e-05,-8.747651587923615e-05,-0.00041638282883548963,-0.001716027919646947,21,0,intermediate,1,-3.387059111983752,6.561306087245249
low_tv_spectral_teacher,0,36,5,0.01,0.08,0,0,0,True,0,5.862913603924985e-05,0.7419445760300243,,0.08,5.862913603924985e-05,0.7419445760300243,-0.0013358989545975918,-0.06168610796157049,11.572065857252484,0.0105540346064797,0.5193122887169958,0.0,0.1259765625,0.633950827421828,2.9302690451680524,7.735041395106569,6.815377039609189,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_036/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00019188328174545385,-0.0005261935528823607,-0.0016433903810502107,-0.004318027557309935,22,2,stable_candidate,2,0.22493620503667655,-1.4863827020832439
low_tv_spectral_teacher,0,54,5,0.01,0.08,0,0,0,True,0,6.271640907262773e-05,0.7587660004565009,,0.08,6.271640907262773e-05,0.7587660004565009,-0.0013713715828102637,-0.06350048172130437,13.14531465294434,0.0133741700184028,0.4841899028066148,0.0,0.1328125,0.6746845129432235,2.4295099956425803,7.81402084957739,7.145157885433877,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_054/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00019128213680758767,-0.0005410572105223923,-0.0016794848462300318,-0.0044450337204913065,23,2,stable_candidate,0,4.987820383271358,0.42699110895917275
low_tv_spectral_teacher,0,51,5,0.01,0.08,0,0,0,True,0,7.390315476273227e-05,0.8309112246211625,,0.08,7.390315476273227e-05,0.8309112246211625,-0.0009424212414883241,-0.04424102728452824,12.152393500117885,0.0090589010837407,0.4799653974407863,0.0,0.1298828125,0.5465600606842784,3.0026147359974487,7.476089298454293,6.642299411526069,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_051/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.0001277098192938061,-0.0003516110894411174,-0.0011359133887897197,-0.0030968719099169774,24,2,stable_candidate,2,-1.6242521968315875,-1.3784918411836575
low_tv_spectral_teacher,0,53,5,0.01,0.08,0,0,0,True,0,7.973953023780725e-05,0.7937301565298057,,0.08,7.973953023780725e-05,0.7937301565298057,-0.0010288224576003014,-0.04857675934169272,13.27326028371016,0.0175101493599604,0.4589617512141853,0.0,0.1220703125,0.0138539354011272,2.351910274883891,6.802485374608655,6.037287147535288,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_053/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.0001410698447707467,-0.0003859951355719576,-0.0012166741537403118,-0.0034003731539184907,25,2,stable_candidate,0,4.078967669004623,1.8160387130817743
low_tv_spectral_teacher,0,50,5,0.01,0.08,0,0,0,True,0,8.055334114226785e-05,0.547433710447114,,0.08,8.055334114226785e-05,0.547433710447114,-0.0008374060111569828,-0.04096478253286973,12.050211072649482,0.0060200449146586,0.5436024890730214,0.0,0.1240234375,0.2444656024082142,3.461359214273029,7.716972066873319,6.989620557921614,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_050/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-9.409665237906599e-05,-0.0002690386358453424,-0.0009563599902596244,-0.0028675347773008814,26,2,stable_candidate,2,-3.956055181132535,-2.073039473536126
low_tv_spectral_teacher,0,48,5,0.01,0.08,0,0,0,True,0,8.168374709686495e-05,0.8712598679897298,,0.08,8.168374709686495e-05,0.8712598679897298,-0.000924076517537209,-0.04491026432337094,13.15641639732776,0.0056995903236643,0.4849905396000347,0.0,0.11376953125,2.150386044972496,3.478728115767237,7.451020519607494,6.905182636846757,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_048/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00010965812849262049,-0.00031199786559861525,-0.0010550080909588427,-0.003143718502635966,27,2,stable_candidate,0,2.6691408022762286,-1.873679338537452
low_tv_spectral_teacher,0,37,5,0.01,0.08,0,0,0,True,0,0.00010741322633728378,0.5305733580102922,,0.08,0.00010741322633728378,0.5305733580102922,-0.0009132463122261396,-0.0446170484028752,12.606321956155412,0.0052912165568877,0.5391750520225975,0.0,0.12158203125,1.5144983947679282,3.629759072509951,7.974849712929958,7.121621583485732,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_037/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00010628392393990665,-0.00029856997996914776,-0.0010381842690203797,-0.0031231933882012643,28,2,stable_candidate,2,-0.8655568892818637,-1.5854480379775189
low_tv_spectral_teacher,0,56,5,0.01,0.08,0,0,0,True,0,0.0001540973998160545,0.8487500082462945,,0.08,0.0001540973998160545,0.8487500082462945,-0.001094507721776466,-0.05237337870155977,11.858596102091903,0.0075204870447256,0.5354222490682914,0.0,0.134765625,2.014826552399752,3.0175491104441035,7.544697450304351,6.692790131866611,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_056/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-0.00013962774078574408,-0.00039022584676798923,-0.0012765485122194133,-0.003666136509109184,29,2,stable_candidate,2,-1.8998941286449387,-1.0283556617072107
low_tv_spectral_teacher,0,30,8,0.01,0.2,0,0,0,True,0,5.763504540290759e-06,0.783068123102,,0.2,0.00035195271050510597,0.5862805573557414,-0.0035686176017574673,-0.022035627585748088,13.400979741301915,0.0006510517529891,0.7273030216984671,0.0,0.1298828125,3.5437322693288875,5.881927644357978,9.84999916887585,9.135798425739711,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/04_exact_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_030/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,0.0,-2.0671875369436184e-05,-6.674536567295605e-05,-0.00033802978778812,-0.0015424939310023664,30,0,intermediate,0,-2.8985495596498367,1.2190684755917696
