selector,rule,radius,selected_ref_count,observed_ref_count,missing_ref_count,missing_refs,complete,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,observed_qc_fail,qc_pass,claim_status
high_margin_ref30,teacher_nn,1.25,30,0,30,3;5;8;13;14;16;20;21;25;27;28;32;33;35;37;43;44;45;46;48,False,0.0,,,,False,False,missing_units
high_margin_ref30,teacher_nn,1.5,30,0,30,3;5;8;13;14;16;20;21;25;27;28;32;33;35;37;43;44;45;46;48,False,0.0,,,,False,False,missing_units
high_margin_ref30,teacher_nn,1.75,30,0,30,3;5;8;13;14;16;20;21;25;27;28;32;33;35;37;43;44;45;46;48,False,0.0,,,,False,False,missing_units
high_margin_ref30,teacher_nn,2.0,30,0,30,3;5;8;13;14;16;20;21;25;27;28;32;33;35;37;43;44;45;46;48,False,0.0,,,,False,False,missing_units
high_margin_ref30,teacher_nn,2.25,30,0,30,3;5;8;13;14;16;20;21;25;27;28;32;33;35;37;43;44;45;46;48,False,0.0,,,,False,False,missing_units
high_margin_ref30,teacher_nn,2.5,30,0,30,3;5;8;13;14;16;20;21;25;27;28;32;33;35;37;43;44;45;46;48,False,0.0,,,,False,False,missing_units
l2_min_norm_ref30,low_tv_spectral_teacher,0.01,30,30,0,,True,1.0,0.9731438074676612,2.836947602588466e-06,0.0,False,True,claimable_selector_radius
l2_min_norm_ref30,low_tv_spectral_teacher,0.02,30,30,0,,True,1.0,0.8790118750419791,9.144362100249178e-06,5.641582587969631e-06,False,True,claimable_selector_radius
l2_min_norm_ref30,low_tv_spectral_teacher,0.03,30,30,0,,True,1.0,0.7007173588426177,1.3270302880540174e-05,1.5912472035686806e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,low_tv_spectral_teacher,0.05,30,30,0,,True,1.0,0.558291473218114,5.572908114821719e-05,3.9670175532421976e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,low_tv_spectral_teacher,0.08,30,30,0,,True,1.0,0.6834747623612497,0.00019383897195390226,9.441799109030595e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,low_tv_spectral_teacher,0.12,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6361121496612412,0.0005488855527265201,0.0002428634437048205,False,False,missing_units
l2_min_norm_ref30,low_tv_spectral_teacher,0.15,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6268822250103816,0.0009488892500039992,0.0002588065828114227,False,False,missing_units
l2_min_norm_ref30,low_tv_spectral_teacher,0.2,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.5992506845972001,0.0023063611305702107,0.0003460956810897099,False,False,missing_units
l2_min_norm_ref30,low_tv_spectral_teacher,0.3,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.7264352546483568,0.0026046835518690873,0.00043360987332617207,False,False,missing_units
l2_min_norm_ref30,low_tv_spectral_teacher,0.45,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6231408939030436,0.0037088108157882615,0.000541986795223862,False,False,missing_units
l2_min_norm_ref30,low_tv_spectral_teacher,0.65,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6395208731445937,0.0074940864032227526,0.0005153226959889255,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,0.85,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.7112518086835028,0.007440066075553062,0.0007416549761455173,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,1.0,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6769437401732855,0.006767641564198304,0.0009155112264859407,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,1.25,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6925053479170491,0.010977929707312869,0.0011234680803655155,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,1.5,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6437429494467025,0.01074583740412659,0.0012064343976252068,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,1.75,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6622978514005,0.013505771708534184,0.0012921042772219495,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,2.0,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6021032266213545,0.011819613823012224,0.0010473071223339448,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,2.25,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6278240373554532,0.009861950959494539,0.0013860920585802828,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,low_tv_spectral_teacher,2.5,30,13,17,31;32;33;36;37;43;45;47;48;50;51;52;53;54;55;56;58,False,1.0,0.6928792192814451,0.014483520864672746,0.0014100574168146674,True,False,missing_units_and_qc_fail
l2_min_norm_ref30,random_label,0.01,30,30,0,,True,1.0,0.8016283789162575,2.6597953003020763e-06,0.0,False,True,claimable_selector_radius
l2_min_norm_ref30,random_label,0.02,30,30,0,,True,1.0,0.5518697111737021,1.6278102697481997e-05,2.227386140867582e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,random_label,0.03,30,30,0,,True,1.0,0.5953616739865916,3.399932429582935e-05,6.499431925964529e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,random_label,0.05,30,30,0,,True,1.0,0.5794473713637458,0.0002820511262066597,0.00019066653158137276,False,True,claimable_selector_radius
l2_min_norm_ref30,random_label,0.08,30,30,0,,True,1.0,0.7010196831773374,0.002419989333714199,0.00036481763120165656,False,True,claimable_selector_radius
l2_min_norm_ref30,random_label,0.12,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7987530257787868,0.0006634051832135869,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,0.15,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7765599981976739,0.0011112228809374016,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,0.2,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7798625117308431,0.0027039468711534337,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,0.3,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.8352636182520048,0.0030837164989109163,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,0.45,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7748320111452588,0.0023665829117792254,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,0.65,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.8025763975378477,0.00038753276490053967,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,0.85,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.8411092485640088,0.00025474648490972005,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,1.0,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.8389218157279528,0.0025638060458241753,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,1.25,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7911285844356616,0.0008066028615109116,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,1.5,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7999294914906581,0.0017295364483314454,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,1.75,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.9668558497189713,1.4405066871704131e-05,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,2.0,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.8366932728751082,0.0005093837770549351,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,2.25,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.9745315503586311,0.0021885618554707896,0.0,False,False,missing_units
l2_min_norm_ref30,random_label,2.5,30,1,29,1;2;5;6;10;11;15;16;20;21;25;26;30;32;33;35;36;40;41;42,False,1.0,0.7555452626918078,0.0006277532753092612,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.01,30,30,0,,True,1.0,0.9965940310333624,1.2779991050300169e-06,0.0,False,True,claimable_selector_radius
l2_min_norm_ref30,real_even_odd,0.02,30,30,0,,True,1.0,0.982251534688412,2.25029721360726e-06,3.84084821073546e-06,False,True,claimable_selector_radius
l2_min_norm_ref30,real_even_odd,0.03,30,30,0,,True,1.0,0.9430346892763084,3.928216293885495e-06,1.1314375539205614e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,real_even_odd,0.05,30,30,0,,True,1.0,0.7508716989923089,2.1239507013718764e-05,3.552517288510561e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,real_even_odd,0.08,30,30,0,,True,1.0,0.6943627940592767,6.636752539097294e-05,8.821785434862972e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,real_even_odd,0.12,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.9082992847748135,1.3967537394431142e-05,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.15,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.7999634345116367,6.898440119593077e-05,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.2,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.883756476938485,3.8957580357027e-06,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.3,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.8265161268901055,0.0012895740314120654,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.45,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.7694871058179114,0.0024023344377061004,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.65,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.6933235918086916,0.0006069598145958785,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,0.85,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.8084089873685179,0.002946693223327331,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,1.0,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.6871095626131601,0.00018901178153750788,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,1.25,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.8713898451170548,0.000853316787924199,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,1.5,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.7894381344998274,0.00281314389072018,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,1.75,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.7574312083538277,0.00282212228391797,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,2.0,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.859869633680354,0.0011015207792560786,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,2.25,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.7786847659852595,0.002744731461836823,0.0,False,False,missing_units
l2_min_norm_ref30,real_even_odd,2.5,30,1,29,1;2;5;10;11;12;15;16;17;21;22;25;26;27;28;30;31;32;35;37,False,1.0,0.8235887575828337,0.0036474106622846566,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.01,30,30,0,,True,1.0,0.9692932341646544,1.833392382975679e-06,0.0,False,True,claimable_selector_radius
l2_min_norm_ref30,teacher_nn,0.02,30,30,0,,True,1.0,0.8285153402924407,1.4365435957703001e-05,5.581447881468273e-06,False,True,claimable_selector_radius
l2_min_norm_ref30,teacher_nn,0.03,30,30,0,,True,1.0,0.5653308563936916,2.929327256926195e-05,1.386906751654926e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,teacher_nn,0.05,30,30,0,,True,1.0,0.5651225265527923,7.78048393214487e-05,4.387442841621572e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,teacher_nn,0.08,30,30,0,,True,1.0,0.6584858383079442,0.00043651824728204304,8.668489924923004e-05,False,True,claimable_selector_radius
l2_min_norm_ref30,teacher_nn,0.12,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.9714473667485138,0.0002151895759866181,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.15,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.917989507492091,0.000567478244629846,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.2,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.9261654779374654,0.0019082769385028431,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.3,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7055666631875606,0.002596944907216163,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.45,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7090257743633238,0.0007701105651306512,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.65,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.8074850852717771,0.0011966113864005266,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,0.85,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.6924392352531413,0.0022581994253328412,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,1.0,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.8054110727358645,0.0009426421571338834,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,1.25,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7692118867908414,0.00019512475869181225,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,1.5,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7024924300888455,0.0019161426845418687,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,1.75,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.9523448540443482,0.001600570793096473,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,2.0,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7981588847163592,0.0022232840612042607,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,2.25,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7794034993296863,0.000533510426904995,0.0,False,False,missing_units
l2_min_norm_ref30,teacher_nn,2.5,30,1,29,1;2;3;5;6;7;10;11;12;15;17;22;25;26;30;31;32;33;35;36,False,1.0,0.7760983910317887,0.0024498724411200694,0.0,False,False,missing_units
optimizer_first30_ref30,low_tv_spectral_teacher,0.01,30,30,0,,True,1.0,0.9742830407447799,1.8707438709509364e-06,0.0,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.02,30,30,0,,True,1.0,0.8902993210702008,6.078725802445863e-06,1.1597381788527946e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.03,30,30,0,,True,1.0,0.7288493476684758,1.3270302880540174e-05,3.0837107917608934e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.05,30,30,0,,True,1.0,0.567597054033477,5.572908114821719e-05,8.851617948786698e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.08,30,30,0,,True,1.0,0.693235656249652,0.00019383897195390226,0.000203807629928772,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.12,30,30,0,,True,1.0,0.5608596793028119,0.0006937131039658596,0.000336581391984205,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.15,30,30,0,,True,1.0,0.5966909531624164,0.0009488892500039992,0.00038313691614611504,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.2,30,30,0,,True,1.0,0.5927704720481655,0.0023063611305702107,0.0004959155638913028,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.3,30,30,0,,True,1.0,0.63419266411965,0.0038773056460449182,0.0005585965695356124,False,True,claimable_selector_radius
optimizer_first30_ref30,low_tv_spectral_teacher,0.45,30,30,0,,True,1.0,0.6253734513959724,0.005303409591476637,0.0004878043891378273,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,0.65,30,30,0,,True,1.0,0.6393555903330816,0.0074940864032227526,0.0004203330127385439,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,0.85,30,30,0,,True,1.0,0.6846585475522531,0.007440066075553062,0.0005152672517068397,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,1.0,30,30,0,,True,1.0,0.657803711769092,0.006767641564198304,0.0006183358873005423,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,1.25,30,30,0,,True,1.0,0.6766154720080582,0.010977929707312869,0.0006613679484684022,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,1.5,30,30,0,,True,1.0,0.5994245301234042,0.01335174660053681,0.000763652482286663,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,1.75,30,30,0,,True,1.0,0.5639891558539271,0.013505771708534184,0.0009426974772931125,True,False,no_claim_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,2.0,30,29,1,29,False,1.0,0.6131069096355142,0.011819613823012224,0.0009042260369765484,True,False,missing_units_and_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,2.25,30,29,1,29,False,1.0,0.653842168628485,0.010746348109765819,0.0009797154070573736,True,False,missing_units_and_qc_fail
optimizer_first30_ref30,low_tv_spectral_teacher,2.5,30,29,1,29,False,1.0,0.6764023914581851,0.01992111699038066,0.000821143088010162,True,False,missing_units_and_qc_fail
optimizer_first30_ref30,random_label,0.01,30,30,0,,True,1.0,0.8107699326565346,3.9117174264242115e-06,0.0,False,True,claimable_selector_radius
optimizer_first30_ref30,random_label,0.02,30,30,0,,True,1.0,0.5537787631536466,1.6278102697481997e-05,2.4903358092687503e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,random_label,0.03,30,30,0,,True,1.0,0.5716221209350478,3.399932429582935e-05,7.004602516747708e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,random_label,0.05,30,30,0,,True,1.0,0.5821934505694445,0.0002820511262066597,0.0001870856404313782,False,True,claimable_selector_radius
optimizer_first30_ref30,random_label,0.08,30,30,0,,True,1.0,0.7037946160877295,0.00150638975145374,0.0003947316672170469,False,True,claimable_selector_radius
optimizer_first30_ref30,random_label,0.12,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7987530257787868,0.0006634051832135869,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,0.15,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7765599981976739,0.0011112228809374016,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,0.2,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7798625117308431,0.0027039468711534337,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,0.3,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8352636182520048,0.0030837164989109163,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,0.45,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7748320111452588,0.0023665829117792254,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,0.65,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8025763975378477,0.00038753276490053967,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,0.85,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8411092485640088,0.00025474648490972005,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,1.0,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8389218157279528,0.0025638060458241753,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,1.25,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7911285844356616,0.0008066028615109116,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,1.5,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7999294914906581,0.0017295364483314454,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,1.75,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.9668558497189713,1.4405066871704131e-05,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,2.0,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8366932728751082,0.0005093837770549351,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,2.25,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.9745315503586311,0.0021885618554707896,0.0,False,False,missing_units
optimizer_first30_ref30,random_label,2.5,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7555452626918078,0.0006277532753092612,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.01,30,30,0,,True,1.0,0.9982747677227184,1.2779991050300169e-06,0.0,False,True,claimable_selector_radius
optimizer_first30_ref30,real_even_odd,0.02,30,30,0,,True,1.0,0.9914967567546413,2.25029721360726e-06,3.977799947161541e-06,False,True,claimable_selector_radius
optimizer_first30_ref30,real_even_odd,0.03,30,30,0,,True,1.0,0.9696939201488998,3.4484562709841617e-06,1.1299271372619764e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,real_even_odd,0.05,30,30,0,,True,1.0,0.758665651828621,2.1239507013718764e-05,3.5659212053479484e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,real_even_odd,0.08,30,30,0,,True,1.0,0.5442599522358836,6.636752539097294e-05,0.00010160209066547394,False,True,claimable_selector_radius
optimizer_first30_ref30,real_even_odd,0.12,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.9082992847748135,1.3967537394431142e-05,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.15,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7999634345116367,6.898440119593077e-05,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.2,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.883756476938485,3.8957580357027e-06,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.3,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8265161268901055,0.0012895740314120654,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.45,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7694871058179114,0.0024023344377061004,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.65,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.6933235918086916,0.0006069598145958785,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,0.85,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8084089873685179,0.002946693223327331,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,1.0,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.6871095626131601,0.00018901178153750788,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,1.25,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8713898451170548,0.000853316787924199,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,1.5,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7894381344998274,0.00281314389072018,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,1.75,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7574312083538277,0.00282212228391797,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,2.0,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.859869633680354,0.0011015207792560786,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,2.25,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.7786847659852595,0.002744731461836823,0.0,False,False,missing_units
optimizer_first30_ref30,real_even_odd,2.5,30,1,29,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,False,1.0,0.8235887575828337,0.0036474106622846566,0.0,False,False,missing_units
optimizer_first30_ref30,teacher_nn,0.01,30,30,0,,True,1.0,0.9677537408304562,2.3070308776009023e-06,0.0,False,True,claimable_selector_radius
optimizer_first30_ref30,teacher_nn,0.02,30,30,0,,True,1.0,0.8464929771662035,9.679923944229795e-06,1.3884220242854566e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,teacher_nn,0.03,30,30,0,,True,1.0,0.601998736464471,2.8455447051608573e-05,3.568061923007608e-05,False,True,claimable_selector_radius
optimizer_first30_ref30,teacher_nn,0.05,30,30,0,,True,1.0,0.6047074594543861,4.5133547632828506e-05,0.00010075048045905586,False,True,claimable_selector_radius
