beta,radius,finite_reference_coverage_pass,ess_pass,ess_fraction_pass,split_pass,bootstrap_pass,smc_completed_pass,smc_cess_pass,smc_steps_pass,claim,finite_ref_count,finite_ref_min,aggregate_ref_level_ess,aggregate_ref_level_ess_min,q05_ess_fraction,q05_ess_fraction_min,max_split_logZ_per_P_diff,max_split_logZ_per_P_diff_allowed,bootstrap_sd_phi,bootstrap_sd_phi_max,min_smc_cess_fraction,min_smc_cess_fraction_allowed,max_smc_step_count,max_smc_step_count_allowed
0.22,0.7,True,True,True,True,True,True,True,True,pass,100,100,91647.0419397954,25600.0,0.7658744246381908,0.2,3.862677946425262e-05,0.004,1.7453866755467103e-05,0.012,0.7500000000021944,0.6,2.0,120.0
0.22,0.8,True,True,True,True,True,True,True,True,pass,100,100,97087.51810617547,25600.0,0.7723440109441702,0.2,5.429149129691577e-05,0.004,1.7984281326311228e-05,0.012,0.7500000000004338,0.6,2.0,120.0
0.22,0.9,True,True,True,True,True,True,True,True,pass,100,100,101905.50041312937,25600.0,1.0,0.2,7.274840769962513e-05,0.004,1.922362177527566e-05,0.012,0.7500000000003678,0.6,3.0,120.0
0.22,1.0,True,True,True,True,True,True,True,True,pass,100,100,102319.62316816834,25600.0,1.0,0.2,7.32957418181308e-05,0.004,2.07996939960893e-05,0.012,0.7500000000009234,0.6,3.0,120.0
0.22,1.1,True,True,True,True,True,True,True,True,pass,100,100,102236.64585266905,25600.0,0.9969322037051578,0.2,7.263789690881817e-05,0.004,1.9027870743866817e-05,0.012,0.7500000000010932,0.6,3.0,120.0
0.22,1.2,True,True,True,True,True,True,True,True,pass,100,100,101774.50651192648,25600.0,0.9711745267873149,0.2,8.891683709697869e-05,0.004,2.0840275767787363e-05,0.012,0.7500000000005423,0.6,3.0,120.0
0.22,1.3,True,True,True,True,True,True,True,True,pass,100,100,100967.45383748795,25600.0,0.9336440018463775,0.2,9.127057180670871e-05,0.004,2.1414949097643235e-05,0.012,0.750000000000198,0.6,3.0,120.0
0.22,1.4,True,True,True,True,True,True,True,True,pass,100,100,99679.0335350281,25600.0,0.897285487265794,0.2,8.750715932171775e-05,0.004,1.9887684111333776e-05,0.012,0.750000000000104,0.6,4.0,120.0
0.22,1.5,True,True,True,True,True,True,True,True,pass,100,100,98133.47636501401,25600.0,0.872832637489742,0.2,8.014236490831135e-05,0.004,2.218947428592658e-05,0.012,0.7500000000001853,0.6,4.0,120.0
0.22,1.6,True,True,True,True,True,True,True,True,pass,100,100,95935.92199607025,25600.0,0.834435417794718,0.2,9.65982504506975e-05,0.004,2.2870308010173278e-05,0.012,0.7500000000002689,0.6,4.0,120.0
0.22,1.7,True,True,True,True,True,True,True,True,pass,100,100,93602.76849076497,25600.0,0.7987434301986936,0.2,9.758099204966904e-05,0.004,2.1228909593212332e-05,0.012,0.7500000000004564,0.6,4.0,120.0
0.22,1.8,True,True,True,True,True,True,True,True,pass,100,100,91725.60306694207,25600.0,0.7965830239862673,0.2,0.0001354543831213177,0.004,2.201798304474591e-05,0.012,0.7500000000000221,0.6,4.0,120.0
0.22,1.9,True,True,True,True,True,True,True,True,pass,100,100,89801.23082748857,25600.0,0.7827878760638073,0.2,0.00011639308066241642,0.004,2.1958416639676405e-05,0.012,0.7500000000006243,0.6,4.0,120.0
0.22,2.0,True,True,True,True,True,True,True,True,pass,100,100,90137.91679869893,25600.0,0.7839486443515593,0.2,0.00010431047837798574,0.004,2.160398924028523e-05,0.012,0.7500000000005334,0.6,4.0,120.0
0.22,2.1,True,True,True,True,True,True,True,True,pass,100,100,89885.6162855351,25600.0,0.782005000632447,0.2,0.00012938189543755809,0.004,2.3234375618364816e-05,0.012,0.750000000000172,0.6,4.0,120.0
0.22,2.2,True,True,True,True,True,True,True,True,pass,100,100,90828.3506225537,25600.0,0.7816005276415198,0.2,0.00011712322165684179,0.004,2.1784162940849337e-05,0.012,0.7500000000000248,0.6,4.0,120.0
0.22,2.3,True,True,True,True,True,True,True,True,pass,100,100,93400.34747081174,25600.0,0.767543661243987,0.2,0.00016496823681271512,0.004,2.2146051245408725e-05,0.012,0.7500000000005457,0.6,4.0,120.0
0.22,2.4,True,True,True,True,True,True,True,True,pass,100,100,95524.92826085331,25600.0,0.7701961440540745,0.2,0.00015173787297233677,0.004,2.133514252457429e-05,0.012,0.7500000000000174,0.6,4.0,120.0
0.22,2.5,True,True,True,True,True,True,True,True,pass,100,100,98228.78410605117,25600.0,0.7767215826062226,0.2,0.00019355937153793355,0.004,2.1685895968808917e-05,0.012,0.7500000000004284,0.6,5.0,120.0
0.22,2.6,True,True,True,True,True,True,True,True,pass,100,100,101232.14406355823,25600.0,0.874208038649649,0.2,0.00013231250499647025,0.004,2.153067336517407e-05,0.012,0.7500000000002786,0.6,5.0,120.0
0.22,2.7,True,True,True,True,True,True,True,True,pass,100,100,101667.95771134252,25600.0,0.9705785232540335,0.2,0.00015053395572540228,0.004,2.236887063506921e-05,0.012,0.7500000000000574,0.6,5.0,120.0
0.22,2.8,True,True,True,True,True,True,True,True,pass,100,100,102379.97970064408,25600.0,1.0,0.2,0.00017504714141484642,0.004,2.179373429280792e-05,0.012,0.7500000000011798,0.6,5.0,120.0
0.22,2.9,True,True,True,True,True,True,True,True,pass,100,100,102335.60850070528,25600.0,1.0,0.2,0.00017733209076410848,0.004,2.2238353588594042e-05,0.012,0.750000000000543,0.6,5.0,120.0
0.22,3.0,True,True,True,True,True,True,True,True,pass,100,100,102318.55505506326,25600.0,0.9999408108217064,0.2,0.000122649086163997,0.004,2.062425011246922e-05,0.012,0.750000000000098,0.6,5.0,120.0
0.26,0.1,True,True,True,True,True,True,True,True,pass,100,100,102270.01601590788,25600.0,0.9955926622768945,0.2,2.3956970900056535e-06,0.004,1.5051376991769933e-06,0.012,0.9891588235991635,0.6,1.0,120.0
0.26,0.2,True,True,True,True,True,True,True,True,pass,100,100,101579.41625014655,25600.0,0.9762338184896672,0.2,8.715568415764515e-06,0.004,3.856426319320657e-06,0.012,0.9587453548702521,0.6,1.0,120.0
0.26,0.3,True,True,True,True,True,True,True,True,pass,100,100,99867.2998123517,25600.0,0.9391848615027562,0.2,1.0522225946658846e-05,0.004,5.8963000539579365e-06,0.012,0.8984435984862438,0.6,1.0,120.0
0.26,0.4,True,True,True,True,True,True,True,True,pass,100,100,96631.21581692666,25600.0,0.8821541257240276,0.2,2.0895551554132637e-05,0.004,8.728970668591974e-06,0.012,0.817291308828753,0.6,1.0,120.0
0.26,0.5,True,True,True,True,True,True,True,True,pass,100,100,92271.17789094636,25600.0,0.8185910766367033,0.2,1.8498322065390637e-05,0.004,1.0710586326758007e-05,0.012,0.7500000000548729,0.6,2.0,120.0
0.26,0.6,True,True,True,True,True,True,True,True,pass,100,100,89377.90943373546,25600.0,0.7748678811161674,0.2,3.903315752716544e-05,0.004,1.219579506462439e-05,0.012,0.750000000002273,0.6,2.0,120.0
0.26,0.7,True,True,True,True,True,True,True,True,pass,100,100,90571.14696192568,25600.0,0.7700507388290412,0.2,4.539546728115558e-05,0.004,1.4598207462400747e-05,0.012,0.7500000000002599,0.6,2.0,120.0
0.26,0.8,True,True,True,True,True,True,True,True,pass,100,100,94936.00117037492,25600.0,0.7703802977923597,0.2,4.7219062341918665e-05,0.004,1.5085201788771851e-05,0.012,0.7500000000008161,0.6,2.0,120.0
0.26,0.9,True,True,True,True,True,True,True,True,pass,100,100,99927.33223278262,25600.0,0.8002929182976961,0.2,4.540638392465394e-05,0.004,1.679637997042247e-05,0.012,0.750000000000176,0.6,3.0,120.0
0.26,1.0,True,True,True,True,True,True,True,True,pass,100,100,102103.20289530503,25600.0,0.9997361185148599,0.2,5.810448427376343e-05,0.004,1.7173812245333963e-05,0.012,0.750000000000194,0.6,3.0,120.0
0.26,1.1,True,True,True,True,True,True,True,True,pass,100,100,102244.48880217894,25600.0,0.996043263887607,0.2,9.125984171895968e-05,0.004,1.7257700519842367e-05,0.012,0.7500000000006922,0.6,3.0,120.0
0.26,1.2,True,True,True,True,True,True,True,True,pass,100,100,101970.71479250715,25600.0,0.9707412786712231,0.2,6.16557618168002e-05,0.004,1.8423114141266835e-05,0.012,0.750000000000096,0.6,3.0,120.0
0.26,1.3,True,True,True,True,True,True,True,True,pass,100,100,101502.22685193978,25600.0,0.9520453289671872,0.2,6.634046928008478e-05,0.004,1.945843300936609e-05,0.012,0.7500000000008538,0.6,3.0,120.0
0.26,1.4,True,True,True,True,True,True,True,True,pass,100,100,100925.22467121946,25600.0,0.9220817662335884,0.2,9.588819127320588e-05,0.004,1.982380678470092e-05,0.012,0.7500000000006376,0.6,4.0,120.0
0.26,1.5,True,True,True,True,True,True,True,True,pass,100,100,100018.45522252045,25600.0,0.9130098949744678,0.2,0.00010396630727294811,0.004,2.0242234251739866e-05,0.012,0.7500000000002426,0.6,4.0,120.0
0.26,1.6,True,True,True,True,True,True,True,True,pass,100,100,98220.36305752379,25600.0,0.8767479680216903,0.2,0.00012600608630785194,0.004,1.901195169473067e-05,0.012,0.7500000000010206,0.6,4.0,120.0
0.26,1.7,True,True,True,True,True,True,True,True,pass,100,100,96379.89284064187,25600.0,0.868946896185546,0.2,0.0001619933965852844,0.004,2.0907164150108448e-05,0.012,0.7500000000003838,0.6,4.0,120.0
0.26,1.8,True,True,True,True,True,True,True,True,pass,100,100,93692.28644640975,25600.0,0.8383740473331743,0.2,8.264349491073148e-05,0.004,2.03632357245388e-05,0.012,0.750000000000136,0.6,4.0,120.0
0.26,1.9,True,True,True,True,True,True,True,True,pass,100,100,91437.99063390093,25600.0,0.807606492946976,0.2,0.0001490518394987806,0.004,2.1443285727943826e-05,0.012,0.7500000000004884,0.6,4.0,120.0
0.26,2.0,True,True,True,True,True,True,True,True,pass,100,100,88885.55283781921,25600.0,0.7966251783155035,0.2,0.0001564970933738423,0.004,2.185836815675038e-05,0.012,0.7500000000000627,0.6,4.0,120.0
0.26,2.1,True,True,True,True,True,True,True,True,pass,100,100,87719.17453498466,25600.0,0.7815378718950456,0.2,0.0001452871909523235,0.004,2.3310352751001446e-05,0.012,0.7500000000005204,0.6,4.0,120.0
0.26,2.2,True,True,True,True,True,True,True,True,pass,100,100,87326.52773555608,25600.0,0.7711047800954782,0.2,0.0001329038665620426,0.004,2.0319044404727938e-05,0.012,0.7500000000008081,0.6,4.0,120.0
0.26,2.3,True,True,True,True,True,True,True,True,pass,100,100,88536.92676673674,25600.0,0.764349848136892,0.2,0.00012936912651838727,0.004,2.120176031728281e-05,0.012,0.7500000000004997,0.6,4.0,120.0
0.26,2.4,True,True,True,True,True,True,True,True,pass,100,100,93833.05912659975,25600.0,0.7758843449182677,0.2,0.00011846432318572049,0.004,2.2737610030002735e-05,0.012,0.7500000000001167,0.6,4.0,120.0
0.26,2.5,True,True,True,True,True,True,True,True,pass,100,100,97977.72270780642,25600.0,0.8024814747896761,0.2,0.00011521862614753292,0.004,2.0893230078334814e-05,0.012,0.7500000000002046,0.6,5.0,120.0
0.26,2.6,True,True,True,True,True,True,True,True,pass,100,100,101127.76611576031,25600.0,0.8668299072025902,0.2,0.00015967244062405607,0.004,2.1371946349132937e-05,0.012,0.7500000000000507,0.6,5.0,120.0
0.26,2.7,True,True,True,True,True,True,True,True,pass,100,100,101981.24390647536,25600.0,0.9999029640026857,0.2,0.0002313991892145525,0.004,2.191504153165109e-05,0.012,0.7500000000003362,0.6,5.0,120.0
0.26,2.8,True,True,True,True,True,True,True,True,pass,100,100,102395.50905692161,25600.0,1.0,0.2,0.00022974708839452093,0.004,2.1657436036376557e-05,0.012,0.7500000000000804,0.6,5.0,120.0
0.26,2.9,True,True,True,True,True,True,True,True,pass,100,100,102396.67241297441,25600.0,1.0,0.2,0.0001599473891994764,0.004,2.2772611059490508e-05,0.012,0.7500000000000314,0.6,5.0,120.0
0.26,3.0,True,True,True,True,True,True,True,True,pass,100,100,102384.74456912576,25600.0,1.0,0.2,0.00020855287638271572,0.004,2.1732909935311945e-05,0.012,0.7500000000002046,0.6,5.0,120.0
0.3,0.1,True,True,True,True,True,True,True,True,pass,100,100,102327.60147877263,25600.0,0.9978934884060303,0.2,3.889138377166384e-06,0.004,1.0585048770525225e-06,0.012,0.9947644193939295,0.6,1.0,120.0
0.3,0.2,True,True,True,True,True,True,True,True,pass,100,100,101746.36493294346,25600.0,0.9804530468360944,0.2,4.7808400694614665e-06,0.004,2.630649440092557e-06,0.012,0.9656214259554194,0.6,1.0,120.0
0.3,0.3,True,True,True,True,True,True,True,True,pass,100,100,100022.27048562482,25600.0,0.9280793097373427,0.2,1.5423759802203953e-05,0.004,4.730528579787604e-06,0.012,0.8911690048973923,0.6,1.0,120.0
0.3,0.4,True,True,True,True,True,True,True,True,pass,100,100,96791.19099961198,25600.0,0.8631441499350213,0.2,2.2252931667212633e-05,0.004,7.184216387958858e-06,0.012,0.8016208961801665,0.6,1.0,120.0
0.3,0.5,True,True,True,True,True,True,True,True,pass,100,100,92912.58569510462,25600.0,0.8248388323240847,0.2,2.947726679571503e-05,0.004,9.48646699914316e-06,0.012,0.7500000000145391,0.6,2.0,120.0
0.3,0.6,True,True,True,True,True,True,True,True,pass,100,100,89204.6506901703,25600.0,0.7815286592183053,0.2,3.226399957833242e-05,0.004,1.165499829624872e-05,0.012,0.7500000000006463,0.6,2.0,120.0
0.3,0.7,True,True,True,True,True,True,True,True,pass,100,100,89523.57058673321,25600.0,0.7679973733584596,0.2,2.903476392408576e-05,0.004,1.3924443049314901e-05,0.012,0.7500000000010639,0.6,2.0,120.0
0.3,0.8,True,True,True,True,True,True,True,True,pass,100,100,94507.59709443535,25600.0,0.7655894052051463,0.2,4.335005919550774e-05,0.004,1.4796422524582664e-05,0.012,0.7500000000025054,0.6,2.0,120.0
0.3,0.9,True,True,True,True,True,True,True,True,pass,100,100,99701.42119075463,25600.0,0.7743258835046742,0.2,4.941919949545283e-05,0.004,1.570499173876889e-05,0.012,0.7500000000017667,0.6,2.0,120.0
0.3,1.0,True,True,True,True,True,True,True,True,pass,100,100,102112.7907366783,25600.0,1.0,0.2,7.195176953237561e-05,0.004,1.6831665767950663e-05,0.012,0.7500000000000094,0.6,2.0,120.0
0.3,1.1,True,True,True,True,True,True,True,True,pass,100,100,102398.44944670585,25600.0,1.0,0.2,6.222109064066895e-05,0.004,1.823849260370553e-05,0.012,0.7500000000025348,0.6,3.0,120.0
0.3,1.2,True,True,True,True,True,True,True,True,pass,100,100,102375.37986416327,25600.0,0.998176743800716,0.2,7.310172112932477e-05,0.004,1.7831448803440706e-05,0.012,0.750000000000575,0.6,3.0,120.0
0.3,1.3,True,True,True,True,True,True,True,True,pass,100,100,102272.9615776261,25600.0,0.9936377500684019,0.2,7.266276150220473e-05,0.004,1.8462966328785586e-05,0.012,0.7500000000007535,0.6,3.0,120.0
0.3,1.4,True,True,True,True,True,True,True,True,pass,100,100,101916.71259677713,25600.0,0.9714360435533607,0.2,6.901230416226658e-05,0.004,1.90637498509316e-05,0.012,0.7500000000014689,0.6,3.0,120.0
0.3,1.5,True,True,True,True,True,True,True,True,pass,100,100,101205.789582361,25600.0,0.9540594285033782,0.2,7.406725569136203e-05,0.004,1.883739927641915e-05,0.012,0.7500000000000794,0.6,3.0,120.0
0.3,1.6,True,True,True,True,True,True,True,True,pass,100,100,99819.57894361895,25600.0,0.9296861057860771,0.2,0.00011942827112381572,0.004,1.899908086826984e-05,0.012,0.7500000000010033,0.6,3.0,120.0
0.3,1.7,True,True,True,True,True,True,True,True,pass,100,100,97468.77058007299,25600.0,0.8900060072788545,0.2,8.683228483472906e-05,0.004,1.9454355655200376e-05,0.012,0.7500000000000494,0.6,3.0,120.0
0.3,1.8,True,True,True,True,True,True,True,True,pass,100,100,95059.75876406294,25600.0,0.8601618850852796,0.2,0.00017241790612458656,0.004,1.9855263454805435e-05,0.012,0.750000000000152,0.6,3.0,120.0
0.3,1.9,True,True,True,True,True,True,True,True,pass,100,100,92185.88202538344,25600.0,0.8267510834740643,0.2,0.00010410458471487984,0.004,2.06196967213539e-05,0.012,0.7500000000000747,0.6,3.0,120.0
0.3,2.0,True,True,True,True,True,True,True,True,pass,100,100,89137.3172757492,25600.0,0.7987447787026034,0.2,8.739602019890555e-05,0.004,2.1881066254149054e-05,0.012,0.7500000000002126,0.6,3.0,120.0
0.3,2.1,True,True,True,True,True,True,True,True,pass,100,100,87169.19515967654,25600.0,0.7950878970192871,0.2,0.00013144830993344357,0.004,2.0929745313884966e-05,0.012,0.7500000000000101,0.6,4.0,120.0
0.3,2.2,True,True,True,True,True,True,True,True,pass,100,100,84306.80949367024,25600.0,0.7792237382481733,0.2,0.00018467581128952192,0.004,2.046966912838e-05,0.012,0.7500000000007622,0.6,4.0,120.0
0.3,2.3,True,True,True,True,True,True,True,True,pass,100,100,87477.9583678204,25600.0,0.7727802661277893,0.2,0.00013173381463546288,0.004,1.9435083071240126e-05,0.012,0.7500000000001527,0.6,4.0,120.0
0.3,2.4,True,True,True,True,True,True,True,True,pass,100,100,91693.09706177945,25600.0,0.7688735855661183,0.2,0.0001388285500187506,0.004,2.170889465824901e-05,0.012,0.7500000000003835,0.6,4.0,120.0
0.3,2.5,True,True,True,True,True,True,True,True,pass,100,100,96870.79349479917,25600.0,0.7836605141816472,0.2,0.00013283683192648,0.004,2.3152053620635385e-05,0.012,0.7500000000000554,0.6,4.0,120.0
0.3,2.6,True,True,True,True,True,True,True,True,pass,100,100,100635.28471054423,25600.0,0.8623934253069662,0.2,9.866967743753532e-05,0.004,2.1374156986028305e-05,0.012,0.750000000000089,0.6,4.0,120.0
0.3,2.7,True,True,True,True,True,True,True,True,pass,100,100,101839.09868269788,25600.0,1.0,0.2,0.00015117876108919822,0.004,2.14403686868738e-05,0.012,0.7500000000003632,0.6,4.0,120.0
0.3,2.8,True,True,True,True,True,True,True,True,pass,100,100,102145.00215067121,25600.0,1.0,0.2,0.000163426276852601,0.004,2.2673025127196593e-05,0.012,0.7500000000000694,0.6,4.0,120.0
0.3,2.9,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00015601507883592812,0.004,2.234690781135786e-05,0.012,0.7500000000004298,0.6,4.0,120.0
0.3,3.0,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00015332052275508252,0.004,2.3064785596142702e-05,0.012,0.7500000000001583,0.6,4.0,120.0
0.34,0.1,True,True,True,True,True,True,True,True,pass,100,100,102262.04234728806,25600.0,0.995546928904738,0.2,3.26465861773739e-06,0.004,7.576485696024319e-07,0.012,0.9929091529912496,0.6,1.0,120.0
0.34,0.2,True,True,True,True,True,True,True,True,pass,100,100,101131.97855400531,25600.0,0.9699228461382526,0.2,1.0468957913071717e-05,0.004,2.2534662627141325e-06,0.012,0.942640666153972,0.6,1.0,120.0
0.34,0.3,True,True,True,True,True,True,True,True,pass,100,100,98090.24393229406,25600.0,0.90456526930817,0.2,2.0787518053691887e-05,0.004,4.0147817638847455e-06,0.012,0.850555746617547,0.6,1.0,120.0
0.34,0.4,True,True,True,True,True,True,True,True,pass,100,100,93187.91958508546,25600.0,0.8256852230650962,0.2,2.4873054030515295e-05,0.004,5.996420521104063e-06,0.012,0.7580767656877156,0.6,1.0,120.0
0.34,0.5,True,True,True,True,True,True,True,True,pass,100,100,88302.54369676954,25600.0,0.7667586768321781,0.2,3.579876138391519e-05,0.004,7.819084639005945e-06,0.012,0.7500000000006269,0.6,2.0,120.0
0.34,0.6,True,True,True,True,True,True,True,True,pass,100,100,89789.58637821427,25600.0,0.7626713629419056,0.2,2.641108828516655e-05,0.004,9.904752256343257e-06,0.012,0.750000000000106,0.6,2.0,120.0
0.34,0.7,True,True,True,True,True,True,True,True,pass,100,100,93168.79191891824,25600.0,0.767294063773952,0.2,4.677121423679803e-05,0.004,1.0240935734230518e-05,0.012,0.7500000000000354,0.6,2.0,120.0
0.34,0.8,True,True,True,True,True,True,True,True,pass,100,100,99513.79738889751,25600.0,0.789314879920371,0.2,5.7651939497393016e-05,0.004,1.2283017454697637e-05,0.012,0.7500000000001626,0.6,2.0,120.0
0.34,0.9,True,True,True,True,True,True,True,True,pass,100,100,102118.58965811308,25600.0,1.0,0.2,5.4958159346056056e-05,0.004,1.2434756039564336e-05,0.012,0.7500000000001646,0.6,3.0,120.0
0.34,1.0,True,True,True,True,True,True,True,True,pass,100,100,102385.39149944566,25600.0,1.0,0.2,5.1417171675845956e-05,0.004,1.2371365743013199e-05,0.012,0.7500000000003372,0.6,3.0,120.0
0.34,1.1,True,True,True,True,True,True,True,True,pass,100,100,102360.67590434279,25600.0,0.9999372515910809,0.2,4.8356532765420867e-05,0.004,1.2168510071009687e-05,0.012,0.7500000000000927,0.6,3.0,120.0
0.34,1.2,True,True,True,True,True,True,True,True,pass,100,100,102279.51728923828,25600.0,0.9963230104174923,0.2,8.246650565224817e-05,0.004,1.3599272874485526e-05,0.012,0.7500000000000441,0.6,3.0,120.0
0.34,1.3,True,True,True,True,True,True,True,True,pass,100,100,102089.20158262659,25600.0,0.9810749209559869,0.2,7.339266160273038e-05,0.004,1.314547846855514e-05,0.012,0.7500000000003059,0.6,3.0,120.0
0.34,1.4,True,True,True,True,True,True,True,True,pass,100,100,101672.87496038184,25600.0,0.9611573227704912,0.2,7.913419559963017e-05,0.004,1.3873882621809875e-05,0.012,0.7500000000002839,0.6,3.0,120.0
0.34,1.5,True,True,True,True,True,True,True,True,pass,100,100,100927.42734247928,25600.0,0.9431055223593601,0.2,9.419650004737302e-05,0.004,1.5465346792948157e-05,0.012,0.7500000000002539,0.6,3.0,120.0
0.34,1.6,True,True,True,True,True,True,True,True,pass,100,100,99561.314369046,25600.0,0.9178727940328082,0.2,9.105922381914372e-05,0.004,1.4677059810517614e-05,0.012,0.7500000000000457,0.6,3.0,120.0
0.34,1.7,True,True,True,True,True,True,True,True,pass,100,100,97558.81365366589,25600.0,0.8936000434039398,0.2,8.279193242333075e-05,0.004,1.5241769962057584e-05,0.012,0.7500000000003398,0.6,3.0,120.0
0.34,1.8,True,True,True,True,True,True,True,True,pass,100,100,95286.81236939764,25600.0,0.8490989920038013,0.2,0.00010908468710584275,0.004,1.5402490727908764e-05,0.012,0.7500000000001933,0.6,3.0,120.0
0.34,1.9,True,True,True,True,True,True,True,True,pass,100,100,92778.21791660144,25600.0,0.8376861161494503,0.2,0.000119648513149908,0.004,1.581673451183186e-05,0.012,0.7500000000001963,0.6,3.0,120.0
0.34,2.0,True,True,True,True,True,True,True,True,pass,100,100,89903.91542514427,25600.0,0.804713744314113,0.2,0.00012155533936461399,0.004,1.5899207022773705e-05,0.012,0.7500000000010466,0.6,4.0,120.0
0.34,2.1,True,True,True,True,True,True,True,True,pass,100,100,87517.53236806742,25600.0,0.7824921692091575,0.2,0.00013151480430598146,0.004,1.5946914238464494e-05,0.012,0.750000000001437,0.6,4.0,120.0
0.34,2.2,True,True,True,True,True,True,True,True,pass,100,100,85308.16941565712,25600.0,0.7766365630635903,0.2,0.0001546663674563017,0.004,1.5382296023319304e-05,0.012,0.7500000000001193,0.6,4.0,120.0
0.34,2.3,True,True,True,True,True,True,True,True,pass,100,100,85358.17132882541,25600.0,0.7680580167346546,0.2,0.0001312359493283702,0.004,1.6288443886139187e-05,0.012,0.7500000000001247,0.6,4.0,120.0
0.34,2.4,True,True,True,True,True,True,True,True,pass,100,100,87873.25126616709,25600.0,0.7639348056861568,0.2,0.00014413201010385888,0.004,1.706951356247513e-05,0.012,0.7500000000000208,0.6,4.0,120.0
0.34,2.5,True,True,True,True,True,True,True,True,pass,100,100,94303.69861440602,25600.0,0.766807427103934,0.2,0.00014352393406585356,0.004,1.696222903360762e-05,0.012,0.7500000000001353,0.6,4.0,120.0
0.34,2.6,True,True,True,True,True,True,True,True,pass,100,100,98865.91174967455,25600.0,0.7927536511901344,0.2,0.00012202953772620432,0.004,1.6637391444489002e-05,0.012,0.7500000000000074,0.6,4.0,120.0
0.34,2.7,True,True,True,True,True,True,True,True,pass,100,100,101725.0427712356,25600.0,0.9938853186026206,0.2,0.0001321603000361594,0.004,1.8307777607282086e-05,0.012,0.7500000000001513,0.6,4.0,120.0
0.34,2.8,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00015880494485451247,0.004,1.795291873420239e-05,0.012,0.7500000000004681,0.6,4.0,120.0
0.34,2.9,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00012661363380396436,0.004,1.875182013923367e-05,0.012,0.7500000000004224,0.6,4.0,120.0
0.34,3.0,True,True,True,True,True,True,True,True,pass,100,100,102400.0,25600.0,1.0,0.2,0.00017074368779026997,0.004,1.8549998646217507e-05,0.012,0.7500000000000614,0.6,4.0,120.0
0.38,0.1,True,True,True,True,True,True,True,True,pass,100,100,102203.58981628221,25600.0,0.9954024551669323,0.2,3.6273543635480446e-06,0.004,1.054343149378506e-06,0.012,0.9750389231742929,0.6,1.0,120.0
0.38,0.2,True,True,True,True,True,True,True,True,pass,100,100,100547.40983472917,25600.0,0.9521767044610084,0.2,2.2580722851680833e-05,0.004,3.3092172336226914e-06,0.012,0.8446226805172596,0.6,1.0,120.0
0.38,0.3,True,True,True,True,True,True,True,True,pass,100,100,97334.41738323474,25600.0,0.8969249175491275,0.2,1.6491180662730824e-05,0.004,6.7225435479193375e-06,0.012,0.7500000000365409,0.6,2.0,120.0
0.38,0.4,True,True,True,True,True,True,True,True,pass,100,100,91714.27764231099,25600.0,0.799314160380372,0.2,2.3769488100543313e-05,0.004,9.503255385010892e-06,0.012,0.7500000000193946,0.6,2.0,120.0
0.38,0.5,True,True,True,True,True,True,True,True,pass,100,100,88679.29183543863,25600.0,0.7660814726760314,0.2,4.190604120639839e-05,0.004,1.112690957029721e-05,0.012,0.7500000000014236,0.6,2.0,120.0
0.38,0.6,True,True,True,True,True,True,True,True,pass,100,100,94102.93372645599,25600.0,0.7750480420135514,0.2,7.624729444955011e-05,0.004,1.2485370037716558e-05,0.012,0.7500000000007249,0.6,3.0,120.0
0.38,0.7,True,True,True,True,True,True,True,True,pass,100,100,97628.48386808274,25600.0,0.7843476701950282,0.2,4.7497466568785454e-05,0.004,1.3921573279576941e-05,0.012,0.7500000000016028,0.6,3.0,120.0
0.38,0.8,True,True,True,True,True,True,True,True,pass,100,100,100260.77987961518,25600.0,0.7832225077488638,0.2,6.430946721171801e-05,0.004,1.4652036816069705e-05,0.012,0.7500000000003105,0.6,3.0,120.0
0.38,0.9,True,True,True,True,True,True,True,True,pass,100,100,102087.91377534994,25600.0,0.9995394654153466,0.2,9.801834932168494e-05,0.004,1.4731836490516253e-05,0.012,0.7500000000003278,0.6,3.0,120.0
0.38,1.0,True,True,True,True,True,True,True,True,pass,100,100,101977.39575672682,25600.0,0.9933004158452218,0.2,7.45848132647127e-05,0.004,1.511156106652755e-05,0.012,0.7500000000006689,0.6,3.0,120.0
0.38,1.1,True,True,True,True,True,True,True,True,pass,100,100,101939.27354485105,25600.0,0.9818542705862856,0.2,0.00010387129179086347,0.004,1.5456163257916584e-05,0.012,0.7500000000005363,0.6,3.0,120.0
0.38,1.2,True,True,True,True,True,True,True,True,pass,100,100,101570.40336932921,25600.0,0.9614371074263375,0.2,8.493192134238364e-05,0.004,1.6259082607938764e-05,0.012,0.7500000000001347,0.6,3.0,120.0
0.38,1.3,True,True,True,True,True,True,True,True,pass,100,100,101284.87179522919,25600.0,0.9447096954155696,0.2,9.147434423713721e-05,0.004,1.5275993390872168e-05,0.012,0.7500000000003618,0.6,3.0,120.0
0.38,1.4,True,True,True,True,True,True,True,True,pass,100,100,100522.54826084687,25600.0,0.917710884270814,0.2,9.423244190023285e-05,0.004,1.4913807314703387e-05,0.012,0.7500000000002066,0.6,3.0,120.0
