rule,ref_id,radius,phi_energy_raw,source_run,nmstv_mean,tv_mean
very_low_tv_spectral_teacher,3,2.2,-0.0903505001760793,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.25,-0.0817911247468326,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.3,-0.0988620930752762,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.35,-0.0877267285045634,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.4,-0.1030690183834276,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.45,-0.0941119860682736,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.5,-0.0853077330540645,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.1,-0.0057899510509985,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.15,-0.0104181756880281,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.2,-0.0155486361134089,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.25,-0.0204598457973983,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.3,-0.0218110761195553,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.35,-0.0299533313733309,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.4,-0.0307699926073544,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.45,-0.0358360618822227,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.5,-0.0384547932261573,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.55,-0.0358337371277711,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.6,-0.0399351255296279,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.65,-0.048382319528206,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.7,-0.0478389954624831,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.75,-0.0508173309956497,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.8,-0.0500996997116992,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.85,-0.0561327014810692,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.9,-0.0518647058168894,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,0.95,-0.0602263271469664,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.0,-0.063175049088467,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.05,-0.0612300177389303,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.1,-0.0650869600169052,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.15,-0.0637479211881234,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.2,-0.0616929349983976,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,4,1.25,-0.0659911886087609,advanced_90ref,0.3245703473792008,0.1622455532858676
