cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p23_p_0p00,beta,58,5819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_058_seed_5819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_058_seed_5819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,59,5919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_059_seed_5919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_059_seed_5919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,60,6019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_060_seed_6019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_060_seed_6019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,61,6119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_061_seed_6119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_061_seed_6119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,62,6219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_062_seed_6219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_062_seed_6219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,63,6319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_063_seed_6319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_063_seed_6319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,64,6419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_064_seed_6419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_064_seed_6419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,65,6519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_065_seed_6519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_065_seed_6519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,66,6619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_066_seed_6619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_066_seed_6619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,67,6719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_067_seed_6719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_067_seed_6719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,68,6819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_068_seed_6819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_068_seed_6819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,69,6919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_069_seed_6919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_069_seed_6919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,70,7019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_070_seed_7019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_070_seed_7019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,71,7119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_071_seed_7119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_071_seed_7119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,72,7219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_072_seed_7219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_072_seed_7219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,73,7319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_073_seed_7319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_073_seed_7319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,74,7419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_074_seed_7419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_074_seed_7419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,75,7519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_075_seed_7519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_075_seed_7519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,76,7619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_076_seed_7619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_076_seed_7619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,77,7719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_077_seed_7719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_077_seed_7719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,78,7819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_078_seed_7819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_078_seed_7819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,79,7919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_079_seed_7919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_079_seed_7919234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,80,8019234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_080_seed_8019234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_080_seed_8019234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,81,8119234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_081_seed_8119234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_081_seed_8119234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,82,8219234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_082_seed_8219234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_082_seed_8219234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,83,8319234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_083_seed_8319234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_083_seed_8319234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,84,8419234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_084_seed_8419234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_084_seed_8419234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,85,8519234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_085_seed_8519234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_085_seed_8519234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,86,8619234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_086_seed_8619234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_086_seed_8619234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,87,8719234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_087_seed_8719234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_087_seed_8719234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,88,8819234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_088_seed_8819234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_088_seed_8819234/dataset_meta.json
cell_beta_0p23_p_0p00,beta,89,8919234,0.23,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_089_seed_8919234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p23_p_0p00/dataset_089_seed_8919234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,0,21234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_000_seed_021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_000_seed_021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,1,121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_001_seed_121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_001_seed_121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,2,221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_002_seed_221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_002_seed_221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,3,321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_003_seed_321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_003_seed_321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,4,421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_004_seed_421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_004_seed_421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,5,521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_005_seed_521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_005_seed_521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,6,621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_006_seed_621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_006_seed_621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,7,721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_007_seed_721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_007_seed_721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,8,821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_008_seed_821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_008_seed_821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,9,921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_009_seed_921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_009_seed_921234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,10,1021234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_010_seed_1021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_010_seed_1021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,11,1121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_011_seed_1121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_011_seed_1121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,12,1221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_012_seed_1221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_012_seed_1221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,13,1321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_013_seed_1321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_013_seed_1321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,14,1421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_014_seed_1421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_014_seed_1421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,15,1521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_015_seed_1521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_015_seed_1521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,16,1621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_016_seed_1621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_016_seed_1621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,17,1721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_017_seed_1721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_017_seed_1721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,18,1821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_018_seed_1821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_018_seed_1821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,19,1921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_019_seed_1921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_019_seed_1921234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,20,2021234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_020_seed_2021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_020_seed_2021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,21,2121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_021_seed_2121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_021_seed_2121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,22,2221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_022_seed_2221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_022_seed_2221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,23,2321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_023_seed_2321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_023_seed_2321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,24,2421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_024_seed_2421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_024_seed_2421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,25,2521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_025_seed_2521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_025_seed_2521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,26,2621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_026_seed_2621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_026_seed_2621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,27,2721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_027_seed_2721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_027_seed_2721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,28,2821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_028_seed_2821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_028_seed_2821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,29,2921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_029_seed_2921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_029_seed_2921234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,30,3021234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_030_seed_3021234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_030_seed_3021234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,31,3121234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_031_seed_3121234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_031_seed_3121234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,32,3221234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_032_seed_3221234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_032_seed_3221234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,33,3321234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_033_seed_3321234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_033_seed_3321234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,34,3421234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_034_seed_3421234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_034_seed_3421234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,35,3521234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_035_seed_3521234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_035_seed_3521234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,36,3621234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_036_seed_3621234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_036_seed_3621234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,37,3721234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_037_seed_3721234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_037_seed_3721234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,38,3821234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_038_seed_3821234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_038_seed_3821234/dataset_meta.json
cell_beta_0p25_p_0p00,beta,39,3921234,0.25,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_039_seed_3921234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p25_p_0p00/dataset_039_seed_3921234/dataset_meta.json
