source,case_id,case_label,eta,nmstv,ref_id,method,radius,dphi_dr,curvature
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.86,-0.06866454730684773,-0.7768004836958546
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.87,-0.05279750527969124,0.18175240238698365
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.88,-0.1233258599988023,-0.7971899099294042
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.89,-0.12559656464555485,3.306549726962979
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.9,-0.06720325055802456,1.995951091465054
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.91,0.08269858208372632,1.214095643124459
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.92,0.07201787539712967,1.1349248181936407
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.93,-0.008172255413173068,-0.752131136536681
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.94,-0.0021674062498064917,-1.1904138903336783
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.95,-0.020184306785856365,-2.946014832202728
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.96,-0.05197186157629386,-3.4114961258853023
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.97,-0.08841422930356016,-3.8769774195679485
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.98,-0.12951140996765292,-4.342458713250595
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,0.99,-0.17526340356857215,-4.807940006933241
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_11_3,1.0,-0.22567021010631783,-5.273421300615888
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.01,0.012107724048469215,-1.1352118440262458
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.02,0.0008244269419770894,-1.1214475772721773
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.03,-0.010321227496974351,-1.107683310518109
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.04,-0.02132923926838511,-1.0939190437640405
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.05,-0.03219960837225518,-1.080154777009972
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.06,-0.04293233480858458,-1.0663905102559037
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.07,-0.05352741857737328,-1.0526262435018352
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.08,-0.06398485967862129,-1.038861976747767
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.09,-0.07430465811232863,-1.0250977099936984
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.1,-0.08448681387849527,-1.01133344323963
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.11,-0.09453132697712131,-0.9975691764855841
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.12,-0.10579252280018134,-0.954873455654984
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.13,-0.11858289488721815,-0.8382101285225556
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.14,-0.128451192006565,-0.7256233402528907
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.15,-0.13478051058789867,-0.6466135779121251
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.16,-0.14094116277593705,-0.5483226992171163
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.17,-0.14438936970472346,-0.49119338598447726
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.18,-0.14863814710294782,-0.4128242382078715
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.19,-0.1535708721587225,-0.3056831183033867
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.2,-0.1581278357571068,-0.17866811844054897
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.21,-0.1532615772354443,-0.21787033095354014
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.22,-0.1615731887188568,-0.007513477305778338
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.23,-0.16330572011369265,0.16882065111141809
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.24,-0.15680295487625576,0.13381823784566715
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.25,-0.14335544770846226,0.013421111372725614
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.26,-0.14411861894140746,0.07721717019875984
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.27,-0.14837501909220246,0.2941175761689898
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.28,-0.136559428114305,0.1109765821714821
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.29,-0.14861013445724855,0.23319372483230727
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.3,-0.14910404303843505,0.28443272494308247
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.31,-0.1543080248620347,0.5483984300274558
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.32,-0.14061306039678725,0.5979693999161224
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.33,-0.12270435225841603,0.4992136409023531
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.34,-0.11510109097395585,0.4189159325317606
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.35,-0.11251421389551329,0.3918940655003824
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.36,-0.10443817346584504,0.2929362179565622
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.37,-0.0985791851275958,0.1382864054817916
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.38,-0.09752400666419773,0.13005736726316153
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.39,-0.09315819502455336,0.021614849426499827
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.4,-0.09674420691087436,-0.028047161166661727
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.41,-0.11585761322650676,0.17652168831782022
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.42,-0.10542495172191377,0.3027004253195309
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.43,-0.11506420787618807,0.3306103494811907
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.44,-0.11211697555613143,-0.010168589483241064
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.45,-0.10886032508328373,-0.16955894374378477
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.46,-0.0987496368566523,-0.0461933542809394
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.47,-0.09424335168745372,-0.07091358251673263
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.48,-0.11036687227561483,-0.023855537008963257
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.49,-0.09840271736119083,0.37133477926544467
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.5,-0.08755366067805002,0.1688953180302608
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.51,-0.08863010416970205,0.35811232339086363
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.52,-0.09969721747738515,0.21441835143018073
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.53,-0.10487217469781229,0.2551216691696321
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.54,-0.10625163520178042,0.5521657854235813
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.55,-0.08648588240839636,0.3367887951632724
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.56,-0.08580492825085352,0.23778789200495298
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.57,-0.08720202188673168,0.3635801159490275
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.58,-0.07118447317132146,0.3216127498539936
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.59,-0.06369833547223556,0.2714016573005207
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.6,-0.045229366806604596,0.26158498508449757
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.61,-0.04347226985664279,0.565893779820088
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.62,-0.04771949126144531,0.2849568494131196
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.63,-0.04332161845240709,0.11937748509186541
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.64,-0.06626541721933504,-0.07452353956154578
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.65,-0.06411059664023248,-0.1856238081975956
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.66,-0.06805057728615839,-0.08789395789464072
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.67,-0.06011711767432018,-0.21872874507659068
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.68,-0.056638795384403834,-0.09243399518458384
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.69,-0.06994166422598405,-0.014836613427315015
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.7,-0.06642659136380352,-0.2981774777769739
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.71,-0.05759129871749599,-0.06315828868756013
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.72,-0.07167745745123466,0.1990464085400343
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.73,-0.05852506128569721,0.06023307238929565
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.74,-0.0658117500167982,0.20489548425115478
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.75,-0.07139396335392441,-0.18838495454412918
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.76,-0.0721844170676502,0.17279165674700847
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.77,-0.07571100314310568,0.4440527597273589
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.78,-0.06609481587107802,0.09646235567769068
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.79,-0.057544826535537566,0.1260570656188329
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.8,-0.04862238315703963,0.0752707623546196
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.81,-0.03630612963874563,0.27302905670219024
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.82,-0.04184833908990636,0.05301942621668765
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.83,-0.0456835320532217,0.07318564213498702
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.84,-0.057844591194584356,0.527992258533251
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.85,-0.057960922899917784,0.36377514536599653
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.86,-0.03692705746405265,0.114348106680775
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.87,-0.04868118222377353,0.09040436201222057
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.88,-0.04442528826894783,0.3232212525785436
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.89,-0.034105571001634416,0.24778345748831532
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.9,-0.03183716573370271,-0.18065260075168244
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.91,-0.033869697764345806,-0.22585380537738264
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.92,-0.03635424184125016,-0.27105501000348753
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.93,-0.039290797964415564,-0.3162562146295925
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.94,-0.04267936613384202,-0.3614574192556975
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.95,-0.046519946349529516,-0.4066586238818024
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.96,-0.05081253861147807,-0.45185982850790735
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.97,-0.05555714291968767,-0.49706103313401223
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.98,-0.06075375927415831,-0.5422622377601172
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,0.99,-0.06640238767489004,-0.5874634423862222
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,savgol_21_3,1.0,-0.07250302812188278,-0.632664647012327
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.01,-0.010227115014349999,-0.5503874648176889
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.05,-0.03224261360705755,-0.784998817710889
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.1,-0.08615576404842701,-1.0168495543953842
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.15,-0.13392756904659597,-0.6597480563292202
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.2,-0.152130569681349,-0.05631199697211042
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.25,-0.13955876874380704,-0.1758208253305602
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.3,-0.169712652214405,0.16501341750714915
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.35,-0.12305742699309213,1.0525768344251993
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.4,-0.064454968771885,0.09094762853727945
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.45,-0.11396266413936407,-0.61065886014905
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.5,-0.12552085478678998,0.05540876510626913
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.55,-0.10842178762873711,0.49083821960570184
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.6,-0.07643703282621983,0.5801883000660795
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.65,-0.05040295762212921,0.32344364514190926
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.7,-0.04409266831202885,-0.2378375217861376
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.75,-0.07418670980074304,-0.2795591708130915
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.8,-0.07204858539333803,0.43550182629602285
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.85,-0.030636527171140848,0.7203787695632484
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.9,-1.0708437013229322e-05,-0.17531655136217095
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,0.95,-0.048168182307357754,-1.2326885637395049
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p05,1.0,-0.12327956481096375,-1.5022276500721186
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.01,-0.037746488255234446,-0.5062162146913765
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.1,-0.08330594757745834,-0.5195532666058236
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.2,-0.1367431688952015,-0.24001075145495587
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.3,-0.13130809786844952,0.09116561664486733
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.4,-0.11851004556622802,0.10057935992199496
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.5,-0.11119222588405053,0.19548836470397518
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.6,-0.07941237262543299,0.2444869608630727
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.7,-0.062294833711436015,0.13500377069745578
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.8,-0.052411618485941835,0.11446239486093243
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,0.9,-0.03940235473924952,0.021217180892918824
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,9,coarsen_0p10,1.0,-0.04816818230735807,-0.08765827568108552
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.01,-0.004996161861720006,-0.24664263129099945
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.02,-0.007462588174630001,-0.48056086846100005
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.03,-0.014607379230940003,-0.9514358426177498
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.04,-0.026491305026984997,-1.1852543988704995
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.05,-0.03831246720835,-1.0665634788697496
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.06,-0.04782257460437998,-1.2043644863957506
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.07,-0.062399756936265025,-1.3576025854302514
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.08,-0.07497462631298502,-1.083274023914997
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.09,-0.08406523741456495,-0.9241846755189975
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.1,-0.09345831982336497,-1.1237908833560057
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.11,-0.10654105508168507,-1.9909835786839993
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.12,-0.13327799139704494,-1.7386850621464882
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.13,-0.14131475632461482,0.4224451481809881
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.14,-0.12482908843342516,-1.5976369349815123
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.15,-0.17326749502424488,-0.355960543697746
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.16,-0.13194829930737983,3.543822712970221
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.17,-0.1023910407648404,-2.1917463946580273
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.18,-0.17578322720054007,1.109512264895506
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.19,-0.08020079546692982,-2.628226604737785
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.2,-0.22834775929529583,-5.787596293343277
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.21,-0.19595272133379582,7.629841607256041
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.22,-0.07575092715017484,0.6035140976357987
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.23,-0.18388243938107984,-4.3718605544659965
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.24,-0.16318813823949507,2.262584884991737
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.25,-0.13863074168124512,4.435387600038006
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.26,-0.07448038623873487,0.5749314736517626
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.27,-0.12713211220820986,-6.742424492804793
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.28,-0.20932887609483086,3.164989067164517
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.29,-0.0638323308649209,1.2206187059621403
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.3,-0.18491650197558962,-9.439656675412436
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.31,-0.2526254643731698,9.36102655082797
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.32,0.002304029040969935,5.733365532382245
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.33,-0.13795815372552478,-8.194589684171198
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.34,-0.16158776464245417,9.721185972314313
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.35,0.05646556572075978,1.7245542802620628
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.36,-0.12709667903721522,-16.957346888481947
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.37,-0.28268137204887944,1.076910779226269
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.38,-0.10555846345268982,16.352519667806696
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.39,0.04436902130725473,1.659918531373926
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.4,-0.07236009282521128,-12.796492273933033
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.41,-0.21156082417140532,-7.18471211396748
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.42,-0.21605433510455985,11.872521857419239
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.43,0.02588961297697967,15.407280771039975
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.44,0.09209128031623992,-8.113733327397458
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.45,-0.13638505357096964,-17.484732355482564
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.46,-0.25760336679341167,-2.98838882489203
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.47,-0.19615283006881112,19.7265985758403
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.48,0.13692860472339508,10.885190000534308
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.49,0.02155096994187522,-22.503730404146975
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.5,-0.3131460033595448,-3.1134445367322767
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.51,-0.04071792079277037,24.805001554317975
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.52,0.18295402772681513,-16.40463209725894
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.53,-0.36881056273794943,-22.885954604234996
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.54,-0.27476506435788517,25.55172823801368
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.55,0.14222400202232466,9.51132145748516
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.56,-0.08453863520818183,1.862808955879907
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.57,0.17948018113991715,-3.095593962613072
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.58,-0.14645051446044954,-32.65634205101155
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.59,-0.4736466598803144,5.776054316135477
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.6,-0.03092942813773991,21.264340348762705
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.61,-0.04835985290505995,7.479075601580247
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.62,0.11865208389386517,6.8493136063624664
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.63,0.0886264192221895,-1.6791352621435367
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.64,0.0850693786509944,-13.716454191992668
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.65,-0.18570266461766405,-7.098978484119705
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.66,-0.056910191031399826,6.749512405110941
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.67,-0.05071241651544511,-14.944369897414642
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.68,-0.35579758897969294,2.819628202418639
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.69,0.00568014753292001,7.962275531520021
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.7,-0.19655207834929955,-2.7593494643752354
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.71,-0.04950684175458475,14.743343249453709
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.72,0.09831478663977489,-11.648671848658733
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.73,-0.2824802787277596,-5.958998030911017
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.74,-0.02086517397844556,35.99434203128517
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.75,0.43740656189794436,-3.5777252420179346
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.76,-0.09241967881880431,-51.37507457183912
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.77,-0.5900949295388389,20.181237152196157
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,10,raw_gradient,0.78,0.3112050642251192,43.518642184592146
