case_id,case_label,radius,split_mean,split_max,split_fail_frac,ess_fraction_mean,phi_sd,phi_sem,curvature_mean,curvature_sem,dphi_dr_mean,curvature_abs_mean
eta_0.05,eta=0.05,0.28,0.0025870687869184957,0.0071118135601899,0.23333333333333334,0.8178683675311692,0.0032307344748875957,0.0005898487164018479,-0.9607043690555561,2.0066379384381574,-0.1420035346854842,0.9607043690555561
eta_0.05,eta=0.05,0.29,0.003678635315191323,0.0088975802074511,0.4666666666666667,0.8291508626580577,0.003240053594142676,0.0005915501470125441,-1.8683541196918623,2.2707730621683737,-0.20587444517432565,1.8683541196918623
eta_0.05,eta=0.05,0.3,0.002089137221168533,0.0073282180579783,0.06666666666666667,0.8247749800255472,0.003153233656270272,0.00057569906754124,0.4932664846813826,2.0443224637852384,-0.17937061707932092,0.4932664846813826
eta_0.05,eta=0.05,0.31,0.0032059751745701203,0.008899183433067,0.3333333333333333,0.7865990568083301,0.0033809684345372857,0.0006172775592696669,-1.898935751083061,2.0527074850726743,-0.196009115480698,1.898935751083061
eta_0.05,eta=0.05,0.32,0.0022870327793831696,0.0081530137348472,0.13333333333333333,0.8103646378911163,0.0036963459559947484,0.0006748573534804405,4.005270069719492,2.244023600653676,-0.21734933210098215,4.005270069719492
eta_0.05,eta=0.05,0.33,0.0024645433126475433,0.009056065473365,0.23333333333333334,0.8282810083410056,0.0032709531177389064,0.0005971916023758167,3.4286817536488075,2.285130180171371,-0.1159037140863081,3.4286817536488075
eta_0.05,eta=0.05,0.34,0.003252665560929797,0.0090033516304908,0.36666666666666664,0.8550961799211743,0.003113809339157827,0.0005685012049423324,-4.837483804720302,2.54481318767416,-0.14877569702800594,4.837483804720302
eta_0.05,eta=0.05,0.35,0.0025906186968906782,0.0083290154304366,0.26666666666666666,0.8123824290175329,0.003097908070013104,0.0005655980436744901,1.4334198541077812,2.608312724922054,-0.21265339018071377,1.4334198541077812
eta_0.05,eta=0.05,0.36,0.0026098936515595163,0.0105672280319558,0.2,0.8252204730779914,0.0032792851184339665,0.0005987128106190944,4.991454601347129,2.971166840338855,-0.12010729994584952,4.991454601347129
eta_0.05,eta=0.05,0.37,0.0034860722503828397,0.0092862028111567,0.43333333333333335,0.8095832604042142,0.004179956041799993,0.0007631520711579543,0.3820019869714038,2.972565892856635,-0.1128242981537711,0.3820019869714038
eta_0.05,eta=0.05,0.38,0.0031160982675111906,0.0069002318016939,0.3,0.8050313681270589,0.0035934332350118425,0.0006560681472349165,-0.7185548044732036,2.522466193233623,-0.11246726020642145,0.7185548044732036
eta_0.05,eta=0.05,0.39,0.0031080362321873234,0.0103186894297812,0.23333333333333334,0.7922290497171117,0.0023731890926745594,0.0004332830664276913,-2.358025213720514,2.4675771183392317,-0.1271953942432352,2.358025213720514
eta_0.05,eta=0.05,0.4,0.002505220586913416,0.0071277243764392,0.2,0.8510004937032245,0.002992827466968236,0.000546413038126517,2.5035516240009246,2.033610443549559,-0.15962776448083177,2.5035516240009246
eta_0.05,eta=0.05,0.41,0.0025664810064092002,0.0081997828159696,0.23333333333333334,0.8161627471726003,0.0033243433078175943,0.0006069392728610121,3.133427735539772,2.2945622488725275,-0.07712436176321742,3.133427735539772
eta_0.05,eta=0.05,0.42,0.0033585962222305132,0.0104470812987944,0.3333333333333333,0.7792433583251365,0.0035567875625206395,0.0006493775934154568,-3.0728045317742168,2.6128782646026427,-0.09695920977003704,3.0728045317742168
eta_0.05,eta=0.05,0.43,0.0025492028763720665,0.0103751042625638,0.23333333333333334,0.8883128546782594,0.0033152254158550047,0.0006052745811594101,0.7101181509348548,2.345759716243287,-0.13858045239870181,0.7101181509348548
eta_0.05,eta=0.05,0.44,0.0027257935562686234,0.0093817865716138,0.2,0.7655355034220681,0.0030715184533887645,0.0005607799809048023,2.559584102174727,2.1195179464477847,-0.08275684675133993,2.559584102174727
eta_0.05,eta=0.05,0.45,0.00270437662922655,0.009477125589664,0.2,0.7540960021146927,0.003660084203451346,0.0006682368935328767,-0.5677320646436144,2.555707730205206,-0.08738877035520722,0.5677320646436144
eta_0.05,eta=0.05,0.46,0.0027512800943333667,0.0079937370533423,0.2,0.7960818430886253,0.0034841999449876683,0.0006361249682426684,0.14502922335389262,2.311384097231404,-0.09411148804421222,0.14502922335389262
eta_0.05,eta=0.05,0.47,0.0027398448117212067,0.0069459534480488,0.26666666666666666,0.8306743278076519,0.0032118201536833484,0.0005863954496073598,-1.682223464954819,2.3692576690229963,-0.08448818588812945,1.682223464954819
eta_0.05,eta=0.05,0.48,0.0027639942052242834,0.0089324495159178,0.2,0.8127069931990114,0.0036773535330083176,0.0006713898273166579,0.6903513403196777,2.540280276540446,-0.12775595734330886,0.6903513403196777
eta_0.05,eta=0.05,0.49,0.002594338128894236,0.0074506517655432,0.3,0.7574299920899011,0.003093941183578363,0.0005648737926133669,4.261600512056327,2.542940178001134,-0.07068115908173588,4.261600512056327
eta_0.05,eta=0.05,0.5,0.0026970664812578466,0.0067917191501525,0.3333333333333333,0.8137461582431832,0.0028784502329022893,0.0005255307077388612,0.3529340077716966,2.4319740021854743,-0.042523947102182234,0.3529340077716966
eta_0.05,eta=0.05,0.51,0.0025014362281026753,0.0101986817382381,0.13333333333333333,0.8233247167508896,0.0033023630983557333,0.0006029262540140289,-3.0153973426339338,2.610979238511084,-0.06362247892630195,3.0153973426339338
eta_0.05,eta=0.05,0.52,0.0036517258361856634,0.0072697246198372,0.3333333333333333,0.7952899641254394,0.003567422657090613,0.0006513192871478485,-0.8006307003963042,2.1087476068246116,-0.10283189395486096,0.8006307003963042
eta_0.05,eta=0.05,0.53,0.0030917994857322167,0.0101265716984665,0.23333333333333334,0.8268779014953634,0.0035656595547951587,0.0006509973901817125,1.6165619717058337,2.7392677762063307,-0.07963509293422803,1.6165619717058337
eta_0.05,eta=0.05,0.54,0.003214631692298563,0.0095742379996384,0.3,0.7617422441856629,0.002418068034150677,0.00044147680262883286,-0.6221029881872335,2.4213537661588727,-0.07050065452074426,0.6221029881872335
eta_0.05,eta=0.05,0.55,0.002593497219697336,0.0067579234069131,0.3333333333333333,0.7869813139448693,0.002625982762209528,0.00047943666482729437,-0.8746617207558075,2.289978872563748,-0.09207715269797272,0.8746617207558075
eta_0.05,eta=0.05,0.56,0.002462125475515206,0.0055712802584758,0.23333333333333334,0.8297461045756193,0.003233705521972304,0.000590391152904416,1.7354316588589573,2.241443491394025,-0.08799388893586044,1.7354316588589573
eta_0.05,eta=0.05,0.57,0.0024428351036891323,0.0097137634783939,0.2,0.8171170285704215,0.0030871353702286723,0.0005636312267821026,2.46695304213793,2.252364265172062,-0.057368519520794026,2.46695304213793
eta_0.05,eta=0.05,0.58,0.0032474039529353264,0.0072133267875344,0.43333333333333335,0.8382593197860149,0.0033701034632922047,0.0006152938959904742,-2.361956431158324,2.269226733633952,-0.0386548280931022,2.361956431158324
eta_0.05,eta=0.05,0.59,0.0028932406459763736,0.0081679786970976,0.3333333333333333,0.7889423723035004,0.0032094770331838993,0.0005859676562898595,-1.8811322312388548,2.2860225514484056,-0.10460764814396055,1.8811322312388548
eta_0.05,eta=0.05,0.6,0.002559878217080285,0.0068101043395321,0.26666666666666666,0.758547789203042,0.001761053292182602,0.0003215228710323822,4.356202984458557,2.6520968592902427,-0.07627747271787934,4.356202984458557
eta_0.05,eta=0.05,0.61,0.0023047552748585868,0.0054994236867254,0.2,0.7877597266475266,0.0030535695508761983,0.0005575029746419376,3.543921933879475,1.898398329439789,-0.01748358845478933,3.543921933879475
eta_0.05,eta=0.05,0.62,0.00319171525545341,0.0109430290279094,0.26666666666666666,0.8367567504885065,0.003206601046174695,0.0005854425753031818,-2.0732808354709062,3.0041406820016276,-0.005399034040289763,2.0732808354709062
eta_0.05,eta=0.05,0.63,0.0029907250520604966,0.0079947675273001,0.36666666666666664,0.809314354702203,0.0031173398389513496,0.0005691457830677255,-4.036328508208054,2.694695496310609,-0.0589492051642075,4.036328508208054
eta_0.05,eta=0.05,0.64,0.00286497087413414,0.0106103443773919,0.3,0.7795695918505342,0.002686074115382019,0.000490407794708489,-0.8124476627800628,2.9252220499815307,-0.08612560420445091,0.8124476627800628
eta_0.05,eta=0.05,0.65,0.0037656074245253635,0.010738927733616,0.3,0.7695802602438164,0.0033445181484986816,0.0006106226779727138,2.4572667911591677,2.71363983170536,-0.07519815841980876,2.4572667911591677
eta_0.05,eta=0.05,0.66,0.003233479038919123,0.0078425864100135,0.3,0.7957572313596067,0.0028175275626997633,0.0005144078008277372,1.1328960138841515,2.7712100128322557,-0.03698026838126752,1.1328960138841515
eta_0.05,eta=0.05,0.67,0.0036364037298982172,0.0092588334429093,0.4,0.8169704901162815,0.0029215167538561107,0.0005333935427387534,-3.048682528191953,2.398097978550022,-0.05254023814212571,3.048682528191953
eta_0.05,eta=0.05,0.68,0.002766158224137533,0.0067754389122192,0.3,0.8333221686245584,0.002487007862692333,0.00045406343569643416,0.9745778990178227,2.307538994288239,-0.09795391894510663,0.9745778990178227
eta_0.05,eta=0.05,0.69,0.002860112694935564,0.007597814037042,0.3,0.794795831618304,0.0025834736290424433,0.00047167559444876036,3.6723557474020647,2.1181877738817043,-0.03304868016177056,3.6723557474020647
eta_0.05,eta=0.05,0.7,0.003084212659765033,0.0076561695258426,0.36666666666666664,0.7941822946253019,0.0023744304418109336,0.0004335097047356024,-0.6843638644205555,1.8515148795966931,-0.024506803997066305,0.6843638644205555
eta_0.05,eta=0.05,0.71,0.002768074829332877,0.0088174105136647,0.16666666666666666,0.8083726686523801,0.002579933585818539,0.000471029273939335,-2.4229414817820705,2.673086935392914,-0.046735957450181685,2.4229414817820705
eta_0.05,eta=0.05,0.72,0.00341907373602333,0.0086266334526774,0.3,0.8081713605584375,0.0027901642524211733,0.0005094119667318719,-1.6986447905071864,2.4355656483983124,-0.07296563363270776,1.6986447905071864
eta_0.05,eta=0.05,0.73,0.002790074982262277,0.0104455248106018,0.23333333333333334,0.8128339053025558,0.002437155887850868,0.00044496175197748393,0.8982531774726734,2.410109599395843,-0.08070885326032545,0.8982531774726734
eta_0.05,eta=0.05,0.74,0.003103988621570743,0.0104227069264783,0.26666666666666666,0.762934201116181,0.0024371481502331238,0.0004449603392882237,2.021968613295854,2.8013033654066666,-0.05500057008325428,2.021968613295854
eta_0.05,eta=0.05,0.75,0.0029456134618832267,0.0069304422311404,0.23333333333333334,0.7925154830327663,0.0024834801871349704,0.000453419373203659,1.5434143702444898,2.5195574248974846,-0.04026948099440834,1.5434143702444898
eta_0.05,eta=0.05,0.76,0.0032529513195508164,0.0099124277185869,0.3333333333333333,0.8271286001209742,0.003137945831034049,0.0005729079052955472,-0.2887032668459959,3.2665934929558373,-0.024132282678364446,0.2887032668459959
eta_0.05,eta=0.05,0.77,0.0030830006255321233,0.0082677395934392,0.23333333333333334,0.808810793885802,0.0022671567548779724,0.00041392429868229177,-0.4896478602067924,2.5251218243558022,-0.04604354633132826,0.4896478602067924
eta_0.05,eta=0.05,0.78,0.003942085165539837,0.0135134516947362,0.43333333333333335,0.8017109535513616,0.0035101738371067946,0.0006408671304492849,2.3537371800857056,3.399329992243695,-0.033925239882500305,2.3537371800857056
eta_0.05,eta=0.05,0.79,0.0032654636467032965,0.0092120285416493,0.3333333333333333,0.8054396772687465,0.0023519841874242186,0.0004294115981159008,0.6127420310007633,2.4953428243621194,0.0010311972703858825,0.6127420310007633
eta_0.05,eta=0.05,0.8,0.00440663661060182,0.013639276361162,0.5333333333333333,0.807092843650752,0.0031709552209674757,0.000578934567787555,-3.679608226243029,3.0514485654559844,-0.021670399262485034,3.679608226243029
eta_0.05,eta=0.05,0.81,0.0034664385216569065,0.0091335553680339,0.3333333333333333,0.7790855524101186,0.0032429686475980535,0.0005920823605238253,-2.04928196372659,3.3881292045789215,-0.07256096725447476,2.04928196372659
eta_0.05,eta=0.05,0.82,0.0037739461861102277,0.0120582359524677,0.43333333333333335,0.8109801338379352,0.0031254721989327798,0.0005706305420702528,0.4215832174710788,2.771546070581759,-0.06265603853701733,0.4215832174710788
eta_0.05,eta=0.05,0.83,0.002863233710108572,0.0095507427361578,0.26666666666666666,0.8391453557439841,0.0038857887188345724,0.0007094447116682651,0.09167079776594657,3.7977788531666548,-0.06412930290505336,0.09167079776594657
eta_0.05,eta=0.05,0.84,0.0037715487907755466,0.0102004635152923,0.36666666666666664,0.7894381310579826,0.003579469345026482,0.0006535187013897492,2.088927003345822,2.8032921846342798,-0.06082262258169839,2.088927003345822
eta_0.05,eta=0.05,0.85,0.0037215852976175304,0.0101872481910506,0.4,0.8057090499768987,0.003154165685237431,0.0005758692319710933,2.254044367053029,3.1879454429274787,-0.022350762838136883,2.254044367053029
eta_0.05,eta=0.05,0.86,0.00338549794602714,0.0110453275287349,0.3,0.8162994284945868,0.003511705545608781,0.000641146780881972,-0.9350255605473502,3.073488313537556,-0.015741735240637784,0.9350255605473502
eta_0.05,eta=0.05,0.87,0.003780484980335067,0.0108148886397389,0.4,0.7624318131474035,0.0034727656013580363,0.0006340373522639293,-2.6955223784491076,3.8407084386257266,-0.04105127404908391,2.6955223784491076
eta_0.05,eta=0.05,0.88,0.003643180402568037,0.0137075953072726,0.36666666666666664,0.7941331081047346,0.003173302295685619,0.0005793630830433141,-1.0277978576931746,3.178975148756545,-0.06965218280961999,1.0277978576931746
eta_0.05,eta=0.05,0.89,0.004213138700305954,0.0133363563243036,0.4666666666666667,0.7780377216576523,0.0038235765023166986,0.0006980863668885201,0.6539090729416057,4.2879674082118555,-0.06160723120294742,0.6539090729416057
eta_0.05,eta=0.05,0.9,0.0032328456297137124,0.0092621885329096,0.36666666666666664,0.8075951881140836,0.002682640833270086,0.0004897809660221612,-1.3271364747655074,2.9330759312711785,-0.056574001350787856,1.3271364747655074
eta_0.05,eta=0.05,0.91,0.00402369644504992,0.0104438147464426,0.5,0.7930997473798281,0.0028728000882876233,0.0005244991371859875,-1.5194148167746926,3.3785995606241315,-0.0881499606982576,1.5194148167746926
eta_0.05,eta=0.05,0.92,0.0044352674508379665,0.0148388702111713,0.5666666666666667,0.825460417698288,0.003273415674805928,0.0005976412017274007,4.543050802056292,3.279916256488149,-0.08696229768628173,4.543050802056292
eta_0.05,eta=0.05,0.93,0.0023192814351076806,0.010522953307527,0.16666666666666666,0.806513930731737,0.0024629866951193344,0.00044967779058398597,4.454738345503104,2.833478976247184,0.0027110553428683144,4.454738345503104
eta_0.05,eta=0.05,0.94,0.0033999539655284626,0.010330449306775,0.3333333333333333,0.8133376060498679,0.003322108503622,0.0006065312553045005,-2.848341600962923,2.8962755058121505,0.002132469223780949,2.848341600962923
eta_0.05,eta=0.05,0.95,0.003128138790020789,0.0100127144616183,0.23333333333333334,0.799174844581737,0.003550780105644485,0.0006482807868673537,-2.2776087276948878,3.145698111339903,-0.05425577667639049,2.2776087276948878
eta_0.05,eta=0.05,0.96,0.002748553487151184,0.0091807011082391,0.26666666666666666,0.7995274109517473,0.00245758049439335,0.0004486907578879785,2.4314892663701273,2.3177136940530363,-0.04341970533011684,2.4314892663701273
eta_0.05,eta=0.05,0.97,0.003673417717262897,0.0130837529479655,0.4,0.8009193750897285,0.0041280882941198025,0.0007536823593541454,-1.153095017536621,3.519912812646005,-0.0056259913489879135,1.153095017536621
eta_0.05,eta=0.05,0.98,0.0035334970803993834,0.0120380992673796,0.3333333333333333,0.8070209719652455,0.0028220785347092036,0.0005152386908371186,-4.885764183023655,2.991711433267411,-0.06648160568084928,4.885764183023655
eta_0.05,eta=0.05,0.99,0.00366932991004378,0.0096883383153925,0.3,0.7933510094187048,0.003204776535304775,0.0005851094667165582,0.7326399196840289,4.551886194187068,-0.1033412750094611,0.7326399196840289
eta_0.05,eta=0.05,1.0,0.0038030979934756235,0.0102206575882624,0.43333333333333335,0.8007994678102519,0.0030686637861790664,0.0005602587923631612,5.151246772229235,5.07285182520948,-0.051828807287168696,5.151246772229235
eta_0.15,eta=0.15,0.01,3.1052911494589497e-06,1.769560331175625e-05,0.0,0.9744128062265046,0.0006534122014172723,0.00011929620068844968,-1.0782187424795509,0.047469380773178874,-0.017964854587605335,1.0782187424795509
eta_0.15,eta=0.15,0.02,5.4428692139990746e-06,1.952902312861878e-05,0.0,0.8970106262999631,0.0007216797391321026,0.0001317600908056988,-1.8910632565109509,0.06789004192824495,-0.028747042012400845,1.8910632565109509
eta_0.15,eta=0.15,0.03,1.3514251473178467e-05,5.1600710334099945e-05,0.0,0.7025351602643727,0.0008338344135608831,0.00015223663917712907,-3.1463501759699066,0.0793570541034064,-0.05578611971782434,3.1463501759699066
eta_0.15,eta=0.15,0.04,3.358331578939801e-05,0.0001058479698148,0.0,0.8827442124387659,0.0009806265645093003,0.0001790370966235129,-3.6987594069019587,0.07140549924649535,-0.09167404553179898,3.6987594069019587
eta_0.15,eta=0.15,0.05,5.78481842800931e-05,0.0002105861239066,0.0,0.8251654238395381,0.001148194896401822,0.0002096307483905284,-3.8027267375910823,0.08621464388154716,-0.12976130785586354,3.8027267375910823
eta_0.15,eta=0.15,0.06,0.0001725265206534916,0.0005817464707057,0.0,0.8057103778244724,0.0013244884748675892,0.00024181740494686434,-3.657227766969448,0.16660996915967424,-0.16772858028362062,3.657227766969448
eta_0.15,eta=0.15,0.07,0.0002609992528008109,0.0009347053909729,0.0,0.7941612565667543,0.001534720028652968,0.0002802002597160685,-3.5225103540217177,0.27097876192046644,-0.2029058631952525,3.5225103540217177
eta_0.15,eta=0.15,0.08,0.0004054333951706257,0.0019252387983111,0.0,0.829359483392588,0.0017525917097449583,0.00031997800450795337,-4.285235241909787,0.4647773618597378,-0.23817878736405496,4.285235241909787
eta_0.15,eta=0.15,0.09,0.0006909692637762872,0.0030425160165957,0.0,0.8379595082317672,0.0020781552312720683,0.0003794174993883591,-3.646597266238179,0.5342356040153486,-0.2886105680334482,3.646597266238179
eta_0.15,eta=0.15,0.1,0.0007739312391757179,0.0028522490693308,0.0,0.7932773241399561,0.002270255304304123,0.000414490013821041,-1.3219215153822477,0.7427923383226391,-0.3111107326888185,1.3219215153822477
eta_0.15,eta=0.15,0.11,0.00111842519204057,0.0027864065076623,0.0,0.7875500383152195,0.002275130111219311,0.00041538002772468466,-2.8314629759418013,0.7483226895676842,-0.3150489983410932,2.8314629759418013
eta_0.15,eta=0.15,0.12,0.001330506375771275,0.0040356680042714,0.03333333333333333,0.8026834554223171,0.0024072768749874326,0.0004395066155303868,-3.815965708021342,1.1179669951804292,-0.36773999220765446,3.815965708021342
eta_0.15,eta=0.15,0.13,0.0013543118295303333,0.0040542688700584,0.03333333333333333,0.8126544071411541,0.0033924534518059764,0.0006193744269467994,0.20007378910223247,1.4802058864282792,-0.39136831250152,0.20007378910223247
eta_0.15,eta=0.15,0.14,0.0014662209353957184,0.0038845543559448,0.0,0.7931551560914781,0.0035244780247504232,0.0006434787058623527,-0.47102459213403985,1.7478290372913217,-0.36373851642560984,0.47102459213403985
eta_0.15,eta=0.15,0.15,0.002184350397081651,0.005571617561162,0.16666666666666666,0.8211765497762897,0.004156545700297024,0.0007588779471179295,-2.434378528904035,1.750691828452554,-0.4007888043442006,2.434378528904035
eta_0.15,eta=0.15,0.16,0.0025341118782196744,0.0067162836862128,0.26666666666666666,0.8021069968270425,0.004245257859043471,0.0007750744972747318,0.3060558865951198,2.0820118426835883,-0.41242608700369043,0.3060558865951198
eta_0.15,eta=0.15,0.17,0.0027713419819577275,0.0080380108378388,0.26666666666666666,0.8006402244243042,0.004324787249232836,0.0007895945109385142,-2.6695885277008946,2.3817739961503284,-0.3946676866122983,2.6695885277008946
eta_0.15,eta=0.15,0.18,0.003890008505115833,0.0114810776641657,0.5,0.8274386989211175,0.003852448451265092,0.0007033576394612442,-2.9101257678505896,2.2238195947573813,-0.46581785755770805,2.9101257678505896
eta_0.15,eta=0.15,0.19,0.0030542806475491735,0.0107674640665368,0.26666666666666666,0.8334812785967204,0.00456267373029652,0.0008330264415398819,1.1125747166564777,2.7671050026322828,-0.45287020196930977,1.1125747166564777
eta_0.15,eta=0.15,0.2,0.003451402509555467,0.0082951880408284,0.36666666666666664,0.813582641205505,0.0045686300160763405,0.0008341139055667338,0.05315060691987797,2.516100892025775,-0.4435663632245785,0.05315060691987797
eta_0.15,eta=0.15,0.21,0.0034800481869009833,0.010222443140968,0.3333333333333333,0.8139818401178363,0.004833132151357745,0.0008824051675673701,2.258990053082229,2.7710432841723627,-0.45180718983091217,2.258990053082229
eta_0.15,eta=0.15,0.22,0.0044746810413596495,0.0200531856114639,0.4,0.8422864923993502,0.004289289123648608,0.0007831134695613024,1.4443038206458139,2.6460965491765283,-0.3983865621629337,1.4443038206458139
eta_0.15,eta=0.15,0.23,0.0042711257202077526,0.0149218863437871,0.43333333333333335,0.7846547458521782,0.00466445998862096,0.0008516099847826638,-0.6222028154083031,2.5021186337128847,-0.4229211134179958,0.6222028154083031
eta_0.15,eta=0.15,0.24,0.003517569437673883,0.0122660418298658,0.3,0.8008152792453502,0.005025526159612654,0.0009175313469840528,2.6282526333899607,2.7339735675272525,-0.4108306184710999,2.6282526333899607
eta_0.15,eta=0.15,0.25,0.0034122148947547466,0.0108340089073786,0.4,0.7793158794420714,0.004950073887746262,0.0009037557098786412,4.240882995572383,3.443985798694516,-0.3703560607501966,4.240882995572383
eta_0.15,eta=0.15,0.26,0.004128952273136985,0.013245881999256,0.4666666666666667,0.7799132602917166,0.004977554202687847,0.000908772906005592,3.695077176957846,2.999522909854023,-0.32601295855965223,3.695077176957846
eta_0.15,eta=0.15,0.27,0.004264888599840103,0.0135812605575041,0.43333333333333335,0.8273161158800181,0.006019715731581318,0.001099044698651934,0.7168337915521013,4.009964046207395,-0.2964545172110396,0.7168337915521013
eta_0.15,eta=0.15,0.28,0.004326680879910721,0.0147000489620435,0.43333333333333335,0.7544830389657039,0.004438707430268494,0.0008103933952412811,-0.7070004640305945,3.6031215094762086,-0.3116762827286101,0.7070004640305945
eta_0.15,eta=0.15,0.29,0.004655031608657151,0.0161896624888816,0.4666666666666667,0.825587390399617,0.004953017405686827,0.0009042931202701304,3.1372814268168967,3.988613278330156,-0.3105945264916515,3.1372814268168967
eta_0.15,eta=0.15,0.3,0.004968252590619217,0.0123347659097521,0.6,0.7670234512892133,0.004737595096556383,0.0008649625675699321,3.4255513469894328,3.413810506166588,-0.24893065419227203,3.4255513469894328
eta_0.15,eta=0.15,0.31,0.00536744503140941,0.0140453542098145,0.6,0.7979809026111432,0.004517144274278477,0.0008247139381758746,-1.5506604264698483,3.7993399541739636,-0.24208349955186279,1.5506604264698483
eta_0.15,eta=0.15,0.32,0.004747915039701977,0.0096845581443988,0.6,0.8138436113316294,0.00447484178931766,0.0008169905964253538,0.80651503298588,3.336834176561022,-0.279943862721669,0.80651503298588
eta_0.15,eta=0.15,0.33,0.003966066476374947,0.011106663740012,0.4,0.8218624988021708,0.005195159955554529,0.0009485020991682506,3.765058674537151,3.423073550934118,-0.22595319889214519,3.765058674537151
eta_0.15,eta=0.15,0.34,0.00445046435988465,0.011959242119777,0.5333333333333333,0.798356225401516,0.004235985189125806,0.000773381547113997,4.455784516761255,3.5717104677683866,-0.20464268923092593,4.455784516761255
eta_0.15,eta=0.15,0.35,0.004127343479101587,0.013051858727679,0.36666666666666664,0.8560640873633487,0.003865715519791638,0.0007057798636958961,1.419753671240541,3.024903579909231,-0.1368375085569205,1.419753671240541
eta_0.15,eta=0.15,0.36,0.00484327203132327,0.021725208763468,0.4666666666666667,0.7873292728694959,0.004577561559019431,0.0008357445747478189,-1.9379934815163018,3.808695976405852,-0.1762476158061158,1.9379934815163018
eta_0.15,eta=0.15,0.37,0.004288745479316603,0.016409349944679,0.36666666666666664,0.8099184938662615,0.0037762415549428678,0.0006894442274101978,4.014650820983134,4.294293986724721,-0.17559737818724658,4.014650820983134
eta_0.15,eta=0.15,0.38,0.00492316308905956,0.0144195750699998,0.43333333333333335,0.8099959015395939,0.003700218183254012,0.0006755643222196694,1.520232202060116,3.6502835304329726,-0.09595459938645305,1.520232202060116
eta_0.15,eta=0.15,0.39,0.00439221617913608,0.0111120567776314,0.5,0.8002099402603178,0.0042637413498071396,0.0007784491055522984,-2.3581552906246244,3.8770222668983387,-0.14519273414604422,2.3581552906246244
eta_0.15,eta=0.15,0.4,0.004536585694990537,0.0124112036342905,0.5666666666666667,0.8262727457341121,0.0046310226074597945,0.0008455051821407075,3.951193312855414,3.637539833154026,-0.1431177051989456,3.951193312855414
eta_0.15,eta=0.15,0.41,0.0032802924253825133,0.0119237156652538,0.26666666666666666,0.7737337772153148,0.0042678654099788035,0.0007792020524804752,4.9637152417379315,3.4774349604360735,-0.0661688678889365,4.9637152417379315
eta_0.15,eta=0.15,0.42,0.004105829507684907,0.0099817158346383,0.4666666666666667,0.8599958347226295,0.004612879547617067,0.0008421927277613646,-1.040636654517745,3.0270413588283063,-0.04384340036418746,1.040636654517745
eta_0.15,eta=0.15,0.43,0.004110808511307042,0.014028297235055,0.4,0.8002545115972008,0.0036963021831946485,0.0006748493616971002,-2.319208433804392,3.9137997823707296,-0.08698160097929142,2.319208433804392
eta_0.15,eta=0.15,0.44,0.00412659965813767,0.0108136841232128,0.4666666666666667,0.7810338003702365,0.004529560023165734,0.0008269807334204983,-0.205732428367777,3.6051099624817216,-0.09022756904027535,0.205732428367777
eta_0.15,eta=0.15,0.45,0.00462980802353723,0.0125268973195032,0.6,0.8364634013565817,0.0039141446574916606,0.0007146217740821718,1.2515784479433913,3.800735377212063,-0.09109624954664695,1.2515784479433913
eta_0.15,eta=0.15,0.46,0.00300298217098792,0.0071458154868155,0.26666666666666666,0.8039404623576754,0.004194803797179569,0.0007658628880078586,2.0769688668702306,3.3754749681414373,-0.0651960000814075,2.0769688668702306
eta_0.15,eta=0.15,0.47,0.00362940274885113,0.0102261695086342,0.3333333333333333,0.8341384854380854,0.0036309716691549504,0.0006629216962861171,-0.45139389869506996,3.471710609564235,-0.04955687220924236,0.45139389869506996
eta_0.15,eta=0.15,0.48,0.00371258551586913,0.0095474706911342,0.4,0.7917970319055999,0.003834931060238337,0.0007001594160565795,-3.421174964446391,2.9132385520289343,-0.0742238780553091,3.421174964446391
eta_0.15,eta=0.15,0.49,0.0028587619091677403,0.0160239841726268,0.2,0.8000591272245444,0.003001770070713744,0.0005480457267245982,0.7706533137106651,3.0795755146548025,-0.11798037149817023,0.7706533137106651
eta_0.15,eta=0.15,0.5,0.003167715139602108,0.0078811225792212,0.3,0.7868755635104506,0.003963078382174854,0.0007235558090260821,2.99256824776825,3.0764273004437706,-0.05881081178109578,2.99256824776825
eta_0.15,eta=0.15,0.51,0.003594482297587939,0.0118830551271411,0.3333333333333333,0.7936154394965756,0.003829133814324708,0.0006991009886038133,1.077681365385079,3.4271838068507763,-0.05812900654280518,1.077681365385079
eta_0.15,eta=0.15,0.52,0.0023215153426158633,0.0070106102313382,0.16666666666666666,0.8012993751613098,0.0027062677731518143,0.0004940946353348407,1.8710078112304187,2.977690026438494,-0.037257184473394184,1.8710078112304187
eta_0.15,eta=0.15,0.53,0.0034252398299914433,0.0093479610628358,0.36666666666666664,0.7762225764512319,0.002990810593375223,0.0005460448090723402,-1.948021446164006,3.1380146160425166,-0.020708850318196782,1.948021446164006
eta_0.15,eta=0.15,0.54,0.0034508973962118234,0.0120825182794429,0.3,0.7949386875038661,0.004088644775337659,0.0007464809910260256,0.047553639259752485,3.298509455462818,-0.07621761339667434,0.047553639259752485
eta_0.15,eta=0.15,0.55,0.00359872765668609,0.01358693219197,0.36666666666666664,0.8113367762057115,0.004229769172254871,0.0007722466628946489,2.4515459160195925,3.4626173222920054,-0.019757777533001727,2.4515459160195925
