source,case_id,case_label,eta,nmstv,method,radius,ref_count,dphi_dr_mean,dphi_dr_sd,dphi_dr_sem,curvature_mean,curvature_sd,curvature_sem,A_kappa_mean,A_kappa_sd,A_kappa_sem,dphi_min_mean,dphi_min_radius_mean,curvature_max_mean,curvature_max_radius_mean,curvature_sign_changes_mean,curvature_sign_changes_sd
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,coarsen_0p10,0.8,30,-0.05275736531856696,0.016740161877913107,0.003056321425607018,0.06067607525046951,0.15047765372545996,0.02747333511529524,0.11687202118639044,0.028816632434868206,0.0052611732053041114,-0.147065738816199,0.22333333333333333,0.3478689302259761,0.5666666666666667,2.3,0.952311163288627
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,coarsen_0p10,0.9,30,-0.046433124648004954,0.022077728450285505,0.004030823296898314,0.021785920836915475,0.2722573769637387,0.04970716893674236,0.11687202118639044,0.028816632434868206,0.0052611732053041114,-0.147065738816199,0.22333333333333333,0.3478689302259761,0.5666666666666667,2.3,0.952311163288627
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,coarsen_0p10,1.0,30,-0.04840018115118386,0.047098236528451735,0.00859892218844894,-0.019670565031789045,0.3563208401762324,0.06505498729123853,0.11687202118639044,0.028816632434868206,0.0052611732053041114,-0.147065738816199,0.22333333333333333,0.3478689302259761,0.5666666666666667,2.3,0.952311163288627
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.01,30,-0.008168518769296619,0.0026914854715466975,0.0004913957686545184,-0.4342360956304001,0.09484829225216684,0.01731684973578475,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.02,30,-0.012510879725600619,0.003551496605084734,0.0006484116011693084,-0.5355903887249501,0.10447597128249964,0.01907461539622899,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.03,30,-0.018880326543795616,0.004615502839763187,0.0008426716731891502,-0.7394396869502987,0.12151654197952727,0.022185783717403512,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.04,30,-0.027299673464606593,0.005811207064982985,0.0010609763986081902,-0.947781427540244,0.13354371304524595,0.024381634682626042,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.05,30,-0.0378359550946005,0.007083769451064063,0.0012933134401712583,-1.1229692783309848,0.13533568006507404,0.024708801602314426,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.06,30,-0.04975905903122628,0.008211825209818575,0.0014992673019024088,-1.2172932963727434,0.13789889598589347,0.02517677866217748,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.07,30,-0.06218182102205538,0.009335339565455217,0.001704392020656766,-1.2408663900606873,0.1287844473563871,0.023512715624309906,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.08,30,-0.07457638683244003,0.009754839973657312,0.0017809819661417368,-1.2318003618761604,0.14509484538585504,0.02649057326518572,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.09,30,-0.08681782825957857,0.010332908447821426,0.001886522347169163,-1.2016657737411391,0.1151149062525515,0.02101701028653831,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
