source,case_id,case_label,eta,nmstv,ref_id,radius,phi_energy_raw,split_logZ_per_P_diff,ess_fraction,ref_key
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.32,-0.0925207996478465,0.0046853489447724,0.9867444463913814,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.33,-0.0975160511927058,0.001309971647429,0.677051881209942,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.34,-0.0978056798895348,0.003781197590281,0.9261395827636244,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.35,-0.0992293316713787,0.000717690915262,0.9998599828738658,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.36,-0.10412926261953,0.004852895910214,0.9851414396238648,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.37,-0.1105504396142228,0.0010822584219314,0.9229769245186128,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.38,-0.1025460948304289,0.0124881961747698,0.7165950331957236,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.39,-0.1089290635336237,0.0048395736064949,0.8371948512953172,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.4,-0.1150180949546171,0.0007846144971923,0.8586850765636639,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.41,-0.1089806111171652,0.0119237156652538,0.7698002118142775,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.42,-0.1100676832812322,0.0026033495205231,0.806521550598,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.43,-0.1100026989515563,0.0059349600387724,0.8832223459429542,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.44,-0.1142388603589671,0.002729205722967,0.7165069397228276,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.45,-0.1187856532827432,0.0055424418402681,0.8176005764794867,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.46,-0.1178796280004501,0.0014450662062686,0.9492150563776924,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.47,-0.1157071058031134,0.0066984114198932,0.99491460186555,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.48,-0.121593369197802,0.0016161937754209,0.6851529722259404,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.49,-0.1148441772718407,0.0017512723373022,0.6709759440671561,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.5,-0.1244761616243702,0.0024645032439028,0.5550470385282325,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.51,-0.1177700541855031,0.0069452069319718,0.7807126671032378,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.52,-0.1222283040415014,0.000566168498402,0.971374585132361,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.53,-0.1216672786431069,0.0027959560440069,0.8717031814179858,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.54,-0.1190944429038677,0.0077314712305734,0.7783272183988016,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.55,-0.1203060588662589,0.0065873127935105,0.7345383487011208,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.56,-0.1220672216835795,0.0025872422448499,0.8018476270689319,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.57,-0.1244164519137813,0.0037201537571102,0.9707628603112716,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.58,-0.1145338980592977,0.0142238220715518,0.753109192354613,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.59,-0.1273055164581598,0.000849094922569,0.5455370953946574,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.6,-0.1260743828875784,0.0029701315647197,0.9851982243272512,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.61,-0.1261331539487986,0.0016806281119176,0.8623963274524747,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.62,-0.1219031634696134,0.0033148947738433,0.906514656761526,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.63,-0.1235625447381232,0.0026381668592075,0.9691206062226538,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.64,-0.1208421676616792,0.0078493853227141,0.9781590617407264,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.65,-0.1285460936273747,0.0022584881024692,0.6956987148517937,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.66,-0.1269864428285343,0.0023346940142888,0.8610517563894523,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.67,-0.1246426870799139,0.0078440730377545,0.829950459974087,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.68,-0.1303614699885682,0.005615021685109,0.982107506875401,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.69,-0.1209824305244344,0.0126384496153089,0.7339854023402218,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.7,-0.125110987736466,0.0060042145647098,0.6433521871632599,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.71,-0.1243675700508259,0.0061715905834854,0.9570711855327796,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.72,-0.1236105982852143,0.0018104337924691,0.8781624324808897,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.73,-0.1301522632740154,0.0060279393988201,0.7572612126835487,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.74,-0.1308188825656425,0.004998077686206,0.8438257210183271,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.75,-0.1304527037693999,0.0024276813948046,0.8058860580364203,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.76,-0.1297934150247731,0.0014277750644155,0.6906793829645161,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.77,-0.1320728217902429,0.0008627352671788,1.0,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.78,-0.1331655676757567,0.0020522655725864,0.5715824902010378,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.79,-0.1325382015986703,0.0048666294601853,0.9927996778591274,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.8,-0.1326541332473517,0.0022637007180073,0.7835889060397168,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.81,-0.1269135849445583,0.0034285305210914,0.726834273243361,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.82,-0.1314134233871981,0.0041926290781624,0.906997276441353,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.83,-0.1313720159100178,0.0033264928961488,0.6099301387598174,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.84,-0.1275354725350358,0.0079627316185506,1.0,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.85,-0.1290380128367831,0.0055784576038564,0.9661266211887284,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.86,-0.1341110024014374,0.0004820690163942,0.7003041856426927,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.87,-0.1339110824800849,0.00296315208746,0.938516599229426,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.88,-0.1317090492372583,0.0042578029342019,0.7791122167536618,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.89,-0.1335520019053697,0.001732659877495,0.9829943710003548,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.9,-0.1325454422584335,0.0001119248124868,0.7855590502250752,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.91,-0.1338936308621306,0.0054002146597183,0.9789229098785384,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.92,-0.138269048838797,0.0038149096390066,0.94459131603237,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.93,-0.1311609721226934,0.002497345828269,0.8961558033933364,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.94,-0.1339376930532416,0.0026909189461255,0.9894845875204612,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.95,-0.134012995117235,0.0043972058637574,0.6904332267711369,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.96,-0.1374885328265988,0.0006298114831226,0.8026085352726282,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.97,-0.128941830908036,0.0076875893381406,0.9599285750083985,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.98,-0.1330585019713187,0.0047100518769982,0.6514635547868827,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,0.99,-0.137680265222096,0.001609308982351,0.9999861049709384,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,1.0,-0.1381477302381054,0.001704616595226,0.6939345321772793,eta_flip:eta_0.15:24
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.01,-0.0002220126116278,2.203484019291556e-06,0.997481122176166,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.02,-0.0003111907286769,5.859404576638969e-06,0.9658067256343016,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.03,-0.000528072558712,1.2827581416553584e-06,0.8171745259132376,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.04,-0.0009536700198938,1.0447383243177363e-05,0.5172444177084096,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.05,-0.0016990267011467,4.718847653231224e-06,0.6913568402598896,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.06,-0.0027894761702567,0.0001679005691456,0.8453840673494223,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.07,-0.0041664826279584,0.0001833211049108,0.9534884762538516,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.08,-0.005661550715029,0.0002479522367232,0.9963359239832184,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.09,-0.00776486854488,0.0001592655202079,0.998148451477712,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.1,-0.0105394382082471,0.0007002224432156,0.6126537531397774,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.11,-0.013257240304995,0.0004990527910538,0.8669851058362953,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.12,-0.0166977716307509,0.0006067848514448,0.7729421876856474,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.13,-0.0188807289305967,0.0004631750899493,0.8883267625169513,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.14,-0.0222438191015155,0.0001848567651274,0.7132609367325262,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.15,-0.0252344860574698,0.0007970099531573,0.9209372706345408,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.16,-0.0266722830387614,0.0058035947117,0.9111690531449838,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.17,-0.0348253365917384,0.00264789711597,0.8929057145763387,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.18,-0.0359291885845789,0.0036304286381253,0.7489841317987436,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.19,-0.0379509461808888,0.001376557429034,0.5153663188569381,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.2,-0.045517538626032,0.0019783710201156,0.7616379135410423,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.21,-0.0512975192515717,0.0065671270895868,0.853838622307205,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.22,-0.054560859701585,0.0030059636681728,0.9952591633455912,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.23,-0.0585282526401991,0.005319669223886,0.9330010105269648,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.24,-0.0649318162792973,0.0022724198950255,0.7770645499669037,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.25,-0.0667488086869831,0.0003580576554507,0.5656686762909893,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.26,-0.0706648348935401,0.0073990257355696,0.9133545622764034,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.27,-0.0674566000058453,0.0135812605575041,0.97968998286479,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.28,-0.0822373392349146,0.0017776396007208,0.6526555190839141,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.29,-0.0783964682869729,0.0095731465647406,0.8713879941294312,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.3,-0.0875994738043184,0.0041692816836588,0.783369039958356,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.31,-0.0885957725764867,0.0024723548991201,0.8860246128862729,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.32,-0.0888081782090735,0.0002395209208824,0.7998657517830723,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.33,-0.0858649648984384,0.0001061882163248,0.8266380506185973,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.34,-0.0950345099516851,0.0043142137064698,0.7949085189038959,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.35,-0.0931631047179285,0.003670758094964,0.9443687133149508,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.36,-0.0912588164485307,0.0086281924762739,0.931020014461845,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.37,-0.1014716457194593,0.0033997739796391,0.6219418332229519,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.38,-0.1040243420446389,0.0039535218348879,0.9505020943726936,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.39,-0.1058590740948036,0.0026046614446687,0.9717738635372162,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.4,-0.1052685487306397,0.0053762287033195,0.8521185260396915,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.41,-0.1084719877924237,0.0015342054484526,0.6291519974401842,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.42,-0.1089876558113481,0.0054828762230348,0.8656450982212948,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.43,-0.1065238538580264,0.0047236960874764,0.919263435322452,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.44,-0.1084441404782781,0.0026157785188243,0.8621507732853126,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.45,-0.1111978662684387,0.000987716277979,0.9171086415239345,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.46,-0.1094217848243244,0.0039046545264609,0.9509684309579902,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.47,-0.110669363785838,0.0071041551839615,0.9687517415737468,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.48,-0.1156587895560369,0.003732748496693,0.7643635642873131,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.49,-0.1136740973013376,0.002418781111171,0.7065978702778202,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.5,-0.1108461824059505,0.0020491397593685,0.8380322607242512,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.51,-0.1154419729461528,0.0010738056976546,0.958279358235454,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.52,-0.1166508545566622,0.0010787147486483,0.6492186468316363,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.53,-0.1163872186789303,0.0001000941373557,0.7830574228198285,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.54,-0.118065039164446,0.0005984065197022,0.9766772279884512,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.55,-0.109471426266224,0.01358693219197,0.8692475348185412,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.56,-0.1172267843095088,0.0004551376287012,0.7006365058142899,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.57,-0.1184701532916933,0.0037313939472684,0.706908715336959,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.58,-0.1167318938778664,0.006535286195569,0.8402981783280391,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.59,-0.1150162112709814,0.0055984970656485,0.7857265481629108,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.6,-0.1204798404024619,0.0014729704650716,0.9327144626857954,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.61,-0.1211075239716483,0.0053218211143373,0.7167816672106923,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.62,-0.122946227664666,7.557944231958469e-05,0.9862710961819198,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.63,-0.1210613368721509,0.0007379741475581,0.7654311683832546,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.64,-0.1247824834769822,0.0012012499614604,0.716206706619252,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.65,-0.1228735920796265,0.0009902884501019,0.7401403899658221,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.66,-0.120680956631213,0.0056429292031722,0.7719681410170013,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.67,-0.1264583118411022,0.0032087100968625,0.964187880673565,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.68,-0.120761637005738,0.0008941836429595,0.6871514963063112,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.69,-0.122256072714123,0.0034283735300594,0.9956293726000466,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.7,-0.1194491338559954,0.0032781637318882,0.6674877633682603,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.71,-0.1206750051981886,0.0074731581301711,0.8313300587253998,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.72,-0.1216731131627622,0.0049798758661981,0.7150927916600245,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.73,-0.1197616512773749,0.0029280825359174,0.9763997013928276,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.74,-0.1239912588415768,0.0030550127024553,0.6813615244548845,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.75,-0.1209836420034791,0.005706494636508,0.9132484741466996,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.76,-0.1248764109983385,0.0021966912226414,0.8207869791963802,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.77,-0.1239556188365301,0.0047025340456549,0.7687679220886084,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.78,-0.1274793321929747,0.0008137952947756,0.668729929541331,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.79,-0.1247570407735849,0.009824511862704,0.911599985818052,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.8,-0.1261905542933628,0.0024758543833505,0.7502105157193729,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.81,-0.1258943721053301,0.0070774632559425,0.8882338626883389,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.82,-0.1297615363462954,0.0003073641444273,0.8841638440033831,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.83,-0.1307614839093025,0.0025876072366044,0.75008458906801,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.84,-0.1275151027057771,0.0005947569408279,0.6986133276179244,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.85,-0.1270260094592515,0.0071230464232431,0.6808894666905493,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.86,-0.1295231868117872,0.0012055089050564,0.6858603562149417,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.87,-0.1318097651678223,0.0002398747243327,0.8207842259648922,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.88,-0.1281524339368021,0.002249538594142,0.6690840012187598,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.89,-0.1340895741214249,0.0015890563521491,0.7645596150600977,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.9,-0.130297374892448,0.0024058870422986,0.9807729665112708,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.91,-0.1291260743209063,0.0057887750675051,0.9941596003469872,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.92,-0.131948677930172,0.0013170953293827,0.7122610605672993,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.93,-0.1300075696661299,0.0005584447455652,0.8048174389004599,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.94,-0.1289178483916287,0.0058621709469232,0.7355332266406327,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.95,-0.1340498325817973,0.0003356129153258,0.7854867783832431,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.96,-0.1316556595697731,0.0012926664216402,0.5738148551443331,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.97,-0.1347681371329153,0.0020919903031243,0.7442136891794929,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.98,-0.1337922741887033,0.0049662395516477,0.7621963772767338,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,0.99,-0.1289462181055756,0.005969555653426,0.6820580906215314,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,1.0,-0.1251898202231639,0.005507233068298,0.6951261411409938,eta_flip:eta_0.15:25
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.01,-0.0010424397275541,1.0858081945523145e-05,0.9292764106353568,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.02,-0.0012628685988038,1.952902312861878e-05,0.7722578344365516,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.03,-0.0017264243723456,7.633219117903609e-06,0.5195621740501645,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.04,-0.0025568512755166,7.268717706671764e-05,0.7546177988566243,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.05,-0.0037667108749583,5.337046170544469e-05,0.9092258036276856,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.06,-0.0054353236882581,0.0001029326759049,0.973524331943516,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.07,-0.0074740806286694,0.0004000642987409,0.9967943168302312,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.08,-0.0099514585989283,0.0002215605957482,0.6926436364178791,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.09,-0.0114764429138484,0.0004250636353252,0.8042711368206488,eta_flip:eta_0.15:26
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,0.1,-0.0150772242503538,0.0004536944147329,0.8319749433932304,eta_flip:eta_0.15:26
