source,case_id,case_label,eta,nmstv,ref_id,method,n_radius,dphi_min,dphi_min_radius,curvature_max,curvature_max_radius,curvature_sign_changes,A_kappa
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,28,savgol_11_3,100,-0.28713378944536394,0.19,3.998615285774962,0.64,24,0.5597115921163343
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,28,savgol_21_3,100,-0.2510977194645639,0.2,1.0261453660068671,0.4,12,0.2581807436088063
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,28,coarsen_0p05,21,-0.235108436665746,0.2,1.3205009519892,0.4,9,0.32372942550011463
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,28,coarsen_0p10,11,-0.20540358836017603,0.2,0.6214266882783426,0.4,4,0.1773616707509233
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,29,raw_gradient,100,-0.4593663186794634,0.82,33.41209279331993,0.71,43,5.083260619022385
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,29,moving_avg_7,100,-0.21994629323899514,0.15,7.611440092345336,0.99,27,1.0625787121563501
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,29,savgol_11_3,100,-0.2950990007272416,0.38,4.5508479387308505,0.4,25,0.7725347850353276
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,29,savgol_21_3,100,-0.22636497128284577,0.24,1.100300272999145,0.44,10,0.20867311207027786
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,29,coarsen_0p05,21,-0.22032922102239805,0.25,0.9629211627155114,0.55,9,0.2914522699320187
eta_flip,eta_0.05,eta=0.05,0.05,0.430574,29,coarsen_0p10,11,-0.2094698011943025,0.2,0.48630998085960225,0.4,3,0.17081070261523393
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0,raw_gradient,100,-0.8399533547124793,0.23,42.27169778382657,0.56,46,5.453405081294333
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0,moving_avg_7,100,-0.4540499392544143,0.22,7.576611722342108,0.28,36,1.1999364841606444
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0,savgol_11_3,100,-0.5414205328657888,0.23,5.781494473400267,0.28,22,1.0120757661048958
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0,savgol_21_3,100,-0.44086663748504473,0.23,2.6687417153496105,0.29,11,0.4268516650911774
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0,coarsen_0p05,21,-0.42978499206020104,0.2,2.3211556892569614,0.25,5,0.4818453792883939
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0,coarsen_0p10,11,-0.39436657683492354,0.2,1.5190213750424078,0.3,2,0.32432257490310834
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1,raw_gradient,100,-0.8289885557003345,0.36,62.788473033069394,0.37,40,7.067798864136231
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1,moving_avg_7,100,-0.4633039825861222,0.2,8.155692834619432,0.3,30,1.2191551042660287
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1,savgol_11_3,100,-0.5486409071448519,0.17,4.602043724359248,0.38,28,0.7869198306823253
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1,savgol_21_3,100,-0.47455332344008283,0.19,2.00309596583074,0.38,14,0.4399403500711663
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1,coarsen_0p05,21,-0.45916396487208283,0.2,1.9280167897771672,0.25,6,0.4646900061054795
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1,coarsen_0p10,11,-0.40162078415010605,0.2,1.2934997851239325,0.3,3,0.35088073901726846
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,2,raw_gradient,100,-0.7870111761869247,0.18,32.08927275553437,0.28,44,5.850817832158595
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,2,moving_avg_7,100,-0.5146436290689833,0.21,10.401011349418916,0.35,36,1.1754830345367708
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,2,savgol_11_3,100,-0.5213625724105027,0.18,9.026567241911007,0.35,18,0.8880090962047578
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,2,savgol_21_3,100,-0.4859623191056728,0.2,2.5316573114045084,0.31,11,0.5433491396199671
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,2,coarsen_0p05,21,-0.4341510288809789,0.2,2.32698542741798,0.35,6,0.5815849203895315
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,2,coarsen_0p10,11,-0.3593409137428075,0.2,0.9551968646913681,0.3,4,0.34576114098495087
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,3,raw_gradient,100,-0.639402371692805,0.2,33.76040970118132,0.45,45,5.449019266559282
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,3,moving_avg_7,100,-0.44556285783104077,0.18,5.658464352542181,0.23,29,1.2136139131172854
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,3,savgol_11_3,100,-0.4905461118261223,0.19,5.634466729807599,0.33,23,0.9278700225567523
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,3,savgol_21_3,100,-0.4259415412457482,0.18,2.3397321116319576,0.34,7,0.5056905710919826
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,3,coarsen_0p05,21,-0.42441803251111,0.2,1.56953898173789,0.35,6,0.4673046847693206
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,3,coarsen_0p10,11,-0.360401921847998,0.2,1.0867519976181446,0.4,1,0.3411299656721374
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,4,raw_gradient,100,-1.1255574861139501,1.0,34.02059406730917,0.61,44,6.388188148132411
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,4,moving_avg_7,100,-0.65587825340169,1.0,7.864133738581161,0.39,30,1.0434277573836417
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,4,savgol_11_3,100,-0.560076763789139,0.22,8.405534669762718,0.39,34,0.8556224630772263
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,4,savgol_21_3,100,-0.46562130924012796,0.21,1.965060356538654,0.35,14,0.4374538811219474
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,4,coarsen_0p05,21,-0.44065746674527706,0.2,2.4574441829265323,0.35,5,0.587685435131733
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,4,coarsen_0p10,11,-0.38840187368607054,0.2,1.3779354611717556,0.4,2,0.3389431677109003
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,5,raw_gradient,100,-0.8765064740314337,0.27,40.76980330429126,0.25,43,6.294334261400636
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,5,moving_avg_7,100,-0.45482270459806906,0.21,9.154883269461575,0.35,35,1.230926147873234
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,5,savgol_11_3,100,-0.4528898129874188,0.21,5.736422958682924,0.34,28,0.7763967603979346
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,5,savgol_21_3,100,-0.4048332460961513,0.17,2.0274568133672286,0.36,6,0.3934693522453281
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,5,coarsen_0p05,21,-0.403639903598909,0.15,2.179560335240502,0.3,4,0.4292376062329597
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,5,coarsen_0p10,11,-0.3770317096867765,0.2,1.241173259615655,0.3,2,0.29408183913361813
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,6,raw_gradient,100,-0.708588054289045,0.31,41.46554760449988,0.78,46,6.342631364376345
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,6,moving_avg_7,100,-0.48969971922671585,0.18,10.285418769910677,0.34,35,1.2276963090695863
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,6,savgol_11_3,100,-0.4995597319531657,0.21,21.149426564741244,1.0,23,1.4105620387738407
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,6,savgol_21_3,100,-0.48965981082362864,0.2,2.5325431459521353,1.0,9,0.585731377954639
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,6,coarsen_0p05,21,-0.46554710472263006,0.2,2.120205885534342,0.4,5,0.5366754216115797
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,6,coarsen_0p10,11,-0.3523037894601205,0.2,1.2333680109077751,0.4,3,0.33332435439583463
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,7,raw_gradient,100,-0.6851436915016844,0.25,37.26905692959936,0.54,38,6.1011671045525055
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,7,moving_avg_7,100,-0.4557753633070202,0.17,11.25089679562836,0.32,33,1.3395250694749141
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,7,savgol_11_3,100,-0.5185901235616852,0.31,10.254263956037365,0.32,23,1.206257459786436
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,7,savgol_21_3,100,-0.45640172003986657,0.27,2.6231187903016178,0.32,14,0.41247952554408435
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,7,coarsen_0p05,21,-0.4382676794444311,0.25,2.967059418087864,0.35,6,0.5475662634501434
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,7,coarsen_0p10,11,-0.41317126073370203,0.2,1.5389839220467079,0.3,3,0.39014841619222085
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,8,raw_gradient,100,-0.77345788597228,0.2,30.731545286650004,0.9,43,4.5863623226660355
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,8,moving_avg_7,100,-0.4530304468397368,0.18,8.020184145018067,0.24,31,1.1834755319552024
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,8,savgol_11_3,100,-0.49253969774594303,0.14,7.355701957291615,1.0,19,0.9639772044515551
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,8,savgol_21_3,100,-0.4463887104211725,0.18,1.900927855899802,0.28,8,0.42032066562258585
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,8,coarsen_0p05,21,-0.41064164476172604,0.15,1.9551060827654994,0.3,6,0.4348270285010913
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,8,coarsen_0p10,11,-0.38397518302532696,0.2,1.2576020479226853,0.3,3,0.3411914510020579
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,9,raw_gradient,100,-0.6517513475919408,0.18,38.89357160295993,0.71,45,7.308087190068188
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,9,moving_avg_7,100,-0.4380052489607291,0.16,8.816477690637234,0.37,40,1.282415525690858
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,9,savgol_11_3,100,-0.531398323624626,0.18,5.5181520293524144,0.28,22,0.7924683291381587
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,9,savgol_21_3,100,-0.43561959603558,0.18,1.6519029560680076,0.27,15,0.42831296362620336
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,9,coarsen_0p05,21,-0.44197154458008997,0.2,3.25905111113664,1.0,5,0.6517802243785595
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,9,coarsen_0p10,11,-0.36502370236770404,0.2,1.1656179464627854,0.4,2,0.31926000408463984
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,10,raw_gradient,100,-0.8700801198543515,0.28,48.995492602474656,0.29,48,5.09160145578344
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,10,moving_avg_7,100,-0.45148108208246845,0.18,6.561733072956581,0.37,34,0.9794461771924681
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,10,savgol_11_3,100,-0.5679943936250668,0.27,5.528708365332474,0.37,28,0.8107129843777415
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,10,savgol_21_3,100,-0.4292061879678279,0.17,2.4906504524078636,0.34,8,0.4220173025874431
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,10,coarsen_0p05,21,-0.3926301413473732,0.25,2.760413127987314,0.35,6,0.4318379354529825
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,10,coarsen_0p10,11,-0.38672539708477105,0.2,1.3091601270290403,0.3,3,0.3430867053998326
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,11,raw_gradient,100,-0.7551411117845226,0.23,40.657917126207906,0.89,44,6.015564220621186
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,11,moving_avg_7,100,-0.5157448438897465,0.21,9.956039154350984,0.36,36,1.1856604366507533
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,11,savgol_11_3,100,-0.5386721870840603,0.18,5.384184104718223,0.32,27,0.9181089965775582
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,11,savgol_21_3,100,-0.4725406082105829,0.21,2.572354217995242,0.31,12,0.45360785100776924
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,11,coarsen_0p05,21,-0.457264249848426,0.2,2.7584406535601724,0.3,6,0.4838792903255915
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,11,coarsen_0p10,11,-0.39425053806637955,0.2,1.4864859322951554,0.3,1,0.32161137667245465
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,12,raw_gradient,100,-0.8406178260959594,1.0,28.243172836467977,0.77,46,5.566122586029913
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,12,moving_avg_7,100,-0.5518405165406186,1.0,6.4340358125269,0.91,34,0.9108185389393614
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,12,savgol_11_3,100,-0.4851443859371504,0.21,4.439702423543654,0.23,24,0.7261365257468235
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,12,savgol_21_3,100,-0.43858236373900117,0.18,1.895176592145027,0.28,8,0.4030493798566153
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,12,coarsen_0p05,21,-0.40547725048817185,0.2,2.056564222572093,0.3,4,0.43447166343553245
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,12,coarsen_0p10,11,-0.3770725577417515,0.2,1.2420812954644302,0.3,2,0.3013958526394802
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,13,raw_gradient,100,-0.7339269924033043,0.19,33.11620228342266,0.37,44,5.9850672560928055
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,13,moving_avg_7,100,-0.48288064586278967,0.16,6.00068455107142,0.34,29,1.1972261107838302
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,13,savgol_11_3,100,-0.49688317718273556,0.16,19.268699499205344,1.0,19,1.2970305634262551
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,13,savgol_21_3,100,-0.4804276810013705,0.19,1.9668737201437678,0.23,8,0.45780609417273876
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,13,coarsen_0p05,21,-0.46485447755006093,0.15,2.261935236874078,0.25,8,0.4799572819824654
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,13,coarsen_0p10,11,-0.390132005696347,0.2,1.403662333688945,0.3,2,0.3268325228522698
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,14,raw_gradient,100,-0.5597465743430292,0.19,30.750535912781203,0.49,44,4.94959368406513
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,14,moving_avg_7,100,-0.44807769788618623,0.2,4.7160609534484585,0.23,32,0.8839687501291336
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,14,savgol_11_3,100,-0.4521713302887004,0.18,4.911972360914042,0.39,21,0.8095842411395654
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,14,savgol_21_3,100,-0.4449972242046898,0.17,1.95708910204897,0.37,10,0.42180658477363864
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,14,coarsen_0p05,21,-0.424442063958124,0.15,1.599081775891399,0.35,6,0.4725986760669434
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,14,coarsen_0p10,11,-0.35880110067589,0.2,1.2033421274057323,0.3,3,0.3366976001404971
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,15,raw_gradient,100,-0.734506664672474,0.19,35.42385937422142,0.32,49,5.842299845085624
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,15,moving_avg_7,100,-0.4864899724917996,0.21,7.534335527897496,0.32,39,1.3137793599465217
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,15,savgol_11_3,100,-0.575690124061002,0.21,20.830154027837576,1.0,31,1.4232128874592196
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,15,savgol_21_3,100,-0.4854858485601222,0.18,3.871289009999772,1.0,9,0.6352425582110824
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,15,coarsen_0p05,21,-0.435774952946149,0.2,2.104058719026239,0.25,3,0.605291798870774
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,15,coarsen_0p10,11,-0.381580545636344,0.2,1.3367119542341248,0.3,3,0.3955624558697315
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,16,raw_gradient,100,-0.9633633598325337,0.26,49.272535190025394,0.27,48,5.676322812865511
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,16,moving_avg_7,100,-0.5574013310313075,0.23,10.471633813453323,0.24,32,1.0153235551958426
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,16,savgol_11_3,100,-0.5485382971403951,0.23,4.543934737557084,0.25,28,0.7326042079711266
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,16,savgol_21_3,100,-0.45326172333778575,0.21,2.667173974572103,0.3,14,0.4208925616430629
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,16,coarsen_0p05,21,-0.4336902044071362,0.25,2.675963505178713,0.3,4,0.49123158699129404
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,16,coarsen_0p10,11,-0.37979914661725456,0.2,1.1991898585683136,0.4,4,0.3118649755861179
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,17,raw_gradient,100,-0.6250716278001911,0.2,35.26222413990846,0.43,40,5.387963168748436
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,17,moving_avg_7,100,-0.49458294021071453,0.2,7.559382407711372,0.4,36,1.015317790704674
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,17,savgol_11_3,100,-0.5746420526509275,0.2,5.261766977862141,0.4,22,0.7593884668147218
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,17,savgol_21_3,100,-0.48220449481687416,0.2,2.1738175709728695,0.26,13,0.506616465788895
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,17,coarsen_0p05,21,-0.42383605388647505,0.2,2.7306329334978954,0.4,6,0.48833668164449223
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,17,coarsen_0p10,11,-0.35617540534145103,0.2,1.3370650406454045,0.4,2,0.3093597242476885
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,18,raw_gradient,100,-0.7534861761947308,1.0,55.99096585063785,0.6,52,7.484223856303997
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,18,moving_avg_7,100,-0.52567183499123,0.18,7.694083577782834,0.58,36,1.1865981172501665
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,18,savgol_11_3,100,-0.5495310921861332,0.18,5.394941141164852,0.28,30,0.8382954759410401
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,18,savgol_21_3,100,-0.508052883941949,0.21,2.8390849299588723,0.29,14,0.4673939135210873
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,18,coarsen_0p05,21,-0.45107182389889305,0.2,2.479763623313211,0.3,6,0.5635688348857536
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,18,coarsen_0p10,11,-0.40316283432300254,0.2,1.3396865130652649,0.3,2,0.36156879192500785
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,19,raw_gradient,100,-0.6560312184100194,0.29,39.75352920810621,0.51,40,5.373839633382028
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,19,moving_avg_7,100,-0.456304799405375,0.19,9.825387140375792,0.32,28,1.0654717382156917
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,19,savgol_11_3,100,-0.5388198184863175,0.23,9.388235015580635,0.33,25,0.9339369039602884
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,19,savgol_21_3,100,-0.46332332076962524,0.18,2.948784244679908,0.29,9,0.5301202128206888
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,19,coarsen_0p05,21,-0.4670339324123319,0.2,2.502176499442072,0.3,8,0.5602305253405726
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,19,coarsen_0p10,11,-0.4062585720230816,0.2,1.2419068653725178,0.3,3,0.34168484973334506
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,20,raw_gradient,100,-0.62350209218949,0.23,33.22345216655337,0.78,44,5.035507203438956
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,20,moving_avg_7,100,-0.4513508403399126,0.2,7.131991249843296,0.26,36,1.0164433779043125
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,20,savgol_11_3,100,-0.5125292722668007,0.21,8.39766105752638,1.0,23,0.8933447624144679
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,20,savgol_21_3,100,-0.42593632762238054,0.21,2.289908424408649,0.35,18,0.37997529680122016
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,20,coarsen_0p05,21,-0.39288431119046197,0.2,2.5885411472243893,0.35,7,0.4242208098833834
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,20,coarsen_0p10,11,-0.346261178107344,0.2,1.0015788040846767,0.4,3,0.27884902056416533
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,21,raw_gradient,100,-0.7121740388078486,0.3,47.55067085847636,0.31,42,5.926016307601124
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,21,moving_avg_7,100,-0.46194094723224516,0.19,8.524882936990112,0.28,34,1.0460447510327113
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,21,savgol_11_3,100,-0.5090604814335161,0.19,4.9813449150250175,0.31,29,0.8686006470431646
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,21,savgol_21_3,100,-0.44450724495661653,0.19,2.451352551943672,0.29,10,0.4005722899495918
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,21,coarsen_0p05,21,-0.46557120623670906,0.2,2.096056026623371,0.35,7,0.5036892509886538
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,21,coarsen_0p10,11,-0.38872778665684854,0.2,1.2384733942186625,0.3,3,0.3201506516067104
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,22,raw_gradient,100,-0.5936528223882447,0.25,45.06116833539102,0.29,44,6.406689621173053
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,22,moving_avg_7,100,-0.4573443311471294,0.22,8.783239151139593,0.27,36,1.0569215881779512
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,22,savgol_11_3,100,-0.48031083624282706,0.22,5.482093307411175,0.26,26,0.8415760132426562
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,22,savgol_21_3,100,-0.452893151732236,0.21,2.24087513037827,0.29,13,0.42853804412413005
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,22,coarsen_0p05,21,-0.43972880615152,0.2,2.8993133178677324,0.3,7,0.4507149947109235
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,22,coarsen_0p10,11,-0.3926195177038315,0.2,1.385799808790285,0.3,2,0.3089764224400638
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,23,raw_gradient,100,-0.7368374518780048,0.26,39.93820355743615,0.8,46,6.301494130643018
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,23,moving_avg_7,100,-0.49661585785613355,0.23,11.338719720280913,0.77,34,1.1882273264138408
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,23,savgol_11_3,100,-0.5570554076566258,0.24,6.7066507052471955,0.77,22,1.0078136953259804
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,23,savgol_21_3,100,-0.47230589047242844,0.21,2.294799823074386,0.29,7,0.5342327027621478
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,23,coarsen_0p05,21,-0.44605616843868523,0.25,2.6154738983543324,0.3,7,0.5326927833428623
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,23,coarsen_0p10,11,-0.42060044886370157,0.2,1.532087674009483,0.3,2,0.3532993529628355
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,raw_gradient,100,-0.8490254900856549,0.29,43.55602949393285,0.4,47,7.26963761583322
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,moving_avg_7,100,-0.48242754641614055,0.19,6.831795923619538,0.76,40,1.243679232269459
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,savgol_11_3,100,-0.5155229708581617,0.2,5.563334994849395,0.3,24,0.8977476736561583
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,savgol_21_3,100,-0.4391281950299539,0.18,2.393756481171314,0.34,10,0.42504558680619675
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,coarsen_0p05,21,-0.45415223847661906,0.25,2.2486079949818025,0.3,6,0.4893446302677113
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,24,coarsen_0p10,11,-0.396183027875995,0.2,1.432201995313612,0.4,4,0.3536313755446382
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,raw_gradient,100,-0.6673286535341449,0.2,32.32527991890516,0.31,46,5.465789994435432
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,moving_avg_7,100,-0.4538107772503966,0.22,7.787737722663747,0.98,33,1.3029712208531754
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,savgol_11_3,100,-0.5370831893253862,0.22,23.55794827159538,1.0,25,1.5029174467180724
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,savgol_21_3,100,-0.44436418789497145,0.23,2.9454273065551275,1.0,7,0.6298800287407795
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,coarsen_0p05,21,-0.4208193517828641,0.25,2.5224940095965396,1.0,7,0.7745341878083913
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,25,coarsen_0p10,11,-0.38530017798035654,0.2,1.34533317486098,0.3,3,0.39871638491055766
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,raw_gradient,100,-0.6885242841606041,0.24,45.832182592413886,0.25,48,5.185879721954555
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,moving_avg_7,100,-0.44762938699288396,0.21,7.806723776929888,0.35,30,1.0493549915246692
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,savgol_11_3,100,-0.4930439428386287,0.23,6.647468866688005,0.25,30,0.7725984988499779
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,savgol_21_3,100,-0.4346613057968885,0.2,1.824286824258925,0.37,8,0.38557740014407915
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,coarsen_0p05,21,-0.473643277887532,0.2,2.9396252171973103,0.25,8,0.49350065887971384
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,26,coarsen_0p10,11,-0.31429280085316746,0.2,0.8179970167304199,0.4,3,0.27277267975993
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,27,raw_gradient,100,-0.6296988774270162,0.18,32.72859081353296,0.61,41,4.609710900990182
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,27,moving_avg_7,100,-0.4020098936429968,0.16,6.3879445031541735,0.59,32,0.9246816039384174
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,27,savgol_11_3,100,-0.4999382243957823,0.18,6.380279031693503,0.29,26,0.6993381955085618
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,27,savgol_21_3,100,-0.396342951407396,0.24,2.4142008795589636,0.32,10,0.37869647895205444
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,27,coarsen_0p05,21,-0.41772318454297996,0.15,2.3365557339986984,0.35,6,0.4273590076281836
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,27,coarsen_0p10,11,-0.3707403623061025,0.2,1.2455125384350452,0.3,3,0.30218207397626773
