source,case_id,case_label,eta,nmstv,radius,phi_gap_to_even_odd,abs_phi_gap_to_even_odd,dphi_dr_gap_to_even_odd,abs_dphi_dr_gap_to_even_odd,curvature_gap_to_even_odd,abs_curvature_gap_to_even_odd,positive_curvature_gap_to_even_odd,abs_positive_curvature_gap_to_even_odd
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.24,-0.015496169164778927,0.015496169164778927,-0.09941107421404707,0.09941107421404707,0.22407780793181245,0.22407780793181245,0.5060154364551919,0.5060154364551919
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.25,-0.017430537551414025,0.017430537551414025,-0.09204288382535866,0.09204288382535866,0.7461197271653043,0.7461197271653043,0.7732303903905118,0.7732303903905118
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.26,-0.017633248206600036,0.017633248206600036,-0.08448867967074097,0.08448867967074097,0.5908730495855746,0.5908730495855746,0.8867370897168767,0.8867370897168767
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.27,-0.018932054823458205,0.018932054823458205,-0.08022542283364714,0.08022542283364714,0.6003089802098667,0.6003089802098667,0.7426120377283644,0.7426120377283644
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.28,-0.019211206850331154,0.019211206850331154,-0.07248250006654361,0.07248250006654361,0.29427482912447733,0.29427482912447733,0.5538833749667358,0.5538833749667358
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.29,-0.019645029676346328,0.019645029676346328,-0.07433992625115754,0.07433992625115754,0.4136215228844632,0.4136215228844632,0.694563983983784,0.694563983983784
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.3,-0.020922008334218905,0.020922008334218905,-0.06421006960885432,0.06421006960885432,1.045914169723671,1.045914169723671,1.0236543256871236,1.0236543256871236
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.31,-0.020820694164062778,0.020820694164062778,-0.05342164285668412,0.05342164285668412,-0.09739309399153279,0.09739309399153279,0.34025803807697197,0.34025803807697197
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.32,-0.022253562561446283,0.022253562561446283,-0.06615793148868498,0.06615793148868498,-0.4715195614445912,0.4715195614445912,0.024797687383553924,0.024797687383553924
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.33,-0.023217812871729842,0.023217812871729842,-0.06285203408557594,0.06285203408557594,0.7260257595883022,0.7260257595883022,0.9515962874168239,0.9515962874168239
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.34,-0.022336899903568002,0.022336899903568002,-0.05163741629691895,0.05163741629691895,1.0363102727034377,1.0363102727034377,0.941294702231787,0.941294702231787
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.35,-0.023285391770157114,0.023285391770157114,-0.04212582863150721,0.04212582863150721,1.0531871489844962,1.0531871489844962,0.9670772346500252,0.9670772346500252
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.36,-0.024832955164936256,0.024832955164936256,-0.030573673317229058,0.030573673317229058,0.1966681945214231,0.1966681945214231,0.35356606503659505,0.35356606503659505
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.37,-0.024533367617609596,0.024533367617609596,-0.03819246474107876,0.03819246474107876,-0.4276476896887914,0.4276476896887914,0.12373742668309728,0.12373742668309728
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.38,-0.024438573162240733,0.024438573162240733,-0.039126627111004855,0.039126627111004855,0.8584404435729265,0.8584404435729265,0.8889331861661214,0.8889331861661214
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.39,-0.024533299571679337,0.024533299571679337,-0.021023655869620225,0.021023655869620225,1.2756110179542066,1.2756110179542066,0.7665718616446456,0.7665718616446456
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.4,-0.025218390125908846,0.025218390125908846,-0.013614406751920716,0.013614406751920716,0.3505197665787272,0.3505197665787272,0.5522467780145823,0.5522467780145823
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.41,-0.025683267713140008,0.025683267713140008,-0.014013260538045635,0.014013260538045635,-0.18104647642428418,0.18104647642428418,0.06677583499046968,0.06677583499046968
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.42,-0.02541675175612579,0.02541675175612579,-0.01723533628040641,0.01723533628040641,0.2340122934089306,0.2340122934089306,0.45198309223541433,0.45198309223541433
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.43,-0.025644907000714416,0.025644907000714416,-0.009333014669867024,0.009333014669867024,0.6933890953035523,0.6933890953035523,0.5480073424431748,0.5480073424431748
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.44,-0.025627432727100337,0.025627432727100337,-0.003367554374335349,0.003367554374335349,-0.10850375113305835,0.10850375113305835,0.09063452523070425,0.09063452523070425
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.45,-0.025306364528076372,0.025306364528076372,-0.011503089692528182,0.011503089692528182,-0.251041320682634,0.251041320682634,0.2636899169620468,0.2636899169620468
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.46,-0.026078455285100582,0.026078455285100582,-0.008388380787988023,0.008388380787988023,-0.09065251586139411,0.09065251586139411,0.2366615686621547,0.2366615686621547
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.47,-0.024979856466268983,0.024979856466268983,-0.013316140009756033,0.013316140009756033,-0.3727597891334692,0.3727597891334692,-0.2507740674942327,0.2507740674942327
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.48,-0.02639325898518686,0.02639325898518686,-0.015843576570657394,0.015843576570657394,0.471885777565294,0.471885777565294,0.1788734920606393,0.1788734920606393
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.49,-0.02631719304103293,0.02631719304103293,-0.0038784244584501443,0.0038784244584501443,0.18426410735641,0.18426410735641,0.4031223865882805,0.4031223865882805
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.5,-0.02591883902612562,0.02591883902612562,-0.012158294423529184,0.012158294423529184,-0.4385527726317798,0.4385527726317798,-0.14292075873979182,0.14292075873979182
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.51,-0.02721776030305499,0.02721776030305499,-0.012649479911085754,0.012649479911085754,0.6046264004208566,0.6046264004208566,0.6684217462479815,0.6684217462479815
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.52,-0.02593413767201378,0.02593413767201378,-6.576641511203685e-05,6.576641511203685e-05,0.1511640031461644,0.1511640031461644,0.37216917185080056,0.37216917185080056
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.53,-0.025993661565346222,0.025993661565346222,-0.009626199848162431,0.009626199848162431,-0.07987358364537572,0.07987358364537572,-0.09077173669153671,0.09077173669153671
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.54,-0.02676681140531744,0.02676681140531744,-0.0016632380880195752,0.0016632380880195752,0.7149546193412399,0.7149546193412399,0.6183803579190161,0.6183803579190161
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.55,-0.026377231233690394,0.026377231233690394,0.004672892538662363,0.004672892538662363,-0.37937654305419,0.37937654305419,-0.07511450986962487,0.07511450986962487
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.56,-0.026342428090645055,0.026342428090645055,-0.009250768949103358,0.009250768949103358,-0.2417277974571807,0.2417277974571807,0.03872110479491042,0.03872110479491042
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.57,-0.02724127195525622,0.02724127195525622,-0.00016166341048148847,0.00016166341048148847,1.1605679506424427,1.1605679506424427,0.722652026940629,0.722652026940629
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.58,-0.02612818070624711,0.02612818070624711,0.013960590063745434,0.013960590063745434,0.6841306250864756,0.6841306250864756,0.5751098939177084,0.5751098939177084
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.59,-0.0263695123134089,0.0263695123134089,0.013520949091248055,0.013520949091248055,0.1902221081737221,0.1902221081737221,0.32170559595380155,0.32170559595380155
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.6,-0.02685339457682554,0.02685339457682554,0.017765032227219896,0.017765032227219896,0.04397203918361572,0.04397203918361572,-0.03687440211975812,0.03687440211975812
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.61,-0.0259297112713055,0.0259297112713055,0.014400389874920358,0.014400389874920358,-0.9882980323573287,0.9882980323573287,-0.4248671530588608,0.4248671530588608
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.62,-0.025259848758777938,0.025259848758777938,-0.0020009284199267036,0.0020009284199267036,-0.16595434200488765,0.16595434200488765,-0.2730158856611875,0.2730158856611875
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.63,-0.025566877692782763,0.025566877692782763,0.011081303034822597,0.011081303034822597,0.8801712902110708,0.8801712902110708,0.3895182514209259,0.3895182514209259
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.64,-0.02552971784130772,0.02552971784130772,0.015602497384294728,0.015602497384294728,-0.7402305203421646,0.7402305203421646,-0.32089990690133463,0.32089990690133463
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.65,-0.02582368023770676,0.02582368023770676,-0.003723307372020708,0.003723307372020708,-0.946651389812207,0.946651389812207,-0.40276018951345227,0.40276018951345227
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.66,-0.026954142760738986,0.026954142760738986,-0.0033305304119494172,0.0033305304119494172,0.5822071688826348,0.5822071688826348,-0.10876538537518099,0.10876538537518099
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.67,-0.024717381704620275,0.024717381704620275,0.007920836005631995,0.007920836005631995,0.8746525548433509,0.8746525548433509,0.5158865379019344,0.5158865379019344
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.68,-0.025881374509709502,0.025881374509709502,0.0141625206849176,0.0141625206849176,0.3080722413748891,0.3080722413748891,0.1728104286983846,0.1728104286983846
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.69,-0.02582944855245685,0.02582944855245685,0.014082280833129818,0.014082280833129818,-0.9624286699002025,0.9624286699002025,-0.30861497411447825,0.30861497411447825
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.7,-0.025463552156776773,0.025463552156776773,-0.005086052713086563,0.005086052713086563,-1.0481123859628392,1.0481123859628392,-0.37809693347273077,0.37809693347273077
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.71,-0.024524126336525225,0.024524126336525225,-0.0068799668861269855,0.0068799668861269855,0.7516160060677182,0.7516160060677182,0.49428827866682523,0.49428827866682523
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.72,-0.02484651884660078,0.02484651884660078,0.009946267408267803,0.009946267408267803,0.7936894541888753,0.7936894541888753,0.3008633253501538,0.3008633253501538
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.73,-0.025959784835206792,0.025959784835206792,0.008993822197650533,0.008993822197650533,-0.5255306154713995,0.5255306154713995,-0.3384649207207391,0.3384649207207391
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.74,-0.026423787009984614,0.026423787009984614,-0.0005643449011601895,0.0005643449011601895,-0.5314721658334053,0.5314721658334053,-0.4140725816134355,0.4140725816134355
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.75,-0.025138164568402954,0.025138164568402954,-0.0016356211190175843,0.0016356211190175843,1.0518012769268767,1.0518012769268767,0.34877061160062384,0.34877061160062384
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.76,-0.025180181056605903,0.025180181056605903,0.020471680637377365,0.020471680637377365,2.2291883868554416,2.2291883868554416,1.1561880879598379,1.1561880879598379
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.77,-0.02485368454495665,0.02485368454495665,0.0429481466180913,0.0429481466180913,0.4208699093782604,0.4208699093782604,0.0070209199997386396,0.0070209199997386396
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.78,-0.025213002234507773,0.025213002234507773,0.028889078824942578,0.028889078824942578,-1.4593962356059267,1.4593962356059267,-0.6020073620146686,0.6020073620146686
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.79,-0.024386629905280705,0.024386629905280705,0.013760221905972737,0.013760221905972737,-0.8004822460855803,0.8004822460855803,-0.4208435613567235,0.4208435613567235
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.8,-0.02355363848729404,0.02355363848729404,0.012879433903230972,0.012879433903230972,0.13675814516493662,0.13675814516493662,0.2771305820742874,0.2771305820742874
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.81,-0.022817192831364574,0.022817192831364574,0.01649538480927147,0.01649538480927147,0.09348576235596459,0.09348576235596459,0.2482987053834449,0.2482987053834449
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.82,-0.024700287711531002,0.024700287711531002,0.014749149150350312,0.014749149150350312,-0.9332488243090816,0.9332488243090816,-0.23426281990447673,0.23426281990447673
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.83,-0.02369162684664161,0.02369162684664161,-0.0021695916769102555,0.0021695916769102555,-0.9459002086328892,0.9459002086328892,-0.35325523355848065,0.35325523355848065
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.84,-0.024539118008468544,0.024539118008468544,-0.004168855022307488,0.004168855022307488,0.2819823101588603,0.2819823101588603,0.27690530812777503,0.27690530812777503
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.85,-0.02321821489769782,0.02321821489769782,0.0034700545262669677,0.0034700545262669677,0.4952901589535898,0.4952901589535898,0.210162492985147,0.210162492985147
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.86,-0.024316536361041557,0.024316536361041557,0.005736948156764322,0.005736948156764322,0.21444400701320845,0.21444400701320845,0.4957673256104178,0.4957673256104178
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.87,-0.023927474866300563,0.023927474866300563,0.007758934666531131,0.007758934666531131,-0.6022185476158997,0.6022185476158997,0.07681357315802972,0.07681357315802972
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.88,-0.02302699615548104,0.02302699615548104,-0.0063074227955536855,0.0063074227955536855,-1.154744794298472,1.154744794298472,-0.5791466865742247,0.5791466865742247
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.89,-0.024004676753737117,0.024004676753737117,-0.015335961219438324,0.015335961219438324,0.28810954909371866,0.28810954909371866,-0.06979766015383182,0.06979766015383182
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.9,-0.02358406506248846,0.02358406506248846,-0.0005452318136793186,0.0005452318136793186,0.6744949256690175,0.6744949256690175,0.29878753036752836,0.29878753036752836
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.91,-0.023560428939307307,0.023560428939307307,-0.0018460627060579576,0.0018460627060579576,0.16149028910685143,0.16149028910685143,0.2609582167452642,0.2609582167452642
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.92,-0.025079943158236542,0.025079943158236542,0.0026845739684577194,0.0026845739684577194,0.09303246884607438,0.09303246884607438,0.2915290585046104,0.2915290585046104
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.93,-0.024601842671224172,0.024601842671224172,1.4586670863528384e-05,1.4586670863528384e-05,-0.2737026844952776,0.2737026844952776,0.045566251940027724,0.045566251940027724
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.94,-0.02371850101003306,0.02371850101003306,-0.0027894797214478018,0.0027894797214478018,0.5688739307416393,0.5688739307416393,0.5612006465270727,0.5612006465270727
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.95,-0.02349441879059669,0.02349441879059669,0.011392065285696452,0.011392065285696452,0.5337573735207477,0.5337573735207477,0.5163308971458791,0.5163308971458791
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.96,-0.023161413763037417,0.023161413763037417,0.007885667748967151,0.007885667748967151,-1.1660470130341232,1.1660470130341232,-0.4819928267873226,0.4819928267873226
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.97,-0.024425285919267292,0.024425285919267292,-0.011928874974986028,0.011928874974986028,-1.890733462546744,1.890733462546744,-0.5812448488642201,0.5812448488642201
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.98,-0.0231097352435312,0.0231097352435312,-0.029929001501967756,0.029929001501967756,-1.6034638549725033,1.6034638549725033,-0.8345582186182825,0.8345582186182825
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,0.99,-0.023935747714015188,0.023935747714015188,-0.04399815207443612,0.04399815207443612,-0.8755027802231711,0.8755027802231711,-0.31336268627853947,0.31336268627853947
eta_flip,eta_0.05,eta=0.05,0.05,0.43057445790361204,1.0,-0.02464204463059015,0.02464204463059015,-0.0474390571064312,0.0474390571064312,-0.3440905031995065,0.3440905031995065,0.18042506065959119,0.18042506065959119
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.01,-0.00046653425433398665,0.00046653425433398665,-0.03046605540426159,0.03046605540426159,-1.322487245426898,1.322487245426898,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.02,-0.0006210027816843434,0.0006210027816843434,-0.04369092785853057,0.04369092785853057,-1.5243241508978969,1.5243241508978969,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.03,-0.00096440018358615,0.00096440018358615,-0.06095253842221951,0.06095253842221951,-1.8960616816783729,1.8960616816783729,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.04,-0.0015876661636262802,0.0015876661636262802,-0.08161216149209802,0.08161216149209802,-2.2387072094413347,2.2387072094413347,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.05,-0.0025293704101858197,0.0025293704101858197,-0.10572668261104623,0.10572668261104623,-2.6276371187122027,2.6276371187122027,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.06,-0.00374808536192465,0.00374808536192465,-0.13416490386634206,0.13416490386634206,-2.7576907815717746,2.7576907815717746,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.07,-0.005254932943802987,0.005254932943802987,-0.16088049824248174,0.16088049824248174,-2.3960478145763,2.3960478145763,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.08,-0.006949369646408353,0.006949369646408353,-0.18208586015786804,0.18208586015786804,-2.2615341154429007,2.2615341154429007,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.09,-0.008939902955156447,0.008939902955156447,-0.20611118055133976,0.20611118055133976,-2.341957263640109,2.341957263640109,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.1,-0.011428586551401936,0.011428586551401936,-0.22892500543067026,0.22892500543067026,-1.8233081035843723,1.8233081035843723,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.11,-0.013646749549757937,0.013646749549757937,-0.24257734262302713,0.24257734262302713,-1.4359583761107646,1.4359583761107646,0.0,0.0
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.12,-0.01596230744615569,0.01596230744615569,-0.2576441729528855,0.2576441729528855,-1.3183340908321044,1.3183340908321044,0.039394193617171426,0.039394193617171426
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.13,-0.019170713603142344,0.019170713603142344,-0.2689440244396693,0.2689440244396693,-0.8081786411643583,0.8081786411643583,0.11002562651788518,0.11002562651788518
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.14,-0.021881805462879135,0.021881805462879135,-0.27380774577617273,0.27380774577617273,-1.0060191162652417,1.0060191162652417,0.06046521872786018,0.06046521872786018
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.15,-0.02428332509455601,0.02428332509455601,-0.2890644067649741,0.2890644067649741,-1.118240258786883,1.118240258786883,0.18246207885658958,0.18246207885658958
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.16,-0.02767613172041277,0.02767613172041277,-0.2961725509519104,0.2961725509519104,-0.5151924144264938,0.5151924144264938,0.10772712602110443,0.10772712602110443
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.17,-0.03034452120769932,0.03034452120769932,-0.29936825505350395,0.29936825505350395,-0.6965431882045721,0.6965431882045721,0.4660296964031376,0.4660296964031376
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.18,-0.03306389930212474,0.03306389930212474,-0.3101034147160018,0.3101034147160018,-0.4101136770208527,0.4101136770208527,0.34209924777962064,0.34209924777962064
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.19,-0.03701417464088526,0.03701417464088526,-0.307570528593921,0.307570528593921,0.25161190250369103,0.25161190250369103,0.7538913399694577,0.7538913399694577
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.2,-0.039583003541680234,0.039583003541680234,-0.3050711766659279,0.3050711766659279,-0.041706683300845565,0.041706683300845565,0.5318368717434108,0.5318368717434108
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.21,-0.0433810712318318,0.0433810712318318,-0.3084046622599379,0.3084046622599379,0.4553820131171076,0.4553820131171076,0.6862233971238592,0.6862233971238592
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.22,-0.046198537385843584,0.046198537385843584,-0.29596353640358575,0.29596353640358575,1.629133452177497,1.629133452177497,2.126728822140055,2.126728822140055
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.23,-0.04882079343227413,0.04882079343227413,-0.2758219932163879,0.2758219932163879,1.9331681446666575,1.9331681446666575,1.9812620759357666,1.9812620759357666
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.24,-0.05190982422906788,0.05190982422906788,-0.2573001735102526,0.2573001735102526,1.8221995675970197,1.8221995675970197,2.127853032165588,2.127853032165588
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.25,-0.054675248997147485,0.054675248997147485,-0.23937800186444752,0.23937800186444752,1.4798654002217029,1.4798654002217029,1.7716778558594053,1.7716778558594053
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.26,-0.05683772004236452,0.05683772004236452,-0.22770286550581853,0.22770286550581853,1.7067645369488778,1.7067645369488778,1.7536821215000769,1.7536821215000769
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.27,-0.05837453719049526,0.05837453719049526,-0.20524271112546996,0.20524271112546996,2.4092268819541025,2.4092268819541025,2.32910447294245,2.32910447294245
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.28,-0.06061156187445213,0.06061156187445213,-0.1795183278667364,0.1795183278667364,1.7429643390851928,1.7429643390851928,1.701151727882664,1.701151727882664
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.29,-0.0624809670042459,0.0624809670042459,-0.170383424343766,0.170383424343766,0.9620884458304217,0.9620884458304217,1.423120071966848,1.423120071966848
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.3,-0.0644167649846864,0.0644167649846864,-0.1602765589501281,0.1602765589501281,1.42995865882544,1.42995865882544,1.6957819624995736,1.6957819624995736
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.31,-0.06504783223422139,0.06504783223422139,-0.14178425116725718,0.14178425116725718,2.041291169450062,2.041291169450062,1.9154221945663514,1.9154221945663514
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.32,-0.06666980689333707,0.06666980689333707,-0.11945073556112679,0.11945073556112679,1.6289689751552552,1.6289689751552552,2.1071198794490664,2.1071198794490664
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.33,-0.0686968415543022,0.0686968415543022,-0.10920487166415208,0.10920487166415208,1.1215023491349825,1.1215023491349825,1.3702287398535895,1.3702287398535895
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.34,-0.06895413393157554,0.06895413393157554,-0.0970206885784271,0.0970206885784271,1.5318388582077893,1.5318388582077893,1.7515301429825183,1.7515301429825183
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.35,-0.06988176029678785,0.06988176029678785,-0.07856809449999635,0.07856809449999635,1.8187888319060064,1.8187888319060064,2.0454759045191535,2.0454759045191535
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.36,-0.06993387156046793,0.06993387156046793,-0.060644911940307064,0.060644911940307064,1.4192163002757154,1.4192163002757154,1.9014404471146111,1.9014404471146111
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.37,-0.07225254246144566,0.07225254246144566,-0.05018376849448203,0.05018376849448203,0.9536525257749511,0.9536525257749511,1.1043506127977474,1.1043506127977474
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.38,-0.0707949511584419,0.0707949511584419,-0.041571861424808024,0.041571861424808024,1.1736005425676206,1.1736005425676206,1.611740906956248,1.611740906956248
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.39,-0.07192222119911604,0.07192222119911604,-0.026711757643129608,0.026711757643129608,1.8830331255380137,1.8830331255380137,1.6546398536681304,1.6546398536681304
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.4,-0.0719347149201662,0.0719347149201662,-0.003911198914047717,0.003911198914047717,1.515102088180275,1.515102088180275,1.399725258630041,1.399725258630041
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.41,-0.07274198815493899,0.07274198815493899,0.003590284120475934,0.003590284120475934,0.06954079309809025,0.06954079309809025,0.4106566081019347,0.4106566081019347
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.42,-0.07191396667289754,0.07191396667289754,-0.0025203830520860032,0.0025203830520860032,0.42467434951039923,0.42467434951039923,1.2218382083526738,1.2218382083526738
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.43,-0.07164131125439638,0.07164131125439638,0.012083771110683914,0.012083771110683914,1.160061111465085,1.160061111465085,1.1588325055333244,1.1588325055333244
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.44,-0.07109267061548388,0.07109267061548388,0.020680839177215735,0.020680839177215735,0.3271951046577966,0.3271951046577966,0.6053865897315849,0.6053865897315849
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.45,-0.07145218322753706,0.07145218322753706,0.01862767320383986,0.01862767320383986,-0.6641730093152413,0.6641730093152413,0.4075495624314638,0.4075495624314638
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.46,-0.07161784275731292,0.07161784275731292,0.007397378990910905,0.007397378990910905,-1.2928006438657365,1.2928006438657365,-0.2462047248096053,0.2462047248096053
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.47,-0.07054736540647355,0.07054736540647355,-0.007228339673474818,0.007228339673474818,-0.7650563707469855,0.7650563707469855,-0.17223157803493727,0.17223157803493727
eta_flip,eta_0.15,eta=0.15,0.15,0.6551292914748983,0.48,-0.07123402018382144,0.07123402018382144,-0.007903748424028717,0.007903748424028717,1.0593599443177126,1.0593599443177126,0.8939554872816963,0.8939554872816963
