source,case_id,case_label,eta,nmstv,radius,ref_count,phi_mean,phi_sd,phi_sem,split_mean,split_max,ess_fraction_mean
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,0.99,30,-0.13241577472193328,0.003000373434172433,0.0005477907369451612,0.003810052754935338,0.0125600184469026,0.7863821018740628
eta_flip,eta_0.15,eta=0.15,0.15,0.655129,1.0,30,-0.13435514659617045,0.0036590237829551334,0.0006680432881241378,0.0033423039860912738,0.0103939220666974,0.7972000391524368
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.01,30,-0.0009128927513623767,0.0007244179095823644,0.00013226001004633294,2.070432805279794e-06,6.301437839517738e-06,0.9806015414279439
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.02,30,-0.00115770453670604,0.0007813893588144896,0.00014266152600573138,8.632527774908827e-06,2.4489310659722985e-05,0.8687689066270842
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.03,30,-0.0017164888011603565,0.000864760312132732,0.0001578829099301019,2.1087885932887062e-05,8.218827523872845e-05,0.6864483969063049
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.04,30,-0.0027390201854086433,0.0009754381756562273,0.00017808983075286744,3.888060376895769e-05,0.0001677176755815,0.7650157905007845
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.05,30,-0.004282412365211157,0.0011128272838060902,0.000203173535315933,0.00011560456077027891,0.0004553495825029,0.7712629914442535
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.06,30,-0.006347467857754223,0.0013180202058642614,0.00024063646599981956,0.0002404546049263246,0.0006443756921717,0.8341184879814497
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.07,30,-0.008965638515829464,0.001539471616274765,0.00028106777695754195,0.00043924211746430343,0.0016829133786898,0.8266398164708312
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.08,30,-0.011977766981187854,0.0017618852279408979,0.00032167476102612036,0.0008056132924941833,0.0023520642943364,0.8261702569930005
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.09,30,-0.01536611349697704,0.0020821378803401298,0.00038014462829942715,0.0010297776753274634,0.0029039780060343,0.8092370459022187
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.1,30,-0.01959746283038196,0.0024513205927645,0.00044754786144468394,0.0012900477291451476,0.0039455513298665,0.8436780642559457
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.11,30,-0.023553395215997124,0.002703226144306194,0.0004935393124247392,0.0016212629847639599,0.0046460100532187,0.8152826194508929
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.12,30,-0.02866086027525538,0.003943833841864633,0.0007200422527471738,0.0015491577169451933,0.0042917078052963,0.8210579967275335
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.13,30,-0.033567458199878726,0.0040060373923342385,0.0007313990153302119,0.0018661550567187811,0.0081174127295346,0.803533096045897
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.14,30,-0.039314449225713276,0.004048192004344642,0.0007390953592972042,0.002001146323881137,0.0065246917734834,0.832994674301076
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.15,30,-0.043831298249114206,0.004204447867838195,0.000767623646356493,0.0029395767301265167,0.0066393163358956,0.828976477838674
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.16,30,-0.04937241658267407,0.004830387380854519,0.0008819040433274395,0.00373358729419214,0.0092702175019706,0.7988500355416494
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.17,30,-0.05659174733521066,0.004888857711254999,0.0008925792162958137,0.002478164437297428,0.0142151852041104,0.7705767421767173
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.18,30,-0.06188727538084447,0.00568411767219946,0.0010377731561924662,0.0036267255031072433,0.0103185336676497,0.7806424700706696
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.19,30,-0.06642072525217352,0.0073745561858104425,0.001346403591519213,0.00405943263022253,0.016179180477182,0.8052716120033662
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.2,30,-0.07321601818453116,0.007307053812140235,0.0013340794006044402,0.004644842442921537,0.0136593612709676,0.7669301666537329
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.21,30,-0.07809560726196932,0.00689793337443494,0.0012593845697819151,0.005242837130308511,0.0157526937198818,0.8142503644477396
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.22,30,-0.08385753156314624,0.007158607020702683,0.0013069768485179031,0.005078974831028047,0.0148072903501656,0.8152009584536193
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.23,30,-0.08872450131311041,0.008304192137643558,0.0015161311185481405,0.00451578945606965,0.0123346281207529,0.7995304054461044
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.24,30,-0.09345323389331944,0.008528884156237248,0.0015571540809065187,0.0050239178922911664,0.0135376456102974,0.7846346106543797
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.25,30,-0.09789354828716872,0.008444104587002683,0.0015416755200780715,0.00582554739030651,0.0161747568512831,0.8090515890653696
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.26,30,-0.10266425560778766,0.007756822347373329,0.0014161955247388484,0.005453968059214406,0.0122255068885452,0.7892282004916241
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.27,30,-0.10715306399463857,0.007473719281662129,0.0013645082130092176,0.0053273200231087935,0.019053668954929,0.7944957834108823
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.28,30,-0.11111603287600731,0.008244558760510083,0.0015052436032694009,0.004349942973912693,0.010618864073339,0.778423451554081
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.29,30,-0.11440754083066544,0.009073291487278631,0.001656548806134035,0.004711044799787011,0.015632829671419,0.8011379271168525
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.3,30,-0.11848644871599924,0.007779883576644817,0.0014204059098974465,0.005007653062688864,0.0104696695496521,0.77822287006404
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.31,30,-0.11933450268642257,0.007413809976483321,0.0013535703203922532,0.005819790523847476,0.0203104282649083,0.8060485793439074
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.32,30,-0.12373946638689717,0.006886933662663042,0.001257376306360741,0.004737197191793507,0.0121620561626908,0.7898740194553966
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.33,30,-0.1258359714133894,0.005995439976318197,0.001094612572399239,0.00588356694794675,0.0112852645479403,0.7839665706962402
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.34,30,-0.12795584205185187,0.007164685634038217,0.0013080866463986453,0.00478598600509983,0.0152651691824428,0.7829602150902026
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.35,30,-0.12936528905407169,0.007403699280122053,0.001351724368235869,0.005618050465836303,0.0142731359812549,0.8390577194883231
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.36,30,-0.13137796698293436,0.006829393917025562,0.0012468710341478214,0.005468392314322823,0.0175856055559533,0.8155542932273565
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.37,30,-0.13279439469275542,0.006429788404680847,0.001173913383076285,0.004608412715675229,0.0204217490685498,0.7985610186820828
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.38,30,-0.13312351738863748,0.006685592330825363,0.0012206165766255308,0.00516000390743079,0.0179082681169272,0.8352684201154258
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.39,30,-0.13464071139674397,0.005621588453937729,0.0010263569350774276,0.004966182576740141,0.0175134771874204,0.8209587492573713
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.4,30,-0.13453949956913788,0.00666233496358676,0.0012163703817372755,0.004505625163341397,0.0135420395418027,0.7631944032305488
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.41,30,-0.1362969262005203,0.006140570512483125,0.0011211096618793542,0.00466181323876885,0.015349310930129,0.8490331798967026
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.42,30,-0.13518727161088157,0.005868271505596247,0.0010713948923932893,0.006260752313540123,0.0135638202542162,0.824641620749038
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.43,30,-0.1367049306027677,0.004470859929742569,0.000816263611655321,0.005327894180564426,0.013343348028929,0.8135283186459427
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.44,30,-0.13903391881668323,0.005528445882259667,0.0010093515058867241,0.004590176909966443,0.0118493942588782,0.8059279205986333
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.45,30,-0.13914960745785435,0.005068583638105365,0.0009253925310639696,0.0042776251405728756,0.0178161817650808,0.7724503792173899
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.46,30,-0.13732523380926503,0.005002152523487728,0.0009132639243985402,0.005789788906096974,0.0172552571348086,0.8105767823925164
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.47,30,-0.1390409878889282,0.005235109535054625,0.0009557958611199339,0.004646182115678083,0.0123192291226475,0.8522346939992302
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.48,30,-0.13935994594843842,0.005313949976159248,0.0009701900904654852,0.004330619945788005,0.01485394527387,0.7866218630819328
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.49,30,-0.13985005187763194,0.0042746741012317695,0.0007804451437425883,0.004007424314244393,0.0156999876684004,0.8122562679843822
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.5,30,-0.1397868721741863,0.004433913977943913,0.0008095182345857815,0.004790899128384094,0.0110698459325791,0.8266734180530974
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.51,30,-0.14017385489292242,0.004260443980232035,0.0007778470909867274,0.003987600349056471,0.0133785183070325,0.8192231688502402
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.52,30,-0.14064506482131753,0.0036195562207600924,0.0006608375300894838,0.00344961486972525,0.0110024865423491,0.795905467124529
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.53,30,-0.14095557415664942,0.0042326218847195405,0.000772767494550308,0.003596067257150713,0.00946266377157,0.7886039678150942
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.54,30,-0.1408714741832557,0.004694418287297319,0.0008570795967725032,0.003719084943962937,0.0088267356099186,0.7997833362176202
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.55,30,-0.1417095843192918,0.0035968088185065724,0.0006566844416431841,0.003360015753442155,0.008235090884866,0.8139715137741423
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.56,30,-0.1414056785081105,0.004411798303098107,0.0008054804832566154,0.004525450828101025,0.0154006390695385,0.7876236102124108
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.57,30,-0.1418896192229469,0.004348648679976275,0.0007939509922293567,0.00289802157012428,0.0114055125969883,0.8635663009898348
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.58,30,-0.14161883712661627,0.0036313613144478003,0.0006629928354582236,0.004000285624091237,0.010079810418519,0.7993238860308268
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.59,30,-0.14223070527833395,0.003853852661369247,0.0007036140119777517,0.004427503239806808,0.0152836668798009,0.8203614889288138
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.6,30,-0.14249197599793184,0.0043381825151878415,0.0007920401407142923,0.0031111552176778037,0.0123314870271713,0.8053565306512673
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.61,30,-0.1431857295706966,0.0036479435571705183,0.0006660203249226432,0.0033047094416629222,0.0096852273931391,0.8517890184942958
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.62,30,-0.14308437989636652,0.0036915403393156365,0.0006739799719278164,0.0034798017715786467,0.0097153568491866,0.78975818145133
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.63,30,-0.14288266129385724,0.003688432860461845,0.0006734126265060858,0.0031839448223143336,0.0131503770010672,0.805858713069242
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.64,30,-0.14234520197183292,0.0036938668041221877,0.0006744047243457456,0.0037071855557938237,0.0086876154163377,0.7780178455038218
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.65,30,-0.14418894679675534,0.003440702060562993,0.0006281833774082863,0.003230227193694364,0.0091056601042991,0.8254308230824094
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.66,30,-0.14392126041430997,0.0028520062073964505,0.000520702711311931,0.003081137814860871,0.0098104557817973,0.7948514277925729
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.67,30,-0.1431131637015833,0.003215708902657579,0.0005871054347852473,0.004474182851451051,0.0124910805368941,0.8447095656493279
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.68,30,-0.14335401839833178,0.0026183083660423876,0.0004780355181953027,0.0041979661674597666,0.0118476564070671,0.8184572412890477
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.69,30,-0.1443934409980094,0.003159382503368954,0.0005768216882941056,0.003688074143974317,0.0092052068135093,0.821192391881728
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.7,30,-0.14399550834247452,0.0025777937217928435,0.0004706385900070457,0.003327975469914494,0.0092516880351566,0.7718393607073268
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.71,30,-0.14463430174978953,0.002899293912749644,0.000529336225616799,0.003750946863421661,0.0106297473038727,0.8283691285673881
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.72,30,-0.14591220823664594,0.003508792313238828,0.0006406148998538792,0.0032002436277485794,0.0119021984015264,0.7995403529094386
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.73,30,-0.1447977515362462,0.002775564712843278,0.0005067464676798697,0.0034091144277452736,0.0101415259897261,0.8181484615194328
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.74,30,-0.14513974284669828,0.0030329479063093074,0.0005537379946745573,0.0034158417935629534,0.0096188845878928,0.7574168988473807
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.75,30,-0.14539397505248822,0.003045010313997299,0.0005559402789374032,0.0033095341327781,0.0077705645086579,0.8058298742139509
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.76,30,-0.14595740001432603,0.0025321642288018763,0.00046230782247415374,0.00326278050520484,0.0074540228388975,0.774206745826315
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.77,30,-0.14548841898512685,0.003427919268839421,0.0006258495696166555,0.0034272933260606265,0.0098461249704333,0.8145170482400861
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.78,30,-0.14630022627814393,0.0034918888138898365,0.0006375287572224741,0.0031607803721285534,0.0083293102568944,0.7681738731437573
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.79,30,-0.14741166000962821,0.0026628255451021663,0.0004861632059178157,0.0024248862520922067,0.0075996244234449,0.7864559948589556
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.8,30,-0.1468120937826069,0.0019880719419197567,0.00036297061617751597,0.0026938296417749075,0.007488329548551,0.7758025551114541
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.81,30,-0.14694700815879408,0.0031230754808270807,0.0005701929632134278,0.00295445722295861,0.0101659607808985,0.823118091292575
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.82,30,-0.14728949576121453,0.0024504129967686692,0.0004473821578446777,0.003266409547315379,0.0092062153434066,0.7885593368561498
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.83,30,-0.14702680485127365,0.003322636310610857,0.0006066276192357682,0.0033389221695000132,0.0079062230275785,0.8102569487293717
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.84,30,-0.14763458104890032,0.003133533564566376,0.0005721023393375244,0.00251146922959498,0.0074079478075308,0.7720668659351891
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.85,30,-0.14752807790011477,0.003053604551137297,0.000557509364786112,0.0025179653279525597,0.0091203418171069,0.8302102422174845
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.86,30,-0.1480948363712186,0.002798179398819214,0.000510875325559843,0.0027888679353973798,0.0098405386702842,0.8190664619369958
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.87,30,-0.1473714558070616,0.0029707177441230196,0.0005423763734790122,0.0032279169229115297,0.0122820714427895,0.799069903082212
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.88,30,-0.14842175540241748,0.002243727386200274,0.00040964670077133197,0.0023816798134602165,0.0080675066664209,0.8183016184924309
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.89,30,-0.1485476470749584,0.0026012966303128196,0.0004749296143948371,0.002756223069006472,0.0091844470464935,0.7911953563491099
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.9,30,-0.14854297524799417,0.003012469928145178,0.0005499992444836938,0.0028528398432972933,0.0096290520001034,0.8158853215841624
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.91,30,-0.14802021434951718,0.002715056907368927,0.0004956993043587249,0.00375605682499786,0.0099155119477213,0.790459433574816
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.92,30,-0.14860355424414287,0.0028641296252319027,0.0005229161344527768,0.002976674021049711,0.0088438119879885,0.7940914487100891
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.93,30,-0.14841553610307717,0.0027775570635915907,0.0005071102194956421,0.0034489908752616733,0.0109915650014415,0.8064397789678677
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.94,30,-0.14844933444010822,0.002085754361206664,0.00038080490434922316,0.00360631370099873,0.0095502902957485,0.8511319562408122
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.95,30,-0.14963280039617766,0.0025470071650082935,0.00046501775946744203,0.003024824175883427,0.0092576974441719,0.811285997935793
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.96,30,-0.14889630291361947,0.002307458942670905,0.0004212824378059581,0.003063797440442467,0.0067095562757336,0.7951175191454035
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.97,30,-0.14977003514853626,0.002432148313296349,0.0004440474981301842,0.0030402816739656035,0.0089813647380731,0.7657731150207562
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.98,30,-0.1502609227842928,0.0022971268962813317,0.0004193960728483715,0.00255126470547008,0.0065922696090306,0.837209101544833
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,0.99,30,-0.14939904803077803,0.0025773680229680667,0.0004705608683907009,0.002276101927055986,0.0086681183262574,0.8130266023363146
eta_flip,eta_0.25,eta=0.25,0.25,0.811137,1.0,30,-0.1496254960225646,0.0025730958732984527,0.0004697808841430066,0.0037558905216645098,0.0094311944538632,0.7867863526147101
mnist_rule,even_odd,even odd,,0.4932864276461805,0.01,30,-0.00034708019314791,0.00034347569432409425,6.270979524535184e-05,3.0204895882166835e-07,1.1083515849530029e-06,0.9992395048097347
mnist_rule,even_odd,even odd,,0.4932864276461805,0.02,30,-0.00037226021167360667,0.0003644548826155572,6.654005346714602e-05,9.60657435239575e-07,2.827579768859541e-06,0.9959599129804814
mnist_rule,even_odd,even odd,,0.4932864276461805,0.03,30,-0.0004241551041437633,0.000401164542295738,7.324228969553701e-05,1.5363721475309983e-06,1.1644518621785712e-05,0.9855536610830933
mnist_rule,even_odd,even odd,,0.4932864276461805,0.04,30,-0.0005213192240881567,0.0004549003674782522,8.305306422840941e-05,4.937449041431202e-06,1.7339485924638873e-05,0.9484456011622547
mnist_rule,even_odd,even odd,,0.4932864276461805,0.05,30,-0.0006926657881800734,0.0005305544875953408,9.686555361385435e-05,7.2130893745929716e-06,1.9641410347868773e-05,0.8714824677657186
mnist_rule,even_odd,even odd,,0.4932864276461805,0.06,30,-0.0009561261829070568,0.0006194110910680625,0.00011308847564895483,1.1357881978836581e-05,3.076094986864765e-05,0.743467812933201
mnist_rule,even_odd,even odd,,0.4932864276461805,0.07,30,-0.00132167486023532,0.0007129484170092802,0.0001301659767778609,2.286041842037527e-05,6.594190967215975e-05,0.8267873183963544
mnist_rule,even_odd,even odd,,0.4932864276461805,0.08,30,-0.0018129591623284034,0.0008322786299150406,0.0001519525932446539,2.2810713650413196e-05,6.569413720906817e-05,0.8131554617994504
mnist_rule,even_odd,even odd,,0.4932864276461805,0.09,30,-0.0024002805961629565,0.0009203966490480643,0.0001680406688452635,7.158018971569361e-05,0.0003280619820253,0.7885117405388342
mnist_rule,even_odd,even odd,,0.4932864276461805,0.1,30,-0.003105953618003787,0.0010445944317856017,0.0001907159779110885,0.00010632157057508494,0.0005593509292632,0.8525880936715665
mnist_rule,even_odd,even odd,,0.4932864276461805,0.11,30,-0.003915648655337837,0.0012119338163832502,0.00022126782981214343,0.00011838034612225648,0.0003360004479078,0.7589653046322934
mnist_rule,even_odd,even odd,,0.4932864276461805,0.12,30,-0.004873212690071893,0.0013350133505043175,0.0002437389755472552,0.00016742385411180056,0.0004614991214397,0.8385852487851312
mnist_rule,even_odd,even odd,,0.4932864276461805,0.13,30,-0.005746484446106524,0.0014294003537124328,0.00026097160581138763,0.0002761962720857399,0.0007628840853003,0.7915360992286364
mnist_rule,even_odd,even odd,,0.4932864276461805,0.14,30,-0.0067810809233788535,0.0015477685009254206,0.0002825825739176028,0.00038576269758995867,0.0013135941449283,0.7977866661231895
mnist_rule,even_odd,even odd,,0.4932864276461805,0.15,30,-0.007908643283205051,0.0016066677124989591,0.0002933360495169682,0.00046458656886068275,0.0010092139245974,0.8358816250621971
mnist_rule,even_odd,even odd,,0.4932864276461805,0.16,30,-0.00900253075272923,0.0017348343656933016,0.00031673597187512927,0.000524056532400758,0.0017943840464125,0.7802894209391662
mnist_rule,even_odd,even odd,,0.4932864276461805,0.17,30,-0.010095968910135558,0.0018942839870843638,0.00034584735668231035,0.0006723561441519093,0.0019431714125099,0.8174858964500893
mnist_rule,even_odd,even odd,,0.4932864276461805,0.18,30,-0.01150811690326322,0.001986822893777687,0.0003627425722299099,0.0006311222607952188,0.0016363805111682,0.8458606091556599
mnist_rule,even_odd,even odd,,0.4932864276461805,0.19,30,-0.012742672628103774,0.0022513042390680375,0.00041103003851485596,0.000601112158954373,0.0015125147194581,0.7654415386243033
mnist_rule,even_odd,even odd,,0.4932864276461805,0.2,30,-0.014046416703093933,0.0020587498339080246,0.00037587457476381304,0.0007910736897662375,0.002139928387266,0.8219742752478834
mnist_rule,even_odd,even odd,,0.4932864276461805,0.21,30,-0.015247103301648798,0.00219135804323602,0.0004000854106169163,0.0008992530821828579,0.0027457131278705,0.81090582320502
mnist_rule,even_odd,even odd,,0.4932864276461805,0.22,30,-0.016467026655548812,0.0024371129518575203,0.00044495391297345524,0.0010669030697105129,0.0027156742684459,0.7832678909150611
mnist_rule,even_odd,even odd,,0.4932864276461805,0.23,30,-0.017775112344465153,0.002314546719621073,0.0004225764829120157,0.00124435766577292,0.0032060235526048,0.8162421443878329
mnist_rule,even_odd,even odd,,0.4932864276461805,0.24,30,-0.01921416208068444,0.0023450737251945984,0.00042814992610058425,0.0008520431878992874,0.0035541259347189,0.7871874661151467
mnist_rule,even_odd,even odd,,0.4932864276461805,0.25,30,-0.02013726914901379,0.0024777323063278787,0.00045236995854502644,0.0015802595765626365,0.0037937113077899,0.7712836433930282
mnist_rule,even_odd,even odd,,0.4932864276461805,0.26,30,-0.02169338748239173,0.0022901156336153495,0.0004181159972754545,0.0011331512291754644,0.0046911874904302,0.83070852855667
mnist_rule,even_odd,even odd,,0.4932864276461805,0.27,30,-0.022958240126859052,0.0023777676046069017,0.000434118984516075,0.0011219643030803902,0.0041642421499172,0.840184973991688
mnist_rule,even_odd,even odd,,0.4932864276461805,0.28,30,-0.023848635994524914,0.0026125668907156997,0.00047698727301204104,0.0011438839391097703,0.0046227451449303,0.8192831728976453
mnist_rule,even_odd,even odd,,0.4932864276461805,0.29,30,-0.025085335967680596,0.00286447304215678,0.0005229788335182384,0.0017807459448609011,0.0042782427670808,0.7889996156309663
mnist_rule,even_odd,even odd,,0.4932864276461805,0.3,30,-0.02625532341412368,0.002652565633558063,0.0004842900109209112,0.0014318097790081013,0.0039195670091615,0.8117474064624887
mnist_rule,even_odd,even odd,,0.4932864276461805,0.31,30,-0.027497083821550562,0.0025272031556175766,0.00046140205857666183,0.0013740439373014467,0.0039090171265731,0.8015458835138597
mnist_rule,even_odd,even odd,,0.4932864276461805,0.32,30,-0.02884395149651027,0.002543220858015286,0.0004643264775508718,0.0013133318257827415,0.004620852766292,0.8123966268942647
mnist_rule,even_odd,even odd,,0.4932864276461805,0.33,30,-0.029446951755903148,0.002416680785315517,0.00044122352680220275,0.00188532626974365,0.0046017600391345,0.8372734190076971
mnist_rule,even_odd,even odd,,0.4932864276461805,0.34,30,-0.03107868843611471,0.0026974978671963526,0.0004924934768951724,0.0017776567668219142,0.0052212258622314,0.8243102197208612
mnist_rule,even_odd,even odd,,0.4932864276461805,0.35,30,-0.03235488679803597,0.0023540479867796105,0.0004297883946029382,0.0012207497741170967,0.0025599951636369,0.7616056639291974
mnist_rule,even_odd,even odd,,0.4932864276461805,0.36,30,-0.03283570097836073,0.0034319637640580973,0.0006265879900383193,0.0023613367168763074,0.0100939476790649,0.8076111804883934
mnist_rule,even_odd,even odd,,0.4932864276461805,0.37,30,-0.03350905694950048,0.0019947790077288995,0.00036419515325696337,0.0026686561050619137,0.0071939951199737,0.8066853850888562
mnist_rule,even_odd,even odd,,0.4932864276461805,0.38,30,-0.03548656894413168,0.002772514761800076,0.0005061896253513214,0.0017477939400763387,0.0061859100305444,0.8023397469639076
mnist_rule,even_odd,even odd,,0.4932864276461805,0.39,30,-0.035758470199559175,0.0026883965125795027,0.0004908318044860052,0.0024748822659965697,0.007247012738594,0.8376108987754717
mnist_rule,even_odd,even odd,,0.4932864276461805,0.4,30,-0.03725065986532827,0.002315759885271518,0.00042279797564292857,0.0019193313806610919,0.0070176981596911,0.8068617215861189
mnist_rule,even_odd,even odd,,0.4932864276461805,0.41,30,-0.03780105734771513,0.0029165646202753844,0.0005324894109821054,0.0019255669453225916,0.0053965859707873,0.7784698956342565
mnist_rule,even_odd,even odd,,0.4932864276461805,0.42,30,-0.038594785470375675,0.002758304717413242,0.0005035952380667153,0.002234637566691536,0.005983782777889,0.8242723920571926
mnist_rule,even_odd,even odd,,0.4932864276461805,0.43,30,-0.039778602255541466,0.002881030173125676,0.0005260017382246491,0.0022307834872965027,0.0078537679322526,0.7861480426617503
mnist_rule,even_odd,even odd,,0.4932864276461805,0.44,30,-0.04115571354737516,0.0030791439280233195,0.0005621721957278117,0.001684029526282182,0.0081742459522871,0.8113255765848625
mnist_rule,even_odd,even odd,,0.4932864276461805,0.45,30,-0.041772281663206304,0.0028013862095486136,0.0005114608064178899,0.0023411916032828185,0.0065707544400351,0.8117590332475745
mnist_rule,even_odd,even odd,,0.4932864276461805,0.46,30,-0.042452466396479066,0.0034667263040181672,0.0006329347324690875,0.0024250805739808867,0.0079382996826527,0.8341436010051492
mnist_rule,even_odd,even odd,,0.4932864276461805,0.47,30,-0.043981019485897936,0.002896289373145938,0.0005287876742448429,0.00214780415865254,0.0074061738884921,0.7851675933693989
mnist_rule,even_odd,even odd,,0.4932864276461805,0.48,30,-0.0438274264141554,0.003183420277337598,0.000581210365305718,0.002842377783233484,0.0078590455143999,0.8166841821452173
mnist_rule,even_odd,even odd,,0.4932864276461805,0.49,30,-0.04519880205800017,0.0026625167771217348,0.00048610683285517625,0.0025053721117255902,0.0074869026943207,0.7906261775615878
mnist_rule,even_odd,even odd,,0.4932864276461805,0.5,30,-0.04571546955485135,0.0020775821650119465,0.00037931287228248764,0.00215160130726198,0.0079406147890541,0.8438423885333831
mnist_rule,even_odd,even odd,,0.4932864276461805,0.51,30,-0.04514871373802175,0.003448173059233917,0.0006295473889080045,0.003565923031538453,0.0093418283801164,0.8104901766170018
