N,r,branch,phi_emp,phi_theory,finiteN_error
80,0.65,full_max_envelope,1.4084683959423192,1.4285316887875297,-0.020063292845210468
80,0.7,full_max_envelope,1.471699222638376,1.4929446868715672,-0.02124546423319118
80,0.75,full_max_envelope,1.528407733383684,1.5504393236570877,-0.022031590273403623
80,0.8,full_max_envelope,1.5791489763609778,1.6024240215866712,-0.023275045225693347
80,0.85,full_max_envelope,1.6244312627027828,1.6479502491860671,-0.02351898648328432
80,0.9,full_max_envelope,1.6645605182599872,1.6894373356773826,-0.024876817417395447
80,0.95,full_max_envelope,1.6999539991671715,1.7255478194110765,-0.025593820243904997
80,1.0,full_max_envelope,1.730706787865801,1.756341136784215,-0.025634348918414096
80,1.05,full_max_envelope,1.7572002037523464,1.7840760360895729,-0.026875832337226457
80,1.1,full_max_envelope,1.77953487629381,1.8072861156329625,-0.027751239339152578
80,1.15,full_max_envelope,1.7979700233573463,1.8261694636319703,-0.028199440274623955
80,1.2,full_max_envelope,1.8124700332502357,1.8410357858929276,-0.0285657526426919
80,1.25,full_max_envelope,1.8233490694481032,1.852126135187916,-0.028777065739812757
80,1.3,full_max_envelope,1.8305657890636773,1.859626051730004,-0.029060262666326775
80,1.35,full_max_envelope,1.8343385443726647,1.863674684384364,-0.029336140011699152
80,1.4,full_max_envelope,1.834560614334188,1.8643710090055376,-0.029810394671349716
80,1.45,full_max_envelope,1.8315163224009163,1.8617778387237536,-0.030261516322837245
80,1.5,full_max_envelope,1.825078331483259,1.855924043914172,-0.03084571243091294
80,1.55,full_max_envelope,1.815551462297969,1.8468051995873795,-0.03125373728941061
80,1.6,full_max_envelope,1.8028211505152685,1.8343827183407484,-0.03156156782547992
80,1.65,full_max_envelope,1.7867499700175788,1.8185813762901264,-0.03183140627254755
80,1.7,full_max_envelope,1.7676013434694886,1.7992849733170146,-0.03168362984752604
80,1.75,full_max_envelope,1.745615843796776,1.7763296551282792,-0.030713811331503305
80,1.8,full_max_envelope,1.7204827338099782,1.750587155830431,-0.030104422020452715
80,1.85,full_max_envelope,1.6923456075657768,1.723728416075005,-0.031382808509228255
