eta,P,r,split_logZ_per_P_diff,signed_split_logZ_per_P_diff
0.05,2461,0.9,0.0040693904930538,0.00406939
0.05,2461,0.9,0.0020951950484129,0.0020952
0.05,2461,0.9,0.0027449899940303,0.00274499
0.05,2461,0.9,0.0022965526536184,0.00229655
0.05,2461,0.9,0.0058310238642352,-0.00583102
0.05,2461,0.9,0.0048980558365922,-0.00489806
0.05,2461,0.9,0.0026755969578204,0.0026756
0.05,2461,0.9,0.0018053322047784,0.00180533
0.05,2461,0.9,0.002562550010477,0.00256255
0.05,2461,0.9,0.0063006231624939,0.00630062
0.05,2461,0.9,0.0070898767599448,0.00708988
0.05,2461,0.9,4.137847694078108e-05,4.13785e-05
0.05,2461,0.9,0.0023907934429327,0.00239079
0.05,2461,0.9,0.0006179969582135,0.000617997
0.05,2461,0.9,0.0022487444238226,0.00224874
0.05,2461,0.9,0.0019235602721008,0.00192356
0.05,2461,0.9,0.0046789657547212,-0.00467897
0.05,2461,0.9,0.0003424120313871,-0.000342412
0.05,2461,0.9,0.0048854967337485,-0.0048855
0.05,2461,0.9,0.0021319367903451,-0.00213194
0.05,2461,0.9,0.0057731401951071,-0.00577314
0.05,2461,0.95,0.002593726410697,0.00259373
0.05,2461,0.95,0.0067964466551836,-0.00679645
0.05,2461,0.95,0.0013601056244875,0.00136011
0.05,2461,0.95,0.001642356040612,0.00164236
0.05,2461,0.95,0.0033991608490475,-0.00339916
0.05,2461,0.95,0.0028427393221449,-0.00284274
0.05,2461,0.95,0.000756989522468,0.00075699
0.05,2461,0.95,0.0036486855164465,-0.00364869
0.05,2461,0.95,0.0029296645350086,0.00292966
0.05,2461,0.95,0.0025821905374655,-0.00258219
0.05,2461,0.95,0.0028940665776655,0.00289407
0.05,2461,0.95,0.0025097705223267,0.00250977
0.05,2461,0.95,0.0009455790487822,-0.000945579
0.05,2461,0.95,0.0002827541236429,-0.000282754
0.05,2461,0.95,0.0076238519515722,-0.00762385
0.05,2461,0.95,0.0009386206148737,0.000938621
0.05,2461,0.95,0.0050741648580174,0.00507416
0.05,2461,0.95,0.003381600465286,0.0033816
0.05,2461,0.95,0.0044560554299279,0.00445606
0.05,2461,0.95,0.002804875757033,0.00280488
0.05,2461,0.95,0.0060296389833108,0.00602964
0.05,2461,0.95,0.0100127144616183,0.0100127
0.05,2461,0.95,0.0077707903563544,-0.00777079
0.05,2461,0.95,0.0019740838075551,0.00197408
0.05,2461,0.95,0.0003504472977454,0.000350447
0.05,2461,0.95,5.970245957237585e-05,-5.97025e-05
0.05,2461,0.95,0.0034842058845486,0.00348421
0.05,2461,0.95,0.001452039535414,0.00145204
0.05,2461,0.95,0.0024544506147947,-0.00245445
0.05,2461,0.95,0.0007926859370214,0.000792686
0.05,2461,1.0,0.0056590907795486,0.00565909
0.05,2461,1.0,0.0102206575882624,-0.0102207
0.05,2461,1.0,0.005319797681641,0.0053198
0.05,2461,1.0,0.0041965663893111,-0.00419657
0.05,2461,1.0,0.0059242275837007,0.00592423
0.05,2461,1.0,0.0029160123546592,0.00291601
0.05,2461,1.0,0.0024206952596003,0.0024207
0.05,2461,1.0,0.0031335791042942,-0.00313358
0.05,2461,1.0,0.000935326811971,0.000935327
0.05,2461,1.0,0.001576806688665,0.00157681
0.05,2461,1.0,0.0052981789018213,-0.00529818
0.05,2461,1.0,0.0014829048795913,0.0014829
0.05,2461,1.0,0.006925816043876,0.00692582
0.05,2461,1.0,0.000521316749204,-0.000521317
0.05,2461,1.0,0.0002563010649004,0.000256301
0.05,2461,1.0,0.0013846777963618,0.00138468
0.05,2461,1.0,0.0051304978625633,-0.0051305
0.05,2461,1.0,0.0020838764505258,0.00208388
0.05,2461,1.0,0.007068972111696,-0.00706897
0.05,2461,1.0,0.0018822053234941,0.00188221
0.05,2461,1.0,0.0058604740765941,0.00586047
0.05,2461,1.0,0.0056106287343994,-0.00561063
0.05,2461,1.0,0.0034808504479391,0.00348085
0.05,2461,1.0,0.0013621382195968,0.00136214
0.05,2461,1.0,0.0036430237419556,0.00364302
0.05,2461,1.0,0.0068097395123927,-0.00680974
0.05,2461,1.0,0.0025658032466753,0.0025658
0.05,2461,1.0,0.000202430814489,0.000202431
0.05,2461,1.0,0.0066751562138198,0.00667516
0.05,2461,1.0,0.0035451873707194,-0.00354519
