eta,P,r,split_logZ_per_P_diff,signed_split_logZ_per_P_diff
0.15,2461,0.9,0.0025670252553027,0.00256703
0.15,2461,0.9,0.0041114758160251,-0.00411148
0.15,2461,0.9,0.0011385509330568,0.00113855
0.15,2461,0.9,0.0033497309807758,0.00334973
0.15,2461,0.9,0.0048691712584851,-0.00486917
0.15,2461,0.9,0.0059060453601832,0.00590605
0.15,2461,0.9,0.0049327215695174,-0.00493272
0.15,2461,0.9,0.00407699329352,-0.00407699
0.15,2461,0.9,0.0009397096429348,-0.00093971
0.15,2461,0.9,0.0052160658244861,0.00521607
0.15,2461,0.9,0.0097866378234193,0.00978664
0.15,2461,0.9,0.0026720596256561,0.00267206
0.15,2461,0.9,0.0001119248124868,-0.000111925
0.15,2461,0.9,0.0024058870422986,0.00240589
0.15,2461,0.9,0.003908304857578,0.0039083
0.15,2461,0.9,0.000208811988394,-0.000208812
0.15,2461,0.9,0.0029056080540936,0.00290561
0.15,2461,0.9,0.0054009787564055,-0.00540098
0.15,2461,0.95,0.0043943534949903,-0.00439435
0.15,2461,0.95,0.0005947139580699,0.000594714
0.15,2461,0.95,0.0027419708133125,0.00274197
0.15,2461,0.95,0.0027240573435603,-0.00272406
0.15,2461,0.95,0.0017639779755346,0.00176398
0.15,2461,0.95,0.0087322060457076,0.00873221
0.15,2461,0.95,0.0061168660867447,-0.00611687
0.15,2461,0.95,0.0057087099295409,0.00570871
0.15,2461,0.95,0.0071301672428176,-0.00713017
0.15,2461,0.95,8.588172849687888e-05,-8.58817e-05
0.15,2461,0.95,0.0021233060874953,0.00212331
0.15,2461,0.95,0.0055088689718235,-0.00550887
0.15,2461,0.95,0.0063300541948319,0.00633005
0.15,2461,0.95,0.0095670417141689,-0.00956704
0.15,2461,0.95,0.0062112304967124,0.00621123
0.15,2461,0.95,0.0059488147471225,0.00594881
0.15,2461,0.95,0.0069714842837666,-0.00697148
0.15,2461,0.95,0.0037027335518215,0.00370273
0.15,2461,0.95,0.0005562771948843,0.000556277
0.15,2461,0.95,0.0009323007794248,0.000932301
0.15,2461,0.95,0.0021974433908551,0.00219744
0.15,2461,0.95,0.0036853709053736,-0.00368537
0.15,2461,0.95,0.0036618870331105,-0.00366189
0.15,2461,0.95,0.006022826481228,0.00602283
0.15,2461,0.95,0.0043972058637574,0.00439721
0.15,2461,0.95,0.0003356129153258,0.000335613
0.15,2461,0.95,0.0055800338942485,0.00558003
0.15,2461,0.95,0.0026665998722576,-0.0026666
0.15,2461,0.95,0.0018665741436678,-0.00186657
0.15,2461,0.95,0.0086455998318256,-0.0086456
0.15,2461,1.0,0.0003968151134971,-0.000396815
0.15,2461,1.0,0.002053083606746,-0.00205308
0.15,2461,1.0,5.583612462770686e-05,5.58361e-05
0.15,2461,1.0,0.0077797063342382,0.00777971
0.15,2461,1.0,0.0001145186791614,-0.000114519
0.15,2461,1.0,0.0062104125236174,-0.00621041
0.15,2461,1.0,0.0047841105132143,0.00478411
0.15,2461,1.0,0.0047144200452668,-0.00471442
0.15,2461,1.0,0.003249467914959,0.00324947
0.15,2461,1.0,0.0023356327180516,-0.00233563
0.15,2461,1.0,0.0027833383092864,-0.00278334
0.15,2461,1.0,0.0007587810030754,-0.000758781
0.15,2461,1.0,0.0012061641597785,-0.00120616
0.15,2461,1.0,0.0013357327558888,0.00133573
0.15,2461,1.0,0.0061793640053559,-0.00617936
0.15,2461,1.0,0.0049724724397191,-0.00497247
0.15,2461,1.0,0.000877810850104,-0.000877811
0.15,2461,1.0,0.0017912928698824,-0.00179129
0.15,2461,1.0,0.0071924980836826,0.0071925
0.15,2461,1.0,0.0036915945734207,0.00369159
0.15,2461,1.0,0.0027981252436134,0.00279813
0.15,2461,1.0,0.0046489087511692,-0.00464891
0.15,2461,1.0,0.0008669581055738,0.000866958
0.15,2461,1.0,0.0026879636564955,-0.00268796
0.15,2461,1.0,0.001704616595226,-0.00170462
0.15,2461,1.0,0.005507233068298,0.00550723
0.15,2461,1.0,0.0009729381502791,0.000972938
0.15,2461,1.0,0.003389652579007,-0.00338965
0.15,2461,1.0,0.0048157487428055,0.00481575
0.15,2461,1.0,0.0103939220666974,0.0103939
