beta_i,beta_j,crossing_count,robust_crossing_count,fine_minus_coarse_gap_i,fine_minus_coarse_gap_j,mean_gap_min,z_gap_max_abs
0.25,0.35,0.0,0.0,-0.014739838053152196,-0.01436233543512161,0.021889625212909145,0.8889329977189707
0.25,0.36,0.0,0.0,-0.014739838053152196,-0.016362094713129344,0.02514318280233966,1.0220625204382674
0.25,0.37,0.0,0.0,-0.014739838053152196,-0.020787903005697723,0.014408603851025575,0.6867655340580185
0.25,0.38,0.0,0.0,-0.014739838053152196,-0.018443482631262796,0.025709978856216814,1.056261695679509
0.25,0.39,0.0,0.0,-0.014739838053152196,-0.020008167379347158,0.02004628503970385,0.8521604794150761
0.25,0.4,0.0,0.0,-0.014739838053152196,-0.01917427845331409,0.020888900441661536,0.8381849969776869
0.26,0.27,0.0,0.0,-0.011715419505121068,-0.012514270388231802,0.00018371318728243463,0.05153145264583275
0.26,0.28,0.0,0.0,-0.011715419505121068,-0.012607256177784965,0.0004389042332108989,0.07922338076857358
0.26,0.29,0.0,0.0,-0.011715419505121068,-0.00898072030617239,0.006404619207176394,0.5272377084392219
0.26,0.3,0.0,0.0,-0.011715419505121068,-0.01233295891521309,0.0160113823115079,0.8682411855214314
0.26,0.31,0.0,0.0,-0.011715419505121068,-0.014427171769273314,0.007743856749323104,0.5466587654232571
0.26,0.32,0.0,0.0,-0.011715419505121068,-0.014903778841945735,0.012739813746534427,0.760054885505524
0.26,0.33,0.0,0.0,-0.011715419505121068,-0.015593147267197245,0.013341580898875265,0.8756271339387525
0.26,0.34,0.0,0.0,-0.011715419505121068,-0.015737403111992024,0.016373737359674054,1.1394981880511632
0.26,0.35,0.0,0.0,-0.011715419505121068,-0.01436233543512161,0.015575637603260112,0.9849171507419585
0.26,0.36,0.0,0.0,-0.011715419505121068,-0.016362094713129344,0.018410682946365574,1.2250117694672986
0.26,0.37,0.0,0.0,-0.011715419505121068,-0.020787903005697723,0.007676103995051489,0.906993918471032
0.26,0.38,0.0,0.0,-0.011715419505121068,-0.018443482631262796,0.018977479000242728,1.4544612516229711
0.26,0.39,0.0,0.0,-0.011715419505121068,-0.020008167379347158,0.013313785183729762,1.1783814266692705
0.26,0.4,0.0,0.0,-0.011715419505121068,-0.01917427845331409,0.01415640058568745,1.1290727899577102
0.27,0.28,0.0,0.0,-0.012514270388231802,-0.012607256177784965,0.0015899744531618076,0.10088918069057039
0.27,0.29,0.0,0.0,-0.012514270388231802,-0.00898072030617239,0.006588332394458829,0.5077112097029215
0.27,0.3,0.0,0.0,-0.012514270388231802,-0.01233295891521309,0.016833053027762307,0.9606869829264268
0.27,0.31,0.0,0.0,-0.012514270388231802,-0.014427171769273314,0.008726420819716273,0.6291662181342053
0.27,0.32,0.0,0.0,-0.012514270388231802,-0.014903778841945735,0.013722377816927596,0.8499796851102943
0.27,0.33,0.0,0.0,-0.012514270388231802,-0.015593147267197245,0.014324144969268433,0.9934814803738206
0.27,0.34,0.0,0.0,-0.012514270388231802,-0.015737403111992024,0.017356301430067222,1.3270011570633549
0.27,0.35,0.0,0.0,-0.012514270388231802,-0.01436233543512161,0.016570421796975404,1.135938443833263
0.27,0.36,0.0,0.0,-0.012514270388231802,-0.016362094713129344,0.019393247016758743,1.4029971305837377
0.27,0.37,0.0,0.0,-0.012514270388231802,-0.020787903005697723,0.008658668065444658,1.0478211571667972
0.27,0.38,0.0,0.0,-0.012514270388231802,-0.018443482631262796,0.019960043070635897,1.697915788504375
0.27,0.39,0.0,0.0,-0.012514270388231802,-0.020008167379347158,0.014296349254122931,1.3609966082589158
0.27,0.4,0.0,0.0,-0.012514270388231802,-0.01917427845331409,0.015138964656080618,1.2875640797074812
0.28,0.29,0.0,0.0,-0.012607256177784965,-0.00898072030617239,0.004905372151743859,0.6629517499516809
0.28,0.3,0.0,0.0,-0.012607256177784965,-0.01233295891521309,0.015150092785047337,1.1606441848718836
0.28,0.31,0.0,0.0,-0.012607256177784965,-0.014427171769273314,0.007136446366554465,0.7168913346578129
0.28,0.32,0.0,0.0,-0.012607256177784965,-0.014903778841945735,0.012132403363765788,0.9525672447389048
0.28,0.33,0.0,0.0,-0.012607256177784965,-0.015593147267197245,0.012734170516106626,1.1816545633932394
0.28,0.34,0.0,0.0,-0.012607256177784965,-0.015737403111992024,0.015766326976905415,1.7965397429964518
0.28,0.35,0.0,0.0,-0.012607256177784965,-0.01436233543512161,0.014980447343813597,1.450971997087907
0.28,0.36,0.0,0.0,-0.012607256177784965,-0.016362094713129344,0.017803272563596935,1.7931628528169135
0.28,0.37,0.0,0.0,-0.012607256177784965,-0.020787903005697723,0.00706869361228285,1.3310246882470085
0.28,0.38,0.0,0.0,-0.012607256177784965,-0.018443482631262796,0.01837006861747409,2.3895279440521247
0.28,0.39,0.0,0.0,-0.012607256177784965,-0.020008167379347158,0.012706374800961123,1.788002589097755
0.28,0.4,0.0,0.0,-0.012607256177784965,-0.01917427845331409,0.01354899020291881,1.6066245748400942
0.29,0.3,0.0,0.0,-0.00898072030617239,-0.01233295891521309,0.006892482024262778,0.7301181493390857
0.29,0.31,1.0,0.0,-0.00898072030617239,-0.014427171769273314,0.00022765914611953125,0.3055080307776076
0.29,0.32,0.0,0.0,-0.00898072030617239,-0.014903778841945735,0.0036004953404093556,0.6033075981551339
0.29,0.33,0.0,0.0,-0.00898072030617239,-0.015593147267197245,0.004202262492750193,0.7710599401329552
0.29,0.34,0.0,0.0,-0.00898072030617239,-0.015737403111992024,0.007234418953548982,1.2253394615429933
0.29,0.35,0.0,0.0,-0.00898072030617239,-0.01436233543512161,0.006448539320457164,0.9571197399070827
0.29,0.36,0.0,0.0,-0.00898072030617239,-0.016362094713129344,0.009271364540240502,1.2992591008307943
0.29,0.37,1.0,0.0,-0.00898072030617239,-0.020787903005697723,0.0006883870427960917,0.8417817911276447
0.29,0.38,0.0,0.0,-0.00898072030617239,-0.018443482631262796,0.009838160594117656,1.7448489704214951
0.29,0.39,0.0,0.0,-0.00898072030617239,-0.020008167379347158,0.004174466777604691,1.257235859240661
0.29,0.4,0.0,0.0,-0.00898072030617239,-0.01917427845331409,0.005017082179562378,1.144896304580697
0.3,0.31,0.0,0.0,-0.01233295891521309,-0.014427171769273314,0.006193730827004522,0.5566181383227601
0.3,0.32,0.0,0.0,-0.01233295891521309,-0.014903778841945735,0.000721166757120778,0.18760621443522915
0.3,0.33,1.0,0.0,-0.01233295891521309,-0.015593147267197245,0.0005699688204715697,0.16406472748485265
0.3,0.34,0.0,0.0,-0.01233295891521309,-0.015737403111992024,0.00034193692928620456,0.3173241354833852
0.3,0.35,1.0,0.0,-0.01233295891521309,-0.01436233543512161,0.000253371017560379,0.12464613748201375
0.3,0.36,0.0,0.0,-0.01233295891521309,-0.016362094713129344,0.0023788825159777247,0.4867852220122267
0.3,0.37,1.0,0.0,-0.01233295891521309,-0.020787903005697723,9.924765514827266e-05,0.5674759982084996
0.3,0.38,0.0,0.0,-0.01233295891521309,-0.018443482631262796,0.0029456785698548787,0.7901235626228936
0.3,0.39,1.0,0.0,-0.01233295891521309,-0.020008167379347158,0.00031041350045762917,0.3978931701631064
0.3,0.4,1.0,0.0,-0.01233295891521309,-0.01917427845331409,4.96675120352022e-05,0.3645907802913407
0.31,0.32,0.0,0.0,-0.014427171769273314,-0.014903778841945735,0.004995956997211323,0.3553810243779615
0.31,0.33,0.0,0.0,-0.014427171769273314,-0.015593147267197245,0.005597724149552161,0.49771987670051526
0.31,0.34,0.0,0.0,-0.014427171769273314,-0.015737403111992024,0.00862988061035095,0.913809784895717
0.31,0.35,0.0,0.0,-0.014427171769273314,-0.01436233543512161,0.007695893673384753,0.6557681352426812
0.31,0.36,0.0,0.0,-0.014427171769273314,-0.016362094713129344,0.01066682619704247,1.0213723071188925
0.31,0.37,1.0,0.0,-0.014427171769273314,-0.020787903005697723,6.77527542716147e-05,0.5338615849862727
0.31,0.38,0.0,0.0,-0.014427171769273314,-0.018443482631262796,0.011233622250919624,1.4519810891038838
0.31,0.39,0.0,0.0,-0.014427171769273314,-0.020008167379347158,0.005569928434406658,0.9627373772490699
0.31,0.4,0.0,0.0,-0.014427171769273314,-0.01917427845331409,0.0064125438363643456,0.8702112460633659
0.32,0.33,0.0,0.0,-0.014903778841945735,-0.015593147267197245,0.00028469627272066644,0.08037766298467758
0.32,0.34,0.0,0.0,-0.014903778841945735,-0.015737403111992024,0.0036339236131396266,0.32268303650492586
0.32,0.35,0.0,0.0,-0.014903778841945735,-0.01436233543512161,0.0021606303657069406,0.1711316461228347
0.32,0.36,0.0,0.0,-0.014903778841945735,-0.016362094713129344,0.005670869199831147,0.47465888812787776
0.32,0.37,1.0,0.0,-0.014903778841945735,-0.020787903005697723,0.0008204144122690507,0.30146421988206146
0.32,0.38,0.0,0.0,-0.014903778841945735,-0.018443482631262796,0.006237665253708301,0.7214436342358976
0.32,0.39,0.0,0.0,-0.014903778841945735,-0.020008167379347158,0.000573971437195335,0.3941828793502623
0.32,0.4,0.0,0.0,-0.014903778841945735,-0.01917427845331409,0.0014165868391530223,0.3687805283780385
0.33,0.34,0.0,0.0,-0.015593147267197245,-0.015737403111992024,0.003032156460798789,0.278409348445983
0.33,0.35,0.0,0.0,-0.015593147267197245,-0.01436233543512161,0.001015464995631335,0.1456249612454688
0.33,0.36,0.0,0.0,-0.015593147267197245,-0.016362094713129344,0.005069102047490309,0.4436976641559654
0.33,0.37,0.0,0.0,-0.015593147267197245,-0.020787903005697723,0.00047072116532329705,0.36336273781087675
0.33,0.38,0.0,0.0,-0.015593147267197245,-0.018443482631262796,0.005635898101367463,0.7408585334357768
0.33,0.39,1.0,0.0,-0.015593147267197245,-0.020008167379347158,2.7795715145502442e-05,0.3523304526574432
0.33,0.4,0.0,0.0,-0.015593147267197245,-0.01917427845331409,0.0008148196868121849,0.3228873136848972
0.34,0.35,0.0,0.0,-0.015737403111992024,-0.01436233543512161,0.0007858796330918183,0.22139003175024985
0.34,0.36,0.0,0.0,-0.015737403111992024,-0.016362094713129344,0.001969171076139642,0.2575774178327355
0.34,0.37,0.0,0.0,-0.015737403111992024,-0.020787903005697723,0.003647133470916865,0.7408950041167798
0.34,0.38,0.0,0.0,-0.015737403111992024,-0.018443482631262796,0.002603741640568674,0.6593115678050256
0.34,0.39,1.0,0.0,-0.015737403111992024,-0.020008167379347158,0.0012108120914108428,0.3209592446372487
0.34,0.4,1.0,0.0,-0.015737403111992024,-0.01917427845331409,0.0012195385673354625,0.15512038768469263
0.35,0.36,0.0,0.0,-0.01436233543512161,-0.016362094713129344,0.0028228252197833384,0.42431277692316893
0.35,0.37,0.0,0.0,-0.01436233543512161,-0.020787903005697723,0.001486186160954632,0.5803254628274053
0.35,0.38,0.0,0.0,-0.01436233543512161,-0.018443482631262796,0.0033896212736604925,0.7997571934390609
0.35,0.39,1.0,0.0,-0.01436233543512161,-0.020008167379347158,5.704248289725017e-05,0.3198822820677565
0.35,0.4,1.0,0.0,-0.01436233543512161,-0.01917427845331409,0.0003030385295955812,0.2842784456150292
0.36,0.37,0.0,0.0,-0.016362094713129344,-0.020787903005697723,0.0063087706587457056,0.847112485105167
0.36,0.38,0.0,0.0,-0.016362094713129344,-0.018443482631262796,0.0005667960538771541,0.2664698043563241
0.36,0.39,0.0,0.0,-0.016362094713129344,-0.020008167379347158,0.001450825096417998,0.47808399354553427
0.36,0.4,0.0,0.0,-0.016362094713129344,-0.01917427845331409,0.0014420986204933782,0.28230881482148895
0.37,0.38,0.0,0.0,-0.020787903005697723,-0.018443482631262796,0.008956954630756311,0.9687545929848329
0.37,0.39,0.0,0.0,-0.020787903005697723,-0.020008167379347158,0.004857945562327708,0.5134891336017858
0.37,0.4,0.0,0.0,-0.020787903005697723,-0.01917427845331409,0.004866672038252327,0.41184951460277597
0.38,0.39,0.0,0.0,-0.018443482631262796,-0.020008167379347158,0.004099009068428604,0.5637279724333105
0.38,0.4,0.0,0.0,-0.018443482631262796,-0.01917427845331409,0.004090282592503984,0.3882437702070493
0.39,0.4,0.0,0.0,-0.020008167379347158,-0.01917427845331409,8.726475924619725e-06,0.05805862571114257
