k,edge_count,p_pos,random_cut_fraction,cut_fraction,knn_nmstv,signed_alignment,eta,replicate
5,1954,0.470703125,0.49828338623046875,0.3797338792221085,0.7620841667927333,0.240532241555783,0.2,13
5,1954,0.46875,0.498046875,0.40736949846468784,0.8179340518192948,0.18526100307062435,0.25,13
5,1954,0.478515625,0.49907684326171875,0.44779938587512796,0.8972553864621994,0.10440122824974411,0.3,13
5,1954,0.484375,0.49951171875,0.48004094165813715,0.961020379780904,0.03991811668372569,0.35,13
5,1954,0.490234375,0.49980926513671875,0.4836233367451382,0.9676157896209606,0.032753326509723645,0.4,13
5,1954,0.5,0.5,0.5,1.0,0.0,0.45,13
5,1954,0.513671875,0.49962615966796875,0.5184237461617196,1.0376233032038253,-0.0368474923234391,0.5,13
5,1954,0.5,0.5,0.15762538382804503,0.31525076765609006,0.6847492323439099,0.0,14
5,1954,0.49609375,0.499969482421875,0.1714431934493347,0.3429073163002991,0.6571136131013307,0.02,14
5,1954,0.490234375,0.49980926513671875,0.20266120777891505,0.40547709279354543,0.5946775844421699,0.04,14
5,1954,0.484375,0.49951171875,0.21750255885363357,0.4354303426512625,0.5649948822927329,0.06,14
5,1954,0.482421875,0.49938201904296875,0.24002047082906858,0.4806349881981159,0.5199590583418628,0.08,14
5,1954,0.494140625,0.49993133544921875,0.2507676560900716,0.5016041970338618,0.4984646878198567,0.1,14
5,1954,0.49609375,0.499969482421875,0.2691914022517912,0.5384156667879323,0.4616171954964176,0.12,14
5,1954,0.498046875,0.49999237060546875,0.3085977482088025,0.6172049142171994,0.3828045035823951,0.15,14
5,1954,0.498046875,0.49999237060546875,0.3398157625383828,0.6796418955890884,0.3203684749232344,0.18,14
5,1954,0.49609375,0.499969482421875,0.35823950870010235,0.7165227504782368,0.2835209825997953,0.2,14
5,1954,0.49609375,0.499969482421875,0.3976458546571136,0.7953402530308429,0.2047082906857728,0.25,14
5,1954,0.5078125,0.4998779296875,0.43654042988741043,0.8732940663339844,0.1269191402251791,0.3,14
5,1954,0.505859375,0.49993133544921875,0.4611054247697032,0.9223375133214482,0.07778915046059365,0.35,14
5,1954,0.51171875,0.499725341796875,0.4790174002047083,0.9585613538875042,0.04196519959058342,0.4,14
5,1954,0.51953125,0.499237060546875,0.4851586489252815,0.9718001471962604,0.02968270214943705,0.45,14
5,1954,0.51953125,0.499237060546875,0.4897645854657114,0.9810260979607819,0.02047082906857728,0.5,14
5,1954,0.5,0.5,0.15762538382804503,0.31525076765609006,0.6847492323439099,0.0,15
5,1954,0.501953125,0.49999237060546875,0.18219037871033777,0.36438631751463174,0.6356192425793245,0.02,15
5,1954,0.50390625,0.499969482421875,0.20880245649948823,0.4176304031358866,0.5823950870010235,0.04,15
5,1954,0.50390625,0.499969482421875,0.2374616171954964,0.47495222317414554,0.5250767656090072,0.06,15
5,1954,0.5078125,0.4998779296875,0.2615148413510747,0.5231574066783893,0.47697031729785055,0.08,15
5,1954,0.50390625,0.499969482421875,0.2789150460593654,0.5578641414437701,0.4421699078812692,0.1,15
5,1954,0.5078125,0.4998779296875,0.2896622313203685,0.5794659338159851,0.42067553735926305,0.12,15
5,1954,0.498046875,0.49999237060546875,0.33162743091095187,0.6632649824423634,0.3367451381780962,0.15,15
5,1954,0.494140625,0.49993133544921875,0.34544524053224157,0.6909853734650139,0.3091095189355169,0.18,15
5,1954,0.48828125,0.499725341796875,0.37308085977482086,0.7465718237008446,0.2538382804503582,0.2,15
5,1954,0.484375,0.49951171875,0.4109518935516888,0.8227072121152089,0.1780962128966223,0.25,15
5,1954,0.478515625,0.49907684326171875,0.4641760491299898,0.9300692977385312,0.07164790174002048,0.3,15
5,1954,0.48046875,0.499237060546875,0.5020470829068577,1.005628633332839,-0.0040941658137154556,0.35,15
5,1954,0.5,0.5,0.5071647901740021,1.0143295803480041,-0.014329580348004094,0.4,15
5,1954,0.5,0.5,0.5204708290685772,1.0409416581371544,-0.04094165813715456,0.45,15
5,1954,0.494140625,0.49993133544921875,0.5214943705220061,1.0431319934234802,-0.042988741044012284,0.5,15
5,1954,0.5,0.5,0.15762538382804503,0.31525076765609006,0.6847492323439099,0.0,16
5,1954,0.49609375,0.499969482421875,0.17707267144319344,0.3541669595220999,0.6458546571136131,0.02,16
5,1954,0.498046875,0.49999237060546875,0.18986693961105425,0.37973967358968647,0.6202661207778914,0.04,16
5,1954,0.498046875,0.49999237060546875,0.21699078812691913,0.43398819838821306,0.5660184237461617,0.06,16
5,1954,0.5,0.5,0.2359263050153531,0.4718526100307062,0.5281473899692938,0.08,16
5,1954,0.494140625,0.49993133544921875,0.24564994882292732,0.4913673766862321,0.5087001023541453,0.1,16
5,1954,0.5,0.5,0.263050153531218,0.526100307062436,0.47389969293756395,0.12,16
5,1954,0.5,0.5,0.29426816786079835,0.5885363357215967,0.41146366427840325,0.15,16
5,1954,0.501953125,0.49999237060546875,0.3157625383828045,0.6315347132205836,0.368474923234391,0.18,16
5,1954,0.498046875,0.49999237060546875,0.32599795291709316,0.65200585465399,0.34800409416581374,0.2,16
5,1954,0.4921875,0.4998779296875,0.368474923234391,0.7371298098012531,0.263050153531218,0.25,16
5,1954,0.490234375,0.49980926513671875,0.40890481064483114,0.8181217099546535,0.18219037871033777,0.3,16
5,1954,0.484375,0.49951171875,0.44165813715455476,0.8841797310777402,0.11668372569089049,0.35,16
5,1954,0.4921875,0.4998779296875,0.4616171954964176,0.9234598450565698,0.0767656090071648,0.4,16
5,1954,0.494140625,0.49993133544921875,0.481064483111566,0.9622611126772045,0.037871033776867964,0.45,16
5,1954,0.494140625,0.49993133544921875,0.4841351074718526,0.9684032048857825,0.03172978505629478,0.5,16
5,1954,0.5,0.5,0.15762538382804503,0.31525076765609006,0.6847492323439099,0.0,17
5,1954,0.5,0.5,0.19651995905834185,0.3930399181166837,0.6069600818833163,0.02,17
5,1954,0.50390625,0.499969482421875,0.21494370522006143,0.4299136502869421,0.5701125895598772,0.04,17
5,1954,0.505859375,0.49993133544921875,0.23183213920163767,0.46372796174763153,0.5363357215967247,0.06,17
5,1954,0.51953125,0.499237060546875,0.25281473899692936,0.5064021864081778,0.49437052200614123,0.08,17
5,1954,0.501953125,0.49999237060546875,0.27942681678607983,0.5588621611319914,0.44114636642784033,0.1,17
5,1954,0.515625,0.49951171875,0.2998976458546571,0.6003816018673879,0.4002047082906858,0.12,17
5,1954,0.509765625,0.49980926513671875,0.33111566018423744,0.6624840379732926,0.33776867963152507,0.15,17
5,1954,0.490234375,0.49980926513671875,0.3623336745138178,0.7249438931763388,0.27533265097236437,0.18,17
5,1954,0.5,0.5,0.38075742067553736,0.7615148413510747,0.23848515864892528,0.2,17
5,1954,0.48828125,0.499725341796875,0.40736949846468784,0.815186792408604,0.18526100307062435,0.25,17
5,1954,0.4921875,0.4998779296875,0.43091095189355166,0.8620323609064653,0.13817809621289662,0.3,17
5,1954,0.490234375,0.49980926513671875,0.46980552712384854,0.939969624203219,0.06038894575230297,0.35,17
5,1954,0.505859375,0.49993133544921875,0.4907881269191402,0.9817110713377012,0.01842374616171955,0.4,17
5,1954,0.509765625,0.49980926513671875,0.48771750255885365,0.9758072460410323,0.02456499488229273,0.45,17
5,1954,0.48828125,0.499725341796875,0.4897645854657114,0.9800675381093393,0.02047082906857728,0.5,17
5,1954,0.5,0.5,0.15762538382804503,0.31525076765609006,0.6847492323439099,0.0,18
5,1954,0.51171875,0.499725341796875,0.17093142272262027,0.34205073952823334,0.6581371545547595,0.02,18
5,1954,0.515625,0.49951171875,0.2098259979529171,0.42006221291062973,0.5803480040941658,0.04,18
5,1954,0.51953125,0.499237060546875,0.23541453428863868,0.4715485946310968,0.5291709314227226,0.06,18
5,1954,0.525390625,0.49871063232421875,0.25742067553735926,0.5161724231497966,0.4851586489252815,0.08,18
5,1954,0.5234375,0.4989013671875,0.27686796315250767,0.5549553105322591,0.44626407369498466,0.1,18
5,1954,0.529296875,0.49828338623046875,0.2850562947799386,0.5720766588996664,0.42988741044012285,0.12,18
5,1954,0.5390625,0.4969482421875,0.3188331627430911,0.6415822326679936,0.3623336745138178,0.15,18
5,1954,0.546875,0.49560546875,0.3444216990788127,0.6949513691757718,0.3111566018423746,0.18,18
5,1954,0.54296875,0.496307373046875,0.3515864892528147,0.708404727285017,0.2968270214943705,0.2,18
5,1954,0.53125,0.498046875,0.4007164790174002,0.8045758323800349,0.1985670419651996,0.25,18
5,1954,0.53125,0.498046875,0.43500511770726713,0.8734220402592971,0.1299897645854657,0.3,18
5,1954,0.5234375,0.4989013671875,0.46212896622313204,0.9262932447516266,0.07574206755373593,0.35,18
5,1954,0.521484375,0.49907684326171875,0.4713408393039918,0.9444253839219263,0.057318321392016376,0.4,18
5,1954,0.525390625,0.49871063232421875,0.48004094165813715,0.9625640813409726,0.03991811668372569,0.45,18
5,1954,0.5234375,0.4989013671875,0.4856704196519959,0.9734798330778446,0.028659160696008188,0.5,18
5,1954,0.5,0.5,0.15762538382804503,0.31525076765609006,0.6847492323439099,0.0,19
5,1954,0.49609375,0.499969482421875,0.1827021494370522,0.3654266027439008,0.6345957011258956,0.02,19
5,1954,0.498046875,0.49999237060546875,0.20931422722620266,0.4186348423131584,0.5813715455475946,0.04,19
5,1954,0.49609375,0.499969482421875,0.22671443193449334,0.45345654065979846,0.5465711361310133,0.06,19
5,1954,0.49609375,0.499969482421875,0.2569089048106448,0.5138491724858213,0.48618219037871035,0.08,19
5,1954,0.50390625,0.499969482421875,0.28249744114636643,0.5650293689485525,0.43500511770726713,0.1,19
5,1954,0.51171875,0.499725341796875,0.30348004094165815,0.6072936782641988,0.3930399181166837,0.12,19
5,1954,0.505859375,0.49993133544921875,0.3382804503582395,0.6766538249783322,0.323439099283521,0.15,19
5,1954,0.505859375,0.49993133544921875,0.3633572159672467,0.7268142446817183,0.27328556806550663,0.18,19
5,1954,0.505859375,0.49993133544921875,0.3766632548618219,0.7534299775855559,0.24667349027635618,0.2,19
5,1954,0.486328125,0.49962615966796875,0.4232343909928352,0.8471021438791347,0.1535312180143296,0.25,19
5,1954,0.501953125,0.49999237060546875,0.4600818833162743,0.9201778074316123,0.07983623336745138,0.3,19
5,1954,0.5,0.5,0.4733879222108495,0.946775844421699,0.05322415557830092,0.35,19
5,1954,0.4921875,0.4998779296875,0.4953940634595701,0.9910300776216846,0.009211873080859774,0.4,19
5,1954,0.498046875,0.49999237060546875,0.49795291709314227,0.9959210307352154,0.0040941658137154556,0.45,19
5,1954,0.50390625,0.499969482421875,0.49744114636642783,0.9949430192354946,0.00511770726714432,0.5,19
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,0
8,3161,0.50390625,0.499969482421875,0.22556153116102498,0.4511505983693137,0.54887693767795,0.02,0
8,3161,0.490234375,0.49980926513671875,0.2486554887693768,0.49750075901726054,0.5026890224612465,0.04,0
8,3161,0.4921875,0.4998779296875,0.2638405567858273,0.5278099734284486,0.47231888642834546,0.06,0
8,3161,0.5078125,0.4998779296875,0.3055994938310661,0.6113482426041742,0.3888010123378678,0.08,0
8,3161,0.509765625,0.49980926513671875,0.32236633976589685,0.644978719387517,0.35526732046820625,0.1,0
8,3161,0.5078125,0.4998779296875,0.34134767478646,0.6828620639440001,0.31730465042708006,0.12,0
8,3161,0.51171875,0.499725341796875,0.3729832331540652,0.7463764631445745,0.25403353369186965,0.15,0
8,3161,0.52734375,0.498504638671875,0.4011388801012338,0.8046843479129004,0.19772223979753242,0.18,0
8,3161,0.53515625,0.497528076171875,0.4077823473584309,0.8196167550905393,0.18443530528313826,0.2,0
8,3161,0.529296875,0.49828338623046875,0.43657070547295157,0.8761494313017824,0.1268585890540968,0.25,0
8,3161,0.53125,0.498046875,0.46124644099968365,0.9261105011444628,0.07750711800063272,0.3,0
8,3161,0.53125,0.498046875,0.4720025308446694,0.9477070423234146,0.055994938310661185,0.35,0
8,3161,0.521484375,0.49907684326171875,0.4805441316039228,0.9628660157087727,0.03891173679215438,0.4,0
8,3161,0.521484375,0.49907684326171875,0.4900347991142044,0.9818824610486433,0.019930401771591267,0.45,0
8,3161,0.49609375,0.499969482421875,0.4935147105346409,0.9870896682414156,0.012970578930718128,0.5,0
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,1
8,3161,0.5,0.5,0.2208161974058842,0.4416323948117684,0.5583676051882316,0.02,1
8,3161,0.484375,0.49951171875,0.2565643783612781,0.5136303488601149,0.48687124327744385,0.04,1
8,3161,0.501953125,0.49999237060546875,0.292945270484024,0.5858994810846417,0.4141094590319519,0.06,1
8,3161,0.51171875,0.499725341796875,0.3138247390066435,0.6279944456653248,0.3723505219867131,0.08,1
8,3161,0.5078125,0.4998779296875,0.3347042075292629,0.6695718847569527,0.3305915849414742,0.1,1
8,3161,0.50390625,0.499969482421875,0.35210376463144577,0.7042505133030101,0.2957924707371085,0.12,1
8,3161,0.51171875,0.499725341796875,0.36191078772540336,0.7242194010495278,0.2761784245491933,0.15,1
8,3161,0.5078125,0.4998779296875,0.3906991458399241,0.7815891093334941,0.21860170832015186,0.18,1
8,3161,0.51953125,0.499237060546875,0.4017715912685859,0.8047711658835518,0.19645681746282823,0.2,1
8,3161,0.521484375,0.49907684326171875,0.43625434988927553,0.8741226041227107,0.12749130022144892,0.25,1
8,3161,0.54296875,0.496307373046875,0.4745333755140778,0.9561279990681487,0.050933248971844355,0.3,1
8,3161,0.53515625,0.497528076171875,0.4919329326162607,0.9887541149463063,0.016134134767478645,0.35,1
8,3161,0.53515625,0.497528076171875,0.49952546662448594,1.0040146286175031,0.0009490667510281556,0.4,1
8,3161,0.525390625,0.49871063232421875,0.4954128440366973,0.9933873712053174,0.009174311926605505,0.45,1
8,3161,0.51953125,0.499237060546875,0.49604555520404936,0.9936072347286686,0.007908889591901298,0.5,1
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,2
8,3161,0.4921875,0.4998779296875,0.21385637456501108,0.42781719668780727,0.5722872508699779,0.02,2
8,3161,0.482421875,0.49938201904296875,0.2322049984182221,0.4649847002165336,0.5355900031635559,0.04,2
8,3161,0.478515625,0.49907684326171875,0.2546662448592218,0.5102746166198566,0.4906675102815565,0.06,2
8,3161,0.48828125,0.499725341796875,0.27522935779816515,0.5507612577911619,0.44954128440366975,0.08,2
8,3161,0.490234375,0.49980926513671875,0.30211958241062953,0.6044697517321677,0.3957608351787409,0.1,2
8,3161,0.484375,0.49951171875,0.31540651692502375,0.6314296643816703,0.36918696614995256,0.12,2
8,3161,0.486328125,0.49962615966796875,0.3403986080354318,0.6813066158538355,0.31920278392913637,0.15,2
8,3161,0.478515625,0.49907684326171875,0.365707054729516,0.7327670270963406,0.26858589054096804,0.18,2
8,3161,0.48828125,0.499725341796875,0.3850047453337551,0.7704327019906252,0.2299905093324897,0.2,2
8,3161,0.48828125,0.499725341796875,0.408731414109459,0.8179121207657254,0.18253717178108195,0.25,2
8,3161,0.490234375,0.49980926513671875,0.4372034166403037,0.8747405203077023,0.1255931667193926,0.3,2
8,3161,0.49609375,0.499969482421875,0.4615627965833597,0.9231819397206574,0.0768744068332806,0.35,2
8,3161,0.509765625,0.49980926513671875,0.48497310977538755,0.9703163658695425,0.03005378044922493,0.4,2
8,3161,0.5078125,0.4998779296875,0.5030053780449225,1.0062564241621503,-0.0060107560898449855,0.45,2
8,3161,0.49609375,0.499969482421875,0.500158177791838,1.0003774137754349,-0.00031635558367605187,0.5,2
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,3
8,3161,0.501953125,0.49999237060546875,0.21227459664663081,0.42455567149869833,0.5754508067067384,0.02,3
8,3161,0.51171875,0.499725341796875,0.2268269534957292,0.45390324348995753,0.5463460930085416,0.04,3
8,3161,0.513671875,0.49962615966796875,0.24106295476115153,0.4824866554652626,0.517874090477697,0.06,3
8,3161,0.515625,0.49951171875,0.268269534957292,0.5370635460337576,0.463460930085416,0.08,3
8,3161,0.525390625,0.49871063232421875,0.2992723821575451,0.6000922433973374,0.4014552356849098,0.1,3
8,3161,0.517578125,0.49938201904296875,0.30718127174944637,0.6151228118668312,0.38563745650110726,0.12,3
8,3161,0.513671875,0.49962615966796875,0.3400822524517558,0.6806734312666106,0.31983549509648845,0.15,3
8,3161,0.51171875,0.499725341796875,0.3577981651376147,0.7159896351285104,0.28440366972477066,0.18,3
8,3161,0.5234375,0.4989013671875,0.36918696614995256,0.7399999086617106,0.2616260677000949,0.2,3
8,3161,0.521484375,0.49907684326171875,0.3872192344194875,0.7758709698667136,0.22556153116102498,0.25,3
8,3161,0.5234375,0.4989013671875,0.43024359379943056,0.8623820700770578,0.13951281240113889,0.3,3
8,3161,0.521484375,0.49907684326171875,0.4463777285669092,0.8944068124852392,0.10724454286618158,0.35,3
8,3161,0.5078125,0.4998779296875,0.46788990825688076,0.9360083341734718,0.06422018348623854,0.4,3
8,3161,0.517578125,0.49938201904296875,0.4906675102815565,0.9825494142177705,0.01866497943688706,0.45,3
8,3161,0.509765625,0.49980926513671875,0.4988927554571338,0.9981662811325952,0.002214489085732363,0.5,3
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,4
8,3161,0.490234375,0.49980926513671875,0.2230306864916166,0.44623159682845887,0.5539386270167669,0.02,4
8,3161,0.49609375,0.499969482421875,0.24675735526732046,0.4935448341207078,0.5064852894653591,0.04,4
8,3161,0.494140625,0.49993133544921875,0.26668775703891173,0.5334487721184281,0.46662448592217654,0.06,4
8,3161,0.50390625,0.499969482421875,0.27712749130022146,0.554288813704795,0.4457450173995571,0.08,4
8,3161,0.498046875,0.49999237060546875,0.30433407149636194,0.6086774306732456,0.3913318570072762,0.1,4
8,3161,0.5,0.5,0.3492565643783613,0.6985131287567226,0.30148687124327744,0.12,4
8,3161,0.4921875,0.4998779296875,0.3815248339133186,0.7632360047418574,0.23695033217336287,0.15,4
8,3161,0.48828125,0.499725341796875,0.39639354634609303,0.7932228230026733,0.20721290730781397,0.18,4
8,3161,0.478515625,0.49907684326171875,0.41126225877886746,0.8240459647277186,0.1774754824422651,0.2,4
8,3161,0.46875,0.498046875,0.43119266055045874,0.8657672243209211,0.13761467889908258,0.25,4
8,3161,0.474609375,0.49871063232421875,0.4659917747548244,0.9343931020341203,0.06801645049035115,0.3,4
8,3161,0.486328125,0.49962615966796875,0.4773805757671623,0.955475542122154,0.04523884846567542,0.35,4
8,3161,0.513671875,0.49962615966796875,0.49478013286934514,0.9903006944195154,0.010439734261309713,0.4,4
8,3161,0.525390625,0.49871063232421875,0.505852578298007,1.0143208215563875,-0.01170515659601392,0.45,4
8,3161,0.5234375,0.4989013671875,0.5052198671306548,1.0126648278772508,-0.010439734261309713,0.5,4
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,5
8,3161,0.498046875,0.49999237060546875,0.22113255298956028,0.44227185451205686,0.5577348940208795,0.02,5
8,3161,0.505859375,0.49993133544921875,0.24549193293261626,0.4910513014992885,0.5090161341347674,0.04,5
8,3161,0.5078125,0.4998779296875,0.26225877886744703,0.5246456450505802,0.475482442265106,0.06,5
8,3161,0.51171875,0.499725341796875,0.28060740272065804,0.5615232593801845,0.438785194558684,0.08,5
8,3161,0.509765625,0.49980926513671875,0.29958873774122113,0.599406130775249,0.40082252451755773,0.1,5
8,3161,0.515625,0.49951171875,0.31920278392913637,0.6390296202217706,0.3615944321417273,0.12,5
8,3161,0.50390625,0.499969482421875,0.35526732046820625,0.7105780111763524,0.28946535906358745,0.15,5
8,3161,0.48828125,0.499725341796875,0.37646314457450175,0.7533401112315892,0.24707371085099653,0.18,5
8,3161,0.48828125,0.499725341796875,0.3916482125909522,0.7837269392476532,0.21670357481809555,0.2,5
8,3161,0.48828125,0.499725341796875,0.40714963619107875,0.8147468261807187,0.18570072761784245,0.25,5
8,3161,0.478515625,0.49907684326171875,0.44732679531793734,0.8963084570192262,0.10534640936412527,0.3,5
8,3161,0.46875,0.498046875,0.4659917747548244,0.9356383869587063,0.06801645049035115,0.35,5
8,3161,0.48828125,0.499725341796875,0.4906675102815565,0.9818743802690713,0.01866497943688706,0.4,5
8,3161,0.4921875,0.4998779296875,0.5052198671306548,1.0106864838911658,-0.010439734261309713,0.45,5
8,3161,0.49609375,0.499969482421875,0.49604555520404936,0.9921516665400897,0.007908889591901298,0.5,5
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,6
8,3161,0.4921875,0.4998779296875,0.2334704207529263,0.46705486857337536,0.5330591584941474,0.02,6
8,3161,0.498046875,0.49999237060546875,0.24897184435305283,0.497951286839755,0.5020563112938944,0.04,6
8,3161,0.498046875,0.49999237060546875,0.25782980069598227,0.5156674698531134,0.4843403986080354,0.06,6
8,3161,0.494140625,0.49993133544921875,0.28060740272065804,0.5612918871518929,0.438785194558684,0.08,6
8,3161,0.494140625,0.49993133544921875,0.29484340398608033,0.5897678002543001,0.4103131920278393,0.1,6
8,3161,0.498046875,0.49999237060546875,0.30433407149636194,0.6086774306732456,0.3913318570072762,0.12,6
8,3161,0.494140625,0.49993133544921875,0.32711167352103765,0.6543132032864231,0.3457766529579247,0.15,6
8,3161,0.50390625,0.499969482421875,0.3495729199620373,0.6991885150043361,0.30085416007592536,0.18,6
8,3161,0.501953125,0.49999237060546875,0.3704523884846568,0.7409160824515287,0.2590952230306865,0.2,6
8,3161,0.501953125,0.49999237060546875,0.3986080354318254,0.7972282356011324,0.20278392913634927,0.25,6
8,3161,0.51171875,0.499725341796875,0.42644732679531794,0.8533634201178002,0.14710534640936412,0.3,6
8,3161,0.50390625,0.499969482421875,0.45460297374248654,0.9092614443993041,0.0907940525150269,0.35,6
8,3161,0.494140625,0.49993133544921875,0.4751660866814299,0.9504626995514579,0.049667826637140144,0.4,6
8,3161,0.49609375,0.499969482421875,0.4884530211958241,0.9769656716440679,0.023093957608351787,0.45,6
8,3161,0.498046875,0.49999237060546875,0.49857639987345775,0.9971680153233212,0.002847200253084467,0.5,6
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,7
8,3161,0.498046875,0.49999237060546875,0.22904144258146156,0.45808987505969834,0.5419171148370768,0.02,7
8,3161,0.4921875,0.4998779296875,0.2556153116102499,0.511355465863533,0.48876937677950016,0.04,7
8,3161,0.5,0.5,0.2708003796267004,0.5416007592534008,0.45839924074659916,0.06,7
8,3161,0.505859375,0.49993133544921875,0.28693451439417905,0.5739478485307405,0.4261309712116419,0.08,7
8,3161,0.509765625,0.49980926513671875,0.3037013603290098,0.6076345148302418,0.3925972793419804,0.1,7
8,3161,0.509765625,0.49980926513671875,0.33375514077823476,0.6677650136936513,0.33248971844353054,0.12,7
8,3161,0.517578125,0.49938201904296875,0.3732995887377412,0.7475230875415663,0.25340082252451757,0.15,7
8,3161,0.505859375,0.49993133544921875,0.40398608035431827,0.808083134039422,0.1920278392913635,0.18,7
8,3161,0.505859375,0.49993133544921875,0.41474217019930404,0.829598268383463,0.17051565960139198,0.2,7
8,3161,0.494140625,0.49993133544921875,0.43372350521986713,0.8675661525200059,0.13255298956026573,0.25,7
8,3161,0.486328125,0.49962615966796875,0.45745017399557103,0.9155849131269944,0.08509965200885795,0.3,7
8,3161,0.494140625,0.49993133544921875,0.4881366656121481,0.9764074203780957,0.023726668775703893,0.35,7
8,3161,0.498046875,0.49999237060546875,0.4988927554571338,0.9978007361452268,0.002214489085732363,0.4,7
8,3161,0.494140625,0.49993133544921875,0.49952546662448594,0.9991881508600213,0.0009490667510281556,0.45,7
8,3161,0.49609375,0.499969482421875,0.5052198671306548,1.0105014103727825,-0.010439734261309713,0.5,7
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,8
8,3161,0.49609375,0.499969482421875,0.21195824106295477,0.4239423575139414,0.5760835178740905,0.02,8
8,3161,0.4921875,0.4998779296875,0.24011388801012337,0.48034504776042264,0.5197722239797532,0.04,8
8,3161,0.498046875,0.49999237060546875,0.2692186017083201,0.5384454194417172,0.4615627965833597,0.06,8
8,3161,0.509765625,0.49980926513671875,0.29167984814931985,0.5835823152848781,0.41664030370136035,0.08,8
8,3161,0.513671875,0.49962615966796875,0.30813033850047455,0.6167217879569106,0.38373932299905095,0.1,8
8,3161,0.517578125,0.49938201904296875,0.3128756722556153,0.62652570642255,0.3742486554887694,0.12,8
8,3161,0.5234375,0.4989013671875,0.33154065169250235,0.6645414775299681,0.33691869661499524,0.15,8
8,3161,0.513671875,0.49962615966796875,0.35083834229674155,0.7022017072322523,0.2983233154065169,0.18,8
8,3161,0.517578125,0.49938201904296875,0.3615944321417273,0.7240838042881442,0.2768111357165454,0.2,8
8,3161,0.515625,0.49951171875,0.4049351471053464,0.8106619562773699,0.19012970578930719,0.25,8
8,3161,0.509765625,0.49980926513671875,0.4334071496361911,0.8671450888723243,0.13318570072761785,0.3,8
8,3161,0.517578125,0.49938201904296875,0.45745017399557103,0.9160325293094108,0.08509965200885795,0.35,8
8,3161,0.51953125,0.499237060546875,0.4900347991142044,0.9815673511445839,0.019930401771591267,0.4,8
8,3161,0.525390625,0.49871063232421875,0.49667826637140144,0.9959247591266591,0.006643467257197089,0.45,8
8,3161,0.5390625,0.4969482421875,0.4982600442897817,1.0026397157508946,0.0034799114204365706,0.5,8
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,9
8,3161,0.4921875,0.4998779296875,0.21385637456501108,0.42781719668780727,0.5722872508699779,0.02,9
8,3161,0.486328125,0.49962615966796875,0.23884846567541917,0.47805436335468937,0.5223030686491617,0.04,9
8,3161,0.4921875,0.4998779296875,0.26795317937361596,0.5360372272109064,0.4640936412527681,0.06,9
8,3161,0.490234375,0.49980926513671875,0.2853527364757988,0.5709232628925813,0.42929452704840243,0.08,9
8,3161,0.482421875,0.49938201904296875,0.3018032268269535,0.6043534114530967,0.39639354634609303,0.1,9
8,3161,0.4765625,0.4989013671875,0.31983549509648845,0.6410796123881658,0.3603290098070231,0.12,9
8,3161,0.478515625,0.49907684326171875,0.34134767478646,0.6839581507240065,0.31730465042708006,0.15,9
8,3161,0.48046875,0.499237060546875,0.3742486554887694,0.7496411726301117,0.25150268902246126,0.18,9
8,3161,0.474609375,0.49871063232421875,0.3850047453337551,0.7720002750682446,0.2299905093324897,0.2,9
8,3161,0.486328125,0.49962615966796875,0.41664030370136035,0.8339041013750011,0.16671939259727933,0.25,9
8,3161,0.478515625,0.49907684326171875,0.445112306232205,0.8918712864399232,0.10977538753559,0.3,9
8,3161,0.490234375,0.49980926513671875,0.46662448592217654,0.9336051139318821,0.06675102815564694,0.35,9
8,3161,0.486328125,0.49962615966796875,0.4859221765264157,0.9725715259772223,0.028155646947168617,0.4,9
8,3161,0.490234375,0.49980926513671875,0.4973109775387536,0.9950015180345211,0.005378044922492882,0.45,9
8,3161,0.51171875,0.499725341796875,0.5096488453021196,1.0198579152891516,-0.019297690604239165,0.5,9
8,3161,0.5,0.5,0.19360961720974376,0.3872192344194875,0.6127807655805125,0.0,10
8,3161,0.501953125,0.49999237060546875,0.22176526415691236,0.4435372961558681,0.5564694716861752,0.02,10
8,3161,0.50390625,0.499969482421875,0.2486554887693768,0.4973413328447133,0.5026890224612465,0.04,10
8,3161,0.5,0.5,0.2828218918063904,0.5656437836127808,0.4343562163872192,0.06,10
8,3161,0.513671875,0.49962615966796875,0.304650427080038,0.6097567574974382,0.3906991458399241,0.08,10
8,3161,0.515625,0.49951171875,0.3122429610882632,0.6250963678482533,0.37551407782347357,0.1,10
8,3161,0.521484375,0.49907684326171875,0.32964251819044604,0.6605045348048328,0.34071496361910786,0.12,10
8,3161,0.53125,0.498046875,0.35336918696614994,0.7095098969673285,0.2932616260677001,0.15,10
