eta,rule,radius,n_units,phi_energy_raw_mean,phi_energy_raw_sd,phi_energy_raw_sem,delta_phi_energy_mean,delta_phi_energy_sd,delta_phi_energy_sem,ess_fraction_min,ess_fraction_mean,split_logZ_per_P_diff_max,weighted_ce_mean,weighted_error_mean,elapsed_s_mean,d_phi_energy_raw_dd_unit_mean,d_phi_energy_raw_dd_unit_sd,d_phi_energy_raw_dd_unit_sem,d_delta_phi_energy_dd_unit_mean,d_delta_phi_energy_dd_unit_sd,d_delta_phi_energy_dd_unit_sem,d_phi_energy_direct_dd_unit_mean,d_phi_energy_direct_dd_unit_sd,d_phi_energy_direct_dd_unit_sem,split_dlogZ_dr_per_P_diff_max,ce_replay_max_abs_diff_max,d_phi_energy_raw_dd,d_delta_phi_energy_dd
0.15,eta_0p15,0.09,30,-0.011340183551319459,0.00207815523127208,0.0003794174993883613,0.0031943566180863115,0.0007999642445639519,0.00014605282064841864,0.5620679162668782,0.8379595082317672,0.003042516016595776,0.03166161397139592,0.010083441205226433,13.179317267735799,-0.2886105680334479,0.048039227076077384,0.008770722771560175,-0.288610568033448,0.048039227076077405,0.00877072277156018,-0.2769892832275999,0.03179355959093378,0.005804683257113054,0.1010206195108132,0.0,-0.28861056803344787,-0.288610568033448
0.15,eta_0p15,0.1,30,-0.014534540169405771,0.002270255304304114,0.0004144900138210395,0.0,0.0,0.0,0.5904701639353079,0.7932773241399561,0.002852249069330831,0.0390544446765135,0.013462502286718723,14.79226541519165,-0.3111107326888182,0.04504279316654636,0.008223651290118995,-0.31111073268881817,0.045042793166546365,0.008223651290118995,-0.3091924907627736,0.031104404407804796,0.005678861310639267,0.0918437279366711,0.0,-0.31111073268881817,-0.31111073268881817
0.15,eta_0p15,0.11,30,-0.017562398205095822,0.0022751301112193174,0.00041538002772468585,-0.0030278580356900534,0.0010402686880536915,0.00018992620877110388,0.5960728333501036,0.7875500383152195,0.002786406507662367,0.04574027279232763,0.016408039094109594,16.506579915682476,-0.3150489983410934,0.05032916809590378,0.009188806888865276,-0.3150489983410934,0.05032916809590382,0.009188806888865284,-0.3312023619107832,0.02936610403309501,0.005361492534989855,0.09498702289457829,0.0,-0.31504899834109346,-0.31504899834109346
0.15,eta_0p15,0.12,30,-0.020835520136227637,0.0024072768749874365,0.0004395066155303876,-0.006300979966821866,0.0010065833619180757,0.0001837761377773056,0.5446883073612945,0.8026834554223171,0.0040356680042714565,0.053543443021763656,0.0199462969711711,18.324766318003338,-0.3677399922076544,0.07612019182119105,0.013897582047362196,-0.36773999220765446,0.07612019182119108,0.013897582047362205,-0.3482334149250834,0.024517673622839402,0.004476294300259515,0.12405308801887417,0.0,-0.36773999220765463,-0.36773999220765446
0.15,eta_0p15,0.13,30,-0.024917198049248915,0.003392453451805969,0.0006193744269467981,-0.010382657879843145,0.0018255962240904457,0.0003333067442768643,0.5811510900702944,0.8126544071411541,0.004054268870058452,0.0645997850907856,0.024998609106803633,19.72034544944763,-0.3913683125015199,0.09458012497673864,0.01726788931380584,-0.3913683125015198,0.09458012497673868,0.01726788931380585,-0.3743523845954726,0.03144337150667896,0.005740747952741089,0.07705172087812943,0.0,-0.39136831250151993,-0.3913683125015198
0.15,eta_0p15,0.14,30,-0.028662886386258038,0.0035244780247504284,0.0006434787058623538,-0.014128346216852269,0.0017842250952085084,0.0003257534441041676,0.6139803363987096,0.7931551560914781,0.0038845543559448623,0.07328716497219563,0.028712539663148264,21.15452609062195,-0.3637385164256099,0.11636339675893945,0.02124495242426489,-0.36373851642560984,0.11636339675893947,0.021244952424264895,-0.38531324762124086,0.031561786476706946,0.005762367469484632,0.10314796204348071,0.0,-0.3637385164256097,-0.36373851642560995
0.15,eta_0p15,0.15,30,-0.03219196837776111,0.004156545700297034,0.0007588779471179309,-0.01765742820835534,0.002558177519915885,0.00046705717792018395,0.5661355521674254,0.8211765497762897,0.005571617561162069,0.08369693297769812,0.03302468509610546,22.488555924097696,-0.4007888043442007,0.13160036914466955,0.024026830252180786,-0.4007888043442008,0.13160036914466955,0.024026830252180786,-0.38948248065031665,0.030800711184877066,0.005623414767719614,0.11675718360093519,0.0,-0.4007888043442005,-0.40078880434420094
0.15,eta_0p15,0.16,30,-0.03667866247314205,0.004245257859043474,0.0007750744972747325,-0.022144122303736285,0.0027051841743517824,0.0004938967981661532,0.5946406515267069,0.8021069968270425,0.006716283686212838,0.09776470068792578,0.03912778965334731,23.89476310412089,-0.41242608700368977,0.13021897297467655,0.02377462297112865,-0.4124260870036898,0.13021897297467655,0.02377462297112865,-0.40474972004537535,0.032254638381339136,0.00588886434187712,0.11790826295003251,0.0,-0.41242608700368955,-0.41242608700369
0.15,eta_0p15,0.17,30,-0.04044049011783491,0.004324787249232844,0.0007895945109385149,-0.025905949948429145,0.003027045339558131,0.0005526603383556244,0.5286699117789867,0.8006402244243042,0.008038010837838816,0.10913447020103702,0.04398832392368658,25.011614823341368,-0.3946676866122983,0.1333691265785243,0.024349759700606516,-0.3946676866122983,0.1333691265785243,0.024349759700606505,-0.4026101962550942,0.03481925925761991,0.00635709791033967,0.13532606169781633,0.0,-0.39466768661229823,-0.39466768661229823
0.15,eta_0p15,0.18,30,-0.04457201620538801,0.0038524484512651017,0.000703357639461246,-0.030037476035982242,0.0026004158138574966,0.00047476880004763516,0.6284089219278297,0.8274386989211175,0.011481077664165795,0.12368852985958617,0.05005533164360956,25.75196595986684,-0.4658178575577079,0.163780432530779,0.029902079125020194,-0.4658178575577078,0.16378043253077898,0.029902079125020183,-0.4030158313417832,0.02787943374180859,0.005090064916953074,0.1517131266138024,0.0,-0.4658178575577083,-0.4658178575577081
0.15,eta_0p15,0.19,30,-0.049756847268989074,0.004562673730296513,0.000833026441539881,-0.0352223070995833,0.002942456847292365,0.0005372166632491876,0.5153663188569381,0.8334812785967204,0.010767464066536846,0.14078018301446962,0.057148900633476205,26.607546424865724,-0.4528702019693092,0.15241282642998774,0.027826647696274624,-0.45287020196930927,0.15241282642998774,0.027826647696274624,-0.4174263175038158,0.03245313017312684,0.005925103819157703,0.08725964564362405,0.0,-0.4528702019693096,-0.4528702019693094
0.15,eta_0p15,0.2,30,-0.05362942024477421,0.004568630016076343,0.0008341139055667344,-0.03909488007536844,0.0031850913520012746,0.0005815154604019087,0.5551739185895902,0.813582641205505,0.008295188040828419,0.15422931184747898,0.06222995022748675,27.832394846280415,-0.44356636322457915,0.17886213710478754,0.032655609058624635,-0.4435663632245791,0.1788621371047876,0.03265560905862464,-0.4028731197043103,0.022619043955626,0.004129653534565746,0.1445252420913747,0.0,-0.443566363224579,-0.443566363224579
0.15,eta_0p15,0.21,30,-0.05862817453348065,0.00483313215135775,0.0008824051675673704,-0.044093634364074874,0.0035513011380306357,0.0006483759139310492,0.5621741951921476,0.8139818401178363,0.010222443140968006,0.17061891884467917,0.0681737323935631,28.085869216918944,-0.4518071898309121,0.17636496300121,0.032199689529775574,-0.451807189830912,0.17636496300120993,0.03219968952977557,-0.3948305180041564,0.025174927484709706,0.004596291888977433,0.10287734932328264,0.0,-0.4518071898309115,-0.45180718983091195
0.15,eta_0p15,0.22,30,-0.06266556404139244,0.0042892891236486035,0.000783113469561302,-0.048131023871986665,0.0031886684093084833,0.0005821685387274574,0.629717900728468,0.8422864923993504,0.020053185611463905,0.18609315359218342,0.07371227773871375,28.698716004689533,-0.3983865621629336,0.15960822100571356,0.029140341002699736,-0.3983865621629336,0.15960822100571356,0.029140341002699736,-0.3973538962205232,0.028456356071095226,0.005195396041512643,0.09101024141039808,0.0,-0.39838656216293344,-0.39838656216293344
0.15,eta_0p15,0.23,30,-0.06659590577673932,0.004664459988620957,0.0008516099847826622,-0.05206136560733355,0.0032041310835397843,0.0005849916238860695,0.5602031617348444,0.7846547458521782,0.0149218863437871,0.20195929306283614,0.08023758906428304,29.124747681617738,-0.4229211134179956,0.19008733300639605,0.03470504006119981,-0.4229211134179957,0.1900873330063959,0.03470504006119978,-0.3749026928060161,0.02479234462613668,0.004526442135059016,0.1309741100418783,0.0,-0.422921113417996,-0.42292111341799554
0.15,eta_0p15,0.24,30,-0.07112398630975235,0.005025526159612657,0.0009175313469840532,-0.056589446140346576,0.004178252998019401,0.0007628411393262712,0.6602911894708052,0.8008152792453502,0.012266041829865808,0.2168770224966634,0.08480751584760136,30.249957410494485,-0.4108306184711006,0.1683139329120635,0.03072977926611612,-0.4108306184711003,0.1683139329120635,0.030729779266116124,-0.3529475740659754,0.0343395033926219,0.006269506873888066,0.13915585311179837,0.0,-0.41083061847110036,-0.4108306184711008
0.15,eta_0p15,0.25,30,-0.07481251814616133,0.004950073887746258,0.0009037557098786406,-0.060277977976755555,0.003609504521138897,0.0006590023492148855,0.5656686762909893,0.7793158794420714,0.010834008907378657,0.23056158188220796,0.09079780899471536,30.290523187319437,-0.3703560607501968,0.18114800882517695,0.0330729502268981,-0.37035606075019667,0.181148008825177,0.033072950226898115,-0.34300095438930533,0.029046388123656706,0.005303120663125645,0.12338521985164053,0.0,-0.370356060750197,-0.370356060750197
0.15,eta_0p15,0.26,30,-0.0785311075247563,0.0049775542026878495,0.0009087729060055921,-0.06399656735535052,0.0038419256288270863,0.0007014364437219385,0.5716570714905017,0.7799132602917166,0.013245881999256004,0.2513993405546159,0.0995629524145514,30.720691442489624,-0.32601295855965146,0.2626682113601274,0.04795643483382549,-0.3260129585596516,0.2626682113601276,0.047956434833825536,-0.32482891332732716,0.0294102914264077,0.005369560012348093,0.10743395235276457,0.0,-0.3260129585596516,-0.3260129585596512
0.15,eta_0p15,0.27,30,-0.08133277731735436,0.006019715731581314,0.0010990446986519334,-0.06679823714794858,0.005390891163394923,0.0009842375650822228,0.5450240726943463,0.8273161158800181,0.013581260557504193,0.2603215174187604,0.10226044511548968,32.015229956309,-0.29645451721103994,0.2171121736904855,0.03963907834641951,-0.29645451721103994,0.2171121736904856,0.03963907834641954,-0.3050267642461702,0.03607416672704714,0.006586211619868677,0.16978899513723525,0.0,-0.29645451721103955,-0.29645451721104
0.15,eta_0p15,0.28,30,-0.0844601978689771,0.004438707430268495,0.0008103933952412811,-0.06992565769957132,0.004161309879618304,0.0007597477632786839,0.5362611581497215,0.7544830389657039,0.014700048962043523,0.27269017957796493,0.10766889831149902,31.304554080963136,-0.3116762827286103,0.2510094190221286,0.04582784031489539,-0.31167628272861037,0.2510094190221288,0.04582784031489542,-0.28957063443987513,0.0371446275975876,0.0067816501417758855,0.1424010776402151,0.0,-0.3116762827286097,-0.31167628272861103
0.15,eta_0p15,0.29,30,-0.08756630297192654,0.0049530174056868345,0.0009042931202701317,-0.07303176280252077,0.004160617565631816,0.0007596213646162587,0.5991776780186953,0.825587390399617,0.016189662488881654,0.28773067823035225,0.11569957216889401,31.695280615488688,-0.3105945264916516,0.2269029142152752,0.04142661482645527,-0.3105945264916516,0.22690291421527525,0.04142661482645529,-0.2500171837902804,0.02913186120224288,0.005318725840859331,0.14184759846438308,0.0,-0.3105945264916512,-0.31059452649165165
0.15,eta_0p15,0.3,30,-0.09067208839881012,0.0047375950965563764,0.0008649625675699308,-0.07613754822940436,0.004438044941291399,0.0008102724418556634,0.5625527348387186,0.7670234512892133,0.012334765909752184,0.30138951019549,0.11983275401668188,31.7436776638031,-0.24893065419227192,0.2528828071418569,0.04616987262560785,-0.24893065419227176,0.2528828071418569,0.04616987262560786,-0.2533195828858895,0.022083479497652825,0.004031873289689102,0.07544112423738016,0.0,-0.24893065419227245,-0.24893065419227156
0.15,eta_0p15,0.31,30,-0.09254491605577199,0.00451714427427848,0.000824713938175875,-0.07801037588636621,0.00428113162367252,0.0007816241206447189,0.537749988462387,0.7979809026111432,0.014045354209814545,0.3139708786900952,0.1251817009329539,32.07891442775726,-0.2420834995518624,0.22098693906913885,0.040346510480729014,-0.2420834995518623,0.22098693906913922,0.04034651048072908,-0.22622381749782686,0.0343043006114945,0.0062630797547846,0.1042330341063096,0.0,-0.24208349955186215,-0.24208349955186215
0.15,eta_0p15,0.32,30,-0.09551375838984737,0.004474841789317657,0.0008169905964253534,-0.0809792182204416,0.0040955097377956195,0.0007477343559575771,0.5823169158365207,0.8138436113316294,0.00968455814439885,0.32244462925664813,0.12881295523096253,32.25377935568492,-0.27994386272166927,0.2568917145593792,0.0469017956334501,-0.27994386272166927,0.25689171455937937,0.04690179563345013,-0.20935848213229186,0.030044337881738825,0.005485320527711777,0.08759781145684477,0.0,-0.2799438627216695,-0.2799438627216704
0.15,eta_0p15,0.33,30,-0.09814379331020538,0.005195159955554525,0.0009485020991682496,-0.08360925314079962,0.00530410073339105,0.0009683918729859909,0.6093027372611834,0.8218624988021708,0.011106663740012,0.3356536200585809,0.13549385273249678,32.36381480693817,-0.22595319889214552,0.2103892962044029,0.038411654462929164,-0.22595319889214563,0.21038929620440308,0.0384116544629292,-0.20083499631208646,0.03186148221353333,0.005817084174633945,0.12070528586551552,0.0,-0.22595319889214593,-0.22595319889214593
0.15,eta_0p15,0.34,30,-0.10003282236769029,0.004235985189125813,0.0007733815471139984,-0.08549828219828452,0.004108143104130533,0.0007500408825305298,0.5802326162269411,0.798356225401516,0.011959242119777048,0.34271098671187405,0.137664054254489,32.53816529115041,-0.20464268923092574,0.16707569881196768,0.030503709683417927,-0.20464268923092532,0.1670756988119677,0.030503709683417934,-0.18221321695255274,0.03162258039727407,0.005773466870035895,0.09607850664981167,0.0,-0.20464268923092455,-0.20464268923092543
0.15,eta_0p15,0.35,30,-0.10223664709482387,0.003865715519791642,0.0007057798636958968,-0.08770210692541809,0.003279410477043267,0.0005987356978651249,0.6438257364022147,0.8560640873633487,0.013051858727679071,0.35455371079717046,0.14513391595759312,32.983003942171734,-0.13683750855692042,0.258077161007928,0.04711822755364495,-0.13683750855692053,0.258077161007928,0.04711822755364496,-0.16310246873791096,0.027140061825182516,0.004955074691245766,0.14545508262576282,0.0,-0.13683750855692,-0.1368375085569209
0.15,eta_0p15,0.36,30,-0.1027695725388287,0.004577561559019434,0.0008357445747478196,-0.08823503236942293,0.00450259612030376,0.0008220578208085381,0.5338607852629772,0.7873292728694959,0.021725208763468052,0.35955618074345297,0.146855061717906,32.732865881919864,-0.17624761580611623,0.2564539538312595,0.04682187182492308,-0.1762476158061161,0.25645395383125963,0.0468218718249231,-0.1557024980213071,0.02980110423776436,0.005440912343195446,0.08633534100903638,0.0,-0.17624761580611636,-0.17624761580611636
0.15,eta_0p15,0.37,30,-0.10576159941094619,0.003776241554942874,0.0006894442274101987,-0.09122705924154043,0.004232346673478334,0.0007727172480820116,0.5268360623222169,0.8099184938662615,0.016409349944679096,0.3724609179588447,0.15307022927937364,32.75082186857859,-0.17559737818724627,0.22004034847625314,0.04017368747391378,-0.17559737818724622,0.2200403484762532,0.0401736874739138,-0.13589290880719776,0.028239188516867228,0.00515574685210968,0.11812881773348466,0.0,-0.17559737818724575,-0.17559737818724663
0.15,eta_0p15,0.38,30,-0.10628152010257362,0.0037002181832540113,0.0006755643222196685,-0.09174697993316785,0.004188746985252528,0.0007647570705015224,0.5794673899520397,0.8099959015395939,0.014419575069999826,0.3793116012462193,0.15685348041762054,32.58354948361715,-0.09595459938645282,0.2547594058705752,0.04651249111064269,-0.095954599386453,0.2547594058705751,0.04651249111064268,-0.12184664122341599,0.022905620602876493,0.004181975032616846,0.10126637925891137,0.0,-0.09595459938645234,-0.09595459938645323
0.15,eta_0p15,0.39,30,-0.10768069139867525,0.0042637413498071266,0.0007784491055522969,-0.09314615122926949,0.004386262363603355,0.0008008182798938282,0.62836536286028,0.8002099402603178,0.011112056777631484,0.38460668842435947,0.15997057577605797,32.522416615486144,-0.14519273414604464,0.2548579232454339,0.04653047784014811,-0.1451927341460447,0.2548579232454337,0.04653047784014809,-0.11581532596324974,0.020348527225585996,0.0037151157911538214,0.09289016622293399,0.0,-0.14519273414604505,-0.14519273414604417
0.15,eta_0p15,0.4,30,-0.10918537478549452,0.004631022607459799,0.0008455051821407079,-0.09465083461608875,0.0045436294335889455,0.000829549444573696,0.5609177351210848,0.8262727457341121,0.012411203634290524,0.3928363016592561,0.16431243970181345,32.599134016036984,-0.14311770519894557,0.22194473017824048,0.040521378412673295,-0.14311770519894537,0.22194473017824048,0.0405213784126733,-0.10314708519689178,0.019505930932875688,0.0035612794590246,0.05563870489022522,0.0,-0.14311770519894562,-0.14311770519894562
0.15,eta_0p15,0.41,30,-0.11054304550265415,0.004267865409978797,0.0007792020524804737,-0.09600850533324838,0.0041813898998720395,0.0007634138566280618,0.5209910455021651,0.7737337772153148,0.011923715665253841,0.3969099371254438,0.16717182807245717,33.03297205766042,-0.06616886788893588,0.18776829915759222,0.03428164434433051,-0.06616886788893593,0.18776829915759213,0.0342816443443305,-0.09490012215356994,0.01968941409013247,0.003594778747075203,0.08164689095518406,0.0,-0.06616886788893517,-0.06616886788893606
0.15,eta_0p15,0.42,30,-0.11050875214327324,0.004612879547617063,0.0008421927277613638,-0.09597421197386748,0.004907007589394703,0.0008958929155201755,0.6722321097020046,0.8599958347226295,0.009981715834638307,0.40139446158420805,0.16962454666009608,32.959908660252886,-0.04384340036418776,0.22044296368466695,0.04024719461779474,-0.04384340036418776,0.22044296368466712,0.040247194617794774,-0.08677589212083854,0.02202135012311101,0.0040205300697156885,0.06585327646322388,0.0,-0.04384340036418699,-0.04384340036418788
0.15,eta_0p15,0.43,30,-0.11141991350993789,0.0036963021831946477,0.0006748493616971002,-0.09688537334053213,0.003808076603054852,0.0006952564854002637,0.6187924118464624,0.8002545115972008,0.014028297235055009,0.40876582408418677,0.17338321447668645,32.48536951541901,-0.08698160097929174,0.2086433038038534,0.03809288132192465,-0.08698160097929174,0.20864330380385346,0.03809288132192467,-0.07808395995040346,0.019208096922753166,0.0035069026571124917,0.0799636159754222,0.0,-0.08698160097929097,-0.08698160097929186
0.15,eta_0p15,0.44,30,-0.11224838416285907,0.004529560023165739,0.0008269807334204988,-0.0977138439934533,0.00501061946876723,0.0009148097700394543,0.5306730856211478,0.7810338003702365,0.01081368412321288,0.41294544707465186,0.176633178025796,32.72114157676697,-0.09022756904027475,0.23729013893214806,0.04332305392222411,-0.0902275690402747,0.23729013893214793,0.043323053922224075,-0.07736085525619511,0.01870416104001761,0.003414896973608977,0.08941072024479853,0.0,-0.09022756904027585,-0.09022756904027407
0.15,eta_0p15,0.45,30,-0.1132244648907434,0.003914144657491651,0.0007146217740821701,-0.09868992472133761,0.0039332586910399425,0.0007181115031952734,0.6138098035056752,0.8364634013565817,0.01252689731950322,0.42026302122740683,0.18139257854589,32.46742123762767,-0.09109624954664781,0.22477006266505076,0.041037211191166025,-0.09109624954664776,0.2247700626650507,0.04103721119116601,-0.07633566471676544,0.014274226080585251,0.0026061052050883665,0.08258728988148238,0.0,-0.09109624954664852,-0.09109624954664763
0.15,eta_0p15,0.46,30,-0.11407030915379203,0.004194803797179581,0.0007658628880078607,-0.09953576898438626,0.004947528595975535,0.0009032910053058878,0.5453810740229101,0.8039404623576754,0.007145815486815536,0.4251806728141204,0.18337891576933377,32.48697345256805,-0.065196000081408,0.2179699068686864,0.03979567828309326,-0.06519600008140808,0.21796990686868634,0.03979567828309325,-0.06676338364637249,0.017996604486577483,0.0032857154119323878,0.05717732805385121,0.0,-0.06519600008140713,-0.06519600008140891
0.15,eta_0p15,0.47,30,-0.11452838489237153,0.0036309716691549482,0.0006629216962861167,-0.09999384472296577,0.003964418034801825,0.0007238003950137539,0.6071844616627785,0.8341384854380854,0.010226169508634246,0.4265625490366353,0.18475260890610423,32.52529644171397,-0.04955687220924195,0.19475607424174435,0.035557431691118066,-0.0495568722092421,0.19475607424174451,0.0355574316911181,-0.0665273161528288,0.013411694387620212,0.002448629183488341,0.06396166515044208,0.0,-0.04955687220924254,-0.049556872209241654
0.15,eta_0p15,0.48,30,-0.11506144659797689,0.0038349310602383358,0.0007001594160565799,-0.10052690642857112,0.004388281817620613,0.0008011869800668604,0.5907354656948861,0.7917970319055999,0.009547470691134211,0.4340465318269996,0.18951467496111973,32.24513657887777,-0.07422387805530863,0.19061672274514477,0.03480169296174128,-0.07422387805530857,0.1906167227451447,0.03480169296174128,-0.06009695117623208,0.013897379126848592,0.002537302679325474,0.07613879289098745,0.0,-0.07422387805530928,-0.07422387805530928
0.15,eta_0p15,0.49,30,-0.11601286245347772,0.003001770070713735,0.0005480457267245972,-0.10147832228407196,0.003465206882420702,0.0006326573253079905,0.6001062521630391,0.8000591272245444,0.016023984172626855,0.4371292406638757,0.19060148441965377,32.20292488733927,-0.11798037149817028,0.18761685974250697,0.03425399541641799,-0.11798037149817023,0.18761685974250686,0.034253995416417965,-0.05872340801023666,0.016924800266170676,0.0030900316290170394,0.08034843773483098,0.0,-0.11798037149817109,-0.1179803714981702
0.15,eta_0p15,0.5,30,-0.1174210540279403,0.003963078382174844,0.0007235558090260804,-0.10288651385853452,0.00433573941620098,0.0007915940939058521,0.5550470385282325,0.7868755635104506,0.007881122579221297,0.44117786042610363,0.19217651303448594,32.22663153807322,-0.05881081178109575,0.19501160757158043,0.03560408548076661,-0.05881081178109569,0.19501160757158054,0.03560408548076663,-0.0554453292391796,0.016679559385739413,0.0030452569749388294,0.05752341803015391,0.0,-0.05881081178109593,-0.05881081178109593
0.15,eta_0p15,0.51,30,-0.11718907868909964,0.003829133814324717,0.000699100988603815,-0.10265453851969387,0.004407520091199859,0.0008046993922024631,0.6029911229217715,0.7936154394965756,0.011883055127141188,0.4471133659516095,0.1971179067191337,31.878528436024983,-0.05812900654280521,0.1840139086163796,0.033596189547961786,-0.058129006542805325,0.18401390861637956,0.03359618954796177,-0.05226124982275057,0.013242741286438908,0.002417782708595857,0.07145054548335668,0.0,-0.05812900654280462,-0.05812900654280462
0.15,eta_0p15,0.52,30,-0.1185836341587964,0.0027062677731518043,0.0004940946353348389,-0.10404909398939062,0.0034973650903104615,0.0006385285839313765,0.5549558844688172,0.8012993751613098,0.007010610231338203,0.45290397708096336,0.19973167805232778,32.03028008937836,-0.03725718447339468,0.20966313686716448,0.03827907651314633,-0.037257184473394656,0.20966313686716453,0.03827907651314635,-0.05000757857837659,0.014920523361383298,0.0027241024049374798,0.0665422363376288,0.0,-0.0372571844733951,-0.03725718447339421
0.15,eta_0p15,0.53,30,-0.11793422237856753,0.0029908105933752374,0.0005460448090723428,-0.10339968220916176,0.0032220791451775034,0.000588268476626894,0.5564895381498345,0.7762225764512319,0.00934796106283582,0.4522482410130965,0.19933376040379386,31.906941135724384,-0.020708850318197018,0.19144776896623628,0.034953420548948365,-0.020708850318196782,0.19144776896623608,0.03495342054894834,-0.04519549244555751,0.010349144168038001,0.0018894865705691496,0.08279230102603674,0.0,-0.020708850318197136,-0.020708850318197136
0.15,eta_0p15,0.54,30,-0.11899781116516034,0.004088644775337656,0.000746480991026025,-0.10446327099575456,0.004244890622627424,0.0007750074493850629,0.5465804314911341,0.7949386875038661,0.012082518279442995,0.4596028298444875,0.203156437571686,31.60355189641317,-0.07621761339667446,0.20009556526293026,0.03653228491708468,-0.07621761339667452,0.20009556526293043,0.03653228491708472,-0.04544367392790254,0.012111009670299275,0.002211157730195373,0.06090334452361697,0.0,-0.07621761339667366,-0.07621761339667366
0.15,eta_0p15,0.55,30,-0.11945857464650102,0.004229769172254875,0.0007722466628946495,-0.10492403447709524,0.004189602123138579,0.0007649131966048452,0.5478742625742916,0.8113367762057115,0.013586932191970052,0.4616840584850931,0.20527308228207358,32.32624927361806,-0.019757777533001994,0.20341151149527564,0.037137691100727954,-0.01975777753300217,0.2034115114952753,0.0371376911007279,-0.04247584558061791,0.01143996201095208,0.0020886417501335386,0.04409401089430196,0.0,-0.019757777533001786,-0.019757777533001786
0.15,eta_0p15,0.56,30,-0.11939296671582038,0.003705621494565207,0.0006765508273831238,-0.1048584265464146,0.00401960280825769,0.00073387571009795,0.5382821820300574,0.7960740453314199,0.011431506590855673,0.4624093267679299,0.20570221216349172,32.04297534624735,-0.027186695076282595,0.21598606851685423,0.03943348061117915,-0.027186695076282477,0.2159860685168543,0.03943348061117916,-0.04444707726765589,0.01400371278099174,0.002556716459657526,0.06320427853138932,0.0,-0.02718669507628224,-0.02718669507628313
0.15,eta_0p15,0.57,30,-0.12000230854802664,0.0034706462884307706,0.0006336504204317044,-0.10546776837862087,0.0041689288548591216,0.0007611387914801732,0.5948801072657613,0.8183652797612805,0.011433500882213477,0.46625447209206844,0.20719815038668163,31.630161380767824,-0.00970369283219951,0.2157550099350479,0.03939129527872566,-0.009703692832199422,0.21575500993504806,0.03939129527872569,-0.039540795086015997,0.012584508630966693,0.0022976064174329708,0.04779696908765108,0.0,-0.009703692832199629,-0.009703692832199629
0.15,eta_0p15,0.58,30,-0.11958704057246437,0.0033467542947644246,0.0006110309405565895,-0.1050525004030586,0.0036712024799699108,0.0006702668038161426,0.5975429402322203,0.8391378620404855,0.014223822071551878,0.46740142751024855,0.2091686205955092,31.758154193560284,-0.0670603457209215,0.1917482644047748,0.03500828325898668,-0.06706034572092134,0.19174826440477494,0.03500828325898671,-0.03835794186073332,0.009111751116363795,0.0016635705416017767,0.042753998188415424,0.0,-0.06706034572092179,-0.06706034572092179
0.15,eta_0p15,0.59,30,-0.12134351546244508,0.004218923541186724,0.0007702665306325152,-0.1068089752930393,0.004694156517567984,0.0008570318043772931,0.5455370953946574,0.7490437198942536,0.009521254087337947,0.4708367814803159,0.21022875424737492,31.898899634679157,-0.08605719810264742,0.19166221478714815,0.03499257282010708,-0.08605719810264742,0.1916622147871481,0.034992572820107065,-0.04290129556655246,0.010244785401359573,0.001870433353708085,0.03964753150424508,0.0,-0.08605719810264745,-0.08605719810264745
0.15,eta_0p15,0.6,30,-0.12130818453451732,0.003648559581488373,0.0006661327950609303,-0.10677364436511154,0.0039139684499896465,0.0007145896031409537,0.5825667171673078,0.7991171409614661,0.006985054305121868,0.4731671258488471,0.21297983674138138,31.568295510609946,-0.028783974965772903,0.20301341910729556,0.03706500970710535,-0.028783974965772993,0.20301341910729548,0.03706500970710535,-0.0378035613144794,0.012308824284689174,0.002247273572363884,0.05105156910571828,0.0,-0.028783974965772785,-0.028783974965772785
0.15,eta_0p15,0.61,30,-0.12191919496176054,0.002980416387837081,0.0005441470954588116,-0.10738465479235476,0.004010130495377738,0.0007321463102859175,0.572492387454991,0.8283255821508901,0.009337500338503175,0.47688813984005957,0.21536629626407894,31.94937211672465,-0.06188260494729117,0.22491668883434465,0.04106398134464698,-0.06188260494729135,0.22491668883434468,0.04106398134464697,-0.038418694002867196,0.010912779295143001,0.0019923917950083825,0.04626152648252683,0.0,-0.061882604947290254,-0.06188260494729203
0.15,eta_0p15,0.62,30,-0.12254583663346313,0.0031668550901350883,0.0005781859897390151,-0.10801129646405737,0.0039075474335447825,0.0007134172912912986,0.6151809185046958,0.8111918029327825,0.01076192511333561,0.4822830227045661,0.21800021205724027,31.727280155817667,-0.036610610609923606,0.18934838376912858,0.034570127005832264,-0.036610610609923544,0.1893483837691286,0.034570127005832264,-0.03665280652006049,0.01164499923975974,0.002126076255248973,0.05615768065685697,0.0,-0.0366106106099231,-0.0366106106099231
0.15,eta_0p15,0.63,30,-0.122651407173959,0.0031415823489315334,0.0005735718395899551,-0.10811686700455322,0.003868800847394702,0.0007063431648710597,0.5614418273672191,0.8140772122138445,0.010782988294688675,0.48373274816733275,0.21956100930455605,31.786537098884583,0.01524928825523156,0.22141924030725446,0.040425437527313465,0.015249288255231589,0.22141924030725457,0.040425437527313486,-0.03287063619305939,0.010721141736551906,0.0019574037237731962,0.08492472197720151,0.0,0.015249288255231086,0.015249288255231974
