rule,radius,n_units,target_ref_count,sampling_status,qc_diagnostic_pass,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,d_delta_phi_energy_dd,d2_delta_phi_energy_dd2,d_delta_phi_full_dd,d2_delta_phi_full_dd2,d_phi_energy_direct_dd,d_phi_energy_direct_dd_sem
teacher_nn,0.84,30,30,complete,False,-0.029939763907750994,-3.476155548185342,-0.029939763907750105,-3.476155548185475,1.1601089111541683,-4.893214929952443,-0.05654057103288276,0.0015510464310097634
teacher_nn,0.85,30,30,complete,False,-0.11438078405184182,-6.235066533939277,-0.1143807840518436,-6.235066533939321,1.0616660186518914,-7.618970295063569,-0.05746028136615212,0.0013407642543477542
teacher_nn,0.86,30,30,complete,False,-0.15464109458653663,2.446591079155567,-0.15464109458653663,2.4465910791557004,1.0077295052528967,1.0946926676162079,-0.055060214665616856,0.001529054496697827
teacher_nn,0.87,30,30,complete,False,-0.06544896246873044,5.105267387030162,-0.06544896246872955,5.105267387030162,1.0835598720042157,3.784276658355161,-0.056104069967641314,0.0013020780988376856
teacher_nn,0.88,30,30,complete,False,-0.05253574684593332,3.519559422505078,-0.05253574684593332,3.5195594225050337,1.08341503842,2.228428340938393,-0.058449681778048886,0.0014535375208203484
teacher_nn,0.89,30,30,complete,False,0.004942225981371173,-0.8870821843899526,0.004942225981371173,-0.8870821843898637,1.1281284388229835,-2.149354797557372,-0.05408419433884185,0.0013786643883132662
teacher_nn,0.9,30,30,complete,False,-0.07027739053373239,-4.726299459146684,-0.07027739053373061,-4.726299459146595,1.0404279424688525,-5.960670515502635,-0.053598114025162215,0.0014419077100807295
teacher_nn,0.91,30,30,complete,False,-0.08958376320156258,-0.94973280580759,-0.0895837632015608,-0.9497328058077676,1.0089150285129307,-2.1571173698362145,-0.053074801454537704,0.0013403722671069534
teacher_nn,0.92,30,30,complete,False,-0.0892720466498842,2.395792987320842,-0.08927204664988597,2.3957929873206645,0.9972855950721282,1.214519435292516,-0.05168375889700414,0.0014185513846002025
teacher_nn,0.93,30,30,complete,False,-0.041667903455145705,0.8933716791154782,-0.04166790345514748,0.8933716791155226,1.033205417218781,-0.26262887476139696,-0.04982530019283326,0.0010438162445325979
teacher_nn,0.94,30,30,complete,False,-0.07140461306757384,-1.6040737719216884,-0.07140461306757473,-1.6040737719215996,0.992033017576901,-2.735603858169391,-0.05165136072988438,0.0013003079394267028
teacher_nn,0.95,30,30,complete,False,-0.07374937889357902,5.186534478876799,-0.07374937889357902,5.186534478876843,0.9784933400553939,4.078705954567141,-0.05125765857300249,0.001419208212664893
teacher_nn,0.96,30,30,complete,False,0.03232607650996222,-1.0298242379090259,0.03232607650996222,-1.0298242379089815,1.0736071366682438,-2.1146882240330456,-0.051043993130047934,0.0014061217428044505
teacher_nn,0.97,30,30,complete,False,-0.09434586365175957,-8.664615660140777,-0.09434586365175868,-8.664615660140777,0.936199575574733,-9.727221885476915,-0.049956230087349875,0.001566258945677727
teacher_nn,0.98,30,30,complete,False,-0.14096623669285346,2.0899638445921,-0.14096623669285346,2.089963844592011,0.8790626989587054,1.0489373130717183,-0.0484196792730845,0.0016167586737375682
teacher_nn,0.99,30,30,complete,False,-0.052546586759917524,7.873030700414816,-0.05254658675991841,7.873030700414885,0.9571783218361674,7.102843973941425,-0.048613595428073184,0.0012054329564232373
teacher_nn,1.0,30,30,complete,False,0.016494377315442996,6.904096407536046,0.016494377315444383,6.904096407536273,1.021119578437534,6.394125660136657,-0.044985560631645424,0.0014028786057656219
very_low_tv_spectral_teacher,0.01,30,30,complete,True,-0.007867268482614523,-0.3361377155840282,-0.007867268482614513,-0.33613771558402855,69.27868552214986,-1438.162017909368,-0.005010406595456009,0.00021715856904175402
very_low_tv_spectral_teacher,0.02,30,30,complete,True,-0.011228645638454805,-0.5399957004312401,-0.011228645638454798,-0.5399957004312426,54.89706534305618,-1732.7038154662428,-0.010981526983231628,0.0004574193304102093
very_low_tv_spectral_teacher,0.03,30,30,complete,True,-0.018667182491239324,-0.7948551722854971,-0.01866718249123936,-0.7948551722854956,34.624609212825,-1469.6644159800994,-0.0184274669492348,0.0007130420635333239
very_low_tv_spectral_teacher,0.04,30,30,complete,True,-0.027125749084164742,-0.8680836160808434,-0.027125749084164708,-0.8680836160808403,25.503777023454184,-719.7810237129731,-0.02711651700644839,0.0009544094504418543
very_low_tv_spectral_teacher,0.05,30,30,complete,True,-0.0360288548128562,-0.8726100903002705,-0.03602885481285617,-0.8726100903002754,20.228988738565533,-436.57896154921275,-0.036058637415009316,0.001097075445724786
very_low_tv_spectral_teacher,0.06,30,30,complete,True,-0.04457795089017015,-0.7899947050960523,-0.044577950890170207,-0.7899947050960558,16.772197792469925,-295.12793427712325,-0.04472069141828096,0.001230816537402983
very_low_tv_spectral_teacher,0.07,30,30,complete,True,-0.05182874891477725,-0.7576083722004809,-0.05182874891477729,-0.7576083722004796,14.32643005302307,-213.56562190039517,-0.05256247649873112,0.0012440178469841573
very_low_tv_spectral_teacher,0.08,30,30,complete,True,-0.059730118334179766,-0.6947153110005315,-0.05973011833417979,-0.6947153110005271,12.500885354462017,-161.9754568778685,-0.059558775751549234,0.0013431462095645271
very_low_tv_spectral_teacher,0.09,30,30,complete,True,-0.06572305513478788,-0.5294412468816501,-0.06572305513478782,-0.5294412468816438,11.086920915465704,-127.08732699874798,-0.06579858893319519,0.0012956934919726478
very_low_tv_spectral_teacher,0.1,30,30,complete,True,-0.07031894327181276,-0.5005601989752431,-0.07031894327181266,-0.5005601989752484,9.959138814487059,-102.51407759010442,-0.07098976803578519,0.001419283788148185
very_low_tv_spectral_teacher,0.11,30,30,complete,True,-0.07573425911429274,-0.4153537267097165,-0.07573425911429278,-0.41535372670972137,9.036639363663614,-84.42273138366073,-0.07535249026743185,0.0014381171587892485
very_low_tv_spectral_teacher,0.12,30,30,complete,True,-0.07862601780600709,-0.2669203836991807,-0.07862601780600709,-0.2669203836991776,8.270684186813845,-70.66549549348514,-0.07903896737572744,0.0011965512412521672
very_low_tv_spectral_teacher,0.13,30,30,complete,True,-0.08107266678827635,-0.3168025223727584,-0.08107266678827633,-0.31680252237276285,7.623329453793913,-60.175572245384785,-0.08201086949240836,0.0013027672862985884
very_low_tv_spectral_teacher,0.14,30,30,complete,True,-0.08496206825346225,-0.17525602158155174,-0.08496206825346235,-0.17525602158154996,7.067172741906148,-51.70252798290824,-0.0841362410136602,0.0014472250042088495
very_low_tv_spectral_teacher,0.15,30,30,complete,True,-0.08457778721990739,-0.07511707727499939,-0.08457778721990736,-0.07511707727499584,6.589278894135749,-44.901146830628534,-0.08681535119054945,0.0009974523993158215
very_low_tv_spectral_teacher,0.16,30,30,complete,True,-0.08646440979896225,-0.3210090529835723,-0.08646440979896228,-0.3210090529835812,6.1691498052935785,-39.6759035487392,-0.08537993156444369,0.0013263678008461686
very_low_tv_spectral_teacher,0.17,30,30,complete,True,-0.09099796827957884,0.05167503579187471,-0.09099796827957898,0.05167503579188715,5.795760823160965,-34.777936195113114,-0.08792115366327694,0.0010572820597078635
very_low_tv_spectral_teacher,0.18,30,30,complete,True,-0.08543090908312478,0.08939287881123459,-0.08543090908312456,0.08939287881123903,5.473591081391316,-30.95428773521843,-0.08739056349218996,0.0013477281603411723
very_low_tv_spectral_teacher,0.19,30,30,complete,True,-0.08921011070335416,0.4054063775827954,-0.08921011070335422,0.4054063775827865,5.176675068456596,-27.438716256483673,-0.08718141126714225,0.0013153909476392727
very_low_tv_spectral_teacher,0.2,30,30,complete,True,-0.07732278153146888,0.41916608571984426,-0.07732278153146882,0.4191660857198558,4.924816756261642,-24.696463942331434,-0.08734351002761351,0.0011917338573350642
very_low_tv_spectral_teacher,0.21,30,30,complete,True,-0.08082678898895723,-0.6032289547286624,-0.08082678898895707,-0.603228954728674,4.682745789609967,-23.373173757744695,-0.08404792986551296,0.0011688971988795319
very_low_tv_spectral_teacher,0.22,30,30,complete,True,-0.08938736062604213,0.21857788739068074,-0.0893873606260423,0.21857788739067185,4.457353281106748,-20.519998833606564,-0.0846129901277727,0.000887946121802812
very_low_tv_spectral_teacher,0.23,30,30,complete,True,-0.07645523124114362,-0.0450260735574286,-0.07645523124114362,-0.045026073557402846,4.272345812937836,-19.012738787923325,-0.08221071612661209,0.0009414171792107404
very_low_tv_spectral_teacher,0.24,30,30,complete,True,-0.09028788209719063,-0.2670825052733665,-0.0902878820971903,-0.2670825052733612,4.077098505348282,-17.681676692178883,-0.08031326944462748,0.0010985584844907343
very_low_tv_spectral_teacher,0.25,30,30,complete,True,-0.0817968813466109,1.1120079906678617,-0.08179688134661078,1.112007990667839,3.918712279094258,-14.932889200708019,-0.08024604904201595,0.0009666177358018454
very_low_tv_spectral_teacher,0.26,30,30,complete,True,-0.06804772228383338,0.41354544906725943,-0.06804772228383349,0.41354544906724877,3.778440721334121,-14.417264565910045,-0.08010356112129258,0.0010611680976414795
very_low_tv_spectral_teacher,0.27,30,30,complete,False,-0.0735259723652657,-0.8891492718421263,-0.07352597236526581,-0.8891492718421206,3.630366987776057,-14.638752887038436,-0.07808313211564077,0.0011449603900237557
very_low_tv_spectral_teacher,0.28,30,30,complete,True,-0.08583070772067591,-0.6157929675780425,-0.08583070772067591,-0.6157929675780198,3.485665663593352,-13.398348473729612,-0.07546122223703061,0.0010594290873332049
very_low_tv_spectral_teacher,0.29,30,30,complete,True,-0.08584183171682658,0.540602845842495,-0.08584183171682624,0.5406028458424839,3.3624000183014644,-11.37352772033256,-0.07564430200390733,0.0011063484622876364
very_low_tv_spectral_teacher,0.3,30,30,complete,True,-0.07501865080382597,1.0582493713968897,-0.07501865080382619,1.0582493713968515,3.258195109186701,-10.073101562648986,-0.07353029631453206,0.0007153422245431468
very_low_tv_spectral_teacher,0.31,30,30,complete,True,-0.06467684428888876,0.27267235422026026,-0.0646768442888892,0.2726723542202767,3.1609379870484844,-10.15063432258961,-0.07225979860037653,0.0011543596090527416
very_low_tv_spectral_teacher,0.32,30,30,complete,True,-0.06956520371942077,-0.3254070072516764,-0.06956520371942065,-0.32540700725164884,3.0551824227349087,-10.106179386361788,-0.07146298660572757,0.0008803209566714769
very_low_tv_spectral_teacher,0.33,30,30,complete,False,-0.0711849844339223,0.3497552857917081,-0.07118498443392218,0.34975528579171966,2.9588143993212483,-8.846148937761797,-0.07122274353334491,0.0008149403378768185
very_low_tv_spectral_teacher,0.34,30,30,complete,True,-0.0625700980035866,-0.39569632155873347,-0.06257009800358626,-0.39569632155872236,2.8782594439796725,-9.057695125049037,-0.06910323136461129,0.0010940325265613514
very_low_tv_spectral_teacher,0.35,30,30,complete,False,-0.0790989108650968,-1.4079954943481505,-0.07909891086509646,-1.4079954943481607,2.7776604968202676,-9.581295185105205,-0.0676605162247503,0.0010494772855125835
very_low_tv_spectral_teacher,0.36,30,30,complete,False,-0.09073000789054952,0.675747501722034,-0.09073000789054941,0.6757475017220176,2.686633540277569,-7.049093743092499,-0.06802543464090159,0.0009775792965257982
very_low_tv_spectral_teacher,0.37,30,30,complete,True,-0.0655839608306561,2.2434085723968744,-0.0655839608306561,2.243408572396858,2.636678621958417,-5.0689131125857045,-0.06611000843970015,0.001038411400519022
very_low_tv_spectral_teacher,0.38,30,30,complete,True,-0.04586183644261199,-0.017321316648000185,-0.045861836442612214,-0.017321316648000185,2.585255278025855,-6.949320637557932,-0.0652592619477761,0.0009828564807967538
very_low_tv_spectral_teacher,0.39,30,30,complete,False,-0.0659303871636161,-0.6780672746728436,-0.0659303871636161,-0.6780672746728102,2.4976922092072584,-7.258674507983173,-0.06247996982424752,0.000862762225009994
very_low_tv_spectral_teacher,0.4,30,30,complete,True,-0.05942318193606888,-0.2988720179303024,-0.05942318193606844,-0.2988720179302913,2.440081787866191,-6.554154765362341,-0.06200024568904225,0.001074959994854798
very_low_tv_spectral_teacher,0.41,30,30,complete,False,-0.07190782752222202,-0.20530292410065387,-0.0719078275222218,-0.20530292410068718,2.3666091139000116,-6.158811762074421,-0.06351402034390945,0.0008247068260944807
very_low_tv_spectral_teacher,0.42,30,30,complete,True,-0.06352924041808183,1.3063606144373172,-0.06352924041808206,1.3063606144373061,2.3169055526247035,-4.366704597840965,-0.06081556048167895,0.0009697977469165216
very_low_tv_spectral_teacher,0.43,30,30,complete,True,-0.04578061523347565,-0.079461724477492,-0.04578061523347565,-0.0794617244774809,2.2792750219431923,-5.491449010887806,-0.0601298123002811,0.000980680754896888
very_low_tv_spectral_teacher,0.44,30,30,complete,False,-0.06511847490763167,0.3102414260396147,-0.06511847490763167,0.3102414260396036,2.2070765724069474,-4.858290204988691,-0.060610190587299086,0.0006900318268775751
very_low_tv_spectral_teacher,0.45,30,30,complete,True,-0.03957578671268336,0.9318804336192579,-0.03957578671268358,0.9318804336192468,2.1821092178434185,-4.00926631268986,-0.0592428830097228,0.00092777443764117
very_low_tv_spectral_teacher,0.46,30,30,complete,False,-0.0464808662352465,-2.090172851989382,-0.04648086623524672,-2.090172851989381,2.12689124615315,-6.818621098651093,-0.057620178684286,0.0011153719715131904
very_low_tv_spectral_teacher,0.47,30,30,complete,False,-0.08137924375247074,-0.6999891144677197,-0.08137924375247096,-0.6999891144676753,2.045736795870397,-5.229186825113203,-0.057352853475382326,0.001208401914460149
very_low_tv_spectral_teacher,0.48,30,30,complete,False,-0.060480648524600555,1.4670313667104904,-0.06048064852459989,1.467031366710513,2.0223075096508865,-2.875253223303531,-0.05671024834520566,0.0007578246359192484
very_low_tv_spectral_teacher,0.49,30,30,complete,False,-0.05203861641826091,-0.29712018240679594,-0.052038616418260686,-0.29712018240685145,1.9882317314043263,-4.463830864749241,-0.05675841166210418,0.0009669128603372065
very_low_tv_spectral_teacher,0.5,30,30,complete,False,-0.06642305217273647,-1.6400034078722574,-0.06642305217273692,-1.64000340787228,1.9330308923559016,-5.641580168087756,-0.055429308625847426,0.0010213796234305064
very_low_tv_spectral_teacher,0.51,30,30,complete,False,-0.08483868457570609,0.35107331406392106,-0.08483868457570631,0.35107331406395437,1.8754001280425712,-3.4949977071889293,-0.05520658277323708,0.0012946142689687255
very_low_tv_spectral_teacher,0.52,30,30,complete,True,-0.05940158589145805,3.4576959336655246,-0.05940158589145783,3.457695933665547,1.863130938212123,-0.24176314726460646,-0.053859107178593255,0.0010830972961826172
very_low_tv_spectral_teacher,0.53,30,30,complete,False,-0.015684765902395537,2.175236781917998,-0.015684765902395315,2.1752367819179756,1.870564865097279,-1.385838495123437,-0.053301195421400376,0.0010485322871690416
very_low_tv_spectral_teacher,0.54,30,30,complete,False,-0.01589685025309806,-1.9941369502330815,-0.015896850253098282,-1.9941369502330815,1.8354141683096543,-5.42445204313394,-0.05048638672954988,0.0010120550941295325
very_low_tv_spectral_teacher,0.55,30,30,complete,False,-0.0555675049070572,-3.989578173283733,-0.055567504907056975,-3.9895781732837223,1.7620758242346,-7.296206711016126,-0.052810354576226924,0.0011274586729261634
very_low_tv_spectral_teacher,0.56,30,30,complete,False,-0.09568841371877279,0.8921258210104059,-0.09568841371877279,0.8921258210104059,1.6894900340893315,-2.2973885274552117,-0.05146355350207374,0.0011462894713831586
very_low_tv_spectral_teacher,0.57,30,30,complete,False,-0.03772498848685024,3.5936306472923087,-0.03772498848685002,3.593630647292331,1.7161280536854946,0.515115748837772,-0.052346841980150514,0.0010841326511928473
very_low_tv_spectral_teacher,0.58,30,30,complete,False,-0.023815800772927442,-1.5282580751768233,-0.023815800772926998,-1.52825807517689,1.6997923490660867,-4.501469791497925,-0.049833606532382294,0.0011121792137157567
very_low_tv_spectral_teacher,0.59,30,30,complete,False,-0.06829014999038674,-2.4344422975922297,-0.06829014999038785,-2.4344422975922635,1.626098657855536,-5.307663830303255,-0.0488707691894614,0.000977495890886711
very_low_tv_spectral_teacher,0.6,30,30,complete,False,-0.07250464672477208,0.2498981099237958,-0.0725046467247723,0.2498981099238624,1.5936390724600216,-2.528294675141751,-0.049570811577012,0.001078409223097532
very_low_tv_spectral_teacher,0.61,30,30,complete,False,-0.06329218779191081,2.583893318198447,-0.06329218779191059,2.583893318198436,1.575532764352701,-0.10390920257634662,-0.04828135563248859,0.0012272744509661182
very_low_tv_spectral_teacher,0.62,30,30,complete,False,-0.0208267803608031,0.9171946703767078,-0.020826780360803543,0.9171946703766856,1.5915608884084946,-1.6845589772159997,-0.04961389819604067,0.000913734201658459
very_low_tv_spectral_teacher,0.63,30,30,complete,False,-0.04494829438437664,-2.9546773064860616,-0.04494829438437686,-2.954677306486006,1.541841584808381,-5.474449794019861,-0.048501141726450814,0.000925580013161814
very_low_tv_spectral_teacher,0.64,30,30,complete,False,-0.07992032649052438,0.25617599334437635,-0.07992032649052372,0.25617599334444296,1.4820718925280971,-2.185430603216062,-0.04523873642275374,0.0009643431638311512
very_low_tv_spectral_teacher,0.65,30,30,complete,False,-0.039824774517489114,2.391098508035958,-0.039824774517488004,2.3910985080358915,1.4981329727440595,0.024075690495806157,-0.04738074139666104,0.0009328758412392077
very_low_tv_spectral_teacher,0.66,30,30,complete,False,-0.03209835632980518,0.5761673613967393,-0.032098356329805844,0.5761673613966283,1.4825534063380132,-1.719638176999183,-0.04674014700559367,0.001204229379064438
very_low_tv_spectral_teacher,0.67,30,30,complete,False,-0.028301427289554315,0.41029141761144117,-0.028301427289555425,0.4102914176115078,1.4637402092040759,-1.8174637134620752,-0.04501058731231712,0.0011983022269905822
very_low_tv_spectral_teacher,0.68,30,30,complete,False,-0.02389252797757635,-1.4622011933462635,-0.023892527977575684,-1.4622011933461636,1.4462041320687717,-3.624887743545486,-0.04579333997095011,0.0011347216168306905
very_low_tv_spectral_teacher,0.69,30,30,complete,False,-0.05754545115647902,-2.1584292291386484,-0.057545451156478133,-2.158429229138715,1.3912424543331667,-4.258857302181724,-0.04490298232537329,0.0008417794570623108
very_low_tv_spectral_teacher,0.7,30,30,complete,False,-0.06706111256034886,-0.0860883205319185,-0.06706111256034952,-0.08608832053198512,1.3610269860251378,-2.1269084852285403,-0.04508828529466558,0.0008408149522370713
very_low_tv_spectral_teacher,0.71,30,30,complete,False,-0.05926721756711739,2.7126377994942863,-0.059267217567117836,2.7126377994943307,1.348704284628596,0.7289233450336496,-0.043290752821834165,0.0009415195055310171
very_low_tv_spectral_teacher,0.72,30,30,complete,False,-0.012808356570463086,0.7678796904185372,-0.012808356570462864,0.7678796904185372,1.3756054529258108,-1.1610931207478359,-0.04280984141454255,0.0008686156297454933
very_low_tv_spectral_teacher,0.73,30,30,complete,False,-0.04390962375874663,-2.9652363129840404,-0.043909623758747074,-2.9652363129840738,1.3254824222136392,-4.841702819612692,-0.041855005261026236,0.0008007401095731882
very_low_tv_spectral_teacher,0.74,30,30,complete,False,-0.07211308283014395,0.5365242833520241,-0.07211308283014439,0.5365242833520463,1.278771396533557,-1.2895511744332566,-0.04378180481560898,0.0009712406364271884
very_low_tv_spectral_teacher,0.75,30,30,complete,False,-0.03317913809170614,0.14175552943862524,-0.03317913809170614,0.14175552943869185,1.299691398724974,-1.6359320097151837,-0.042360408350626357,0.0010026733512047904
very_low_tv_spectral_teacher,0.76,30,30,complete,False,-0.06927797224137144,-2.0038374094906146,-0.06927797224137056,-2.00383740949057,1.2460527563392532,-3.735035367734689,-0.04487395414753137,0.0009957689739526526
very_low_tv_spectral_teacher,0.77,30,30,complete,False,-0.07325588628151847,1.3843591322566726,-0.07325588628151758,1.3843591322565838,1.2249906913702802,-0.30214955519412,-0.041573736840082046,0.000895068401683458
very_low_tv_spectral_teacher,0.78,30,30,complete,False,-0.041590789596237965,3.0117151492909473,-0.04159078959623885,3.0117151492908585,1.2400097652353708,1.3681872026545179,-0.04163528232587124,0.000965381508967961
very_low_tv_spectral_teacher,0.79,30,30,complete,False,-0.013021583295699468,0.20342416893837068,-0.013021583295700356,0.20342416893839288,1.2523544354233707,-1.3987455623556855,-0.040461455855542436,0.0010959771668357205
very_low_tv_spectral_teacher,0.8,30,30,complete,False,-0.03752230621747055,-0.504974903200028,-0.03752230621747099,-0.5049749031999836,1.212034853988257,-2.0673282849948222,-0.040855942256093986,0.0009276532505849188
very_low_tv_spectral_teacher,0.81,30,30,complete,False,-0.023121081359700035,-1.671192236096817,-0.023121081359700035,-1.6711922360967504,1.211007869723474,-3.1951954257515496,-0.03969372970088887,0.0010133750403373545
very_low_tv_spectral_teacher,0.82,30,30,complete,False,-0.07094615093940604,-2.950675333563802,-0.07094615093940515,-2.9506753335637796,1.148130945473227,-4.43772337076927,-0.03837016787258666,0.0011058095770971287
very_low_tv_spectral_teacher,0.83,30,30,complete,False,-0.0821345880309754,4.715925161295106,-0.08213458803097495,4.7159251612950825,1.1222534023080897,3.264504093758802,-0.03946070519315838,0.0008838541379854684
very_low_tv_spectral_teacher,0.84,30,30,complete,False,0.023372352286496145,3.0733425288522938,0.02337235228649659,3.0733425288522938,1.213421027348403,1.656283147085702,-0.03982463172817807,0.0011373928586332327
very_low_tv_spectral_teacher,0.85,30,30,complete,False,-0.02066773745392947,-5.427857127532816,-0.020667737453929025,-5.427857127532816,1.1553790652498037,-6.811760888656686,-0.037886432399694185,0.0008837243345097612
very_low_tv_spectral_teacher,0.86,30,30,complete,False,-0.08518479026416026,-2.9922709663774167,-0.08518479026415982,-2.992270966377439,1.077185809575269,-4.344169377916522,-0.03744201479534359,0.0009232417791724773
very_low_tv_spectral_teacher,0.87,30,30,complete,False,-0.08051315678147786,2.1184572913380366,-0.08051315678147786,2.118457291337992,1.0684956776914731,0.7974665626633666,-0.03836539338115167,0.0010235192826540088
very_low_tv_spectral_teacher,0.88,30,30,complete,False,-0.04281564443739949,2.42956134216463,-0.042815644437399936,2.429561342164608,1.0931351408285366,1.138430260598959,-0.03776992521821708,0.0010968072592715036
very_low_tv_spectral_teacher,0.89,30,30,complete,False,-0.03192192993818521,0.8151389909844202,-0.031921929938185656,0.8151389909844646,1.0912642829034525,-0.44713362218331554,-0.03936219990058197,0.0009479684899458526
very_low_tv_spectral_teacher,0.9,30,30,complete,False,-0.026512864617711074,-1.2070551827015432,-0.02651286461771063,-1.207055182701521,1.0841924683848703,-2.4414262390592896,-0.03722136463608187,0.0007745884047226753
very_low_tv_spectral_teacher,0.91,30,30,complete,False,-0.056063033592216094,0.01189758513786554,-0.056063033592216094,0.011897585137776723,1.0424357581222665,-1.1954869788901519,-0.03658394848841126,0.0009390318248270274
very_low_tv_spectral_teacher,0.92,30,30,complete,False,-0.026274912914953763,2.123970627367198,-0.026274912914955095,2.123970627367176,1.060282728807067,0.9426970753402486,-0.0376346123818591,0.0011652732511807822
very_low_tv_spectral_teacher,0.93,30,30,complete,False,-0.013583621044872096,0.16720099510106845,-0.01358362104487254,0.16720099510113506,1.0612896996290715,-0.9887995587767904,-0.03687159384514779,0.0006930955058535664
very_low_tv_spectral_teacher,0.94,30,30,complete,False,-0.022930893012932163,-1.2291237356977036,-0.022930893012932163,-1.2291237356976592,1.0405067376315316,-2.3606538219468263,-0.0372849588424726,0.001017649951257521
very_low_tv_spectral_teacher,0.95,30,30,complete,False,-0.038166095758826124,-4.935236582098197,-0.03816609575882568,-4.935236582098219,1.0140766231901353,-6.043065106407397,-0.036777116956825236,0.0007493372099467556
very_low_tv_spectral_teacher,0.96,30,30,complete,False,-0.12163562465489619,0.22912742913658835,-0.12163562465489663,0.22912742913658835,0.9196454355033836,-0.8557365569849651,-0.03727532870489665,0.0007308092192831229
very_low_tv_spectral_teacher,0.97,30,30,complete,False,-0.03358354717609435,6.037708567453665,-0.03358354717609391,6.037708567453709,0.996961892050436,4.975102342118021,-0.03669420206822551,0.0008858972279412543
very_low_tv_spectral_teacher,0.98,30,30,complete,False,-0.000881453305822788,-0.35322299005124913,-0.0008814533058223439,-0.35322299005131574,1.019147482345744,-1.3942495215744088,-0.03432959709994297,0.0012180208371841603
very_low_tv_spectral_teacher,0.99,30,30,complete,False,-0.040648006977119344,-0.9220482167484331,-0.04064800697712023,-0.9220482167485247,0.9690769016189478,-1.6922349432233048,-0.03485915142152406,0.0007994834896456731
very_low_tv_spectral_teacher,1.0,30,30,complete,False,-0.019322417640791466,2.1325589336327857,-0.019322417640792854,2.132558933632736,0.985302783481278,1.6225881862330191,-0.03344466718660999,0.0010889262078849404
