beta,radius,sample_row_count,ref_count,dataset_count,claim,acceptance
0.15,0.12,1800,1800,60,pass,pass
0.15,0.13,1800,1800,60,pass,pass
0.15,0.14,1800,1800,60,pass,pass
0.15,0.15,1800,1800,60,pass,pass
0.15,0.16,1800,1800,60,pass,pass
0.15,0.17,1800,1800,60,pass,pass
0.15,0.18,1800,1800,60,pass,pass
0.15,0.19,1800,1800,60,pass,pass
0.15,0.2,1800,1800,60,pass,pass
0.15,0.21,1800,1800,60,pass,pass
0.15,0.22,1800,1800,60,pass,pass
0.15,0.23,1800,1800,60,pass,pass
0.15,0.24,1800,1800,60,pass,pass
0.15,0.25,1800,1800,60,pass,pass
0.15,0.26,1800,1800,60,pass,pass
0.15,0.27,1800,1800,60,pass,pass
0.15,0.28,1800,1800,60,pass,pass
0.15,0.29,1800,1800,60,pass,pass
0.15,0.3,1800,1800,60,pass,pass
0.15,0.31,1800,1800,60,pass,pass
0.15,0.32,1800,1800,60,pass,pass
0.15,0.33,1800,1800,60,pass,pass
0.15,0.34,1800,1800,60,pass,pass
0.15,0.35,1800,1800,60,pass,pass
0.15,0.36,1800,1800,60,pass,pass
0.15,0.37,1800,1800,60,pass,pass
0.15,0.38,1800,1800,60,pass,pass
0.15,0.39,1800,1800,60,pass,pass
0.15,0.4,1800,1800,60,pass,pass
0.15,0.41,1800,1800,60,pass,pass
0.15,0.42,1800,1800,60,pass,pass
0.15,0.43,1800,1800,60,pass,pass
0.15,0.44,1800,1800,60,pass,pass
0.15,0.45,1800,1800,60,pass,pass
0.15,0.46,1800,1800,60,pass,pass
0.15,0.47,1800,1800,60,pass,pass
0.15,0.48,1800,1800,60,pass,pass
0.15,0.49,1800,1800,60,pass,pass
0.15,0.5,1800,1800,60,pass,pass
0.15,0.51,1800,1800,60,pass,pass
0.15,0.52,1800,1800,60,pass,pass
0.15,0.53,1800,1800,60,pass,pass
0.15,0.54,1800,1800,60,pass,pass
0.15,0.55,1800,1800,60,pass,pass
0.15,0.56,1800,1800,60,pass,pass
0.15,0.57,1800,1800,60,pass,pass
0.15,0.58,1800,1800,60,pass,pass
0.15,0.59,1800,1800,60,pass,pass
0.15,0.6,1800,1800,60,pass,pass
0.15,0.61,1800,1800,60,pass,pass
0.15,0.62,1800,1800,60,pass,pass
0.15,0.63,1800,1800,60,pass,pass
0.15,0.64,1800,1800,60,pass,pass
0.15,0.65,1800,1800,60,pass,pass
0.15,0.66,1800,1800,60,pass,pass
0.15,0.67,1800,1800,60,pass,pass
0.15,0.68,1800,1800,60,pass,pass
0.15,0.69,1800,1800,60,pass,pass
0.15,0.7,1800,1800,60,pass,pass
0.15,0.71,1800,1800,60,pass,pass
0.15,0.72,1800,1800,60,pass,pass
0.15,0.73,1800,1800,60,pass,pass
0.15,0.74,1800,1800,60,pass,pass
0.15,0.75,1800,1800,60,pass,pass
0.15,0.76,1800,1800,60,pass,pass
0.15,0.77,1800,1800,60,pass,pass
0.15,0.78,1800,1800,60,pass,pass
0.15,0.79,1800,1800,60,pass,pass
0.15,0.8,1800,1800,60,pass,pass
0.15,0.81,1800,1800,60,pass,pass
0.15,0.82,1800,1800,60,pass,pass
0.15,0.83,1800,1800,60,pass,pass
0.15,0.84,1800,1800,60,pass,pass
0.15,0.85,1800,1800,60,pass,pass
0.15,0.86,1800,1800,60,pass,pass
0.15,0.87,1800,1800,60,pass,pass
0.15,0.88,1800,1800,60,pass,pass
0.15,0.89,1800,1800,60,pass,pass
0.15,0.9,1800,1800,60,pass,pass
0.15,0.91,1800,1800,60,pass,pass
0.15,0.92,1800,1800,60,pass,pass
0.15,0.93,1800,1800,60,pass,pass
0.15,0.94,1800,1800,60,pass,pass
0.15,0.95,1800,1800,60,pass,pass
0.15,0.96,1800,1800,60,pass,pass
0.15,0.97,1800,1800,60,pass,pass
0.15,0.98,1800,1800,60,pass,pass
0.15,0.99,1800,1800,60,pass,pass
0.15,1.0,1800,1800,60,pass,pass
0.15,1.01,1800,1800,60,pass,pass
0.15,1.02,1800,1800,60,pass,pass
0.15,1.03,1800,1800,60,pass,pass
0.15,1.04,1800,1800,60,pass,pass
0.15,1.05,1800,1800,60,pass,pass
0.15,1.06,1800,1800,60,pass,pass
0.15,1.07,1800,1800,60,pass,pass
0.15,1.08,1800,1800,60,pass,pass
0.15,1.09,1800,1800,60,pass,pass
0.15,1.1,1800,1800,60,pass,pass
0.15,1.11,1800,1800,60,pass,pass
0.15,1.12,1800,1800,60,pass,pass
0.15,1.13,1800,1800,60,pass,pass
0.15,1.14,1800,1800,60,pass,pass
0.15,1.15,1800,1800,60,pass,pass
0.15,1.16,1800,1800,60,pass,pass
0.15,1.17,1800,1800,60,pass,pass
0.15,1.18,1800,1800,60,pass,pass
0.15,1.19,1800,1800,60,pass,pass
0.15,1.2,1800,1800,60,pass,pass
0.15,1.21,1800,1800,60,pass,pass
0.15,1.22,1800,1800,60,pass,pass
0.15,1.23,1800,1800,60,pass,pass
0.15,1.24,1800,1800,60,pass,pass
0.15,1.25,1800,1800,60,pass,pass
0.15,1.26,1800,1800,60,pass,pass
0.15,1.27,1800,1800,60,pass,pass
0.15,1.28,1800,1800,60,pass,pass
0.15,1.29,1800,1800,60,pass,pass
0.15,1.3,1800,1800,60,pass,pass
0.15,1.31,1800,1800,60,pass,pass
0.15,1.32,1800,1800,60,pass,pass
0.15,1.33,1800,1800,60,pass,pass
0.15,1.34,1800,1800,60,pass,pass
0.15,1.35,1800,1800,60,pass,pass
0.15,1.36,1800,1800,60,pass,pass
0.15,1.37,1800,1800,60,pass,pass
0.15,1.38,1800,1800,60,pass,pass
0.15,1.39,1800,1800,60,pass,pass
0.15,1.4,1800,1800,60,pass,pass
0.15,1.41,1800,1800,60,pass,pass
0.15,1.42,1800,1800,60,pass,pass
0.15,1.43,1800,1800,60,pass,pass
0.15,1.44,1800,1800,60,pass,pass
0.15,1.45,1800,1800,60,pass,pass
0.15,1.46,1800,1800,60,pass,pass
0.15,1.47,1800,1800,60,pass,pass
0.15,1.48,1800,1800,60,pass,pass
0.15,1.49,1800,1800,60,pass,pass
0.15,1.5,1800,1800,60,pass,pass
0.15,1.51,1800,1800,60,pass,pass
0.15,1.52,1800,1800,60,pass,pass
0.15,1.53,1800,1800,60,pass,pass
0.15,1.54,1800,1800,60,pass,pass
0.15,1.55,1800,1800,60,pass,pass
0.15,1.56,1800,1800,60,pass,pass
0.15,1.57,1800,1800,60,pass,pass
0.15,1.58,1800,1800,60,pass,pass
0.15,1.59,1800,1800,60,pass,pass
0.15,1.6,1800,1800,60,pass,pass
0.15,1.61,1800,1800,60,pass,pass
0.15,1.62,1800,1800,60,pass,pass
0.15,1.63,1800,1800,60,pass,pass
0.15,1.64,1800,1800,60,pass,pass
0.15,1.65,1800,1800,60,pass,pass
0.15,1.66,1800,1800,60,pass,pass
0.15,1.67,1800,1800,60,pass,pass
0.15,1.68,1800,1800,60,pass,pass
0.15,1.69,1800,1800,60,pass,pass
0.15,1.7,1800,1800,60,pass,pass
0.15,1.71,1800,1800,60,pass,pass
0.15,1.72,1800,1800,60,pass,pass
0.15,1.73,1800,1800,60,pass,pass
0.15,1.74,1800,1800,60,pass,pass
0.15,1.75,1800,1800,60,pass,pass
0.15,1.76,1800,1800,60,pass,pass
0.15,1.77,1800,1800,60,pass,pass
0.15,1.78,1800,1800,60,pass,pass
0.15,1.79,1800,1800,60,pass,pass
0.15,1.8,1800,1800,60,pass,pass
0.15,1.81,1800,1800,60,pass,pass
0.15,1.82,1800,1800,60,pass,pass
0.15,1.83,1800,1800,60,pass,pass
0.15,1.84,1800,1800,60,pass,pass
0.15,1.85,1800,1800,60,pass,pass
0.15,1.86,1800,1800,60,pass,pass
0.15,1.87,1800,1800,60,pass,pass
0.15,1.88,1800,1800,60,pass,pass
0.15,1.89,1800,1800,60,pass,pass
0.15,1.9,1800,1800,60,pass,pass
0.15,1.91,1800,1800,60,pass,pass
0.15,1.92,1800,1800,60,pass,pass
0.15,1.93,1800,1800,60,pass,pass
0.15,1.94,1800,1800,60,pass,pass
0.15,1.95,1800,1800,60,pass,pass
0.15,1.96,1800,1800,60,pass,pass
0.15,1.97,1800,1800,60,pass,pass
0.15,1.98,1800,1800,60,pass,pass
0.15,1.99,1800,1800,60,pass,pass
0.15,2.0,1800,1800,60,pass,pass
0.15,2.01,1800,1800,60,pass,pass
0.15,2.02,1800,1800,60,pass,pass
0.15,2.03,1800,1800,60,pass,pass
0.15,2.04,1800,1800,60,pass,pass
0.15,2.05,1800,1800,60,pass,pass
0.15,2.06,1800,1800,60,pass,pass
0.15,2.07,1800,1800,60,pass,pass
0.15,2.08,1800,1800,60,pass,pass
0.15,2.09,1800,1800,60,pass,pass
0.15,2.1,1800,1800,60,pass,pass
0.15,2.11,1800,1800,60,pass,pass
0.15,2.12,1800,1800,60,pass,pass
0.15,2.13,1800,1800,60,pass,pass
0.15,2.14,1800,1800,60,pass,pass
0.15,2.15,1800,1800,60,pass,pass
0.15,2.16,1800,1800,60,pass,pass
0.15,2.17,1800,1800,60,pass,pass
0.15,2.18,1800,1800,60,pass,pass
0.15,2.19,1800,1800,60,pass,pass
0.15,2.2,1800,1800,60,pass,pass
0.15,2.21,1800,1800,60,pass,pass
0.15,2.22,1800,1800,60,pass,pass
0.15,2.23,1800,1800,60,pass,pass
0.15,2.24,1800,1800,60,pass,pass
0.15,2.25,1800,1800,60,pass,pass
0.15,2.26,1800,1800,60,pass,pass
0.15,2.27,1800,1800,60,pass,pass
0.15,2.28,1800,1800,60,pass,pass
0.15,2.29,1800,1800,60,pass,pass
0.15,2.3,1800,1800,60,pass,pass
0.15,2.31,1800,1800,60,pass,pass
0.15,2.32,1800,1800,60,pass,pass
0.15,2.33,1800,1800,60,pass,pass
0.15,2.34,1800,1800,60,pass,pass
0.15,2.35,1800,1800,60,pass,pass
0.15,2.36,1800,1800,60,pass,pass
0.15,2.37,1800,1800,60,pass,pass
0.15,2.38,1800,1800,60,pass,pass
0.15,2.39,1800,1800,60,pass,pass
0.15,2.4,1800,1800,60,pass,pass
0.15,2.41,1800,1800,60,pass,pass
0.15,2.42,1800,1800,60,pass,pass
0.15,2.43,1800,1800,60,pass,pass
0.15,2.44,1800,1800,60,pass,pass
0.15,2.45,1800,1800,60,pass,pass
0.15,2.46,1800,1800,60,pass,pass
0.15,2.47,1800,1800,60,pass,pass
0.15,2.48,1800,1800,60,pass,pass
0.15,2.49,1800,1800,60,pass,pass
0.15,2.5,1800,1800,60,pass,pass
0.17,0.01,1800,1800,60,pass,pass
0.17,0.02,1800,1800,60,pass,pass
0.17,0.03,1800,1800,60,pass,pass
0.17,0.04,1800,1800,60,pass,pass
0.17,0.05,1800,1800,60,pass,pass
0.17,0.06,1800,1800,60,pass,pass
0.17,0.07,1800,1800,60,pass,pass
0.17,0.08,1800,1800,60,pass,pass
0.17,0.09,1800,1800,60,pass,pass
0.17,0.1,1800,1800,60,pass,pass
0.17,0.11,1800,1800,60,pass,pass
0.17,0.12,1800,1800,60,pass,pass
0.17,0.13,1800,1800,60,pass,pass
0.17,0.14,1800,1800,60,pass,pass
0.17,0.15,1800,1800,60,pass,pass
0.17,0.16,1800,1800,60,pass,pass
0.17,0.17,1800,1800,60,pass,pass
0.17,0.18,1800,1800,60,pass,pass
0.17,0.19,1800,1800,60,pass,pass
0.17,0.2,1800,1800,60,pass,pass
0.17,0.21,1800,1800,60,pass,pass
0.17,0.22,1800,1800,60,pass,pass
0.17,0.23,1800,1800,60,pass,pass
0.17,0.24,1800,1800,60,pass,pass
0.17,0.25,1800,1800,60,pass,pass
0.17,0.26,1800,1800,60,pass,pass
0.17,0.27,1800,1800,60,pass,pass
0.17,0.28,1800,1800,60,pass,pass
0.17,0.29,1800,1800,60,pass,pass
0.17,0.3,1800,1800,60,pass,pass
0.17,0.31,1800,1800,60,pass,pass
0.17,0.32,1800,1800,60,pass,pass
0.17,0.33,1800,1800,60,pass,pass
0.17,0.34,1800,1800,60,pass,pass
0.17,0.35,1800,1800,60,pass,pass
0.17,0.36,1800,1800,60,pass,pass
0.17,0.37,1800,1800,60,pass,pass
0.17,0.38,1800,1800,60,pass,pass
0.17,0.39,1800,1800,60,pass,pass
0.17,0.4,1800,1800,60,pass,pass
0.17,0.41,1800,1800,60,pass,pass
0.17,0.42,1800,1800,60,pass,pass
0.17,0.43,1800,1800,60,pass,pass
0.17,0.44,1800,1800,60,pass,pass
0.17,0.45,1800,1800,60,pass,pass
0.17,0.46,1800,1800,60,pass,pass
0.17,0.47,1800,1800,60,pass,pass
0.17,0.48,1800,1800,60,pass,pass
0.17,0.49,1800,1800,60,pass,pass
0.17,0.5,1800,1800,60,pass,pass
0.17,0.51,1800,1800,60,pass,pass
0.17,0.52,1800,1800,60,pass,pass
0.17,0.53,1800,1800,60,pass,pass
0.17,0.54,1800,1800,60,pass,pass
0.17,0.55,1800,1800,60,pass,pass
0.17,0.56,1800,1800,60,pass,pass
0.17,0.57,1800,1800,60,pass,pass
0.17,0.58,1800,1800,60,pass,pass
0.17,0.59,1800,1800,60,pass,pass
0.17,0.6,1800,1800,60,pass,pass
0.17,0.61,1800,1800,60,pass,pass
0.17,0.62,1800,1800,60,pass,pass
0.17,0.63,1800,1800,60,pass,pass
0.17,0.64,1800,1800,60,pass,pass
0.17,0.65,1800,1800,60,pass,pass
0.17,0.66,1800,1800,60,pass,pass
0.17,0.67,1800,1800,60,pass,pass
0.17,0.68,1800,1800,60,pass,pass
0.17,0.69,1800,1800,60,pass,pass
0.17,0.7,1800,1800,60,pass,pass
0.17,0.71,1800,1800,60,pass,pass
0.17,0.72,1800,1800,60,pass,pass
0.17,0.73,1800,1800,60,pass,pass
0.17,0.74,1800,1800,60,pass,pass
0.17,0.75,1800,1800,60,pass,pass
0.17,0.76,1800,1800,60,pass,pass
0.17,0.77,1800,1800,60,pass,pass
0.17,0.78,1800,1800,60,pass,pass
0.17,0.79,1800,1800,60,pass,pass
0.17,0.8,1800,1800,60,pass,pass
0.17,0.81,1800,1800,60,pass,pass
0.17,0.82,1800,1800,60,pass,pass
0.17,0.83,1800,1800,60,pass,pass
0.17,0.84,1800,1800,60,pass,pass
0.17,0.85,1800,1800,60,pass,pass
0.17,0.86,1800,1800,60,pass,pass
0.17,0.87,1800,1800,60,pass,pass
0.17,0.88,1800,1800,60,pass,pass
0.17,0.89,1800,1800,60,pass,pass
0.17,0.9,1800,1800,60,pass,pass
0.17,0.91,1800,1800,60,pass,pass
0.17,0.92,1800,1800,60,pass,pass
0.17,0.93,1800,1800,60,pass,pass
0.17,0.94,1800,1800,60,pass,pass
0.17,0.95,1800,1800,60,pass,pass
0.17,0.96,1800,1800,60,pass,pass
0.17,0.97,1800,1800,60,pass,pass
0.17,0.98,1800,1800,60,pass,pass
0.17,0.99,1800,1800,60,pass,pass
0.17,1.0,1800,1800,60,pass,pass
0.17,1.01,1800,1800,60,pass,pass
0.17,1.02,1800,1800,60,pass,pass
0.17,1.03,1800,1800,60,pass,pass
0.17,1.04,1800,1800,60,pass,pass
0.17,1.05,1800,1800,60,pass,pass
0.17,1.06,1800,1800,60,pass,pass
0.17,1.07,1800,1800,60,pass,pass
0.17,1.08,1800,1800,60,pass,pass
0.17,1.09,1800,1800,60,pass,pass
0.17,1.1,1800,1800,60,pass,pass
0.17,1.11,1800,1800,60,pass,pass
0.17,1.12,1800,1800,60,pass,pass
0.17,1.13,1800,1800,60,pass,pass
0.17,1.14,1800,1800,60,pass,pass
0.17,1.15,1800,1800,60,pass,pass
0.17,1.16,1800,1800,60,pass,pass
0.17,1.17,1800,1800,60,pass,pass
0.17,1.18,1800,1800,60,pass,pass
0.17,1.19,1800,1800,60,pass,pass
0.17,1.2,1800,1800,60,pass,pass
0.17,1.21,1800,1800,60,pass,pass
0.17,1.22,1800,1800,60,pass,pass
0.17,1.23,1800,1800,60,pass,pass
0.17,1.24,1800,1800,60,pass,pass
0.17,1.25,1800,1800,60,pass,pass
0.17,1.26,1800,1800,60,pass,pass
0.17,1.27,1800,1800,60,pass,pass
0.17,1.28,1800,1800,60,pass,pass
0.17,1.29,1800,1800,60,pass,pass
0.17,1.3,1800,1800,60,pass,pass
0.17,1.31,1800,1800,60,pass,pass
0.17,1.32,1800,1800,60,pass,pass
0.17,1.33,1800,1800,60,pass,pass
0.17,1.34,1800,1800,60,pass,pass
0.17,1.35,1800,1800,60,pass,pass
0.17,1.36,1800,1800,60,pass,pass
0.17,1.37,1800,1800,60,pass,pass
0.17,1.38,1800,1800,60,pass,pass
0.17,1.39,1800,1800,60,pass,pass
0.17,1.4,1800,1800,60,pass,pass
0.17,1.41,1800,1800,60,pass,pass
0.17,1.42,1800,1800,60,pass,pass
0.17,1.43,1800,1800,60,pass,pass
0.17,1.44,1800,1800,60,pass,pass
0.17,1.45,1800,1800,60,pass,pass
0.17,1.46,1800,1800,60,pass,pass
0.17,1.47,1800,1800,60,pass,pass
0.17,1.48,1800,1800,60,pass,pass
0.17,1.49,1800,1800,60,pass,pass
0.17,1.5,1800,1800,60,pass,pass
0.17,1.51,1800,1800,60,pass,pass
0.17,1.52,1800,1800,60,pass,pass
0.17,1.53,1800,1800,60,pass,pass
0.17,1.54,1800,1800,60,pass,pass
0.17,1.55,1800,1800,60,pass,pass
0.17,1.56,1800,1800,60,pass,pass
0.17,1.57,1800,1800,60,pass,pass
0.17,1.58,1800,1800,60,pass,pass
0.17,1.59,1800,1800,60,pass,pass
0.17,1.6,1800,1800,60,pass,pass
0.17,1.61,1800,1800,60,pass,pass
0.17,1.62,1800,1800,60,pass,pass
0.17,1.63,1800,1800,60,pass,pass
0.17,1.64,1800,1800,60,pass,pass
0.17,1.65,1800,1800,60,pass,pass
0.17,1.66,1800,1800,60,pass,pass
0.17,1.67,1800,1800,60,pass,pass
0.17,1.68,1800,1800,60,pass,pass
0.17,1.69,1800,1800,60,pass,pass
0.17,1.7,1800,1800,60,pass,pass
0.17,1.71,1800,1800,60,pass,pass
0.17,1.72,1800,1800,60,pass,pass
0.17,1.73,1800,1800,60,pass,pass
0.17,1.74,1800,1800,60,pass,pass
0.17,1.75,1800,1800,60,pass,pass
0.17,1.76,1800,1800,60,pass,pass
0.17,1.77,1800,1800,60,pass,pass
0.17,1.78,1800,1800,60,pass,pass
0.17,1.79,1800,1800,60,pass,pass
0.17,1.8,1800,1800,60,pass,pass
0.17,1.81,1800,1800,60,pass,pass
0.17,1.82,1800,1800,60,pass,pass
0.17,1.83,1800,1800,60,pass,pass
0.17,1.84,1800,1800,60,pass,pass
0.17,1.85,1800,1800,60,pass,pass
0.17,1.86,1800,1800,60,pass,pass
0.17,1.87,1800,1800,60,pass,pass
0.17,1.88,1800,1800,60,pass,pass
0.17,1.89,1800,1800,60,pass,pass
0.17,1.9,1800,1800,60,pass,pass
0.17,1.91,1800,1800,60,pass,pass
0.17,1.92,1800,1800,60,pass,pass
0.17,1.93,1800,1800,60,pass,pass
0.17,1.94,1800,1800,60,pass,pass
0.17,1.95,1800,1800,60,pass,pass
0.17,1.96,1800,1800,60,pass,pass
0.17,1.97,1800,1800,60,pass,pass
0.17,1.98,1800,1800,60,pass,pass
0.17,1.99,1800,1800,60,pass,pass
0.17,2.0,1800,1800,60,pass,pass
0.17,2.01,1800,1800,60,pass,pass
0.17,2.02,1800,1800,60,pass,pass
0.17,2.03,1800,1800,60,pass,pass
0.17,2.04,1800,1800,60,pass,pass
0.17,2.05,1800,1800,60,pass,pass
0.17,2.06,1800,1800,60,pass,pass
0.17,2.07,1800,1800,60,pass,pass
0.17,2.08,1800,1800,60,pass,pass
0.17,2.09,1800,1800,60,pass,pass
0.17,2.1,1800,1800,60,pass,pass
0.17,2.11,1800,1800,60,pass,pass
0.17,2.12,1800,1800,60,pass,pass
0.17,2.13,1800,1800,60,pass,pass
0.17,2.14,1800,1800,60,pass,pass
0.17,2.15,1800,1800,60,pass,pass
0.17,2.16,1800,1800,60,pass,pass
0.17,2.17,1800,1800,60,pass,pass
0.17,2.18,1800,1800,60,pass,pass
0.17,2.19,1800,1800,60,pass,pass
0.17,2.2,1800,1800,60,pass,pass
0.17,2.21,1800,1800,60,pass,pass
0.17,2.22,1800,1800,60,pass,pass
0.17,2.23,1800,1800,60,pass,pass
0.17,2.24,1800,1800,60,pass,pass
0.17,2.25,1800,1800,60,pass,pass
0.17,2.26,1800,1800,60,pass,pass
0.17,2.27,1800,1800,60,pass,pass
0.17,2.28,1800,1800,60,pass,pass
0.17,2.29,1800,1800,60,pass,pass
0.17,2.3,1800,1800,60,pass,pass
0.17,2.31,1800,1800,60,pass,pass
0.17,2.32,1800,1800,60,pass,pass
0.17,2.33,1800,1800,60,pass,pass
0.17,2.34,1800,1800,60,pass,pass
0.17,2.35,1800,1800,60,pass,pass
0.17,2.36,1800,1800,60,pass,pass
0.17,2.37,1800,1800,60,pass,pass
0.17,2.38,1800,1800,60,pass,pass
0.17,2.39,1800,1800,60,pass,pass
0.17,2.4,1800,1800,60,pass,pass
0.17,2.41,1800,1800,60,pass,pass
0.17,2.42,1800,1800,60,pass,pass
0.17,2.43,1800,1800,60,pass,pass
0.17,2.44,1800,1800,60,pass,pass
0.17,2.45,1800,1800,60,pass,pass
0.17,2.46,1800,1800,60,pass,pass
0.17,2.47,1800,1800,60,pass,pass
0.17,2.48,1800,1800,60,pass,pass
0.17,2.49,1800,1800,60,pass,pass
0.17,2.5,1800,1800,60,pass,pass
0.19,0.01,1800,1800,60,pass,pass
0.19,0.02,1800,1800,60,pass,pass
0.19,0.03,1800,1800,60,pass,pass
0.19,0.04,1800,1800,60,pass,pass
0.19,0.05,1800,1800,60,pass,pass
0.19,0.06,1800,1800,60,pass,pass
0.19,0.07,1800,1800,60,pass,pass
0.19,0.08,1800,1800,60,pass,pass
0.19,0.09,1800,1800,60,pass,pass
0.19,0.1,1800,1800,60,pass,pass
0.19,0.11,1800,1800,60,pass,pass
0.19,0.12,1800,1800,60,pass,pass
0.19,0.13,1800,1800,60,pass,pass
0.19,0.14,1800,1800,60,pass,pass
0.19,0.15,1800,1800,60,pass,pass
0.19,0.16,1800,1800,60,pass,pass
0.19,0.17,1800,1800,60,pass,pass
0.19,0.18,1800,1800,60,pass,pass
0.19,0.19,1800,1800,60,pass,pass
0.19,0.2,1800,1800,60,pass,pass
0.19,0.21,1800,1800,60,pass,pass
0.19,0.22,1800,1800,60,pass,pass
0.19,0.23,1800,1800,60,pass,pass
0.19,0.24,1800,1800,60,pass,pass
0.19,0.25,1800,1800,60,pass,pass
0.19,0.26,1800,1800,60,pass,pass
0.19,0.27,1800,1800,60,pass,pass
0.19,0.28,1800,1800,60,pass,pass
0.19,0.29,1800,1800,60,pass,pass
0.19,0.3,1800,1800,60,pass,pass
0.19,0.31,1800,1800,60,pass,pass
0.19,0.32,1800,1800,60,pass,pass
0.19,0.33,1800,1800,60,pass,pass
0.19,0.34,1800,1800,60,pass,pass
0.19,0.35,1800,1800,60,pass,pass
0.19,0.36,1800,1800,60,pass,pass
0.19,0.37,1800,1800,60,pass,pass
0.19,0.38,1800,1800,60,pass,pass
0.19,0.39,1800,1800,60,pass,pass
0.19,0.4,1800,1800,60,pass,pass
0.19,0.41,1800,1800,60,pass,pass
0.19,0.42,1800,1800,60,pass,pass
0.19,0.43,1800,1800,60,pass,pass
0.19,0.44,1800,1800,60,pass,pass
0.19,0.45,1800,1800,60,pass,pass
0.19,0.46,1800,1800,60,pass,pass
0.19,0.47,1800,1800,60,pass,pass
0.19,0.48,1800,1800,60,pass,pass
0.19,0.49,1800,1800,60,pass,pass
0.19,0.5,1800,1800,60,pass,pass
0.19,0.51,1800,1800,60,pass,pass
0.19,0.52,1800,1800,60,pass,pass
0.19,0.53,1800,1800,60,pass,pass
0.19,0.54,1800,1800,60,pass,pass
0.19,0.55,1800,1800,60,pass,pass
0.19,0.56,1800,1800,60,pass,pass
0.19,0.57,1800,1800,60,pass,pass
0.19,0.58,1800,1800,60,pass,pass
0.19,0.59,1800,1800,60,pass,pass
0.19,0.6,1800,1800,60,pass,pass
0.19,0.61,1800,1800,60,pass,pass
0.19,0.62,1800,1800,60,pass,pass
0.19,0.63,1800,1800,60,pass,pass
0.19,0.64,1800,1800,60,pass,pass
0.19,0.65,1800,1800,60,pass,pass
0.19,0.66,1800,1800,60,pass,pass
0.19,0.67,1800,1800,60,pass,pass
0.19,0.68,1800,1800,60,pass,pass
0.19,0.69,1800,1800,60,pass,pass
0.19,0.7,1800,1800,60,pass,pass
0.19,0.71,1800,1800,60,pass,pass
0.19,0.72,1800,1800,60,pass,pass
0.19,0.73,1800,1800,60,pass,pass
0.19,0.74,1800,1800,60,pass,pass
0.19,0.75,1800,1800,60,pass,pass
0.19,0.76,1800,1800,60,pass,pass
0.19,0.77,1800,1800,60,pass,pass
0.19,0.78,1800,1800,60,pass,pass
0.19,0.79,1800,1800,60,pass,pass
0.19,0.8,1800,1800,60,pass,pass
0.19,0.81,1800,1800,60,pass,pass
0.19,0.82,1800,1800,60,pass,pass
0.19,0.83,1800,1800,60,pass,pass
0.19,0.84,1800,1800,60,pass,pass
0.19,0.85,1800,1800,60,pass,pass
0.19,0.86,1800,1800,60,pass,pass
0.19,0.87,1800,1800,60,pass,pass
0.19,0.88,1800,1800,60,pass,pass
0.19,0.89,1800,1800,60,pass,pass
0.19,0.9,1800,1800,60,pass,pass
0.19,0.91,1800,1800,60,pass,pass
0.19,0.92,1800,1800,60,pass,pass
0.19,0.93,1800,1800,60,pass,pass
0.19,0.94,1800,1800,60,pass,pass
0.19,0.95,1800,1800,60,pass,pass
0.19,0.96,1800,1800,60,pass,pass
0.19,0.97,1800,1800,60,pass,pass
0.19,0.98,1800,1800,60,pass,pass
0.19,0.99,1800,1800,60,pass,pass
0.19,1.0,1800,1800,60,pass,pass
0.19,1.01,1800,1800,60,pass,pass
0.19,1.02,1800,1800,60,pass,pass
0.19,1.03,1800,1800,60,pass,pass
0.19,1.04,1800,1800,60,pass,pass
0.19,1.05,1800,1800,60,pass,pass
0.19,1.06,1800,1800,60,pass,pass
0.19,1.07,1800,1800,60,pass,pass
0.19,1.08,1800,1800,60,pass,pass
0.19,1.09,1800,1800,60,pass,pass
0.19,1.1,1800,1800,60,pass,pass
0.19,1.11,1800,1800,60,pass,pass
0.19,1.12,1800,1800,60,pass,pass
0.19,1.13,1800,1800,60,pass,pass
0.19,1.14,1800,1800,60,pass,pass
0.19,1.15,1800,1800,60,pass,pass
0.19,1.16,1800,1800,60,pass,pass
0.19,1.17,1800,1800,60,pass,pass
0.19,1.18,1800,1800,60,pass,pass
0.19,1.19,1800,1800,60,pass,pass
0.19,1.2,1800,1800,60,pass,pass
0.19,1.21,1800,1800,60,pass,pass
0.19,1.22,1800,1800,60,pass,pass
0.19,1.23,1800,1800,60,pass,pass
0.19,1.24,1800,1800,60,pass,pass
0.19,1.25,1800,1800,60,pass,pass
0.19,1.26,1800,1800,60,pass,pass
0.19,1.27,1800,1800,60,pass,pass
0.19,1.28,1800,1800,60,pass,pass
0.19,1.29,1800,1800,60,pass,pass
0.19,1.3,1800,1800,60,pass,pass
0.19,1.31,1800,1800,60,pass,pass
0.19,1.32,1800,1800,60,pass,pass
0.19,1.33,1800,1800,60,pass,pass
0.19,1.34,1800,1800,60,pass,pass
0.19,1.35,1800,1800,60,pass,pass
0.19,1.36,1800,1800,60,pass,pass
0.19,1.37,1800,1800,60,pass,pass
0.19,1.38,1800,1800,60,pass,pass
0.19,1.39,1800,1800,60,pass,pass
0.19,1.4,1800,1800,60,pass,pass
0.19,1.41,1800,1800,60,pass,pass
0.19,1.42,1800,1800,60,pass,pass
0.19,1.43,1800,1800,60,pass,pass
0.19,1.44,1800,1800,60,pass,pass
0.19,1.45,1800,1800,60,pass,pass
