q,beta,radius,H_q,H_q_numeric,mean_R_H_at_H_q,ref_count,claim
0.99,0.22,0.26,1.0,1.0,0.9963858477886471,0,
0.5,0.22,0.27,1.0,1.0,0.9717950082073458,0,
0.9,0.22,0.27,1.0,1.0,0.9717950082073458,0,
0.99,0.22,0.27,1.0,1.0,0.9932659672811572,0,
0.5,0.22,0.28,1.0,1.0,0.9692090415359262,0,
0.9,0.22,0.28,1.0,1.0,0.9692090415359262,0,
0.99,0.22,0.28,2.0,2.0,1.0,0,
0.5,0.22,0.29,1.0,1.0,0.9547176077805236,0,
0.9,0.22,0.29,1.0,1.0,0.9547176077805236,0,
0.99,0.22,0.29,2.0,2.0,1.0,0,
0.5,0.22,0.3,1.0,1.0,0.9279490155418871,0,
0.9,0.22,0.3,1.0,1.0,0.9279490155418871,0,
0.99,0.22,0.3,2.0,2.0,1.0,0,
0.5,0.22,0.31,1.0,1.0,0.92454135550191,0,
0.9,0.22,0.31,1.0,1.0,0.92454135550191,0,
0.99,0.22,0.31,2.0,2.0,1.0,0,
0.5,0.22,0.32,1.0,1.0,0.9087941972106706,0,
0.9,0.22,0.32,1.0,1.0,0.9087941972106706,0,
0.99,0.22,0.32,2.0,2.0,1.0,0,
0.5,0.22,0.33,1.0,1.0,0.850696643986021,0,
0.9,0.22,0.33,1.0,1.0,0.9373820977437387,0,
0.99,0.22,0.33,2.0,2.0,1.0,0,
0.5,0.22,0.34,1.0,1.0,0.8247538177653352,0,
0.9,0.22,0.34,1.0,1.0,0.9196221430015323,0,
0.99,0.22,0.34,2.0,2.0,1.0,0,
0.5,0.22,0.35,1.0,1.0,0.7858226726211113,0,
0.9,0.22,0.35,2.0,2.0,0.9996517122899253,0,
0.99,0.22,0.35,2.0,2.0,0.9996517122899253,0,
0.5,0.22,0.36,1.0,1.0,0.7365626325239889,0,
0.9,0.22,0.36,2.0,2.0,1.0,0,
0.99,0.22,0.36,2.0,2.0,1.0,0,
0.5,0.22,0.37,1.0,1.0,0.7185722808399794,0,
0.9,0.22,0.37,2.0,2.0,0.9998062701117366,0,
0.99,0.22,0.37,2.0,2.0,0.9998062701117366,0,
0.5,0.22,0.38,1.0,1.0,0.6592955204455415,0,
0.9,0.22,0.38,2.0,2.0,0.9998367325578106,0,
0.99,0.22,0.38,2.0,2.0,0.9998367325578106,0,
0.5,0.22,0.39,1.0,1.0,0.6097026180750602,0,
0.9,0.22,0.39,2.0,2.0,1.0,0,
0.99,0.22,0.39,2.0,2.0,1.0,0,
0.5,0.22,0.4,1.0,1.0,0.5737398138983939,0,
0.9,0.22,0.4,2.0,2.0,1.0,0,
0.99,0.22,0.4,2.0,2.0,1.0,0,
0.5,0.22,0.41,1.0,1.0,0.5419827989856569,0,
0.9,0.22,0.41,2.0,2.0,0.9999380341055398,0,
0.99,0.22,0.41,2.0,2.0,0.9999380341055398,0,
0.5,0.22,0.42,1.0,1.0,0.5301619945523248,0,
0.9,0.22,0.42,2.0,2.0,1.0,0,
0.99,0.22,0.42,2.0,2.0,1.0,0,
0.5,0.22,0.43,1.0,1.0,0.6418580932736329,0,
0.9,0.22,0.43,2.0,2.0,0.9997613145387803,0,
0.99,0.22,0.43,2.0,2.0,0.9997613145387803,0,
0.5,0.22,0.44,1.0,1.0,0.5936630151377552,0,
0.9,0.22,0.44,2.0,2.0,0.9994115884955367,0,
0.99,0.22,0.44,2.0,2.0,0.9994115884955367,0,
0.5,0.22,0.45,1.0,1.0,0.5819654841252173,0,
0.9,0.22,0.45,2.0,2.0,0.9996379243638519,0,
0.99,0.22,0.45,2.0,2.0,0.9996379243638519,0,
0.5,0.22,0.46,1.0,1.0,0.5295437902116575,0,
0.9,0.22,0.46,2.0,2.0,0.999595298874294,0,
0.99,0.22,0.46,2.0,2.0,0.999595298874294,0,
0.5,0.22,0.47,2.0,2.0,0.9993825629861304,0,
0.9,0.22,0.47,2.0,2.0,0.9993825629861304,0,
0.99,0.22,0.47,2.0,2.0,0.9993825629861304,0,
0.5,0.22,0.48,2.0,2.0,0.9984856307900382,0,
0.9,0.22,0.48,2.0,2.0,0.9984856307900382,0,
0.99,0.22,0.48,2.0,2.0,0.9984856307900382,0,
0.5,0.22,0.49,2.0,2.0,0.9988467340875613,0,
0.9,0.22,0.49,2.0,2.0,0.9988467340875613,0,
0.99,0.22,0.49,2.0,2.0,0.9988467340875613,0,
0.5,0.22,0.5,2.0,2.0,0.9978067923582854,0,
0.9,0.22,0.5,2.0,2.0,0.9978067923582854,0,
0.99,0.22,0.5,2.0,2.0,0.9978067923582854,0,
0.5,0.22,0.51,2.0,2.0,0.9984116780821456,0,
0.9,0.22,0.51,2.0,2.0,0.9984116780821456,0,
0.99,0.22,0.51,2.0,2.0,0.9984116780821456,0,
0.5,0.22,0.52,2.0,2.0,0.9970425587678589,0,
0.9,0.22,0.52,2.0,2.0,0.9970425587678589,0,
0.99,0.22,0.52,2.0,2.0,0.9970425587678589,0,
0.5,0.22,0.53,2.0,2.0,0.9956000336056245,0,
0.9,0.22,0.53,2.0,2.0,0.9956000336056245,0,
0.99,0.22,0.53,2.0,2.0,0.9956000336056245,0,
0.5,0.22,0.54,2.0,2.0,0.996989580549144,0,
0.9,0.22,0.54,2.0,2.0,0.996989580549144,0,
0.99,0.22,0.54,2.0,2.0,0.996989580549144,0,
0.5,0.22,0.55,2.0,2.0,0.9940481288788068,0,
0.9,0.22,0.55,2.0,2.0,0.9940481288788068,0,
0.99,0.22,0.55,2.0,2.0,0.9940481288788068,0,
0.5,0.22,0.56,2.0,2.0,0.9949282858821237,0,
0.9,0.22,0.56,2.0,2.0,0.9949282858821237,0,
0.99,0.22,0.56,2.0,2.0,0.9949282858821237,0,
0.5,0.22,0.57,2.0,2.0,0.9936518500820022,0,
0.9,0.22,0.57,2.0,2.0,0.9936518500820022,0,
0.99,0.22,0.57,2.0,2.0,0.9936518500820022,0,
0.5,0.22,0.58,2.0,2.0,0.9922067719893775,0,
0.9,0.22,0.58,2.0,2.0,0.9922067719893775,0,
0.99,0.22,0.58,2.0,2.0,0.9922067719893775,0,
0.5,0.22,0.59,2.0,2.0,0.9927093431280232,0,
0.9,0.22,0.59,2.0,2.0,0.9927093431280232,0,
0.99,0.22,0.59,2.0,2.0,0.9927093431280232,0,
0.5,0.22,0.6,2.0,2.0,0.9906536416498016,0,
0.9,0.22,0.6,2.0,2.0,0.9906536416498016,0,
0.99,0.22,0.6,2.0,2.0,0.9906536416498016,0,
0.5,0.22,0.61,2.0,2.0,0.9873483791750252,0,
0.9,0.22,0.61,2.0,2.0,0.9873483791750252,0,
0.99,0.22,0.61,2.0,2.0,0.9977274673845966,0,
0.5,0.22,0.62,2.0,2.0,0.9860460394880651,0,
0.9,0.22,0.62,2.0,2.0,0.9860460394880651,0,
0.99,0.22,0.62,2.0,2.0,0.9966593108003711,0,
0.5,0.22,0.63,2.0,2.0,0.9856240616611641,0,
0.9,0.22,0.63,2.0,2.0,0.9856240616611641,0,
0.99,0.22,0.63,2.0,2.0,0.9958440287460343,0,
0.5,0.22,0.64,2.0,2.0,0.9852939871725853,0,
0.9,0.22,0.64,2.0,2.0,0.9852939871725853,0,
0.99,0.22,0.64,2.0,2.0,0.9941295596558355,0,
0.5,0.22,0.65,2.0,2.0,0.9816035296955179,0,
0.9,0.22,0.65,2.0,2.0,0.9816035296955179,0,
0.99,0.22,0.65,2.0,2.0,0.992514409221177,0,
0.5,0.22,0.66,2.0,2.0,0.9774958282960904,0,
0.9,0.22,0.66,2.0,2.0,0.9774958282960904,0,
0.99,0.22,0.66,2.0,2.0,0.9947608225240369,0,
0.5,0.22,0.67,2.0,2.0,0.9766330374993875,0,
0.9,0.22,0.67,2.0,2.0,0.9766330374993875,0,
0.99,0.22,0.67,2.0,2.0,0.9932982707573005,0,
0.5,0.22,0.68,2.0,2.0,0.9685403959570719,0,
0.9,0.22,0.68,2.0,2.0,0.9685403959570719,0,
0.99,0.22,0.68,2.0,2.0,0.9914709414620632,0,
0.5,0.22,0.69,2.0,2.0,0.9691028185970028,0,
0.9,0.22,0.69,2.0,2.0,0.9691028185970028,0,
0.99,0.22,0.69,2.0,2.0,0.9911936901697496,0,
0.5,0.22,0.7,2.0,2.0,0.9735015856998654,0,
0.9,0.22,0.7,2.0,2.0,0.9735015856998654,0,
0.99,0.22,0.7,4.0,4.0,1.0,0,
0.5,0.22,0.71,2.0,2.0,0.9616134853297147,0,
0.9,0.22,0.71,2.0,2.0,0.9616134853297147,0,
0.99,0.22,0.71,4.0,4.0,1.0,0,
0.5,0.22,0.72,2.0,2.0,0.9604085717522424,0,
0.9,0.22,0.72,2.0,2.0,0.9604085717522424,0,
0.99,0.22,0.72,4.0,4.0,1.0,0,
0.5,0.22,0.73,2.0,2.0,0.9524542657330884,0,
0.9,0.22,0.73,2.0,2.0,0.9524542657330884,0,
0.99,0.22,0.73,4.0,4.0,1.0,0,
0.5,0.22,0.74,2.0,2.0,0.9566248513458626,0,
0.9,0.22,0.74,2.0,2.0,0.9566248513458626,0,
0.99,0.22,0.74,4.0,4.0,1.0,0,
0.5,0.22,0.75,2.0,2.0,0.9499173995808307,0,
0.9,0.22,0.75,2.0,2.0,0.9499173995808307,0,
0.99,0.22,0.75,4.0,4.0,1.0,0,
0.5,0.22,0.76,2.0,2.0,0.9441711410916714,0,
0.9,0.22,0.76,2.0,2.0,0.9441711410916714,0,
0.99,0.22,0.76,4.0,4.0,1.0,0,
0.5,0.22,0.77,2.0,2.0,0.9368919984768237,0,
0.9,0.22,0.77,2.0,2.0,0.9368919984768237,0,
0.99,0.22,0.77,4.0,4.0,1.0,0,
0.5,0.22,0.78,2.0,2.0,0.9388561863672341,0,
0.9,0.22,0.78,2.0,2.0,0.9388561863672341,0,
0.99,0.22,0.78,4.0,4.0,1.0,0,
0.5,0.22,0.79,2.0,2.0,0.9270288465461012,0,
0.9,0.22,0.79,2.0,2.0,0.9270288465461012,0,
0.99,0.22,0.79,4.0,4.0,1.0,0,
0.5,0.22,0.8,2.0,2.0,0.926997278504748,0,
0.9,0.22,0.8,2.0,2.0,0.926997278504748,0,
0.99,0.22,0.8,4.0,4.0,1.0,0,
0.5,0.22,0.81,2.0,2.0,0.9299313394376274,0,
0.9,0.22,0.81,2.0,2.0,0.9299313394376274,0,
0.99,0.22,0.81,4.0,4.0,1.0,0,
0.5,0.22,0.82,2.0,2.0,0.9178776276238901,0,
0.9,0.22,0.82,2.0,2.0,0.9178776276238901,0,
0.99,0.22,0.82,4.0,4.0,1.0,0,
0.5,0.22,0.83,2.0,2.0,0.9077148541067718,0,
0.9,0.22,0.83,2.0,2.0,0.9077148541067718,0,
0.99,0.22,0.83,4.0,4.0,0.9999989417476232,0,
0.5,0.22,0.84,2.0,2.0,0.9072265624999997,0,
0.9,0.22,0.84,2.0,2.0,0.9072265624999997,0,
0.99,0.22,0.84,4.0,4.0,1.0,0,
0.5,0.22,0.85,2.0,2.0,0.9121093750000002,0,
0.9,0.22,0.85,2.0,2.0,0.9121093750000002,0,
0.99,0.22,0.85,4.0,4.0,1.0,0,
0.5,0.22,0.86,2.0,2.0,0.8798828124999998,0,
0.9,0.22,0.86,2.0,2.0,0.9175095142171253,0,
0.99,0.22,0.86,4.0,4.0,1.0,0,
0.5,0.22,0.87,2.0,2.0,0.8837890624999997,0,
0.9,0.22,0.87,2.0,2.0,0.9072265624999997,0,
0.99,0.22,0.87,4.0,4.0,1.0,0,
0.5,0.22,0.88,2.0,2.0,0.8906249999999997,0,
0.9,0.22,0.88,2.0,2.0,0.9243458617690195,0,
0.99,0.22,0.88,4.0,4.0,1.0,0,
0.5,0.22,0.89,2.0,2.0,0.8828124999999997,0,
0.9,0.22,0.89,2.0,2.0,0.9121093750000002,0,
0.99,0.22,0.89,4.0,4.0,1.0,0,
0.5,0.22,0.9,2.0,2.0,0.8535156249999999,0,
0.9,0.22,0.9,2.0,2.0,0.9169921875,0,
0.99,0.22,0.9,4.0,4.0,1.0,0,
0.5,0.22,0.91,2.0,2.0,0.8583984374999998,0,
0.9,0.22,0.91,2.0,2.0,0.9382761727555352,0,
0.99,0.22,0.91,4.0,4.0,1.0,0,
0.5,0.22,0.92,2.0,2.0,0.8623046874999998,0,
0.9,0.22,0.92,2.0,2.0,0.9352625795897196,0,
0.99,0.22,0.92,4.0,4.0,1.0,0,
0.5,0.22,0.93,2.0,2.0,0.8496093750000002,0,
0.9,0.22,0.93,2.0,2.0,0.9402466444799922,0,
0.99,0.22,0.93,4.0,4.0,1.0,0,
0.5,0.22,0.94,2.0,2.0,0.8623046874999998,0,
0.9,0.22,0.94,2.0,2.0,0.9365234375000003,0,
0.99,0.22,0.94,4.0,4.0,1.0,0,
0.5,0.22,0.95,2.0,2.0,0.8515625,0,
0.9,0.22,0.95,2.0,2.0,0.9302525511620616,0,
0.99,0.22,0.95,4.0,4.0,1.0,0,
0.5,0.22,0.96,2.0,2.0,0.8212890625000002,0,
0.9,0.22,0.96,2.0,2.0,0.9052734374999999,0,
0.99,0.22,0.96,4.0,4.0,1.0,0,
0.5,0.22,0.97,2.0,2.0,0.8183593749999998,0,
0.9,0.22,0.97,2.0,2.0,0.9328578990327467,0,
0.99,0.22,0.97,4.0,4.0,1.0,0,
0.5,0.22,0.98,2.0,2.0,0.8388671874999997,0,
0.9,0.22,0.98,2.0,2.0,0.919921875,0,
0.99,0.22,0.98,4.0,4.0,1.0,0,
0.5,0.22,0.99,2.0,2.0,0.8125000000000001,0,
0.9,0.22,0.99,2.0,2.0,0.9169921875,0,
0.99,0.22,0.99,4.0,4.0,1.0,0,
0.5,0.22,1.0,2.0,2.0,0.7890624999999997,0,
0.9,0.22,1.0,2.0,2.0,0.9179687500000001,0,
0.99,0.22,1.0,4.0,4.0,1.0,0,
0.5,0.22,1.01,2.0,2.0,0.8300781250000003,0,
0.9,0.22,1.01,2.0,2.0,0.9189453124999997,0,
0.99,0.22,1.01,4.0,4.0,1.0,0,
0.5,0.22,1.02,2.0,2.0,0.7822265625000003,0,
0.9,0.22,1.02,2.0,2.0,0.9013671874999997,0,
0.99,0.22,1.02,4.0,4.0,1.0,0,
0.5,0.22,1.03,2.0,2.0,0.7812499999999999,0,
0.9,0.22,1.03,4.0,4.0,1.0,0,
0.99,0.22,1.03,4.0,4.0,1.0,0,
0.5,0.22,1.04,2.0,2.0,0.7919921875000002,0,
0.9,0.22,1.04,4.0,4.0,1.0,0,
0.99,0.22,1.04,4.0,4.0,1.0,0,
0.5,0.22,1.05,2.0,2.0,0.7656249999999998,0,
0.9,0.22,1.05,4.0,4.0,1.0,0,
0.99,0.22,1.05,4.0,4.0,1.0,0,
0.5,0.22,1.06,2.0,2.0,0.7500000000000001,0,
0.9,0.22,1.06,4.0,4.0,1.0,0,
0.99,0.22,1.06,4.0,4.0,1.0,0,
0.5,0.22,1.07,2.0,2.0,0.7646484374999998,0,
0.9,0.22,1.07,4.0,4.0,1.0,0,
0.99,0.22,1.07,4.0,4.0,1.0,0,
0.5,0.22,1.08,2.0,2.0,0.7294921875000001,0,
0.9,0.22,1.08,4.0,4.0,1.0,0,
0.99,0.22,1.08,4.0,4.0,1.0,0,
0.5,0.22,1.09,2.0,2.0,0.7177734374999999,0,
0.9,0.22,1.09,4.0,4.0,1.0,0,
0.99,0.22,1.09,4.0,4.0,1.0,0,
0.5,0.22,1.1,2.0,2.0,0.7314453124999998,0,
0.9,0.22,1.1,4.0,4.0,1.0,0,
0.99,0.22,1.1,4.0,4.0,1.0,0,
0.5,0.22,1.11,2.0,2.0,0.7519531249999997,0,
0.9,0.22,1.11,4.0,4.0,1.0,0,
0.99,0.22,1.11,4.0,4.0,1.0,0,
0.5,0.22,1.12,2.0,2.0,0.7226562499999999,0,
0.9,0.22,1.12,4.0,4.0,1.0,0,
0.99,0.22,1.12,4.0,4.0,1.0,0,
0.5,0.22,1.13,2.0,2.0,0.7119140625000001,0,
0.9,0.22,1.13,4.0,4.0,1.0,0,
0.99,0.22,1.13,4.0,4.0,1.0,0,
0.5,0.22,1.14,2.0,2.0,0.7001953124999999,0,
0.9,0.22,1.14,4.0,4.0,1.0,0,
0.99,0.22,1.14,4.0,4.0,1.0,0,
0.5,0.22,1.15,2.0,2.0,0.7236328124999998,0,
0.9,0.22,1.15,4.0,4.0,1.0,0,
0.99,0.22,1.15,4.0,4.0,1.0,0,
0.5,0.22,1.16,2.0,2.0,0.6923828125,0,
0.9,0.22,1.16,4.0,4.0,1.0,0,
0.99,0.22,1.16,4.0,4.0,1.0,0,
0.5,0.22,1.17,2.0,2.0,0.6962890625,0,
0.9,0.22,1.17,4.0,4.0,1.0,0,
0.99,0.22,1.17,4.0,4.0,1.0,0,
0.5,0.22,1.18,2.0,2.0,0.6845703125,0,
0.9,0.22,1.18,4.0,4.0,1.0,0,
0.99,0.22,1.18,4.0,4.0,1.0,0,
0.5,0.22,1.19,2.0,2.0,0.6884765625000002,0,
0.9,0.22,1.19,4.0,4.0,1.0,0,
0.99,0.22,1.19,4.0,4.0,1.0,0,
0.5,0.22,1.2,2.0,2.0,0.6484374999999998,0,
0.9,0.22,1.2,4.0,4.0,1.0,0,
0.99,0.22,1.2,4.0,4.0,1.0,0,
0.5,0.22,1.21,2.0,2.0,0.6884765625000002,0,
0.9,0.22,1.21,4.0,4.0,1.0,0,
0.99,0.22,1.21,4.0,4.0,1.0,0,
0.5,0.22,1.22,2.0,2.0,0.6220703124999999,0,
0.9,0.22,1.22,4.0,4.0,1.0,0,
0.99,0.22,1.22,4.0,4.0,1.0,0,
0.5,0.22,1.23,2.0,2.0,0.6289062500000002,0,
0.9,0.22,1.23,4.0,4.0,1.0,0,
0.99,0.22,1.23,4.0,4.0,1.0,0,
0.5,0.22,1.24,2.0,2.0,0.646484375,0,
0.9,0.22,1.24,4.0,4.0,1.0,0,
0.99,0.22,1.24,4.0,4.0,1.0,0,
0.5,0.22,1.25,2.0,2.0,0.6152343750000001,0,
0.9,0.22,1.25,4.0,4.0,1.0,0,
0.99,0.22,1.25,4.0,4.0,1.0,0,
0.5,0.22,1.26,2.0,2.0,0.6152343750000001,0,
0.9,0.22,1.26,4.0,4.0,0.9990234374999996,0,
0.99,0.22,1.26,4.0,4.0,0.9990234374999996,0,
0.5,0.22,1.27,2.0,2.0,0.6533203125000002,0,
0.9,0.22,1.27,4.0,4.0,1.0,0,
0.99,0.22,1.27,4.0,4.0,1.0,0,
0.5,0.22,1.28,2.0,2.0,0.5957031250000002,0,
0.9,0.22,1.28,4.0,4.0,1.0,0,
0.99,0.22,1.28,4.0,4.0,1.0,0,
0.5,0.22,1.29,2.0,2.0,0.6005859374999998,0,
0.9,0.22,1.29,4.0,4.0,1.0,0,
0.99,0.22,1.29,4.0,4.0,1.0,0,
0.5,0.22,1.3,2.0,2.0,0.6025390625000001,0,
0.9,0.22,1.3,4.0,4.0,1.0,0,
0.99,0.22,1.3,4.0,4.0,1.0,0,
0.5,0.22,1.31,2.0,2.0,0.6054687500000002,0,
0.9,0.22,1.31,4.0,4.0,1.0,0,
0.99,0.22,1.31,4.0,4.0,1.0,0,
0.5,0.22,1.32,2.0,2.0,0.6025390625000001,0,
0.9,0.22,1.32,4.0,4.0,1.0,0,
0.99,0.22,1.32,4.0,4.0,1.0,0,
0.5,0.22,1.33,2.0,2.0,0.5869140625,0,
0.9,0.22,1.33,4.0,4.0,1.0,0,
0.99,0.22,1.33,4.0,4.0,1.0,0,
0.5,0.22,1.34,2.0,2.0,0.5292968750000001,0,
0.9,0.22,1.34,4.0,4.0,1.0,0,
0.99,0.22,1.34,4.0,4.0,1.0,0,
0.5,0.22,1.35,2.0,2.0,0.5543289199664404,0,
0.9,0.22,1.35,4.0,4.0,1.0,0,
0.99,0.22,1.35,4.0,4.0,1.0,0,
0.5,0.22,1.36,2.0,2.0,0.5351562500000002,0,
0.9,0.22,1.36,4.0,4.0,1.0,0,
0.99,0.22,1.36,4.0,4.0,1.0,0,
0.5,0.22,1.37,2.0,2.0,0.5329112178519437,0,
0.9,0.22,1.37,4.0,4.0,1.0,0,
0.99,0.22,1.37,4.0,4.0,1.0,0,
0.5,0.22,1.38,2.0,2.0,0.5292968750000001,0,
0.9,0.22,1.38,4.0,4.0,1.0,0,
0.99,0.22,1.38,4.0,4.0,1.0,0,
0.5,0.22,1.39,2.0,2.0,0.5048828125,0,
0.9,0.22,1.39,4.0,4.0,1.0,0,
0.99,0.22,1.39,4.0,4.0,1.0,0,
0.5,0.22,1.4,2.0,2.0,0.5092950002274866,0,
0.9,0.22,1.4,4.0,4.0,1.0,0,
0.99,0.22,1.4,4.0,4.0,1.0,0,
0.5,0.22,1.41,2.0,2.0,0.5256546563201867,0,
0.9,0.22,1.41,4.0,4.0,1.0,0,
0.99,0.22,1.41,4.0,4.0,1.0,0,
0.5,0.22,1.42,2.0,2.0,0.5468749999999999,0,
0.9,0.22,1.42,4.0,4.0,1.0,0,
0.99,0.22,1.42,4.0,4.0,1.0,0,
0.5,0.22,1.43,2.0,2.0,0.5226505819714895,0,
0.9,0.22,1.43,4.0,4.0,1.0,0,
0.99,0.22,1.43,4.0,4.0,1.0,0,
0.5,0.22,1.44,2.0,2.0,0.5120327325432658,0,
0.9,0.22,1.44,4.0,4.0,1.0,0,
0.99,0.22,1.44,4.0,4.0,1.0,0,
0.5,0.22,1.45,2.0,2.0,0.519358385326076,0,
0.9,0.22,1.45,4.0,4.0,1.0,0,
0.99,0.22,1.45,4.0,4.0,1.0,0,
0.5,0.22,1.46,2.0,2.0,0.5157229504163433,0,
0.9,0.22,1.46,4.0,4.0,1.0,0,
0.99,0.22,1.46,4.0,4.0,1.0,0,
0.5,0.22,1.47,2.0,2.0,0.5306609462568077,0,
0.9,0.22,1.47,4.0,4.0,1.0,0,
0.99,0.22,1.47,4.0,4.0,1.0,0,
0.5,0.22,1.48,2.0,2.0,0.5226360095264215,0,
0.9,0.22,1.48,4.0,4.0,1.0,0,
0.99,0.22,1.48,4.0,4.0,1.0,0,
0.5,0.22,1.49,2.0,2.0,0.5130096934810028,0,
0.9,0.22,1.49,4.0,4.0,0.9981341285655635,0,
0.99,0.22,1.49,4.0,4.0,0.9981341285655635,0,
0.5,0.22,1.5,2.0,2.0,0.5117187499999999,0,
0.9,0.22,1.5,4.0,4.0,1.0,0,
0.99,0.22,1.5,4.0,4.0,1.0,0,
0.5,0.22,1.51,2.0,2.0,0.5250557961558636,0,
0.9,0.22,1.51,4.0,4.0,0.9992297459812685,0,
0.99,0.22,1.51,4.0,4.0,0.9992297459812685,0,
0.5,0.22,1.52,2.0,2.0,0.5126953124999999,0,
0.9,0.22,1.52,4.0,4.0,1.0,0,
0.99,0.22,1.52,4.0,4.0,1.0,0,
0.5,0.22,1.53,2.0,2.0,0.5097656250000002,0,
0.9,0.22,1.53,4.0,4.0,1.0,0,
0.99,0.22,1.53,4.0,4.0,1.0,0,
0.5,0.22,1.54,2.0,2.0,0.5729345291313204,0,
0.9,0.22,1.54,4.0,4.0,1.0,0,
0.99,0.22,1.54,4.0,4.0,1.0,0,
0.5,0.22,1.55,2.0,2.0,0.5634765625000001,0,
0.9,0.22,1.55,4.0,4.0,1.0,0,
0.99,0.22,1.55,4.0,4.0,1.0,0,
0.5,0.22,1.56,2.0,2.0,0.5608869127835734,0,
0.9,0.22,1.56,4.0,4.0,0.9996859299004587,0,
0.99,0.22,1.56,4.0,4.0,0.9996859299004587,0,
0.5,0.22,1.57,2.0,2.0,0.5097656250000002,0,
0.9,0.22,1.57,4.0,4.0,0.9994188151981382,0,
0.99,0.22,1.57,4.0,4.0,0.9994188151981382,0,
0.5,0.22,1.58,2.0,2.0,0.5029296875000001,0,
0.9,0.22,1.58,4.0,4.0,0.9993231895599823,0,
0.99,0.22,1.58,4.0,4.0,0.9993231895599823,0,
0.5,0.22,1.59,2.0,2.0,0.5156959494995642,0,
0.9,0.22,1.59,4.0,4.0,1.0,0,
0.99,0.22,1.59,4.0,4.0,1.0,0,
0.5,0.22,1.6,2.0,2.0,0.5002488435266537,0,
0.9,0.22,1.6,4.0,4.0,0.9995304981049248,0,
0.99,0.22,1.6,4.0,4.0,0.9995304981049248,0,
0.5,0.22,1.61,2.0,2.0,0.5020572280756045,0,
0.9,0.22,1.61,4.0,4.0,1.0,0,
0.99,0.22,1.61,4.0,4.0,1.0,0,
0.5,0.22,1.62,2.0,2.0,0.5161747607949303,0,
0.9,0.22,1.62,4.0,4.0,1.0,0,
0.99,0.22,1.62,4.0,4.0,1.0,0,
0.5,0.22,1.63,2.0,2.0,0.5301244446177924,0,
0.9,0.22,1.63,4.0,4.0,1.0,0,
0.99,0.22,1.63,4.0,4.0,1.0,0,
0.5,0.22,1.64,2.0,2.0,0.566770710635669,0,
0.9,0.22,1.64,4.0,4.0,0.9994027101020321,0,
0.99,0.22,1.64,4.0,4.0,0.9994027101020321,0,
0.5,0.22,1.65,2.0,2.0,0.5026988642957503,0,
0.9,0.22,1.65,4.0,4.0,1.0,0,
0.99,0.22,1.65,4.0,4.0,1.0,0,
0.5,0.22,1.66,2.0,2.0,0.505870448547073,0,
0.9,0.22,1.66,4.0,4.0,0.9996038075129557,0,
0.99,0.22,1.66,4.0,4.0,0.9996038075129557,0,
0.5,0.22,1.67,2.0,2.0,0.5343517956735125,0,
0.9,0.22,1.67,4.0,4.0,0.9995956291477546,0,
0.99,0.22,1.67,4.0,4.0,0.9995956291477546,0,
0.5,0.22,1.68,2.0,2.0,0.5186557396445891,0,
0.9,0.22,1.68,4.0,4.0,1.0,0,
0.99,0.22,1.68,4.0,4.0,1.0,0,
0.5,0.22,1.69,2.0,2.0,0.5341559341362696,0,
0.9,0.22,1.69,4.0,4.0,0.9995779167995259,0,
0.99,0.22,1.69,4.0,4.0,0.9995779167995259,0,
0.5,0.22,1.7,2.0,2.0,0.5153621837796005,0,
0.9,0.22,1.7,4.0,4.0,0.9985427151921236,0,
0.99,0.22,1.7,4.0,4.0,0.9985427151921236,0,
0.5,0.22,1.71,2.0,2.0,0.5126666129548759,0,
0.9,0.22,1.71,4.0,4.0,0.9997342377371181,0,
0.99,0.22,1.71,4.0,4.0,0.9997342377371181,0,
0.5,0.22,1.72,2.0,2.0,0.5068329969023839,0,
0.9,0.22,1.72,4.0,4.0,0.9994155408045541,0,
0.99,0.22,1.72,4.0,4.0,0.9994155408045541,0,
0.5,0.22,1.73,2.0,2.0,0.5099549712928408,0,
0.9,0.22,1.73,4.0,4.0,0.9993515334863838,0,
0.99,0.22,1.73,4.0,4.0,0.9993515334863838,0,
0.5,0.22,1.74,2.0,2.0,0.5218656401614905,0,
0.9,0.22,1.74,4.0,4.0,1.0,0,
0.99,0.22,1.74,4.0,4.0,1.0,0,
0.5,0.22,1.75,2.0,2.0,0.5047148786515773,0,
0.9,0.22,1.75,4.0,4.0,0.9997193771283948,0,
0.99,0.22,1.75,4.0,4.0,0.9997193771283948,0,
0.5,0.22,1.76,2.0,2.0,0.5160488480542941,0,
0.9,0.22,1.76,4.0,4.0,0.9998489517454598,0,
0.99,0.22,1.76,4.0,4.0,0.9998489517454598,0,
0.5,0.22,1.77,2.0,2.0,0.508799054593219,0,
0.9,0.22,1.77,4.0,4.0,0.9993762200362658,0,
0.99,0.22,1.77,4.0,4.0,0.9993762200362658,0,
0.5,0.22,1.78,2.0,2.0,0.5361652615960988,0,
0.9,0.22,1.78,4.0,4.0,0.9998695409821201,0,
0.99,0.22,1.78,4.0,4.0,0.9998695409821201,0,
0.5,0.22,1.79,2.0,2.0,0.5036589416078217,0,
0.9,0.22,1.79,4.0,4.0,0.9994295782080643,0,
0.99,0.22,1.79,4.0,4.0,0.9994295782080643,0,
0.5,0.22,1.8,2.0,2.0,0.5501448410497523,0,
0.9,0.22,1.8,4.0,4.0,0.9998247495333485,0,
