cell_id,beta,dataset_tag,lambda_ref,exact_count,ess_fraction,top1_mass,top10_mass
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,0.0,29,1.0000000000000002,0.034482758620689655,0.3448275862068966
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,0.1,29,0.9715988557705072,0.04295958107563605,0.40125697851957987
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,0.5,29,0.7164651523707614,0.08207320252200292,0.5945215158306185
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,1.0,29,0.4681924934200865,0.1399573883888555,0.7676825577439421
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,2.0,29,0.24474235193269978,0.2659586403693246,0.9356731402507872
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,5.0,29,0.08473298712559313,0.6037353414319327,0.99899417135398
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,10.0,29,0.042691796012307874,0.8956611021251933,0.9999991734269376
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,20.0,29,0.03495632397094513,0.993184311224906,0.9999999999994156
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,40.0,29,0.03448538602596743,0.9999619040920935,1.0000000000000058
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,80.0,29,0.034482758718397614,0.9999999985832346,1.0000000000000022
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,160.0,29,0.034482758620689655,1.0,1.0
cell_beta_0p10_p_0p00,0.1,dataset_008_seed_806234,220.0,29,0.034482758620689655,1.0,1.0
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,0.0,28,0.9999999999999999,0.03571428571428572,0.35714285714285715
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,0.1,28,0.9682267886587229,0.049351434804210635,0.4231539508810235
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,0.5,28,0.5872799286766839,0.13497355632022023,0.6677977106216056
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,1.0,28,0.2495942290115887,0.29957155349400977,0.8712799708251453
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,2.0,28,0.08294435092080273,0.6271821853628233,0.989398812175386
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,5.0,28,0.038817565562011755,0.9586260569782336,0.9999981412369443
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,10.0,28,0.03579907787564054,0.9988143788514345,0.9999999999990501
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,20.0,28,0.03571437732165882,0.9999987174984266,0.999999999999997
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,40.0,28,0.035714285714402445,0.9999999999983658,1.0000000000000038
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,80.0,28,0.03571428571428571,1.0,1.0
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,160.0,28,0.03571428571428571,1.0,1.0
cell_beta_0p10_p_0p00,0.1,dataset_009_seed_906234,220.0,28,0.03571428571428571,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,0.0,37,0.9999999999999998,0.02702702702702703,0.2702702702702703
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,0.1,37,0.9580491447434462,0.033211026360553,0.3220905958802783
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,0.5,37,0.7173967545078845,0.05582603236999967,0.48136285477026514
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,1.0,37,0.5368220927096363,0.08272459655483115,0.6225378393398595
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,2.0,37,0.3386494493340467,0.13592565060347048,0.8059538866935119
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,5.0,37,0.15500350275270494,0.27209794856457986,0.9790182187620308
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,10.0,37,0.09120301111675026,0.42461347424108487,0.9995702713266637
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,20.0,37,0.06021517967924048,0.6084129425823392,0.9999998353587528
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,40.0,37,0.03863091856897248,0.824716339217942,0.9999999999999823
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,80.0,37,0.02857656477505491,0.9721783756224129,1.0
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,160.0,37,0.027063923770596982,0.999317880188112,0.9999999999999841
cell_beta_0p14_p_0p00,0.14,dataset_000_seed_010234,220.0,37,0.02702939585521504,0.999956178602347,1.000000000000023
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,0.0,38,0.9999999999999998,0.026315789473684213,0.26315789473684215
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,0.1,38,0.9688551484818644,0.03218353138674452,0.3093074497763834
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,0.5,38,0.7389118253355464,0.056540673310478566,0.46579639483126667
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,1.0,38,0.5390766594535288,0.08976316671269992,0.6163672167735721
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,2.0,38,0.32200840757588783,0.16505567310471453,0.8145729693751472
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,5.0,38,0.11621149348049965,0.4197716079330524,0.9854752843044434
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,10.0,38,0.042702536992008044,0.7781418997322143,0.9998735211681546
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,20.0,38,0.027255867642562204,0.9825504887478755,0.9999999948377328
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,40.0,38,0.026321442144357148,0.9998926137320092,0.9999999999999984
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,80.0,38,0.026315789771030638,0.9999999943504179,0.9999999999999946
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,160.0,38,0.02631578947368421,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_001_seed_110234,220.0,38,0.02631578947368421,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,0.0,37,0.9999999999999998,0.02702702702702703,0.2702702702702703
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,0.1,37,0.9758323980371638,0.03309917634053802,0.3112611478736291
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,0.5,37,0.7632329233656444,0.06132619315569576,0.45447691887131964
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,1.0,37,0.5468730617582711,0.10620643550144997,0.5955079736489461
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,2.0,37,0.27730870526732565,0.22823903465976358,0.787080003402907
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,5.0,37,0.05732460101008632,0.6651883247572911,0.980944584336887
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,10.0,37,0.03058745051547745,0.9384950809683235,0.9998503014714661
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,20.0,37,0.027200434583320603,0.9968022396976145,0.9999999923904993
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,40.0,37,0.027027577514331158,0.9999898160885873,1.0000000000000016
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,80.0,37,0.027027027032633016,0.9999999998962892,1.0000000000000016
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,160.0,37,0.02702702702702703,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_002_seed_210234,220.0,37,0.02702702702702703,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,0.0,32,1.0,0.03125,0.3125
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,0.1,32,0.971803075941443,0.03879886103301561,0.37034024779132435
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,0.5,32,0.6891506318442703,0.07227870455639576,0.5793385285651811
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,1.0,32,0.45622999890163174,0.11520858888791631,0.7605263991486063
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,2.0,32,0.2703453776166702,0.19377758152310823,0.9291885092635742
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,5.0,32,0.1344494433606417,0.3839636803131362,0.9984318765512831
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,10.0,32,0.06918318309464132,0.6342920649398404,0.9999965925846677
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,20.0,32,0.03904128087680164,0.8906951241884482,0.9999999999806408
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,40.0,32,0.031809488870368954,0.9911335694729405,0.9999999999999969
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,80.0,32,0.03125416771629719,0.9999333210289147,0.9999999999999958
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,160.0,32,0.031250000272470047,0.9999999956404793,0.9999999999999899
cell_beta_0p14_p_0p00,0.14,dataset_003_seed_310234,220.0,32,0.03125000000019895,0.9999999999968168,1.0000000000000095
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,0.0,43,1.0,0.023255813953488372,0.2325581395348837
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,0.1,43,0.9758381514671502,0.028579770559196443,0.27396149767315925
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,0.5,43,0.7403423091583788,0.053721660840958196,0.43713215472227107
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,1.0,43,0.4817704214996861,0.09187553609037918,0.6167303591998152
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,2.0,43,0.25713776428015267,0.1748672018697415,0.8341704801230209
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,5.0,43,0.09223826522240657,0.4131087866085295,0.9842112640157586
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,10.0,43,0.04518625797238345,0.6768749571925904,0.9996644086771472
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,20.0,43,0.028963180560091405,0.8902084779718091,0.9999998479282445
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,40.0,43,0.023870419628126503,0.9869568356511499,0.9999999999999751
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,80.0,43,0.023263865353596508,0.9998269248532625,0.9999999999999937
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,160.0,43,0.023255815347172713,0.999999970035788,1.0000000000000044
cell_beta_0p14_p_0p00,0.14,dataset_004_seed_410234,220.0,43,0.0232558139555929,0.9999999999547526,0.9999999999999725
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,0.0,42,1.0000000000000002,0.023809523809523808,0.23809523809523808
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,0.1,42,0.9826559978662711,0.02904583922826686,0.2735969241436917
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,0.5,42,0.7781507327496205,0.05535519449531007,0.4132915802577188
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,1.0,42,0.5353664191044439,0.10014511813935822,0.568632245661837
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,2.0,42,0.25399763100233463,0.22550697713022397,0.7895265269416556
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,5.0,42,0.049492210769020495,0.6803097039446818,0.9871006913259426
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,10.0,42,0.0257106567368181,0.9620540578096888,0.999945721396643
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,20.0,42,0.023835694823691776,0.9994507816592263,0.9999999987063432
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,40.0,42,0.02380953140460294,0.9999998405033693,0.9999999999999979
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,80.0,42,0.023809523809524485,0.9999999999999858,1.000000000000003
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,160.0,42,0.023809523809523808,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_005_seed_510234,220.0,42,0.023809523809523808,1.0,1.0
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,0.0,29,1.0000000000000002,0.034482758620689655,0.3448275862068966
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,0.1,29,0.9631246254525401,0.04307842953438913,0.41266224516714634
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,0.5,29,0.672755983934467,0.07800510443148242,0.6345840866880604
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,1.0,29,0.46444848919725606,0.11871391087239051,0.8021612703429232
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,2.0,29,0.29967330074970233,0.1898186049850736,0.937306541864228
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,5.0,29,0.1512263803105835,0.3685157024585734,0.9967068866098353
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,10.0,29,0.0837885894794192,0.5955764967724019,0.9999671355366417
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,20.0,29,0.04583448025288932,0.8619021797982874,0.9999999974822922
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,40.0,29,0.03536176815720298,0.9874298845536124,0.9999999999999974
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,80.0,29,0.03449157184571528,0.9998722247105924,1.0000000000000069
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,160.0,29,0.03448275972668227,0.9999999839631074,1.0000000000000113
cell_beta_0p14_p_0p00,0.14,dataset_006_seed_610234,220.0,29,0.03448275862201077,0.9999999999808438,0.9999999999999868
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,0.0,26,1.0000000000000002,0.03846153846153846,0.3846153846153845
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,0.1,26,0.9727379353243095,0.046508083181410614,0.44191984168912024
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,0.5,26,0.7270303770969865,0.0791252514570809,0.6219097217901064
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,1.0,26,0.5291193670884885,0.11834668882622947,0.7574242410151157
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,2.0,26,0.3212623135284146,0.19268114970324737,0.8972839034029749
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,5.0,26,0.15421089251753597,0.35337667008414053,0.9942363933245375
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,10.0,26,0.10129934435623125,0.5006844997932579,0.9999680472875232
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,20.0,26,0.07214761203040031,0.660249796235075,0.9999999992483037
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,40.0,26,0.05482098480888132,0.8177336338279924,0.9999999999999987
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,80.0,26,0.04223661548289022,0.953111923687459,1.0000000000000016
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,160.0,26,0.038647693647680344,0.9975858108212698,1.0000000000000016
cell_beta_0p14_p_0p00,0.14,dataset_007_seed_710234,220.0,26,0.0384809835777817,0.9997472773575848,1.0000000000000198
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,0.0,33,1.0,0.030303030303030304,0.303030303030303
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,0.1,33,0.9833762634288924,0.03485993514948345,0.3402161826759821
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,0.5,33,0.8071161576359406,0.05308062809008671,0.47142409617106756
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,1.0,33,0.6249232521829976,0.07504505628194115,0.5964318322539605
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,2.0,33,0.4324728389678914,0.11614079630678868,0.7554092189925941
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,5.0,33,0.21851692002420495,0.22792516467329346,0.9420898083986238
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,10.0,33,0.12466743732986976,0.37461362150184285,0.9954506736399797
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,20.0,33,0.07430264058493076,0.5773432623091559,0.9999787711863769
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,40.0,33,0.04418377179331291,0.8173092078977838,0.9999999996593653
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,80.0,33,0.03192899064611352,0.9739788146835242,0.9999999999999976
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,160.0,33,0.030331205999124453,0.9995353324149477,0.9999999999999933
cell_beta_0p14_p_0p00,0.14,dataset_008_seed_810234,220.0,33,0.030304496128239575,0.9999758144872011,1.000000000000005
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,0.0,32,1.0,0.03125,0.3125
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,0.1,32,0.9798082603669898,0.03741847781962277,0.3625411250913608
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,0.5,32,0.7282977901821933,0.06395044873693888,0.5486705058243903
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,1.0,32,0.5114653866317214,0.09531168842068151,0.7100387364760453
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,2.0,32,0.3423870738227076,0.14868205415610233,0.8639572733662513
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,5.0,32,0.17956428937225513,0.2852489143753879,0.9789614247900109
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,10.0,32,0.1034651612511302,0.4675391144173485,0.9990118138583172
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,20.0,32,0.056144450586268865,0.7237357354501887,0.9999980734806585
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,40.0,32,0.03519969522610474,0.9410589917706874,0.99999999999447
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,80.0,32,0.03140526779070076,0.9975222211073062,0.9999999999999937
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,160.0,32,0.03125034004079814,0.9999945593769649,0.9999999999999997
cell_beta_0p14_p_0p00,0.14,dataset_009_seed_910234,220.0,32,0.031250003589942774,0.9999999425609206,0.9999999999999971
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,0.0,37,0.9999999999999998,0.02702702702702703,0.2702702702702703
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,0.1,37,0.9864374694073949,0.03153655619618871,0.3049335867689622
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,0.5,37,0.7981751315054871,0.051625279960679185,0.438475492157122
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,1.0,37,0.5859501525949053,0.07870906551348913,0.5747645789247358
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,2.0,37,0.3687936497620414,0.13431110067531665,0.7511610768787111
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,5.0,37,0.1566687223086065,0.29907337597845757,0.9506342250016022
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,10.0,37,0.08106499641876937,0.5184889819232631,0.9972542367340883
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,20.0,37,0.04073992831639459,0.8063324831653903,0.9999932402768466
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,40.0,37,0.02813303125808605,0.980054655566146,0.9999999999721262
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,80.0,37,0.027037129163694485,0.99981315095128,1.0000000000000024
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,160.0,37,0.0270270283132784,0.9999999762043504,0.9999999999999993
cell_beta_0p18_p_0p00,0.18,dataset_000_seed_014234,220.0,37,0.027027027028740012,0.9999999999683098,0.9999999999999891
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,0.0,45,0.9999999999999999,0.022222222222222227,0.22222222222222227
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,0.1,45,0.9901389955455904,0.0245287351814185,0.24213026338579818
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,0.5,45,0.8683659289779901,0.033407855586980804,0.31336189742000153
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,1.0,45,0.7300831650120837,0.043612651220702604,0.3844364159197263
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,2.0,45,0.5752238022359519,0.06248989926293452,0.48918400431909104
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,5.0,45,0.347098433201902,0.12175042797864323,0.6966035182695851
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,10.0,45,0.17713295890646272,0.23152940735251115,0.8875465895217468
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,20.0,45,0.08580184697029193,0.4272914584079819,0.9892024680948489
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,40.0,45,0.04213900921778288,0.7049487957697227,0.9999345943734161
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,80.0,45,0.02498213114555534,0.9423494467313426,0.9999999983045528
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,160.0,45,0.022297436451496642,0.9983112322246812,0.9999999999999895
cell_beta_0p18_p_0p00,0.18,dataset_001_seed_114234,220.0,45,0.022227528783931926,0.9998806199443412,1.0000000000000073
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,0.0,38,0.9999999999999998,0.026315789473684213,0.26315789473684215
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,0.1,38,0.9883892576559404,0.03042051622905535,0.29375527219343717
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,0.5,38,0.8308113023280296,0.04892522503036818,0.41230423249412573
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,1.0,38,0.6348104085645623,0.0755703887576674,0.541586775378232
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,2.0,38,0.39351855349612547,0.13776247872710212,0.7333846429084621
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,5.0,38,0.14050334977315007,0.36029243279631024,0.9613094963364358
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,10.0,38,0.05221164867355992,0.6930755154136853,0.999012394318303
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,20.0,38,0.02894272860016677,0.9530421683004541,0.9999995738221538
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,40.0,38,0.02637069154754521,0.9989581686143159,0.999999999999923
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,80.0,38,0.026315823336288725,0.9999993566109788,1.000000000000004
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,160.0,38,0.026315789473700665,0.9999999999996874,1.0000000000000093
cell_beta_0p18_p_0p00,0.18,dataset_002_seed_214234,220.0,38,0.02631578947368421,1.0,1.0
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,0.0,54,1.0000000000000002,0.018518518518518517,0.18518518518518517
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,0.1,54,0.9814414442384802,0.022058781740947952,0.21751114342034805
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,0.5,54,0.7443783122493272,0.03758532543014338,0.35073235961199095
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,1.0,54,0.5072793213820577,0.05678375405239323,0.49576516153420047
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,2.0,54,0.32582921668575815,0.08832611345050838,0.6802631212771578
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,5.0,54,0.1863519910779088,0.15904698041968968,0.8906669651509723
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,10.0,54,0.11387671394925546,0.25455325433112064,0.9781630767642581
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,20.0,54,0.06809654944562384,0.39846115882433025,0.9991015984782677
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,40.0,54,0.04160025112842474,0.5838359767246507,0.9999983223369314
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,80.0,54,0.0290756219529261,0.765722517794373,0.999999999994247
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,160.0,54,0.0216901939333914,0.9205886383270738,0.9999999999999968
cell_beta_0p18_p_0p00,0.18,dataset_003_seed_314234,220.0,54,0.019789578411168553,0.9667823213566128,0.999999999999986
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,0.0,35,0.9999999999999998,0.028571428571428577,0.28571428571428575
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,0.1,35,0.9913981272637908,0.03248463311613302,0.31609062928761605
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,0.5,35,0.849171796844332,0.05005914346621194,0.4380953314183062
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,1.0,35,0.6377288290341874,0.07447841655864584,0.5751756937452004
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,2.0,35,0.39506145312335056,0.1238126343088365,0.763627350894616
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,5.0,35,0.17920382415089786,0.2506609435823318,0.9503994190943371
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,10.0,35,0.10472820398647348,0.39408386859558164,0.995649461698767
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,20.0,35,0.07089658990316032,0.5692578337500779,0.9999698246053881
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,40.0,35,0.04292452414159252,0.8041025183101023,0.9999999988562414
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,80.0,35,0.03026437417559567,0.9713961506385188,0.9999999999999974
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,160.0,35,0.02859873953179683,0.9995223240584202,0.9999999999999932
cell_beta_0p18_p_0p00,0.18,dataset_004_seed_414234,220.0,35,0.028572734307814006,0.9999771501972889,0.9999999999999925
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,0.0,30,1.0000000000000002,0.03333333333333333,0.3333333333333333
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,0.1,30,0.9956453351124152,0.035265911874820255,0.3498988250512531
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,0.5,30,0.9324879277366201,0.04248820286812056,0.40861888892436254
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,1.0,30,0.8439691889126458,0.05050114173572162,0.4673944918465269
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,2.0,30,0.7231148462904252,0.06457289243074515,0.5545461467446114
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,5.0,30,0.5265943696366882,0.10326216186437051,0.7193372276757787
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,10.0,30,0.34730326232628067,0.16845344309429724,0.8685624507294902
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,20.0,30,0.18853916657880548,0.295658181794849,0.9745460987591442
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,40.0,30,0.09717090052780936,0.49442752635207937,0.9992830847455725
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,80.0,30,0.058720345406851414,0.7126278073549996,0.9999996237697804
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,160.0,30,0.04110507873188044,0.8946133733481494,0.9999999999999266
cell_beta_0p18_p_0p00,0.18,dataset_005_seed_514234,220.0,30,0.036753505729841526,0.9510932838281385,1.0000000000000073
cell_beta_0p18_p_0p00,0.18,dataset_006_seed_614234,0.0,36,1.0,0.02777777777777778,0.2777777777777778
