"N","M","dataset_id","ref_id","radius","n_particles","ce_ref","err_ref","ref_norm","sampler_method","direct_qc_pass","fallback_used","direct_logZ_CE","direct_ess_frac","direct_split_logZ_per_N_diff","logZ_CE","logZ_shell_stripped","logZ_shell_full","ref_l2_constant","logM","kappa","ess","ess_frac","weighted_ce","weighted_error","weighted_accuracy","weighted_l2_penalty","split0_logZ_shell","split1_logZ_shell","split_logZ_per_N_diff","samples_path","smc_completed","smc_step_count","smc_total_step_count","smc_resample_count","smc_min_cess_fraction","smc_mean_cess_fraction","smc_mean_mh_acceptance","smc_mean_global_mh_acceptance","source_run_id","sample_payload_path"
"160","16","6","7","1.0","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-8.782036381465216","0.20814677624484465","0.0008793901131076808","-8.761558777716187","-26.919046111944468","-109.14926021388014","-82.23021410193567","61.84251266577172","162.21488375799373","2048.0","1.0","7.89619418626075","0.21047973632812494","0.789520263671875","62.71888008394811","-26.956154214504398","-26.883265892356054","0.00045555201342715177","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p00/samples.npz","True","4","8","4","0.8500000000004195","0.8838184734659442","0.5836181640625","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p00/samples.npz"
"160","16","6","7","1.05","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-8.899878718425313","0.2167048660176559","0.0004204061628113598","-8.967504023219874","-30.219162208946457","-112.44937631088213","-82.23021410193567","66.94834181427342","170.32562794589342","2048.0","1.0","7.994533468569646","0.21691894531249994","0.7830810546875","63.42312700974522","-30.104123684090496","-30.34917597672205","0.0015315768289472231","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p05/samples.npz","True","4","8","4","0.8500000000020647","0.8779817305223692","0.56976318359375","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p05/samples.npz"
"160","16","6","7","1.1","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-9.225082668587307","0.21124877109513712","2.587468983675789e-05","-9.261444327169627","-33.90285513941218","-116.13306924134785","-82.23021410193567","72.15858918775746","178.43637213379313","2048.0","1.0","8.33374062454402","0.24444580078124994","0.75555419921875","64.20671654176785","-33.92367791581185","-33.882457121414404","0.0002576299649840408","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p10/samples.npz","True","4","8","4","0.850000000000791","0.8813018766849413","0.5592041015625","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p10/samples.npz"
"160","16","6","7","1.15","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-9.531220135499215","0.18152024669759625","0.0008312384249111627","-9.520400922738315","-37.8537919828762","-120.08400608481188","-82.23021410193567","77.46660893986211","186.54711632169278","2048.0","1.0","8.48999118552928","0.25238037109374994","0.74761962890625","66.43865112160384","-37.754568467650465","-37.96395635500731","0.0013086742959802944","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p15/samples.npz","True","4","8","4","0.8500000000014033","0.8743424849555432","0.5406494140625","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p15/samples.npz"
"160","16","6","7","1.2","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-9.78286567104531","0.1798418084617041","0.00029084110702024544","-9.605233890268273","-41.938902929206144","-124.16911703114181","-82.23021410193567","82.86633096106212","194.65786050959247","2047.5636918154555","0.9997869588942654","8.38673216979088","0.24798946055608498","0.752010539443915","68.34611464055064","-42.00625545113452","-41.87580192450977","0.0008153345414046775","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p20/samples.npz","True","5","9","4","0.8500000000002459","0.8735785533268847","0.5341796875","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p20/samples.npz"
"160","16","6","7","1.25","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-10.078120464921506","0.10057841298074569","0.0004762472338918688","-10.010732518682309","-46.65853080043299","-128.88874490236867","-82.23021410193567","88.35220171824932","202.76860469749218","2048.0","1.0","8.804328999791192","0.27609252929687494","0.723907470703125","70.61109025531952","-46.68021103314775","-46.63731064330114","0.0002681274365412989","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p25/samples.npz","True","4","8","4","0.8500000000018653","0.8588514289879245","0.5137939453125","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p25/samples.npz"
"160","16","6","7","1.3","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-10.181145491753488","0.11298306509310022","0.0006926129171110462","-10.295612209111678","-51.57648066261561","-133.80669476455128","-82.23021410193567","93.91913154649609","210.8793488853919","2047.3032655341965","0.9996597976241194","9.04645204488455","0.2949247158684143","0.7050752841315857","73.35951061779377","-51.661240899724405","-51.49834673177378","0.0010180885496914095","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p30/samples.npz","True","5","9","4","0.8500000000005147","0.8698444503685011","0.5015190972222222","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p30/samples.npz"
"160","16","6","7","1.35","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-10.549209511820097","0.10717059114996506","4.187067203282879e-05","-10.500091771233636","-56.737643998483215","-138.96785810041888","-82.23021410193567","99.56244777275043","218.99009307329155","1989.0660918464323","0.9712236776593908","9.043537903177821","0.2924574024186456","0.7075425975813544","76.53585056057483","-56.8394590512723","-56.64524403097909","0.0012138438768325432","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p35/samples.npz","True","5","10","4","0.8500000000011353","0.8743579647285562","0.49833984375","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p35/samples.npz"
"160","16","6","7","1.4","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-10.75968995078378","0.09050580797863916","0.00039065698365847723","-10.758659543551941","-62.280806480344296","-144.51102058227997","-82.23021410193567","105.27785306320763","227.1008372611912","1908.7096334606547","0.9319871257132103","9.08090383446743","0.29785824569684854","0.7021417543031514","79.3691448564276","-62.19435300651587","-62.37544758695341","0.0011318411277346564","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p40/samples.npz","True","5","10","4","0.8500000000019695","0.8667629024972261","0.48173828125","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p40/samples.npz"
"160","16","6","7","1.45","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-10.823146753804547","0.014180974807085262","0.004045960713274055","-11.063745569060606","-68.20235714857974","-150.43257125051542","-82.23021410193567","111.06138842048085","235.21158144909091","1949.8866070303984","0.9520930698390617","9.42627639418159","0.3211457717915083","0.6788542282084917","83.7432661764914","-68.27562470084631","-68.13409321275556","0.0008845718005671798","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p45/samples.npz","True","5","10","4","0.8500000000005298","0.8704238186231723","0.471826171875","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p45/samples.npz"
"160","16","6","7","1.5","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-11.238798720645192","0.04697769944228142","0.0012777126861261757","-11.356297889950143","-74.4468975876269","-156.6771116895626","-82.23021410193567","116.90940030232323","243.32232563699057","1900.0175676510828","0.9277429529546303","9.63805860751141","0.3229994313019887","0.6770005686980113","87.76196271191958","-74.3066572635947","-74.6100641038399","0.0018962927515325135","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p50/samples.npz","True","5","10","4","0.8500000000010002","0.8658082233041997","0.4642578125","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p50/samples.npz"
"160","16","6","7","1.55","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-11.669429308526023","0.05304012680234535","0.0011142629940467774","-11.581968861796872","-80.96345747818191","-163.19367158011758","-82.23021410193567","122.81851138361498","251.43306982489028","1935.3164794589802","0.9449787497358302","9.5654424607917","0.31916047115461343","0.6808395288453866","92.53668327540872","-80.87444251062706","-81.06117727770221","0.001167092294219696","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p55/samples.npz","True","6","11","5","0.850000000000859","0.8662785638058836","0.4590731534090909","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p55/samples.npz"
"160","16","6","7","1.6","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-11.901966213793091","0.060496250686434785","0.0014837887536355843","-11.756594873046028","-87.77100033960846","-170.00121444154414","-82.23021410193567","128.78559453343757","259.54381401279","1953.2239024789133","0.9537226086322819","9.745424534078037","0.3268199546223257","0.6731800453776743","97.7259722141988","-88.05956991675406","-87.54732466331106","0.0032015328340187386","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p60/samples.npz","True","6","11","5","0.8500000000003252","0.8653823223845903","0.44917436079545453","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p60/samples.npz"
"160","16","6","7","1.65","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-12.155308803693583","0.04372356316531487","2.4259274237592442e-05","-12.022764961566585","-95.01501533464541","-177.2452294365811","-82.23021410193567","134.80774962692115","267.6545582006896","2048.0","1.0","9.468825710800923","0.31082153320312494","0.689178466796875","103.80829180381446","-94.9544444481626","-95.07949295922866","0.0007815531941628429","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p65/samples.npz","True","6","12","6","0.8500000000023545","0.8636852927379461","0.4341634114583333","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p65/samples.npz"
"160","16","6","7","1.7","2048","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-12.64727106408892","0.05167241157115911","0.0007594577638676547","-12.504729122126845","-102.82244626623135","-185.05266036816704","-82.23021410193567","140.88228285589548","275.76530238858936","2048.0","1.0","10.344976500228757","0.37225341796874994","0.62774658203125","108.30935990435044","-102.6450739936757","-103.03821151918962","0.0024571095344620097","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p70/samples.npz","True","6","12","6","0.8500000000009488","0.8703752390191392","0.4238688151041667","nan","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_007/r_1p70/samples.npz"
"160","16","6","7","1.75","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-12.703944866279627","0.022009446538699268","0.0007660857932342058","-12.653335207457177","-110.6466469647999","-192.87686106673556","-82.23021410193567","147.00668824265728","283.87604657648905","32767.999999999985","0.9999999999999996","10.095739919381963","0.3506622314453126","0.6493377685546874","115.15599856756009","-110.65133848343028","-110.64197735377664","5.8507060335255544e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p75/samples.npz","True","6","12","6","0.8500000000007427","0.8602981183120192","0.41603851318359375","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p75/samples.npz"
"160","16","6","7","1.8","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-13.029246394923625","0.022120956374260904","0.0002342825907608037","-12.861459064180764","-118.88282796692775","-201.11304206886342","-82.23021410193567","153.178631097253","291.98679076438873","32234.405848987648","0.9837159988094375","9.927177819044275","0.336652530177353","0.6633474698226469","122.2619711911282","-118.79784402357595","-118.97571063977367","0.0011116663512357404","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p80/samples.npz","True","7","13","6","0.8500000000014999","0.8622665450904606","0.4082758976862981","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p80/samples.npz"
"160","16","6","7","1.85","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-13.241883200214641","0.01097252855288574","0.0010192712875815358","-13.232159325496072","-127.63622613479356","-209.86644023672923","-82.23021410193567","159.39593319070252","300.0975349522884","32697.114797998576","0.9978367553100151","10.39644836134163","0.36291479361757095","0.637085206382429","128.28749420471172","-127.58390121478055","-127.69144085633964","0.0006721227597442869","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p85/samples.npz","True","7","13","6","0.8500000000001207","0.8612833014062875","0.39828725961538464","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p85/samples.npz"
"160","16","6","7","1.9","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-13.537097022765806","0.010610500970532025","0.0005590340091242929","-13.559584482635994","-136.703025037814","-218.93323913974967","-82.23021410193567","165.656559444822","308.2082791401881","32301.034101212732","0.9857493317020487","10.61957849056582","0.37586486314518297","0.624135136854817","135.13378877025372","-136.81822168641455","-136.59973845898944","0.001365520171406942","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p90/samples.npz","True","7","13","6","0.8500000000006106","0.8595538688400131","0.39269784780649036","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p90/samples.npz"
"160","16","6","7","1.95","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-13.775540622386576","0.010166286094748468","0.001126252059267785","-13.84674897247807","-146.08814300840154","-228.31835711033722","-82.23021410193567","171.95860596407653","316.3190233280877","31806.574226820063","0.9706596138555927","10.717029796783576","0.37757076110740373","0.6224292388925963","143.73875891548923","-146.13276016037793","-146.0454318110533","0.0005458021832788873","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p95/samples.npz","True","7","14","6","0.8500000000014607","0.8672738203933893","0.38494873046875","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_1p95/samples.npz"
"160","16","6","7","2.0","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-14.090764701167478","0.009981866912624404","5.267730961817651e-05","-14.133347832725871","-155.83305857616858","-238.06327267810425","-82.23021410193567","178.30028925655728","324.42976751598746","30711.222715447562","0.9372321385329456","10.777651369089984","0.37679515126413643","0.6232048487358636","151.39474331875027","-155.8367182710083","-155.82941222587309","4.566278209505725e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p00/samples.npz","True","7","14","6","0.850000000000107","0.862463518636065","0.37675040108816965","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p00/samples.npz"
"160","16","6","7","2.05","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-14.534929763223564","0.012266595683470697","0.0007535612444937945","-14.428443771671938","-165.94850726158506","-248.17872136352074","-82.23021410193567","184.67993651008686","332.54051170388715","30520.043259414066","0.9313978045475484","11.08639504951751","0.39704892583564266","0.6029510741643573","159.70699760018104","-165.9600167650992","-165.9371287208547","0.00014305027652810053","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p05/samples.npz","True","7","14","6","0.8500000000003365","0.8616450173784553","0.370391845703125","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p05/samples.npz"
"160","16","6","7","2.1","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-14.723737423093489","0.007740255087565852","0.0006952894191474379","-14.76745024001662","-176.47147343408056","-258.70168753601627","-82.23021410193567","191.09597680593606","340.65125589178683","30340.19564982979","0.9259092910714658","11.485304602228748","0.4148489627281304","0.5851510372718696","167.36476309489834","-176.6593646788241","-176.31336331319991","0.0021625085351510975","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p10/samples.npz","True","7","14","6","0.8500000000002226","0.8611689159137615","0.3616245814732143","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p10/samples.npz"
"160","16","6","7","2.15","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-14.883057035103453","0.0032168533455081243","0.0021521633381272553","-15.09635744784637","-187.34942428085728","-269.57963838279295","-82.23021410193567","197.5469331669891","348.7620000796865","31005.15991103065","0.9462023898629959","11.453477952432543","0.40741095543121725","0.5925890445687827","178.59160408335651","-187.20824988712977","-187.51385735496302","0.0019100466739578436","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p15/samples.npz","True","8","15","7","0.8500000000002421","0.8629673966467405","0.3561014811197917","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p15/samples.npz"
"160","16","6","7","2.2","32768","5.80030947442869","0.0","12.82421257636785","exact_shell_l2_vmf_adaptive_ce_smc","False","True","-15.173141662148385","0.0011381145824497572","0.002886495077482354","-15.380599178559041","-198.54918382886476","-280.7793979308004","-82.23021410193567","204.03141534969433","356.87274426758626","30174.931674371266","0.9208658347891622","11.677147653361954","0.4176270049566312","0.5823729950433688","187.0523660269122","-198.52768940666203","-198.57115042902382","0.00027163138976113996","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p20/samples.npz","True","8","15","7","0.8500000000017724","0.8601084921879704","0.34789835611979164","nan","two_pool_perceptron_alpha0p1_far_split_qc_N160_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N160_p32768/N_0160/dataset_006/ref_007/r_2p20/samples.npz"
"160","16","6","8","0.15","2048","8.182594640166137","0.0","12.673088974048067","prior_matched_vmf_direct_is","True","False","-8.233418475376267","0.9326715102972231","1.7572956058686805e-05","-8.233418475376267","-8.246170793053935","-88.54976286512328","-80.30359207206935","1.7872476823223309","24.045495688775045","1910.1112530887128","0.9326715102972231","8.198320700990777","0.08171678868683221","0.9182832113131678","78.6072371257359","-8.244765944757027","-8.247577617726417","1.7572956058686805e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p15/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p15/samples.npz"
"160","16","6","8","0.2","2048","8.182594640166137","0.0","12.673088974048067","prior_matched_vmf_direct_is","True","False","-8.288155620022447","0.8883720946287283","0.0001775665004603022","-8.288155620022447","-8.336598851121273","-88.64019092319063","-80.30359207206935","3.151556768901173","32.060660918366736","1819.3860497996357","0.8883720946287283","8.22823251430743","0.10950019768033659","0.8904998023196634","77.3845543954343","-8.350905063323651","-8.322494423250003","0.0001775665004603022","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p20/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p20/samples.npz"
"160","16","6","8","0.25","2048","8.182594640166137","0.0","12.673088974048067","prior_matched_vmf_direct_is","True","False","-8.35558267702444","0.8495600327027688","2.9168925131717316e-05","-8.35558267702444","-8.480685935614343","-88.7842780076837","-80.30359207206935","4.874896741410097","40.07582614795841","1739.8989469752705","0.8495600327027688","8.272104114839253","0.1313200890103013","0.8686799109896988","75.84451434735931","-8.478355144245153","-8.483022172266228","2.9168925131717316e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p25/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p25/samples.npz"
"160","16","6","8","0.3","2048","8.182594640166137","0.0","12.673088974048067","prior_matched_vmf_direct_is","True","False","-8.393698239468245","0.7766417785933447","0.00026372394500999706","-8.393698239468245","-8.656126210689527","-88.95971828275887","-80.30359207206935","6.9375720287787175","48.09099137755009","1590.56236255917","0.7766417785933447","8.263900378953249","0.14389514699603873","0.8561048530039612","74.3885474386268","-8.6352508396009","-8.6774466708025","0.00026372394500999706","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p30/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0160/dataset_006/ref_008/r_0p30/samples.npz"
