eta,radius,n_refs,phi_energy_raw_mean,phi_energy_raw_sem,d_phi_energy_raw_dd_mean,d_phi_energy_raw_dd_sem,d2_phi_energy_raw_dd2_mean,d2_phi_energy_raw_dd2_sem,positive_curvature_mean
0.25,0.64,30,-0.14234520197183292,0.0006744047243457456,-0.06531427514490508,0.03829454158454579,-5.788090917526554,2.902326375761991,4.058607080666664
0.25,0.65,30,-0.14418894679675534,0.0006281833774082863,-0.07880292212385093,0.03201239970483536,5.95517149517531,3.013774825691526,9.748096528056324
0.25,0.66,30,-0.14392126041430997,0.000520702711311931,0.05378915475860122,0.03153497301677691,5.358251146138022,2.52373577756208,9.045698439385019
0.25,0.67,30,-0.1431131637015833,0.0005871054347852473,0.0283621007989096,0.02775392922454929,-5.890150978995402,2.7595173893121188,3.4192523138979367
0.25,0.68,30,-0.14335401839833178,0.0004780355181953027,-0.06401386482130692,0.030459293282843507,-3.0218299003022886,2.503981066431754,3.73117975917289
0.25,0.69,30,-0.1443934409980094,0.0005768216882941056,-0.03207449720713728,0.028861692491053758,2.598541361615126,2.7856639989301804,7.811622601776743
0.25,0.7,30,-0.14399550834247452,0.0004706385900070457,-0.012043037589004772,0.03258819355993246,-3.1880248750717413,2.203599221473961,3.40292881682309
0.25,0.71,30,-0.14463430174978953,0.000529336225616799,-0.09583499470857215,0.029996680670223912,0.19352741330852344,2.3850440385196174,5.649153658281183
0.25,0.72,30,-0.14591220823664594,0.0006406148998538792,-0.008172489322834294,0.025324263044900798,6.722913210297801,2.7520249700442934,10.283830647601983
0.25,0.73,30,-0.1447977515362462,0.0005067464676798697,0.03862326949738395,0.032653044899584954,-1.0819343244632884,2.213286620149784,4.1282755648738405
0.25,0.74,30,-0.14513974284669828,0.0005537379946745573,-0.029811175812100073,0.029327117022717505,-3.975306393938547,2.9911653482179856,4.652372908628146
0.25,0.75,30,-0.14539397505248822,0.0005559402789374032,-0.04088285838138707,0.03376525482404733,1.254448959008373,2.8077181806211073,6.703525987767028
0.25,0.76,30,-0.14595740001432603,0.00046230782247415374,-0.0047221966319326,0.033036989293493184,1.1870772595245573,2.5719575347003674,6.341799664048494
0.25,0.77,30,-0.14548841898512685,0.0006258495696166555,-0.0171413131908959,0.026633108463675163,-4.571992729656802,3.172026834094031,5.095279489486166
0.25,0.78,30,-0.14630022627814393,0.0006375287572224741,-0.09616205122506873,0.03647516866131697,-0.4226031016126138,2.3955730647268374,4.95590091765535
0.25,0.79,30,-0.14741166000962821,0.0004861632059178157,-0.025593375223148182,0.026748821112409553,5.96973218833877,3.0679724355290556,10.068648285114547
0.25,0.8,30,-0.1468120937826069,0.00036297061617751597,0.023232592541706783,0.031089103658633942,0.08616381463826416,1.7595679537130975,4.022937197813563
0.25,0.81,30,-0.14694700815879408,0.0005701929632134278,-0.023870098930382895,0.01780239863603401,-1.3611213582842134,2.358044120172958,4.381799383472782
0.25,0.82,30,-0.14728949576121453,0.0004473821578446777,-0.003989834623978112,0.0251793814585226,0.3307917273046953,2.150299539381116,5.12500161833166
0.25,0.83,30,-0.14702680485127365,0.0006066276192357682,-0.01725426438428939,0.03040790132087262,-1.0536908909038663,2.2483807707347205,4.683573171913837
0.25,0.84,30,-0.14763458104890032,0.0005721023393375244,-0.025063652442055454,0.02641110710088343,-0.28792508658118693,2.4101828604772613,5.281432820035465
0.25,0.85,30,-0.14752807790011477,0.000557509364786112,-0.023012766115913134,0.026974521319104782,1.6447378547356777,2.1547975484548307,5.772277221270285
0.25,0.86,30,-0.1480948363712186,0.000510875325559843,0.00783110465265813,0.02751204011959535,0.33334072779844315,2.1886876784669522,4.755534208964389
0.25,0.87,30,-0.1473714558070616,0.0005423763734790122,-0.016345951559944262,0.024208627124367787,-3.3320334023749294,2.714948555412788,4.563496011367956
0.25,0.88,30,-0.14842175540241748,0.00040964670077133197,-0.05880956339484051,0.033850757829848734,0.5142479640554538,2.3490663349916825,5.322076892298228
0.25,0.89,30,-0.1485476470749584,0.0004749296143948371,-0.006060992278835176,0.03157930689000882,4.259059983345085,2.513157690922213,7.890337680423494
0.25,0.9,30,-0.14854297524799417,0.0005499992444836938,0.02637163627206126,0.026277814190567326,0.15160212357005065,3.1369777721007877,7.514961965993943
0.25,0.91,30,-0.14802021434951718,0.0004956993043587249,-0.0030289498074341577,0.03702633591459538,-2.306886197503043,1.8117831473904054,2.7211246583962603
0.25,0.92,30,-0.14860355424414287,0.0005229161344527768,-0.01976608767799964,0.02213868534020459,0.5369970004583112,3.1686574578814084,7.711523967842183
0.25,0.93,30,-0.14841553610307717,0.0005071102194956421,0.007710990201732073,0.031317946256550655,-2.054856348851216,2.417536190255203,4.334787913356932
0.25,0.94,30,-0.14844933444010822,0.00038080490434922316,-0.060863214655022695,0.033757634464319806,-1.5029706938647716,2.352979624486781,4.4817269895309
0.25,0.95,30,-0.14963280039617766,0.00046501775946744203,-0.022348423675562033,0.02502099354905165,2.7000738518546274,3.010110818381504,7.933308597601414
0.25,0.96,30,-0.14889630291361947,0.0004212824378059581,-0.00686173761793011,0.03157019215792059,-2.2941284929052546,2.3357570008778867,3.9658889101505888
0.25,0.97,30,-0.14977003514853626,0.0004440474981301842,-0.06823099353366717,0.026278697662195226,1.270554675292113,2.9782474894898865,6.793018824556721
0.25,0.98,30,-0.1502609227842928,0.0004193960728483715,0.01854935588791217,0.03449872724672802,5.000116581003783,2.114935158312696,7.44832008724772
0.25,0.99,30,-0.14939904803077803,0.0004705608683907009,0.03177133808640858,0.026463050384048354,-2.0597077533285737,4.5925903766739475,9.0916729075832
0.25,1.0,30,-0.1496254960225646,0.0004697808841430066,-0.022644799178659348,0.06633084095605503,-5.4416137265067865,6.369567365000769,11.02951143353605
