beta,radius,claim,finite_derivative_ref_count,finite_derivative_ref_min,coverage_pass,split_derivative_pass,max_split_dlogZ_dr_per_P_diff,max_split_dlogZ_dr_per_P_diff_allowed,bootstrap_pass,bootstrap_sd_dphi_full_dr,bootstrap_sd_dphi_full_dr_max,ce_replay_pass,ce_replay_max_abs_diff,ce_replay_max_abs_diff_allowed,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_energy_dr,dphi_entropic_dr,dphi_full_dr
0.06,2.35,pass,100,100,True,True,0.0011572560454351135,0.004,True,1.5558433613426858e-05,0.012,True,0.0,0.001,-3.9665476163462845,0.38815144381044814,-0.0015585648787215262,0.42536471178363916,0.42380614690491764
0.06,2.36,pass,100,100,True,True,0.0007377594516301153,0.004,True,1.2936456792008515e-05,0.012,True,0.0,0.001,-3.994289016473665,0.33105146456816825,-0.0015694652324061552,0.42356231893709834,0.4219928537046922
0.06,2.37,pass,100,100,True,True,0.0013723285020501772,0.004,True,1.632833457092887e-05,0.012,True,0.0,0.001,-3.944418294841489,0.41454911906157355,-0.0015498696639848681,0.421775136156773,0.42022526649278813
0.06,2.38,pass,100,100,True,True,0.0007020825304411884,0.004,True,1.466457196549917e-05,0.012,True,0.0,0.001,-3.9660563710620496,0.379443295101127,-0.001558371855034204,0.4200029717191396,0.41844459986410537
0.06,2.39,pass,100,100,True,True,0.0006393134081936488,0.004,True,1.2516475592933534e-05,0.012,True,0.0,0.001,-3.986086060694009,0.32658632623692324,-0.0015662420670703376,0.418245637109436,0.4166793950423657
0.06,2.4,pass,100,100,True,True,0.0010003773492046231,0.004,True,1.2548665795072929e-05,0.012,True,0.0,0.001,-4.005318945633244,0.3350025966180763,-0.0015737991927831999,0.4165029469548134,0.41492914776203016
0.06,2.41,pass,100,100,True,True,0.0007495368026517259,0.004,True,1.405362815641001e-05,0.012,True,0.0,0.001,-3.9744695626300586,0.3739943191003982,-0.0015616776277524787,0.4147747189591502,0.4132130413313977
0.06,2.42,pass,100,100,True,True,0.0007260642419439364,0.004,True,1.4070062005960861e-05,0.012,True,0.0,0.001,-4.0213067844551205,0.37582158514688885,-0.0015800812512593793,0.41306077383948436,0.411480692588225
0.06,2.43,pass,100,100,True,True,0.0006015174751211676,0.004,True,1.3830472356498808e-05,0.012,True,0.0,0.001,-3.996710623942253,0.3480897473296495,-0.001570416748110905,0.4113609352640132,0.40979051851590226
0.06,2.44,pass,100,100,True,True,0.0007960238343283182,0.004,True,1.2972020974009364e-05,0.012,True,0.0,0.001,-3.989091336791924,0.34388357286866994,-0.0015674229221186342,0.4096750297916197,0.40810760686950104
0.06,2.45,pass,100,100,True,True,0.0009262909735658152,0.004,True,1.391222565289577e-05,0.012,True,0.0,0.001,-4.025367925336903,0.36995922720704627,-0.0015816769844152862,0.4080028868128784,0.4064212098284631
0.06,2.46,pass,100,100,True,True,0.0006688034876917641,0.004,True,1.7426078920587915e-05,0.012,True,0.0,0.001,-4.010927598141901,0.4367439787519239,-0.0015760029855174465,0.40634433849250085,0.4047683355069834
0.06,2.47,pass,100,100,True,True,0.000684668637473679,0.004,True,1.4662739367597235e-05,0.012,True,0.0,0.001,-4.011657850521201,0.38633064771737224,-0.0015762899216193323,0.40469921971317896,0.4031229297915596
0.06,2.48,pass,100,100,True,True,0.0006000039262658484,0.004,True,1.3239953745493465e-05,0.012,True,0.0,0.001,-4.017062438222643,0.33488370544689067,-0.001578413531718131,0.4030673680207871,0.40148895448906896
0.06,2.49,pass,100,100,True,True,0.0006846664902219432,0.004,True,1.3901645547271124e-05,0.012,True,0.0,0.001,-4.040777458931346,0.35578283028231117,-0.0015877318109749885,0.40144862357090444,0.39986089175992945
0.06,2.5,pass,100,100,True,True,0.0006705723606220735,0.004,True,1.4395596304375071e-05,0.012,True,0.0,0.001,-4.000213578689503,0.3584819399866566,-0.0015717931546913569,0.39984282907662083,0.3982710359219295
0.1,0.01,pass,100,100,True,True,7.171289282832354e-05,0.004,True,2.2632609258208313e-05,0.012,True,0.0,0.001,-1.066336598918899,0.5821463495709062,-0.0004189927697127305,99.96070726915521,99.9602882763855
0.1,0.02,pass,100,100,True,True,0.00011905186506216727,0.004,True,5.55731704549863e-05,0.012,True,0.0,0.001,-3.256663941160175,1.4717659043657805,-0.0012796321969195188,49.980353634577604,49.979074002380685
0.1,0.03,pass,100,100,True,True,0.00013927465074211305,0.004,True,8.747808759880433e-05,0.012,True,0.0,0.001,-5.7072173741276675,2.2318598647361503,-0.002242521561543288,33.320235756385074,33.31799323482353
0.1,0.04,pass,100,100,True,True,0.00015534269503939094,0.004,True,0.00010647270558156283,0.012,True,0.0,0.001,-7.9062756282136455,2.7870179758196714,-0.003106591602441511,24.990176817288802,24.98707022568636
0.1,0.05,pass,100,100,True,True,0.00017518577831939614,0.004,True,0.00011737641158341302,0.012,True,0.0,0.001,-9.712909276931358,3.2364409928074003,-0.0038164672993836377,19.992141453831042,19.98832498653166
0.1,0.06,pass,100,100,True,True,0.00013915696626600854,0.004,True,0.00013320074319959365,0.012,True,0.0,0.001,-11.142443712346326,3.541610658236822,-0.004378170417424883,16.660117878192537,16.655739707775112
0.1,0.07,pass,100,100,True,True,0.00023235585053818272,0.004,True,0.00014753041118594065,0.012,True,0.0,0.001,-12.25604579411152,3.7980859655357455,-0.0048157350860949,14.280101038450743,14.275285303364647
0.1,0.08,pass,100,100,True,True,0.00032139597882711857,0.004,True,0.00015153339312334377,0.012,True,0.0,0.001,-13.067130473562123,3.976203571977376,-0.005134432406114784,12.495088408644401,12.489953976238287
0.1,0.09,pass,100,100,True,True,0.0002025645533791113,0.004,True,0.0001638390464690188,0.012,True,0.0,0.001,-13.680094120975552,4.102390359526637,-0.005375282562269372,11.106745252128357,11.101369969566088
0.1,0.1,pass,100,100,True,True,0.0003532552191556589,0.004,True,0.00016714185006405841,0.012,True,0.0,0.001,-14.135467346851447,4.233938825194262,-0.0055542111382520425,9.996070726915521,9.99051651577727
0.1,0.11,pass,100,100,True,True,0.0002478702604582847,0.004,True,0.00016751375947880783,0.012,True,0.0,0.001,-14.42163654673078,4.311215356664263,-0.005666654831721327,9.087337024468656,9.081670369636935
0.1,0.12,pass,100,100,True,True,0.00020904910163231525,0.004,True,0.00016484471168695693,0.012,True,0.0,0.001,-14.616105064792636,4.361133610648293,-0.005743066823101232,8.330058939096268,8.324315872273168
0.1,0.13,pass,100,100,True,True,0.00015365067543549987,0.004,True,0.00016628710487868458,0.012,True,0.0,0.001,-14.731204858552825,4.402263505192811,-0.005788292675266336,7.6892851745504,7.683496881875134
0.1,0.14,pass,100,100,True,True,0.000164488099544435,0.004,True,0.00018145033327191253,0.012,True,0.0,0.001,-14.770761191646251,4.4297329585872145,-0.005803835438760806,7.140050519225372,7.1342466837866105
0.1,0.15,pass,100,100,True,True,0.00016430090212284017,0.004,True,0.00016993453267344867,0.012,True,0.0,0.001,-14.765346854226694,4.443948495644167,-0.00580170799773151,6.664047151277014,6.658245443279283
0.1,0.16,pass,100,100,True,True,0.00028802233320109185,0.004,True,0.00017300997415649688,0.012,True,0.0,0.001,-14.694465635000913,4.415440066109388,-0.0057738568310416166,6.2475442043222005,6.241770347491159
0.1,0.17,pass,100,100,True,True,0.00020662640565002362,0.004,True,0.00016286270765790076,0.012,True,0.0,0.001,-14.60788855001125,4.385233443445403,-0.005739838330063359,5.880041604067953,5.87430176573789
0.1,0.18,pass,100,100,True,True,0.0002199866829635875,0.004,True,0.00015807645057886447,0.012,True,0.0,0.001,-14.458338987365021,4.348534920814081,-0.00568107622293321,5.553372626064179,5.547691549841246
0.1,0.19,pass,100,100,True,True,0.00020008942930326815,0.004,True,0.0001769258013922534,0.012,True,0.0,0.001,-14.333163296046502,4.321174929586747,-0.005631891275460315,5.261089856271327,5.255457964995866
0.1,0.2,pass,100,100,True,True,0.00032688114749813404,0.004,True,0.0001632931258686632,0.012,True,0.0,0.001,-14.197185399839523,4.295481563625972,-0.005578461846695294,4.998035363457761,4.992456901611066
0.1,0.21,pass,100,100,True,True,0.00023371344159011956,0.004,True,0.0001669476671744124,0.012,True,0.0,0.001,-14.032477768518186,4.237169588423821,-0.005513743720439366,4.760033679483582,4.754519935763143
0.1,0.22,pass,100,100,True,True,0.0002736460278949295,0.004,True,0.00016823242039987004,0.012,True,0.0,0.001,-13.85405737500786,4.182225766607697,-0.0054436374754451315,4.543668512234328,4.538224874758883
0.1,0.23,pass,100,100,True,True,0.00019185128994475713,0.004,True,0.0001584589459014255,0.012,True,0.0,0.001,-13.683608680512613,4.13307594481857,-0.0053766635286886496,4.346117707354574,4.340741043825885
0.1,0.24,pass,100,100,True,True,0.00016343428702747482,0.004,True,0.00015605229440174468,0.012,True,0.0,0.001,-13.508991377304936,4.082020666199011,-0.00530805162173082,4.165029469548134,4.159721417926403
0.1,0.25,pass,100,100,True,True,0.0002684199925564889,0.004,True,0.0001669187984826923,0.012,True,0.0,0.001,-13.320679974754315,4.0181191026674545,-0.005234058929176548,3.998428290766208,3.9931942318370317
0.1,0.26,pass,100,100,True,True,0.00023649990757097393,0.004,True,0.0001551829588628444,0.012,True,0.0,0.001,-13.139166123872462,3.949758372319976,-0.005162737180303522,3.8446425872752,3.8394798500948966
0.1,0.27,pass,100,100,True,True,0.0003013052953968537,0.004,True,0.00015702660690506166,0.012,True,0.0,0.001,-12.962336305423838,3.9026354983539,-0.005093255915687166,3.702248417376118,3.6971551614604308
0.1,0.28,pass,100,100,True,True,0.0002141756837498889,0.004,True,0.0001474959305378725,0.012,True,0.0,0.001,-12.772213974806204,3.835363386522003,-0.005018551660041731,3.570025259612686,3.565006707952644
0.1,0.29,pass,100,100,True,True,0.00026090878160244847,0.004,True,0.00013738173421617972,0.012,True,0.0,0.001,-12.601273996639982,3.799334776436101,-0.004951384674514728,3.446920940315697,3.4419695556411822
0.1,0.3,pass,100,100,True,True,0.0002559487715067515,0.004,True,0.00014225684014050494,0.012,True,0.0,0.001,-12.426752097093857,3.7245580909235696,-0.004882810254260847,3.332023575638507,3.327140765384246
0.1,0.31,pass,100,100,True,True,0.00022618524616656088,0.004,True,0.00014552868628113077,0.012,True,0.0,0.001,-12.241447265348867,3.66746212208419,-0.004809998925480891,3.2245389441662966,3.2197289452408158
0.1,0.32,pass,100,100,True,True,0.0002776477796679458,0.004,True,0.000140727887734048,0.012,True,0.0,0.001,-12.066738629794362,3.615035634954957,-0.004741351131549847,3.1237721021611002,3.1190307510295505
0.1,0.33,pass,100,100,True,True,0.00033082135629316237,0.004,True,0.00013787824058988032,0.012,True,0.0,0.001,-11.89436314495257,3.5479466720739192,-0.004673620096248554,3.0291123414895518,3.0244387213933033
0.1,0.34,pass,100,100,True,True,0.0002073274440906428,0.004,True,0.00014052552317080866,0.012,True,0.0,0.001,-11.714294061114785,3.4759675307345836,-0.004602866035801487,2.9400208020339766,2.935417935998175
0.1,0.35,pass,100,100,True,True,0.0002755597574088934,0.004,True,0.00013051412846896767,0.012,True,0.0,0.001,-11.564357249997881,3.4467495252091527,-0.0045439517681720555,2.8560202076901486,2.8514762559219764
0.1,0.36,pass,100,100,True,True,0.00029622853501601456,0.004,True,0.00013423601497462373,0.012,True,0.0,0.001,-11.4158766990009,3.391087156722221,-0.004485609704911945,2.7766863130320893,2.7722007033271776
0.1,0.37,pass,100,100,True,True,0.000200130967985853,0.004,True,0.00013038037371958128,0.012,True,0.0,0.001,-11.230867155926608,3.3140185989919626,-0.004412914403114581,2.701640737004195,2.6972278226010804
0.1,0.38,pass,100,100,True,True,0.00022320002521774608,0.004,True,0.00013133782765323537,0.012,True,0.0,0.001,-11.078812515742744,3.277849462690943,-0.0043531679826101155,2.6305449281356634,2.6261917601530533
0.1,0.39,pass,100,100,True,True,0.00029608539608689513,0.004,True,0.00012807346297618683,0.012,True,0.0,0.001,-10.926911519020626,3.1976200722635966,-0.004293481932817535,2.5630950581834666,2.558801576250649
0.1,0.4,pass,100,100,True,True,0.0002950643725842562,0.004,True,0.00012103400970071974,0.012,True,0.0,0.001,-10.813000344848911,3.1803892435648002,-0.004248723121748099,2.4990176817288803,2.494768958607132
0.1,0.41,pass,100,100,True,True,0.00027512121123974935,0.004,True,0.00011628750760958374,0.012,True,0.0,0.001,-10.64680478719107,3.1116858605446343,-0.004183420348601599,2.438066030955005,2.4338826106064033
0.1,0.42,pass,100,100,True,True,0.0002753647981862187,0.004,True,0.00011968131094861261,0.012,True,0.0,0.001,-10.490305201239954,3.0454567590700146,-0.00412192738752061,2.380016839741791,2.3758949123542705
0.1,0.43,pass,100,100,True,True,0.0003636786966994105,0.004,True,0.00011266996123390464,0.012,True,0.0,0.001,-10.342205117629966,2.9867818565842166,-0.004063734820286824,2.3246676109105864,2.3206038760902996
0.1,0.44,pass,100,100,True,True,0.0003850303192862711,0.004,True,0.00011884111416959418,0.012,True,0.0,0.001,-10.218961181073782,2.9186947844412443,-0.0040153089120132735,2.271834256117164,2.267818947205151
0.1,0.45,pass,100,100,True,True,0.0002794440259927444,0.004,True,0.00011895564167372514,0.012,True,0.0,0.001,-10.094210051873645,2.8955474850271132,-0.003966290786590824,2.221349050425671,2.2173827596390803
0.1,0.46,pass,100,100,True,True,0.0003585943577552402,0.004,True,0.0001102196822254859,0.012,True,0.0,0.001,-9.949790649588548,2.8565129762055514,-0.003909544459563281,2.173058853677287,2.1691493092177234
0.1,0.47,pass,100,100,True,True,0.00038434276738521015,0.004,True,0.0001125584462694311,0.012,True,0.0,0.001,-9.816942868840597,2.8171122842916563,-0.003857344938640706,2.126823558918196,2.1229662139795553
0.1,0.48,pass,100,100,True,True,0.0003304474978009191,0.004,True,0.00011008478449285167,0.012,True,0.0,0.001,-9.700418892424496,2.7374337618142053,-0.0038115594862178767,2.082514734774067,2.078703175287849
0.1,0.49,pass,100,100,True,True,0.00042175292002935534,0.004,True,0.00010933340625843971,0.012,True,0.0,0.001,-9.599754787312177,2.732678342183475,-0.003772005810338773,2.040014434064392,2.036242428254053
0.1,0.5,pass,100,100,True,True,0.0003016758370235609,0.004,True,0.00010733076434609586,0.012,True,0.0,0.001,-9.464958799959405,2.67891205366171,-0.0037190407858386657,1.999214145383104,1.9954951045972653
0.1,0.51,pass,100,100,True,True,0.0002505495212210906,0.004,True,0.00010293117559387112,0.012,True,0.0,0.001,-9.357237113805732,2.624106275227876,-0.0036767139936368302,1.960013868022651,1.9563371540290142
0.1,0.52,pass,100,100,True,True,0.00035898067780227243,0.004,True,0.00010115817835657981,0.012,True,0.0,0.001,-9.237620853314215,2.6033653373512737,-0.0036297134983552908,1.9223212936376,1.9186915801392446
0.1,0.53,pass,100,100,True,True,0.0002821159977594972,0.004,True,0.00010418383478702712,0.012,True,0.0,0.001,-9.132774882696848,2.5307530422238793,-0.0035885166533189974,1.886051080550098,1.8824625638967791
0.1,0.54,pass,100,100,True,True,0.00028753011135855186,0.004,True,9.298032600121944e-05,0.012,True,0.0,0.001,-8.996867550584405,2.479632560768822,-0.003535114951113715,1.851124208688059,1.8475890937369452
0.1,0.55,pass,100,100,True,True,0.00041592647378077807,0.004,True,9.137187152611369e-05,0.012,True,0.0,0.001,-8.918001491700783,2.4491300180885345,-0.0035041263228686773,1.817467404893731,1.8139632785708621
0.1,0.56,pass,100,100,True,True,0.00039732246880622125,0.004,True,9.72246742951225e-05,0.012,True,0.0,0.001,-8.800049249299615,2.412058976685069,-0.0034577796657365876,1.785012629806343,1.7815548501406062
0.1,0.57,pass,100,100,True,True,0.0003118597820302135,0.004,True,9.850691818397924e-05,0.012,True,0.0,0.001,-8.711603390974902,2.4033752143826264,-0.0034230268726816904,1.753696618757109,1.7502735918844274
0.1,0.58,pass,100,100,True,True,0.0002578414526812671,0.004,True,9.442425515935983e-05,0.012,True,0.0,0.001,-8.614247722832875,2.353445160693015,-0.0033847731720364933,1.7234604701578484,1.720075696985812
0.1,0.59,pass,100,100,True,True,0.0007640570611837527,0.004,True,8.787460380120467e-05,0.012,True,0.0,0.001,-8.52272239307771,2.3192294490697067,-0.0033488103705609867,1.6942492757483933,1.6909004653778323
0.1,0.6,pass,100,100,True,True,0.00027735503403204494,0.004,True,8.872036251245651e-05,0.012,True,0.0,0.001,-8.38632954238031,2.2668249087360164,-0.003295217894844915,1.6660117878192535,1.6627165699244086
0.1,0.61,pass,100,100,True,True,0.0004163714997428437,0.004,True,8.581488872735773e-05,0.012,True,0.0,0.001,-8.281517909501435,2.1997343882766422,-0.003254034542043786,1.6387001191664787,1.635446084624435
0.1,0.62,pass,100,100,True,True,0.00042609313406709255,0.004,True,8.299563676793561e-05,0.012,True,0.0,0.001,-8.197585654737663,2.172548400207673,-0.0032210552670874906,1.6122694720831483,1.6090484168160608
0.1,0.63,pass,100,100,True,True,0.0006023749794109631,0.004,True,8.318016580116957e-05,0.012,True,0.0,0.001,-8.105540745892908,2.133806659924395,-0.003184888308798785,1.5866778931611938,1.583493004852395
0.1,0.64,pass,100,100,True,True,0.00042307686821283896,0.004,True,8.423795952870195e-05,0.012,True,0.0,0.001,-8.03188707552884,2.099986139997623,-0.00315594777034532,1.5618860510805501,1.5587301033102048
0.1,0.65,pass,100,100,True,True,0.0003706051326993196,0.004,True,8.083262040575496e-05,0.012,True,0.0,0.001,-7.924286734250165,2.0586479253111376,-0.003113668657858611,1.5378570349100802,1.5347433662522216
0.1,0.66,pass,100,100,True,True,0.0003803538100207386,0.004,True,8.395398729031608e-05,0.012,True,0.0,0.001,-7.843047544495778,2.0470408746377227,-0.0030817475616879285,1.5145561707447759,1.511474423183088
0.1,0.67,pass,100,100,True,True,0.0004473587450121986,0.004,True,7.61609755571423e-05,0.012,True,0.0,0.001,-7.785238513321515,2.038719169290852,-0.0030590328146646423,1.4919508547635105,1.4888918219488458
0.1,0.68,pass,100,100,True,True,0.0004015090464625287,0.004,True,7.544491936345717e-05,0.012,True,0.0,0.001,-7.681984468139746,1.9710072682386557,-0.003018461480605008,1.4700104010169883,1.4669919395363833
0.1,0.69,pass,100,100,True,True,0.0005507764587559089,0.004,True,7.769522381980738e-05,0.012,True,0.0,0.001,-7.6182247764094155,1.9415633438525104,-0.0029934085565459395,1.4487059024515248,1.4457124938949788
0.1,0.7,pass,100,100,True,True,0.0003490771934393035,0.004,True,7.351766037225993e-05,0.012,True,0.0,0.001,-7.541875378353325,1.9273048434690732,-0.0029634087930661395,1.4280101038450743,1.4250466950520082
0.1,0.71,pass,100,100,True,True,0.0006582091938189957,0.004,True,7.196844926735827e-05,0.012,True,0.0,0.001,-7.46518449995192,1.8771755381719943,-0.002933274852633367,1.4078972854810594,1.404964010628426
0.1,0.72,pass,100,100,True,True,0.0006687941084242569,0.004,True,7.090012478562963e-05,0.012,True,0.0,0.001,-7.358713022093685,1.864437909384326,-0.0028914393014120568,1.3883431565160447,1.3854517172146326
0.1,0.73,pass,100,100,True,True,0.00041616446633573864,0.004,True,7.146025626372364e-05,0.012,True,0.0,0.001,-7.263924098189338,1.8100171337898905,-0.0028541941446716453,1.3693247571117153,1.3664705629670437
0.1,0.74,pass,100,100,True,True,0.00037992431941516317,0.004,True,7.0797960702342e-05,0.012,True,0.0,0.001,-7.238416838468208,1.8065862530479866,-0.0028441716457635394,1.3508203685020974,1.347976196856334
0.1,0.75,pass,100,100,True,True,0.0003250439324737087,0.004,True,6.9907243206361e-05,0.012,True,0.0,0.001,-7.182946226419985,1.78153741942878,-0.0028223757274734715,1.3328094302554028,1.3299870545279293
0.1,0.76,pass,100,100,True,True,0.000513481394657591,0.004,True,6.683691076022561e-05,0.012,True,0.0,0.001,-7.0605086272412905,1.7333836146722066,-0.00277426665117536,1.3152724640678317,1.3124981974166563
0.1,0.77,pass,100,100,True,True,0.0003854179878481675,0.004,True,6.409269492427688e-05,0.012,True,0.0,0.001,-7.002529049553934,1.7033902481672298,-0.0027514848917697186,1.2981910034955222,1.2954395186037524
0.1,0.78,pass,100,100,True,True,0.0004214739127999791,0.004,True,5.9939444270164965e-05,0.012,True,0.0,0.001,-6.9700215021548475,1.6922580254679498,-0.002738711788665952,1.2815475290917333,1.2788088173030674
0.1,0.79,pass,100,100,True,True,0.0004863367852849137,0.004,True,6.626927361645507e-05,0.012,True,0.0,0.001,-6.881448088829786,1.6428092612344958,-0.002703908875768089,1.265325408470319,1.2626214995945508
0.1,0.8,pass,100,100,True,True,0.0004972201614000753,0.004,True,6.273175241737666e-05,0.012,True,0.0,0.001,-6.81932697524007,1.644167938718806,-0.0026794997938074934,1.2495088408644401,1.2468293410706326
0.1,0.81,pass,100,100,True,True,0.00037476505806091767,0.004,True,6.188273164881318e-05,0.012,True,0.0,0.001,-6.767022032554415,1.6192133104805124,-0.002658947753459495,1.2340828057920394,1.23142385803858
0.1,0.82,pass,100,100,True,True,0.000441934405781414,0.004,True,6.501041988161711e-05,0.012,True,0.0,0.001,-6.683132665631883,1.5860886257335247,-0.002625985330307223,1.2190330154775024,1.2164070301471952
0.1,0.83,pass,100,100,True,True,0.00037856966531613046,0.004,True,5.963015284646622e-05,0.012,True,0.0,0.001,-6.614361889912007,1.5595112245024105,-0.0025989634145037357,1.2043458707127135,1.2017469072982097
0.1,0.84,pass,100,100,True,True,0.00041065381355259636,0.004,True,6.0135215322565014e-05,0.012,True,0.0,0.001,-6.582508285502903,1.554641947973228,-0.002586447263458901,1.1900084198708956,1.1874219726074366
0.1,0.85,pass,100,100,True,True,0.0007875032770281481,0.004,True,5.8848958508250685e-05,0.012,True,0.0,0.001,-6.506243355463562,1.5207930500677878,-0.0025564806897695725,1.1760083208135907,1.1734518401238212
0.1,0.86,pass,100,100,True,True,0.0006880566502265354,0.004,True,5.580609204093673e-05,0.012,True,0.0,0.001,-6.462664763613831,1.5040650528396482,-0.0025393574709681064,1.1623338054552932,1.1597944479843252
0.1,0.87,pass,100,100,True,True,0.00048102267443166823,0.004,True,5.4618023558852404e-05,0.012,True,0.0,0.001,-6.378178978926283,1.462092917022644,-0.002506160698988716,1.148973646771899,1.1464674860729103
0.1,0.88,pass,100,100,True,True,0.0005873493757733921,0.004,True,5.326367459074038e-05,0.012,True,0.0,0.001,-6.34970690310258,1.4428075687237145,-0.002494973242869383,1.135917128058582,1.1334221548157126
0.1,0.89,pass,100,100,True,True,0.0006542843946323003,0.004,True,5.647569658810405e-05,0.012,True,0.0,0.001,-6.278877430809279,1.4453008339295288,-0.0024671424089623886,1.1231540142601708,1.1206868718512084
0.1,0.9,pass,100,100,True,True,0.0006412520000393866,0.004,True,5.5947796317194854e-05,0.012,True,0.0,0.001,-6.196753340899795,1.385731531973101,-0.0024348736113555185,1.1106745252128356,1.10823965160148
0.1,0.91,pass,100,100,True,True,0.00036126983508111526,0.004,True,5.892109203274738e-05,0.012,True,0.0,0.001,-6.191777774669772,1.3990580045069254,-0.0024329185755087514,1.0984693106500572,1.0960363920745484
0.1,0.92,pass,100,100,True,True,0.0006787319732248541,0.004,True,5.322540008043984e-05,0.012,True,0.0,0.001,-6.113494141725025,1.3817776172699983,-0.0024021587983202456,1.0865294268386434,1.084127268040323
0.1,0.93,pass,100,100,True,True,0.0006368041196364475,0.004,True,5.2783340958383176e-05,0.012,True,0.0,0.001,-6.085462216731248,1.381684670611526,-0.002391144289481826,1.074846314722099,1.0724551704326173
0.1,0.94,pass,100,100,True,True,0.0006550720828188668,0.004,True,4.9568673963525515e-05,0.012,True,0.0,0.001,-6.036420401877222,1.3380374903914454,-0.0023718744211698316,1.063411779459098,1.0610399050379282
0.1,0.95,pass,100,100,True,True,0.0007212969068893243,0.004,True,5.2073508164114996e-05,0.012,True,0.0,0.001,-5.964478495651386,1.29753169985852,-0.0023436064815919003,1.0522179712542654,1.0498743647726736
0.1,0.96,pass,100,100,True,True,0.0006628999789905218,0.004,True,5.096323027316406e-05,0.012,True,0.0,0.001,-5.916174727225991,1.2747456766336869,-0.0023246266118766173,1.0412573673870336,1.038932740775157
0.1,0.97,pass,100,100,True,True,0.0010930028822625363,0.004,True,4.89422762900639e-05,0.012,True,0.0,0.001,-5.857466625274428,1.2250999831461789,-0.0023015585953927026,1.0305227553521155,1.0282211967567227
0.1,0.98,pass,100,100,True,True,0.0005938741447573525,0.004,True,4.761749186420502e-05,0.012,True,0.0,0.001,-5.815264425814402,1.2681742093747255,-0.002284976198748292,1.020007217032196,1.0177222408334479
0.1,0.99,pass,100,100,True,True,0.0007174392872241041,0.004,True,4.871725874917238e-05,0.012,True,0.0,0.001,-5.801046092258941,1.257403413762419,-0.0022793894272137294,1.0097041138298506,1.0074247244026369
0.1,1.0,pass,100,100,True,True,0.0006812337591987627,0.004,True,4.7845739649350035e-05,0.012,True,0.0,0.001,-5.762236356286458,1.2771753027481945,-0.0022641400221164866,0.999607072691552,0.9973429326694355
0.1,1.01,pass,100,100,True,True,0.0008769398640143234,0.004,True,5.02363091952399e-05,0.012,True,0.0,0.001,-5.712502147683298,1.2122851224429991,-0.0022445980933922588,0.9897099729619329,0.9874653748685406
0.1,1.02,pass,100,100,True,True,0.000606702564947642,0.004,True,4.5263151353013534e-05,0.012,True,0.0,0.001,-5.663137345320823,1.2072951674964805,-0.002225201314467907,0.9800069340113255,0.9777817326968576
0.1,1.03,pass,100,100,True,True,0.0004391200720791318,0.004,True,4.3647440435655656e-05,0.012,True,0.0,0.001,-5.6039792278138005,1.1785663461562925,-0.002201956474583026,0.9704923035840312,0.9682903471094482
0.1,1.04,pass,100,100,True,True,0.0005070669727649026,0.004,True,4.719412811323204e-05,0.012,True,0.0,0.001,-5.588688151533706,1.1819475480026411,-0.002195948193137016,0.9611606468188,0.9589646986256629
0.1,1.05,pass,100,100,True,True,0.0005308650252255387,0.004,True,4.21617253152513e-05,0.012,True,0.0,0.001,-5.5319736150372965,1.1257261769688285,-0.0021736635029616096,0.9520067358967162,0.9498330723937546
0.1,1.06,pass,100,100,True,True,0.0007964296739986529,0.004,True,4.419160656193624e-05,0.012,True,0.0,0.001,-5.498013369859507,1.1355859041776963,-0.002160319595229669,0.943025540275049,0.9408652206798194
0.1,1.07,pass,100,100,True,True,0.0006022295171720605,0.004,True,4.506960886280076e-05,0.012,True,0.0,0.001,-5.450208953670048,1.1126459180917851,-0.0021415359346444196,0.9342122174687402,0.9320706815340958
0.1,1.08,pass,100,100,True,True,0.0006770871321833706,0.004,True,4.084293212658425e-05,0.012,True,0.0,0.001,-5.399988424717327,1.0870599461602921,-0.002121802917374195,0.9255621043440295,0.9234403014266553
0.1,1.09,pass,100,100,True,True,0.000488265988194036,0.004,True,4.145667508399184e-05,0.012,True,0.0,0.001,-5.3430423187248515,1.0665108515665154,-0.002099427237219981,0.9170707088913321,0.9149712816541121
0.1,1.1,pass,100,100,True,True,0.0006234383243037237,0.004,True,4.511203271813499e-05,0.012,True,0.0,0.001,-5.311270558073477,1.0509724055141512,-0.002086943244822584,0.9087337024468655,0.9066467592020429
0.1,1.11,pass,100,100,True,True,0.0005273480118673535,0.004,True,3.8177300992547933e-05,0.012,True,0.0,0.001,-5.293213890953361,1.0086451601614232,-0.0020798482872115367,0.9005469123347315,0.89846706404752
0.1,1.12,pass,100,100,True,True,0.0006489106002344467,0.004,True,4.111554177992058e-05,0.012,True,0.0,0.001,-5.267896819343661,1.0352247465770112,-0.0020699005184061535,0.8925063149031714,0.8904364143847653
0.1,1.13,pass,100,100,True,True,0.0005300641838074365,0.004,True,4.12485600274109e-05,0.012,True,0.0,0.001,-5.224831375924404,1.0357015247262757,-0.002052978929636308,0.8846080289305771,0.8825550500009408
0.1,1.14,pass,100,100,True,True,0.0007032021479500269,0.004,True,4.0047960603699556e-05,0.012,True,0.0,0.001,-5.2513044713614025,1.0478439534058999,-0.0020633809317726535,0.8768483093785545,0.8747849284467819
