beta,radius,finite_reference_coverage_pass,ess_pass,ess_fraction_pass,split_pass,bootstrap_pass,smc_completed_pass,smc_cess_pass,smc_steps_pass,claim,finite_ref_count,finite_ref_min,aggregate_ref_level_ess,aggregate_ref_level_ess_min,q05_ess_fraction,q05_ess_fraction_min,max_split_logZ_per_P_diff,max_split_logZ_per_P_diff_allowed,bootstrap_sd_phi,bootstrap_sd_phi_max,min_smc_cess_fraction,min_smc_cess_fraction_allowed,max_smc_step_count,max_smc_step_count_allowed
0.22,0.21,True,True,True,True,True,True,True,True,pass,100,100,100998.51771554597,25600.0,0.9663697557274913,0.2,1.2052979660497744e-05,0.004,5.95324639566083e-06,0.012,0.938907499652602,0.6,1.0,120.0
0.22,0.22,True,True,True,True,True,True,True,True,pass,100,100,100815.88805138032,25600.0,0.9612589208535549,0.2,1.504777528557958e-05,0.004,6.518180346604459e-06,0.012,0.9291755407310583,0.6,1.0,120.0
0.22,0.23,True,True,True,True,True,True,True,True,pass,100,100,100643.23862705265,25600.0,0.9580336343865047,0.2,1.1909254943225136e-05,0.004,7.1129651774939825e-06,0.012,0.922195337683212,0.6,1.0,120.0
0.22,0.24,True,True,True,True,True,True,True,True,pass,100,100,100439.06588093971,25600.0,0.9539299745918708,0.2,1.2075505817162153e-05,0.004,7.151959493069526e-06,0.012,0.9150250025013436,0.6,1.0,120.0
0.22,0.25,True,True,True,True,True,True,True,True,pass,100,100,100223.57253621652,25600.0,0.9482636919901279,0.2,1.5375677381576772e-05,0.004,8.08973665409045e-06,0.012,0.903545269623139,0.6,1.0,120.0
0.22,0.26,True,True,True,True,True,True,True,True,pass,100,100,100013.9569686213,25600.0,0.9448334079287182,0.2,1.1008492351353288e-05,0.004,7.782685285198587e-06,0.012,0.900737525964451,0.6,1.0,120.0
0.22,0.27,True,True,True,True,True,True,True,True,pass,100,100,99768.39809798816,25600.0,0.9423536041179714,0.2,1.3188049410751976e-05,0.004,8.027481417392544e-06,0.012,0.8876370897637405,0.6,1.0,120.0
0.22,0.28,True,True,True,True,True,True,True,True,pass,100,100,99530.88595910887,25600.0,0.9373018140073892,0.2,1.6026589351071877e-05,0.004,8.026115575887274e-06,0.012,0.8908681442712583,0.6,1.0,120.0
0.22,0.29,True,True,True,True,True,True,True,True,pass,100,100,99236.87959062314,25600.0,0.9297564923407117,0.2,1.769337622165942e-05,0.004,8.622214298552915e-06,0.012,0.8778314702556024,0.6,1.0,120.0
0.22,0.3,True,True,True,True,True,True,True,True,pass,100,100,98981.17199133908,25600.0,0.9275471341176346,0.2,1.4518448265018069e-05,0.004,9.212027009228087e-06,0.012,0.8670512612415965,0.6,1.0,120.0
0.22,0.31,True,True,True,True,True,True,True,True,pass,100,100,98701.5642789282,25600.0,0.9186578115706914,0.2,1.6640180005433336e-05,0.004,9.67838104001876e-06,0.012,0.8658008208074338,0.6,1.0,120.0
0.22,0.32,True,True,True,True,True,True,True,True,pass,100,100,98332.16138475553,25600.0,0.911621646920967,0.2,1.0877500944255027e-05,0.004,9.414108704679598e-06,0.012,0.8446069627240673,0.6,1.0,120.0
0.22,0.33,True,True,True,True,True,True,True,True,pass,100,100,98009.5503671299,25600.0,0.9016596849370672,0.2,1.5966282453793667e-05,0.004,9.282482372241765e-06,0.012,0.8390853027740623,0.6,1.0,120.0
0.22,0.34,True,True,True,True,True,True,True,True,pass,100,100,97616.08994009788,25600.0,0.9005652217962482,0.2,1.188850550810224e-05,0.004,1.0652713583117382e-05,0.012,0.8258304069447875,0.6,1.0,120.0
0.22,0.35,True,True,True,True,True,True,True,True,pass,100,100,97271.73739064713,25600.0,0.8970019406847012,0.2,3.5389727745511276e-05,0.004,1.0644241104011315e-05,0.012,0.8142271936382305,0.6,1.0,120.0
0.22,0.36,True,True,True,True,True,True,True,True,pass,100,100,96849.0858988448,25600.0,0.88657841228977,0.2,1.899828146907577e-05,0.004,1.1109913089115558e-05,0.012,0.8007504853577103,0.6,1.0,120.0
0.22,0.37,True,True,True,True,True,True,True,True,pass,100,100,96522.0287205452,25600.0,0.8804320412128479,0.2,1.847016541585847e-05,0.004,1.1270272327748941e-05,0.012,0.7891163840677717,0.6,1.0,120.0
0.22,0.38,True,True,True,True,True,True,True,True,pass,100,100,96120.23689316552,25600.0,0.8777035616110943,0.2,2.0223325024631357e-05,0.004,1.2249240638862245e-05,0.012,0.7933966610853251,0.6,1.0,120.0
0.22,0.39,True,True,True,True,True,True,True,True,pass,100,100,95613.7055272989,25600.0,0.8669234842861061,0.2,2.216058820532053e-05,0.004,1.2054434685924854e-05,0.012,0.782096196219103,0.6,1.0,120.0
0.22,0.4,True,True,True,True,True,True,True,True,pass,100,100,95189.35528200175,25600.0,0.8544154377837596,0.2,2.7157522860143837e-05,0.004,1.2450630650684384e-05,0.012,0.7599733535617421,0.6,1.0,120.0
0.22,0.41,True,True,True,True,True,True,True,True,pass,100,100,94751.32187878835,25600.0,0.8587524872513749,0.2,2.2122378179078943e-05,0.004,1.2306535768260132e-05,0.012,0.76269416845077,0.6,1.0,120.0
0.22,0.42,True,True,True,True,True,True,True,True,pass,100,100,94494.08393169683,25600.0,0.8484606256891247,0.2,3.471338004663716e-05,0.004,1.260681319641789e-05,0.012,0.7500000000045352,0.6,2.0,120.0
0.22,0.43,True,True,True,True,True,True,True,True,pass,100,100,93972.25809290295,25600.0,0.8407337539710236,0.2,3.098309437716767e-05,0.004,1.3189609996647319e-05,0.012,0.7500000000253392,0.6,2.0,120.0
0.22,0.44,True,True,True,True,True,True,True,True,pass,100,100,93515.07982887916,25600.0,0.8367820513261672,0.2,3.348087907530712e-05,0.004,1.3301333662588094e-05,0.012,0.7500000000365988,0.6,2.0,120.0
0.22,0.45,True,True,True,True,True,True,True,True,pass,100,100,93034.8624831102,25600.0,0.8322895652351164,0.2,2.1178642170147204e-05,0.004,1.334410355854362e-05,0.012,0.7500000000241521,0.6,2.0,120.0
0.22,0.46,True,True,True,True,True,True,True,True,pass,100,100,92479.80127496932,25600.0,0.8154173649861647,0.2,2.4899778668545983e-05,0.004,1.3870213308140876e-05,0.012,0.7500000000689316,0.6,2.0,120.0
0.22,0.47,True,True,True,True,True,True,True,True,pass,100,100,91963.74754986828,25600.0,0.8154730013520906,0.2,2.422208308639121e-05,0.004,1.4139316798572982e-05,0.012,0.7500000000016934,0.6,2.0,120.0
0.22,0.48,True,True,True,True,True,True,True,True,pass,100,100,91509.02876664243,25600.0,0.8088472991337736,0.2,2.9521957889821144e-05,0.004,1.3573588680637254e-05,0.012,0.7500000000356662,0.6,2.0,120.0
0.22,0.49,True,True,True,True,True,True,True,True,pass,100,100,91052.8339795166,25600.0,0.8001963764113468,0.2,2.7836894517866838e-05,0.004,1.458733665477421e-05,0.012,0.7500000000319759,0.6,2.0,120.0
0.22,0.5,True,True,True,True,True,True,True,True,pass,100,100,90407.92695170896,25600.0,0.7882194268978313,0.2,2.4306616315338148e-05,0.004,1.5394883911722464e-05,0.012,0.7500000000589556,0.6,2.0,120.0
0.22,0.51,True,True,True,True,True,True,True,True,pass,100,100,90228.9423923451,25600.0,0.787859352457756,0.2,2.3938193828387253e-05,0.004,1.457582278230615e-05,0.012,0.7500000000042181,0.6,2.0,120.0
0.22,0.52,True,True,True,True,True,True,True,True,pass,100,100,89709.08288063717,25600.0,0.7783050205769171,0.2,2.9746923386983442e-05,0.004,1.4565655243371818e-05,0.012,0.7500000000050527,0.6,2.0,120.0
0.22,0.53,True,True,True,True,True,True,True,True,pass,100,100,89159.83614990184,25600.0,0.7802283290454228,0.2,4.819215018555078e-05,0.004,1.4572990041323868e-05,0.012,0.7500000000022243,0.6,2.0,120.0
0.22,0.54,True,True,True,True,True,True,True,True,pass,100,100,88689.43409525612,25600.0,0.770309732461195,0.2,3.1505841734204314e-05,0.004,1.543008027713662e-05,0.012,0.7500000000098129,0.6,2.0,120.0
0.22,0.55,True,True,True,True,True,True,True,True,pass,100,100,88983.96182573565,25600.0,0.7796931256571387,0.2,4.4864833674277435e-05,0.004,1.4660095976475584e-05,0.012,0.7500000000025674,0.6,2.0,120.0
0.22,0.56,True,True,True,True,True,True,True,True,pass,100,100,88489.76667530881,25600.0,0.7805619437407938,0.2,4.36483742491529e-05,0.004,1.570670737714392e-05,0.012,0.7500000000046204,0.6,2.0,120.0
0.22,0.57,True,True,True,True,True,True,True,True,pass,100,100,88304.98017425361,25600.0,0.7775700704567202,0.2,4.955313470152821e-05,0.004,1.5649407719463743e-05,0.012,0.7500000000003638,0.6,2.0,120.0
0.22,0.58,True,True,True,True,True,True,True,True,pass,100,100,88522.94802256997,25600.0,0.7729500855327345,0.2,2.4640957270742835e-05,0.004,1.6534394791725445e-05,0.012,0.7500000000045378,0.6,2.0,120.0
0.22,0.59,True,True,True,True,True,True,True,True,pass,100,100,88242.2506039534,25600.0,0.7663794572441738,0.2,3.825616894787014e-05,0.004,1.649934356536197e-05,0.012,0.7500000000054824,0.6,2.0,120.0
0.22,0.6,True,True,True,True,True,True,True,True,pass,100,100,88276.14452035796,25600.0,0.7671268084271229,0.2,2.700026596195147e-05,0.004,1.71673931026503e-05,0.012,0.7500000000062711,0.6,2.0,120.0
0.22,0.61,True,True,True,True,True,True,True,True,pass,100,100,89050.89263371055,25600.0,0.7832674779376878,0.2,3.291275863637876e-05,0.004,1.5920649523764895e-05,0.012,0.7500000000030357,0.6,2.0,120.0
0.22,0.62,True,True,True,True,True,True,True,True,pass,100,100,89490.13780634609,25600.0,0.772298334408538,0.2,4.980830392521703e-05,0.004,1.6403864125771168e-05,0.012,0.7500000000005244,0.6,2.0,120.0
0.22,0.63,True,True,True,True,True,True,True,True,pass,100,100,89766.48212980284,25600.0,0.7768240681746831,0.2,2.5733409438330254e-05,0.004,1.737030439611989e-05,0.012,0.7500000000029857,0.6,2.0,120.0
0.22,0.64,True,True,True,True,True,True,True,True,pass,100,100,89816.54107393649,25600.0,0.7657334208567337,0.2,3.243214061446201e-05,0.004,1.7546590926605047e-05,0.012,0.7500000000012298,0.6,2.0,120.0
0.22,0.65,True,True,True,True,True,True,True,True,pass,100,100,90279.5289584486,25600.0,0.7702491277150366,0.2,5.2267901560980154e-05,0.004,1.7516907570927627e-05,0.012,0.7500000000005237,0.6,2.0,120.0
0.22,0.66,True,True,True,True,True,True,True,True,pass,100,100,90706.16425904474,25600.0,0.7737001572502945,0.2,4.289362313402298e-05,0.004,1.7070295536277126e-05,0.012,0.7500000000017614,0.6,2.0,120.0
0.22,0.67,True,True,True,True,True,True,True,True,pass,100,100,90950.50367453604,25600.0,0.7728254394991988,0.2,3.631981982867526e-05,0.004,1.639794182868342e-05,0.012,0.7500000000000054,0.6,2.0,120.0
0.22,0.68,True,True,True,True,True,True,True,True,pass,100,100,91028.53703220349,25600.0,0.7637250648227857,0.2,5.6046349147081443e-05,0.004,1.6264083015349795e-05,0.012,0.7500000000008787,0.6,2.0,120.0
0.22,0.69,True,True,True,True,True,True,True,True,pass,100,100,91685.43926488157,25600.0,0.7751289631957853,0.2,5.193129620473592e-05,0.004,1.8246268817597947e-05,0.012,0.7500000000013244,0.6,2.0,120.0
0.22,0.7,True,True,True,True,True,True,True,True,pass,100,100,92366.35851367802,25600.0,0.7685078188685881,0.2,4.56378077748234e-05,0.004,1.768105510195715e-05,0.012,0.7500000000010493,0.6,2.0,120.0
0.22,0.71,True,True,True,True,True,True,True,True,pass,100,100,91949.11823312982,25600.0,0.7603443960058726,0.2,4.700344689460176e-05,0.004,1.7555076141074332e-05,0.012,0.7500000000015042,0.6,2.0,120.0
0.22,0.72,True,True,True,True,True,True,True,True,pass,100,100,92697.03258114608,25600.0,0.7628858473352119,0.2,4.062427815625245e-05,0.004,1.8694230537722316e-05,0.012,0.7500000000008621,0.6,2.0,120.0
0.22,0.73,True,True,True,True,True,True,True,True,pass,100,100,93396.00595182052,25600.0,0.761541905367114,0.2,5.313082623337476e-05,0.004,1.9564784019307465e-05,0.012,0.7500000000021337,0.6,2.0,120.0
0.22,0.74,True,True,True,True,True,True,True,True,pass,100,100,94121.13286708662,25600.0,0.7760126772755251,0.2,3.859971653334706e-05,0.004,1.9456773154073947e-05,0.012,0.7500000000017141,0.6,2.0,120.0
0.22,0.75,True,True,True,True,True,True,True,True,pass,100,100,94729.10859016128,25600.0,0.7779912294301119,0.2,4.476877938061912e-05,0.004,2.0097931240802706e-05,0.012,0.7500000000011259,0.6,2.0,120.0
0.22,0.76,True,True,True,True,True,True,True,True,pass,100,100,95540.4329749104,25600.0,0.7704589718623684,0.2,4.3594301442798684e-05,0.004,1.9247040492065285e-05,0.012,0.7500000000014616,0.6,2.0,120.0
0.22,0.77,True,True,True,True,True,True,True,True,pass,100,100,96105.70704211429,25600.0,0.7761582472415137,0.2,3.941666128042956e-05,0.004,1.9202757029784563e-05,0.012,0.7500000000004291,0.6,2.0,120.0
0.22,0.78,True,True,True,True,True,True,True,True,pass,100,100,96511.80239545915,25600.0,0.7692699013108096,0.2,5.071888488967142e-05,0.004,1.895833935164179e-05,0.012,0.7500000000002286,0.6,2.0,120.0
0.22,0.79,True,True,True,True,True,True,True,True,pass,100,100,96795.21660580175,25600.0,0.7677814289405813,0.2,4.5164850465977844e-05,0.004,1.8427813545152152e-05,0.012,0.7500000000006156,0.6,3.0,120.0
0.22,0.8,True,True,True,True,True,True,True,True,pass,100,100,97107.36692610846,25600.0,0.7650031931484692,0.2,4.6250920405193195e-05,0.004,1.7511233523890904e-05,0.012,0.7500000000000667,0.6,3.0,120.0
0.22,0.81,True,True,True,True,True,True,True,True,pass,100,100,98670.33625826742,25600.0,0.7793840844112779,0.2,6.637191087053243e-05,0.004,1.7620363956133576e-05,0.012,0.750000000000106,0.6,2.0,120.0
0.22,0.82,True,True,True,True,True,True,True,True,pass,100,100,98664.98118644208,25600.0,0.7701271596541974,0.2,6.244827417023558e-05,0.004,1.8955861885180847e-05,0.012,0.7500000000003292,0.6,3.0,120.0
0.22,0.83,True,True,True,True,True,True,True,True,pass,100,100,99447.51998515119,25600.0,0.7755310209302511,0.2,5.2900348067725126e-05,0.004,1.9288192427850058e-05,0.012,0.7500000000001473,0.6,3.0,120.0
0.22,0.84,True,True,True,True,True,True,True,True,pass,100,100,100439.42866156565,25600.0,0.7756157081650732,0.2,5.5084965699136424e-05,0.004,1.9305445053083832e-05,0.012,0.7500000000007782,0.6,3.0,120.0
0.22,0.85,True,True,True,True,True,True,True,True,pass,100,100,100563.03012663905,25600.0,0.856174183957927,0.2,5.4994187791921176e-05,0.004,1.875250403803766e-05,0.012,0.7500000000012278,0.6,3.0,120.0
0.22,0.86,True,True,True,True,True,True,True,True,pass,100,100,101072.38001154203,25600.0,0.8596834442816634,0.2,5.987000419931427e-05,0.004,1.8672998388148925e-05,0.012,0.7500000000001593,0.6,3.0,120.0
0.22,0.87,True,True,True,True,True,True,True,True,pass,100,100,100538.83620633431,25600.0,0.7842451560265146,0.2,4.4361288528022984e-05,0.004,1.8607199441535108e-05,0.012,0.7500000000000734,0.6,3.0,120.0
0.22,0.88,True,True,True,True,True,True,True,True,pass,100,100,101849.2514273191,25600.0,1.0,0.2,5.033982724806724e-05,0.004,1.9616348738275914e-05,0.012,0.7500000000003645,0.6,3.0,120.0
0.22,0.89,True,True,True,True,True,True,True,True,pass,100,100,101826.50858049378,25600.0,1.0,0.2,5.53862458037077e-05,0.004,1.9159100294783374e-05,0.012,0.7500000000000674,0.6,3.0,120.0
0.22,0.9,True,True,True,True,True,True,True,True,pass,100,100,102014.8757016657,25600.0,1.0,0.2,6.015618906157675e-05,0.004,2.0479409693886904e-05,0.012,0.7500000000000747,0.6,3.0,120.0
0.22,0.91,True,True,True,True,True,True,True,True,pass,100,100,102028.00619467456,25600.0,1.0,0.2,5.758445983096822e-05,0.004,1.9920405154874676e-05,0.012,0.7500000000008681,0.6,3.0,120.0
0.22,0.92,True,True,True,True,True,True,True,True,pass,100,100,101894.16300578162,25600.0,1.0,0.2,4.680066890054584e-05,0.004,1.9645887640445012e-05,0.012,0.7500000000000707,0.6,3.0,120.0
0.22,0.93,True,True,True,True,True,True,True,True,pass,100,100,101991.3799797467,25600.0,1.0,0.2,6.1002668115739724e-05,0.004,1.9993546757264053e-05,0.012,0.7500000000001473,0.6,3.0,120.0
0.22,0.94,True,True,True,True,True,True,True,True,pass,100,100,102380.24727097999,25600.0,1.0,0.2,5.941814482341981e-05,0.004,1.8461784498398035e-05,0.012,0.7500000000004744,0.6,3.0,120.0
0.22,0.95,True,True,True,True,True,True,True,True,pass,100,100,102233.54395124209,25600.0,1.0,0.2,5.4941665839729884e-05,0.004,1.9440448969068347e-05,0.012,0.7500000000000487,0.6,3.0,120.0
0.22,0.96,True,True,True,True,True,True,True,True,pass,100,100,102236.08269010314,25600.0,1.0,0.2,6.592249467196243e-05,0.004,1.8373219454000475e-05,0.012,0.7500000000001087,0.6,3.0,120.0
0.22,0.97,True,True,True,True,True,True,True,True,pass,100,100,102221.19583641819,25600.0,1.0,0.2,5.273351743998087e-05,0.004,2.014923364697452e-05,0.012,0.7500000000016108,0.6,3.0,120.0
0.22,0.98,True,True,True,True,True,True,True,True,pass,100,100,102360.97733213525,25600.0,1.0,0.2,4.887979045806328e-05,0.004,2.082187872874441e-05,0.012,0.7500000000004391,0.6,3.0,120.0
0.22,0.99,True,True,True,True,True,True,True,True,pass,100,100,102338.01560512863,25600.0,1.0,0.2,8.840874762191594e-05,0.004,1.8557449762980455e-05,0.012,0.750000000001746,0.6,3.0,120.0
0.22,1.0,True,True,True,True,True,True,True,True,pass,100,100,102354.5044316742,25600.0,1.0,0.2,6.725780417153973e-05,0.004,2.147001241615476e-05,0.012,0.7500000000001953,0.6,3.0,120.0
0.22,1.01,True,True,True,True,True,True,True,True,pass,100,100,102348.0517745024,25600.0,0.999719008758417,0.2,6.079753990261848e-05,0.004,2.007938313409408e-05,0.012,0.7500000000013877,0.6,3.0,120.0
0.22,1.02,True,True,True,True,True,True,True,True,pass,100,100,102319.73653640221,25600.0,1.0,0.2,6.0891040231041206e-05,0.004,1.982394692874962e-05,0.012,0.7500000000001467,0.6,3.0,120.0
0.22,1.03,True,True,True,True,True,True,True,True,pass,100,100,102332.29602580887,25600.0,0.9999153753472756,0.2,8.968291202646702e-05,0.004,2.0988034291622388e-05,0.012,0.7500000000000834,0.6,3.0,120.0
0.22,1.04,True,True,True,True,True,True,True,True,pass,100,100,102322.2913935601,25600.0,0.9998456415107192,0.2,6.13927981571439e-05,0.004,2.117426044280748e-05,0.012,0.7500000000004657,0.6,3.0,120.0
0.22,1.05,True,True,True,True,True,True,True,True,pass,100,100,102296.03140291998,25600.0,0.9983999273480705,0.2,8.148398761546893e-05,0.004,2.0851732839847163e-05,0.012,0.7500000000009327,0.6,3.0,120.0
0.22,1.06,True,True,True,True,True,True,True,True,pass,100,100,102300.5611419738,25600.0,0.9981479409241497,0.2,4.9036714329568264e-05,0.004,2.0618600054304508e-05,0.012,0.7500000000002752,0.6,3.0,120.0
0.22,1.07,True,True,True,True,True,True,True,True,pass,100,100,102308.8724564968,25600.0,0.9991127084631694,0.2,6.990016098660391e-05,0.004,1.9967471283071217e-05,0.012,0.750000000000992,0.6,3.0,120.0
0.22,1.08,True,True,True,True,True,True,True,True,pass,100,100,102253.42132858367,25600.0,0.9990537559493925,0.2,7.284949750759223e-05,0.004,1.936264081918589e-05,0.012,0.750000000000176,0.6,3.0,120.0
0.22,1.09,True,True,True,True,True,True,True,True,pass,100,100,102245.19893238258,25600.0,0.9975791148930789,0.2,4.863490561443183e-05,0.004,2.0350753831392833e-05,0.012,0.7500000000002572,0.6,3.0,120.0
0.22,1.1,True,True,True,True,True,True,True,True,pass,100,100,102194.30134584203,25600.0,0.9938351335856137,0.2,9.11587343319847e-05,0.004,2.1280969166927307e-05,0.012,0.75000000000016,0.6,3.0,120.0
0.22,1.11,True,True,True,True,True,True,True,True,pass,100,100,102189.37980793594,25600.0,0.9902288660587486,0.2,7.59365899343167e-05,0.004,2.111600184408014e-05,0.012,0.7500000000004544,0.6,3.0,120.0
0.22,1.12,True,True,True,True,True,True,True,True,pass,100,100,102154.37572368288,25600.0,0.9916799786625375,0.2,7.308881137430505e-05,0.004,2.0488013241126875e-05,0.012,0.7500000000000707,0.6,3.0,120.0
0.22,1.13,True,True,True,True,True,True,True,True,pass,100,100,102146.03356775531,25600.0,0.988649330675457,0.2,8.026522497448651e-05,0.004,2.0751613369621026e-05,0.012,0.7500000000008021,0.6,3.0,120.0
0.22,1.14,True,True,True,True,True,True,True,True,pass,100,100,102106.4316472878,25600.0,0.9870812636399998,0.2,7.550910346762214e-05,0.004,2.0988135047080418e-05,0.012,0.7500000000007315,0.6,3.0,120.0
0.22,1.15,True,True,True,True,True,True,True,True,pass,100,100,102044.58013259822,25600.0,0.9905855271654527,0.2,6.593247804354341e-05,0.004,2.084511909682266e-05,0.012,0.7500000000001363,0.6,3.0,120.0
0.22,1.16,True,True,True,True,True,True,True,True,pass,100,100,101964.32505159106,25600.0,0.9779995178509416,0.2,9.982039049072129e-05,0.004,2.0254133214005737e-05,0.012,0.750000000000192,0.6,3.0,120.0
0.22,1.17,True,True,True,True,True,True,True,True,pass,100,100,101943.15248273937,25600.0,0.9750748873052212,0.2,9.610593164013176e-05,0.004,2.177551241436401e-05,0.012,0.7500000000003205,0.6,3.0,120.0
0.22,1.18,True,True,True,True,True,True,True,True,pass,100,100,101890.72489876958,25600.0,0.973399017859653,0.2,8.480424274242432e-05,0.004,2.1404494551519054e-05,0.012,0.7500000000004671,0.6,3.0,120.0
0.22,1.19,True,True,True,True,True,True,True,True,pass,100,100,101882.21627209545,25600.0,0.9756496889793651,0.2,6.654626055710138e-05,0.004,2.270125581951535e-05,0.012,0.7500000000007835,0.6,3.0,120.0
0.22,1.2,True,True,True,True,True,True,True,True,pass,100,100,101882.66240926542,25600.0,0.973819650081281,0.2,7.806648017125202e-05,0.004,2.027453892616174e-05,0.012,0.7500000000003522,0.6,3.0,120.0
0.22,1.21,True,True,True,True,True,True,True,True,pass,100,100,101734.75782860197,25600.0,0.969724984509142,0.2,6.33280463220831e-05,0.004,2.1413939301840874e-05,0.012,0.7500000000004095,0.6,3.0,120.0
0.22,1.22,True,True,True,True,True,True,True,True,pass,100,100,101695.57930933258,25600.0,0.9698405715663717,0.2,9.056493883010798e-05,0.004,2.0656490589804315e-05,0.012,0.750000000000154,0.6,3.0,120.0
0.22,1.23,True,True,True,True,True,True,True,True,pass,100,100,101602.51209478891,25600.0,0.9620758039938977,0.2,8.690688026112411e-05,0.004,2.0904166109926014e-05,0.012,0.7500000000001104,0.6,3.0,120.0
0.22,1.24,True,True,True,True,True,True,True,True,pass,100,100,101542.63106827789,25600.0,0.9604017890684157,0.2,8.594839487169524e-05,0.004,2.008809901751993e-05,0.012,0.7500000000008388,0.6,3.0,120.0
0.22,1.25,True,True,True,True,True,True,True,True,pass,100,100,101447.60254176689,25600.0,0.9524299107438232,0.2,9.477519154870969e-05,0.004,2.019777080581644e-05,0.012,0.7500000000000021,0.6,3.0,120.0
0.22,1.26,True,True,True,True,True,True,True,True,pass,100,100,101376.50663488408,25600.0,0.9528572551328081,0.2,7.50727955044516e-05,0.004,2.0732476768770308e-05,0.012,0.7500000000000447,0.6,3.0,120.0
0.22,1.27,True,True,True,True,True,True,True,True,pass,100,100,101322.36234698971,25600.0,0.9508246661854765,0.2,9.119832584986459e-05,0.004,2.0202705288324136e-05,0.012,0.7500000000008494,0.6,3.0,120.0
0.22,1.28,True,True,True,True,True,True,True,True,pass,100,100,101221.83085092872,25600.0,0.9325178909238767,0.2,8.540988256532765e-05,0.004,2.1280247027170383e-05,0.012,0.7500000000001533,0.6,3.0,120.0
0.22,1.29,True,True,True,True,True,True,True,True,pass,100,100,101195.3825899192,25600.0,0.944607195484263,0.2,7.432308555642716e-05,0.004,2.0787744471595566e-05,0.012,0.750000000000073,0.6,3.0,120.0
0.22,1.3,True,True,True,True,True,True,True,True,pass,100,100,100898.01850513066,25600.0,0.9291319473469951,0.2,0.00010017267242431344,0.004,2.131129551318878e-05,0.012,0.7500000000000527,0.6,3.0,120.0
0.22,1.31,True,True,True,True,True,True,True,True,pass,100,100,100884.05688208027,25600.0,0.935790439138759,0.2,7.385817068743606e-05,0.004,2.0830213235230477e-05,0.012,0.7500000000004627,0.6,3.0,120.0
0.22,1.32,True,True,True,True,True,True,True,True,pass,100,100,100730.78695234336,25600.0,0.935625343501711,0.2,8.467012312891737e-05,0.004,2.126637833124368e-05,0.012,0.7500000000002133,0.6,3.0,120.0
0.22,1.33,True,True,True,True,True,True,True,True,pass,100,100,100621.65237327626,25600.0,0.919731414844408,0.2,6.88149888965009e-05,0.004,2.16023387066937e-05,0.012,0.7500000000000044,0.6,3.0,120.0
0.22,1.34,True,True,True,True,True,True,True,True,pass,100,100,100563.38300226643,25600.0,0.924668929655739,0.2,0.00014487977558437344,0.004,2.129898635032084e-05,0.012,0.750000000000174,0.6,3.0,120.0
0.22,1.35,True,True,True,True,True,True,True,True,pass,100,100,100444.8580219766,25600.0,0.9245787166775304,0.2,7.921280451582645e-05,0.004,2.1626186887248352e-05,0.012,0.7500000000000331,0.6,3.0,120.0
0.22,1.36,True,True,True,True,True,True,True,True,pass,100,100,100117.10610751492,25600.0,0.9052691166507236,0.2,7.355344065660247e-05,0.004,2.1847673943704923e-05,0.012,0.7500000000003152,0.6,3.0,120.0
0.22,1.37,True,True,True,True,True,True,True,True,pass,100,100,100268.5406907206,25600.0,0.9172659336700597,0.2,0.00010022114146020346,0.004,2.1474553738050264e-05,0.012,0.7500000000003565,0.6,3.0,120.0
0.22,1.38,True,True,True,True,True,True,True,True,pass,100,100,99943.85132840791,25600.0,0.9038897405350328,0.2,0.00011902645625067935,0.004,2.112124126580462e-05,0.012,0.7500000000006243,0.6,3.0,120.0
0.22,1.39,True,True,True,True,True,True,True,True,pass,100,100,99632.17823394164,25600.0,0.8976318466020923,0.2,0.00010837597149625762,0.004,2.192241584878889e-05,0.012,0.7500000000001373,0.6,3.0,120.0
0.22,1.4,True,True,True,True,True,True,True,True,pass,100,100,99743.14727535032,25600.0,0.890628022456089,0.2,7.302838045176754e-05,0.004,2.085488702630334e-05,0.012,0.7500000000023559,0.6,3.0,120.0
0.22,1.41,True,True,True,True,True,True,True,True,pass,100,100,99790.95873031701,25600.0,0.8958885475740733,0.2,0.00010424652098267453,0.004,2.0836468265347005e-05,0.012,0.750000000000112,0.6,4.0,120.0
0.22,1.42,True,True,True,True,True,True,True,True,pass,100,100,99319.39168799436,25600.0,0.8796088611146201,0.2,7.392636846520676e-05,0.004,2.1730579378366803e-05,0.012,0.7500000000015069,0.6,4.0,120.0
0.22,1.43,True,True,True,True,True,True,True,True,pass,100,100,99173.28739565758,25600.0,0.8738795867881095,0.2,8.716249845117137e-05,0.004,2.060087056581831e-05,0.012,0.7500000000002073,0.6,3.0,120.0
0.22,1.44,True,True,True,True,True,True,True,True,pass,100,100,99158.74102618734,25600.0,0.8952835819497028,0.2,9.397791935271379e-05,0.004,2.10922422999341e-05,0.012,0.7500000000001064,0.6,4.0,120.0
0.22,1.45,True,True,True,True,True,True,True,True,pass,100,100,98832.8873440682,25600.0,0.8754579430954931,0.2,9.668194804461032e-05,0.004,2.0822153404520957e-05,0.012,0.7500000000000044,0.6,4.0,120.0
0.22,1.46,True,True,True,True,True,True,True,True,pass,100,100,98389.6099389206,25600.0,0.8659317826611388,0.2,0.00012396254833429827,0.004,2.2076159981026277e-05,0.012,0.7500000000002076,0.6,3.0,120.0
0.22,1.47,True,True,True,True,True,True,True,True,pass,100,100,98654.49817407428,25600.0,0.8841428939775321,0.2,0.00010012461058402126,0.004,2.23212288099475e-05,0.012,0.7500000000002239,0.6,4.0,120.0
