beta,radius,finite_ref_count,mean_logZ_inf,mean_logZ_inf_full,sd_logZ_inf,sd_logZ_inf_full,mean_logZ_inf_per_P,mean_logZ_inf_full_per_P,mean_reference_prior_log_weight,mean_theta_ref_norm_sq,aggregate_ref_level_ess,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_weighted_error,mean_weighted_accuracy,mean_weighted_ce_l2_ratio,min_smc_cess_fraction,max_smc_step_count,mean_smc_step_count,mean_smc_mh_acceptance,claim
0.06,1.76,100,-13.739377840785917,-16.89338106736233,3.4439646596128286,4.097946334944894,-0.0053985767547292405,-0.00663787075338402,-3.1540032265764113,16053.876423273936,95925.35617338686,0.7981941590556533,0.00034513479793275484,0.00012800771591130216,0.475172970409285,0.5248270295907149,2.1859016414372734,0.7500000000002326,6.0,4.23,0.8363191062409813,pass
0.06,1.77,100,-13.780847797106432,-16.934851023682846,3.446813738759638,4.103137598589943,-0.005414871433047714,-0.006654165431702493,-3.1540032265764113,16053.876423273936,96402.26615929925,0.810103467129386,0.0002731510524853104,0.0001324395696523403,0.4752878189249645,0.5247121810750355,2.178740170410909,0.750000000000493,6.0,4.24,0.8356756445594337,pass
0.06,1.78,100,-13.800435542407167,-16.95443876898358,3.4191439241296973,4.07737658530214,-0.005422567993087295,-0.006661861991742075,-3.1540032265764113,16053.876423273936,95790.40331491793,0.8056515689388164,0.00036131637319963714,0.00012769272850731193,0.47582262102771944,0.5241773789722806,2.1696400969412197,0.7500000000002166,6.0,4.26,0.8345638922709235,pass
0.06,1.79,100,-13.847280874322598,-17.00128410089901,3.426265284924827,4.08245787721864,-0.005440974803270176,-0.006680268801924955,-3.1540032265764113,16053.876423273936,95629.3767841065,0.7949775116441008,0.00033379619038415476,0.00012602863923077195,0.47546884708800236,0.5245311529119977,2.1680356990989136,0.75000000000017,6.0,4.21,0.8341581460531655,pass
0.06,1.8,100,-13.857677833595531,-17.01168106017195,3.4392178853392434,4.096683891465568,-0.005445060052493332,-0.0066843540511481135,-3.1540032265764113,16053.876423273936,95874.85725541449,0.8014432879560144,0.00048162115025299955,0.0001430858032817271,0.4753799627029651,0.524620037297035,2.1518788189908102,0.7500000000000181,6.0,4.24,0.8330836525128517,pass
0.06,1.81,100,-13.951766196153002,-17.10576942272941,3.444595919614473,4.1022673296675345,-0.005482029939549314,-0.00672132393820409,-3.1540032265764113,16053.876423273936,95956.4852655241,0.810757559893481,0.0003340377338632776,0.00013425922037875102,0.4758336118297538,0.5241663881702462,2.160855478706908,0.7500000000002166,6.0,4.32,0.8329130436620672,pass
0.06,1.82,100,-13.984478512889652,-17.138481739466062,3.4364379140750763,4.090334521086941,-0.005494883502117741,-0.00673417750077252,-3.1540032265764113,16053.876423273936,96490.48271577126,0.81898663700343,0.0003411924792241003,0.00012568774932425952,0.4763060165557661,0.5236939834442339,2.1552431672502728,0.7500000000001633,6.0,4.27,0.8315855556119227,pass
0.06,1.83,100,-14.04672525900741,-17.20072848558382,3.4792143796561352,4.138762890156162,-0.005519341948529434,-0.006758635947184212,-3.1540032265764113,16053.876423273936,96571.83067563672,0.8085389891076757,0.0003329438614184453,0.0001346904951391255,0.47614224305823977,0.5238577569417603,2.1563842170661474,0.7500000000002606,6.0,4.25,0.8309747566344247,pass
0.06,1.84,100,-14.056744432657938,-17.210747659234354,3.4594574047137727,4.114678318854054,-0.005523278755464808,-0.0067625727541195885,-3.1540032265764113,16053.876423273936,96015.48636130481,0.8011559136624044,0.0002592928888223023,0.00013479831541139876,0.4759509887671601,0.5240490112328399,2.143369726737413,0.7500000000000328,6.0,4.31,0.8292097375822962,pass
0.06,1.85,100,-14.074664566435825,-17.228667793012235,3.4236743003821974,4.079745820222727,-0.005530320065397181,-0.006769614064051959,-3.1540032265764113,16053.876423273936,96014.84609223282,0.7902592987195728,0.0003726332764640754,0.00014074069365085847,0.4761963016520207,0.5238036983479794,2.127796303876509,0.7500000000005943,6.0,4.37,0.8287215556795634,pass
0.06,1.86,100,-14.146959549450992,-17.3009627760274,3.4765280687434066,4.1331939575393335,-0.00555872673848762,-0.006798020737142398,-3.1540032265764113,16053.876423273936,95368.11575801193,0.7960024182444271,0.00032698111714276717,0.00013741431751638984,0.4764210248420179,0.523578975157982,2.136518744612872,0.7500000000000467,6.0,4.27,0.829508996916712,pass
0.06,1.87,100,-14.179685382021479,-17.33368860859789,3.4570508607862096,4.117137537108997,-0.005571585611796259,-0.006810879610451037,-3.1540032265764113,16053.876423273936,95879.97884256457,0.7793870014380919,0.0006008797750915562,0.00013410330646100585,0.47660608779603636,0.5233939122039637,2.1256505956205163,0.7500000000002073,6.0,4.32,0.8282027748184975,pass
0.06,1.88,100,-14.226217746513962,-17.380220973090378,3.4858371325377617,4.145893060766467,-0.005589869448532008,-0.0068291634471867885,-3.1540032265764113,16053.876423273936,96198.36201340011,0.787698494131165,0.0004220045612698583,0.00012713931817960044,0.4766119095517837,0.5233880904482163,2.118592872508439,0.7500000000002859,6.0,4.35,0.8268451345204275,pass
0.06,1.89,100,-14.25792255478062,-17.411925781357034,3.4682333358343023,4.124586843612685,-0.005602327133509085,-0.006841621132163864,-3.1540032265764113,16053.876423273936,96690.49011563348,0.7965443809130279,0.00036639184478522917,0.00013593078947530008,0.4767161489514167,0.5232838510485833,2.112331106119022,0.7500000000003032,6.0,4.37,0.8272931744904402,pass
0.06,1.9,100,-14.318907921116931,-17.472911147693345,3.4758218167911186,4.133614492450529,-0.0056262899493583225,-0.006865583948013103,-3.1540032265764113,16053.876423273936,96760.02837056063,0.8011479773982828,0.00038991845984129336,0.00013726287480479677,0.4772704079056194,0.5227295920943805,2.113216421342046,0.7500000000011439,6.0,4.37,0.8268390672912156,pass
0.06,1.91,100,-14.346261349793242,-17.500264576369652,3.494201464471462,4.1526697777247685,-0.005637037858464928,-0.006876331857119706,-3.1540032265764113,16053.876423273936,96164.8298558906,0.7948203632537372,0.00032163573525336835,0.00012991110745543723,0.4767265418177662,0.5232734581822338,2.1000773313697265,0.7500000000002279,6.0,4.42,0.82592035872114,pass
0.06,1.92,100,-14.380948656824396,-17.534951883400808,3.4716616132825946,4.131234383726548,-0.005650667448653986,-0.0068899614473087656,-3.1540032265764113,16053.876423273936,96751.54016384251,0.802887089170517,0.0002471670231090823,0.0001395079140421696,0.4773570102433758,0.5226429897566242,2.1033047837081593,0.7500000000008028,6.0,4.36,0.8241842539513438,pass
0.06,1.93,100,-14.401428690519442,-17.555431917095856,3.484301870291979,4.145208605239446,-0.005658714613170704,-0.006898008611825483,-3.1540032265764113,16053.876423273936,97293.36253536303,0.8109864830725152,0.0003473214356819051,0.00013696906782505227,0.4768876246124861,0.5231123753875139,2.0855769541429208,0.7500000000001047,6.0,4.47,0.8216179090007215,pass
0.06,1.94,100,-14.459086927676722,-17.613090154253136,3.4948611259102784,4.154466733031736,-0.005681370109106767,-0.006920664107761547,-3.1540032265764113,16053.876423273936,96156.1634829935,0.783673776689127,0.00033841384608283837,0.00013207447237005075,0.47711152002568347,0.5228884799743165,2.0802519624831826,0.7500000000003179,6.0,4.47,0.8233740347109488,pass
0.06,1.95,100,-14.468909791852731,-17.62291301842914,3.463580453155541,4.1264300779603875,-0.005685229780688696,-0.0069245237793434744,-3.1540032265764113,16053.876423273936,97528.33367638814,0.811860701019565,0.0003906104604861476,0.00013002573253476614,0.4775281284931737,0.5224718715068263,2.076284984101309,0.7500000000000614,6.0,4.47,0.8212634118810875,pass
0.06,1.96,100,-14.553618443169333,-17.707621669745745,3.4903388856730957,4.149368626967777,-0.005718514123052783,-0.006957808121707562,-3.1540032265764113,16053.876423273936,96759.92087719141,0.8038049109908312,0.00045720457760666606,0.0001303049313997096,0.4775838960786692,0.5224161039213309,2.0730555636354793,0.7500000000002,6.0,4.5,0.8206480549073321,pass
0.06,1.97,100,-14.561337989455927,-17.715341216032343,3.4704462890620857,4.131230381423434,-0.0057215473435976135,-0.006960841342252394,-3.1540032265764113,16053.876423273936,96863.99511784276,0.8063251082390263,0.00030737383155626444,0.00013639242698707012,0.4771242120316997,0.5228757879683004,2.0655918554523756,0.7500000000000581,7.0,4.48,0.8211552847109488,pass
0.06,1.98,100,-14.579887519855518,-17.733890746431932,3.462739307680594,4.125942128466606,-0.005728835960650498,-0.0069681299593052776,-3.1540032265764113,16053.876423273936,96729.08593338651,0.8042063778732665,0.0005907231124232048,0.00013779079644584232,0.47745921691047527,0.5225407830895247,2.058357098409856,0.7500000000010666,6.0,4.47,0.819519522090323,pass
0.06,1.99,100,-14.66001888215209,-17.8140221087285,3.5188061148882346,4.181358520028532,-0.005760321761159957,-0.006999615759814735,-3.1540032265764113,16053.876423273936,96874.95162961654,0.8148787700997232,0.0003258376201614999,0.00014061817109329187,0.4779356126874128,0.5220643873125872,2.0574119393788934,0.7500000000003119,6.0,4.52,0.8196952716337481,pass
0.06,2.0,100,-14.70469564261488,-17.85869886919129,3.516965237429067,4.177233895632413,-0.005777876480398774,-0.007017170479053552,-3.1540032265764113,16053.876423273936,96350.09199055891,0.7920201780540149,0.00038063918195734584,0.0001364207382555863,0.47811432068433396,0.521885679315666,2.0573313533474757,0.7500000000003072,6.0,4.43,0.8197993488174152,pass
0.06,2.01,100,-14.733852400612438,-17.887855627188845,3.4959204537629014,4.157025364712069,-0.005789332966841822,-0.007028626965496599,-3.1540032265764113,16053.876423273936,97643.82380894759,0.846240396901031,0.0004465416341297506,0.00013632258628933606,0.4781788738254616,0.5218211261745384,2.0434432333399486,0.7500000000003971,6.0,4.57,0.8174688592115351,pass
0.06,2.02,100,-14.773897649396927,-17.92790087597334,3.5106061628846734,4.1709697913095525,-0.005805067838662839,-0.007044361837317619,-3.1540032265764113,16053.876423273936,96162.13461392141,0.789359772543396,0.00039246221794481595,0.0001361976238713071,0.47785167271031936,0.5221483272896806,2.037774113028084,0.7500000000000008,6.0,4.55,0.8169233342070256,pass
0.06,2.03,100,-14.818195127511544,-17.972198354087958,3.4974531960855164,4.159093846084692,-0.0058224735275094475,-0.007061767526164227,-3.1540032265764113,16053.876423273936,97029.67745719162,0.8039816051711705,0.00034423698467105703,0.00013487904209519196,0.47806805607775327,0.5219319439222467,2.034269142244224,0.7500000000002499,6.0,4.51,0.8171802546953912,pass
0.06,2.04,100,-14.858232864744831,-18.012236091321245,3.4910315605877296,4.150393637097356,-0.005838205447836869,-0.0070774994464916485,-3.1540032265764113,16053.876423273936,96938.7279921951,0.791944842912246,0.0003534219240924569,0.00013430440485197887,0.47788372891408515,0.5221162710859149,2.026152933078241,0.7500000000004531,7.0,4.57,0.81596361819604,pass
0.06,2.05,100,-14.892808093065666,-18.046811319642078,3.5152072486973047,4.177006996700555,-0.005851790999239948,-0.007091084997894726,-3.1540032265764113,16053.876423273936,96948.33541194403,0.7950587724467396,0.0003838810382446498,0.00013644533269268458,0.4782831100753972,0.5217168899246029,2.024933727786065,0.7500000000002899,6.0,4.53,0.8169327193531294,pass
0.06,2.06,100,-14.904643384075499,-18.05864661065191,3.4777690872001763,4.139896150638698,-0.005856441408281139,-0.007095735406935917,-3.1540032265764113,16053.876423273936,97447.0834440971,0.8381139748239724,0.00046572660084359224,0.00012788756737372754,0.4782251256576196,0.5217748743423803,2.0087353666396828,0.7500000000000474,6.0,4.64,0.8146308213271104,pass
0.06,2.07,100,-14.956537740190234,-18.110540966766642,3.5050857489646496,4.167152868719796,-0.00587683211795294,-0.007116126116607718,-3.1540032265764113,16053.876423273936,98012.45507096,0.8556242607850698,0.00041537358355241355,0.00013517659693434652,0.47809471742818027,0.5219052825718197,2.005432035600258,0.7500000000000334,6.0,4.66,0.8142633167613639,pass
0.06,2.08,100,-14.991115702089141,-18.145118928665553,3.505727296344992,4.168625626096185,-0.005890418743453494,-0.007129712742108272,-3.1540032265764113,16053.876423273936,96976.31897586331,0.798850928631341,0.00023325766684694616,0.0001395452143643847,0.47860495995141,0.5213950400485899,1.9960724018914988,0.7500000000001287,6.0,4.63,0.8121001237261002,pass
0.06,2.09,100,-15.032432518682842,-18.186435745259253,3.4706512230316737,4.132798470126234,-0.005906653248991293,-0.007145947247646072,-3.1540032265764113,16053.876423273936,97546.73289915785,0.836445191318731,0.0005844154196087174,0.00013203350610266392,0.4780646660268858,0.5219353339731143,1.993646915489541,0.750000000000096,7.0,4.63,0.8136386070526694,pass
0.06,2.1,100,-15.048214637042717,-18.202217863619122,3.4808049982990608,4.14365231333697,-0.005912854474280046,-0.007152148472934822,-3.1540032265764113,16053.876423273936,98128.87304515482,0.7944522943925604,0.0003288934046866901,0.0001411807035066087,0.47826140650395127,0.5217385934960488,1.9829252077441402,0.7500000000002279,6.0,4.62,0.8125738868878517,pass
0.06,2.11,100,-15.097856393050524,-18.251859619626934,3.4882122904494604,4.153755567773871,-0.005932360075854823,-0.007171654074509601,-3.1540032265764113,16053.876423273936,97919.73196071967,0.8339339886151838,0.00048569835866447183,0.00013237880075481264,0.4783936116779015,0.5216063883220985,1.9777259355788717,0.7500000000002726,7.0,4.68,0.8098919929896492,pass
0.06,2.12,100,-15.156048436665428,-18.310051663241843,3.5041866409481157,4.169516007670977,-0.005955225318925512,-0.007194519317580292,-3.1540032265764113,16053.876423273936,97688.47705828198,0.8327548985527911,0.0003392084169575828,0.00014137700463997323,0.47847564681225374,0.5215243531877463,1.9738607323907136,0.750000000000108,7.0,4.71,0.8096266780094906,pass
0.06,2.13,100,-15.179116227420785,-18.333119453997195,3.4898467252331584,4.156085833556964,-0.005964289283858854,-0.007203583282513633,-3.1540032265764113,16053.876423273936,97469.23987268643,0.8205385060499973,0.0003600509434475893,0.00013362598931356782,0.4790539804227595,0.5209460195772405,1.9682189303715203,0.750000000000503,7.0,4.67,0.8100300454211588,pass
0.06,2.14,100,-15.245124969747962,-18.399128196324376,3.519836988492875,4.184865430861686,-0.005990225921315506,-0.007229519919970285,-3.1540032265764113,16053.876423273936,97867.7499042286,0.8385638817795285,0.00034634056760616194,0.00013544340616221428,0.4787516622405329,0.5212483377594671,1.967916691603199,0.7500000000002266,7.0,4.64,0.8088842214642996,pass
0.06,2.15,100,-15.273256131350594,-18.427259357927007,3.5065531384370687,4.1726396205302025,-0.006001279422927542,-0.00724057342158232,-3.1540032265764113,16053.876423273936,98370.05656566017,0.8538323744137825,0.0004940062574531378,0.00013261084224469837,0.47901506422961404,0.520984935770386,1.9622174963372299,0.7500000000001293,6.0,4.67,0.808356672895247,pass
0.06,2.16,100,-15.338050107097686,-18.492053333674104,3.526592524929076,4.189697866454993,-0.006026738745421488,-0.007266032744076269,-3.1540032265764113,16053.876423273936,97889.33741955645,0.8349523437804042,0.0004204582519723189,0.00013973068682479985,0.47880207286136306,0.521197927138637,1.9571006004892633,0.7500000000006496,6.0,4.7,0.807097175719246,pass
0.06,2.17,100,-15.351097828395536,-18.505101054971945,3.5288090436430983,4.195798892401719,-0.006031865551432431,-0.0072711595500872086,-3.1540032265764113,16053.876423273936,97938.66240373923,0.8493646832907205,0.0003928009147240482,0.00014534214860747324,0.47905483895388906,0.520945161046111,1.9491950872371593,0.7500000000004391,6.0,4.74,0.8069807294485029,pass
0.06,2.18,100,-15.42113766921773,-18.57514089579415,3.5511036046668645,4.215912692721437,-0.006059386117570818,-0.007298680116225599,-3.1540032265764113,16053.876423273936,98176.22365149416,0.8328207205191294,0.0005571822087740528,0.0001319523425151348,0.4791107769289135,0.5208892230710864,1.95048506964668,0.7500000000003665,6.0,4.67,0.8069302772422889,pass
0.06,2.19,100,-15.43690599016869,-18.590909216745104,3.5251486102832423,4.189863394656065,-0.006065581921480821,-0.0073048759201356,-3.1540032265764113,16053.876423273936,97584.55559957126,0.8312272723000512,0.0004822704496856464,0.00014144725126705916,0.47900164860642946,0.5209983513935704,1.9373953882908266,0.7500000000010666,6.0,4.67,0.8069388056062862,pass
0.06,2.2,100,-15.460603957406988,-18.614607183983402,3.502798682925516,4.16735525831759,-0.006074893499963453,-0.007314187498618232,-3.1540032265764113,16053.876423273936,97912.1472261117,0.84144311417043,0.00037678154930745306,0.0001376859703785687,0.4793212380382078,0.5206787619617922,1.9279239991861896,0.7500000000002339,6.0,4.78,0.8056318147997835,pass
0.06,2.21,100,-15.495714547290714,-18.64971777386712,3.4981719172532224,4.164008289235371,-0.006088689409544485,-0.0073279834081992614,-3.1540032265764113,16053.876423273936,98202.60990247977,0.8244676498872131,0.0003512355026787105,0.00013069574730343323,0.4793085591449712,0.5206914408550287,1.9228296610202755,0.7500000000004764,7.0,4.74,0.8043637475263453,pass
0.06,2.22,100,-15.544600927413017,-18.698604153989425,3.513779880189986,4.1795929477208364,-0.006107898203305704,-0.007347192201960481,-3.1540032265764113,16053.876423273936,98584.66252737572,0.8237679732765433,0.00045767021727931685,0.00014264960510090862,0.47964365881713483,0.5203563411828651,1.91950182548011,0.7500000000001207,6.0,4.78,0.8030880562037788,pass
0.06,2.23,100,-15.577303734447744,-18.731306961024153,3.5035231010233483,4.170768860871271,-0.006120748029252551,-0.007360042027907329,-3.1540032265764113,16053.876423273936,99052.71124162983,0.8671282209872775,0.0005757439933938395,0.00013716743873176527,0.47960308619318176,0.5203969138068182,1.909809472296911,0.750000000000118,7.0,4.82,0.8020367852633479,pass
0.06,2.24,100,-15.650551996036006,-18.804555222612418,3.5049706845581268,4.170344728194237,-0.006149529271526918,-0.0073888232701816966,-3.1540032265764113,16053.876423273936,98000.65170558306,0.8273248595680732,0.00035620526848999733,0.00012701964807102355,0.47967466377105095,0.520325336228949,1.9131399732600851,0.7500000000000174,6.0,4.76,0.8031025947251534,pass
0.06,2.25,100,-15.687436468835617,-18.841439695412028,3.5258031974142945,4.190518216197954,-0.00616402218814759,-0.007403316186802369,-3.1540032265764113,16053.876423273936,98734.20052468053,0.8479556215996005,0.0003547018133905999,0.00013778419853736443,0.4794794319431446,0.5205205680568554,1.9023409289741835,0.7500000000001307,7.0,4.82,0.8015620720967401,pass
0.06,2.26,100,-15.703211495230121,-18.857214721806532,3.52335068096461,4.192232089375013,-0.006170220626809478,-0.007409514625464256,-3.1540032265764113,16053.876423273936,98194.81824713838,0.844536529916461,0.0004029354686292881,0.00012954712995410126,0.4796996684298862,0.5203003315701138,1.8935755398535872,0.7500000000000021,6.0,4.82,0.8006642034181098,pass
0.06,2.27,100,-15.731087253051182,-18.88509047962759,3.5031629872022494,4.16773912186282,-0.006181173773301054,-0.007420467771955831,-3.1540032265764113,16053.876423273936,98110.40554026031,0.8562693322241683,0.0004942721032887941,0.00014119065203708892,0.4796420975392024,0.5203579024607976,1.8901057537173218,0.7500000000002619,6.0,4.8,0.8016994660612826,pass
0.06,2.28,100,-15.785847508423137,-18.93985073499955,3.533109285346577,4.202114495885917,-0.006202690573054278,-0.007441984571709056,-3.1540032265764113,16053.876423273936,97917.00310994373,0.8038820336141163,0.0003243858016343672,0.00013801020863510305,0.4797221639221441,0.5202778360778558,1.8850450522241715,0.7500000000004844,6.0,4.79,0.8003069985569986,pass
0.06,2.29,100,-15.823386742464121,-18.977389969040537,3.5480282287332745,4.214882728025024,-0.006217440763247199,-0.0074567347619019795,-3.1540032265764113,16053.876423273936,98333.99063782269,0.8158053897490755,0.0004728644110573178,0.0001388710303574142,0.47962052501751695,0.520379474982483,1.8741489184504183,0.7500000000001593,7.0,4.82,0.7983382364705607,pass
0.06,2.3,100,-15.879702205652384,-19.033705432228793,3.5342036636274154,4.199001197167862,-0.006239568646621762,-0.007478862645276539,-3.1540032265764113,16053.876423273936,98294.01779601826,0.8362243971334197,0.00037201338692034855,0.00013614212448430908,0.48011043209875476,0.5198895679012453,1.8764062409452822,0.7500000000003085,6.0,4.82,0.7992932252209596,pass
0.06,2.31,100,-15.901987558337932,-19.055990784914346,3.5427964598099497,4.210023232192113,-0.006248325170270307,-0.007487619168925087,-3.1540032265764113,16053.876423273936,98141.02766958938,0.832544457892712,0.00034652913462235015,0.0001443817608408049,0.4798012831635367,0.5201987168364632,1.8643849437858893,0.7500000000000228,7.0,4.83,0.7981404917239878,pass
0.06,2.32,100,-15.945765336849071,-19.09976856342548,3.5643929399897085,4.232959194902644,-0.006265526654950519,-0.007504820653605297,-3.1540032265764113,16053.876423273936,97558.91908846644,0.8204549357188553,0.0004480127646000617,0.00014163963999235,0.47955511762294933,0.5204448823770507,1.8618749592492898,0.7500000000000447,6.0,4.79,0.7989964721151246,pass
0.06,2.33,100,-15.97053937558134,-19.12454260215775,3.520322467711391,4.188370640793322,-0.006275261051308975,-0.007514555049963752,-3.1540032265764113,16053.876423273936,98575.72768892621,0.8570084514982007,0.0003216908769149582,0.00013214309572174925,0.4800264491400536,0.5199735508599465,1.8486560633689049,0.7500000000003818,6.0,4.84,0.7971065784801137,pass
0.06,2.34,100,-16.02997225944174,-19.183975486018156,3.5138700212237732,4.182349424993343,-0.006298613854397541,-0.0075379078530523206,-3.1540032265764113,16053.876423273936,98112.52598051511,0.8310544212453896,0.00030887025557790757,0.0001389991611003356,0.47974534014962855,0.5202546598503716,1.8482382682115426,0.7500000000005164,7.0,4.83,0.7970392766955269,pass
0.06,2.35,100,-16.078251748386183,-19.232254974962597,3.5246249472595856,4.195592786898371,-0.006317584184041722,-0.0075568781826965015,-3.1540032265764113,16053.876423273936,98014.74732939259,0.81128714618115,0.00041567872867281425,0.00013231056896667988,0.480076161845989,0.519923838154011,1.8420225010258366,0.7500000000005084,7.0,4.85,0.7954375116528438,pass
0.06,2.36,100,-16.110004840158282,-19.2640080667347,3.5187272925131348,4.185777714183593,-0.006330060840926633,-0.007569354839581414,-3.1540032265764113,16053.876423273936,98551.99391139603,0.8568884576177652,0.00035439787415687845,0.0001439055863948903,0.48018253008270056,0.5198174699172994,1.8372581496403697,0.7500000000000634,6.0,4.9,0.7943022263652147,pass
0.06,2.37,100,-16.14938929088169,-19.303392517458096,3.5332078682991126,4.201491548485596,-0.0063455360671440825,-0.007584830065798859,-3.1540032265764113,16053.876423273936,98230.11574291463,0.8516489031882076,0.0003770449720421572,0.00013474796028876463,0.4803455093603681,0.5196544906396319,1.8339237737690386,0.7500000000003318,7.0,4.86,0.7959453223642677,pass
0.06,2.38,100,-16.18383512589544,-19.33783835247185,3.5127573402601993,4.183677312161457,-0.006359070776383277,-0.007598364775038054,-3.1540032265764113,16053.876423273936,98700.93943593223,0.86920834995486,0.0007925723041451595,0.0001322156599572616,0.4800167382522693,0.5199832617477307,1.8272732194954886,0.7500000000002659,6.0,4.88,0.7940814203699945,pass
0.06,2.39,100,-16.214036042809422,-19.368039269385836,3.5340251453510327,4.204376814573147,-0.006370937541378948,-0.007610231540033727,-3.1540032265764113,16053.876423273936,97898.49454680095,0.8512404787723071,0.00034955313794998743,0.00015043015753557476,0.4804166411194661,0.5195833588805339,1.8198434580301335,0.7500000000012012,7.0,4.84,0.7940903957695951,pass
0.06,2.4,100,-16.251619763055764,-19.405622989632175,3.521883123596595,4.190867944723175,-0.0063857052114168035,-0.007624999210071581,-3.1540032265764113,16053.876423273936,98001.71129148646,0.8210846447707332,0.0006743063458423451,0.00014014818840223564,0.48011364122474587,0.5198863587752541,1.811081840526148,0.7500000000002273,6.0,4.85,0.7935281462786347,pass
0.06,2.41,100,-16.30765208214924,-19.461655308725657,3.535918667067544,4.204965802678149,-0.006407721839744298,-0.007647015838399079,-3.1540032265764113,16053.876423273936,98708.17258362092,0.8436745522361783,0.00046827511108522905,0.00014016797461935838,0.4803496741108823,0.5196503258891176,1.8076743043332717,0.7500000000002706,7.0,4.9,0.7913461739540842,pass
0.06,2.42,100,-16.36684880676456,-19.520852033340972,3.5651946183286336,4.234292627900497,-0.0064309818494163295,-0.007670275848071109,-3.1540032265764113,16053.876423273936,97643.29096017244,0.8307915528488826,0.00037842713186034976,0.00014324251797428631,0.48118294294988395,0.518817057050116,1.813140079981996,0.7500000000007022,7.0,4.83,0.7931585290252283,pass
0.06,2.43,100,-16.386284049346926,-19.540287275923337,3.531058880345918,4.202177652451061,-0.006438618486973252,-0.00767791248562803,-3.1540032265764113,16053.876423273936,98209.35624047223,0.8211817425065269,0.00040341464687812436,0.00014552233145987507,0.48002873906861515,0.5199712609313848,1.796152732054927,0.7500000000002253,7.0,4.92,0.7910707412162492,pass
0.06,2.44,100,-16.39959069683492,-19.55359392341133,3.5105047335280077,4.177936514419828,-0.006443847032155175,-0.007683141030809953,-3.1540032265764113,16053.876423273936,98920.46043036749,0.8459720997997016,0.0007065996992678369,0.0001351627740334562,0.4802593582911787,0.5197406417088213,1.78643787333302,0.7500000000002106,7.0,4.95,0.7888452387456293,pass
0.06,2.45,100,-16.50441015143798,-19.65841337801439,3.581086543555692,4.2501342167264555,-0.006485033458325336,-0.007724327456980114,-3.1540032265764113,16053.876423273936,97865.82358880148,0.8077607584458687,0.0003507375350066989,0.00014955303682888792,0.4808308921540992,0.5191691078459008,1.7913880872191807,0.7500000000003432,6.0,4.9,0.7905870225694445,pass
0.06,2.46,100,-16.50454985625765,-19.65855308283406,3.536193762116582,4.207130026389376,-0.006485088352164106,-0.0077243823508188845,-3.1540032265764113,16053.876423273936,97719.4706391457,0.8180041335435991,0.0005472174125581235,0.0001436604115919767,0.481027282217623,0.518972717782377,1.7832046422673438,0.750000000000082,7.0,4.85,0.7903665769451901,pass
0.06,2.47,100,-16.55166329407814,-19.70566652065455,3.5603453328855066,4.2315827632749485,-0.00650360050847864,-0.007742894507133418,-3.1540032265764113,16053.876423273936,98786.79540344732,0.8348719896714146,0.00039041528838354244,0.00013904600432748784,0.4805871351125928,0.5194128648874071,1.7785755841001645,0.750000000000166,7.0,4.87,0.7880874247280498,pass
0.06,2.48,100,-16.61540462840777,-19.769407854984184,3.54723060199724,4.219500590315575,-0.0065286462194136625,-0.007767940218068442,-3.1540032265764113,16053.876423273936,98231.50132677265,0.8384663911541335,0.0004349289989681541,0.00014326450142674771,0.48095207206151114,0.5190479279384889,1.7746217789284364,0.7500000000000281,6.0,4.89,0.7899922960069445,pass
0.06,2.49,100,-16.623192728704733,-19.777195955281144,3.501689841828164,4.172710711871694,-0.006531706376701271,-0.0077710003753560485,-3.1540032265764113,16053.876423273936,98750.64673573375,0.85694084736621,0.0006830857261967711,0.00013079676053496915,0.48068636689951744,0.5193136331004825,1.7655662604086881,0.7500000000000994,7.0,4.95,0.7884978101325758,pass
0.06,2.5,100,-16.677305911239657,-19.831309137816067,3.5464761951607544,4.2210616680245,-0.00655296892386627,-0.007792262922521048,-3.1540032265764113,16053.876423273936,98845.01092604798,0.8404079622523759,0.00048395855465486055,0.00013422487172284157,0.48031364537958987,0.5196863546204101,1.7591976088739663,0.7500000000001986,6.0,4.95,0.7858724352904042,pass
0.1,0.01,100,-0.013700175415923825,-2.8110949286010456,0.006702982964151055,0.6876014253416565,-5.383173051443546e-06,-0.001104555964086855,-2.797394753185122,14238.739293712268,102398.91598238198,0.9999596357560138,3.5452101061462075e-07,2.5045063822538457e-07,0.0035937400850124955,0.9964062599149873,0.005549191223501033,0.9999123084392326,1.0,1.0,0.999833984375,pass
0.1,0.02,100,-0.034708552098284946,-2.8321033052834066,0.012421044651463617,0.6931816763227607,-1.3637937956104104e-05,-0.0011128107289915153,-2.797394753185122,14238.739293712268,102380.8107960818,0.9994466569868025,9.699066329489807e-07,4.782474430803746e-07,0.011159542790917923,0.9888404572090821,0.012904603406818094,0.999026765843435,1.0,1.0,0.999169921875,pass
0.1,0.03,100,-0.07954708181953016,-2.876941835004652,0.02862876855199424,0.7053263399743459,-3.125622075423582e-05,-0.0011304290117896472,-2.797394753185122,14238.739293712268,102309.48033717064,0.997863319332083,2.2437020145487673e-06,1.1467110039408511e-06,0.023217817189405097,0.9767821828105948,0.028553317834827775,0.9963506255386257,1.0,1.0,0.998330078125,pass
