run,cell_id,dataset_id,seed,beta,dataset_path,n_points,input_dim,label_mean,label_abs_mean,knn_k,knn_edge_count,knn_edge_agreement,knn_edge_disagreement,knn_label_autocorrelation,feature_label_linear_signal
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,35,609503234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_035_seed_609503234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3096.0,0.5006459948320413,0.4993540051679587,0.0012919896640826874,0.04335135417312721
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,36,609603234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_036_seed_609603234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3137.0,0.4890022314313038,0.5109977685686962,-0.021995537137392412,0.03852296068229725
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,37,609703234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_037_seed_609703234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3109.0,0.49469282727565134,0.5053071727243487,-0.01061434544869733,0.060300853458981965
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,38,609803234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_038_seed_609803234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3098.0,0.5058102001291156,0.4941897998708844,0.011620400258231117,0.05224768627104507
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,39,609903234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_039_seed_609903234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3085.0,0.5147487844408428,0.4852512155591572,0.029497568881685577,0.07511323043976305
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,40,610003234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_040_seed_610003234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3100.0,0.5077419354838709,0.4922580645161291,0.015483870967741935,0.09502958475520523
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,41,610103234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_041_seed_610103234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3079.0,0.495940240337772,0.504059759662228,-0.008119519324455992,0.08626121775963216
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,42,610203234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_042_seed_610203234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3101.0,0.5011286681715575,0.49887133182844245,0.002257336343115124,0.035725409017451526
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,43,610303234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_043_seed_610303234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3126.0,0.49776071657069737,0.5022392834293026,-0.004478566858605247,0.08573485774232674
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,44,610403234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_044_seed_610403234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3090.0,0.5106796116504855,0.4893203883495145,0.021359223300970873,0.13809574555217086
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,45,610503234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_045_seed_610503234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3055.0,0.5106382978723404,0.4893617021276596,0.02127659574468085,0.026020594352901882
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,46,610603234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_046_seed_610603234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3100.0,0.4803225806451613,0.5196774193548387,-0.03935483870967742,0.0625473741725242
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,47,610703234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_047_seed_610703234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3052.0,0.4927916120576671,0.5072083879423329,-0.014416775884665793,0.032276207046449366
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,48,610803234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_048_seed_610803234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3115.0,0.48507223113964687,0.5149277688603531,-0.02985553772070626,0.026806883487485264
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,49,610903234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_049_seed_610903234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3068.0,0.49608865710560623,0.5039113428943938,-0.007822685788787484,0.042300944082086865
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,50,611003234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_050_seed_611003234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3091.0,0.5008087997411841,0.4991912002588159,0.0016175994823681655,0.12000492954575945
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,51,611103234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_051_seed_611103234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3049.0,0.4959002951787471,0.5040997048212529,-0.008199409642505739,0.06502303805718927
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,52,611203234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_052_seed_611203234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3061.0,0.4955896765762823,0.5044103234237177,-0.008820646847435479,0.03740183655273087
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,53,611303234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_053_seed_611303234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3071.0,0.5089547378704006,0.4910452621295994,0.017909475740801043,0.0577714883090218
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,54,611403234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_054_seed_611403234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3109.0,0.508201994210357,0.49179800578964294,0.016403988420714055,0.05558684208045538
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,55,611503234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_055_seed_611503234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3060.0,0.4980392156862745,0.5019607843137255,-0.00392156862745098,0.052249781385212524
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,56,611603234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_056_seed_611603234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3072.0,0.4954427083333333,0.5045572916666667,-0.009114583333333334,0.07651849263254047
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,57,611703234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_057_seed_611703234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3098.0,0.5029051000645578,0.4970948999354422,0.005810200129115558,0.03990543672780507
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,58,611803234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_058_seed_611803234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3087.0,0.49789439585357953,0.5021056041464205,-0.004211208292840946,0.05092605103014144
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,59,611903234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_059_seed_611903234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3054.0,0.49901768172888017,0.5009823182711198,-0.0019646365422396855,0.044490850258138995
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,60,612003234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_060_seed_612003234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3086.0,0.507453013609851,0.49254698639014904,0.014906027219701879,0.03723105553950546
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,61,612103234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_061_seed_612103234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3104.0,0.49355670103092786,0.5064432989690721,-0.01288659793814433,0.07118832811301222
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,62,612203234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_062_seed_612203234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3089.0,0.4826804791194561,0.5173195208805439,-0.03463904176108773,0.01462166781892096
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,63,612303234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_063_seed_612303234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3076.0,0.4983745123537061,0.5016254876462939,-0.003250975292587776,0.046179078321283054
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,64,612403234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_064_seed_612403234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3044.0,0.4973718791064389,0.5026281208935611,-0.005256241787122208,0.0786989666935477
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,65,612503234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_065_seed_612503234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3087.0,0.5056689342403629,0.49433106575963714,0.011337868480725623,0.08151327029610368
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,66,612603234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_066_seed_612603234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3077.0,0.48878778030549236,0.5112122196945077,-0.022424439389015276,0.05145538848115443
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,67,612703234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_067_seed_612703234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3040.0,0.49407894736842106,0.5059210526315789,-0.011842105263157895,0.028783111762264488
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,68,612803234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_068_seed_612803234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3076.0,0.5097529258777633,0.49024707412223667,0.01950585175552666,0.05800551630440687
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,69,612903234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_069_seed_612903234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3090.0,0.5042071197411003,0.49579288025889967,0.008414239482200648,0.10429744957898056
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,70,613003234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_070_seed_613003234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3061.0,0.48644233910486767,0.5135576608951323,-0.02711532179026462,0.0651745667494334
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,71,613103234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_071_seed_613103234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3087.0,0.5069646906381601,0.4930353093618399,0.013929381276320051,0.03562886731805324
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,72,613203234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_072_seed_613203234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3100.0,0.4906451612903226,0.5093548387096773,-0.01870967741935484,0.10619978863463708
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,73,613303234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_073_seed_613303234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3091.0,0.4991912002588159,0.5008087997411841,-0.0016175994823681655,0.06470793033213677
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,74,613403234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_074_seed_613403234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3104.0,0.523840206185567,0.47615979381443296,0.04768041237113402,0.04652865531025173
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,75,613503234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_075_seed_613503234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3077.0,0.49853753656158595,0.501462463438414,-0.0029249268768280793,0.013637178091927807
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,76,613603234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_076_seed_613603234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3136.0,0.5009566326530612,0.49904336734693877,0.001913265306122449,0.0766172183270047
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,77,613703234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_077_seed_613703234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3111.0,0.5114111218257795,0.4885888781742205,0.022822243651558983,0.09256350659701526
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,78,613803234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_078_seed_613803234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3101.0,0.4979039019671074,0.5020960980328926,-0.00419219606578523,0.027491867912332546
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,79,613903234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_079_seed_613903234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3103.0,0.5024170157911698,0.4975829842088302,0.004834031582339671,0.09356823936332968
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,80,614003234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_080_seed_614003234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3056.0,0.4856020942408377,0.5143979057591623,-0.028795811518324606,0.051533692581320324
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,81,614103234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_081_seed_614103234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3070.0,0.5019543973941368,0.49804560260586317,0.003908794788273616,0.07757824060533085
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,82,614203234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_082_seed_614203234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3056.0,0.5022905759162304,0.4977094240837696,0.004581151832460733,0.05980874034932987
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,83,614303234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_083_seed_614303234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3065.0,0.5011419249592169,0.49885807504078306,0.0022838499184339315,0.0914143874087658
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,84,614403234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_084_seed_614403234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3117.0,0.5120307988450433,0.4879692011549567,0.02406159769008662,0.08936443936378372
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,85,614503234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_085_seed_614503234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3089.0,0.4962771123340887,0.5037228876659112,-0.007445775331822596,0.03454263884631162
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,86,614603234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_086_seed_614603234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3083.0,0.5056762893285761,0.4943237106714239,0.011352578657152125,0.07314103812181491
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,87,614703234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_087_seed_614703234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3100.0,0.49774193548387097,0.502258064516129,-0.004516129032258065,0.07413413108764548
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,88,614803234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_088_seed_614803234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3072.0,0.4993489583333333,0.5006510416666667,-0.0013020833333333333,0.09704500857485276
gaussian_random_90_dataset,cell_beta_0p07_p_0p00,89,614903234,0.07,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p07_p_0p00/dataset_089_seed_614903234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3117.0,0.49502726981071543,0.5049727301892846,-0.009945460378569138,0.04060851484873705
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,0,606005234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_000_seed_606005234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3083.0,0.5102173207914369,0.4897826792085631,0.020434641582873826,0.0726187682215142
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,1,606105234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_001_seed_606105234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3066.0,0.5,0.5,0.0,0.03965201097913607
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,2,606205234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_002_seed_606205234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3080.0,0.49837662337662336,0.5016233766233766,-0.003246753246753247,0.07726235848688236
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,3,606305234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_003_seed_606305234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3077.0,0.5027624309392266,0.49723756906077343,0.0055248618784530384,0.09718712098777965
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,4,606405234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_004_seed_606405234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3087.0,0.49400712666018787,0.5059928733398121,-0.01198574667962423,0.02188451886072178
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,5,606505234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_005_seed_606505234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3071.0,0.5131878866818625,0.48681211331813745,0.02637577336372517,0.049389995840914136
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,6,606605234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_006_seed_606605234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3107.0,0.5091728355326681,0.4908271644673319,0.018345671065336338,0.007994927686520183
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,7,606705234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_007_seed_606705234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3075.0,0.5196747967479675,0.48032520325203254,0.03934959349593496,0.05055570759725439
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,8,606805234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_008_seed_606805234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3087.0,0.5076125688370586,0.49238743116294137,0.015225137674117265,0.053319593982129494
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,9,606905234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_009_seed_606905234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3122.0,0.4913516976297245,0.5086483023702755,-0.01729660474055093,0.0999596376235757
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,10,607005234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_010_seed_607005234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3095.0,0.4930533117932149,0.5069466882067851,-0.013893376413570274,0.09063519490994218
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,11,607105234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_011_seed_607105234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3054.0,0.5078585461689588,0.49214145383104124,0.015717092337917484,0.06756289078051435
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,12,607205234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_012_seed_607205234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3072.0,0.5006510416666666,0.49934895833333337,0.0013020833333333333,0.08123738180852975
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,13,607305234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_013_seed_607305234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3108.0,0.500965250965251,0.499034749034749,0.0019305019305019305,0.07671433126499412
gaussian_random_90_dataset,cell_beta_0p09_p_0p00,14,607405234,0.09,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_18_beta_cell_90_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_014_seed_607405234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3070.0,0.4993485342019544,0.5006514657980456,-0.0013029315960912053,0.04836367114881504
