source,group,label,nmstv,radius,phi_energy_raw_mean,phi_energy_raw_sem,n_units
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.5,-0.071634308580977,0.0005255307077388,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.51,-0.0723664740410768,0.000602926254014,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.52,-0.072906758159503,0.0006513192871478,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.53,-0.074423111920174,0.0006509973901817,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.54,-0.0744994600181876,0.0004414768026288,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.55,-0.0758331250105888,0.0004794366648272,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.56,-0.076341003072147,0.0005903911529044,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.57,-0.077593002789306,0.0005636312267821,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.58,-0.0774883734625629,0.0006152938959904,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.59,-0.0783660993511681,0.0005859676562898,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.6,-0.0795805264254421,0.0003215228710323,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.61,-0.0798916488055257,0.0005575029746419,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.62,-0.0799301981945379,0.0005854425753031,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.63,-0.0799996294863315,0.0005691457830677,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.64,-0.081109182297822,0.0004904077947084,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.65,-0.0817221415704205,0.0006106226779727,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.66,-0.0826131454662182,0.0005144078008277,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.67,-0.0824617469380458,0.0005333935427387,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.68,-0.0836639502290607,0.0004540634356964,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.69,-0.084420825316948,0.0004716755944487,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.7,-0.0843249238322961,0.0004335097047356,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.71,-0.0849109613968893,0.0004710292739393,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.72,-0.0852596429812998,0.0005094119667318,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.73,-0.0863702740695434,0.0004449617519774,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.74,-0.0868738200465063,0.0004449603392882,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.75,-0.0874702854712085,0.0004534193732036,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.76,-0.0876792096663944,0.0005729079052955,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.77,-0.0879529311247758,0.0004139242986822,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.78,-0.088600080593021,0.0006408671304492,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.79,-0.0886314359224258,0.0004294115981159,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.8,-0.0885794566476133,0.0005789345677875,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.81,-0.0890648439076755,0.0005920823605238,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.82,-0.0900306759927028,0.0005706305420702,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.83,-0.0903179646784159,0.0007094447116682,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.84,-0.0913132620508039,0.0006535187013897,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.85,-0.0915344171300498,0.000575869231971,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.86,-0.0917602773075666,0.0006411467808819,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.87,-0.0918492518348626,0.0006340373522639,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.88,-0.0925813027885483,0.0005793630830433,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.89,-0.093242295491055,0.0006980863668885,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.9,-0.0938134474126072,0.0004897809660221,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.91,-0.0943737755180707,0.0005244991371859,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.92,-0.0955764466265724,0.0005976412017274,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.93,-0.0961130214717964,0.0004496777905839,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.94,-0.095522225519715,0.0006065312553045,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.95,-0.0960703720873208,0.0006482807868673,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.96,-0.0966073410532428,0.0004486907578879,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.97,-0.0969387661939231,0.0007536823593541,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.98,-0.0967198608802226,0.0005152386908371,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,0.99,-0.0982683983075401,0.0005851094667165,30
flip,eta_0.05,flip eta 0.05,0.43057445790361204,1.0,-0.0987866863804118,0.0005602587923631,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.01,-0.0003470801931479,6.270979524535184e-05,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.02,-0.0003722602116736,6.654005346714602e-05,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.03,-0.0004241551041437,7.324228969553701e-05,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.04,-0.0005213192240881,8.305306422840941e-05,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.05,-0.00069266578818,9.686555361385436e-05,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.06,-0.000956126182907,0.0001130884756489,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.07,-0.0013216748602353,0.0001301659767778,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.08,-0.0018129591623284,0.0001519525932446,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.09,-0.0024002805961629,0.0001680406688452,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.1,-0.0031059536180037,0.000190715977911,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.11,-0.0039156486553378,0.0002212678298121,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.12,-0.0048732126900718,0.0002437389755472,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.13,-0.0057464844461065,0.0002609716058113,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.14,-0.0067810809233788,0.0002825825739176,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.15,-0.007908643283205,0.0002933360495169,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.16,-0.0090025307527292,0.0003167359718751,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.17,-0.0100959689101355,0.0003458473566823,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.18,-0.0115081169032632,0.0003627425722299,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.19,-0.0127426726281037,0.0004110300385148,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.2,-0.0140464167030939,0.0003758745747638,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.21,-0.0152471033016487,0.0004000854106169,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.22,-0.0164670266555488,0.0004449539129734,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.23,-0.0177751123444651,0.000422576482912,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.24,-0.0192141620806844,0.0004281499261005,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.25,-0.0201372691490137,0.000452369958545,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.26,-0.0216933874823917,0.0004181159972754,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.27,-0.022958240126859,0.000434118984516,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.28,-0.0238486359945249,0.000476987273012,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.29,-0.0250853359676805,0.0005229788335182,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.3,-0.0262553234141236,0.0004842900109209,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.31,-0.0274970838215505,0.0004614020585766,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.32,-0.0288439514965102,0.0004643264775508,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.33,-0.0294469517559031,0.0004412235268022,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.34,-0.0310786884361147,0.0004924934768951,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.35,-0.0323548867980359,0.0004297883946029,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.36,-0.0328357009783607,0.0006265879900383,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.37,-0.0335090569495004,0.0003641951532569,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.38,-0.0354865689441316,0.0005061896253513,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.39,-0.0357584701995591,0.000490831804486,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.4,-0.0372506598653282,0.0004227979756429,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.41,-0.0378010573477151,0.0005324894109821,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.42,-0.0385947854703756,0.0005035952380667,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.43,-0.0397786022555414,0.0005260017382246,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.44,-0.0411557135473751,0.0005621721957278,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.45,-0.0417722816632063,0.0005114608064178,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.46,-0.042452466396479,0.000632934732469,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.47,-0.0439810194858979,0.0005287876742448,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.48,-0.0438274264141554,0.0005812103653057,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.49,-0.0451988020580001,0.0004861068328551,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.5,-0.0457154695548513,0.0003793128722824,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.51,-0.0451487137380217,0.000629547388908,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.52,-0.0469726204874892,0.0005968537559249,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.53,-0.0484294503548277,0.0005097141574215,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.54,-0.0477326486128701,0.0005756518454698,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.55,-0.0494558937768984,0.0005693076635194,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.56,-0.0499985749815019,0.0004290318400597,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.57,-0.0503517308340498,0.0005294098706625,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.58,-0.0513601927563157,0.000451078402385,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.59,-0.0519965870377591,0.0005481439870002,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.6,-0.0527271318486165,0.000504241204595,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.61,-0.0539619375342201,0.0005579220277959,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.62,-0.0546703494357599,0.0005800147973121,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.63,-0.0544327517935487,0.0006191858624359,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.64,-0.0555794644565143,0.0005570933205351,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.65,-0.0558984613327137,0.0005266539919951,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.66,-0.0556590027054792,0.0006630452165773,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.67,-0.0577443652334255,0.000424439543779,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.68,-0.0577825757193512,0.0006442847199701,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.69,-0.0585913767644911,0.0005619202988316,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.7,-0.0588613716755193,0.0005400222643749,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.71,-0.060386835060364,0.0005478596777945,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.72,-0.0604131241346989,0.0004761143948254,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.73,-0.0604104892343366,0.0004433343582734,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.74,-0.0604500330365216,0.000693081775239,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.75,-0.0623321209028055,0.0005268350027022,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.76,-0.0624990286097885,0.0005070056484895,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.77,-0.0630992465798191,0.0006014930053294,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.78,-0.0633870783585132,0.0006333624302727,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.79,-0.0642448060171451,0.000721785672916,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.8,-0.0650258181603192,0.0005794053176278,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.81,-0.0662476510763109,0.0006290955378063,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.82,-0.0653303882811717,0.0005949776223295,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.83,-0.0666263378317742,0.0004919362668136,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.84,-0.0667741440423353,0.0005458142657611,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.85,-0.068316202232352,0.0005819825694075,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.86,-0.067443740946525,0.000512146331161,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.87,-0.067921776968562,0.0005183039493995,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.88,-0.0695543066330672,0.0005642272725405,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.89,-0.0692376187373178,0.0007122081286808,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.9,-0.0702293823501187,0.0005578389679603,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.91,-0.0708133465787634,0.0005417602753245,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.92,-0.0704965034683358,0.0005551059051392,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.93,-0.0715111788005722,0.0005905426963082,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.94,-0.0718037245096819,0.0005362657362116,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.95,-0.0725759532967241,0.0006234801833603,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.96,-0.0734459272902054,0.0005688530505359,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.97,-0.0725134802746558,0.0005884196732949,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.98,-0.0736101256366913,0.0005949298482614,30
advanced,real_even_odd,adv even odd,0.4932864276461805,0.99,-0.0743326505935249,0.0005971203486532,30
advanced,real_even_odd,adv even odd,0.4932864276461805,1.0,-0.0741446417498216,0.0006517106280381,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.01,-0.0008136144474819,0.0001192962006884,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.02,-0.000993262993358,0.0001317600908056,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.03,-0.0013885552877299,0.0001522366391771,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.04,-0.0021089853877144,0.0001790370966235,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.05,-0.0032220361983659,0.0002096307483905,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.06,-0.0047042115448317,0.0002418174049468,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.07,-0.0065766078040383,0.000280200259716,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.08,-0.0087623288087368,0.0003199780045079,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.09,-0.0113401835513194,0.0003794174993883,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.1,-0.0145345401694057,0.000414490013821,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.11,-0.0175623982050958,0.0004153800277246,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.12,-0.0208355201362276,0.0004395066155303,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.13,-0.0249171980492489,0.0006193744269467,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.14,-0.028662886386258,0.0006434787058623,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.15,-0.0321919683777611,0.0007588779471179,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.16,-0.036678662473142,0.0007750744972747,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.17,-0.0404404901178349,0.0007895945109385,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.18,-0.044572016205388,0.0007033576394612,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.19,-0.049756847268989,0.0008330264415398,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.2,-0.0536294202447742,0.0008341139055667,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.21,-0.0586281745334806,0.0008824051675673,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.22,-0.0626655640413924,0.0007831134695613,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.23,-0.0665959057767393,0.0008516099847826,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.24,-0.0711239863097523,0.000917531346984,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.25,-0.0748125181461613,0.0009037557098786,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.26,-0.0785311075247563,0.0009087729060055,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.27,-0.0813327773173543,0.0010990446986519,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.28,-0.0844601978689771,0.0008103933952412,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.29,-0.0875663029719265,0.0009042931202701,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.3,-0.0906720883988101,0.0008649625675699,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.31,-0.0925449160557719,0.0008247139381758,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.32,-0.0955137583898473,0.0008169905964253,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.33,-0.0981437933102053,0.0009485020991682,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.34,-0.1000328223676902,0.0007733815471139,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.35,-0.1022366470948238,0.0007057798636958,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.36,-0.1027695725388287,0.0008357445747478,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.37,-0.1057615994109461,0.0006894442274101,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.38,-0.1062815201025736,0.0006755643222196,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.39,-0.1076806913986752,0.0007784491055522,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.4,-0.1091853747854945,0.0008455051821407,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.41,-0.1105430455026541,0.0007792020524804,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.42,-0.1105087521432732,0.0008421927277613,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.43,-0.1114199135099378,0.0006748493616971,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.44,-0.112248384162859,0.0008269807334204,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.45,-0.1132244648907434,0.0007146217740821,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.46,-0.114070309153792,0.0007658628880078,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.47,-0.1145283848923715,0.0006629216962861,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.48,-0.1150614465979768,0.0007001594160565,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.49,-0.1160128624534777,0.0005480457267245,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.5,-0.1174210540279403,0.000723555809026,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.51,-0.1171890786890996,0.0006991009886038,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.52,-0.1185836341587964,0.0004940946353348,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.53,-0.1179342223785675,0.0005460448090723,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.54,-0.1189978111651603,0.000746480991026,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.55,-0.119458574646501,0.0007722466628946,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.56,-0.1193929667158203,0.0006765508273831,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.57,-0.1200023085480266,0.0006336504204317,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.58,-0.1195870405724643,0.0006110309405565,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.59,-0.121343515462445,0.0007702665306325,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.6,-0.1213081845345173,0.0006661327950609,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.61,-0.1219191949617605,0.0005441470954588,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.62,-0.1225458366334631,0.000578185989739,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.63,-0.122651407173959,0.0005735718395899,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.64,-0.1222408508683585,0.0005715878347225,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.65,-0.1228510247265761,0.0004792873556221,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.66,-0.123498797043698,0.000558263132359,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.67,-0.1234064758674871,0.0005437157256198,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.68,-0.1242109364640844,0.0005655825298743,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.69,-0.1251514104697921,0.0004877541684159,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.7,-0.1242694230268517,0.0005491750895865,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.71,-0.1253082222846449,0.0005975083383638,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.72,-0.1247357386577725,0.0005468945949022,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.73,-0.1253653310049839,0.0005763650806035,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.74,-0.1262691160606371,0.0005717574390371,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.75,-0.1261890635296261,0.000513029477508,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.76,-0.1265231092491101,0.0004606812436437,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.77,-0.1264267053064441,0.0005755680000064,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.78,-0.1280267917635318,0.0005752688555206,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.79,-0.1273385444768845,0.0006519816790175,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.8,-0.1278441448441347,0.0006538793607745,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.81,-0.1284580349032024,0.0005124057008798,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.82,-0.1280654217003829,0.0004986757843994,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.83,-0.1291083448583442,0.0004560088143096,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.84,-0.128950908676266,0.0004829680756556,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.85,-0.1296073695661511,0.0004708706581408,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.86,-0.1292049166335783,0.0005259663651631,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.87,-0.1294543664610442,0.0005059212139948,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.88,-0.130058221845362,0.0004685263066848,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.89,-0.130997327179896,0.0004015679582367,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.9,-0.130881258779755,0.0004501830267111,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.91,-0.131209289046603,0.0004861384120896,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.92,-0.1306416507998065,0.000567120334094,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.93,-0.1311261095987642,0.0005284114750643,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.94,-0.131983064208024,0.0006120660652853,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.95,-0.1319051683742527,0.0006031307544889,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.96,-0.1317911075247041,0.0005173848160754,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.97,-0.1323800537604064,0.0005206525288795,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.98,-0.133978889531838,0.0004503082216344,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,0.99,-0.1324157747219333,0.0005477907369451,30
flip,eta_0.15,flip eta 0.15,0.6551292914748983,1.0,-0.1343551465961704,0.0006680432881241,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.01,-0.0013242039003868,0.0001450674941359,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.02,-0.0015143121595451,0.0001580042738185,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.03,-0.001859704072701,0.0001792448590106,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.04,-0.0023929514026878,0.000208965972008,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.05,-0.0031157934669608,0.0002420372091339,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.06,-0.0040211130553715,0.000280923726655,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.07,-0.0050812547432351,0.0003197024584755,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.08,-0.0063233654768922,0.0003604041187993,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.09,-0.0076805796509852,0.0003964986387916,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.1,-0.0092080272483191,0.0004408355782864,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.11,-0.0107331196964084,0.0004660899351352,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.12,-0.0123754402689392,0.0004991030629162,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.13,-0.0140367178886631,0.0005207142660781,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.14,-0.0160230474780076,0.0005814119428687,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.15,-0.0178854096293134,0.0006029198333731,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.16,-0.0198384241244976,0.0006393630418452,30
advanced,teacher_nn,adv teacher nn,0.6843772639598127,0.17,-0.0212289828819821,0.0006346448316192,30
