beta_i,beta_j,crossing_count,robust_crossing_count,fine_minus_coarse_gap_i,fine_minus_coarse_gap_j,mean_gap_min,z_gap_max_abs
0.13,0.2,0.0,0.0,-0.0140259355665463,-0.017756461832145742,0.20496564684914637,5.817954173803818
0.13,0.21,0.0,0.0,-0.0140259355665463,-0.014531996724180679,0.2284461238192043,8.342660972978473
0.13,0.22,0.0,0.0,-0.0140259355665463,-0.014641844460859227,0.24847674410018183,8.16714617462835
0.13,0.23,0.0,0.0,-0.0140259355665463,-0.013579999755620686,0.25904139549225347,9.04026966676227
0.13,0.24,0.0,0.0,-0.0140259355665463,-0.01034585788001531,0.26191498513890193,8.655801914840916
0.13,0.25,0.0,0.0,-0.0140259355665463,-0.01247223767601418,0.28093271260221936,9.268028712627181
0.13,0.26,0.0,0.0,-0.0140259355665463,-0.013418888864655136,0.28668117291204853,10.80955593300199
0.13,0.27,0.0,0.0,-0.0140259355665463,-0.013557569109624572,0.28817830223039476,9.784296619223916
0.13,0.28,0.0,0.0,-0.0140259355665463,-0.013906103676071084,0.2918365423818527,11.244113057754095
0.13,0.29,0.0,0.0,-0.0140259355665463,-0.013192363745111596,0.2961005513681617,11.47051017841023
0.13,0.3,0.0,0.0,-0.0140259355665463,-0.012991464239012401,0.2976687771506228,11.638220814536345
0.13,0.31,0.0,0.0,-0.0140259355665463,-0.015573892648762265,0.3002358509038183,11.55644112343398
0.13,0.32,0.0,0.0,-0.0140259355665463,-0.015598386070660039,0.3030367998175169,11.766787471427815
0.13,0.33,0.0,0.0,-0.0140259355665463,-0.015213010357374823,0.3040188585130293,12.2575301610138
0.13,0.34,0.0,0.0,-0.0140259355665463,-0.01665879399503526,0.30493452901114526,12.480394734831847
0.13,0.35,0.0,0.0,-0.0140259355665463,-0.015787443434635277,0.30463248432642254,11.8050393516602
0.13,0.36,0.0,0.0,-0.0140259355665463,-0.016530705916979596,0.30596680532763637,12.230378520523846
0.13,0.37,0.0,0.0,-0.0140259355665463,-0.016707010060865127,0.3061629192786261,12.130655038986733
0.13,0.38,0.0,0.0,-0.0140259355665463,-0.017793657141536065,0.3067342831390485,12.335256604179436
0.13,0.39,0.0,0.0,-0.0140259355665463,-0.0191115042749601,0.3055395162646838,12.557001718520734
0.13,0.4,0.0,0.0,-0.0140259355665463,-0.019175980786135846,0.30625626555311947,12.31912494696695
0.14,0.15,0.0,0.0,-0.014946381894795913,-0.016075984758535444,0.02762004950628494,0.8581420025596349
0.14,0.16,0.0,0.0,-0.014946381894795913,-0.015675334456117462,0.05891189676495262,1.6374228753830258
0.14,0.17,0.0,0.0,-0.014946381894795913,-0.018981822157888323,0.08791134102450984,2.6138405182525357
0.14,0.18,0.0,0.0,-0.014946381894795913,-0.01876872494404952,0.11732449204460096,3.6146672273626064
0.14,0.19,0.0,0.0,-0.014946381894795913,-0.019096087282801405,0.1532441353166005,4.74198523838437
0.14,0.2,0.0,0.0,-0.014946381894795913,-0.017756461832145742,0.17656303003845258,5.187181029307506
0.14,0.21,0.0,0.0,-0.014946381894795913,-0.014531996724180679,0.19962912183789527,7.468038084128871
0.14,0.22,0.0,0.0,-0.014946381894795913,-0.014641844460859227,0.21976958985555134,7.387465872811075
0.14,0.23,0.0,0.0,-0.014946381894795913,-0.013579999755620686,0.22971833235331007,8.239258160151001
0.14,0.24,0.0,0.0,-0.014946381894795913,-0.01034585788001531,0.23259192199995854,7.866261102703901
0.14,0.25,0.0,0.0,-0.014946381894795913,-0.01247223767601418,0.25160964946327596,8.488499519756052
0.14,0.26,0.0,0.0,-0.014946381894795913,-0.013418888864655136,0.25735810977310514,10.008907986497768
0.14,0.27,0.0,0.0,-0.014946381894795913,-0.013557569109624572,0.25885523909145136,9.124955585640826
0.14,0.28,0.0,0.0,-0.014946381894795913,-0.013906103676071084,0.2625134792429093,10.444586654123944
0.14,0.29,0.0,0.0,-0.014946381894795913,-0.013192363745111596,0.2667774882292183,10.64260623462463
0.14,0.3,0.0,0.0,-0.014946381894795913,-0.012991464239012401,0.2683457140116794,10.831992277503375
0.14,0.31,0.0,0.0,-0.014946381894795913,-0.015573892648762265,0.27183323409312454,10.80232199176706
0.14,0.32,0.0,0.0,-0.014946381894795913,-0.015598386070660039,0.27463418300682313,10.946602935074898
0.14,0.33,0.0,0.0,-0.014946381894795913,-0.015213010357374823,0.2754914722875512,11.44848064186837
0.14,0.34,0.0,0.0,-0.014946381894795913,-0.01665879399503526,0.2765319122004515,11.680429028263896
0.14,0.35,0.0,0.0,-0.014946381894795913,-0.015787443434635277,0.27622986751572876,11.142762209709252
0.14,0.36,0.0,0.0,-0.014946381894795913,-0.016530705916979596,0.2775641885169426,11.42532953037146
0.14,0.37,0.0,0.0,-0.014946381894795913,-0.016707010060865127,0.2777603024679323,11.391336949121657
0.14,0.38,0.0,0.0,-0.014946381894795913,-0.017793657141536065,0.2783316663283547,11.535319657974156
0.14,0.39,0.0,0.0,-0.014946381894795913,-0.0191115042749601,0.27713689945399,11.760957398167514
0.14,0.4,0.0,0.0,-0.014946381894795913,-0.019175980786135846,0.2778536487424257,11.515521928472708
0.15,0.16,0.0,0.0,-0.016075984758535444,-0.015675334456117462,0.03089414733515089,0.8334918911438938
0.15,0.17,0.0,0.0,-0.016075984758535444,-0.018981822157888323,0.060291291518224904,1.7340841922567973
0.15,0.18,0.0,0.0,-0.016075984758535444,-0.01876872494404952,0.08970444253831603,2.6980873547748385
0.15,0.19,0.0,0.0,-0.016075984758535444,-0.019096087282801405,0.12562408581031556,3.7328677987882872
0.15,0.2,0.0,0.0,-0.016075984758535444,-0.017756461832145742,0.14894298053216765,4.297905877646878
0.15,0.21,0.0,0.0,-0.016075984758535444,-0.014531996724180679,0.1708794694678708,6.017312735783631
0.15,0.22,0.0,0.0,-0.016075984758535444,-0.014641844460859227,0.19101993748552687,6.167984043410964
0.15,0.23,0.0,0.0,-0.016075984758535444,-0.013579999755620686,0.2009686799832856,6.893820809398464
0.15,0.24,0.0,0.0,-0.016075984758535444,-0.01034585788001531,0.20384226962993407,6.555804348173169
0.15,0.25,0.0,0.0,-0.016075984758535444,-0.01247223767601418,0.2228599970932515,7.1521561993959155
0.15,0.26,0.0,0.0,-0.016075984758535444,-0.013418888864655136,0.22860845740308064,8.419958656106735
0.15,0.27,0.0,0.0,-0.016075984758535444,-0.013557569109624572,0.23010558672142686,7.762826764331573
0.15,0.28,0.0,0.0,-0.016075984758535444,-0.013906103676071084,0.23376382687288483,8.78722642358086
0.15,0.29,0.0,0.0,-0.016075984758535444,-0.013192363745111596,0.23802783585919385,8.905139974696503
0.15,0.3,0.0,0.0,-0.016075984758535444,-0.012991464239012401,0.23959606164165492,9.108422673869535
0.15,0.31,0.0,0.0,-0.016075984758535444,-0.015573892648762265,0.24371109247706643,9.123936926489211
0.15,0.32,0.0,0.0,-0.016075984758535444,-0.015598386070660039,0.2465365348126628,9.208241072708168
0.15,0.33,0.0,0.0,-0.016075984758535444,-0.015213010357374823,0.24718383208971356,9.626645188533333
0.15,0.34,0.0,0.0,-0.016075984758535444,-0.01665879399503526,0.2489118626941665,9.79566906679827
0.15,0.35,0.0,0.0,-0.016075984758535444,-0.015787443434635277,0.24832127668554363,9.412555833901989
0.15,0.36,0.0,0.0,-0.016075984758535444,-0.016530705916979596,0.24987892572805473,9.61587074399304
0.15,0.37,0.0,0.0,-0.016075984758535444,-0.016707010060865127,0.2500731852986775,9.611418419740383
0.15,0.38,0.0,0.0,-0.016075984758535444,-0.017793657141536065,0.25071161682206977,9.726150979811424
0.15,0.39,0.0,0.0,-0.016075984758535444,-0.0191115042749601,0.2495168499477051,9.88599766300205
0.15,0.4,0.0,0.0,-0.016075984758535444,-0.019175980786135846,0.25023359923614075,9.711189168315197
0.16,0.17,0.0,0.0,-0.015675334456117462,-0.018981822157888323,0.028996493880656032,0.7788835183692127
0.16,0.18,0.0,0.0,-0.015675334456117462,-0.01876872494404952,0.058409644900747154,1.5785656777300647
0.16,0.19,0.0,0.0,-0.015675334456117462,-0.019096087282801405,0.09432928817274669,2.5475977642720147
0.16,0.2,0.0,0.0,-0.015675334456117462,-0.017756461832145742,0.11764818289459877,3.0443864537553464
0.16,0.21,0.0,0.0,-0.015675334456117462,-0.014531996724180679,0.1399853221327199,4.361611266694018
0.16,0.22,0.0,0.0,-0.015675334456117462,-0.014641844460859227,0.16012579015037598,4.61462073313307
0.16,0.23,0.0,0.0,-0.015675334456117462,-0.013579999755620686,0.1700745326481347,5.145625747984289
0.16,0.24,0.0,0.0,-0.015675334456117462,-0.01034585788001531,0.17294812229478318,5.065472980357203
0.16,0.25,0.0,0.0,-0.015675334456117462,-0.01247223767601418,0.1919658497581006,5.573610227965827
0.16,0.26,0.0,0.0,-0.015675334456117462,-0.013418888864655136,0.19771431006792975,6.3186703965771285
0.16,0.27,0.0,0.0,-0.015675334456117462,-0.013557569109624572,0.19921143938627597,5.907595558375194
0.16,0.28,0.0,0.0,-0.015675334456117462,-0.013906103676071084,0.20286967953773394,6.571879217961863
0.16,0.29,0.0,0.0,-0.015675334456117462,-0.013192363745111596,0.20713368852404296,6.739853882790429
0.16,0.3,0.0,0.0,-0.015675334456117462,-0.012991464239012401,0.20870191430650403,6.837256657669387
0.16,0.31,0.0,0.0,-0.015675334456117462,-0.015573892648762265,0.21281694514191554,6.837506844381464
0.16,0.32,0.0,0.0,-0.015675334456117462,-0.015598386070660039,0.2156423874775119,6.960863168336875
0.16,0.33,0.0,0.0,-0.015675334456117462,-0.015213010357374823,0.21628968475456267,7.175299767320922
0.16,0.34,0.0,0.0,-0.015675334456117462,-0.01665879399503526,0.21761706505659764,7.2848598163788205
0.16,0.35,0.0,0.0,-0.015675334456117462,-0.015787443434635277,0.21731502037187495,7.020541173838971
0.16,0.36,0.0,0.0,-0.015675334456117462,-0.016530705916979596,0.21864934137308878,7.198330929892398
0.16,0.37,0.0,0.0,-0.015675334456117462,-0.016707010060865127,0.21884545532407854,7.168833321786114
0.16,0.38,0.0,0.0,-0.015675334456117462,-0.017793657141536065,0.2194168191845009,7.256459545147924
0.16,0.39,0.0,0.0,-0.015675334456117462,-0.0191115042749601,0.21822205231013622,7.324307417165992
0.16,0.4,0.0,0.0,-0.015675334456117462,-0.019175980786135846,0.2189388015985719,7.242549994055994
0.17,0.18,0.0,0.0,-0.018981822157888323,-0.01876872494404952,0.02920005380625232,0.8253237479046414
0.17,0.19,0.0,0.0,-0.018981822157888323,-0.019096087282801405,0.06533279429209066,1.8690900131119232
0.17,0.2,0.0,0.0,-0.018981822157888323,-0.017756461832145742,0.08742632868820016,2.4025143841518677
0.17,0.21,0.0,0.0,-0.018981822157888323,-0.014531996724180679,0.10768234055029302,3.755837486372936
0.17,0.22,0.0,0.0,-0.018981822157888323,-0.014641844460859227,0.1278228085679491,4.045743575421109
0.17,0.23,0.0,0.0,-0.018981822157888323,-0.013579999755620686,0.13777155106570782,4.60792256409844
0.17,0.24,0.0,0.0,-0.018981822157888323,-0.01034585788001531,0.1406451407123563,4.536108843595149
0.17,0.25,0.0,0.0,-0.018981822157888323,-0.01247223767601418,0.1596628681756737,5.078771365992413
0.17,0.26,0.0,0.0,-0.018981822157888323,-0.013418888864655136,0.16541132848550286,5.872576508011844
0.17,0.27,0.0,0.0,-0.018981822157888323,-0.013557569109624572,0.16690845780384908,5.427952188760865
0.17,0.28,0.0,0.0,-0.018981822157888323,-0.013906103676071084,0.17056669795530705,6.150711362012396
0.17,0.29,0.0,0.0,-0.018981822157888323,-0.013192363745111596,0.17483070694161607,6.339899379573319
0.17,0.3,0.0,0.0,-0.018981822157888323,-0.012991464239012401,0.17639893272407714,6.447413502825626
0.17,0.31,0.0,0.0,-0.018981822157888323,-0.015573892648762265,0.18051396355948865,6.440776573984872
0.17,0.32,0.0,0.0,-0.018981822157888323,-0.015598386070660039,0.18333940589508502,6.582051217114327
0.17,0.33,0.0,0.0,-0.018981822157888323,-0.015213010357374823,0.18398670317213578,6.824543396051358
0.17,0.34,0.0,0.0,-0.018981822157888323,-0.01665879399503526,0.18629754301308854,6.943753165770404
0.17,0.35,0.0,0.0,-0.018981822157888323,-0.015787443434635277,0.18512414776796585,6.6422458034964444
0.17,0.36,0.0,0.0,-0.018981822157888323,-0.016530705916979596,0.187201731251524,6.846304576054115
0.17,0.37,0.0,0.0,-0.018981822157888323,-0.016707010060865127,0.1875741493463993,6.808664516946256
0.17,0.38,0.0,0.0,-0.018981822157888323,-0.017793657141536065,0.18923216028749262,6.907976800460891
0.17,0.39,0.0,0.0,-0.018981822157888323,-0.0191115042749601,0.18900084311603393,6.988220937282379
0.17,0.4,0.0,0.0,-0.018981822157888323,-0.019175980786135846,0.18981059904829578,6.892612484099132
0.18,0.19,0.0,0.0,-0.01876872494404952,-0.019096087282801405,0.035919643271999535,1.0662258713721982
0.18,0.2,0.0,0.0,-0.01876872494404952,-0.017756461832145742,0.05822627488194784,1.7090538609419679
0.18,0.21,0.0,0.0,-0.01876872494404952,-0.014531996724180679,0.0784822867440407,2.843882111066942
0.18,0.22,0.0,0.0,-0.01876872494404952,-0.014641844460859227,0.09862275476169678,3.2517974054266747
0.18,0.23,0.0,0.0,-0.01876872494404952,-0.013579999755620686,0.10857149725945552,3.8245069493419344
0.18,0.24,0.0,0.0,-0.01876872494404952,-0.01034585788001531,0.11144508690610395,3.711777693949276
0.18,0.25,0.0,0.0,-0.01876872494404952,-0.01247223767601418,0.1304628143694214,4.268505912107716
0.18,0.26,0.0,0.0,-0.01876872494404952,-0.013418888864655136,0.13621127467925054,5.093357894160854
0.18,0.27,0.0,0.0,-0.01876872494404952,-0.013557569109624572,0.13770840399759676,4.72801894544983
0.18,0.28,0.0,0.0,-0.01876872494404952,-0.013906103676071084,0.14136664414905473,5.379103307302632
0.18,0.29,0.0,0.0,-0.01876872494404952,-0.013192363745111596,0.14563065313536372,5.51421417622811
0.18,0.3,0.0,0.0,-0.01876872494404952,-0.012991464239012401,0.14719887891782482,5.6681837338673535
0.18,0.31,0.0,0.0,-0.01876872494404952,-0.015573892648762265,0.15131390975323633,5.812662266012153
0.18,0.32,0.0,0.0,-0.01876872494404952,-0.015598386070660039,0.15413935208883267,5.88898990868855
0.18,0.33,0.0,0.0,-0.01876872494404952,-0.015213010357374823,0.15478664936588343,6.228593187752426
0.18,0.34,0.0,0.0,-0.01876872494404952,-0.01665879399503526,0.15709748920683625,6.222742037089341
0.18,0.35,0.0,0.0,-0.01876872494404952,-0.015787443434635277,0.15592409396171353,6.084936117834446
0.18,0.36,0.0,0.0,-0.01876872494404952,-0.016530705916979596,0.1580016774452717,6.223176236582068
0.18,0.37,0.0,0.0,-0.01876872494404952,-0.016707010060865127,0.15837409554014698,6.314061061439409
0.18,0.38,0.0,0.0,-0.01876872494404952,-0.017793657141536065,0.1600321064812403,6.365478183500352
0.18,0.39,0.0,0.0,-0.01876872494404952,-0.0191115042749601,0.15977903796706255,6.5093733591225
0.18,0.4,0.0,0.0,-0.01876872494404952,-0.019175980786135846,0.16052915669782475,6.414268871525048
0.19,0.2,0.0,0.0,-0.019096087282801405,-0.017756461832145742,0.021979269271196422,0.6434987143851849
0.19,0.21,0.0,0.0,-0.019096087282801405,-0.014531996724180679,0.04223528113328928,1.6538299996477583
0.19,0.22,0.0,0.0,-0.019096087282801405,-0.014641844460859227,0.06237574915094536,2.1385776883148004
0.19,0.23,0.0,0.0,-0.019096087282801405,-0.013579999755620686,0.0723244916487041,2.631761458170302
0.19,0.24,0.0,0.0,-0.019096087282801405,-0.01034585788001531,0.07519808129535253,2.6647691462741268
0.19,0.25,0.0,0.0,-0.019096087282801405,-0.01247223767601418,0.09421580875866997,3.2213031393497356
0.19,0.26,0.0,0.0,-0.019096087282801405,-0.013418888864655136,0.09996426906849912,3.838894261921869
0.19,0.27,0.0,0.0,-0.019096087282801405,-0.013557569109624572,0.10146139838684534,3.5253079210164446
0.19,0.28,0.0,0.0,-0.019096087282801405,-0.013906103676071084,0.1051196385383033,4.096443037817842
0.19,0.29,0.0,0.0,-0.019096087282801405,-0.013192363745111596,0.10938364752461231,4.29336680857148
0.19,0.3,0.0,0.0,-0.019096087282801405,-0.012991464239012401,0.1109518733070734,4.394107280261672
0.19,0.31,0.0,0.0,-0.019096087282801405,-0.015573892648762265,0.11506690414248491,4.401592750838381
0.19,0.32,0.0,0.0,-0.019096087282801405,-0.015598386070660039,0.11789234647808126,4.5423467188444935
0.19,0.33,0.0,0.0,-0.019096087282801405,-0.015213010357374823,0.11853964375513203,4.742698450576002
0.19,0.34,0.0,0.0,-0.019096087282801405,-0.01665879399503526,0.12085048359608482,4.843553642457671
0.19,0.35,0.0,0.0,-0.019096087282801405,-0.015787443434635277,0.11967708835096211,4.5979352671349165
0.19,0.36,0.0,0.0,-0.019096087282801405,-0.016530705916979596,0.12175467183452027,4.778791078426071
0.19,0.37,0.0,0.0,-0.019096087282801405,-0.016707010060865127,0.12212708992939555,4.747389345430373
0.19,0.38,0.0,0.0,-0.019096087282801405,-0.017793657141536065,0.12378510087048888,4.835182491785878
0.19,0.39,0.0,0.0,-0.019096087282801405,-0.0191115042749601,0.12343219279682006,4.885905908197103
0.19,0.4,0.0,0.0,-0.019096087282801405,-0.019175980786135846,0.1242419487290819,4.817822115497866
0.2,0.21,0.0,0.0,-0.017756461832145742,-0.014531996724180679,0.02025601186209286,0.7445893193085258
0.2,0.22,0.0,0.0,-0.017756461832145742,-0.014641844460859227,0.04039647987974894,1.2960625780826462
0.2,0.23,0.0,0.0,-0.017756461832145742,-0.013579999755620686,0.05034522237750767,1.7154061665731917
0.2,0.24,0.0,0.0,-0.017756461832145742,-0.01034585788001531,0.05321881202415611,1.7561752010179361
0.2,0.25,0.0,0.0,-0.017756461832145742,-0.01247223767601418,0.07223653948747355,2.2826471518987312
0.2,0.26,0.0,0.0,-0.017756461832145742,-0.013418888864655136,0.0779849997973027,2.7703976187287718
0.2,0.27,0.0,0.0,-0.017756461832145742,-0.013557569109624572,0.07948212911564892,2.643855110167589
0.2,0.28,0.0,0.0,-0.017756461832145742,-0.013906103676071084,0.08314036926710688,3.0186293966261184
0.2,0.29,0.0,0.0,-0.017756461832145742,-0.013192363745111596,0.08740437825341589,3.1698788980141024
0.2,0.3,0.0,0.0,-0.017756461832145742,-0.012991464239012401,0.08897260403587698,3.280536813089633
0.2,0.31,0.0,0.0,-0.017756461832145742,-0.015573892648762265,0.09308763487128849,3.438012674280692
0.2,0.32,0.0,0.0,-0.017756461832145742,-0.015598386070660039,0.09591307720688484,3.5245416477498916
0.2,0.33,0.0,0.0,-0.017756461832145742,-0.015213010357374823,0.0965603744839356,3.7220519545919437
0.2,0.34,0.0,0.0,-0.017756461832145742,-0.01665879399503526,0.09887121432488839,3.756343418093207
0.2,0.35,0.0,0.0,-0.017756461832145742,-0.015787443434635277,0.09769781907976569,3.6611824875301777
0.2,0.36,0.0,0.0,-0.017756461832145742,-0.016530705916979596,0.09977540256332385,3.770967782949108
0.2,0.37,0.0,0.0,-0.017756461832145742,-0.016707010060865127,0.10014782065819913,3.8275648501403823
0.2,0.38,0.0,0.0,-0.017756461832145742,-0.017793657141536065,0.10137763410744825,3.8827004421314584
0.2,0.39,0.0,0.0,-0.017756461832145742,-0.0191115042749601,0.10053220244087605,3.965167459430138
0.2,0.4,0.0,0.0,-0.017756461832145742,-0.019175980786135846,0.10127707056640703,3.9243998730175904
0.21,0.22,0.0,0.0,-0.014531996724180679,-0.014641844460859227,0.019933850957367757,0.7890193852897514
0.21,0.23,0.0,0.0,-0.014531996724180679,-0.013579999755620686,0.030089210515414813,1.3315350800411887
0.21,0.24,0.0,0.0,-0.014531996724180679,-0.01034585788001531,0.03296280016206325,1.4442595577305093
0.21,0.25,0.0,0.0,-0.014531996724180679,-0.01247223767601418,0.0519805276253807,2.121087983828736
0.21,0.26,0.0,0.0,-0.014531996724180679,-0.013418888864655136,0.05772898793520984,2.855154618248971
0.21,0.27,0.0,0.0,-0.014531996724180679,-0.013557569109624572,0.05922611725355607,2.5095873616040247
0.21,0.28,0.0,0.0,-0.014531996724180679,-0.013906103676071084,0.06288435740501402,3.204407039009873
0.21,0.29,0.0,0.0,-0.014531996724180679,-0.013192363745111596,0.06714836639132303,3.46703446625426
0.21,0.3,0.0,0.0,-0.014531996724180679,-0.012991464239012401,0.06871659217378412,3.609683657691776
0.21,0.31,0.0,0.0,-0.014531996724180679,-0.015573892648762265,0.07163896716733059,3.6448263949439577
0.21,0.32,0.0,0.0,-0.014531996724180679,-0.015598386070660039,0.07457355726818166,3.809685618630819
0.21,0.33,0.0,0.0,-0.014531996724180679,-0.015213010357374823,0.07516521596241078,4.128823460529657
0.21,0.34,0.0,0.0,-0.014531996724180679,-0.01665879399503526,0.07648840519194094,4.310161895986846
0.21,0.35,0.0,0.0,-0.014531996724180679,-0.015787443434635277,0.07604406441067985,3.9660546794986584
0.21,0.36,0.0,0.0,-0.014531996724180679,-0.016530705916979596,0.07747500142046071,4.171361874840999
0.21,0.37,0.0,0.0,-0.014531996724180679,-0.016707010060865127,0.07766707686942101,4.166563661518427
0.21,0.38,0.0,0.0,-0.014531996724180679,-0.017793657141536065,0.07828815931984422,4.285309183274317
0.21,0.39,0.0,0.0,-0.014531996724180679,-0.0191115042749601,0.07709339244547952,4.411484544905634
0.21,0.4,0.0,0.0,-0.014531996724180679,-0.019175980786135846,0.0778101417339152,4.272654824167421
0.22,0.23,0.0,0.0,-0.014641844460859227,-0.013579999755620686,0.009948742497758734,0.4125874679471785
0.22,0.24,0.0,0.0,-0.014641844460859227,-0.01034585788001531,0.012822332144407173,0.5915529068922555
0.22,0.25,0.0,0.0,-0.014641844460859227,-0.01247223767601418,0.03184005960772462,1.184134197557279
0.22,0.26,0.0,0.0,-0.014641844460859227,-0.013418888864655136,0.03758851991755376,1.6103909523255076
0.22,0.27,0.0,0.0,-0.014641844460859227,-0.013557569109624572,0.03908564923589999,1.4827685224983465
0.22,0.28,0.0,0.0,-0.014641844460859227,-0.013906103676071084,0.04274388938735794,1.852957919349494
0.22,0.29,0.0,0.0,-0.014641844460859227,-0.013192363745111596,0.04700789837366695,2.0377176222697337
0.22,0.3,0.0,0.0,-0.014641844460859227,-0.012991464239012401,0.04857612415612803,2.155890273448806
0.22,0.31,0.0,0.0,-0.014641844460859227,-0.015573892648762265,0.05170511620996284,2.2397628691832394
0.22,0.32,0.0,0.0,-0.014641844460859227,-0.015598386070660039,0.05456005571733509,2.3495193970820023
0.22,0.33,0.0,0.0,-0.014641844460859227,-0.015213010357374823,0.055231365005043026,2.5285740507273906
0.22,0.34,0.0,0.0,-0.014641844460859227,-0.01665879399503526,0.05645778491096342,2.631062368117815
0.22,0.35,0.0,0.0,-0.014641844460859227,-0.015787443434635277,0.05609914019631563,2.483375467286025
0.22,0.36,0.0,0.0,-0.014641844460859227,-0.016530705916979596,0.05747503077454331,2.6029346200606795
0.22,0.37,0.0,0.0,-0.014641844460859227,-0.016707010060865127,0.05766710622350362,2.6590767756815534
0.22,0.38,0.0,0.0,-0.014641844460859227,-0.017793657141536065,0.058257539038866685,2.7250316329426787
0.22,0.39,0.0,0.0,-0.014641844460859227,-0.0191115042749601,0.05706277216450199,2.8052474120208193
0.22,0.4,0.0,0.0,-0.014641844460859227,-0.019175980786135846,0.05777952145293767,2.7720577571448586
0.23,0.24,0.0,0.0,-0.013579999755620686,-0.01034585788001531,0.002873589646648439,0.22518313830391012
0.23,0.25,0.0,0.0,-0.013579999755620686,-0.01247223767601418,0.021891317109965884,0.8552398886624433
0.23,0.26,0.0,0.0,-0.013579999755620686,-0.013418888864655136,0.02763977741979503,1.3133638677963388
0.23,0.27,0.0,0.0,-0.013579999755620686,-0.013557569109624572,0.028826736231609598,1.2435739009862496
0.23,0.28,0.0,0.0,-0.013579999755620686,-0.013906103676071084,0.03222637646470435,1.6320904862169088
0.23,0.29,0.0,0.0,-0.013579999755620686,-0.013192363745111596,0.036632853981065416,1.8404056371290867
0.23,0.3,0.0,0.0,-0.013579999755620686,-0.012991464239012401,0.0386273816583693,1.9795910807930646
0.23,0.31,0.0,0.0,-0.013579999755620686,-0.015573892648762265,0.040704011956102876,2.197584932203265
0.23,0.32,0.0,0.0,-0.013579999755620686,-0.015598386070660039,0.043549468514337816,2.320169624646098
0.23,0.33,0.0,0.0,-0.013579999755620686,-0.015213010357374823,0.04440339576863185,2.590763302843795
0.23,0.34,0.0,0.0,-0.013579999755620686,-0.01665879399503526,0.045447197707966146,2.639529149650105
0.23,0.35,0.0,0.0,-0.013579999755620686,-0.015787443434635277,0.045094576723223805,2.5052571574705276
0.23,0.36,0.0,0.0,-0.013579999755620686,-0.016530705916979596,0.04647046730145148,2.66026169012786
0.23,0.37,0.0,0.0,-0.013579999755620686,-0.016707010060865127,0.046662542750411796,2.7424431433346768
0.23,0.38,0.0,0.0,-0.013579999755620686,-0.017793657141536065,0.04724695183586941,2.8213398900280713
0.23,0.39,0.0,0.0,-0.013579999755620686,-0.0191115042749601,0.04605218496150472,2.948918724560533
0.23,0.4,0.0,0.0,-0.013579999755620686,-0.019175980786135846,0.04676893424994039,2.881872029235998
0.24,0.25,0.0,0.0,-0.01034585788001531,-0.01247223767601418,0.016891347667318576,0.6138156343205182
0.24,0.26,0.0,0.0,-0.01034585788001531,-0.013418888864655136,0.021693156788506765,0.9654686123569701
0.24,0.27,0.0,0.0,-0.01034585788001531,-0.013557569109624572,0.023051605861883553,0.9501143662871598
0.24,0.28,0.0,0.0,-0.01034585788001531,-0.013906103676071084,0.02636131144689499,1.2027478790782897
0.24,0.29,0.0,0.0,-0.01034585788001531,-0.013192363745111596,0.03133906036416349,1.3722547621411243
0.24,0.3,0.0,0.0,-0.01034585788001531,-0.012991464239012401,0.03310818565272377,1.464678658640603
0.24,0.31,0.0,0.0,-0.01034585788001531,-0.015573892648762265,0.03464078807838542,1.636632854221754
0.24,0.32,0.0,0.0,-0.01034585788001531,-0.015598386070660039,0.037441736992084,1.741743806888026
0.24,0.33,0.0,0.0,-0.01034585788001531,-0.015213010357374823,0.03847440998241998,1.876731420306638
0.24,0.34,0.0,0.0,-0.01034585788001531,-0.01665879399503526,0.03933946618571233,1.94113562558998
0.24,0.35,0.0,0.0,-0.01034585788001531,-0.015787443434635277,0.039037421500989614,1.8591268618764234
0.24,0.36,0.0,0.0,-0.01034585788001531,-0.016530705916979596,0.040371742502203455,1.9667028792689052
0.24,0.37,0.0,0.0,-0.01034585788001531,-0.016707010060865127,0.04056785645319321,2.0103753327089198
0.24,0.38,0.0,0.0,-0.01034585788001531,-0.017793657141536065,0.041139220313615596,2.0758742084994037
0.24,0.39,0.0,0.0,-0.01034585788001531,-0.0191115042749601,0.039944453439250904,2.1337914963406575
0.24,0.4,0.0,0.0,-0.01034585788001531,-0.019175980786135846,0.04066120272768658,2.119398899531479
0.25,0.26,0.0,0.0,-0.01247223767601418,-0.013418888864655136,0.004801809121188189,0.22386461166092703
0.25,0.27,0.0,0.0,-0.01247223767601418,-0.013557569109624572,0.006160258194564977,0.25823983494121644
0.25,0.28,0.0,0.0,-0.01247223767601418,-0.013906103676071084,0.009469963779576415,0.430329129776418
0.25,0.29,0.0,0.0,-0.01247223767601418,-0.013192363745111596,0.014327348885051314,0.6054613122063723
0.25,0.3,0.0,0.0,-0.01247223767601418,-0.012991464239012401,0.016216837985405193,0.6988510246317048
0.25,0.31,0.0,0.0,-0.01247223767601418,-0.015573892648762265,0.017749440411066846,0.839735222483383
0.25,0.32,0.0,0.0,-0.01247223767601418,-0.015598386070660039,0.020550389324765425,0.9478276804553758
0.25,0.33,0.0,0.0,-0.01247223767601418,-0.015213010357374823,0.021583062315101403,1.0311203210607451
0.25,0.34,0.0,0.0,-0.01247223767601418,-0.01665879399503526,0.022448118518393755,1.109538431250033
