rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,n_units,d_delta_phi_energy_direct_dd_unit_mean,d_delta_phi_energy_direct_dd_unit_sem,d_phi_energy_direct_dd_unit_mean,d_phi_energy_direct_dd_unit_sem,derivative_source
rule_003,teacher_nn,teacher nn,3,0.27734375,1.0,30,-0.04498556063164539,0.0014028786057656225,-0.04498556063164539,0.0014028786057656225,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.01,30,-0.026744596399317307,0.001905358708935651,-0.026744596399317307,0.001905358708935651,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.02,30,-0.06653252269265542,0.0036603878382110598,-0.06653252269265542,0.0036603878382110598,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.03,30,-0.12681783716515774,0.005475261437953332,-0.12681783716515774,0.005475261437953332,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.04,30,-0.1952361184302423,0.0069680174654925126,-0.1952361184302423,0.0069680174654925126,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.05,30,-0.2647439636158129,0.009304847404217454,-0.2647439636158129,0.009304847404217454,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.06,30,-0.32364782918484614,0.008944397683500877,-0.32364782918484614,0.008944397683500877,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.07,30,-0.38404410863873056,0.0095266628139285,-0.38404410863873056,0.0095266628139285,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.08,30,-0.4360901837662003,0.009526005407518984,-0.4360901837662003,0.009526005407518984,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.09,30,-0.48570479570344316,0.009095336673858439,-0.48570479570344316,0.009095336673858439,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.1,30,-0.5277311075421929,0.01036574366514806,-0.5277311075421929,0.01036574366514806,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.11,30,-0.5612219557051802,0.01049859985662875,-0.5612219557051802,0.01049859985662875,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.12,30,-0.5869088886224301,0.011836989052231739,-0.5869088886224301,0.011836989052231739,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.13,30,-0.6269564399858165,0.010362658818291414,-0.6269564399858165,0.010362658818291414,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.14,30,-0.6437359690027249,0.013437006263491652,-0.6437359690027249,0.013437006263491652,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.15,30,-0.6503731952506588,0.011730781427283331,-0.6503731952506588,0.011730781427283331,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.16,30,-0.6738740825192262,0.011941741003106916,-0.6738740825192262,0.011941741003106916,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.17,30,-0.6654208461760975,0.01316271838236705,-0.6654208461760975,0.01316271838236705,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.18,30,-0.6526153206657319,0.011850147568550786,-0.6526153206657319,0.011850147568550786,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.19,30,-0.6339794334617118,0.011142234466598018,-0.6339794334617118,0.011142234466598018,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.2,30,-0.629443778120312,0.008505405368686778,-0.629443778120312,0.008505405368686778,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.21,30,-0.5884673844040474,0.009778727458126859,-0.5884673844040474,0.009778727458126859,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.22,30,-0.5660379075556926,0.010398815688942945,-0.5660379075556926,0.010398815688942945,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.23,30,-0.5256686859629939,0.0074739381667725015,-0.5256686859629939,0.0074739381667725015,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.24,30,-0.5012684813516883,0.008460634577205056,-0.5012684813516883,0.008460634577205056,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.25,30,-0.4549210393914153,0.010711699420891185,-0.4549210393914153,0.010711699420891185,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.26,30,-0.4279264343452519,0.009675390314058164,-0.4279264343452519,0.009675390314058164,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.27,30,-0.39875528426919626,0.009848070734350187,-0.39875528426919626,0.009848070734350187,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.28,30,-0.3455761517799436,0.00824979014175287,-0.3455761517799436,0.00824979014175287,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.29,30,-0.3137949487149663,0.009696604837549718,-0.3137949487149663,0.009696604837549718,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.3,30,-0.2840289595117005,0.009944837272582682,-0.2840289595117005,0.009944837272582682,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.31,30,-0.25476226054586554,0.009699455803898487,-0.25476226054586554,0.009699455803898487,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.32,30,-0.21188258591490428,0.008748381549833343,-0.21188258591490428,0.008748381549833343,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.33,30,-0.18231862110405783,0.01179917067019393,-0.18231862110405783,0.01179917067019393,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.34,30,-0.16426031753621712,0.010732623796497583,-0.16426031753621712,0.010732623796497583,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.35,30,-0.13644778567523527,0.009913853610252894,-0.13644778567523527,0.009913853610252894,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.36,30,-0.1201591221239153,0.008098510195854267,-0.1201591221239153,0.008098510195854267,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.37,30,-0.1007248122042561,0.008612007686188916,-0.1007248122042561,0.008612007686188916,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.38,30,-0.092549734373953,0.008790303601071752,-0.092549734373953,0.008790303601071752,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.39,30,-0.08006658084921918,0.008088925768131087,-0.08006658084921918,0.008088925768131087,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.4,30,-0.0615408595064133,0.007515575163915636,-0.0615408595064133,0.007515575163915636,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.41,30,-0.05802466163055305,0.0053891230889585705,-0.05802466163055305,0.0053891230889585705,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.42,30,-0.048689326731628034,0.0047675010130560766,-0.048689326731628034,0.0047675010130560766,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.43,30,-0.04076680999201256,0.0046311926778902605,-0.04076680999201256,0.0046311926778902605,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.44,30,-0.0345373495640557,0.004974423719995007,-0.0345373495640557,0.004974423719995007,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.45,30,-0.03208495812412055,0.004048532933688503,-0.03208495812412055,0.004048532933688503,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.46,30,-0.033779274000482286,0.004513289048651577,-0.033779274000482286,0.004513289048651577,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.47,30,-0.030580163492758657,0.00455173341528239,-0.030580163492758657,0.00455173341528239,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.48,30,-0.02637904143829888,0.0030748321665841575,-0.02637904143829888,0.0030748321665841575,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.49,30,-0.02780147881318822,0.0032840524866634938,-0.02780147881318822,0.0032840524866634938,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.5,30,-0.01699235651053212,0.0030309331674568084,-0.01699235651053212,0.0030309331674568084,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.51,30,-0.019989377027696716,0.0033726784833185528,-0.019989377027696716,0.0033726784833185528,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.52,30,-0.018010134175343872,0.00272387969717,-0.018010134175343872,0.00272387969717,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.53,30,-0.021619498401837203,0.003318649692629901,-0.021619498401837203,0.003318649692629901,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.54,30,-0.015865776305437392,0.002788830479061795,-0.015865776305437392,0.002788830479061795,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.55,30,-0.012047791839867632,0.0030730261438467322,-0.012047791839867632,0.0030730261438467322,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.56,30,-0.01156152160035418,0.0026247662017059477,-0.01156152160035418,0.0026247662017059477,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.57,30,-0.013525162178443757,0.002052864557275392,-0.013525162178443757,0.002052864557275392,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.58,30,-0.014812089080859727,0.0020161179692274604,-0.014812089080859727,0.0020161179692274604,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.59,30,-0.01161226735094636,0.00255359480870578,-0.01161226735094636,0.00255359480870578,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.6,30,-0.0070507317864866356,0.0027489249561679697,-0.0070507317864866356,0.0027489249561679697,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.61,30,-0.009138733648236124,0.001656661413603766,-0.009138733648236124,0.001656661413603766,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.62,30,-0.009719659012727665,0.002169262439240197,-0.009719659012727665,0.002169262439240197,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.63,30,-0.00922323305903901,0.0029553704685881927,-0.00922323305903901,0.0029553704685881927,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.64,30,-0.012678655666962416,0.0018914422159580777,-0.012678655666962416,0.0018914422159580777,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.65,30,-0.009509913178547682,0.0023523502146298586,-0.009509913178547682,0.0023523502146298586,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.66,30,-0.01008211967142199,0.0021753128695664085,-0.01008211967142199,0.0021753128695664085,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.67,30,-0.009650248909948585,0.002123524732764301,-0.009650248909948585,0.002123524732764301,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.68,30,-0.01117901296950727,0.0024806654820850003,-0.01117901296950727,0.0024806654820850003,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.69,30,-0.011707823853705343,0.002041155413348163,-0.011707823853705343,0.002041155413348163,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.7,30,-0.011084021476041752,0.001832738988344861,-0.011084021476041752,0.001832738988344861,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.71,30,-0.007711574405020588,0.002319992115342852,-0.007711574405020588,0.002319992115342852,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.72,30,-0.005986146477782814,0.0021045331115824655,-0.005986146477782814,0.0021045331115824655,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.73,30,-0.01227084402201235,0.0018605499878969068,-0.01227084402201235,0.0018605499878969068,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.74,30,-0.008266787975904494,0.002045466839241445,-0.008266787975904494,0.002045466839241445,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.75,30,-0.012463666072808606,0.002080888105480408,-0.012463666072808606,0.002080888105480408,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.76,30,-0.009396329748198559,0.0023346141641495625,-0.009396329748198559,0.0023346141641495625,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.77,30,-0.0066230304597527405,0.0020375560452283205,-0.0066230304597527405,0.0020375560452283205,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.78,30,-0.009915211126819812,0.0017157960864788828,-0.009915211126819812,0.0017157960864788828,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.79,30,-0.005896641481642653,0.0018025191138121759,-0.005896641481642653,0.0018025191138121759,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.8,30,-0.012198234017069383,0.001634674086932309,-0.012198234017069383,0.001634674086932309,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.81,30,-0.007672988208636703,0.002508742444359286,-0.007672988208636703,0.002508742444359286,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.82,30,-0.011109538065839562,0.0016168133610138173,-0.011109538065839562,0.0016168133610138173,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.83,30,-0.007799657325178546,0.0019256858054448624,-0.007799657325178546,0.0019256858054448624,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.84,30,-0.007897339787629073,0.001586783473885035,-0.007897339787629073,0.001586783473885035,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.85,30,-0.01023045170848749,0.0015847313403077614,-0.01023045170848749,0.0015847313403077614,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.86,30,-0.007405494393040776,0.0013982222346184433,-0.007405494393040776,0.0013982222346184433,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.87,30,-0.006257704915609468,0.0022619671741476873,-0.006257704915609468,0.0022619671741476873,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.88,30,-0.00606070290808309,0.0019668370093428606,-0.00606070290808309,0.0019668370093428606,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.89,30,-0.01261002930125,0.0017716346591947379,-0.01261002930125,0.0017716346591947379,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.9,30,-0.011739428219643208,0.0018780038007216882,-0.011739428219643208,0.0018780038007216882,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.91,30,-0.00930336747581992,0.0015482971257449393,-0.00930336747581992,0.0015482971257449393,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.92,30,-0.00797396133935504,0.0020590804201622527,-0.00797396133935504,0.0020590804201622527,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.93,30,-0.0093022697652339,0.0015492836162524436,-0.0093022697652339,0.0015492836162524436,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.94,30,-0.005794654900384345,0.001871076822265463,-0.005794654900384345,0.001871076822265463,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.95,30,-0.010028255256822598,0.0019058461093374363,-0.010028255256822598,0.0019058461093374363,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.96,30,-0.008291259858909238,0.002029012339742253,-0.008291259858909238,0.002029012339742253,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.97,30,-0.010286762513016683,0.0019562076424643705,-0.010286762513016683,0.0019562076424643705,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.98,30,-0.008200965002015047,0.002037797283252433,-0.008200965002015047,0.002037797283252433,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,0.99,30,-0.01038685265162602,0.0016381936411130654,-0.01038685265162602,0.0016381936411130654,sampling_time_direct_radial_score_derivative
rule_004,random_label,random,4,0.509765625,1.0,30,-0.008297173434271691,0.0013746326697107632,-0.008297173434271691,0.0013746326697107632,sampling_time_direct_radial_score_derivative
