eta,ref_id,radius,phi_energy_raw,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,positive_curvature
0.25,25,0.26,-0.1244963223948124,-0.3960865851267163,-9.779228387776175,0.0
0.25,25,0.27,-0.1276506690063188,-0.6083608052836258,-14.77320006924269,0.0
0.25,25,0.28,-0.136663538500485,-0.6915505865115703,39.962839753702795,39.962839753702795
0.25,25,0.29,-0.1414816807365502,0.1908959897904232,41.94535602476439,41.94535602476439
0.25,25,0.3,-0.1328456187046764,0.1473565339837108,-36.15794112737293,0.0
0.25,25,0.31,-0.138534550056876,-0.532262832757036,3.7477060712144628,3.7477060712144628
0.25,25,0.32,-0.1434908753598172,0.2223106554080001,21.63109433271021,21.63109433271021
0.25,25,0.33,-0.134088336948716,-0.0996409461028315,-39.765857384059146,0.0
0.25,25,0.34,-0.1454836942818738,-0.5730064922731835,1.7291413206175754,1.7291413206175754
0.25,25,0.35,-0.1455484667941796,-0.0650581196904855,29.40418981529249,29.40418981529249
0.25,25,0.36,-0.1467848566756835,0.0150773040326628,-2.8406249030703528,0.0
0.25,25,0.37,-0.1452469207135264,-0.1218706177518926,-5.157478302555321,0.0
0.25,25,0.38,-0.1492222690307214,-0.0880722620184437,3.193488363428007,3.193488363428007
0.25,25,0.39,-0.1470083659538953,-0.0580008504833324,-0.7634554461561036,0.0
0.25,25,0.4,-0.150382286040388,-0.1033413709415658,7.500497999037257,7.500497999037257
0.25,25,0.41,-0.1490751933727266,0.0920091094974111,32.478661158205384,32.478661158205384
0.25,25,0.42,-0.1485421038504399,0.546231852222542,-0.9030511273790043,0.0
0.25,25,0.43,-0.1381505563282757,0.073948086949831,-22.04769464577641,0.0
0.25,25,0.44,-0.1470631421114432,0.1052779593070134,14.477445387526787,14.477445387526787
0.25,25,0.45,-0.1360449971421355,0.363496994700367,-11.690064891306207,0.0
0.25,25,0.46,-0.1397932022174359,-0.1285233385191109,-38.09622762119452,0.0
0.25,25,0.47,-0.1386154639125177,-0.3984275577235232,-4.157970436777078,0.0
0.25,25,0.48,-0.1477617533719064,-0.2116827472546498,26.1245703029284,26.1245703029284
0.25,25,0.49,-0.1428491188576107,0.1240638483350453,3.799746897684381,3.799746897684381
0.25,25,0.5,-0.1452804764052055,-0.1356878093009621,10.094593943724998,10.094593943724998
0.25,25,0.51,-0.1455628750436299,0.3259557272095454,4.090986231165502,4.090986231165502
0.25,25,0.52,-0.1387613618610146,-0.053868084677652,-30.9873502469389,0.0
0.25,25,0.53,-0.146640236737183,-0.2937912777292331,15.445750261033435,15.445750261033435
0.25,25,0.54,-0.1446371874155992,0.255046920543017,24.374915835075203,24.374915835075203
0.25,25,0.55,-0.1415392983263226,0.1937070389722714,-22.476303477041633,0.0
0.25,25,0.56,-0.1407630466361538,-0.1944791489978161,-20.268952426030896,0.0
0.25,25,0.57,-0.1454288813062789,-0.2116720095483488,13.850763706154922,13.850763706154922
0.25,25,0.58,-0.1449964868271207,0.0825361251252845,6.079824422523344,6.079824422523344
0.25,25,0.59,-0.1437781588037732,-0.0900755210978818,-2.2136087413541885,0.0
0.25,25,0.6,-0.1467979972490784,0.0382639502982007,12.542682815924149,12.542682815924149
0.25,25,0.61,-0.1430128797978092,0.1607781352206014,-2.806324331623103,0.0
0.25,25,0.62,-0.1435824345446663,-0.0178625363342614,-14.667068685870827,0.0
0.25,25,0.63,-0.1433701305244944,-0.1325632384968154,-9.349912331250106,0.0
0.25,25,0.64,-0.1462336993146027,-0.2048607829592637,-0.04272712512367427,0.0
0.25,25,0.65,-0.1474673461836797,-0.1334177809992889,15.47289459774171,15.47289459774171
0.25,25,0.66,-0.1489020549345884,0.1045971089955708,12.684301590404909,12.684301590404909
0.25,25,0.67,-0.1453754040037682,0.1202682508088095,-4.573545896267857,0.0
0.25,25,0.68,-0.1464966899184122,0.0131261910702136,4.937122917616828,4.937122917616828
0.25,25,0.69,-0.145112880182364,0.2190107091611421,8.313183853257785,8.313183853257785
0.25,25,0.7,-0.1421164757351894,0.1793898681353658,-30.381647936254566,0.0
0.25,25,0.71,-0.1415250828196567,-0.3886222495639497,-13.60448387691292,0.0
0.25,25,0.72,-0.1498889207264684,-0.0926998094028928,26.74821264990197,26.74821264990197
0.25,25,0.73,-0.1433790790077145,0.1463420034340901,0.7449244544615947,0.7449244544615947
