pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,ref_id,attempt_seed,train_error,test_error,CE_mean_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin,theta_path,dataset_path
pair_3_8,3/8,2,5,0.08984375,15,2713815,0.0,0.04833984375,0.0024253830923448277,0.18622613876119976,11.895917115521911,0.8810900810707827,5.02012275833829,7.954307883555032,7.653414848705127,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_016/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,16,2713816,0.0,0.0517578125,0.000976625279306961,0.25292740865634766,11.924461769254727,2.3798550082531786,5.790203692265452,7.637580820094523,7.755033185478567,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_017/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,17,2713817,0.0,0.04833984375,0.0006476948766794416,0.26079017576984787,13.081388873196012,2.7876540551478524,6.540204218588391,8.100527906399714,8.425463463954827,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_018/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,18,2713818,0.0,0.04931640625,0.001742517126944939,0.2115024618342135,12.980862164255461,0.861290311508708,5.586295976058798,8.925371093789524,8.445334797911292,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_019/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,19,2713819,0.0,0.048828125,0.0014955064477569406,0.21448436742707433,14.15418511800311,0.7645058026518375,5.866924574188542,8.128457107993793,8.064552902529744,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_020/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,20,2713820,0.0,0.05419921875,0.0023218241030953895,0.24006265894362114,12.215390222672957,0.7968517247647984,5.443688660319846,7.43100805706415,7.311857453575724,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_021/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,21,2713821,0.0,0.04736328125,0.0007329649029059183,0.21227582511232687,12.584180709780956,2.8850112955248894,6.145802533880116,8.356341714260733,7.981316235135467,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_022/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,22,2713822,0.0,0.05029296875,0.00208212185735465,0.21050945912872063,13.012452862250123,0.08108090410351354,5.705304159751578,8.40269731851911,8.099833623277274,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_023/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,23,2713823,0.0,0.048828125,0.0013011717526016445,0.21804217381270222,12.3703164549056,2.492670836064879,5.2450217405386015,8.609508725078681,8.111234511458468,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_024/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,24,2713824,0.0,0.05029296875,0.0007356437212945727,0.2522623269363694,14.906068169541463,1.9963024720281064,6.431378371055379,8.151497766451516,8.537791737155041,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_025/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,25,2713825,0.0,0.0498046875,0.00241477873082337,0.22500128364027938,12.235231417576378,0.5760462002513064,5.509529960880786,7.032707459694242,7.672643778776653,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_026/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,26,2713826,0.0,0.04931640625,0.005882366609876357,0.18137468201527404,11.152405919463508,0.01625809158369229,3.8860651088620344,7.76257774936514,7.200445937402903,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_027/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,27,2713827,0.0,0.0498046875,0.0009308447593799731,0.2410879339354436,13.244577705659093,1.8441792260894925,6.161107151458363,8.07735023879511,8.183705518442867,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_028/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,28,2713828,0.0,0.052734375,0.0005361337438157554,0.24290450393284868,12.950896186195395,2.421462735324578,6.497097555830691,8.748392024825305,8.833955306481512,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_029/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,29,2713829,0.0,0.05078125,0.0007054872709929666,0.23558446210761647,13.836040965049516,3.632412210858776,5.69518381637506,8.681699431910678,8.278169576503,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_030/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
