source,group,label,nmstv,ref_key,radius,phi_energy_raw
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.3,-0.0213636890170426
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.35,-0.0211836605297844
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.4,-0.0280121457447928
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.45,-0.0298107871274941
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.5,-0.0317298838745319
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.55,-0.0380134545330447
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.6,-0.041196542711767
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.65,-0.0434182336479593
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.7,-0.0456220440596793
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.75,-0.04496066719913
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.8,-0.0496849198345596
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.85,-0.0508816196024668
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.9,-0.0568289144087054
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,0.95,-0.0545939563266215
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:12,1.0,-0.0530767896084153
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.1,-0.0038643359522718
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.15,-0.0078348792930453
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.2,-0.011877166243517
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.25,-0.0169232255032939
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.3,-0.0197637655748795
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.35,-0.0248617315415322
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.4,-0.0279838393739207
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.45,-0.0296618000068539
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.5,-0.0325710317834151
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.55,-0.0341055812070279
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.6,-0.0391430466056511
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.65,-0.0409431684630792
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.7,-0.0417022293239322
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.75,-0.0435822672053189
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.8,-0.0483739834665297
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.85,-0.0506312366265993
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.9,-0.053963178795283
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,0.95,-0.0497236327683501
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:13,1.0,-0.0536974474577229
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.1,-0.0065588854068185
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.15,-0.010989573336372
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.2,-0.0157333638831161
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.25,-0.0206490845754935
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.3,-0.0226847751524659
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.35,-0.0267140897121263
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.4,-0.0311953554046522
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.45,-0.0319586684375294
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.5,-0.035896427186042
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.55,-0.0364443680949103
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.6,-0.0413106654727017
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.65,-0.0432369966825396
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.7,-0.0466720483239058
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.75,-0.0488945899902438
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.8,-0.0468068098289208
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.85,-0.0532732338705001
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.9,-0.0573713815680181
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,0.95,-0.0545454201090216
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:14,1.0,-0.0588575338580751
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.1,-0.0039892747859138
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.15,-0.0082005972028038
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.2,-0.0119186691339885
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.25,-0.0159482753704134
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.3,-0.0212895734513491
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.35,-0.0236185087409134
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.4,-0.0271250793588127
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.45,-0.029478474078462
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.5,-0.0338167858388481
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.55,-0.0369920304634554
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.6,-0.0396373861491617
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.65,-0.0427588063700187
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.7,-0.0428666134441782
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.75,-0.0441959624044423
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.8,-0.048202508758128
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.85,-0.0498142563381904
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.9,-0.0548860947335458
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,0.95,-0.0523825276299048
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:15,1.0,-0.0581378615644618
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.1,-0.0043526129682992
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.15,-0.0085198651815756
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.2,-0.0132179195323806
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.25,-0.0177598439158813
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.3,-0.0207696992188922
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.35,-0.0250165340334047
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.4,-0.0262118947787197
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.45,-0.0282589149083395
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.5,-0.0336873066490026
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.55,-0.0369141170388058
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.6,-0.037050032028345
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.65,-0.0428188350517104
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.7,-0.0442693031661889
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.75,-0.0474284864545163
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.8,-0.0497488187959716
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.85,-0.0502776293425282
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.9,-0.0568455935338719
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,0.95,-0.0521212513060083
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:16,1.0,-0.0607902750250136
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.1,-0.0047655501164027
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.15,-0.0091895421246751
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.2,-0.0146321958851351
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.25,-0.0177038292229033
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.3,-0.0217772844375368
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.35,-0.026314195318796
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.4,-0.0293416664714198
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.45,-0.0319318468469133
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.5,-0.0336486990013347
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.55,-0.0355736640179685
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.6,-0.0376626327822787
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.65,-0.043393297086698
advanced,very_low_tv_spectral_teacher,adv very low tv,0.3245703473792008,advanced:very_low_tv_spectral_teacher:17,0.7,-0.0469139789036262
