rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
very_low_tv_spectral_teacher,0.19,-0.011927885228340302,0.001339413794680147,0.00024454238305996986,30,30,complete,True
very_low_tv_spectral_teacher,0.2,-0.012914074339141091,0.0013737685385366264,0.0002508146724491384,30,30,complete,True
very_low_tv_spectral_teacher,0.21,-0.01347434085896969,0.0015313905958564927,0.0002795923912339595,30,30,complete,True
very_low_tv_spectral_teacher,0.22,-0.014530610118920243,0.0014085538625317432,0.00025716557465655553,30,30,complete,True
very_low_tv_spectral_teacher,0.23,-0.015262088071490543,0.0015459192786677657,0.00028224495366948335,30,30,complete,True
very_low_tv_spectral_teacher,0.24,-0.0160597147437431,0.0014957411628876024,0.00027308372503418306,30,30,complete,True
very_low_tv_spectral_teacher,0.25,-0.017067845713434334,0.00147000227211016,0.0002683844680061939,30,30,complete,True
very_low_tv_spectral_teacher,0.26,-0.01769565237067533,0.0015569196539515302,0.00028425333823079677,30,30,complete,True
very_low_tv_spectral_teacher,0.27,-0.018428800159111008,0.0017493366976850068,0.0003193837233312246,30,30,complete,False
very_low_tv_spectral_teacher,0.28,-0.019166171817980634,0.0016125515143094913,0.000294410279842141,30,30,complete,True
very_low_tv_spectral_teacher,0.29,-0.02014541431352452,0.0017204363996999562,0.0003141072749562135,30,30,complete,True
very_low_tv_spectral_teacher,0.3,-0.020883008452317168,0.0014295407057447604,0.00026099723046942,30,30,complete,True
very_low_tv_spectral_teacher,0.31,-0.021645787329601048,0.0016794741660337148,0.0003066286284946142,30,30,complete,True
very_low_tv_spectral_teacher,0.32,-0.02217654533809495,0.0016531834606726612,0.00030182862436829033,30,30,complete,True
very_low_tv_spectral_teacher,0.33,-0.023037091403989463,0.0012724262697385706,0.00023231219023265608,30,30,complete,False
very_low_tv_spectral_teacher,0.34,-0.0236002450267734,0.0015283109682480297,0.0002790301307306693,30,30,complete,True
very_low_tv_spectral_teacher,0.35,-0.02428849336406119,0.0021652466463233564,0.00039531814358457096,30,30,complete,False
