pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_units,delta_phi_energy_unit_mean,delta_phi_energy_unit_sem,phi_energy_raw_mean,phi_energy_raw_sem
pair_7_9,7/9,1,1,0.10546875,0.29,30,-0.015918288608148465,0.00025155647002186437,-0.018793085068192588,0.0003483524131422718
pair_7_9,7/9,1,1,0.10546875,0.3,30,-0.01639702400140294,0.0003325515453040498,-0.019271820461447067,0.00040101773477459147
pair_7_9,7/9,1,1,0.10546875,0.31,30,-0.017339764212768505,0.0002569470194311113,-0.02021456067281263,0.00034465365809943724
pair_7_9,7/9,1,1,0.10546875,0.32,30,-0.01784124560373594,0.0002890975370011099,-0.02071604206378006,0.0003720849904616747
pair_7_9,7/9,1,1,0.10546875,0.33,30,-0.018942309552714965,0.0002701893570517665,-0.021817106012759085,0.0003552039025953919
pair_7_9,7/9,1,1,0.10546875,0.34,30,-0.019861862598644673,0.00021590998592881127,-0.022736659058688793,0.00032671971290483846
pair_7_9,7/9,1,1,0.10546875,0.35,30,-0.020498644113545662,0.00032644120194815716,-0.02337344057358979,0.00041500254058552007
pair_7_9,7/9,1,1,0.10546875,0.36,30,-0.02051533276416902,0.0003028862023232727,-0.023390129224213144,0.0003889012147694937
pair_7_9,7/9,1,1,0.10546875,0.37,30,-0.021510300796456536,0.00023854529449537912,-0.02438509725650066,0.0003210599526442061
pair_7_9,7/9,1,1,0.10546875,0.38,30,-0.02239982572406265,0.0003341017750940285,-0.025274622184106768,0.00043721254567934635
pair_7_9,7/9,1,1,0.10546875,0.39,30,-0.022773027566478313,0.00023647964834027103,-0.02564782402652244,0.0002997065939525695
pair_7_9,7/9,1,1,0.10546875,0.4,30,-0.023929686040108502,0.00030517315797072515,-0.02680448250015263,0.0003786808502804045
