rule,ref_id,phi_curve_cluster,pc1,pc2,pc3,mean_delta_phi,final_delta_phi
low_tv_spectral_teacher,57,0,1.8511322881464385,1.2082290848239825,-1.7856395978102297,-0.07413194881833965,-0.1177678445470437
low_tv_spectral_teacher,58,1,-1.9098436910157435,-0.15049098879090894,-0.9278429831580978,-0.07732602970056442,-0.1154075543060227
low_tv_spectral_teacher,59,1,-4.315666930296655,0.3639903681213266,0.8874949026062903,-0.07893017054166626,-0.1115206131556504
low_tv_spectral_teacher,1000,0,3.383232036265595,-1.6634547380127436,0.46107915205967526,-0.07297936082578729,-0.1059081427644112
low_tv_spectral_teacher,1001,1,-0.8173827037315282,-0.22552549556246088,-1.7747372733534539,-0.07599444689885473,-0.1171142789314735
low_tv_spectral_teacher,1002,0,1.0594093684556216,-0.49608891826286505,-0.18382414492893848,-0.0750535814277479,-0.1108114069874618
low_tv_spectral_teacher,1003,1,-2.4238232817750784,0.20955634522143954,-0.24804538129602446,-0.07793470637308973,-0.1191189400049791
low_tv_spectral_teacher,1004,1,-1.4143197670481737,1.4551180182887131,0.08844129511207317,-0.07680629039638587,-0.1192359029936333
low_tv_spectral_teacher,1005,0,1.0404081840853447,-0.21373510163853993,-1.58779371902244,-0.07485320719594657,-0.1170967795103318
low_tv_spectral_teacher,1006,0,0.2854857770083636,-1.9128474843869216,1.4082109123392885,-0.0757822340710116,-0.1123201275694829
low_tv_spectral_teacher,1007,1,0.2853297365102218,3.4086848999051385,0.8390635542619606,-0.0760085876310507,-0.1191647389053167
low_tv_spectral_teacher,1008,1,-1.7699816465715001,0.8189913687145168,0.3608450034621333,-0.07681196584892158,-0.1141719426391094
low_tv_spectral_teacher,1009,1,-3.247011913066367,0.5322473962627965,1.5578983103336053,-0.0781415710895084,-0.1190596904664252
low_tv_spectral_teacher,1010,0,0.8517179634181403,-0.49423427059922376,0.42221688624252157,-0.07544209327063565,-0.1213778143162465
low_tv_spectral_teacher,1011,0,1.768690124940436,-1.9004969367984608,1.9835236724889962,-0.0744495316764548,-0.119188279122408
low_tv_spectral_teacher,1012,0,0.7512334678215422,-0.11199824052631643,1.233328665126657,-0.07489841978158536,-0.1057391490844952
