eta,radius,n_refs,phi_energy_raw_mean,phi_energy_raw_sd,phi_energy_raw_sem
0.25,0.48,30,-0.13935994594843842,0.005313949976159248,0.0009701900904654852
0.25,0.49,30,-0.13985005187763194,0.0042746741012317695,0.0007804451437425883
0.25,0.5,30,-0.1397868721741863,0.004433913977943913,0.0008095182345857815
0.25,0.51,30,-0.14017385489292242,0.004260443980232035,0.0007778470909867274
0.25,0.52,30,-0.14064506482131753,0.0036195562207600924,0.0006608375300894838
0.25,0.53,30,-0.14095557415664942,0.0042326218847195405,0.000772767494550308
0.25,0.54,30,-0.1408714741832557,0.004694418287297319,0.0008570795967725032
0.25,0.55,30,-0.1417095843192918,0.0035968088185065724,0.0006566844416431841
0.25,0.56,30,-0.1414056785081105,0.004411798303098107,0.0008054804832566154
0.25,0.57,30,-0.1418896192229469,0.004348648679976275,0.0007939509922293567
0.25,0.58,30,-0.14161883712661627,0.0036313613144478003,0.0006629928354582236
0.25,0.59,30,-0.14223070527833395,0.003853852661369247,0.0007036140119777517
0.25,0.6,30,-0.14249197599793184,0.0043381825151878415,0.0007920401407142923
0.25,0.61,30,-0.1431857295706966,0.0036479435571705183,0.0006660203249226432
0.25,0.62,30,-0.14308437989636652,0.0036915403393156365,0.0006739799719278164
0.25,0.63,30,-0.14288266129385724,0.003688432860461845,0.0006734126265060858
0.25,0.64,30,-0.14234520197183292,0.0036938668041221877,0.0006744047243457456
0.25,0.65,30,-0.14418894679675534,0.003440702060562993,0.0006281833774082863
0.25,0.66,30,-0.14392126041430997,0.0028520062073964505,0.000520702711311931
0.25,0.67,30,-0.1431131637015833,0.003215708902657579,0.0005871054347852473
0.25,0.68,30,-0.14335401839833178,0.0026183083660423876,0.0004780355181953027
0.25,0.69,30,-0.1443934409980094,0.003159382503368954,0.0005768216882941056
0.25,0.7,30,-0.14399550834247452,0.0025777937217928435,0.0004706385900070457
0.25,0.71,30,-0.14463430174978953,0.002899293912749644,0.000529336225616799
0.25,0.72,30,-0.14591220823664594,0.003508792313238828,0.0006406148998538792
0.25,0.73,30,-0.1447977515362462,0.002775564712843278,0.0005067464676798697
0.25,0.74,30,-0.14513974284669828,0.0030329479063093074,0.0005537379946745573
0.25,0.75,30,-0.14539397505248822,0.003045010313997299,0.0005559402789374032
0.25,0.76,30,-0.14595740001432603,0.0025321642288018763,0.00046230782247415374
0.25,0.77,30,-0.14548841898512685,0.003427919268839421,0.0006258495696166555
0.25,0.78,30,-0.14630022627814393,0.0034918888138898365,0.0006375287572224741
0.25,0.79,30,-0.14741166000962821,0.0026628255451021663,0.0004861632059178157
0.25,0.8,30,-0.1468120937826069,0.0019880719419197567,0.00036297061617751597
0.25,0.81,30,-0.14694700815879408,0.0031230754808270807,0.0005701929632134278
0.25,0.82,30,-0.14728949576121453,0.0024504129967686692,0.0004473821578446777
0.25,0.83,30,-0.14702680485127365,0.003322636310610857,0.0006066276192357682
0.25,0.84,30,-0.14763458104890032,0.003133533564566376,0.0005721023393375244
0.25,0.85,30,-0.14752807790011477,0.003053604551137297,0.000557509364786112
0.25,0.86,30,-0.1480948363712186,0.002798179398819214,0.000510875325559843
0.25,0.87,30,-0.1473714558070616,0.0029707177441230196,0.0005423763734790122
0.25,0.88,30,-0.14842175540241748,0.002243727386200274,0.00040964670077133197
0.25,0.89,30,-0.1485476470749584,0.0026012966303128196,0.0004749296143948371
0.25,0.9,30,-0.14854297524799417,0.003012469928145178,0.0005499992444836938
0.25,0.91,30,-0.14802021434951718,0.002715056907368927,0.0004956993043587249
0.25,0.92,30,-0.14860355424414287,0.0028641296252319027,0.0005229161344527768
0.25,0.93,30,-0.14841553610307717,0.0027775570635915907,0.0005071102194956421
0.25,0.94,30,-0.14844933444010822,0.002085754361206664,0.00038080490434922316
0.25,0.95,30,-0.14963280039617766,0.0025470071650082935,0.00046501775946744203
0.25,0.96,30,-0.14889630291361947,0.002307458942670905,0.0004212824378059581
0.25,0.97,30,-0.14977003514853626,0.002432148313296349,0.0004440474981301842
0.25,0.98,30,-0.1502609227842928,0.0022971268962813317,0.0004193960728483715
0.25,0.99,30,-0.14939904803077803,0.0025773680229680667,0.0004705608683907009
0.25,1.0,30,-0.1496254960225646,0.0025730958732984527,0.0004697808841430066
