rule,radius,d0,target_ref_count,observed_ref_count,missing_ref_count,finite_unit_count,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_delta_phi_energy,qc_diagnostic_pass,sampling_status,missing_ref_ids
teacher_nn,0.1,0.1,60,60,0,60,1.0,0.5561422455110033,0.000905849152657244,0.0,True,complete,
teacher_nn,0.2,0.1,60,60,0,60,1.0,0.6428365992050545,0.0036289898895789886,0.00018943094733740766,True,complete,
teacher_nn,0.3,0.1,60,60,0,60,1.0,0.5989941364409669,0.008127618888717032,0.00028536760399217064,False,complete,
teacher_nn,0.4,0.1,60,60,0,60,1.0,0.6274015063576918,0.0070774237681738685,0.0002953300550292772,False,complete,
teacher_nn,0.5,0.1,60,60,0,60,1.0,0.6208836489223893,0.008114465587551755,0.00034895280403939613,False,complete,
teacher_nn,0.6,0.1,60,60,0,60,1.0,0.6082887179134484,0.008990732583757082,0.00036370550858517314,False,complete,
teacher_nn,0.7,0.1,60,60,0,60,1.0,0.5849617568433538,0.010817130410371698,0.0004526919326187967,False,complete,
teacher_nn,0.8,0.1,60,60,0,60,1.0,0.61659968881591,0.017650150725705423,0.0005040383650012488,False,complete,
teacher_nn,0.9,0.1,60,60,0,60,1.0,0.5962437238718389,0.016447792553872402,0.0004224808285223647,False,complete,
teacher_nn,1.0,0.1,60,60,0,60,1.0,0.6199137127170777,0.013344787460831523,0.0004787755926199941,False,complete,
teacher_nn,1.1,0.1,60,60,0,60,1.0,0.6339290032569227,0.017263242383801506,0.0005628274990217968,False,complete,
teacher_nn,1.2,0.1,60,60,0,60,1.0,0.5905283201683401,0.014069468993723647,0.0004525253908730529,False,complete,
teacher_nn,1.3,0.1,60,60,0,60,1.0,0.6462881999083914,0.015564616333746836,0.0005274637546769239,False,complete,
teacher_nn,1.4,0.1,60,60,0,60,1.0,0.5976909002640184,0.016902852320704292,0.0004584848913276381,False,complete,
teacher_nn,1.5,0.1,60,60,0,60,1.0,0.6070560680622741,0.015778807934182015,0.000549327390990401,False,complete,
teacher_nn,1.6,0.1,60,60,0,60,1.0,0.5830153761280967,0.019545037230338076,0.0005570420998118799,False,complete,
teacher_nn,1.7,0.1,60,60,0,60,1.0,0.6215182612842792,0.016055568864678894,0.0004345002373098209,False,complete,
teacher_nn,1.8,0.1,60,60,0,60,1.0,0.5713454732188048,0.016209648143087774,0.0005809321752904377,False,complete,
teacher_nn,1.9,0.1,60,60,0,60,1.0,0.6085398034941714,0.018139911172304946,0.0005069198615698103,False,complete,
teacher_nn,2.0,0.1,60,60,0,60,1.0,0.5738721180265851,0.019901315094034894,0.0006663721146721965,False,complete,
teacher_nn,2.1,0.1,60,60,0,60,1.0,0.5963675362770222,0.01584759088453594,0.0005239367739615185,False,complete,
teacher_nn,2.2,0.1,60,60,0,60,1.0,0.601628743275815,0.017463696732814015,0.000600704964576189,False,complete,
teacher_nn,2.3,0.1,60,60,0,60,1.0,0.5938592361164738,0.018286847839242323,0.0006631095898187856,False,complete,
teacher_nn,2.4,0.1,60,60,0,60,1.0,0.5929862814746724,0.023692799030910736,0.0007547684688555365,False,complete,
teacher_nn,2.5,0.1,60,60,0,60,1.0,0.6243647041275464,0.01984881787625002,0.0007032447431055177,False,complete,
