rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
low_tv_spectral_teacher,0.97,30,1.0,0.8523492421188897,0.03148209223464507,0.0013327116284933826,-348.47813091247565,-0.13690797459170084,0.28121921958071255,False,no_claim
low_tv_spectral_teacher,0.98,30,1.0,0.8590859329294269,0.03381645986868217,0.001662338564584945,-354.96726166708737,-0.13946981065747718,0.2866883807120051,False,no_claim
low_tv_spectral_teacher,0.99,30,1.0,0.8534128065309448,0.02130546477843205,0.001576008317592744,-360.77022599692697,-0.1417607559120527,0.28752758083386437,False,no_claim
low_tv_spectral_teacher,1.0,30,1.0,0.8639300359843975,0.040668451620115655,0.001248337258699013,-359.0763895048622,-0.1410920482562829,0.285121500919134,False,no_claim
low_tv_spectral_teacher,1.01,30,1.0,0.8631599075565451,0.021802032383661504,0.0013393789422231225,-366.0071055148949,-0.14382821722984498,0.294241098965902,False,no_claim
low_tv_spectral_teacher,1.02,30,1.0,0.8290024135557378,0.016704507675345558,0.0014091931311670703,-368.64723710742254,-0.1448705115814153,0.29386280940715037,False,no_claim
low_tv_spectral_teacher,1.03,30,1.0,0.8977471678141379,0.030219607980877746,0.0015073659382088325,-369.9071810936642,-0.14536792334068954,0.2948845572978283,False,no_claim
low_tv_spectral_teacher,1.04,30,1.0,0.8768818664001347,0.02710731393741855,0.0018051775227656012,-371.7606480013557,-0.14609965129477226,0.299847800202084,False,no_claim
low_tv_spectral_teacher,1.05,30,1.0,0.8636905452992599,0.024277270178601547,0.0012942535797721686,-373.2346805895886,-0.14668158283375093,0.30009758101915646,False,no_claim
low_tv_spectral_teacher,1.06,30,1.0,0.8448851886323999,0.03549008989239119,0.001663360666962584,-372.8850185645398,-0.14654354018667284,0.3006330500328788,False,no_claim
low_tv_spectral_teacher,1.07,30,1.0,0.8359394661109534,0.0355366117403477,0.0015881059839836995,-378.9776891832887,-0.14894885823592233,0.303183888881237,False,no_claim
