eta,ref_id,radius,phi_energy_raw
0.15,13,0.41,-0.1178368666476256
0.15,13,0.42,-0.1147922019969837
0.15,13,0.43,-0.117684064315045
0.15,13,0.44,-0.1131819291896418
0.15,13,0.45,-0.1171195511623899
0.15,13,0.46,-0.1203491487142418
0.15,13,0.47,-0.1182080347688667
0.15,13,0.48,-0.1202005611580172
0.15,13,0.49,-0.1138186895608517
0.15,13,0.5,-0.11619387358828
0.15,13,0.51,-0.1200258795543152
0.15,13,0.52,-0.1210527681159326
0.15,13,0.53,-0.1221902475925348
0.15,13,0.54,-0.1257172062124218
0.15,13,0.55,-0.1212512653347595
0.15,13,0.56,-0.1186154493633193
0.15,13,0.57,-0.1229971313703571
0.15,13,0.58,-0.1250701763047211
0.15,13,0.59,-0.1235762263202085
0.15,13,0.6,-0.1220902236294673
0.15,13,0.61,-0.1223872167847471
0.15,13,0.62,-0.1249817522923365
0.15,13,0.63,-0.1204037061521388
0.15,13,0.64,-0.1219661903365951
0.15,13,0.65,-0.121958978096812
0.15,13,0.66,-0.1256955395680769
0.15,13,0.67,-0.1237236041035339
0.15,13,0.68,-0.1248021540180758
0.15,13,0.69,-0.1295744513716746
0.15,13,0.7,-0.126706885630153
0.15,13,0.71,-0.1264705040700105
0.15,13,0.72,-0.1217065641983975
0.15,13,0.73,-0.1309422796131047
0.15,13,0.74,-0.1257271891451283
0.15,13,0.75,-0.1244132588361815
0.15,13,0.76,-0.1305135267752775
0.15,13,0.77,-0.1303987367286851
0.15,13,0.78,-0.1265277962948245
0.15,13,0.79,-0.1254845767659181
0.15,13,0.8,-0.1282614456330242
0.15,13,0.81,-0.1294032071786396
0.15,13,0.82,-0.1274861186966904
0.15,13,0.83,-0.1326402473416854
0.15,13,0.84,-0.1308778135998299
0.15,13,0.85,-0.1309256200855451
0.15,13,0.86,-0.1291929413936127
0.15,13,0.87,-0.1333217607642829
0.15,13,0.88,-0.1294587457760075
0.15,13,0.89,-0.1310733927098871
0.15,13,0.9,-0.1302925598983274
0.15,13,0.91,-0.1256357443443847
0.15,13,0.92,-0.1286046710723314
0.15,13,0.93,-0.1300245416239335
0.15,13,0.94,-0.1310281036583152
0.15,13,0.95,-0.1306753135439959
0.15,13,0.96,-0.137612533321753
0.15,13,0.97,-0.1334445912244006
0.15,13,0.98,-0.1365170423975728
0.15,13,0.99,-0.1348822246201818
0.15,13,1.0,-0.133325105196547
0.15,14,0.01,-0.0024924665044187
0.15,14,0.02,-0.0028877156448099
0.15,14,0.03,-0.0036116774213835
0.15,14,0.04,-0.0047168064975459
0.15,14,0.05,-0.0062721782537885
0.15,14,0.06,-0.0081275834124222
0.15,14,0.07,-0.0100867935473191
0.15,14,0.08,-0.0130733620225423
0.15,14,0.09,-0.0160996425845394
0.15,14,0.1,-0.0208750811182741
0.15,14,0.11,-0.023045102482034
0.15,14,0.12,-0.0269892864897176
0.15,14,0.13,-0.0329933371292288
0.15,14,0.14,-0.0368606375402225
0.15,14,0.15,-0.0407085652948608
0.15,14,0.16,-0.0430184359601425
0.15,14,0.17,-0.0478914170176712
0.15,14,0.18,-0.0521243560272259
0.15,14,0.19,-0.0576557580889378
0.15,14,0.2,-0.0633192875140865
0.15,14,0.21,-0.0662227236869926
0.15,14,0.22,-0.0679909009947443
0.15,14,0.23,-0.0748254135482622
0.15,14,0.24,-0.0788153171336176
0.15,14,0.25,-0.0817608340004833
0.15,14,0.26,-0.0849776309466162
0.15,14,0.27,-0.0836317001925962
0.15,14,0.28,-0.089663691169763
0.15,14,0.29,-0.0880185866081143
0.15,14,0.3,-0.0926353012534521
0.15,14,0.31,-0.0971812851051033
0.15,14,0.32,-0.0966558745514214
0.15,14,0.33,-0.1009823920931471
0.15,14,0.34,-0.102572854669267
0.15,14,0.35,-0.1077900861763846
0.15,14,0.36,-0.1074349064742244
0.15,14,0.37,-0.1093500732618717
0.15,14,0.38,-0.1109463429540284
0.15,14,0.39,-0.1137444319120753
0.15,14,0.4,-0.1109500351595304
0.15,14,0.41,-0.1128254577484994
0.15,14,0.42,-0.113690642626499
0.15,14,0.43,-0.112479279619124
0.15,14,0.44,-0.1078505218806973
0.15,14,0.45,-0.1178285205933719
0.15,14,0.46,-0.1159667293421255
0.15,14,0.47,-0.1144415998226296
0.15,14,0.48,-0.1164835498053461
0.15,14,0.49,-0.121536001026041
0.15,14,0.5,-0.1162618362924008
0.15,14,0.51,-0.1163301878643399
0.15,14,0.52,-0.1197343542972569
0.15,14,0.53,-0.1208968957453241
0.15,14,0.54,-0.1196228458610622
0.15,14,0.55,-0.1248094875573434
0.15,14,0.56,-0.122070921036221
0.15,14,0.57,-0.116568392315288
0.15,14,0.58,-0.1204165492670963
0.15,14,0.59,-0.1229477751372478
0.15,14,0.6,-0.1220668095156504
0.15,14,0.61,-0.122792431410998
0.15,14,0.62,-0.12593678599435
0.15,14,0.63,-0.1245423721729896
0.15,14,0.64,-0.1215641567029226
0.15,14,0.65,-0.1241753706519413
0.15,14,0.66,-0.1275399573218251
0.15,14,0.67,-0.126532603721914
0.15,14,0.68,-0.125045863156075
0.15,14,0.69,-0.1238202273519813
0.15,14,0.7,-0.1251589107814323
0.15,14,0.71,-0.1273027800003128
0.15,14,0.72,-0.1263413685709661
0.15,14,0.73,-0.1290256780677801
0.15,14,0.74,-0.1271317197190955
0.15,14,0.75,-0.1249795359192017
0.15,14,0.76,-0.126638195036673
0.15,14,0.77,-0.1256659751935005
0.15,14,0.78,-0.1274530893865075
0.15,14,0.79,-0.1285517783202482
0.15,14,0.8,-0.1338412176757154
0.15,14,0.81,-0.1279467204034144
0.15,14,0.82,-0.1285049839690967
0.15,14,0.83,-0.1297735872682878
0.15,14,0.84,-0.1307567306028689
0.15,14,0.85,-0.1306831820131917
0.15,14,0.86,-0.1280867930858968
0.15,14,0.87,-0.1321891685347591
0.15,14,0.88,-0.1328992298817659
0.15,14,0.89,-0.1334860681524753
0.15,14,0.9,-0.1343990767959575
0.15,14,0.91,-0.1325263096497542
0.15,14,0.92,-0.130566655424025
0.15,14,0.93,-0.1343122754165872
0.15,14,0.94,-0.1294216726611734
0.15,14,0.95,-0.1321329775555746
0.15,14,0.96,-0.1285494105874712
0.15,14,0.97,-0.1328013984339267
0.15,14,0.98,-0.136791574581746
0.15,14,0.99,-0.1326981444121112
0.15,14,1.0,-0.1343471618598934
0.15,15,0.01,-0.0024696318557909
0.15,15,0.02,-0.002735730018921
0.15,15,0.03,-0.0033348997076567
0.15,15,0.04,-0.0044084250590104
0.15,15,0.05,-0.0059385336820248
0.15,15,0.06,-0.0078492991127179
0.15,15,0.07,-0.0104091770639747
0.15,15,0.08,-0.0131252135921645
0.15,15,0.09,-0.0168737626750703
0.15,15,0.1,-0.0191235907530887
0.15,15,0.11,-0.0222804135454927
0.15,15,0.12,-0.024714006478561
0.15,15,0.13,-0.0323114178588588
0.15,15,0.14,-0.0370417958771473
0.15,15,0.15,-0.0407654731769832
0.15,15,0.16,-0.0469990856946508
0.15,15,0.17,-0.04956535178997
0.15,15,0.18,-0.0477401847177756
0.15,15,0.19,-0.0586718354171663
0.15,15,0.2,-0.0624303180112251
0.15,15,0.21,-0.0658813196343318
0.15,15,0.22,-0.0725190864767867
0.15,15,0.23,-0.0779601303778222
0.15,15,0.24,-0.0810711641849995
0.15,15,0.25,-0.0843429684715981
0.15,15,0.26,-0.0836939544457095
0.15,15,0.27,-0.0853781836532162
0.15,15,0.28,-0.08400909682179
0.15,15,0.29,-0.095851436268337
0.15,15,0.3,-0.0954396998803575
0.15,15,0.31,-0.0964312519030019
0.15,15,0.32,-0.1045867937631731
0.15,15,0.33,-0.0966371186550885
0.15,15,0.34,-0.0995643438963001
0.15,15,0.35,-0.1068798765759506
0.15,15,0.36,-0.1016507916005179
0.15,15,0.37,-0.1056011450673082
0.15,15,0.38,-0.1047242549522286
0.15,15,0.39,-0.1017487605300828
0.15,15,0.4,-0.1134129624712846
0.15,15,0.41,-0.1133160737945476
0.15,15,0.42,-0.1107225091577824
0.15,15,0.43,-0.1127801655961503
0.15,15,0.44,-0.1092520741431239
0.15,15,0.45,-0.1134759362682792
0.15,15,0.46,-0.1082242865980582
0.15,15,0.47,-0.1175475541685388
0.15,15,0.48,-0.1113857616002052
0.15,15,0.49,-0.1116097403153752
0.15,15,0.5,-0.1182873308382613
0.15,15,0.51,-0.1157709573230137
0.15,15,0.52,-0.1182632480920233
0.15,15,0.53,-0.1144731867784448
0.15,15,0.54,-0.1187405225351955
0.15,15,0.55,-0.1192902236502197
0.15,15,0.56,-0.1161938281936308
0.15,15,0.57,-0.1196200061952809
0.15,15,0.58,-0.1193370765031929
0.15,15,0.59,-0.1142434906081631
0.15,15,0.6,-0.1227519463459372
0.15,15,0.61,-0.1167785179639285
0.15,15,0.62,-0.1208887079803141
0.15,15,0.63,-0.1189556431711893
0.15,15,0.64,-0.1220312221920805
0.15,15,0.65,-0.1172616316971131
0.15,15,0.66,-0.1237376852170252
0.15,15,0.67,-0.1149534401041138
0.15,15,0.68,-0.1197061262854909
0.15,15,0.69,-0.1245665087609592
0.15,15,0.7,-0.1196275304726458
0.15,15,0.71,-0.1276455597272045
0.15,15,0.72,-0.1227384253233881
0.15,15,0.73,-0.1217521173789218
0.15,15,0.74,-0.1228930751115808
0.15,15,0.75,-0.1234762392369302
0.15,15,0.76,-0.1254356725303753
0.15,15,0.77,-0.1244044237013197
0.15,15,0.78,-0.125785964758777
0.15,15,0.79,-0.1259065357186734
0.15,15,0.8,-0.1280426252173551
0.15,15,0.81,-0.1249648920630638
0.15,15,0.82,-0.1273245125786875
0.15,15,0.83,-0.124873027093961
0.15,15,0.84,-0.1263775040732496
0.15,15,0.85,-0.1277894980806441
0.15,15,0.86,-0.1227788829863077
0.15,15,0.87,-0.1245379343781442
0.15,15,0.88,-0.1288144930251256
0.15,15,0.89,-0.1306925170632064
0.15,15,0.9,-0.1299509976280801
0.15,15,0.91,-0.1305061392596202
0.15,15,0.92,-0.1292980331762639
0.15,15,0.93,-0.1261603539713836
0.15,15,0.94,-0.1308106869664595
0.15,15,0.95,-0.1304438880616217
0.15,15,0.96,-0.1310189699774115
0.15,15,0.97,-0.1325065113125285
0.15,15,0.98,-0.1334888282684438
0.15,15,0.99,-0.1305493290325953
0.15,15,1.0,-0.1268460312840019
0.15,16,0.01,-0.0006275415218899
0.15,16,0.02,-0.0007736517169896
0.15,16,0.03,-0.0010964769144387
0.15,16,0.04,-0.001732210040917
0.15,16,0.05,-0.0027301761895783
0.15,16,0.06,-0.0039757339110318
0.15,16,0.07,-0.0058960115087939
0.15,16,0.08,-0.0081735521425746
0.15,16,0.09,-0.0103690978938701
0.15,16,0.1,-0.0134577189055934
0.15,16,0.11,-0.0169672746821541
0.15,16,0.12,-0.0196189470192556
0.15,16,0.13,-0.0243820737111765
0.15,16,0.14,-0.0283595481264529
0.15,16,0.15,-0.0290958773046875
0.15,16,0.16,-0.0332587917932947
0.15,16,0.17,-0.0431865361219363
0.15,16,0.18,-0.042463721155571
0.15,16,0.19,-0.0464296840663799
0.15,16,0.2,-0.0460485277883307
0.15,16,0.21,-0.0604572822876574
0.15,16,0.22,-0.0587218601790584
0.15,16,0.23,-0.0648534467929545
0.15,16,0.24,-0.0698759110196337
0.15,16,0.25,-0.0696440936754545
0.15,16,0.26,-0.0816030373269884
0.15,16,0.27,-0.0889113608721052
0.15,16,0.28,-0.0794251401406839
0.15,16,0.29,-0.0884696139927456
0.15,16,0.3,-0.0894175482290443
0.15,16,0.31,-0.0936314069695985
0.15,16,0.32,-0.0960081940173052
0.15,16,0.33,-0.1022766936333907
0.15,16,0.34,-0.0983324121559417
0.15,16,0.35,-0.102342259903395
0.15,16,0.36,-0.1015839682064947
0.15,16,0.37,-0.1063428753037777
0.15,16,0.38,-0.1088315188007969
0.15,16,0.39,-0.1046367211190694
0.15,16,0.4,-0.1060269336179708
0.15,16,0.41,-0.1117298549156763
0.15,16,0.42,-0.112877817321909
0.15,16,0.43,-0.1111762462711219
0.15,16,0.44,-0.1138742739841222
0.15,16,0.45,-0.112487999122491
0.15,16,0.46,-0.1124440089931505
0.15,16,0.47,-0.113957620799295
0.15,16,0.48,-0.1144114144174005
0.15,16,0.49,-0.1142890698378059
0.15,16,0.5,-0.1183728699579684
0.15,16,0.51,-0.1151685229737872
0.15,16,0.52,-0.1169127846417837
0.15,16,0.53,-0.1163846040251841
0.15,16,0.54,-0.1156604845145579
0.15,16,0.55,-0.1151367940459689
0.15,16,0.56,-0.1189626574174088
0.15,16,0.57,-0.1236038559768915
0.15,16,0.58,-0.1220155587366738
0.15,16,0.59,-0.1243086056702521
0.15,16,0.6,-0.1180377451048784
0.15,16,0.61,-0.122644979577494
0.15,16,0.62,-0.124691530046219
0.15,16,0.63,-0.1233720432248796
0.15,16,0.64,-0.1267164705777747
0.15,16,0.65,-0.1208882541803604
0.15,16,0.66,-0.1234425029913692
0.15,16,0.67,-0.1248912515241737
0.15,16,0.68,-0.1237299821405924
0.15,16,0.69,-0.1263783883447792
0.15,16,0.7,-0.1225326187922293
0.15,16,0.71,-0.1293912284803498
0.15,16,0.72,-0.1256341339159783
0.15,16,0.73,-0.1268337008925527
0.15,16,0.74,-0.1239118616799017
0.15,16,0.75,-0.1267480707099425
0.15,16,0.76,-0.1261462778370372
0.15,16,0.77,-0.1260426752603973
0.15,16,0.78,-0.1272098363471093
0.15,16,0.79,-0.1288378588703905
0.15,16,0.8,-0.1289038719152675
0.15,16,0.81,-0.1265400383944006
0.15,16,0.82,-0.1286617372071812
0.15,16,0.83,-0.1283106206239093
0.15,16,0.84,-0.1280961610027945
0.15,16,0.85,-0.1301894913064769
0.15,16,0.86,-0.1338738838628297
0.15,16,0.87,-0.1266705899157617
0.15,16,0.88,-0.1277535324970284
0.15,16,0.89,-0.1321395735189596
0.15,16,0.9,-0.1283873920573216
0.15,16,0.91,-0.1342983999665396
0.15,16,0.92,-0.1305073373490254
0.15,16,0.93,-0.1312334282198308
0.15,16,0.94,-0.1337450600752063
0.15,16,0.95,-0.126294290159877
0.15,16,0.96,-0.1280988865830594
0.15,16,0.97,-0.1323576164833822
0.15,16,0.98,-0.1346974528134168
0.15,16,0.99,-0.1321359728529325
0.15,16,1.0,-0.1359363679996505
0.15,17,0.01,-0.0005086743658229
0.15,17,0.02,-0.0006579086586624
0.15,17,0.03,-0.0009757041019094
0.15,17,0.04,-0.0016355713278821
0.15,17,0.05,-0.0026759148467832
0.15,17,0.06,-0.0039918945265833
0.15,17,0.07,-0.0057678447041097
0.15,17,0.08,-0.0082816126281368
0.15,17,0.09,-0.0110244903590388
0.15,17,0.1,-0.0131232460427268
0.15,17,0.11,-0.016588396274338
0.15,17,0.12,-0.01976075179339
0.15,17,0.13,-0.0237750920203484
0.15,17,0.14,-0.0291156847114189
0.15,17,0.15,-0.0318660978930168
0.15,17,0.16,-0.0328577887841444
0.15,17,0.17,-0.0376432920150742
0.15,17,0.18,-0.0416534179842584
0.15,17,0.19,-0.0485456981356168
0.15,17,0.2,-0.0518753095642611
0.15,17,0.21,-0.0610471306916206
0.15,17,0.22,-0.0640774127091223
0.15,17,0.23,-0.0668908856487183
0.15,17,0.24,-0.0728518067800003
0.15,17,0.25,-0.0742497032816643
0.15,17,0.26,-0.0757460566461113
0.15,17,0.27,-0.0866265689388832
0.15,17,0.28,-0.0820011235203929
0.15,17,0.29,-0.0883244229462136
0.15,17,0.3,-0.084358327111017
0.15,17,0.31,-0.0944614433123508
0.15,17,0.32,-0.0957407851219737
0.15,17,0.33,-0.0991858220515745
0.15,17,0.34,-0.1016048933737337
0.15,17,0.35,-0.1005590449776681
0.15,17,0.36,-0.1020711372525118
0.15,17,0.37,-0.107619882477702
0.15,17,0.38,-0.1092453185436075
0.15,17,0.39,-0.1120676148344429
0.15,17,0.4,-0.1143421771586607
0.15,17,0.41,-0.1084057919454012
0.15,17,0.42,-0.1152967458244584
0.15,17,0.43,-0.1168876335186619
0.15,17,0.44,-0.1139885419566989
0.15,17,0.45,-0.1112645854359592
0.15,17,0.46,-0.1182686532303244
0.15,17,0.47,-0.1181470537647063
0.15,17,0.48,-0.1147886602660689
0.15,17,0.49,-0.118560815813873
0.15,17,0.5,-0.1170196978713254
0.15,17,0.51,-0.1130924973500418
0.15,17,0.52,-0.1197513791377841
0.15,17,0.53,-0.1214708764682238
0.15,17,0.54,-0.117972944724071
0.15,17,0.55,-0.1264343699469814
0.15,17,0.56,-0.1225904504052683
0.15,17,0.57,-0.1229591972228787
0.15,17,0.58,-0.1205082189838021
0.15,17,0.59,-0.123824206958381
0.15,17,0.6,-0.1233264431272441
0.15,17,0.61,-0.1250077900397067
0.15,17,0.62,-0.1257427096945247
0.15,17,0.63,-0.1258648553864562
0.15,17,0.64,-0.1217573390404026
0.15,17,0.65,-0.125545434174908
0.15,17,0.66,-0.1243183805794377
0.15,17,0.67,-0.1262640106779008
0.15,17,0.68,-0.1282061456710539
0.15,17,0.69,-0.1277219635253111
0.15,17,0.7,-0.1265675800957093
0.15,17,0.71,-0.1261630755181981
0.15,17,0.72,-0.1289905555749578
0.15,17,0.73,-0.1296332814327895
0.15,17,0.74,-0.1292923004083926
0.15,17,0.75,-0.1263107611852723
0.15,17,0.76,-0.1269065179276578
0.15,17,0.77,-0.1286265653510729
0.15,17,0.78,-0.1313129527763012
0.15,17,0.79,-0.129207833527515
0.15,17,0.8,-0.1316360807527982
0.15,17,0.81,-0.1304817599174602
0.15,17,0.82,-0.1300805946874963
0.15,17,0.83,-0.1300862807489182
0.15,17,0.84,-0.1327751966285386
0.15,17,0.85,-0.1325153826893698
0.15,17,0.86,-0.1282590047738976
0.15,17,0.87,-0.1286460192822844
0.15,17,0.88,-0.1331505430008914
0.15,17,0.89,-0.1339008817570886
0.15,17,0.9,-0.1321371319402101
0.15,17,0.91,-0.1315016020876283
0.15,17,0.92,-0.1322697289043165
0.15,17,0.93,-0.1341111384366528
0.15,17,0.94,-0.1392135456958817
0.15,17,0.95,-0.1324970536440211
0.15,17,0.96,-0.1334444995298814
0.15,17,0.97,-0.1327715996749382
0.15,17,0.98,-0.1351981372395067
0.15,17,0.99,-0.1309100467421369
0.15,17,1.0,-0.1360245878719118
0.15,18,0.01,-0.0006487042041084
0.15,18,0.02,-0.0008295443393303
0.15,18,0.03,-0.0012367677870589
0.15,18,0.04,-0.0019557971485523
0.15,18,0.05,-0.0031163959569569
0.15,18,0.06,-0.0044828674160656
0.15,18,0.07,-0.0062403597645424
0.15,18,0.08,-0.0083840817602758
0.15,18,0.09,-0.0113085850943793
0.15,18,0.1,-0.015125310329494
0.15,18,0.11,-0.0183903611407366
0.15,18,0.12,-0.0206997714188941
0.15,18,0.13,-0.0268579448584828
0.15,18,0.14,-0.0268177956482126
0.15,18,0.15,-0.0315658000551023
0.15,18,0.16,-0.0385843545712198
0.15,18,0.17,-0.0390605210574405
0.15,18,0.18,-0.0487514889621221
0.15,18,0.19,-0.0520229849697639
0.15,18,0.2,-0.0523945548213452
0.15,18,0.21,-0.0652493154248705
0.15,18,0.22,-0.0667283371772165
0.15,18,0.23,-0.0673475742063579
0.15,18,0.24,-0.0783977641490842
0.15,18,0.25,-0.0766729824449916
0.15,18,0.26,-0.0859339680886021
0.15,18,0.27,-0.0890862323798801
0.15,18,0.28,-0.0909534727826232
0.15,18,0.29,-0.0950881533832831
0.15,18,0.3,-0.0957578771940945
0.15,18,0.31,-0.0944287817628194
0.15,18,0.32,-0.1028400470890195
0.15,18,0.33,-0.099951572007915
0.15,18,0.34,-0.1024351456068036
0.15,18,0.35,-0.1031474031007424
0.15,18,0.36,-0.1081650924698638
0.15,18,0.37,-0.1130844656600345
0.15,18,0.38,-0.1025344107176873
0.15,18,0.39,-0.1082831934204035
0.15,18,0.4,-0.1143235633337117
0.15,18,0.41,-0.12031503977588
0.15,18,0.42,-0.1129681576592117
0.15,18,0.43,-0.1117163486277503
0.15,18,0.44,-0.1223531966311106
0.15,18,0.45,-0.1177037293103246
0.15,18,0.46,-0.1175256712897449
0.15,18,0.47,-0.1187516453644141
0.15,18,0.48,-0.1214938664287982
0.15,18,0.49,-0.1211962185183991
0.15,18,0.5,-0.1228029835360844
0.15,18,0.51,-0.1269814350959751
0.15,18,0.52,-0.1199434230162937
0.15,18,0.53,-0.1177657852528784
0.15,18,0.54,-0.127139123707699
0.15,18,0.55,-0.1228147600486562
0.15,18,0.56,-0.1245071800184638
0.15,18,0.57,-0.1288735315717743
0.15,18,0.58,-0.1240700952774085
0.15,18,0.59,-0.1208883951838132
0.15,18,0.6,-0.132685401054991
0.15,18,0.61,-0.1281019113525043
0.15,18,0.62,-0.1189043204923183
0.15,18,0.63,-0.1227565890039276
0.15,18,0.64,-0.1318626868992107
0.15,18,0.65,-0.120044098986498
0.15,18,0.66,-0.1265229688072897
0.15,18,0.67,-0.1264746066155637
0.15,18,0.68,-0.1284402630656288
0.15,18,0.69,-0.1290696285505607
0.15,18,0.7,-0.1248894561058712
0.15,18,0.71,-0.1297801571776829
0.15,18,0.72,-0.1276618429241874
0.15,18,0.73,-0.1253020233875645
0.15,18,0.74,-0.1280524846899272
0.15,18,0.75,-0.1295165285573669
0.15,18,0.76,-0.1301292194417673
0.15,18,0.77,-0.1280249390589629
0.15,18,0.78,-0.1323921950273211
0.15,18,0.79,-0.1293507357846127
0.15,18,0.8,-0.1285329870921681
0.15,18,0.81,-0.1354060506360528
0.15,18,0.82,-0.12949220226282
0.15,18,0.83,-0.1325041670515915
0.15,18,0.84,-0.1317934887877907
0.15,18,0.85,-0.1338317179207825
0.15,18,0.86,-0.1307629735167831
0.15,18,0.87,-0.1309741790375846
0.15,18,0.88,-0.1313055491951128
0.15,18,0.89,-0.134159943992472
0.15,18,0.9,-0.1318649482201811
0.15,18,0.91,-0.1344668584051931
0.15,18,0.92,-0.1342780924268663
0.15,18,0.93,-0.1333545604011236
0.15,18,0.94,-0.1305760778171136
0.15,18,0.95,-0.131342058463235
0.15,18,0.96,-0.1349121770787923
0.15,18,0.97,-0.1340858639367736
0.15,18,0.98,-0.1370049897068043
0.15,18,0.99,-0.1326519460091944
0.15,18,1.0,-0.1401868077711417
0.15,19,0.01,-0.0004101022610241
0.15,19,0.02,-0.0005515116041165
0.15,19,0.03,-0.0008725959753471
0.15,19,0.04,-0.0014887833010213
0.15,19,0.05,-0.0025406739716396
0.15,19,0.06,-0.0039361656015845
0.15,19,0.07,-0.005562406183586
0.15,19,0.08,-0.0077096880821565
0.15,19,0.09,-0.0102038706364078
0.15,19,0.1,-0.0133643319205744
0.15,19,0.11,-0.0168824212401867
0.15,19,0.12,-0.0191170254271066
0.15,19,0.13,-0.0243653587788439
0.15,19,0.14,-0.0283388689893367
0.15,19,0.15,-0.0308317003193508
0.15,19,0.16,-0.0344178141111948
0.15,19,0.17,-0.0424992271600182
0.15,19,0.18,-0.0463898758998724
0.15,19,0.19,-0.0488746948089643
0.15,19,0.2,-0.0527103560970223
0.15,19,0.21,-0.0583766888515452
0.15,19,0.22,-0.060405555088844
0.15,19,0.23,-0.0687266312584541
0.15,19,0.24,-0.0719923873132042
0.15,19,0.25,-0.077535093560584
0.15,19,0.26,-0.0807065773368282
0.15,19,0.27,-0.0839418324490225
0.15,19,0.28,-0.0814954219569904
0.15,19,0.29,-0.0941725272230888
0.15,19,0.3,-0.0946160463251907
0.15,19,0.31,-0.0994452927152043
0.15,19,0.32,-0.1009084949025382
0.15,19,0.33,-0.1078907282296156
0.15,19,0.34,-0.1075826239529137
0.15,19,0.35,-0.1055138576121891
0.15,19,0.36,-0.1057372278355296
0.15,19,0.37,-0.1031994888787878
0.15,19,0.38,-0.1050677879990517
0.15,19,0.39,-0.109417488738144
0.15,19,0.4,-0.1114999715589384
0.15,19,0.41,-0.111023811213608
0.15,19,0.42,-0.11762843517442
0.15,19,0.43,-0.1114692103024297
0.15,19,0.44,-0.1179670317944755
0.15,19,0.45,-0.1111054486291803
0.15,19,0.46,-0.1189058190644959
0.15,19,0.47,-0.1197383587621263
0.15,19,0.48,-0.1174536160812476
0.15,19,0.49,-0.1156453680652867
0.15,19,0.5,-0.1261914861149063
0.15,19,0.51,-0.1264206745732301
0.15,19,0.52,-0.1194747140278989
0.15,19,0.53,-0.121294569397931
0.15,19,0.54,-0.1242120486530975
0.15,19,0.55,-0.1243099314323185
0.15,19,0.56,-0.1187160161416823
0.15,19,0.57,-0.121843585716284
0.15,19,0.58,-0.1231627254042483
0.15,19,0.59,-0.1250590319384623
0.15,19,0.6,-0.124411247950642
0.15,19,0.61,-0.1224871663096598
0.15,19,0.62,-0.124962787008987
0.15,19,0.63,-0.1256209778828517
0.15,19,0.64,-0.1235313365757668
0.15,19,0.65,-0.1235370281226187
0.15,19,0.66,-0.123183186502157
0.15,19,0.67,-0.1225092659131454
0.15,19,0.68,-0.1281363079313935
0.15,19,0.69,-0.1265519915830077
0.15,19,0.7,-0.1293723244915935
0.15,19,0.71,-0.1267560938279743
0.15,19,0.72,-0.131406931046124
0.15,19,0.73,-0.1266799739186853
0.15,19,0.74,-0.1286778388871403
0.15,19,0.75,-0.1288310121152473
0.15,19,0.76,-0.1290275753979949
0.15,19,0.77,-0.1231513467654633
0.15,19,0.78,-0.1322512403404919
0.15,19,0.79,-0.1287575548059391
0.15,19,0.8,-0.1289018942493614
0.15,19,0.81,-0.130349433509527
0.15,19,0.82,-0.1296100029519344
0.15,19,0.83,-0.1293925696756522
0.15,19,0.84,-0.1295649542387532
0.15,19,0.85,-0.1301063160159632
0.15,19,0.86,-0.1277377327108789
0.15,19,0.87,-0.1238303097979671
0.15,19,0.88,-0.1317381863593045
0.15,19,0.89,-0.1309151993523764
0.15,19,0.9,-0.1345414747762952
0.15,19,0.91,-0.1332280190256047
0.15,19,0.92,-0.1338076975881177
0.15,19,0.93,-0.1329186536868878
0.15,19,0.94,-0.1319768802817776
0.15,19,0.95,-0.1346250408715162
0.15,19,0.96,-0.1347136712426445
0.15,19,0.97,-0.132730634104301
0.15,19,0.98,-0.1362897791391998
0.15,19,0.99,-0.1337649903660803
0.15,19,1.0,-0.1367096868127696
0.15,20,0.01,-0.0002845384731262
0.15,20,0.02,-0.0003932639265096
0.15,20,0.03,-0.0006644770654356
0.15,20,0.04,-0.0011999992921333
0.15,20,0.05,-0.0021206787039352
0.15,20,0.06,-0.0034751721283377
0.15,20,0.07,-0.0052152309274791
0.15,20,0.08,-0.0071971335777468
0.15,20,0.09,-0.0092659321251987
0.15,20,0.1,-0.0128169754292119
0.15,20,0.11,-0.0148195557280978
0.15,20,0.12,-0.0189208928913823
0.15,20,0.13,-0.0228592667713922
0.15,20,0.14,-0.0253029007669827
0.15,20,0.15,-0.0260211322582006
0.15,20,0.16,-0.0328926644440328
0.15,20,0.17,-0.0354744085607577
0.15,20,0.18,-0.0369014960363476
0.15,20,0.19,-0.0442122895302159
0.15,20,0.2,-0.0476011322137642
0.15,20,0.21,-0.0509318282884683
0.15,20,0.22,-0.0563754660009003
0.15,20,0.23,-0.0627106828076882
0.15,20,0.24,-0.0688455078446901
0.15,20,0.25,-0.0653095633772468
0.15,20,0.26,-0.0705014560485395
0.15,20,0.27,-0.0748648020765231
0.15,20,0.28,-0.0789239566044301
0.15,20,0.29,-0.0859523521921707
0.15,20,0.3,-0.0820692110506807
0.15,20,0.31,-0.0870864186093685
0.15,20,0.32,-0.0900790266920212
0.15,20,0.33,-0.0947927242166512
0.15,20,0.34,-0.0962133685808771
0.15,20,0.35,-0.0998622946370243
0.15,20,0.36,-0.0995910453969259
0.15,20,0.37,-0.1051436271550106
0.15,20,0.38,-0.1041430638188081
0.15,20,0.39,-0.1049924102406844
0.15,20,0.4,-0.1018814587949288
0.15,20,0.41,-0.1081087022192898
0.15,20,0.42,-0.1007622566500595
