cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p05_p_0p00,beta,64,612401234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_064_seed_612401234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_064_seed_612401234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,65,612501234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_065_seed_612501234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_065_seed_612501234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,66,612601234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_066_seed_612601234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_066_seed_612601234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,67,612701234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_067_seed_612701234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_067_seed_612701234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,68,612801234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_068_seed_612801234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_068_seed_612801234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,69,612901234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_069_seed_612901234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_069_seed_612901234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,70,613001234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_070_seed_613001234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_070_seed_613001234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,71,613101234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_071_seed_613101234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_071_seed_613101234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,72,613201234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_072_seed_613201234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_072_seed_613201234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,73,613301234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_073_seed_613301234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_073_seed_613301234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,74,613401234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_074_seed_613401234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_074_seed_613401234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,75,613501234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_075_seed_613501234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_075_seed_613501234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,76,613601234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_076_seed_613601234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_076_seed_613601234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,77,613701234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_077_seed_613701234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_077_seed_613701234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,78,613801234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_078_seed_613801234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_078_seed_613801234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,79,613901234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_079_seed_613901234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_079_seed_613901234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,80,614001234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_080_seed_614001234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_080_seed_614001234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,81,614101234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_081_seed_614101234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_081_seed_614101234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,82,614201234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_082_seed_614201234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_082_seed_614201234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,83,614301234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_083_seed_614301234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_083_seed_614301234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,84,614401234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_084_seed_614401234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_084_seed_614401234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,85,614501234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_085_seed_614501234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_085_seed_614501234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,86,614601234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_086_seed_614601234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_086_seed_614601234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,87,614701234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_087_seed_614701234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_087_seed_614701234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,88,614801234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_088_seed_614801234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_088_seed_614801234/dataset_meta.json
cell_beta_0p05_p_0p00,beta,89,614901234,0.05,0.0,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_089_seed_614901234/dataset.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_089_seed_614901234/dataset_meta.json
