q,beta,radius,H_q,H_q_numeric,mean_R_H_at_H_q,ref_count,claim
0.5,0.09,0.49,4.0,4.0,0.9990234374999997,0,
0.9,0.09,0.49,4.0,4.0,0.9990234374999997,0,
0.99,0.09,0.49,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.5,4.0,4.0,0.9990234374999997,0,
0.9,0.09,0.5,4.0,4.0,0.9990234374999997,0,
0.99,0.09,0.5,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.51,4.0,4.0,0.8105468749999998,0,
0.9,0.09,0.51,4.0,4.0,0.9648437499999997,0,
0.99,0.09,0.51,4.0,4.0,1.0,0,
0.5,0.09,0.52,4.0,4.0,0.7451171875,0,
0.9,0.09,0.52,4.0,4.0,0.9560546875,0,
0.99,0.09,0.52,4.0,4.0,1.0,0,
0.5,0.09,0.53,4.0,4.0,0.5966796874999997,0,
0.9,0.09,0.53,4.0,4.0,0.939453125,0,
0.99,0.09,0.53,4.0,4.0,0.9980468750000001,0,
0.5,0.09,0.54,4.0,4.0,0.5771484374999997,0,
0.9,0.09,0.54,4.0,4.0,0.919921875,0,
0.99,0.09,0.54,4.0,4.0,0.9912109375,0,
0.5,0.09,0.55,4.0,4.0,0.8339843749999996,0,
0.9,0.09,0.55,4.0,4.0,0.9941406249999999,0,
0.99,0.09,0.55,4.0,4.0,0.9941406249999999,0,
0.5,0.09,0.56,4.0,4.0,0.8105468749999998,0,
0.9,0.09,0.56,4.0,4.0,0.9902343749999996,0,
0.99,0.09,0.56,4.0,4.0,0.9902343749999996,0,
0.5,0.09,0.57,4.0,4.0,0.8276660782121177,0,
0.9,0.09,0.57,4.0,4.0,0.9482421874999994,0,
0.99,0.09,0.57,4.0,4.0,0.9951171875000003,0,
0.5,0.09,0.58,4.0,4.0,0.7932837750235243,0,
0.9,0.09,0.58,4.0,4.0,0.9433593749999997,0,
0.99,0.09,0.58,4.0,4.0,0.9921875000000002,0,
0.5,0.09,0.59,4.0,4.0,0.7401263518801184,0,
0.9,0.09,0.59,4.0,4.0,0.9550781249999996,0,
0.99,0.09,0.59,4.0,4.0,0.9902343749999996,0,
0.5,0.09,0.6,4.0,4.0,0.6916514544569595,0,
0.9,0.09,0.6,4.0,4.0,0.94140625,0,
0.99,0.09,0.6,4.0,4.0,0.9902343749999996,0,
0.5,0.09,0.61,4.0,4.0,0.9882812499999994,0,
0.9,0.09,0.61,4.0,4.0,0.9882812499999994,0,
0.99,0.09,0.61,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.62,4.0,4.0,0.9794921874999996,0,
0.9,0.09,0.62,4.0,4.0,0.9794921874999996,0,
0.99,0.09,0.62,4.0,4.0,1.0,0,
0.5,0.09,0.63,4.0,4.0,0.5262155103245815,0,
0.9,0.09,0.63,4.0,4.0,0.9257812499999997,0,
0.99,0.09,0.63,4.0,4.0,0.9960937499999999,0,
0.5,0.09,0.64,4.0,4.0,0.8916015624999997,0,
0.9,0.09,0.64,4.0,4.0,0.9736328125,0,
0.99,0.09,0.64,4.0,4.0,0.9941406249999999,0,
0.5,0.09,0.65,4.0,4.0,0.7128906250000001,0,
0.9,0.09,0.65,4.0,4.0,0.9931640625000001,0,
0.99,0.09,0.65,4.0,4.0,0.9931640625000001,0,
0.5,0.09,0.66,4.0,4.0,0.7041015624999996,0,
0.9,0.09,0.66,4.0,4.0,0.9951171875000003,0,
0.99,0.09,0.66,4.0,4.0,0.9951171875000003,0,
0.5,0.09,0.67,4.0,4.0,0.7949218749999997,0,
0.9,0.09,0.67,4.0,4.0,0.9560546875,0,
0.99,0.09,0.67,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.68,4.0,4.0,0.7949218749999997,0,
0.9,0.09,0.68,4.0,4.0,0.94921875,0,
0.99,0.09,0.68,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.69,4.0,4.0,0.6914062499999999,0,
0.9,0.09,0.69,4.0,4.0,0.9375000000000001,0,
0.99,0.09,0.69,4.0,4.0,0.9912109375,0,
0.5,0.09,0.7,4.0,4.0,0.671703637379202,0,
0.9,0.09,0.7,4.0,4.0,0.9355468749999998,0,
0.99,0.09,0.7,4.0,4.0,0.9941406249999999,0,
0.5,0.09,0.71,4.0,4.0,0.5341796874999999,0,
0.9,0.09,0.71,4.0,4.0,0.9179687500000001,0,
0.99,0.09,0.71,4.0,4.0,1.0,0,
0.5,0.09,0.72,4.0,4.0,0.5469472271419574,0,
0.9,0.09,0.72,4.0,4.0,0.9130859374999996,0,
0.99,0.09,0.72,4.0,4.0,1.0,0,
0.5,0.09,0.73,4.0,4.0,0.6679422168389639,0,
0.9,0.09,0.73,4.0,4.0,0.9345703125000001,0,
0.99,0.09,0.73,4.0,4.0,1.0,0,
0.5,0.09,0.74,4.0,4.0,0.6455713762646879,0,
0.9,0.09,0.74,4.0,4.0,0.9296874999999997,0,
0.99,0.09,0.74,4.0,4.0,1.0,0,
0.5,0.09,0.75,4.0,4.0,0.5004224441925054,0,
0.9,0.09,0.75,4.0,4.0,0.9931640625000001,0,
0.99,0.09,0.75,4.0,4.0,0.9931640625000001,0,
0.5,0.09,0.76,4.0,4.0,0.5372227465333591,0,
0.9,0.09,0.76,4.0,4.0,0.9882812499999994,0,
0.99,0.09,0.76,4.0,4.0,0.9931640625000001,0,
0.5,0.09,0.77,4.0,4.0,0.5559826557028638,0,
0.9,0.09,0.77,4.0,4.0,0.9765624999999999,0,
0.99,0.09,0.77,4.0,4.0,0.9960937499999999,0,
0.5,0.09,0.78,4.0,4.0,0.8847656249999996,0,
0.9,0.09,0.78,4.0,4.0,0.9707031249999994,0,
0.99,0.09,0.78,4.0,4.0,0.9902343749999996,0,
0.5,0.09,0.79,4.0,4.0,0.6383037012183833,0,
0.9,0.09,0.79,4.0,4.0,0.9013671874999997,0,
0.99,0.09,0.79,4.0,4.0,0.9980468750000001,0,
0.5,0.09,0.8,4.0,4.0,0.6123046874999996,0,
0.9,0.09,0.8,4.0,4.0,0.9882812499999994,0,
0.99,0.09,0.8,4.0,4.0,0.9941406249999999,0,
0.5,0.09,0.81,4.0,4.0,0.7548828124999997,0,
0.9,0.09,0.81,4.0,4.0,0.9150390624999999,0,
0.99,0.09,0.81,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.82,4.0,4.0,0.7197265624999999,0,
0.9,0.09,0.82,4.0,4.0,0.9111328125000001,0,
0.99,0.09,0.82,4.0,4.0,1.0,0,
0.5,0.09,0.83,4.0,4.0,0.9687499999999997,0,
0.9,0.09,0.83,4.0,4.0,0.9687499999999997,0,
0.99,0.09,0.83,4.0,4.0,0.9951171875000003,0,
0.5,0.09,0.84,4.0,4.0,0.9638671874999996,0,
0.9,0.09,0.84,4.0,4.0,0.9638671874999996,0,
0.99,0.09,0.84,4.0,4.0,0.9990234374999997,0,
0.5,0.09,0.85,4.0,4.0,0.8011009039357966,0,
0.9,0.09,0.85,4.0,4.0,0.9423828125000002,0,
0.99,0.09,0.85,4.0,4.0,0.9941406249999999,0,
0.5,0.09,0.86,4.0,4.0,0.7607420166241023,0,
0.9,0.09,0.86,4.0,4.0,0.9351451708763675,0,
0.99,0.09,0.86,4.0,4.0,0.9902343749999996,0,
0.5,0.09,0.87,4.0,4.0,0.8235272807488105,0,
0.9,0.09,0.87,4.0,4.0,0.9638671874999996,0,
0.99,0.09,0.87,4.0,4.0,0.9931640625000001,0,
0.5,0.09,0.88,4.0,4.0,0.8603253744967375,0,
0.9,0.09,0.88,4.0,4.0,0.9775390624999999,0,
0.99,0.09,0.88,4.0,4.0,0.9970703124999999,0,
0.5,0.09,0.89,4.0,4.0,0.541015625,0,
0.9,0.09,0.89,4.0,4.0,1.0,0,
0.99,0.09,0.89,4.0,4.0,1.0,0,
0.5,0.09,0.9,4.0,4.0,0.5725565263057297,0,
0.9,0.09,0.9,4.0,4.0,1.0,0,
0.99,0.09,0.9,4.0,4.0,1.0,0,
0.5,0.09,0.91,4.0,4.0,0.6833720667067628,0,
0.9,0.09,0.91,4.0,4.0,0.9980468750000001,0,
0.99,0.09,0.91,4.0,4.0,0.9980468750000001,0,
0.5,0.09,0.92,4.0,4.0,0.6665443286818482,0,
0.9,0.09,0.92,4.0,4.0,1.0,0,
0.99,0.09,0.92,4.0,4.0,1.0,0,
0.5,0.09,0.93,4.0,4.0,0.5452512178561887,0,
0.9,0.09,0.93,4.0,4.0,0.9218749999999998,0,
0.99,0.09,0.93,4.0,4.0,0.9931640625000001,0,
0.5,0.09,0.94,4.0,4.0,0.5783906383236752,0,
0.9,0.09,0.94,4.0,4.0,0.9173969946405152,0,
0.99,0.09,0.94,4.0,4.0,0.9920824140595789,0,
0.5,0.09,0.95,4.0,4.0,0.614866786585843,0,
0.9,0.09,0.95,4.0,4.0,0.9863281249999997,0,
0.99,0.09,0.95,4.0,4.0,0.9912109375,0,
0.5,0.09,0.96,4.0,4.0,0.6334605573197979,0,
0.9,0.09,0.96,4.0,4.0,0.9040578289274325,0,
0.99,0.09,0.96,4.0,4.0,0.9906051435896217,0,
0.5,0.09,0.97,4.0,4.0,0.7907785638136104,0,
0.9,0.09,0.97,4.0,4.0,1.0,0,
0.99,0.09,0.97,4.0,4.0,1.0,0,
0.5,0.09,0.98,4.0,4.0,0.7794954540321309,0,
0.9,0.09,0.98,4.0,4.0,0.9970703124999999,0,
0.99,0.09,0.98,4.0,4.0,0.9970703124999999,0,
0.5,0.09,0.99,4.0,4.0,0.5955447680568384,0,
0.9,0.09,0.99,4.0,4.0,0.9042963762252325,0,
0.99,0.09,0.99,4.0,4.0,0.9903921473151021,0,
0.5,0.09,1.0,4.0,4.0,0.6491205040894626,0,
0.9,0.09,1.0,4.0,4.0,0.9009374963469582,0,
0.99,0.09,1.0,4.0,4.0,0.9902343749999996,0,
0.5,0.09,1.01,4.0,4.0,0.7402458879968131,0,
0.9,0.09,1.01,4.0,4.0,0.9023437499999999,0,
0.99,0.09,1.01,4.0,4.0,0.9990234374999997,0,
0.5,0.09,1.02,4.0,4.0,0.7564799182621441,0,
0.9,0.09,1.02,4.0,4.0,0.9854799783707888,0,
0.99,0.09,1.02,4.0,4.0,0.9990234374999997,0,
0.5,0.09,1.03,4.0,4.0,0.8610031196125978,0,
0.9,0.09,1.03,4.0,4.0,0.9960937499999999,0,
0.99,0.09,1.03,4.0,4.0,0.9960937499999999,0,
0.5,0.09,1.04,4.0,4.0,0.849915085509822,0,
0.9,0.09,1.04,4.0,4.0,0.9960937499999999,0,
0.99,0.09,1.04,4.0,4.0,0.9960937499999999,0,
0.5,0.09,1.05,4.0,4.0,0.5086808934565096,0,
0.9,0.09,1.05,4.0,4.0,0.9990234374999997,0,
0.99,0.09,1.05,4.0,4.0,0.9990234374999997,0,
0.5,0.09,1.06,4.0,4.0,0.9941406249999999,0,
0.9,0.09,1.06,4.0,4.0,0.9941406249999999,0,
0.99,0.09,1.06,4.0,4.0,0.9941406249999999,0,
0.5,0.09,1.07,4.0,4.0,0.9058408497807673,0,
0.9,0.09,1.07,4.0,4.0,0.9058408497807673,0,
0.99,0.09,1.07,4.0,4.0,0.9990234374999997,0,
0.5,0.09,1.08,4.0,4.0,0.9020399800956612,0,
0.9,0.09,1.08,4.0,4.0,0.9020399800956612,0,
0.99,0.09,1.08,4.0,4.0,0.9961075863761575,0,
0.5,0.09,1.09,4.0,4.0,0.6927761722125947,0,
0.9,0.09,1.09,4.0,4.0,0.9883677693527627,0,
0.99,0.09,1.09,4.0,4.0,0.9990234374999997,0,
0.5,0.09,1.1,4.0,4.0,0.6382639275622084,0,
0.9,0.09,1.1,4.0,4.0,0.9840821700109001,0,
0.99,0.09,1.1,4.0,4.0,0.9980468750000001,0,
0.5,0.09,1.11,4.0,4.0,0.5140807415900834,0,
0.9,0.09,1.11,4.0,4.0,0.967372282213375,0,
0.99,0.09,1.11,4.0,4.0,0.9960937499999999,0,
0.5,0.09,1.12,4.0,4.0,0.5322277703431897,0,
0.9,0.09,1.12,4.0,4.0,0.9692682097296096,0,
0.99,0.09,1.12,4.0,4.0,0.9906674013248221,0,
0.5,0.09,1.13,4.0,4.0,0.6040030676788776,0,
0.9,0.09,1.13,4.0,4.0,0.9912109375,0,
0.99,0.09,1.13,4.0,4.0,0.9912109375,0,
0.5,0.09,1.14,4.0,4.0,0.574778211104386,0,
0.9,0.09,1.14,4.0,4.0,0.9960937499999999,0,
0.99,0.09,1.14,4.0,4.0,0.9960937499999999,0,
0.5,0.09,1.15,4.0,4.0,0.6306164235003505,0,
0.9,0.09,1.15,4.0,4.0,0.9723313678574605,0,
0.99,0.09,1.15,4.0,4.0,0.9909910587700814,0,
0.5,0.09,1.16,4.0,4.0,0.6544813861467363,0,
0.9,0.09,1.16,4.0,4.0,0.9777045283814936,0,
0.99,0.09,1.16,4.0,4.0,0.9954686124456462,0,
0.5,0.09,1.17,4.0,4.0,0.7800324488922254,0,
0.9,0.09,1.17,4.0,4.0,0.9540757535668667,0,
0.99,0.09,1.17,4.0,4.0,0.9928417427238458,0,
0.5,0.09,1.18,4.0,4.0,0.5,0,
0.9,0.09,1.18,4.0,4.0,0.9339187684274296,0,
0.99,0.09,1.18,4.0,4.0,0.9963212019061323,0,
0.5,0.09,1.19,4.0,4.0,0.5662756454558548,0,
0.9,0.09,1.19,4.0,4.0,0.9610580047249264,0,
0.99,0.09,1.19,4.0,4.0,0.999123450106565,0,
0.5,0.09,1.2,4.0,4.0,0.5970955607362276,0,
0.9,0.09,1.2,4.0,4.0,0.9571003464267083,0,
0.99,0.09,1.2,4.0,4.0,0.9971090153759334,0,
0.5,0.09,1.21,4.0,4.0,0.6511005531494801,0,
0.9,0.09,1.21,4.0,4.0,0.9846753870819485,0,
0.99,0.09,1.21,4.0,4.0,0.9980498562986609,0,
0.5,0.09,1.22,4.0,4.0,0.6208974002430103,0,
0.9,0.09,1.22,4.0,4.0,0.9858314053056366,0,
0.99,0.09,1.22,4.0,4.0,0.9970703124999999,0,
0.5,0.09,1.23,4.0,4.0,0.9884102892457227,0,
0.9,0.09,1.23,4.0,4.0,0.9884102892457227,0,
0.99,0.09,1.23,4.0,4.0,0.9971264744485677,0,
0.5,0.09,1.24,4.0,4.0,0.980010343687842,0,
0.9,0.09,1.24,4.0,4.0,0.980010343687842,0,
0.99,0.09,1.24,4.0,4.0,0.9972155246864165,0,
0.5,0.09,1.25,4.0,4.0,0.5083435121573998,0,
0.9,0.09,1.25,4.0,4.0,0.9410562497528938,0,
0.99,0.09,1.25,4.0,4.0,0.9904236993576266,0,
0.5,0.09,1.26,4.0,4.0,0.652234437315103,0,
0.9,0.09,1.26,4.0,4.0,0.9344754925324684,0,
0.99,0.09,1.26,4.0,4.0,0.997595567465472,0,
0.5,0.09,1.27,4.0,4.0,0.5192157207956012,0,
0.9,0.09,1.27,4.0,4.0,0.9425402030639715,0,
0.99,0.09,1.27,4.0,4.0,0.9965898956099641,0,
0.5,0.09,1.28,4.0,4.0,0.6188675171478365,0,
0.9,0.09,1.28,4.0,4.0,0.9519453713125408,0,
0.99,0.09,1.28,4.0,4.0,0.9964430243232042,0,
0.5,0.09,1.29,4.0,4.0,0.9814807091893094,0,
0.9,0.09,1.29,4.0,4.0,0.9814807091893094,0,
0.99,0.09,1.29,4.0,4.0,0.992237248326578,0,
0.5,0.09,1.3,4.0,4.0,0.9782239100530093,0,
0.9,0.09,1.3,4.0,4.0,0.9782239100530093,0,
0.99,0.09,1.3,4.0,4.0,0.9907329826700533,0,
0.5,0.09,1.31,4.0,4.0,0.7464682491116525,0,
0.9,0.09,1.31,4.0,4.0,0.9437483185152205,0,
0.99,0.09,1.31,4.0,4.0,0.9901543805215001,0,
0.5,0.09,1.32,4.0,4.0,0.7456913402631538,0,
0.9,0.09,1.32,4.0,4.0,0.9394140642578072,0,
0.99,0.09,1.32,4.0,4.0,0.9903221168695493,0,
0.5,0.09,1.33,4.0,4.0,0.6388519819874924,0,
0.9,0.09,1.33,4.0,4.0,0.9329477430421816,0,
0.99,0.09,1.33,4.0,4.0,0.9958642589879757,0,
0.5,0.09,1.34,4.0,4.0,0.6569843254884384,0,
0.9,0.09,1.34,4.0,4.0,0.9289344097226968,0,
0.99,0.09,1.34,4.0,4.0,0.9920437369606271,0,
0.5,0.09,1.35,4.0,4.0,0.6341449224950471,0,
0.9,0.09,1.35,4.0,4.0,0.9721712729095837,0,
0.99,0.09,1.35,4.0,4.0,0.9968815634103356,0,
0.5,0.09,1.36,4.0,4.0,0.6422695260106317,0,
0.9,0.09,1.36,4.0,4.0,0.9696912127014837,0,
0.99,0.09,1.36,4.0,4.0,0.9967068186050664,0,
0.5,0.09,1.37,4.0,4.0,0.9687991219982403,0,
0.9,0.09,1.37,4.0,4.0,0.9687991219982403,0,
0.99,0.09,1.37,4.0,4.0,0.9905056149766818,0,
0.5,0.09,1.38,4.0,4.0,0.968384102653658,0,
0.9,0.09,1.38,4.0,4.0,0.968384102653658,0,
0.99,0.09,1.38,4.0,4.0,0.9905566196363955,0,
0.5,0.09,1.39,4.0,4.0,0.7321583279841068,0,
0.9,0.09,1.39,4.0,4.0,0.9531013963576241,0,
0.99,0.09,1.39,4.0,4.0,0.9940904163507511,0,
0.5,0.09,1.4,4.0,4.0,0.7550159195851723,0,
0.9,0.09,1.4,4.0,4.0,0.9493583561294454,0,
0.99,0.09,1.4,4.0,4.0,0.9928004815524454,0,
0.5,0.09,1.41,4.0,4.0,0.6939856043633292,0,
0.9,0.09,1.41,4.0,4.0,0.9503340825637308,0,
0.99,0.09,1.41,4.0,4.0,0.9907727271753121,0,
0.5,0.09,1.42,4.0,4.0,0.6848907242500447,0,
0.9,0.09,1.42,4.0,4.0,0.9535296593409394,0,
0.99,0.09,1.42,4.0,4.0,0.9919712626998654,0,
0.5,0.09,1.43,4.0,4.0,0.6928060905350035,0,
0.9,0.09,1.43,4.0,4.0,0.9322140542344659,0,
0.99,0.09,1.43,4.0,4.0,0.9914465887114726,0,
0.5,0.09,1.44,4.0,4.0,0.7376601437617231,0,
0.9,0.09,1.44,4.0,4.0,0.91996248827976,0,
0.99,0.09,1.44,4.0,4.0,0.9941209564654943,0,
0.5,0.09,1.45,4.0,4.0,0.5818820881266469,0,
0.9,0.09,1.45,4.0,4.0,0.9510015726684532,0,
0.99,0.09,1.45,4.0,4.0,0.9909369078160615,0,
0.5,0.09,1.46,4.0,4.0,0.639548362672673,0,
0.9,0.09,1.46,4.0,4.0,0.9614005023369534,0,
0.99,0.09,1.46,4.0,4.0,0.9916723888998408,0,
0.5,0.09,1.47,4.0,4.0,0.6842952515637598,0,
0.9,0.09,1.47,4.0,4.0,0.934660180567596,0,
0.99,0.09,1.47,4.0,4.0,0.9911281950678441,0,
0.5,0.09,1.48,4.0,4.0,0.6512746754920333,0,
0.9,0.09,1.48,4.0,4.0,0.9278943316454639,0,
0.99,0.09,1.48,4.0,4.0,0.9908001712957782,0,
0.5,0.09,1.49,4.0,4.0,0.6035156249999998,0,
0.9,0.09,1.49,4.0,4.0,0.9390112860462414,0,
0.99,0.09,1.49,4.0,4.0,0.9918958392748782,0,
0.5,0.09,1.5,4.0,4.0,0.6171874999999997,0,
0.9,0.09,1.5,4.0,4.0,0.913763877545046,0,
0.99,0.09,1.5,4.0,4.0,0.9901151337264392,0,
0.5,0.09,1.51,4.0,4.0,0.5684695921621271,0,
0.9,0.09,1.51,4.0,4.0,0.9045579976824966,0,
0.99,0.09,1.51,4.0,4.0,0.9947366332853084,0,
0.5,0.09,1.52,4.0,4.0,0.6307476758183848,0,
0.9,0.09,1.52,4.0,4.0,0.9063895633840112,0,
0.99,0.09,1.52,4.0,4.0,0.9912435013047026,0,
0.5,0.09,1.53,4.0,4.0,0.947288590277029,0,
0.9,0.09,1.53,4.0,4.0,0.947288590277029,0,
0.99,0.09,1.53,4.0,4.0,0.9908722079654517,0,
0.5,0.09,1.54,4.0,4.0,0.9415985898086731,0,
0.9,0.09,1.54,4.0,4.0,0.9415985898086731,0,
0.99,0.09,1.54,4.0,4.0,0.9906260555602606,0,
0.5,0.09,1.55,4.0,4.0,0.9473989953213122,0,
0.9,0.09,1.55,4.0,4.0,0.9473989953213122,0,
0.99,0.09,1.55,4.0,4.0,0.9911830003543783,0,
0.5,0.09,1.56,4.0,4.0,0.9332488754929166,0,
0.9,0.09,1.56,4.0,4.0,0.9332488754929166,0,
0.99,0.09,1.56,6.0,6.0,0.9933661076271469,0,
0.5,0.09,1.57,4.0,4.0,0.5167683948700378,0,
0.9,0.09,1.57,4.0,4.0,0.9354011719760525,0,
0.99,0.09,1.57,4.0,4.0,0.9918315306661633,0,
0.5,0.09,1.58,4.0,4.0,0.5380859374999997,0,
0.9,0.09,1.58,4.0,4.0,0.9079407240359793,0,
0.99,0.09,1.58,6.0,6.0,1.0,0,
0.5,0.09,1.59,4.0,4.0,0.5273437499999997,0,
0.9,0.09,1.59,4.0,4.0,0.9224328305630779,0,
0.99,0.09,1.59,6.0,6.0,0.9965504371576595,0,
0.5,0.09,1.6,4.0,4.0,0.5859374999999999,0,
0.9,0.09,1.6,4.0,4.0,0.9282145171132057,0,
0.99,0.09,1.6,4.0,4.0,0.9921106944017873,0,
0.5,0.09,1.61,4.0,4.0,0.9433817896745658,0,
0.9,0.09,1.61,4.0,4.0,0.9433817896745658,0,
0.99,0.09,1.61,6.0,6.0,0.9990234374999997,0,
0.5,0.09,1.62,4.0,4.0,0.9253680661216618,0,
0.9,0.09,1.62,4.0,4.0,0.9253680661216618,0,
0.99,0.09,1.62,6.0,6.0,1.0,0,
0.5,0.09,1.63,4.0,4.0,0.6013024761519296,0,
0.9,0.09,1.63,4.0,4.0,0.9030300860089143,0,
0.99,0.09,1.63,4.0,4.0,0.9924407131463209,0,
0.5,0.09,1.64,4.0,4.0,0.6445312499999999,0,
0.9,0.09,1.64,4.0,4.0,0.9318427066917951,0,
0.99,0.09,1.64,6.0,6.0,1.0,0,
0.5,0.09,1.65,4.0,4.0,0.5488281249999999,0,
0.9,0.09,1.65,4.0,4.0,0.923038188701452,0,
0.99,0.09,1.65,4.0,4.0,0.9902892781231533,0,
0.5,0.09,1.66,4.0,4.0,0.5507812499999997,0,
0.9,0.09,1.66,4.0,4.0,0.900373042787264,0,
0.99,0.09,1.66,4.0,4.0,0.9905024956678337,0,
0.5,0.09,1.67,4.0,4.0,0.9210904965992186,0,
0.9,0.09,1.67,4.0,4.0,0.9210904965992186,0,
0.99,0.09,1.67,6.0,6.0,0.9990234374999997,0,
0.5,0.09,1.68,4.0,4.0,0.5126953124999999,0,
0.9,0.09,1.68,4.0,4.0,0.9251063896894215,0,
0.99,0.09,1.68,6.0,6.0,1.0,0,
0.5,0.09,1.69,4.0,4.0,0.9076372960387374,0,
0.9,0.09,1.69,4.0,4.0,0.9076372960387374,0,
0.99,0.09,1.69,6.0,6.0,1.0,0,
0.5,0.09,1.7,4.0,4.0,0.9152834559076432,0,
0.9,0.09,1.7,4.0,4.0,0.9152834559076432,0,
0.99,0.09,1.7,6.0,6.0,1.0,0,
0.5,0.09,1.71,4.0,4.0,0.5429469712673459,0,
0.9,0.09,1.71,4.0,4.0,0.9042968750000001,0,
0.99,0.09,1.71,6.0,6.0,0.9907079496525112,0,
0.5,0.09,1.72,4.0,4.0,0.5810546874999997,0,
0.9,0.09,1.72,4.0,4.0,0.9092511928252982,0,
0.99,0.09,1.72,6.0,6.0,0.9929729382045577,0,
0.5,0.09,1.73,4.0,4.0,0.5936664025477721,0,
0.9,0.09,1.73,4.0,4.0,0.9068174267378086,0,
0.99,0.09,1.73,6.0,6.0,1.0,0,
0.5,0.09,1.74,4.0,4.0,0.5233105841031063,0,
0.9,0.09,1.74,4.0,4.0,0.9053689366139749,0,
0.99,0.09,1.74,6.0,6.0,1.0,0,
0.5,0.09,1.75,4.0,4.0,0.5418189993638398,0,
0.9,0.09,1.75,4.0,4.0,0.967821001600699,0,
0.99,0.09,1.75,6.0,6.0,0.9960937499999999,0,
0.5,0.09,1.76,4.0,4.0,0.5761951205090893,0,
0.9,0.09,1.76,4.0,4.0,0.9541493548309345,0,
0.99,0.09,1.76,6.0,6.0,0.9951171875000003,0,
0.5,0.09,1.77,4.0,4.0,0.8998210429806621,0,
0.9,0.09,1.77,4.0,4.0,0.9464452040717982,0,
0.99,0.09,1.77,6.0,6.0,1.0,0,
0.5,0.09,1.78,4.0,4.0,0.9028001519491289,0,
0.9,0.09,1.78,4.0,4.0,0.9028001519491289,0,
0.99,0.09,1.78,6.0,6.0,1.0,0,
0.5,0.09,1.79,4.0,4.0,0.5478515624999998,0,
0.9,0.09,1.79,4.0,4.0,0.9566334079889688,0,
0.99,0.09,1.79,6.0,6.0,0.9917709999321371,0,
0.5,0.09,1.8,4.0,4.0,0.5908203124999997,0,
0.9,0.09,1.8,4.0,4.0,0.9589896300869032,0,
0.99,0.09,1.8,6.0,6.0,0.9967785800917996,0,
0.5,0.09,1.81,4.0,4.0,0.5703125,0,
0.9,0.09,1.81,4.0,4.0,0.9671559511578779,0,
0.99,0.09,1.81,6.0,6.0,0.9972917508976809,0,
0.5,0.09,1.82,4.0,4.0,0.7989063568324355,0,
0.9,0.09,1.82,4.0,4.0,0.9471053456333373,0,
0.99,0.09,1.82,6.0,6.0,0.9979167696397565,0,
0.5,0.09,1.83,4.0,4.0,0.5751953124999999,0,
0.9,0.09,1.83,4.0,4.0,0.9779589850383762,0,
0.99,0.09,1.83,6.0,6.0,0.9984588578698489,0,
0.5,0.09,1.84,4.0,4.0,0.8157405707551405,0,
0.9,0.09,1.84,4.0,4.0,0.9781204519866853,0,
0.99,0.09,1.84,6.0,6.0,0.9951171875000003,0,
0.5,0.09,1.85,4.0,4.0,0.8755355179544854,0,
0.9,0.09,1.85,4.0,4.0,0.9739693857569789,0,
0.99,0.09,1.85,6.0,6.0,0.9985555645084738,0,
0.5,0.09,1.86,4.0,4.0,0.8741204209650287,0,
0.9,0.09,1.86,4.0,4.0,0.9806492972183831,0,
0.99,0.09,1.86,6.0,6.0,0.9993499925074575,0,
0.5,0.09,1.87,4.0,4.0,0.8828639863466448,0,
0.9,0.09,1.87,4.0,4.0,0.9750663999641904,0,
0.99,0.09,1.87,6.0,6.0,0.9975356437953984,0,
0.5,0.09,1.88,4.0,4.0,0.8637439107060951,0,
0.9,0.09,1.88,4.0,4.0,0.9779898566523956,0,
0.99,0.09,1.88,6.0,6.0,0.9934581012571458,0,
0.5,0.09,1.89,4.0,4.0,0.776123827045073,0,
0.9,0.09,1.89,4.0,4.0,0.9536226320705046,0,
0.99,0.09,1.89,6.0,6.0,1.0,0,
0.5,0.09,1.9,4.0,4.0,0.7656249999999999,0,
0.9,0.09,1.9,4.0,4.0,0.9544617203455193,0,
0.99,0.09,1.9,6.0,6.0,1.0,0,
0.5,0.09,1.91,4.0,4.0,0.8062624998569974,0,
0.9,0.09,1.91,4.0,4.0,0.9709640258952335,0,
0.99,0.09,1.91,6.0,6.0,0.9962984653383473,0,
0.5,0.09,1.92,4.0,4.0,0.7900064579721057,0,
0.9,0.09,1.92,4.0,4.0,0.9082031249999997,0,
0.99,0.09,1.92,6.0,6.0,0.9938021617427528,0,
0.5,0.09,1.93,4.0,4.0,0.8642440437808786,0,
0.9,0.09,1.93,4.0,4.0,0.9386807868495824,0,
0.99,0.09,1.93,6.0,6.0,0.9947051790102688,0,
0.5,0.09,1.94,4.0,4.0,0.8547505853999331,0,
0.9,0.09,1.94,4.0,4.0,0.931876213276704,0,
0.99,0.09,1.94,6.0,6.0,0.9970862412129134,0,
0.5,0.09,1.95,4.0,4.0,0.5400390625,0,
0.9,0.09,1.95,4.0,4.0,0.9082280616407218,0,
0.99,0.09,1.95,6.0,6.0,1.0,0,
0.5,0.09,1.96,4.0,4.0,0.5126953124999999,0,
