beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.05,1.72,1800,0.5792833306436347,-0.0018835720840119324,0.5811669027276466,-4.793690953810368,1.1531764883810247,pass
0.05,1.73,1800,0.5759311092534165,-0.001876447215688716,0.5778075564691052,-4.775558163927783,1.1158798055087795,pass
0.05,1.74,1800,0.572620308446015,-0.0018665149399345442,0.5744868233859495,-4.750280522133415,1.1084207863944027,pass
0.05,1.75,1800,0.5693389186417019,-0.0018651228963277925,0.5712040415380297,-4.746737771154232,1.1314488324864236,pass
0.05,1.76,1800,0.5660977091393127,-0.001860854889978318,0.567958564029291,-4.735875694994819,1.0919328824750008,pass
0.05,1.77,1800,0.5628944822783303,-0.0018552763044675591,0.5647497585827979,-4.721678194869938,1.0953612451587176,pass
0.05,1.78,1800,0.5597226950817631,-0.0018543120483222775,0.5615770071300854,-4.719224162980196,1.0858257520884917,pass
0.05,1.79,1800,0.5565975041575706,-0.0018422012567043252,0.5584397054142749,-4.688402198312508,1.08023278795068,pass
0.05,1.8,1800,0.5534970991289039,-0.001840163477513965,0.5553372626064178,-4.683216050273041,1.0602754301775559,pass
0.05,1.81,1800,0.5504395134738962,-0.0018295874606630124,0.5522691009345592,-4.656300087387367,1.0518969097933608,pass
0.05,1.82,1800,0.5474023987544262,-0.001832256570602405,0.5492346553250286,-4.6630929721831205,1.0680075136915976,pass
0.05,1.83,1800,0.5444149620528435,-0.0018184110026494352,0.5462333730554929,-4.6278560017428125,1.0137760487568592,pass
0.05,1.84,1800,0.5414490978864344,-0.0018156155328873757,0.5432647134193217,-4.620741531198371,1.0580125152109432,pass
0.05,1.85,1800,0.5385075719853147,-0.0018205754155241206,0.5403281474008389,-4.633364432508887,1.0763387151241737,pass
0.05,1.86,1800,0.5356150197834141,-0.001808137577635481,0.5374231573610495,-4.601710135082299,1.0321772818776584,pass
0.05,1.87,1800,0.5327408945631399,-0.0018083421703103167,0.5345492367334502,-4.602230823439756,1.04881412663925,pass
0.05,1.88,1800,0.5299052486858974,-0.0018006410436516005,0.531705889729549,-4.582631456093323,1.0217492545435667,pass
0.05,1.89,1800,0.5270975769690218,-0.0017950540847093642,0.5288926310537312,-4.568412645585332,1.0050055634193087,pass
0.05,1.9,1800,0.5243201399902228,-0.0017888456369099656,0.5261089856271327,-4.552612145935862,0.9983474486012242,pass
0.05,1.91,1800,0.5215626009264135,-0.0017918873937709187,0.5233544883201844,-4.560353417146988,0.9781025293373065,pass
0.05,1.92,1800,0.5188433268803821,-0.0017853568131346758,0.5206286836935168,-4.54373308942775,0.9594208476990982,pass
0.05,1.93,1800,0.5161564428938348,-0.0017746828530835056,0.5179311257469182,-4.5165678610975215,0.9591424623484717,pass
0.05,1.94,1800,0.5134741622881944,-0.0017872153878633053,0.5152613776760577,-4.548463162112112,0.9638736512032245,pass
0.05,1.95,1800,0.510847314396175,-0.0017716972405182809,0.5126190116366933,-4.508969477119025,0.9333519981417786,pass
0.05,1.96,1800,0.508235382831932,-0.0017682256841659617,0.510003608516098,-4.5001343662023725,0.9672544915143606,pass
0.05,1.97,1800,0.5056515601066837,-0.0017631976047641786,0.5074147577114478,-4.487337904124835,0.9350849242532566,pass
0.05,1.98,1800,0.5030889391781899,-0.001763117736735461,0.5048520569149253,-4.487134639991749,0.9477850909661726,pass
0.05,1.99,1800,0.5005601334246758,-0.0017549784806267863,0.5023151119053025,-4.466420233195171,0.9245465751115026,pass
0.05,2.0,1800,0.49805686672756455,-0.0017466696182114607,0.499803536345776,-4.445274178348168,0.9040773882035301,pass
0.05,2.01,1800,0.49557334248711477,-0.0017436091007220504,0.49731695158783684,-4.4374851613376185,0.8978107185327756,pass
0.05,2.02,1800,0.49310883997446386,-0.0017461465065025396,0.49485498648096643,-4.443942859048963,0.9187904951213678,pass
0.05,2.03,1800,0.4906716764072744,-0.0017456007806823583,0.49241727718795675,-4.442553986836602,0.9224656473762229,pass
0.05,2.04,1800,0.488256214513153,-0.001747252492509768,0.4900034670056628,-4.4467575934373595,0.8998077164740549,pass
0.05,2.05,1800,0.4858740488301675,-0.001739157360833522,0.487613206191001,-4.426155483321313,0.8846826992727531,pass
0.05,2.06,1800,0.4835114585014938,-0.0017346932905217814,0.4852461517920156,-4.414794424377933,0.8763831979607853,pass
0.05,2.07,1800,0.48116747070592875,-0.0017344967779128542,0.4829019674838416,-4.414294299788214,0.8932703885775598,pass
0.05,2.08,1800,0.4788505063325,-0.0017298170768999866,0.4805803234094,-4.402384460710466,0.8624846090382403,pass
0.05,2.09,1800,0.47654320997636423,-0.0017376860483018842,0.4782808960246661,-4.422410992928295,0.862497590018539,pass
0.05,2.1,1800,0.47427272721953273,-0.0017306407288253912,0.4760033679483581,-4.40448065486062,0.8746508397561251,pass
0.05,2.11,1800,0.47201111906577947,-0.0017363087501219817,0.47374742781590146,-4.418905769060443,0.8841311782929692,pass
0.05,2.12,1800,0.4697792889119895,-0.001733481225535001,0.4715127701375245,-4.411709718986578,0.8961684779558214,pass
0.05,2.13,1800,0.4675776051544812,-0.0017214900058719145,0.4692990951603531,-4.381192064944022,0.8439791769585382,pass
0.05,2.14,1800,0.46538526956822346,-0.001720839166146612,0.4671061087343701,-4.379535677843127,0.8535830842783668,pass
0.05,2.15,1800,0.4632142863224551,-0.0017192358596621446,0.46493352218211725,-4.375455262840158,0.8587781047264773,pass
0.05,2.16,1800,0.46106296280177445,-0.0017180893702403073,0.46278105217201476,-4.372537447261582,0.8330991524067267,pass
0.05,2.17,1800,0.458927233507721,-0.0017211870874642766,0.4606484205951853,-4.380421137596584,0.8711419783260488,pass
0.05,2.18,1800,0.45681785395059904,-0.0017175004950669996,0.45853535444566607,-4.371038759945514,0.830828416903105,pass
0.05,2.19,1800,0.4547296440554762,-0.0017119416484288237,0.45644158570390503,-4.356891495251356,0.8064812417338453,pass
0.05,2.2,1800,0.4526549998761819,-0.0017118513472508287,0.45436685122343273,-4.356661678753359,0.8312647951489748,pass
0.05,2.21,1800,0.45059752453665425,-0.0017133680839575836,0.4523108926206118,-4.36052177367205,0.7940207221536533,pass
0.05,2.22,1800,0.4485629304791614,-0.0017105256882043336,0.45027345616736575,-4.353287876480029,0.8400348578239109,pass
0.05,2.23,1800,0.4465450521536869,-0.0017092405331077,0.4482542926867946,-4.350017156759097,0.8428964418696866,pass
0.05,2.24,1800,0.44454201183993797,-0.0017111456116477301,0.4462531574515857,-4.354865581643473,0.8060039770009501,pass
0.05,2.25,1800,0.44256220045130346,-0.0017076096338308228,0.4442698100851343,-4.345866518099444,0.7821662093129478,pass
