beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.05,0.11,1800,-2.208944426639702,-0.0025368120406253887,-2.208944426639702,-0.0025368120406253887,-2.2070345824558326,-0.0006269678567559115,-2.208315247351012,-0.001907632751935303,-2.2069782773185076,-0.0019098441838694769,24740.217050054398,-2.2064076145990765,1800,-22.269671136086505,7.023816508447795,9.078586662529133,-0.008750361939523185,9.087337024468656,pass
0.05,0.12,1800,-2.1220552328028464,-0.002624806047234681,-2.1220552328028464,-0.002624806047234681,-2.120145388618977,-0.000714961863365204,-2.121407329554124,-0.0019769027985125378,-2.1200773335969254,-0.0019098441838694769,24740.217050054398,-2.1194304267556117,1800,-22.431969566889226,6.996673204481357,8.321244805671165,-0.008814133425103822,8.330058939096268,pass
0.05,0.13,1800,-2.04213236991266,-0.0027131998648981365,-2.04213236991266,-0.0027131998648981365,-2.0402225257287907,-0.0008033556810286599,-2.041466017367792,-0.0020468473200296734,-2.040142135587066,-0.0019098441838694769,24740.217050054398,-2.039419170047762,1800,-22.481457400581387,6.952440092560104,7.680451596004002,-0.008833578546397401,7.6892851745504,pass
0.05,0.14,1800,-1.9681416503356637,-0.002801333395590413,-1.9681416503356637,-0.002801333395590413,-1.966231806151794,-0.0008914892117209361,-1.9674565350474367,-0.0021162181073634046,-1.966138317018819,-0.0019098441838694769,24740.217050054398,-1.9653403169400732,1800,-22.424212511200917,6.911000288328754,7.131239433759281,-0.008811085466090733,7.140050519225372,pass
0.05,0.15,1800,-1.8992638599908214,-0.0028893053544042234,-1.8992638599908214,-0.0028893053544042234,-1.897354015806952,-0.0009794611705347465,-1.8985599075151267,-0.0021853528787094934,-1.8972468750099252,-0.0019098441838694769,24740.217050054398,-1.8963745546364172,1800,-22.297228367674236,6.848327906808564,6.655285961348655,-0.008761189928359229,6.664047151277014,pass
0.05,0.16,1800,-1.8348376596156992,-0.002976267169451256,-1.8348376596156992,-0.002976267169451256,-1.8329278154318296,-0.001066422985581779,-1.8341151535509865,-0.002253761104738668,-1.8328066970139283,-0.0019098441838694769,24740.217050054398,-1.831861392446248,1800,-22.10662694623026,6.789720148463493,6.238857906897356,-0.008686297424844896,6.2475442043222005,pass
0.05,0.17,1800,-1.7743234093261855,-0.0030628176268964855,-1.7743234093261855,-0.0030628176268964855,-1.772413565142316,-0.0011529734430270084,-1.7735819625588671,-0.0023213708595781813,-1.7722778521987061,-0.0019098441838694769,24740.217050054398,-1.771260591699289,1800,-21.877495117376498,6.722424571797916,5.871445338795899,-0.008596265272053634,5.880041604067953,pass
0.05,0.18,1800,-1.7172729107867497,-0.003148273825703983,-1.7172729107867497,-0.003148273825703983,-1.71536306660288,-0.001238429641834506,-1.7165127300508185,-0.0023880930897728697,-1.7152124687839723,-0.0019098441838694769,24740.217050054398,-1.7141246369610457,1800,-21.617458585701822,6.649164621858626,5.544878536246614,-0.008494089817564566,5.553372626064179,pass
0.05,0.19,1800,-1.6633112137225865,-0.0032325535440876746,-1.6633112137225865,-0.0032325535440876746,-1.661401369538717,-0.001322709360218197,-1.6625321737968612,-0.0024535136183624104,-1.661235452724667,-0.0019098441838694769,24740.217050054398,-1.660078660178499,1800,-21.33099746818728,6.590189363870889,5.2527083248496425,-0.00838153142168459,5.261089856271327,pass
0.05,0.2,1800,-1.6121210992663897,-0.003315578939336167,-1.6121210992663897,-0.003315578939336167,-1.6102112550825203,-0.0014057347554666908,-1.6113233968616953,-0.0025178765346418404,-1.610029891976497,-0.0019098441838694769,24740.217050054398,-1.6088055203270535,1800,-21.023543561638185,6.50871971495649,4.989774639072048,-0.00826072438571245,4.998035363457761,pass
