beta,radius,ref_count,delta_phi_full,delta_phi_energy,delta_phi_stripped_proxy,delta_phi_energy_stripped,delta_phi_reference_prior_correction,area_term,claim
0.05,2.11,2700,3.043078831800069,-0.004996066033431768,3.043078831800069,-0.004996066033431768,0.0,3.048074897833501,pass
0.05,2.12,2700,3.0477898697848915,-0.005011311428761703,3.0477898697848915,-0.005011311428761703,0.0,3.052801181213653,pass
0.05,2.13,2700,3.0524787672876137,-0.005026455890352454,3.0524787672876137,-0.005026455890352454,0.0,3.0575052231779662,pass
0.05,2.14,2700,3.0571473952678487,-0.005039836810240593,3.0571473952678487,-0.005039836810240593,0.0,3.0621872320780894,pass
0.05,2.15,2700,3.0617930440679806,-0.005054369283658557,3.0617930440679806,-0.005054369283658557,0.0,3.0668474133516392,pass
0.05,2.16,2700,3.0664160968721768,-0.005069872704115385,3.0664160968721768,-0.005069872704115385,0.0,3.071485969576292,pass
0.05,2.17,2700,3.071016831731705,-0.005086268790918537,3.071016831731705,-0.005086268790918537,0.0,3.0761031005226234,pass
0.05,2.18,2700,3.0755993180767525,-0.005099685128980276,3.0755993180767525,-0.005099685128980276,0.0,3.0806990032057326,pass
0.05,2.19,2700,3.0801590823422567,-0.005114789593430879,3.0801590823422567,-0.005114789593430879,0.0,3.0852738719356876,pass
0.05,2.2,2700,3.0846977066353722,-0.0051301917314476525,3.0846977066353722,-0.0051301917314476525,0.0,3.0898278983668197,pass
0.05,2.21,2700,3.0892157396090383,-0.005145531936859432,3.0892157396090383,-0.005145531936859432,0.0,3.094361271545898,pass
0.05,2.22,2700,3.0937134843498697,-0.005160693609355099,3.0937134843498697,-0.005160693609355099,0.0,3.0988741779592246,pass
0.05,2.23,2700,3.098190719206737,-0.005176082371922742,3.098190719206737,-0.005176082371922742,0.0,3.1033668015786597,pass
0.05,2.24,2700,3.1026481746431025,-0.005191149263525623,3.1026481746431025,-0.005191149263525623,0.0,3.107839323906628,pass
0.05,2.25,2700,3.107086918027129,-0.005205005992985252,3.107086918027129,-0.005205005992985252,0.0,3.1122919240201146,pass
0.05,2.26,2700,3.111504692069994,-0.005220086543697077,3.111504692069994,-0.005220086543697077,0.0,3.116724778613691,pass
0.05,2.27,2700,3.115901222181064,-0.005236839860521842,3.115901222181064,-0.005236839860521842,0.0,3.121138062041586,pass
0.05,2.28,2700,3.1202806071045424,-0.005251339254296437,3.1202806071045424,-0.005251339254296437,0.0,3.125531946358839,pass
0.05,2.29,2700,3.124640320036744,-0.005266281324801366,3.124640320036744,-0.005266281324801366,0.0,3.1299066013615455,pass
0.05,2.3,2700,3.1289813659416565,-0.0052808286845738225,3.1289813659416565,-0.0052808286845738225,0.0,3.1342621946262303,pass
0.05,2.31,2700,3.1333030665535624,-0.005295824994803102,3.1333030665535624,-0.005295824994803102,0.0,3.1385988915483654,pass
0.05,2.32,2700,3.137604875721578,-0.005311979658476658,3.137604875721578,-0.005311979658476658,0.0,3.142916855380055,pass
0.05,2.33,2700,3.141888819443706,-0.005327427823204963,3.141888819443706,-0.005327427823204963,0.0,3.147216247266911,pass
0.05,2.34,2700,3.1461548900947576,-0.005342336189384157,3.1461548900947576,-0.005342336189384157,0.0,3.1514972262841416,pass
0.05,2.35,2700,3.15040299038708,-0.005356959084781885,3.15040299038708,-0.005356959084781887,1.734723475976807e-18,3.155759949471862,pass
0.05,2.36,2700,3.15463158279379,-0.00537298907587565,3.15463158279379,-0.005372989075875651,8.673617379884035e-19,3.1600045718696657,pass
0.05,2.37,2700,3.1588443463630256,-0.0053869001874348975,3.1588443463630256,-0.0053869001874348975,0.0,3.1642312465504605,pass
0.05,2.38,2700,3.1630366326545007,-0.005403491999086112,3.1630366326545007,-0.005403491999086112,0.0,3.168440124653587,pass
0.05,2.39,2700,3.167213959149039,-0.005417396268214523,3.167213959149039,-0.005417396268214523,0.0,3.172631355417254,pass
0.05,2.4,2700,3.1713709471422207,-0.0054341390680636426,3.1713709471422207,-0.0054341390680636426,0.0,3.176805086210284,pass
0.05,2.41,2700,3.1755126007020684,-0.005448861861143314,3.1755126007020684,-0.005448861861143314,0.0,3.1809614625632117,pass
0.05,2.42,2700,3.17963717933155,-0.0054634488671763,3.17963717933155,-0.0054634488671763,0.0,3.185100628198726,pass
0.05,2.43,2700,3.183742915161442,-0.005479809900052723,3.183742915161442,-0.005479809900052723,0.0,3.1892227250614944,pass
0.05,2.44,2700,3.1878335624411305,-0.00549433090623792,3.1878335624411305,-0.00549433090623792,0.0,3.1933278933473686,pass
0.05,2.45,2700,3.191905977313359,-0.005510294218638651,3.191905977313359,-0.005510294218638651,0.0,3.1974162715319974,pass
0.05,2.46,2700,3.195962904009254,-0.005525092389598235,3.195962904009254,-0.005525092389598235,0.0,3.201487996398852,pass
0.05,2.47,2700,3.2000022399201913,-0.005540963146497101,3.2000022399201913,-0.005540963146497101,0.0,3.2055432030666884,pass
0.05,2.48,2700,3.2040250126845407,-0.005557012331907927,3.2040250126845407,-0.005557012331907927,0.0,3.2095820250164486,pass
0.05,2.49,2700,3.2080329405004995,-0.005571653617128838,3.2080329405004995,-0.0055716536171288395,1.734723475976807e-18,3.213604594117628,pass
0.05,2.5,2700,3.212024980413642,-0.005586060240465259,3.212024980413642,-0.005586060240465259,0.0,3.217611040654107,pass
