q,beta,radius,H_q,H_q_numeric,mean_R_H_at_H_q,ref_count,claim
0.99,0.05,1.49,4.0,4.0,0.9915364450042582,0,
0.5,0.05,1.5,4.0,4.0,0.5957960750107538,0,
0.9,0.05,1.5,4.0,4.0,0.9129137619203438,0,
0.99,0.05,1.5,4.0,4.0,0.9902495379434457,0,
0.5,0.05,1.51,4.0,4.0,0.9163200115615316,0,
0.9,0.05,1.51,4.0,4.0,0.9163200115615316,0,
0.99,0.05,1.51,4.0,4.0,0.9929733125444398,0,
0.5,0.05,1.52,4.0,4.0,0.9183832871746086,0,
0.9,0.05,1.52,4.0,4.0,0.9183832871746086,0,
0.99,0.05,1.52,4.0,4.0,0.9903478929966048,0,
0.5,0.05,1.53,4.0,4.0,0.8784030770478736,0,
0.9,0.05,1.53,4.0,4.0,0.9182931588180644,0,
0.99,0.05,1.53,4.0,4.0,0.9900265980733909,0,
0.5,0.05,1.54,4.0,4.0,0.8830724238074406,0,
0.9,0.05,1.54,4.0,4.0,0.9203427003612427,0,
0.99,0.05,1.54,4.0,4.0,0.9911076002628553,0,
0.5,0.05,1.55,4.0,4.0,0.9455575183801936,0,
0.9,0.05,1.55,4.0,4.0,0.9455575183801936,0,
0.99,0.05,1.55,4.0,4.0,0.9917869817060861,0,
0.5,0.05,1.56,4.0,4.0,0.9400844833968673,0,
0.9,0.05,1.56,4.0,4.0,0.9400844833968673,0,
0.99,0.05,1.56,4.0,4.0,0.9931375177565844,0,
0.5,0.05,1.57,4.0,4.0,0.7823152587960659,0,
0.9,0.05,1.57,4.0,4.0,0.941889240693682,0,
0.99,0.05,1.57,4.0,4.0,0.9901851307862417,0,
0.5,0.05,1.58,4.0,4.0,0.7742202331539321,0,
0.9,0.05,1.58,4.0,4.0,0.9487386845900095,0,
0.99,0.05,1.58,4.0,4.0,0.9917497165993124,0,
0.5,0.05,1.59,4.0,4.0,0.8990365967593782,0,
0.9,0.05,1.59,4.0,4.0,0.9793452971268297,0,
0.99,0.05,1.59,4.0,4.0,0.991900701075975,0,
0.5,0.05,1.6,4.0,4.0,0.9045715674558179,0,
0.9,0.05,1.6,4.0,4.0,0.9045715674558179,0,
0.99,0.05,1.6,6.0,6.0,1.0,0,
0.5,0.05,1.61,4.0,4.0,0.90693219276328,0,
0.9,0.05,1.61,4.0,4.0,0.90693219276328,0,
0.99,0.05,1.61,4.0,4.0,0.9906514115213615,0,
0.5,0.05,1.62,4.0,4.0,0.8973988923279717,0,
0.9,0.05,1.62,4.0,4.0,0.957148243905517,0,
0.99,0.05,1.62,4.0,4.0,0.9903533633600775,0,
0.5,0.05,1.63,4.0,4.0,0.7091526761647188,0,
0.9,0.05,1.63,4.0,4.0,0.9708989093208031,0,
0.99,0.05,1.63,4.0,4.0,0.990138128328932,0,
0.5,0.05,1.64,4.0,4.0,0.675766934247561,0,
0.9,0.05,1.64,4.0,4.0,0.9003190404318955,0,
0.99,0.05,1.64,6.0,6.0,1.0,0,
0.5,0.05,1.65,4.0,4.0,0.8827020950517614,0,
0.9,0.05,1.65,4.0,4.0,0.9404325561251647,0,
0.99,0.05,1.65,6.0,6.0,1.0,0,
0.5,0.05,1.66,4.0,4.0,0.8875386517146536,0,
0.9,0.05,1.66,4.0,4.0,0.9121541850483891,0,
0.99,0.05,1.66,4.0,4.0,0.9911132369341835,0,
0.5,0.05,1.67,4.0,4.0,0.854997603142112,0,
0.9,0.05,1.67,4.0,4.0,0.9702217625349824,0,
0.99,0.05,1.67,4.0,4.0,0.9900873747222259,0,
0.5,0.05,1.68,4.0,4.0,0.8641832208788448,0,
0.9,0.05,1.68,4.0,4.0,0.9708446186481342,0,
0.99,0.05,1.68,6.0,6.0,0.9990234374999997,0,
0.5,0.05,1.69,4.0,4.0,0.8414319961435042,0,
0.9,0.05,1.69,4.0,4.0,0.9721422314561297,0,
0.99,0.05,1.69,6.0,6.0,0.9973484236845747,0,
0.5,0.05,1.7,4.0,4.0,0.8426875583334549,0,
0.9,0.05,1.7,4.0,4.0,0.9705063841332933,0,
0.99,0.05,1.7,6.0,6.0,1.0,0,
0.5,0.05,1.71,4.0,4.0,0.8469454063982894,0,
0.9,0.05,1.71,4.0,4.0,0.9612110900285802,0,
0.99,0.05,1.71,6.0,6.0,1.0,0,
0.5,0.05,1.72,4.0,4.0,0.8474896024358366,0,
0.9,0.05,1.72,4.0,4.0,0.9480328359738297,0,
0.99,0.05,1.72,6.0,6.0,1.0,0,
0.5,0.05,1.73,4.0,4.0,0.8674058224021791,0,
0.9,0.05,1.73,4.0,4.0,0.9189005381245939,0,
0.99,0.05,1.73,6.0,6.0,0.9985534700849285,0,
0.5,0.05,1.74,4.0,4.0,0.843506700285645,0,
0.9,0.05,1.74,4.0,4.0,0.9285849513840302,0,
0.99,0.05,1.74,4.0,4.0,0.9902842269339771,0,
0.5,0.05,1.75,4.0,4.0,0.8399242533496154,0,
0.9,0.05,1.75,4.0,4.0,0.9627799979045664,0,
0.99,0.05,1.75,6.0,6.0,1.0,0,
0.5,0.05,1.76,4.0,4.0,0.82494589941126,0,
0.9,0.05,1.76,4.0,4.0,0.9660786204975255,0,
0.99,0.05,1.76,6.0,6.0,0.9990234374999997,0,
0.5,0.05,1.77,4.0,4.0,0.8458367861695806,0,
0.9,0.05,1.77,4.0,4.0,0.9572726626852452,0,
0.99,0.05,1.77,6.0,6.0,0.998348165636268,0,
0.5,0.05,1.78,4.0,4.0,0.826773250804151,0,
0.9,0.05,1.78,4.0,4.0,0.9596641814106938,0,
0.99,0.05,1.78,6.0,6.0,1.0,0,
0.5,0.05,1.79,4.0,4.0,0.9534261917190897,0,
0.9,0.05,1.79,4.0,4.0,0.9534261917190897,0,
0.99,0.05,1.79,6.0,6.0,1.0,0,
0.5,0.05,1.8,4.0,4.0,0.9582077030474705,0,
0.9,0.05,1.8,4.0,4.0,0.9582077030474705,0,
0.99,0.05,1.8,6.0,6.0,1.0,0,
0.5,0.05,1.81,4.0,4.0,0.8428863525227916,0,
0.9,0.05,1.81,4.0,4.0,0.9605963764857767,0,
0.99,0.05,1.81,6.0,6.0,1.0,0,
0.5,0.05,1.82,4.0,4.0,0.8423411854042708,0,
0.9,0.05,1.82,4.0,4.0,0.9682799317858846,0,
0.99,0.05,1.82,6.0,6.0,1.0,0,
0.5,0.05,1.83,4.0,4.0,0.8069057505416082,0,
0.9,0.05,1.83,4.0,4.0,0.9497717805048417,0,
0.99,0.05,1.83,6.0,6.0,1.0,0,
0.5,0.05,1.84,4.0,4.0,0.830396945471066,0,
0.9,0.05,1.84,4.0,4.0,0.9520581532874471,0,
0.99,0.05,1.84,6.0,6.0,0.9990234374999997,0,
0.5,0.05,1.85,4.0,4.0,0.8034436277624473,0,
0.9,0.05,1.85,4.0,4.0,0.9407946427643037,0,
0.99,0.05,1.85,6.0,6.0,1.0,0,
0.5,0.05,1.86,4.0,4.0,0.7888987048589755,0,
0.9,0.05,1.86,4.0,4.0,0.9301452672465398,0,
0.99,0.05,1.86,6.0,6.0,0.9990234374999997,0,
0.5,0.05,1.87,4.0,4.0,0.8707951443254488,0,
0.9,0.05,1.87,4.0,4.0,0.9070569365527813,0,
0.99,0.05,1.87,6.0,6.0,0.9991838257314618,0,
0.5,0.05,1.88,4.0,4.0,0.8623552973758356,0,
0.9,0.05,1.88,4.0,4.0,0.9103363983030359,0,
0.99,0.05,1.88,6.0,6.0,1.0,0,
0.5,0.05,1.89,4.0,4.0,0.6341439502995716,0,
0.9,0.05,1.89,4.0,4.0,0.912316849662695,0,
0.99,0.05,1.89,6.0,6.0,1.0,0,
0.5,0.05,1.9,4.0,4.0,0.6867217643656439,0,
0.9,0.05,1.9,4.0,4.0,0.9131165551773787,0,
0.99,0.05,1.9,6.0,6.0,1.0,0,
0.5,0.05,1.91,4.0,4.0,0.8321060265469641,0,
0.9,0.05,1.91,4.0,4.0,0.9461353831817084,0,
0.99,0.05,1.91,6.0,6.0,0.9990234374999997,0,
0.5,0.05,1.92,4.0,4.0,0.8317869927766757,0,
0.9,0.05,1.92,4.0,4.0,0.9544015611831211,0,
0.99,0.05,1.92,6.0,6.0,1.0,0,
0.5,0.05,1.93,4.0,4.0,0.8453289364093577,0,
0.9,0.05,1.93,4.0,4.0,0.9102500343412857,0,
0.99,0.05,1.93,6.0,6.0,0.9938978986336722,0,
0.5,0.05,1.94,4.0,4.0,0.8441410141724699,0,
0.9,0.05,1.94,4.0,4.0,0.9186957792089658,0,
0.99,0.05,1.94,6.0,6.0,0.9916486420815654,0,
0.5,0.05,1.95,4.0,4.0,0.520175527955455,0,
0.9,0.05,1.95,4.0,4.0,0.9328330437640616,0,
0.99,0.05,1.95,6.0,6.0,1.0,0,
0.5,0.05,1.96,4.0,4.0,0.5966796874999997,0,
0.9,0.05,1.96,4.0,4.0,0.9447671716090632,0,
0.99,0.05,1.96,6.0,6.0,1.0,0,
0.5,0.05,1.97,4.0,4.0,0.8353135197157696,0,
0.9,0.05,1.97,4.0,4.0,0.949440959252165,0,
0.99,0.05,1.97,6.0,6.0,1.0,0,
0.5,0.05,1.98,4.0,4.0,0.8183593749999998,0,
0.9,0.05,1.98,4.0,4.0,0.9013320416409102,0,
0.99,0.05,1.98,6.0,6.0,1.0,0,
0.5,0.05,1.99,4.0,4.0,0.7998166571268684,0,
0.9,0.05,1.99,4.0,4.0,0.9437976160462725,0,
0.99,0.05,1.99,6.0,6.0,0.9982950214132444,0,
0.5,0.05,2.0,4.0,4.0,0.7695312500000002,0,
0.9,0.05,2.0,4.0,4.0,0.9561754956125145,0,
0.99,0.05,2.0,6.0,6.0,0.9977716092393688,0,
0.5,0.05,2.01,4.0,4.0,0.7626953125000001,0,
0.9,0.05,2.01,4.0,4.0,0.930565752560643,0,
0.99,0.05,2.01,6.0,6.0,0.9982819458028583,0,
0.5,0.05,2.02,4.0,4.0,0.762076530057929,0,
0.9,0.05,2.02,4.0,4.0,0.937810174135149,0,
0.99,0.05,2.02,6.0,6.0,0.9969314815475298,0,
0.5,0.05,2.03,4.0,4.0,0.7514841971607698,0,
0.9,0.05,2.03,4.0,4.0,0.9288718388087046,0,
0.99,0.05,2.03,6.0,6.0,1.0,0,
0.5,0.05,2.04,4.0,4.0,0.7370686201637207,0,
0.9,0.05,2.04,4.0,4.0,0.9394927357739806,0,
0.99,0.05,2.04,6.0,6.0,1.0,0,
0.5,0.05,2.05,4.0,4.0,0.7957866691242611,0,
0.9,0.05,2.05,4.0,4.0,0.9378943195759134,0,
0.99,0.05,2.05,6.0,6.0,0.9963393964683634,0,
0.5,0.05,2.06,4.0,4.0,0.7825296224339771,0,
0.9,0.05,2.06,4.0,4.0,0.9433244773465037,0,
0.99,0.05,2.06,6.0,6.0,0.9979105485300472,0,
0.5,0.05,2.07,4.0,4.0,0.7666015624999999,0,
0.9,0.05,2.07,4.0,4.0,0.9364774237353516,0,
0.99,0.05,2.07,6.0,6.0,1.0,0,
0.5,0.05,2.08,4.0,4.0,0.8037109375,0,
0.9,0.05,2.08,4.0,4.0,0.9404424170019927,0,
0.99,0.05,2.08,6.0,6.0,0.9992929105089514,0,
0.5,0.05,2.09,4.0,4.0,0.7705078124999998,0,
0.9,0.05,2.09,4.0,4.0,0.9285182774957785,0,
0.99,0.05,2.09,6.0,6.0,0.9976651402177485,0,
0.5,0.05,2.1,4.0,4.0,0.7587890625,0,
0.9,0.05,2.1,4.0,4.0,0.9456643634162026,0,
0.99,0.05,2.1,6.0,6.0,0.9973218650129094,0,
0.5,0.05,2.11,4.0,4.0,0.9121655814065882,0,
0.9,0.05,2.11,4.0,4.0,0.9121655814065882,0,
0.99,0.05,2.11,6.0,6.0,1.0,0,
0.5,0.05,2.12,4.0,4.0,0.9228827179860504,0,
0.9,0.05,2.12,4.0,4.0,0.9228827179860504,0,
0.99,0.05,2.12,6.0,6.0,1.0,0,
0.5,0.05,2.13,4.0,4.0,0.7392578124999998,0,
0.9,0.05,2.13,4.0,4.0,0.9315352107129964,0,
0.99,0.05,2.13,6.0,6.0,1.0,0,
0.5,0.05,2.14,4.0,4.0,0.8026453332108058,0,
0.9,0.05,2.14,4.0,4.0,0.9395025866012543,0,
0.99,0.05,2.14,6.0,6.0,1.0,0,
0.5,0.05,2.15,4.0,4.0,0.7529296874999998,0,
0.9,0.05,2.15,4.0,4.0,0.9216563480188386,0,
0.99,0.05,2.15,6.0,6.0,1.0,0,
0.5,0.05,2.16,4.0,4.0,0.7268885725861428,0,
0.9,0.05,2.16,4.0,4.0,0.9139991777685255,0,
0.99,0.05,2.16,6.0,6.0,0.9990234374999997,0,
0.5,0.05,2.17,4.0,4.0,0.7130067185568452,0,
0.9,0.05,2.17,4.0,4.0,0.9110527594274062,0,
0.99,0.05,2.17,6.0,6.0,0.9990234374999997,0,
0.5,0.05,2.18,4.0,4.0,0.7041015624999996,0,
0.9,0.05,2.18,4.0,4.0,0.9003906250000001,0,
0.99,0.05,2.18,6.0,6.0,1.0,0,
0.5,0.05,2.19,4.0,4.0,0.7703555446331708,0,
0.9,0.05,2.19,4.0,4.0,0.9236868591427563,0,
0.99,0.05,2.19,6.0,6.0,1.0,0,
0.5,0.05,2.2,4.0,4.0,0.7925472514257351,0,
0.9,0.05,2.2,4.0,4.0,0.914444967406493,0,
0.99,0.05,2.2,6.0,6.0,0.999249675533337,0,
0.5,0.05,2.21,4.0,4.0,0.5478515624999998,0,
0.9,0.05,2.21,4.0,4.0,0.9046733350099403,0,
0.99,0.05,2.21,6.0,6.0,1.0,0,
0.5,0.05,2.22,4.0,4.0,0.541015625,0,
0.9,0.05,2.22,4.0,4.0,0.9199487067320973,0,
0.99,0.05,2.22,6.0,6.0,1.0,0,
0.5,0.05,2.23,4.0,4.0,0.7109375,0,
0.9,0.05,2.23,4.0,4.0,0.9135819942352232,0,
0.99,0.05,2.23,6.0,6.0,1.0,0,
0.5,0.05,2.24,4.0,4.0,0.7509765624999997,0,
0.9,0.05,2.24,4.0,4.0,0.905586885052815,0,
0.99,0.05,2.24,6.0,6.0,0.9990234375000006,0,
0.5,0.05,2.25,4.0,4.0,0.7618608378530612,0,
0.9,0.05,2.25,4.0,4.0,0.9134802561869636,0,
0.99,0.05,2.25,6.0,6.0,0.9990234374999997,0,
0.5,0.05,2.26,4.0,4.0,0.7804456864518705,0,
0.9,0.05,2.26,4.0,4.0,0.903956822264163,0,
0.99,0.05,2.26,6.0,6.0,1.0,0,
0.5,0.05,2.27,4.0,4.0,0.7939453124999997,0,
0.9,0.05,2.27,4.0,4.0,0.9176637287888006,0,
0.99,0.05,2.27,6.0,6.0,1.0,0,
0.5,0.05,2.28,4.0,4.0,0.7649752097105168,0,
0.9,0.05,2.28,4.0,4.0,0.9258276817205898,0,
0.99,0.05,2.28,6.0,6.0,1.0,0,
0.5,0.05,2.29,4.0,4.0,0.7431640625000002,0,
0.9,0.05,2.29,4.0,4.0,0.9227938222185503,0,
0.99,0.05,2.29,6.0,6.0,1.0,0,
0.5,0.05,2.3,4.0,4.0,0.6874999999999998,0,
0.9,0.05,2.3,4.0,4.0,0.906977062517045,0,
0.99,0.05,2.3,6.0,6.0,1.0,0,
0.5,0.05,2.31,4.0,4.0,0.7080078125,0,
0.9,0.05,2.31,4.0,4.0,0.9124518646050813,0,
0.99,0.05,2.31,6.0,6.0,0.9965446669819362,0,
0.5,0.05,2.32,4.0,4.0,0.6933593749999996,0,
0.9,0.05,2.32,4.0,4.0,0.9131700185407124,0,
0.99,0.05,2.32,6.0,6.0,0.9976374310011206,0,
0.5,0.05,2.33,4.0,4.0,0.667118254461127,0,
0.9,0.05,2.33,4.0,4.0,0.9006612755194237,0,
0.99,0.05,2.33,6.0,6.0,0.9935324264006546,0,
0.5,0.05,2.34,4.0,4.0,0.6894531249999999,0,
0.9,0.05,2.34,4.0,4.0,0.9023845082993194,0,
0.99,0.05,2.34,6.0,6.0,0.9968065105805587,0,
0.5,0.05,2.35,4.0,4.0,0.6943359374999998,0,
0.9,0.05,2.35,4.0,4.0,0.923454136353758,0,
0.99,0.05,2.35,6.0,6.0,1.0,0,
0.5,0.05,2.36,4.0,4.0,0.6660156249999996,0,
0.9,0.05,2.36,4.0,4.0,0.9023437499999999,0,
0.99,0.05,2.36,6.0,6.0,1.0,0,
0.5,0.05,2.37,4.0,4.0,0.6435546875,0,
0.9,0.05,2.37,4.0,4.0,0.9100837739913794,0,
0.99,0.05,2.37,6.0,6.0,0.9937015492660807,0,
0.5,0.05,2.38,4.0,4.0,0.7304687499999997,0,
0.9,0.05,2.38,4.0,4.0,0.9145970298966346,0,
0.99,0.05,2.38,6.0,6.0,0.9934230758481377,0,
0.5,0.05,2.39,4.0,4.0,0.6621093749999999,0,
0.9,0.05,2.39,4.0,4.0,0.9216365834441618,0,
0.99,0.05,2.39,6.0,6.0,0.9972332204544302,0,
0.5,0.05,2.4,4.0,4.0,0.6962890625,0,
0.9,0.05,2.4,4.0,4.0,0.906221455470857,0,
0.99,0.05,2.4,6.0,6.0,1.0,0,
0.5,0.05,2.41,4.0,4.0,0.7392578124999998,0,
0.9,0.05,2.41,4.0,4.0,0.9094657352841307,0,
0.99,0.05,2.41,6.0,6.0,0.9932466155824472,0,
0.5,0.05,2.42,4.0,4.0,0.6767578125,0,
0.9,0.05,2.42,4.0,4.0,0.9076146008849929,0,
0.99,0.05,2.42,6.0,6.0,0.9920003004020284,0,
0.5,0.05,2.43,4.0,4.0,0.8618042854408628,0,
0.9,0.05,2.43,4.0,4.0,0.9005801839934792,0,
0.99,0.05,2.43,6.0,6.0,1.0,0,
0.5,0.05,2.44,4.0,4.0,0.8779296874999997,0,
0.9,0.05,2.44,4.0,4.0,0.9140844899541598,0,
0.99,0.05,2.44,6.0,6.0,0.9993209772375092,0,
0.5,0.05,2.45,4.0,4.0,0.7304687499999997,0,
0.9,0.05,2.45,4.0,4.0,0.9138846159174442,0,
0.99,0.05,2.45,6.0,6.0,1.0,0,
0.5,0.05,2.46,4.0,4.0,0.7080078125,0,
0.9,0.05,2.46,4.0,4.0,0.9255254071276087,0,
0.99,0.05,2.46,6.0,6.0,0.9990234374999997,0,
0.5,0.05,2.47,4.0,4.0,0.6298828125,0,
0.9,0.05,2.47,4.0,4.0,0.9140624999999997,0,
0.99,0.05,2.47,6.0,6.0,0.9981134462192293,0,
0.5,0.05,2.48,4.0,4.0,0.6347656249999999,0,
0.9,0.05,2.48,4.0,4.0,0.9133666663047753,0,
0.99,0.05,2.48,6.0,6.0,0.9969639446944235,0,
0.5,0.05,2.49,4.0,4.0,0.6572265625,0,
0.9,0.05,2.49,4.0,4.0,0.9003662260765424,0,
0.99,0.05,2.49,6.0,6.0,0.9985915984413497,0,
0.5,0.05,2.5,4.0,4.0,0.6054687499999997,0,
0.9,0.05,2.5,4.0,4.0,0.9003906250000001,0,
0.99,0.05,2.5,6.0,6.0,0.9993096771403124,0,
