rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
random_label,0.5,-0.1585538696644625,0.004663307270714212,0.0004915557468226784,90,90,complete,False
random_label,0.55,-0.15787696779125276,0.004236806903934602,0.00044659866075865177,90,90,complete,False
random_label,0.6,-0.1587964784993474,0.0034383031431752917,0.0003624289739516647,90,90,complete,False
random_label,0.65,-0.15897018721453332,0.0035241938305540397,0.0003714826473488089,90,90,complete,False
random_label,0.7,-0.15920257200741325,0.003461059428903864,0.00036482769708459374,90,90,complete,False
random_label,0.75,-0.15851015933947524,0.00319609331703027,0.0003368978165419417,90,90,complete,False
random_label,0.8,-0.15950942589966727,0.0023468707204078077,0.0002473818950149635,90,90,complete,False
random_label,0.85,-0.15983142276492568,0.0022034770939986146,0.00023226687963481848,90,90,complete,False
random_label,0.9,-0.16002878633239104,0.002434328179502793,0.00025660072065200167,90,90,complete,False
random_label,0.95,-0.16036788360223084,0.002440480915136836,0.0002572492759334833,90,90,complete,False
random_label,1.0,-0.16078780387396382,0.0023027007546578522,0.00024272597181691324,90,90,complete,False
random_label,1.05,-0.16104335804344405,0.002271560086075637,0.0002394434571309049,90,90,complete,False
random_label,1.1,-0.16188998454457723,0.002276862752694547,0.000240002407270515,90,90,complete,False
random_label,1.15,-0.1625020284628482,0.001967621043290169,0.000207405468962457,90,90,complete,False
random_label,1.2,-0.1627060028871425,0.0019724025854479274,0.00020790948776067765,90,90,complete,False
random_label,1.25,-0.1632768921916642,0.002044914104784805,0.00021555287301747405,90,90,complete,False
random_label,1.3,-0.16377400970731387,0.0021656596880757994,0.0002282805750376439,90,90,complete,False
random_label,1.35,-0.16436787392331942,0.0021785778725158015,0.00022964227123979582,90,90,complete,False
random_label,1.4,-0.1649897515626746,0.002134111822367963,0.00022495513800584806,90,90,complete,False
random_label,1.45,-0.16540462709811285,0.0020751090705264487,0.00021873570187128528,90,90,complete,False
random_label,1.5,-0.1664007166173442,0.0022223136772199937,0.00023425242984531443,90,90,complete,False
random_label,1.55,-0.166463553675663,0.0021445852082757934,0.00022605912981526962,90,90,complete,False
random_label,1.6,-0.1668842343506008,0.002500674159189994,0.0002635942009655624,90,90,complete,False
random_label,1.65,-0.16755697770919875,0.0022036973302863145,0.00023229009457790352,90,90,complete,False
random_label,1.7,-0.1683660614112381,0.0022423239039351243,0.00023636169294252,90,90,complete,False
random_label,1.75,-0.1686286737732377,0.002400179603060218,0.0002530011446383045,90,90,complete,False
random_label,1.8,-0.16953644700803183,0.001866582260482422,0.0001967550461063386,90,90,complete,False
random_label,1.85,-0.16977312620060409,0.0025097268312202097,0.0002645484363830945,90,90,complete,False
random_label,1.9,-0.17037812207310282,0.00237846451545799,0.00025071217342453384,90,90,complete,False
random_label,1.95,-0.1708504243293526,0.0023381697840494284,0.0002464647357926744,90,90,complete,False
random_label,2.0,-0.17145645472366305,0.0023969258381429845,0.00025265816770133064,90,90,complete,False
random_label,2.05,-0.17246843229336026,0.002489177222379019,0.00026238231741763826,90,90,complete,False
random_label,2.1,-0.17316637319650716,0.0028047542735640594,0.00029564705938511397,90,90,complete,False
random_label,2.15,-0.17358500747145553,0.00282246021436148,0.0002975134294196449,90,90,complete,False
random_label,2.2,-0.17408213482507287,0.0021724371259467883,0.000228994979716731,90,90,complete,False
random_label,2.25,-0.17460201003843337,0.0023588683840823775,0.0002486465598087062,90,90,complete,False
random_label,2.3,-0.1756649400120246,0.0026137496060837056,0.0002755133996197457,90,90,complete,False
random_label,2.35,-0.17554625660584144,0.0022908386568977913,0.00024147559692526646,90,90,complete,False
random_label,2.4,-0.17648586543364658,0.0022747185088537454,0.00023977638412399002,90,90,complete,False
random_label,2.45,-0.176959775854341,0.002724770099441132,0.00028721598715191496,90,90,complete,False
random_label,2.5,-0.17780870857394235,0.0025799193027045836,0.00027194737253266306,90,90,complete,False
