rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
random_label,0.018,60,1.0,0.6106618540270301,1.5547134134875376e-05,1.1640808130471869e-05,-4.138239874225135,-0.0003256364956715341,0.007597234296606897,True,claimable_rule_radius
random_label,0.02,60,1.0,0.5604753686975648,1.6278102697481997e-05,1.6480317984430336e-05,-4.438562678043918,-0.00044766932940529356,0.008057548355893345,True,claimable_rule_radius
random_label,0.025,60,1.0,0.5260728245859912,2.795676128819155e-05,2.9415159149778976e-05,-5.419994620493466,-0.0008464632922047847,0.009477620546644758,True,claimable_rule_radius
random_label,0.03,60,1.0,0.5883317661702359,3.399932429582935e-05,4.498707951593147e-05,-6.770372464483259,-0.0013951743218633766,0.01128708788606659,True,claimable_rule_radius
random_label,0.04,60,1.0,0.5459470174799798,0.00021611716623810669,8.131022436152525e-05,-10.713736016355037,-0.002997516277113998,0.015923292037295995,True,claimable_rule_radius
random_label,0.05,60,1.0,0.5844863304471156,0.0002820511262066597,0.0001407143294409055,-16.250055909551456,-0.005247138338550982,0.02165325763751634,True,claimable_rule_radius
random_label,0.065,60,1.0,0.5548784802898703,0.001306217289767165,0.0002399841894423336,-27.264451884913466,-0.009722715736097511,0.03195027025975137,True,claimable_rule_radius
random_label,0.08,60,1.0,0.6942025903378429,0.002419989333714199,0.0002888456462321057,-40.75481283363062,-0.01520437398425564,0.044440595220141814,True,claimable_rule_radius
real_even_odd,0.01,60,1.0,0.9985726420555333,1.2779991050300169e-06,0.0,-0.8606822352962423,0.0,0.0016014129458807934,True,claimable_rule_radius
real_even_odd,0.011,60,1.0,0.998169804113753,5.150520416452018e-07,1.5089695436814664e-07,-0.8645367685977511,-1.5662467702189197e-06,0.001608731460859283,True,claimable_rule_radius
real_even_odd,0.012,60,1.0,0.9977839951489696,1.0462763757644887e-06,3.123504334329926e-07,-0.8686615506503619,-3.2423061170741784e-06,0.0016166198109541406,True,claimable_rule_radius
real_even_odd,0.013,60,1.0,0.9973146520072204,1.7761911977502312e-06,4.950432603493552e-07,-0.8733999652041641,-5.167708211264355e-06,0.0016256905431775719,True,claimable_rule_radius
real_even_odd,0.014,60,1.0,0.9969982171836705,1.620022531910218e-06,7.02455302217471e-07,-0.8785912295614338,-7.277120790406907e-06,0.0016355224593252872,True,claimable_rule_radius
real_even_odd,0.016,60,1.0,0.9958070781510486,3.517134164960322e-06,1.1514635769495387e-06,-0.8901495063616138,-1.1973698116770197e-05,0.0016575916605051822,True,claimable_rule_radius
real_even_odd,0.018,60,1.0,0.9945238289592295,2.957022843874145e-06,1.8675872574946445e-06,-0.903985289322672,-1.7595714760840955e-05,0.0016838606858122572,True,claimable_rule_radius
real_even_odd,0.02,60,1.0,0.9924141950826286,2.25029721360726e-06,2.1537678282213918e-06,-0.9196276964905544,-2.3951833073674177e-05,0.0017134299657877796,True,claimable_rule_radius
real_even_odd,0.025,60,1.0,0.9855708452725804,1.1371855216588287e-05,4.0872326938628245e-06,-0.9705739369747151,-4.4653271710066014e-05,0.0018092256486300668,True,claimable_rule_radius
real_even_odd,0.03,60,1.0,0.9726273177088658,3.928216293885495e-06,6.102676080585783e-06,-1.0416369670894527,-7.352894424754581e-05,0.0019408234218640913,True,claimable_rule_radius
real_even_odd,0.04,60,1.0,0.9058782517400942,7.351121942721209e-06,1.2749418953998019e-05,-1.2698981028619158,-0.0001662803200185588,0.002344102677140735,True,claimable_rule_radius
real_even_odd,0.05,60,1.0,0.7753575054307802,2.1239507013718764e-05,2.1067142569622584e-05,-1.665838874612809,-0.00032716645238381416,0.0029871447699488123,True,claimable_rule_radius
real_even_odd,0.065,60,1.0,0.5160974333015055,3.0102167288917332e-05,4.009666649919922e-05,-2.6968449800393755,-0.0007461043253730731,0.004458935119821972,True,claimable_rule_radius
real_even_odd,0.08,60,1.0,0.5757296858461491,6.636752539097294e-05,6.218813988037313e-05,-4.334920824318975,-0.0014117182401555196,0.006497398253946704,True,claimable_rule_radius
teacher_nn,0.01,60,1.0,0.9685608925763148,2.3070308776009023e-06,0.0,-2.7154510233026894,0.0,0.005218752730575008,True,claimable_rule_radius
teacher_nn,0.011,60,1.0,0.9603139800057577,2.314682287186914e-06,7.032084284379683e-07,-2.7442439459431163,-1.1699684128576739e-05,0.0052710686521210606,True,claimable_rule_radius
teacher_nn,0.012,60,1.0,0.9524387753452838,3.7378514625727587e-06,1.4754461300494156e-06,-2.776231958782746,-2.469765765138459e-05,0.00532869028378315,True,claimable_rule_radius
teacher_nn,0.013,60,1.0,0.9438216183873,3.009353975591806e-06,2.3558857973661336e-06,-2.811113973163089,-3.887157653815513e-05,0.005391307557338202,True,claimable_rule_radius
teacher_nn,0.014,60,1.0,0.9307259384871759,3.3613503619319365e-06,3.2624751191443735e-06,-2.849094086839544,-5.4304373643581956e-05,0.005458700345901699,True,claimable_rule_radius
teacher_nn,0.016,60,1.0,0.9009363106662819,9.284070464481475e-06,5.764810296926489e-06,-2.9350769097317633,-8.924253816703548e-05,0.005609567019853872,True,claimable_rule_radius
teacher_nn,0.018,60,1.0,0.8712731695545783,1.1446436587881355e-05,7.2417036479224585e-06,-3.0344114038738765,-0.00012960600592083996,0.005780812149642455,True,claimable_rule_radius
teacher_nn,0.02,60,1.0,0.8324340822741025,1.4365435957703001e-05,9.990819139743624e-06,-3.149019368385901,-0.00017617567861975293,0.005975533745764367,True,claimable_rule_radius
teacher_nn,0.025,60,1.0,0.7215909346070212,1.3421285012266808e-05,1.8947453712590186e-05,-3.4962449715574064,-0.0003172669436223963,0.006542513380174137,True,claimable_rule_radius
teacher_nn,0.03,60,1.0,0.5865889785464319,2.929327256926195e-05,2.8800998196951215e-05,-3.9500112809940777,-0.000501649840589756,0.0072423080367497806,True,claimable_rule_radius
teacher_nn,0.04,60,1.0,0.6396684217596462,4.745706519232241e-05,4.961414833142636e-05,-5.189248972205548,-0.0010052003043083536,0.008999268325298689,True,claimable_rule_radius
teacher_nn,0.05,60,1.0,0.5370530365628551,7.78048393214487e-05,7.327716515140228e-05,-6.883940625200981,-0.0016938194237701304,0.011152622378036419,True,claimable_rule_radius
teacher_nn,0.065,60,1.0,0.5534016535545311,0.0002102758644357764,0.00012410567015358899,-10.269799958609756,-0.0030696257355981586,0.015012947672650816,True,claimable_rule_radius
teacher_nn,0.08,60,1.0,0.5466312412784097,0.00043651824728204304,0.00015235828671842776,-14.560981224136105,-0.004813299553365875,0.01966068143967987,True,claimable_rule_radius
