rule,radius,d0,delta_phi_energy,delta_phi_full,n_units,qc_pass,diagnostic_status,bootstrap_sd
low_tv_spectral_teacher,1.67,0.01,-0.1858126598919793,4.930160625950589,30,False,raw_no_claim,0.0019713378593705045
low_tv_spectral_teacher,1.68,0.01,-0.18921442270962968,4.932726673164453,30,False,raw_no_claim,0.0019476757784316822
low_tv_spectral_teacher,1.69,0.01,-0.18771587973516066,4.940157608691694,30,False,raw_no_claim,0.002028768494514796
low_tv_spectral_teacher,1.7,0.01,-0.18852229804771278,4.945248583362183,30,False,raw_no_claim,0.0021134088067658063
low_tv_spectral_teacher,1.71,0.01,-0.1917650285135404,4.947868656865353,30,False,raw_no_claim,0.0022062529357997356
low_tv_spectral_teacher,1.72,0.01,-0.19272099048768193,4.9527413132200415,30,False,raw_no_claim,0.001677882174004724
low_tv_spectral_teacher,1.73,0.01,-0.19560718815782782,4.955649944597157,30,False,raw_no_claim,0.002601825547517214
low_tv_spectral_teacher,1.74,0.01,-0.19462426727347698,4.962394294752259,30,False,raw_no_claim,0.0016589475543367584
low_tv_spectral_teacher,1.75,0.01,-0.19563476853461534,4.967112205793983,30,False,raw_no_claim,0.0019992256515669582
low_tv_spectral_teacher,1.76,0.01,-0.19592199074908875,4.972520755179297,30,False,raw_no_claim,0.0017267554005019005
low_tv_spectral_teacher,1.77,0.01,-0.1953729757335569,4.978733270960851,30,False,raw_no_claim,0.0020656124921115985
low_tv_spectral_teacher,1.78,0.01,-0.19505366818844433,4.98468417205615,30,False,raw_no_claim,0.0017431780655268278
low_tv_spectral_teacher,1.79,0.01,-0.1978194217104118,4.987518462375176,30,False,raw_no_claim,0.0020139221035707375
low_tv_spectral_teacher,1.8,0.01,-0.19482679114635346,4.996079938602566,30,False,raw_no_claim,0.0016944684356628651
low_tv_spectral_teacher,1.81,0.01,-0.19598850068049273,5.000456222242947,30,False,raw_no_claim,0.0021650786624753254
low_tv_spectral_teacher,1.82,0.01,-0.1984070626672182,5.0035451409168505,30,False,raw_no_claim,0.0026059559703895158
low_tv_spectral_teacher,1.83,0.01,-0.20162691569324828,5.005802590423799,30,False,raw_no_claim,0.0022951776670331707
low_tv_spectral_teacher,1.84,0.01,-0.1989735952044995,5.01390336423725,30,False,raw_no_claim,0.002496669483769172
low_tv_spectral_teacher,1.85,0.01,-0.19668417654560985,5.021610710583612,30,False,raw_no_claim,0.0025161883805727685
low_tv_spectral_teacher,1.86,0.01,-0.20206362231752598,5.021619985199973,30,False,raw_no_claim,0.0021457371240210825
low_tv_spectral_teacher,1.87,0.01,-0.19915931059431155,5.0298841232295395,30,False,raw_no_claim,0.0015543387493320785
low_tv_spectral_teacher,1.88,0.01,-0.20209105654144982,5.03228361771257,30,False,raw_no_claim,0.001896131546483878
low_tv_spectral_teacher,1.89,0.01,-0.1998789083257594,5.0397987237828135,30,False,raw_no_claim,0.0022133013262523975
low_tv_spectral_teacher,1.9,0.01,-0.20008350835270242,5.044869097533737,30,False,raw_no_claim,0.0019558090152211184
low_tv_spectral_teacher,1.91,0.01,-0.20605626385321374,5.044143625532522,30,False,raw_no_claim,0.00251476814168292
