dataset_id,split_id,rule,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin,pool_rank
0,0,very_low_tv_spectral_teacher,10,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_010/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840010,adam,2461,0.0,0.087890625,0.0030802903681148,1.5771086684748037,0.4384572146584318,10.933947482323468,1.6922484389017751,4.4631416448779735,7.699752609479689,7.285113050949829,11
0,0,very_low_tv_spectral_teacher,11,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_011/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840011,adam,2461,0.0,0.09326171875,0.0067435018150688,3.4526729293152707,0.3774858175374757,11.48917558241462,0.7375816995973374,3.6051263532205984,7.0031033970113885,6.5637884373060125,12
0,0,very_low_tv_spectral_teacher,12,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_012/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840012,adam,2461,0.0,0.09033203125,0.0043210598448883,2.212382640582833,0.3935744272560724,12.04059563231859,1.5486268636166507,4.021413884926676,7.629079896111476,7.067621430923831,13
0,0,very_low_tv_spectral_teacher,13,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_013/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840013,adam,2461,0.0,0.08837890625,0.0036872866892732,1.8878907849078803,0.3849883876815095,12.945580502487772,1.5529827405904195,4.227830480411135,7.481822522093753,6.944797726707376,14
0,0,very_low_tv_spectral_teacher,14,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_014/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840014,adam,2461,0.0,0.0986328125,0.009112793417857,4.665750229942804,0.397153185544348,12.54644659214953,0.2665660179100575,3.0518611916388814,7.912026466827616,7.095394852146633,15
0,0,very_low_tv_spectral_teacher,15,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_015/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840015,adam,2461,0.0,0.09033203125,0.0032474878764948,1.6627137927653757,0.4386210150076774,11.11763731354048,1.8486105202810497,3.999429512691307,8.247074439379585,7.575995539534603,16
0,0,very_low_tv_spectral_teacher,16,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_016/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840016,adam,2461,0.0,0.087890625,0.0034020055098427,1.741826821039496,0.416516039087202,11.34683859799089,1.799382640086756,4.301199625957562,7.980927703621788,7.366517708376811,17
0,0,very_low_tv_spectral_teacher,17,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_017/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840017,adam,2461,0.0,0.083984375,0.0047427046583889,2.428264785095144,0.36002518024737,12.122536265000214,1.6938253709318047,3.610101785279604,7.754197469715962,7.061194091751584,18
0,0,very_low_tv_spectral_teacher,18,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_018/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840018,adam,2461,0.0,0.08740234375,0.0054879018965359,2.8098057710263986,0.3576787848660013,12.858720431873872,1.639702155126069,3.3141434858084318,7.611577297105365,6.92629503307086,19
0,0,very_low_tv_spectral_teacher,19,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_019/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840019,adam,2461,0.0,0.0947265625,0.0043795631352919,2.242336325269504,0.3974841239255339,13.372325572969988,1.5784794119630368,3.664051386439856,8.18207628599004,7.467460872960274,20
0,0,very_low_tv_spectral_teacher,20,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_020/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840020,adam,2461,0.0,0.09814453125,0.0037537183124471,1.9219037759729192,0.4721841121350777,11.156317352098206,1.2018415863770986,4.033332237266788,7.983134237325778,7.448604988700524,21
0,0,very_low_tv_spectral_teacher,21,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_021/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840021,adam,2461,0.0,0.09375,0.0034199503492851,1.751014578833993,0.4555759717882633,11.600623202634033,1.112982411062564,3.9655464986447,8.322850740867977,7.623681599467766,22
0,0,very_low_tv_spectral_teacher,22,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_022/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840022,adam,2461,0.0,0.09619140625,0.003141559692005,1.6084785623065945,0.4415417384751299,12.227595326912647,2.081646488997766,4.088964521456775,8.406977859831654,7.694257312673232,23
0,0,very_low_tv_spectral_teacher,23,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_023/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840023,adam,2461,0.0,0.08935546875,0.0034989574359819,1.791466207222747,0.3936831237587286,12.494344195998202,1.7776546878889614,3.925014667460705,8.53689466802101,7.736736709871363,24
0,0,very_low_tv_spectral_teacher,24,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_024/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840024,adam,2461,0.0,0.09130859375,0.0053423621715387,2.7352894318278347,0.4036353779945079,12.84650437133151,1.2001772767107266,3.7161618254125046,8.071754959177454,7.341229590200815,25
0,0,very_low_tv_spectral_teacher,25,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_025/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840025,adam,2461,0.0,0.09619140625,0.0023184547883925,1.187048851656999,0.4344792478955836,11.281001084203687,2.551027723240065,4.570682603656875,7.873531762989732,7.450012040924322,26
0,0,very_low_tv_spectral_teacher,26,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_026/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840026,adam,2461,0.0,0.0888671875,0.0043696344951922,2.2372528615384555,0.3860507750489648,11.386837077033476,1.3914811654017842,4.041798478043991,7.553708804712485,7.005014041110023,27
0,0,very_low_tv_spectral_teacher,27,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_027/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840027,adam,2461,0.0,0.08935546875,0.003811161850899,1.951314867660334,0.4030663778468585,12.579549062800837,2.0004252234002284,3.966936932746749,7.198044257777717,6.702395924904429,28
0,0,very_low_tv_spectral_teacher,28,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_028/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840028,adam,2461,0.0,0.08935546875,0.0044076461929611,2.2567148507961026,0.3988272799766349,12.91880011553695,1.5231259433520288,3.734188841035521,7.592751828949039,7.078475217907818,29
0,0,very_low_tv_spectral_teacher,29,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_029/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840029,adam,2461,0.0,0.08447265625,0.0071473592711001,3.65944794680329,0.3596200851502996,13.210235591156218,0.6312269849739313,3.3724397762228358,7.770240960193953,7.01413907330096,30
0,0,very_low_tv_spectral_teacher,30,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_030/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840030,adam,2461,0.0,0.08984375,0.0062444242156441,3.197145198409814,0.3963130760928572,10.805104840446988,1.2699345331091365,3.3371110463579203,7.496740733453068,6.926130400240568,31
0,0,very_low_tv_spectral_teacher,31,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_031/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840031,adam,2461,0.0,0.0947265625,0.000723608157759,0.370487376772623,0.4963497459577233,12.848502124451612,3.690877660370859,5.576565931997071,8.662176238345573,8.278944099691108,32
0,0,very_low_tv_spectral_teacher,32,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_032/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840032,adam,2461,0.0,0.08935546875,0.0044425711410349,2.2745964242098973,0.4117915990960756,11.735809420793702,0.6930302231000862,3.941833474017624,8.432111424875325,7.687062515023182,33
0,0,very_low_tv_spectral_teacher,33,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_033/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840033,adam,2461,0.0,0.09228515625,0.0056095975331752,2.87211393698574,0.4018682530394629,12.718499472943398,1.0670013270663323,3.608217502677103,7.249664793584708,6.659391121454167,34
0,0,very_low_tv_spectral_teacher,34,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_034/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840034,adam,2461,0.0,0.0830078125,0.0062527530116372,3.2014095419582937,0.3734963848235693,13.358405616759132,0.7727223421174323,3.581953917499303,7.977557307728306,7.213479890164335,35
0,0,very_low_tv_spectral_teacher,35,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_035/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840035,adam,2461,0.0,0.08740234375,0.005693114580263,2.914874665094671,0.393085659550301,11.296403158745797,0.3589901435156152,3.9770547425106098,7.547453928434441,6.949390859960274,36
0,0,very_low_tv_spectral_teacher,36,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_036/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840036,adam,2461,0.0,0.091796875,0.0040003027147353,2.0481549899444738,0.4227229646514602,11.443181610411614,1.8097495381187083,3.910114746882542,7.777960037288334,7.16636944547114,37
0,0,very_low_tv_spectral_teacher,37,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_037/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840037,adam,2461,0.0,0.09326171875,0.0051026813935903,2.6125728735182503,0.4209818690383565,11.852128991121996,0.4206397106970061,3.980745888006802,8.033126870915407,7.331653955951287,38
0,0,very_low_tv_spectral_teacher,38,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_038/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840038,adam,2461,0.0,0.0888671875,0.0061740322815119,3.1611045281341266,0.3743962351359573,13.013406406431717,0.7386795169199849,3.7815472889578654,7.473336589886797,6.799084290710129,39
0,0,very_low_tv_spectral_teacher,39,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_039/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840039,adam,2461,0.0,0.08349609375,0.0087917973646613,4.501400250706591,0.3332994905685339,12.992819326824442,0.4473118136976424,3.5022821678738554,7.697838721766965,6.9094811254382655,40
0,0,very_low_tv_spectral_teacher,40,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_040/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840040,adam,2461,0.0,0.0888671875,0.0080572673046619,4.1253208599869,0.3701601561005689,11.141286695971209,0.7208904308906019,3.3866059636641723,7.516541906993434,6.773404645088275,41
0,0,very_low_tv_spectral_teacher,41,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_041/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840041,adam,2461,0.0,0.09423828125,0.0070188265484738,3.5936391928186007,0.405369172522331,11.620110731450646,1.3555704567393865,3.622470177551621,6.957868963146689,6.518175901792245,42
