pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,positive_curvature_mean,dphi_dr_smooth_mean,dphi_dr_smooth_sem,derivative_source
pair_2_4,2/4,3,23,0.0247395833333333,0.92,30,-0.019284970747771316,0.00043203142182927256,0.09525707690237367,-0.019284970747771316,0.00043203142182927256,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.93,30,-0.01817048262034974,0.0005565574688216661,0.10939666894302572,-0.018170482620349735,0.0005565574688216661,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.94,30,-0.01804359712188471,0.0005888498143034231,0.08951670589137274,-0.01804359712188471,0.0005888498143034231,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.95,30,-0.018601959267799603,0.0006640429552389507,0.06033742577684096,-0.0186019592677996,0.0006640429552389507,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.96,30,-0.018035778436540226,0.00039096005924703706,0.11681145414893385,-0.01803577843654023,0.00039096005924703706,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.97,30,-0.01720222877560571,0.0004771937194488618,0.057689645829421696,-0.017202228775605715,0.0004771937194488618,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.98,30,-0.01788540547297802,0.000516863218906359,0.03254517067034826,-0.017885405472978025,0.000516863218906359,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,0.99,30,-0.019042642443714373,0.0004997965985306548,0.07433801838846961,-0.019042642443714373,0.0004997965985306548,sampling_time_direct_radial_score_derivative
pair_2_4,2/4,3,23,0.0247395833333333,1.0,30,-0.01760935260043333,0.00046099898195399805,0.20777126478974514,-0.017609352600433333,0.00046099898195399805,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.01,30,-0.0004513863202395572,4.233397452486478e-05,0.0,-0.0004513863202395572,4.233397452486478e-05,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.02,30,-0.0009805626719914286,8.475221304630978e-05,0.0,-0.0009805626719914286,8.475221304630978e-05,sampling_time_direct_radial_score_derivative
pair_2_9,2/9,4,34,0.015625,0.03,30,-0.0017156792908453312,0.00014612258212186226,0.0,-0.0017156792908453314,0.00014612258212186226,sampling_time_direct_radial_score_derivative
