metric,run,beta,radius,dataset_count,mean,sem,ci95_half_width,ci95_low,ci95_high,source
dphi_energy_dr,30 dataset,0.37,0.17,30,-0.0007635748916386759,6.511158215890277e-05,0.0001331681378775468,-0.0008967430295162228,-0.0006304067537611291,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.18,30,-0.0007908694418302516,6.735217511022892e-05,0.00013775066499755264,-0.0009286201068278042,-0.0006531187768326989,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.19,30,-0.0008153530039154438,6.921592580877079e-05,0.000141562463171756,-0.0009569154670871998,-0.0006737905407436878,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.2,30,-0.000838720347451155,7.08374367090134e-05,0.00014487882532997348,-0.0009835991727811285,-0.0006938415221211815,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.21,30,-0.0008626869328235486,7.238785979246553e-05,0.00014804979657809657,-0.0010107367294016451,-0.000714637136245452,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.22,30,-0.0008864651841643521,7.418243484054111e-05,0.00015172011466145247,-0.0010381852988258044,-0.0007347450695028996,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.23,30,-0.000907090301115613,7.535822739169329e-05,0.00015412488044006773,-0.0010612151815556808,-0.0007529654206755453,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.24,30,-0.00092680878494193,7.681027146366484e-05,0.000157094644017747,-0.001083903428959677,-0.000769714140924183,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.25,30,-0.0009474899242466596,7.80689216565492e-05,0.00015966887270131016,-0.0011071587969479699,-0.0007878210515453494,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.26,30,-0.0009667743366210568,7.904810907278633e-05,0.00016167153583020167,-0.0011284458724512584,-0.0008051028007908551,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.27,30,-0.0009846827337001355,7.97644331015302e-05,0.00016313658296716055,-0.0011478193166672961,-0.000821546150732975,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.28,30,-0.0010021850594174155,8.049163737044144e-05,0.00016462388269382325,-0.0011668089421112387,-0.0008375611767235923,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.29,30,-0.001019357609399762,8.119726673485846e-05,0.0001660670567862882,-0.0011854246661860501,-0.0008532905526134738,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.37,0.3,30,-0.0010355846637587855,8.183074237610156e-05,0.0001673626599453276,-0.0012029473237041132,-0.0008682220038134579,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.01,30,-2.752977787612131e-05,4.085274095136164e-06,8.35532367560934e-06,-3.588510155173065e-05,-1.9174454200511972e-05,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.02,30,-7.85777909635154e-05,1.1863169705327458e-05,2.42629063309864e-05,-0.0001028406972945018,-5.431488463252901e-05,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.03,30,-0.0001440742115269853,1.9695244121219686e-05,4.028129708575836e-05,-0.00018435550861274367,-0.00010379291444122693,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.04,30,-0.0002125445651064207,2.6481419823335844e-05,5.416058478844703e-05,-0.00026670514989486773,-0.00015838398031797367,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.05,30,-0.0002786283605168996,3.215846734112311e-05,6.577145065162144e-05,-0.00034439981116852103,-0.00021285690986527816,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.06,30,-0.00033994557692650025,3.688855059224184e-05,7.544555712656489e-05,-0.0004153911340530651,-0.0002645000197999354,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.07,30,-0.0003958468240160522,4.1117399503440915e-05,8.409452427184984e-05,-0.00047994134828790205,-0.0003117522997442024,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.08,30,-0.00044779109705860406,4.483069117646364e-05,9.168905847140046e-05,-0.0005394801555300045,-0.0003561020385872036,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.09,30,-0.000496634936793131,4.853125499147462e-05,9.925756127846459e-05,-0.0005958924980715957,-0.0003973773755146665,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.1,30,-0.0005407223728027046,5.1676593103675295e-05,0.00010569050002006713,-0.0006464128728227717,-0.0004350318727826375,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.11,30,-0.0005813487360073603,5.457598483995346e-05,0.00011162042194325785,-0.0006929691579506182,-0.00046972831406410246,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.12,30,-0.0006202462146678138,5.7531422937042595e-05,0.0001176649715449128,-0.0007379111862127266,-0.0005025812431229009,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.13,30,-0.0006568281720703053,6.0353642754455125e-05,0.00012343705917209925,-0.0007802652312424046,-0.000533391112898206,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.14,30,-0.0006900575079167466,6.270139091405438e-05,0.00012823874330037416,-0.0008182962512171208,-0.0005618187646163724,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.15,30,-0.0007230785999508375,6.491792128836812e-05,0.00013277205692460812,-0.0008558506568754457,-0.0005903065430262294,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.16,30,-0.000753989836450402,6.731362411804594e-05,0.0001376718193656064,-0.0008916616558160085,-0.0006163180170847956,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.17,30,-0.0007820448097839005,6.907372703959232e-05,0.0001412716340339574,-0.0009233164438178579,-0.0006407731757499431,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.18,30,-0.0008098673933383257,7.06785709886009e-05,0.00014455390844946706,-0.0009544213017877928,-0.0006653134848888586,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.19,30,-0.0008361363675467877,7.22811013532445e-05,0.0001478314510536539,-0.0009839678186004416,-0.0006883049164931338,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.2,30,-0.0008613065066770617,7.364069993258178e-05,0.000150612142369516,-0.0010119186490465777,-0.0007106943643075457,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.21,30,-0.0008854387597444009,7.517556455418821e-05,0.00015375129299028626,-0.001039190052734687,-0.0007316874667541146,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.22,30,-0.0009102488842722579,7.662838256815283e-05,0.00015672263945707107,-0.001066971523729329,-0.0007535262448151868,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.23,30,-0.000932680676565327,7.74813509161047e-05,0.0001584671556061032,-0.00109114783217143,-0.0007742135209592237,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.24,30,-0.0009540327463045613,7.841781303145598e-05,0.00016038243568315393,-0.0011144151819877152,-0.0007936503106214074,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.25,30,-0.0009751600809582991,7.922144687988552e-05,0.0001620260514513832,-0.0011371861324096823,-0.0008131340295069159,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.26,30,-0.0009941911689578717,7.973993334240891e-05,0.00016308647533358058,-0.0011572776442914524,-0.0008311046936242912,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.27,30,-0.001013845908913505,8.005052447908728e-05,0.00016372170553289887,-0.001177567614446404,-0.0008501242033806061,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.28,30,-0.0010334074657986328,8.07049595164575e-05,0.00016506017547017867,-0.0011984676412688114,-0.0008683472903284542,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.29,30,-0.0010510297116779481,8.075193172653154e-05,0.00016515624442657858,-0.0012161859561045268,-0.0008858734672513696,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,30 dataset,0.39,0.3,30,-0.0010678580284892577,8.085606163353871e-05,0.00016536921399902215,-0.0012332272424882798,-0.0009024888144902356,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.01,60,-4.852733450386939e-05,4.140278753769659e-06,8.28467865029014e-06,-5.6812013154159535e-05,-4.024265585357925e-05,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.02,60,-0.0001239479563759064,1.0562936457903814e-05,2.1136387031305586e-05,-0.00014508434340721198,-0.00010281156934460082,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.03,60,-0.00020202178040981965,1.578332843538102e-05,3.1582367250046546e-05,-0.0002336041476598662,-0.0001704394131597731,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.04,60,-0.00027514586075641625,1.9773940106066313e-05,3.956756275883292e-05,-0.0003147134235152492,-0.00023557829799758333,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.05,60,-0.0003400430018010247,2.269969560123485e-05,4.542198598208151e-05,-0.0003854649877831062,-0.0002946210158189432,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.06,60,-0.00039829297436693703,2.5032928804602504e-05,5.0090774838022265e-05,-0.0004483837492049593,-0.00034820219952891475,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.07,60,-0.00044844247837598516,2.6782360728232494e-05,5.3591380031485944e-05,-0.0005020338584074711,-0.0003948510983444992,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.08,60,-0.0004920508026716864,2.8289701708777564e-05,5.660756236675967e-05,-0.0005486583650384461,-0.00043544324030492677,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.09,60,-0.000530123533469346,2.9397979282646385e-05,5.882522066971006e-05,-0.000588948754139056,-0.00047129831279963595,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.1,60,-0.0005627118887548288,3.0168498708371494e-05,6.036702647931323e-05,-0.000623078915234142,-0.0005023448622755156,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.11,60,-0.0005917931569568852,3.0988075745060434e-05,6.200699634171507e-05,-0.0006538001532986002,-0.0005297861606151701,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.12,60,-0.0006181646796012055,3.161965992254825e-05,6.327079336174187e-05,-0.0006814354729629474,-0.0005548938862394636,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.13,60,-0.0006406097448812215,3.206380843118839e-05,6.415953247471559e-05,-0.0007047692773559371,-0.0005764502124065058,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.14,60,-0.0006609468305824942,3.245662256951674e-05,6.494555174995834e-05,-0.0007258923823324525,-0.0005960012788325359,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.15,60,-0.0006798977540104357,3.2774988179510755e-05,6.558259986409862e-05,-0.0007454803538745344,-0.0006143151541463371,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.16,60,-0.0006973457413855371,3.293930073588974e-05,6.591138852997483e-05,-0.000763257129915512,-0.0006314343528555622,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.17,60,-0.0007138077126411498,3.308716288189595e-05,6.620726000072748e-05,-0.0007800149726418773,-0.0006476004526404222,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.18,60,-0.0007289018802221883,3.332798798800397e-05,6.668914992497724e-05,-0.0007955910301471656,-0.0006622127302972111,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.19,60,-0.000743749719379724,3.3431921904867556e-05,6.689712121224789e-05,-0.0008106468405919719,-0.0006768525981674761,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.2,60,-0.0007582565623392852,3.352790657333335e-05,6.708918609021528e-05,-0.0008253457484295005,-0.0006911673762490699,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.21,60,-0.0007718610415835182,3.365337070652333e-05,6.734023924084427e-05,-0.0008392012808243625,-0.0007045208023426739,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.22,60,-0.0007859426390764772,3.371970092224449e-05,6.747296569592991e-05,-0.000853415604772407,-0.0007184696733805473,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.23,60,-0.0007985052446590671,3.378194288272877e-05,6.759751157118211e-05,-0.0008661027562302492,-0.000730907733087885,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.24,60,-0.0008125771836738368,3.392393066444643e-05,6.788162846614415e-05,-0.0008804588121399809,-0.0007446955552076926,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.25,60,-0.0008249260410860634,3.385511919763261e-05,6.774393703909023e-05,-0.0008926699781251536,-0.0007571821040469732,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.26,60,-0.0008378085805963388,3.38714519125078e-05,6.777661872606712e-05,-0.0009055851993224059,-0.0007700319618702717,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.27,60,-0.0008506227504782607,3.392725462636649e-05,6.788827969858314e-05,-0.0009185110301768438,-0.0007827344707796776,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.28,60,-0.0008628883041037156,3.3920172053408576e-05,6.787410750282937e-05,-0.000930762411606545,-0.0007950141966008863,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.29,60,-0.0008750143276258143,3.39255522073139e-05,6.788487316592733e-05,-0.0009428992007917416,-0.000807129454459887,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.29,0.3,60,-0.0008887702710677693,3.400564808031192e-05,6.804514463760032e-05,-0.0009568154157053696,-0.0008207251264301691,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.01,60,-4.750240339810367e-05,4.277110609160548e-06,8.558478560502551e-06,-5.606088195860622e-05,-3.8943924837601124e-05,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.02,60,-0.00011373229403878555,8.669011479674236e-06,1.734665190342228e-05,-0.00013107894594220783,-9.638564213536327e-05,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.03,60,-0.0001840798986319094,1.3224476367132558e-05,2.646211608826977e-05,-0.00021054201472017915,-0.00015761778254363962,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.04,60,-0.0002515627830920162,1.735066107310335e-05,3.4718592614055825e-05,-0.00028628137570607204,-0.00021684419047796036,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.05,60,-0.00031326757121826696,2.0957858111522353e-05,4.193657721578593e-05,-0.0003552041484340529,-0.00027133099400248104,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.06,60,-0.00036889669362194386,2.3971080821549497e-05,4.7966021931700855e-05,-0.0004168627155536447,-0.000320930671690243,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.07,60,-0.0004181409379390748,2.6614949596887783e-05,5.325639113142465e-05,-0.00047139732907049945,-0.0003648845468076501,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.08,60,-0.00046211675748495447,2.8953869291280525e-05,5.793655862962415e-05,-0.0005200533161145787,-0.00040418019885533034,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.09,60,-0.000500520552594064,3.0875944523285266e-05,6.178262228520358e-05,-0.0005623031748792675,-0.0004387379303088604,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.1,60,-0.0005349747689270919,3.263280426787796e-05,6.529809051408288e-05,-0.0006002728594411748,-0.00046967667841300907,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.11,60,-0.0005657652875854708,3.4172135164057956e-05,6.837828452268753e-05,-0.0006341435721081584,-0.0004973870030627833,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.12,60,-0.000593689024085723,3.554550138750196e-05,7.112638398822152e-05,-0.0006648154080739446,-0.0005225626400975014,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.13,60,-0.0006191127220451715,3.682823946985454e-05,7.369313696230684e-05,-0.0006928058590074783,-0.0005454195850828646,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.14,60,-0.0006426021462525727,3.804083970320983e-05,7.611954442471953e-05,-0.0007187216906772922,-0.0005664826018278532,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.15,60,-0.000664657574364521,3.911241819420128e-05,7.826376803245222e-05,-0.0007429213423969733,-0.0005863938063320688,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.16,60,-0.0006855269785955957,4.0020837001853257e-05,8.008150986793228e-05,-0.000765608488463528,-0.0006054454687276635,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.17,60,-0.0007047350003052664,4.077425956196333e-05,8.158910492845997e-05,-0.0007863241052337264,-0.0006231458953768064,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.18,60,-0.0007244468696232782,4.162773564844787e-05,8.32969066328244e-05,-0.0008077437762561027,-0.0006411499629904538,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.19,60,-0.0007425071252653491,4.232411374467629e-05,8.469035598477938e-05,-0.0008271974812501285,-0.0006578167692805697,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.2,60,-0.0007597679093077878,4.2982992735596943e-05,8.600876980033106e-05,-0.0008457766791081188,-0.0006737591395074567,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.21,60,-0.0007767201672541232,4.351595914916655e-05,8.707523313056012e-05,-0.0008637954003846833,-0.000689644934123563,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.22,60,-0.0007940978792843078,4.4128130625772014e-05,8.830018542584512e-05,-0.000882398064710153,-0.0007057976938584626,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.23,60,-0.0008109818847256668,4.45014937769004e-05,8.904728336560151e-05,-0.0009000291680912682,-0.0007219346013600653,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.24,60,-0.0008272434637577154,4.503044956963397e-05,9.010572146207439e-05,-0.0009173491852197897,-0.000737137742295641,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.25,60,-0.0008432907826252709,4.5226550746172236e-05,9.049811900996513e-05,-0.000933788901635236,-0.0007527926636153058,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
dphi_energy_dr,60 dataset,0.31,0.26,60,-0.0008585435398906934,4.5622197417007334e-05,9.128980616966217e-05,-0.0009498333460603556,-0.0007672537337210312,02_dnn/05_proxy_local_entropy/figures/dphi_dd_30_vs_60_sem/dphi_dd_dataset_sem_summary.csv
