cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p09_p_0p00,beta,34,3405234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_034_seed_3405234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_034_seed_3405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,35,3505234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_035_seed_3505234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_035_seed_3505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,36,3605234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_036_seed_3605234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_036_seed_3605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,37,3705234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_037_seed_3705234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_037_seed_3705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,38,3805234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_038_seed_3805234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_038_seed_3805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,39,3905234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_039_seed_3905234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_039_seed_3905234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,40,4005234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_040_seed_4005234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_040_seed_4005234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,41,4105234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_041_seed_4105234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_041_seed_4105234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,42,4205234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_042_seed_4205234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_042_seed_4205234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,43,4305234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_043_seed_4305234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_043_seed_4305234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,44,4405234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_044_seed_4405234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_044_seed_4405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,45,4505234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_045_seed_4505234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_045_seed_4505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,46,4605234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_046_seed_4605234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_046_seed_4605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,47,4705234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_047_seed_4705234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_047_seed_4705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,48,4805234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_048_seed_4805234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_048_seed_4805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,49,4905234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_049_seed_4905234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_049_seed_4905234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,50,5005234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_050_seed_5005234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_050_seed_5005234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,51,5105234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_051_seed_5105234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_051_seed_5105234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,52,5205234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_052_seed_5205234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_052_seed_5205234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,53,5305234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_053_seed_5305234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_053_seed_5305234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,54,5405234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_054_seed_5405234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_054_seed_5405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,55,5505234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_055_seed_5505234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_055_seed_5505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,56,5605234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_056_seed_5605234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_056_seed_5605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,57,5705234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_057_seed_5705234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_057_seed_5705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,58,5805234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_058_seed_5805234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_058_seed_5805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,59,5905234,0.09,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_059_seed_5905234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p09_p_0p00/dataset_059_seed_5905234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_000_seed_007234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_000_seed_007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_001_seed_107234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_001_seed_107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_002_seed_207234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_002_seed_207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_003_seed_307234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_003_seed_307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_004_seed_407234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_004_seed_407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_005_seed_507234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_005_seed_507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_006_seed_607234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_006_seed_607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_007_seed_707234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_007_seed_707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_008_seed_807234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_008_seed_807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_009_seed_907234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_009_seed_907234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,10,1007234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_010_seed_1007234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_010_seed_1007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,11,1107234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_011_seed_1107234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_011_seed_1107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,12,1207234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_012_seed_1207234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_012_seed_1207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,13,1307234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_013_seed_1307234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_013_seed_1307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,14,1407234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_014_seed_1407234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_014_seed_1407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,15,1507234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_015_seed_1507234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_015_seed_1507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,16,1607234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_016_seed_1607234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_016_seed_1607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,17,1707234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_017_seed_1707234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_017_seed_1707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,18,1807234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_018_seed_1807234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_018_seed_1807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,19,1907234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_019_seed_1907234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_019_seed_1907234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,20,2007234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_020_seed_2007234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_020_seed_2007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,21,2107234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_021_seed_2107234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_021_seed_2107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,22,2207234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_022_seed_2207234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_022_seed_2207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,23,2307234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_023_seed_2307234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_023_seed_2307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,24,2407234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_024_seed_2407234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_024_seed_2407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,25,2507234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_025_seed_2507234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_025_seed_2507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,26,2607234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_026_seed_2607234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_026_seed_2607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,27,2707234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_027_seed_2707234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_027_seed_2707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,28,2807234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_028_seed_2807234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_028_seed_2807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,29,2907234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_029_seed_2907234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_029_seed_2907234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,30,3007234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_030_seed_3007234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_030_seed_3007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,31,3107234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_031_seed_3107234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_031_seed_3107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,32,3207234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_032_seed_3207234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_032_seed_3207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,33,3307234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_033_seed_3307234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_033_seed_3307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,34,3407234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_034_seed_3407234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_034_seed_3407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,35,3507234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_035_seed_3507234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_035_seed_3507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,36,3607234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_036_seed_3607234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_036_seed_3607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,37,3707234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_037_seed_3707234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_037_seed_3707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,38,3807234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_038_seed_3807234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_038_seed_3807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,39,3907234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_039_seed_3907234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_039_seed_3907234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,40,4007234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_040_seed_4007234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_040_seed_4007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,41,4107234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_041_seed_4107234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_041_seed_4107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,42,4207234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_042_seed_4207234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_042_seed_4207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,43,4307234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_043_seed_4307234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_043_seed_4307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,44,4407234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_044_seed_4407234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_044_seed_4407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,45,4507234,0.11,0.0,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_045_seed_4507234/dataset.npz,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_60_dataset/raw_datasets/cell_beta_0p11_p_0p00/dataset_045_seed_4507234/dataset_meta.json
