rule,radius,d0,phi_energy_raw,delta_phi_energy,delta_phi_full,d_phi_energy_direct_dd,d_phi_energy_direct_dd_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,d_delta_phi_energy_dd,d2_delta_phi_energy_dd2,d_delta_phi_full_dd,d2_delta_phi_full_dd2
teacher_nn,0.17,0.1,-0.021228982881982227,-0.01202095563366305,0.5183916805357556,-0.17959219528821754,0.00250773837303157,30,30,complete,True,-0.1571461991523937,-0.9252313781917199,-0.15714619915239358,-0.9252313781917216,5.729612592288149,-35.7548426090969
teacher_nn,0.18,0.1,-0.02298134810754552,-0.013773320859226343,0.5737745034638995,-0.17860238702166908,0.0025123512461556804,30,30,complete,False,-0.18568329019726892,-0.8349347881455866,-0.1856832901972686,-0.8349347881455813,5.3733387002771735,-31.878615402175342
teacher_nn,0.19,0.1,-0.0249426486859276,-0.015734621437608422,0.625858454541299,-0.17453987332118442,0.0018939837662794745,30,30,complete,True,-0.1738448949153053,1.1037763783965815,-0.17384489491530508,1.1037763783965406,5.092040284244643,-26.740346255670204
teacher_nn,0.2,0.1,-0.026458246005851626,-0.017250218757532448,0.6756153091487924,-0.17317535525099859,0.0019323285177346233,30,30,complete,True,-0.1636077626293373,0.09735066750527821,-0.16360776262933774,0.0973506675052409,4.838531775163769,-25.018279360546273
teacher_nn,0.21,0.1,-0.028214803938514343,-0.019006776690195175,0.7226290900445743,-0.17111308812678855,0.0023858318272669205,30,30,complete,False,-0.1718978815651997,-0.6082472340039242,-0.17189788156520025,-0.608247234003862,4.591674697033717,-23.37819203702003
teacher_nn,0.22,0.1,-0.02989620363715562,-0.020688176388836448,0.7674488030894668,-0.16268528416670447,0.00218966484866854,30,30,complete,False,-0.17577270730941574,-0.5851297314068962,-0.17577270730941497,-0.5851297314068908,4.370967934423369,-21.323706452403712
teacher_nn,0.23,0.1,-0.03173025808470266,-0.022522230836383477,0.8100484487330417,-0.16343028144930083,0.0014635739756548197,30,30,complete,False,-0.18360047619333764,1.2576506604450497,-0.18360047619333808,1.257650660444999,4.165200567985643,-17.710062053920353
teacher_nn,0.24,0.1,-0.03356821316102237,-0.024360185912703208,0.8507528144491797,-0.159511644272113,0.0019329382310621116,30,30,complete,False,-0.1506196941005149,1.1832947833481926,-0.15061969410051512,1.1832947833482494,4.016766693344962,-16.231299403558097
teacher_nn,0.25,0.1,-0.03474265196671295,-0.025534624718393777,0.8903837825999409,-0.15705240370026669,0.0020262032595576066,30,30,complete,False,-0.15993458052637388,-1.520143088095847,-0.15993458052637322,-1.5201430880958249,3.840574579914481,-17.56504027947227
teacher_nn,0.26,0.1,-0.03676690477154985,-0.027558877523230673,0.9275643060474695,-0.1541791393858724,0.001739516777145886,30,30,complete,False,-0.18102255586243188,0.6909402199087307,-0.18102255586243166,0.6909402199087085,3.6654658877555164,-14.139869795067739
teacher_nn,0.27,0.1,-0.03836310308396159,-0.029155075835642415,0.9636931003550514,-0.150187180176544,0.0017242898528266398,30,30,complete,False,-0.14611577612819926,2.8532427491573333,-0.14611577612819904,2.853242749157345,3.5577771840131263,-10.896360866038549
teacher_nn,0.28,0.1,-0.039689220294113835,-0.03048119304579466,0.9987198497277321,-0.14805041424651846,0.0017698600305935703,30,30,complete,False,-0.12395770087928515,-1.4428076667668117,-0.1239577008792847,-1.4428076667668455,3.4475386704347457,-14.225363172919003
teacher_nn,0.29,0.1,-0.040842257101547284,-0.0316342298532281,1.032643873763746,-0.1412093155364592,0.0018132299605386122,30,30,complete,False,-0.17497192946353501,-2.3696056227982165,-0.17497192946353546,-2.369605622798283,3.273269920554746,-14.283736188973307
teacher_nn,0.3,0.1,-0.043188658883384544,-0.03398063163506537,1.064185248138827,-0.14105394265802085,0.0017090589074982624,30,30,complete,False,-0.17134981333524912,3.72606121490667,-0.17134981333525,3.7260612149066707,3.1618639466552807,-7.4052897191389775
teacher_nn,0.31,0.1,-0.04426925336825227,-0.0350612261199331,1.0958811526968517,-0.1356450283617678,0.0020602419039259527,30,30,complete,False,-0.10045070516540155,3.018442136670127,-0.100450705165402,3.018442136670161,3.125164126171967,-7.4048645401401245
teacher_nn,0.32,0.1,-0.045197672986692576,-0.03598964573837341,1.1266885306622665,-0.1359262297704881,0.0016354930363466972,30,30,complete,False,-0.11098097060184653,-3.0687460608736146,-0.11098097060184675,-3.0687460608735266,3.0137666558524785,-12.849518439983115
teacher_nn,0.33,0.1,-0.0464888727802892,-0.03728084553197004,1.1561564858139013,-0.1318811352882642,0.0019277399922772204,30,30,complete,False,-0.1618256263828739,-1.3635230325196517,-0.16182562638287257,-1.363523032519586,2.868173757372304,-10.559427256073292
teacher_nn,0.34,0.1,-0.04843418551435005,-0.03922615826603087,1.1840520058097126,-0.13092404676245464,0.001160802473877927,30,30,complete,False,-0.1382514312522396,1.0896342004300834,-0.1382514312522385,1.0896342004300177,2.8025781107310124,-7.5723646030606915
teacher_nn,0.35,0.1,-0.04925390140533399,-0.040045874157014806,1.2122080480285213,-0.12350176891031102,0.0022487047820280437,30,30,complete,False,-0.1400329423742721,-1.5069367123992032,-0.1400329423742721,-1.5069367123993036,2.7167264653110905,-9.68023640315576
teacher_nn,0.36,0.1,-0.051234844361835494,-0.042026817113516315,1.2383865351159344,-0.12557277546112616,0.001705318530264479,30,30,complete,False,-0.1683901655002238,0.8804022314747408,-0.16839016550022468,0.8804022314747408,2.608973382667898,-6.844439013340036
teacher_nn,0.37,0.1,-0.05262170471533847,-0.0434136774670193,1.2643875156818793,-0.12278371980969047,0.0017745252141687555,30,30,complete,False,-0.12242489774477727,4.309630843600028,-0.12242489774477727,4.309630843600139,2.5798376850442892,-3.0026908413823605
teacher_nn,0.38,0.1,-0.05368334231673104,-0.04447531506841187,1.2899832888168203,-0.1182137141869115,0.0018112708333748418,30,30,complete,False,-0.08219754862822315,-1.361612590801741,-0.08219754862822182,-1.361612590801741,2.548919565840251,-8.293611911711096
teacher_nn,0.39,0.1,-0.05426565568790293,-0.04505762843958375,1.3153659069986843,-0.11496709978915799,0.0018558007593143687,30,30,complete,False,-0.1496571495608121,-4.888966424081294,-0.1496571495608121,-4.888966424081405,2.4139654468100673,-11.469573657390683
teacher_nn,0.4,0.1,-0.056676485307947284,-0.04746845805962811,1.3382625977530216,-0.11566826115345531,0.0016495468229210178,30,30,complete,False,-0.1799768771098491,3.889748871837018,-0.17997687710985,3.889748871837018,2.319528092692437,-2.3655338755950623
teacher_nn,0.41,0.1,-0.05786519323009991,-0.048657165981780735,1.3617564688525325,-0.11401610799540385,0.001701055242228735,30,30,complete,False,-0.07186217212407264,4.989416755291787,-0.07186217212407264,4.989416755291787,2.366654769298165,-0.9640920826825408
teacher_nn,0.42,0.1,-0.05811372875042874,-0.048905701502109565,1.385595693138985,-0.10969366905326268,0.0013360069114870653,30,30,complete,False,-0.08018854200401426,-3.775870661790989,-0.08018854200401515,-3.7758706617910334,2.3002462510387858,-9.44893587406952
teacher_nn,0.43,0.1,-0.059468964070180194,-0.050260936821861044,1.4077613938733082,-0.10872916322899369,0.0020227913831237974,30,30,complete,False,-0.14737958535989248,-3.508029055236725,-0.14737958535989337,-3.508029055236636,2.177676051816775,-8.920016341648548
teacher_nn,0.44,0.1,-0.0610613204576266,-0.051853293209307434,1.4291492141753206,-0.10782881829646887,0.0016500034055475744,30,30,complete,False,-0.15034912310874882,2.0480478418975583,-0.15034912310874793,2.048047841897647,2.1218459242058145,-3.1204837891301764
teacher_nn,0.45,0.1,-0.06247594653235518,-0.05326791928403601,1.4501983123574247,-0.1051560866594537,0.0015978329460155784,30,30,complete,False,-0.10641862852194128,4.689425894907258,-0.1064186285219404,4.689425894907213,2.115266376034171,-0.2517208514007052
teacher_nn,0.46,0.1,-0.06318969302806543,-0.053981665779746245,1.4714545416960039,-0.10334536347477204,0.0016881150125507677,30,30,complete,False,-0.056560605210603576,0.7204141666709676,-0.056560605210603576,0.7204141666709454,2.1168115071778004,-4.008034079991091
teacher_nn,0.47,0.1,-0.06360715863656724,-0.05439913138824806,1.4925345425009804,-0.09735471542698097,0.0016314202548808813,30,30,complete,False,-0.09201034518852147,-1.9467829654226896,-0.09201034518852103,-1.9467829654226674,2.0351056944343497,-6.475980676069113
teacher_nn,0.48,0.1,-0.06502989993183586,-0.055821872683516675,1.512156655584691,-0.09839398389827297,0.0015268999737052663,30,30,complete,False,-0.09549626451905713,-0.368343926308178,-0.09549626451905668,-0.36834392630822244,1.987291893656419,-4.7106285163224015
teacher_nn,0.49,0.1,-0.06551708392694838,-0.0563090566786292,1.532280380374109,-0.0979337252110118,0.0014658161319301857,30,30,complete,False,-0.09937722371468505,-2.4050452796995785,-0.09937722371468549,-2.4050452796995563,1.9408931241079017,-6.571755962040271
teacher_nn,0.5,0.1,-0.06701744440612956,-0.057809417157810385,1.550974518066849,-0.0914161238245253,0.0015453865247052497,30,30,complete,False,-0.14359717011304873,0.19776729152198858,-0.14359717011304785,0.1977672915220552,1.8558567744156136,-3.803809468693231
teacher_nn,0.51,0.1,-0.06838902732920936,-0.05918100008089015,1.5693975158624212,-0.09354895610159984,0.0012964250205472776,30,30,complete,False,-0.09542187788424528,3.6317437785103848,-0.09542187788424439,3.631743778510318,1.864816934734037,-0.2143272427439058
teacher_nn,0.52,0.1,-0.06892588196381447,-0.059717854715495275,1.5882708567615298,-0.0921319123018138,0.0012786239219459937,30,30,complete,False,-0.07096229454284098,0.21802341351235732,-0.07096229454284142,0.2180234135122685,1.8515702295607355,-3.481435667418239
teacher_nn,0.53,0.1,-0.06980827322006618,-0.060600245971746985,1.606428920453636,-0.0922321108706766,0.001272702788652583,30,30,complete,False,-0.09106140961399811,-2.2142203075231826,-0.091061409613999,-2.2142203075231826,1.795188221385672,-5.775295584564319
teacher_nn,0.54,0.1,-0.07074711015609443,-0.06153908290777526,1.6241746211892434,-0.08800321399460004,0.0013418556981000854,30,30,complete,False,-0.11524670069330467,-2.0643201416494987,-0.11524670069330512,-2.064320141649432,1.7360643178694488,-5.494635234550316
teacher_nn,0.55,0.1,-0.07211320723393227,-0.06290517998561308,1.6411502068110249,-0.08930252484709765,0.0017781610945306402,30,30,complete,False,-0.13234781244698812,1.0215839482029523,-0.13234781244698768,1.0215839482029745,1.6852955166946657,-2.285044589529406
teacher_nn,0.56,0.1,-0.0733940664050342,-0.06418603915671502,1.6578805315231366,-0.08648419273254601,0.0013751841001003553,30,30,complete,False,-0.09481502172924561,2.6575458378786494,-0.09481502172924561,2.657545837878605,1.6903634260788607,-0.5319685105860117
teacher_nn,0.57,0.1,-0.07400950766851717,-0.06480148042019798,1.674957475332602,-0.08586050448576094,0.001426423539287603,30,30,complete,False,-0.07919689568941513,-1.2324481800258766,-0.07919689568941557,-1.2324481800259433,1.6746561464829455,-4.310963078480512
teacher_nn,0.58,0.1,-0.0749780043188225,-0.06576997707050333,1.6913736544527955,-0.08439441190396639,0.0013030177639585894,30,30,complete,False,-0.11946398532976366,0.957062287809828,-0.11946398532976499,0.9570622878098725,1.6041441645092505,-2.0161494285119375
teacher_nn,0.59,0.1,-0.07639878737511245,-0.06719076012679329,1.707040358622787,-0.08338071242067781,0.0013822821716775082,30,30,complete,False,-0.06005564993321855,2.6643273711734556,-0.0600556499332181,2.6643273711736333,1.6343331579127067,-0.2088941615369322
teacher_nn,0.6,0.1,-0.07617911731748687,-0.0669710900691677,1.7240603176110496,-0.08174282808934627,0.0014181338744545429,30,30,complete,False,-0.06617743790629449,-3.8483180147642813,-0.06617743790629227,-3.8483180147643035,1.5999662812785118,-6.626510799830498
teacher_nn,0.61,0.1,-0.07772233613323834,-0.06851430888491913,1.739039684248357,-0.07822593286975968,0.0012589325280923745,30,30,complete,False,-0.13702201022850424,-0.26543877935811766,-0.13702201022850424,-0.2654387793582953,1.5018029419160968,-2.9532413001334135
teacher_nn,0.62,0.1,-0.07891955752205695,-0.06971153027373779,1.7540963764493718,-0.0788554576008213,0.0012645143703840626,30,30,complete,False,-0.07148621349345685,5.193828341527258,-0.07148621349345818,5.193828341527347,1.5409014552758435,2.592074693934876
teacher_nn,0.63,0.1,-0.07915206040310747,-0.0699440331547883,1.769857713353874,-0.0777277270803197,0.0014948484082334872,30,30,complete,False,-0.033145443397958996,-1.0287462493605566,-0.03314544339795722,-1.02874624936049,1.5536444357947943,-3.5485187368948203
teacher_nn,0.64,0.1,-0.07958246639001613,-0.07037443914169693,1.7851692651652677,-0.07652741158910907,0.0018429125099745781,30,30,complete,False,-0.09206113848066799,-4.0121491406475105,-0.09206113848066799,-4.012149140647667,1.4699310805379469,-6.453755737206976
teacher_nn,0.65,0.1,-0.08099328317272084,-0.07178525592440166,1.799256334964633,-0.07574131032071892,0.0019197188284520725,30,30,complete,False,-0.11338842621090928,0.8037847824379436,-0.11338842621091061,0.8037847824379436,1.4245693210506545,-1.5632380351014774
teacher_nn,0.66,0.1,-0.08185023491423432,-0.07264220766591514,1.8136606515862808,-0.07341006064006028,0.0011295382031293495,30,30,complete,False,-0.07598544283190911,3.0039199079802548,-0.07598544283190911,3.003919907980277,1.4386663198359173,0.7081143695835124
teacher_nn,0.67,0.1,-0.08251299202935902,-0.07330496478103984,1.8280296613613514,-0.07446815225494283,0.0017111084454871168,30,30,complete,False,-0.05331002805130414,-1.1403748078285578,-0.053310028051305025,-1.14037480782858,1.4387316084423247,-3.3681299389016317
teacher_nn,0.68,0.1,-0.08291643547526041,-0.07370840822694125,1.8424352837551272,-0.07220217511477506,0.0013380768152579101,30,30,complete,False,-0.0987929389884803,-0.32841066705762056,-0.09879293898848074,-0.32841066705755395,1.3713037210578847,-2.4910972172569785
teacher_nn,0.69,0.1,-0.0844888508091286,-0.07528082356080942,1.8554557357825086,-0.06826262549495078,0.001347640689168987,30,30,complete,False,-0.059878241392457454,0.6990170855463997,-0.05987824139245701,0.699017085546422,1.3889096640971843,-1.4014109874970586
teacher_nn,0.7,0.1,-0.08411400030310955,-0.07490597305479037,1.870213477037071,-0.06886107861180694,0.0014144245961660777,30,30,complete,False,-0.08481259727755308,-2.9613917588218603,-0.08481259727755308,-2.961391758821816,1.343275501307943,-5.0022119235180185
teacher_nn,0.71,0.1,-0.08618510275467965,-0.07697707550636049,1.8823212458086673,-0.06952953160196212,0.0015102419729445874,30,30,complete,False,-0.11910607656889471,1.5798297902110723,-0.11910607656889338,1.5798297902111167,1.288865425626824,-0.4038846642501426
teacher_nn,0.72,0.1,-0.08649612183448745,-0.07728809458616824,1.8959907855496074,-0.06727197805179541,0.0014411099631905563,30,30,complete,False,-0.05321600147333161,1.2233081826330308,-0.05321600147333072,1.2233081826328531,1.33519780802294,-0.7056646285342083
teacher_nn,0.73,0.1,-0.08724942278414628,-0.0780413955358271,1.9090252019691263,-0.0684520624792824,0.0013808786517634864,30,30,complete,False,-0.09463991291623408,0.12028042925806837,-0.0946399129162363,0.12028042925800175,1.2747521330561398,-1.7561860773710691
teacher_nn,0.74,0.1,-0.08838892009281213,-0.07918089284449296,1.9214858282107303,-0.06774449717179849,0.0013883403011343187,30,30,complete,False,-0.05081039288817024,2.21928750351865,-0.050810392888170686,2.2192875035188275,1.3000740864755187,0.39321204573425916
teacher_nn,0.75,0.1,-0.0882656306419097,-0.07905760339359051,1.9350266836986367,-0.06733600941602866,0.0014538296545828547,30,30,complete,False,-0.05025416284586104,-1.0903376335900985,-0.05025416284585971,-1.0903376335901651,1.282616373970825,-2.8680251727429535
teacher_nn,0.76,0.1,-0.08939400334972934,-0.08018597610141016,1.9471381556901468,-0.06516510327047904,0.001491631945248996,30,30,complete,False,-0.07261714555997223,-0.4100419632476089,-0.072617145559974,-0.4100419632476755,1.2427135830206595,-2.1412399214916817
teacher_nn,0.77,0.1,-0.08971797355310915,-0.08050994630479,1.95988095535905,-0.0654413231309509,0.0012805936153205133,30,30,complete,False,-0.058455002110813226,-0.7320102193322682,-0.058455002110813226,-0.7320102193320461,1.2397915755409912,-2.4185189067836177
teacher_nn,0.78,0.1,-0.0905631033919456,-0.08135507614362643,1.9719339872009667,-0.06295685985415804,0.0011767799843573987,30,30,complete,False,-0.0872573499466176,0.14968505824097766,-0.08725734994661494,0.14968505824093326,1.1943432048849871,-1.4938428883958466
teacher_nn,0.79,0.1,-0.09146312055204149,-0.0822550933037223,1.9837678194567496,-0.061238919599846384,0.0011916490104856327,30,30,complete,False,-0.05546130094599366,1.2825024592361336,-0.05546130094599455,1.2825024592359116,1.2099147177730742,-0.3196672720569893
teacher_nn,0.8,0.1,-0.09167232941086549,-0.08246430216254631,1.9961322815564282,-0.05849275378741113,0.0011067136716348578,30,30,complete,False,-0.06160730076189491,-2.158439014572797,-0.06160730076189669,-2.1584390145728416,1.1879498594438473,-3.7207923963670453
teacher_nn,0.81,0.1,-0.0926952665672794,-0.08348723931896024,2.0075268166456266,-0.060439535656345716,0.0015960448468912603,30,30,complete,False,-0.09863008123744965,0.5474507436211749,-0.09863008123745143,0.5474507436212637,1.1354988698457333,-0.9765524460341055
teacher_nn,0.82,0.1,-0.09364493103561447,-0.0844369037872953,2.0188422589533426,-0.06017021978080084,0.001664616657431897,30,30,complete,False,-0.05065828588947241,2.688620407465773,-0.05065828588947241,2.688620407465906,1.168418810523164,1.2015723702603793
teacher_nn,0.83,0.1,-0.09370843228506885,-0.08450040503674967,2.03089519285609,-0.05916689981348547,0.001486140452642871,30,30,complete,False,-0.04485767308813493,1.03592609908607,-0.04485767308813404,1.0359260990861143,1.1595303172509404,-0.41549496844979217
teacher_nn,0.84,0.1,-0.09454208449737718,-0.08533405724905799,2.0420328652983613,-0.05654057103288276,0.0015510464310097634,30,30,complete,False,-0.029939763907750994,-3.476155548185342,-0.029939763907750105,-3.476155548185475,1.1601089111541683,-4.893214929952443
teacher_nn,0.85,0.1,-0.09430722756322386,-0.08509920031490469,2.0540973710791732,-0.05746028136615212,0.0013407642543477542,30,30,complete,False,-0.11438078405184182,-6.235066533939277,-0.1143807840518436,-6.235066533939321,1.0616660186518914,-7.618970295063569
teacher_nn,0.86,0.1,-0.09682970017841402,-0.08762167293009485,2.063266185671399,-0.055060214665616856,0.001529054496697827,30,30,complete,False,-0.15464109458653663,2.446591079155567,-0.15464109458653663,2.4465910791557004,1.0077295052528967,1.0946926676162079
teacher_nn,0.87,0.1,-0.0974000494549546,-0.08819202220663543,2.074251961184231,-0.056104069967641314,0.0013020780988376856,30,30,complete,False,-0.06544896246873044,5.105267387030162,-0.06544896246872955,5.105267387030162,1.0835598720042157,3.784276658355161
teacher_nn,0.88,0.1,-0.09813867942778863,-0.08893065217946945,2.0849373831114835,-0.058449681778048886,0.0014535375208203484,30,30,complete,False,-0.05253574684593332,3.519559422505078,-0.05253574684593332,3.5195594225050337,1.08341503842,2.228428340938393
teacher_nn,0.89,0.1,-0.09845076439187327,-0.08924273714355409,2.095920261952631,-0.05408419433884185,0.0013786643883132662,30,30,complete,False,0.004942225981371173,-0.8870821843899526,0.004942225981371173,-0.8870821843898637,1.1281284388229835,-2.149354797557372
teacher_nn,0.9,0.1,-0.0980398349081612,-0.08883180765984203,2.1074999518879434,-0.053598114025162215,0.0014419077100807295,30,30,complete,False,-0.07027739053373239,-4.726299459146684,-0.07027739053373061,-4.726299459146595,1.0404279424688525,-5.960670515502635
teacher_nn,0.91,0.1,-0.09985631220254791,-0.0906482849542287,2.1167288208020083,-0.053074801454537704,0.0013403722671069534,30,30,complete,False,-0.08958376320156258,-0.94973280580759,-0.0895837632015608,-0.9497328058077676,1.0089150285129307,-2.1571173698362145
teacher_nn,0.92,0.1,-0.09983151017219245,-0.09062348292387323,2.127678252458202,-0.05168375889700414,0.0014185513846002025,30,30,complete,False,-0.0892720466498842,2.395792987320842,-0.08927204664988597,2.3957929873206645,0.9972855950721282,1.214519435292516
teacher_nn,0.93,0.1,-0.1016417531355456,-0.09243372588722641,2.136674532703451,-0.04982530019283326,0.0010438162445325979,30,30,complete,False,-0.041667903455145705,0.8933716791154782,-0.04166790345514748,0.8933716791155226,1.033205417218781,-0.26262887476139696
teacher_nn,0.94,0.1,-0.10066486824129539,-0.09145684099297621,2.148342360802577,-0.05165136072988438,0.0013003079394267028,30,30,complete,False,-0.07140461306757384,-1.6040737719216884,-0.07140461306757473,-1.6040737719215996,0.992033017576901,-2.735603858169391
teacher_nn,0.95,0.1,-0.1030698453968971,-0.09386181814857796,2.156515193054989,-0.05125765857300249,0.001419208212664893,30,30,complete,False,-0.07374937889357902,5.186534478876799,-0.07374937889357902,5.186534478876843,0.9784933400553939,4.078705954567141
teacher_nn,0.96,0.1,-0.10213985581916697,-0.0929318285708478,2.167912227603685,-0.051043993130047934,0.0014061217428044505,30,30,complete,False,0.03232607650996222,-1.0298242379090259,0.03232607650996222,-1.0298242379089815,1.0736071366682438,-2.1146882240330456
teacher_nn,0.97,0.1,-0.10242332386669786,-0.09321529661837871,2.177987335788354,-0.049956230087349875,0.001566258945677727,30,30,complete,False,-0.09434586365175957,-8.664615660140777,-0.09434586365175868,-8.664615660140777,0.936199575574733,-9.727221885476915
teacher_nn,0.98,0.1,-0.10402677309220217,-0.09481874584388296,2.18663621911518,-0.0484196792730845,0.0016167586737375682,30,30,complete,False,-0.14096623669285346,2.0899638445921,-0.14096623669285346,2.089963844592011,0.8790626989587054,1.0489373130717183
teacher_nn,0.99,0.1,-0.10524264860055495,-0.09603462135223578,2.195568589767528,-0.048613595428073184,0.0012054329564232373,30,30,complete,False,-0.052546586759917524,7.873030700414816,-0.05254658675991841,7.873030700414885,0.9571783218361674,7.102843973941425
teacher_nn,1.0,0.1,-0.10507770482740052,-0.09586967757908134,2.2057797855519032,-0.044985560631645424,0.0014028786057656219,30,30,complete,False,0.016494377315442996,6.904096407536046,0.016494377315444383,6.904096407536273,1.021119578437534,6.394125660136657
very_low_tv_spectral_teacher,0.01,0.1,-0.0009585889851335903,0.003523629511899358,-2.298125833619085,-0.005010406595456009,0.00021715856904175402,30,30,complete,True,-0.007867268482614523,-0.3361377155840282,-0.007867268482614513,-0.33613771558402855,69.27868552214986,-1438.162017909368
very_low_tv_spectral_teacher,0.02,0.1,-0.0010372616699597355,0.0034449568270732128,-1.6053389783975864,-0.010981526983231628,0.0004574193304102093,30,30,complete,True,-0.011228645638454805,-0.5399957004312401,-0.011228645638454798,-0.5399957004312426,54.89706534305618,-1732.7038154662428
very_low_tv_spectral_teacher,0.03,0.1,-0.0011831618979026863,0.0032990565991302613,-1.2001845267579616,-0.0184274669492348,0.0007130420635333239,30,30,complete,True,-0.018667182491239324,-0.7948551722854971,-0.01866718249123936,-0.7948551722854956,34.624609212825,-1469.6644159800994
very_low_tv_spectral_teacher,0.04,0.1,-0.0014106053197845219,0.0030716131772484255,-0.9128467941410862,-0.02711651700644839,0.0009544094504418543,30,30,complete,True,-0.027125749084164742,-0.8680836160808434,-0.027125749084164708,-0.8680836160808403,25.503777023454184,-719.7810237129731
very_low_tv_spectral_teacher,0.05,0.1,-0.0017256768795859813,0.002756541617446967,-0.6901089862888778,-0.036058637415009316,0.001097075445724786,30,30,complete,True,-0.0360288548128562,-0.8726100903002705,-0.03602885481285617,-0.8726100903002754,20.228988738565533,-436.57896154921275
very_low_tv_spectral_teacher,0.06,0.1,-0.0021311824160416457,0.0023510360809913026,-0.5082670193697756,-0.04472069141828096,0.001230816537402983,30,30,complete,True,-0.04457795089017015,-0.7899947050960523,-0.044577950890170207,-0.7899947050960558,16.772197792469925,-295.12793427712325
very_low_tv_spectral_teacher,0.07,0.1,-0.002617235897389385,0.0018649825996435632,-0.35466503043947933,-0.05256247649873112,0.0012440178469841573,30,30,complete,True,-0.05182874891477725,-0.7576083722004809,-0.05182874891477729,-0.7576083722004796,14.32643005302307,-213.56562190039517
very_low_tv_spectral_teacher,0.08,0.1,-0.0031677573943371907,0.0013144611026957567,-0.2217384183093141,-0.059558775751549234,0.0013431462095645271,30,30,complete,True,-0.059730118334179766,-0.6947153110005315,-0.05973011833417979,-0.6947153110005271,12.500885354462017,-161.9754568778685
very_low_tv_spectral_teacher,0.09,0.1,-0.0038118382640729793,0.0006703802329599682,-0.10464732335023912,-0.06579858893319519,0.0012956934919726478,30,30,complete,True,-0.06572305513478788,-0.5294412468816501,-0.06572305513478782,-0.5294412468816438,11.086920915465704,-127.08732699874798
very_low_tv_spectral_teacher,0.1,0.1,-0.004482218497032948,0.0,0.0,-0.07098976803578519,0.001419283788148185,30,30,complete,True,-0.07031894327181276,-0.5005601989752431,-0.07031894327181266,-0.5005601989752484,9.959138814487059,-102.51407759010442
very_low_tv_spectral_teacher,0.11,0.1,-0.005218217129509234,-0.0007359986324762852,0.09453545293950212,-0.07535249026743185,0.0014381171587892485,30,30,complete,True,-0.07573425911429274,-0.4153537267097165,-0.07573425911429278,-0.41535372670972137,9.036639363663614,-84.42273138366073
very_low_tv_spectral_teacher,0.12,0.1,-0.005996903679318802,-0.0015146851822858548,0.1807327872732722,-0.07903896737572744,0.0011965512412521672,30,30,complete,True,-0.07862601780600709,-0.2669203836991807,-0.07862601780600709,-0.2669203836991776,8.270684186813845,-70.66549549348514
very_low_tv_spectral_teacher,0.13,0.1,-0.006790737485629376,-0.0023085189885964272,0.25994913667577907,-0.08201086949240836,0.0013027672862985884,30,30,complete,True,-0.08107266678827635,-0.3168025223727584,-0.08107266678827633,-0.31680252237276285,7.623329453793913,-60.175572245384785
very_low_tv_spectral_teacher,0.14,0.1,-0.0076183570150843306,-0.0031361385180513827,0.33319937634915053,-0.0841362410136602,0.0014472250042088495,30,30,complete,True,-0.08496206825346225,-0.17525602158155174,-0.08496206825346235,-0.17525602158154996,7.067172741906148,-51.70252798290824
very_low_tv_spectral_teacher,0.15,0.1,-0.00848997885069862,-0.004007760353665673,0.40129259151390195,-0.08681535119054945,0.0009974523993158215,30,30,complete,True,-0.08457778721990739,-0.07511707727499939,-0.08457778721990736,-0.07511707727499584,6.589278894135749,-44.901146830628534
very_low_tv_spectral_teacher,0.16,0.1,-0.009309912759482477,-0.004827694262449529,0.4649849542318655,-0.08537993156444369,0.0013263678008461686,30,30,complete,True,-0.08646440979896225,-0.3210090529835723,-0.08646440979896228,-0.3210090529835812,6.1691498052935785,-39.6759035487392
very_low_tv_spectral_teacher,0.17,0.1,-0.010219267046677867,-0.0057370485496449205,0.5246755876197736,-0.08792115366327694,0.0010572820597078635,30,30,complete,True,-0.09099796827957884,0.05167503579187471,-0.09099796827957898,0.05167503579188715,5.795760823160965,-34.777936195113114
very_low_tv_spectral_teacher,0.18,0.1,-0.011129872125074053,-0.006647653628041107,0.5809001706950847,-0.08739056349218996,0.0013477281603411723,30,30,complete,True,-0.08543090908312478,0.08939287881123459,-0.08543090908312456,0.08939287881123903,5.473591081391316,-30.95428773521843
very_low_tv_spectral_teacher,0.19,0.1,-0.011927885228340361,-0.007445666731307411,0.6341474092475999,-0.08718141126714225,0.0013153909476392727,30,30,complete,True,-0.08921011070335416,0.4054063775827954,-0.08921011070335422,0.4054063775827865,5.176675068456596,-27.438716256483673
very_low_tv_spectral_teacher,0.2,0.1,-0.012914074339141138,-0.008431855842108192,0.6844336720642167,-0.08734351002761351,0.0011917338573350642,30,30,complete,True,-0.07732278153146888,0.41916608571984426,-0.07732278153146882,0.4191660857198558,4.924816756261642,-24.696463942331434
very_low_tv_spectral_teacher,0.21,0.1,-0.013474340858969739,-0.008992122361936788,0.7326437443728326,-0.08404792986551296,0.0011688971988795319,30,30,complete,True,-0.08082678898895723,-0.6032289547286624,-0.08082678898895707,-0.603228954728674,4.682745789609967,-23.373173757744695
